assignment_id,resource_id,project_id,revision_number,effective_start_date,effective_end_date,planned_allocation_pct,submitted_date,approval_status
ASG00847,R0536,PRJ3323,1,2024-02-23,2024-04-30,49,2024-02-23,approved
ASG00847,R0536,PRJ3323,2,2024-03-06,2024-04-30,74,2024-03-09,approved
ASG00848,R0536,PRJ3675,1,2024-02-10,2024-04-30,49,2024-02-10,approved
ASG00849,R0536,PRJ3951,1,2024-03-02,2024-04-30,11,2024-03-02,approved
ASG00850,R0537,PRJ1308,1,2024-02-06,2024-04-12,70,2024-02-06,approved
ASG00851,R0537,PRJ1469,1,2024-02-21,2024-04-30,54,2024-02-21,approved
ASG00852,R0538,PRJ2860,1,2024-02-17,2024-04-11,59,2024-02-17,approved
ASG00852,R0538,PRJ2860,2,2024-04-12,2024-04-21,40,2024-04-12,approved
ASG00853,R0538,PRJ2972,1,2024-01-13,2024-04-30,75,2024-01-13,approved
ASG00853,R0538,PRJ2972,2,2024-04-05,2024-04-30,50,2024-04-08,approved
ASG00854,R0539,PRJ1658,1,2024-02-19,2024-04-30,89,2024-02-19,approved
ASG00854,R0539,PRJ1658,2,2024-02-29,2024-04-30,69,2024-03-02,approved
ASG00855,R0539,PRJ1343,1,2024-02-27,2024-04-30,68,2024-02-27,approved
ASG00856,R0540,PRJ3504,1,2024-01-03,2024-04-30,88,2024-01-03,approved
ASG00857,R0540,PRJ3734,1,2024-03-13,2024-04-30,12,2024-03-13,approved
ASG00858,R0541,PRJ2286,1,2024-01-14,2024-03-12,58,2024-01-14,approved
ASG00859,R0542,PRJ1752,1,2024-03-05,2024-04-30,59,2024-03-05,approved
ASG00860,R0543,PRJ1857,1,2024-02-19,2024-04-25,58,2024-02-19,approved
ASG00860,R0543,PRJ1857,2,2024-04-26,2024-04-30,83,2024-04-26,approved
ASG00861,R0543,PRJ1438,1,2024-02-13,2024-04-30,41,2024-02-13,approved
ASG00861,R0543,PRJ1438,2,2024-04-21,2024-04-30,71,2024-04-24,approved
ASG00862,R0544,PRJ2456,1,2024-02-08,2024-04-30,78,2024-02-08,approved
ASG00862,R0544,PRJ2456,2,2024-02-29,2024-04-30,53,2024-03-02,rejected
ASG00863,R0544,PRJ2744,1,2024-01-18,2024-04-30,8,2024-01-18,approved
ASG00864,R0545,PRJ2008,1,2024-02-10,2024-04-30,48,2024-02-10,approved
ASG00865,R0546,PRJ1342,1,2024-02-08,2024-04-30,63,2024-02-08,approved
ASG00866,R0547,PRJ2983,1,2024-02-23,2024-04-30,64,2024-02-23,approved
ASG00867,R0547,PRJ2552,1,2024-01-25,2024-04-15,88,2024-01-25,approved
ASG00867,R0547,PRJ2552,2,2024-04-16,2024-04-24,73,2024-04-16,approved
ASG00868,R0548,PRJ2554,1,2024-01-16,2024-04-30,42,2024-01-16,approved
ASG00868,R0548,PRJ2554,2,2024-04-17,2024-04-30,40,2024-04-18,rejected
ASG00869,R0548,PRJ0045,1,2024-02-07,2024-04-30,11,2024-02-07,approved
ASG00869,R0548,PRJ0045,2,2024-02-20,2024-04-30,5,2024-02-23,rejected
ASG00870,R0549,PRJ2640,1,2024-01-03,2024-04-30,83,2024-01-03,approved
ASG00871,R0550,PRJ3532,1,2024-02-13,2024-04-07,56,2024-02-13,approved
ASG00872,R0551,PRJ1846,1,2024-02-27,2024-04-30,84,2024-02-27,approved
ASG00873,R0551,PRJ1677,1,2024-01-30,2024-04-30,77,2024-01-30,approved
ASG00874,R0552,PRJ3852,1,2024-01-26,2024-03-11,79,2024-01-26,approved
ASG00875,R0553,PRJ3622,1,2024-02-16,2024-04-08,89,2024-02-16,approved
ASG00875,R0553,PRJ3622,2,2024-04-09,2024-04-30,90,2024-04-09,approved
ASG00876,R0554,PRJ1768,1,2024-03-14,2024-04-30,75,2024-03-14,approved
ASG00876,R0554,PRJ1768,2,2024-04-19,2024-04-30,50,2024-04-20,rejected
ASG00877,R0554,PRJ1692,1,2024-03-02,2024-04-30,48,2024-03-02,approved
ASG00877,R0554,PRJ1692,2,2024-03-12,2024-04-30,78,2024-03-15,approved
ASG00878,R0555,PRJ1647,1,2024-02-08,2024-04-13,67,2024-02-08,approved
ASG00879,R0556,PRJ3872,1,2024-02-28,2024-04-30,49,2024-02-28,approved
ASG00880,R0556,PRJ3692,1,2024-01-21,2024-04-30,87,2024-01-21,approved
ASG00881,R0556,PRJ0027,1,2024-01-05,2024-04-30,6,2024-01-05,approved
ASG00882,R0557,PRJ3383,1,2024-01-07,2024-04-09,60,2024-01-07,approved
ASG00882,R0557,PRJ3383,2,2024-04-10,2024-04-17,75,2024-04-10,approved
ASG00883,R0557,PRJ3774,1,2024-02-13,2024-04-30,57,2024-02-13,approved
ASG00883,R0557,PRJ3774,2,2024-04-10,2024-04-30,40,2024-04-12,approved
ASG00884,R0558,PRJ2502,1,2024-02-18,2024-04-30,59,2024-02-18,approved
ASG00884,R0558,PRJ2502,2,2024-03-11,2024-04-30,40,2024-03-12,rejected
ASG00885,R0558,PRJ2561,1,2024-02-21,2024-04-18,77,2024-02-21,approved
ASG00886,R0559,PRJ3917,1,2024-01-02,2024-04-30,76,2024-01-02,approved
ASG00887,R0559,PRJ3373,1,2024-02-22,2024-04-30,57,2024-02-22,approved
ASG00888,R0560,PRJ3238,1,2024-03-14,2024-04-08,69,2024-03-14,approved
ASG00889,R0560,PRJ0012,1,2024-02-01,2024-04-18,7,2024-02-01,approved
ASG00889,R0560,PRJ0012,2,2024-04-19,2024-04-30,20,2024-04-19,approved
ASG00890,R0561,PRJ3237,1,2024-02-21,2024-04-30,86,2024-02-21,approved
ASG00890,R0561,PRJ3237,2,2024-04-17,2024-04-30,71,2024-04-20,approved
ASG00891,R0562,PRJ1169,1,2024-02-04,2024-04-30,42,2024-02-04,approved
ASG00891,R0562,PRJ1169,2,2024-02-21,2024-04-30,57,2024-02-24,rejected
ASG00892,R0562,PRJ1119,1,2024-01-25,2024-04-30,45,2024-01-25,approved
ASG00893,R0563,PRJ2212,1,2024-02-22,2024-04-24,76,2024-02-22,approved
ASG00894,R0564,PRJ2880,1,2024-01-08,2024-03-08,60,2024-01-08,approved
ASG00895,R0565,PRJ2222,1,2024-02-17,2024-04-30,78,2024-02-17,approved
ASG00896,R0566,PRJ1810,1,2024-02-29,2024-04-30,70,2024-02-29,approved
ASG00897,R0566,PRJ1308,1,2024-03-08,2024-04-04,59,2024-03-08,approved
ASG00897,R0566,PRJ1308,2,2024-04-05,2024-04-30,84,2024-04-05,approved
ASG00898,R0567,PRJ2687,1,2024-02-29,2024-04-30,51,2024-02-29,approved
ASG00898,R0567,PRJ2687,2,2024-04-14,2024-04-30,40,2024-04-15,approved
ASG00899,R0567,PRJ2922,1,2024-01-19,2024-04-30,76,2024-01-19,approved
ASG00899,R0567,PRJ2922,2,2024-02-22,2024-04-30,51,2024-02-23,approved
ASG00900,R0568,PRJ1784,1,2024-02-16,2024-04-30,46,2024-02-16,approved
ASG00901,R0568,PRJ1308,1,2024-02-06,2024-04-30,63,2024-02-06,approved
ASG00902,R0568,PRJ1307,1,2024-02-26,2024-04-30,9,2024-02-26,approved
ASG00903,R0569,PRJ3807,1,2024-01-16,2024-04-30,75,2024-01-16,approved
ASG00904,R0570,PRJ3549,1,2024-01-20,2024-04-03,42,2024-01-20,approved
ASG00904,R0570,PRJ3549,2,2024-04-04,2024-04-07,40,2024-04-04,approved
ASG00905,R0570,PRJ3084,1,2024-02-21,2024-04-30,67,2024-02-21,approved
ASG00905,R0570,PRJ3084,2,2024-04-14,2024-04-30,42,2024-04-17,approved
ASG00906,R0571,PRJ1518,1,2024-02-07,2024-04-30,53,2024-02-07,approved
ASG00906,R0571,PRJ1518,2,2024-02-23,2024-04-30,40,2024-02-25,approved
ASG00907,R0571,PRJ1575,1,2024-01-18,2024-04-30,46,2024-01-18,approved
ASG00908,R0572,PRJ1168,1,2024-02-27,2024-04-10,82,2024-02-27,approved
ASG00909,R0572,PRJ1594,1,2024-03-06,2024-04-30,16,2024-03-06,approved
ASG00910,R0573,PRJ2541,1,2024-01-28,2024-04-30,84,2024-01-28,approved
ASG00911,R0574,PRJ1504,1,2024-01-06,2024-04-06,66,2024-01-06,approved
ASG00911,R0574,PRJ1504,2,2024-04-07,2024-04-30,51,2024-04-07,approved
ASG00912,R0575,PRJ2038,1,2024-02-26,2024-04-30,43,2024-02-26,approved
ASG00912,R0575,PRJ2038,2,2024-04-05,2024-04-30,63,2024-04-06,approved
ASG00913,R0576,PRJ1692,1,2024-01-27,2024-03-13,74,2024-01-27,approved
ASG00914,R0577,PRJ1246,1,2024-02-27,2024-04-30,88,2024-02-27,approved
ASG00914,R0577,PRJ1246,2,2024-03-08,2024-04-30,73,2024-03-11,rejected
ASG00915,R0578,PRJ2990,1,2024-01-02,2024-04-16,55,2024-01-02,approved
ASG00916,R0579,PRJ2658,1,2024-02-20,2024-04-30,60,2024-02-20,approved
ASG00917,R0580,PRJ2558,1,2024-03-12,2024-04-10,76,2024-03-12,approved
ASG00918,R0580,PRJ2042,1,2024-02-20,2024-04-21,80,2024-02-20,approved
ASG00919,R0580,PRJ2220,1,2024-03-10,2024-04-12,18,2024-03-10,approved
ASG00919,R0580,PRJ2220,2,2024-04-13,2024-04-30,20,2024-04-13,approved
ASG00920,R0581,PRJ1805,1,2024-01-25,2024-04-30,72,2024-01-25,approved
ASG00920,R0581,PRJ1805,2,2024-04-23,2024-04-30,42,2024-04-26,approved
ASG00921,R0582,PRJ2885,1,2024-03-12,2024-04-30,79,2024-03-12,approved
ASG00921,R0582,PRJ2885,2,2024-03-22,2024-04-30,49,2024-03-23,approved
ASG00922,R0583,PRJ2687,1,2024-03-03,2024-04-30,72,2024-03-03,approved
ASG00923,R0584,PRJ2990,1,2024-02-04,2024-04-30,58,2024-02-04,approved
ASG00924,R0584,PRJ2275,1,2024-02-15,2024-04-30,49,2024-02-15,approved
ASG00925,R0584,PRJ2776,1,2024-02-16,2024-04-30,18,2024-02-16,approved
ASG00926,R0585,PRJ3084,1,2024-03-01,2024-04-18,57,2024-03-01,approved
ASG00926,R0585,PRJ3084,2,2024-04-19,2024-04-30,82,2024-04-19,approved
ASG00927,R0586,PRJ1018,1,2024-02-15,2024-04-30,76,2024-02-15,approved
ASG00927,R0586,PRJ1018,2,2024-04-22,2024-04-30,90,2024-04-24,approved
ASG00928,R0586,PRJ1406,1,2024-01-10,2024-04-30,86,2024-01-10,approved
ASG00928,R0586,PRJ1406,2,2024-02-28,2024-04-30,90,2024-02-29,approved
ASG00929,R0587,PRJ3373,1,2024-01-08,2024-03-06,88,2024-01-08,approved
ASG00930,R0588,PRJ1613,1,2024-02-05,2024-04-30,61,2024-02-05,approved
ASG00931,R0588,PRJ1819,1,2024-03-10,2024-04-30,72,2024-03-10,approved
ASG00932,R0588,PRJ1884,1,2024-03-12,2024-04-30,12,2024-03-12,approved
ASG00933,R0589,PRJ1603,1,2024-02-04,2024-04-30,41,2024-02-04,approved
ASG00934,R0589,PRJ1238,1,2024-01-29,2024-04-11,74,2024-01-29,approved
ASG00934,R0589,PRJ1238,2,2024-04-12,2024-04-30,89,2024-04-12,approved
ASG00935,R0590,PRJ1343,1,2024-02-25,2024-04-30,83,2024-02-25,approved
ASG00935,R0590,PRJ1343,2,2024-04-24,2024-04-30,90,2024-04-25,approved
ASG00936,R0591,PRJ2287,1,2024-01-14,2024-04-30,64,2024-01-14,approved
ASG00936,R0591,PRJ2287,2,2024-02-26,2024-04-30,90,2024-02-27,approved
ASG00937,R0591,PRJ2365,1,2024-01-14,2024-04-30,79,2024-01-14,approved
ASG00938,R0592,PRJ2412,1,2024-02-09,2024-04-16,65,2024-02-09,approved
ASG00939,R0592,PRJ0001,1,2024-02-11,2024-04-30,19,2024-02-11,approved
ASG00940,R0593,PRJ1477,1,2024-01-30,2024-04-30,60,2024-01-30,approved
ASG00941,R0594,PRJ1226,1,2024-01-19,2024-04-26,84,2024-01-19,approved
ASG00941,R0594,PRJ1226,2,2024-04-27,2024-04-30,69,2024-04-27,approved
ASG00942,R0594,PRJ1220,1,2024-02-01,2024-04-30,70,2024-02-01,approved
ASG00942,R0594,PRJ1220,2,2024-04-19,2024-04-30,90,2024-04-21,approved
ASG00943,R0595,PRJ1644,1,2024-01-17,2024-04-30,43,2024-01-17,approved
ASG00943,R0595,PRJ1644,2,2024-02-26,2024-04-30,40,2024-02-29,rejected
ASG00944,R0596,PRJ1644,1,2024-02-23,2024-04-30,46,2024-02-23,approved
ASG00945,R0596,PRJ1284,1,2024-03-07,2024-04-10,61,2024-03-07,approved
ASG00946,R0596,PRJ1261,1,2024-03-14,2024-04-30,10,2024-03-14,approved
ASG00947,R0597,PRJ1959,1,2024-03-07,2024-04-30,79,2024-03-07,approved
ASG00948,R0598,PRJ1573,1,2024-02-22,2024-04-07,66,2024-02-22,approved
ASG00948,R0598,PRJ1573,2,2024-04-08,2024-04-30,51,2024-04-08,approved
ASG00949,R0599,PRJ1005,1,2024-01-26,2024-03-15,81,2024-01-26,approved
ASG00950,R0600,PRJ2943,1,2024-02-11,2024-04-30,57,2024-02-11,approved
ASG00950,R0600,PRJ2943,2,2024-04-05,2024-04-30,40,2024-04-07,approved
ASG00951,R0600,PRJ2189,1,2024-03-08,2024-04-20,18,2024-03-08,approved
ASG00951,R0600,PRJ2189,2,2024-03-18,2024-04-20,20,2024-03-21,rejected
ASG00952,R0601,PRJ2275,1,2024-02-24,2024-04-30,69,2024-02-24,approved
ASG00953,R0601,PRJ2589,1,2024-02-17,2024-04-30,41,2024-02-17,approved
ASG00954,R0602,PRJ2319,1,2024-03-06,2024-04-30,68,2024-03-06,approved
ASG00955,R0603,PRJ1706,1,2024-03-04,2024-04-30,79,2024-03-04,approved
ASG00956,R0604,PRJ1700,1,2024-01-22,2024-04-16,51,2024-01-22,approved
ASG00956,R0604,PRJ1700,2,2024-04-17,2024-04-30,71,2024-04-17,approved
ASG00957,R0604,PRJ1567,1,2024-02-08,2024-04-30,50,2024-02-08,approved
ASG00957,R0604,PRJ1567,2,2024-04-07,2024-04-30,70,2024-04-10,approved
ASG00958,R0604,PRJ1870,1,2024-01-31,2024-04-30,19,2024-01-31,approved
ASG00958,R0604,PRJ1870,2,2024-03-14,2024-04-30,20,2024-03-17,approved
ASG00959,R0605,PRJ1580,1,2024-01-18,2024-04-25,81,2024-01-18,approved
ASG00960,R0606,PRJ2978,1,2024-01-27,2024-04-30,64,2024-01-27,approved
ASG00961,R0607,PRJ2619,1,2024-01-18,2024-04-30,58,2024-01-18,approved
ASG00962,R0608,PRJ2704,1,2024-02-16,2024-04-30,89,2024-02-16,approved
ASG00963,R0608,PRJ0018,1,2024-01-10,2024-04-12,17,2024-01-10,approved
ASG00963,R0608,PRJ0018,2,2024-04-13,2024-04-30,20,2024-04-13,approved
ASG00964,R0609,PRJ1831,1,2024-02-02,2024-04-30,62,2024-02-02,approved
ASG00964,R0609,PRJ1831,2,2024-04-13,2024-04-30,47,2024-04-16,rejected
ASG00965,R0609,PRJ1466,1,2024-03-12,2024-04-30,43,2024-03-12,approved
ASG00965,R0609,PRJ1466,2,2024-03-22,2024-04-30,58,2024-03-25,approved
ASG00966,R0610,PRJ3055,1,2024-01-24,2024-03-07,73,2024-01-24,approved
ASG00967,R0611,PRJ3924,1,2024-02-03,2024-04-30,75,2024-02-03,approved
ASG00968,R0612,PRJ1752,1,2024-01-19,2024-04-07,58,2024-01-19,approved
ASG00969,R0612,PRJ1202,1,2024-01-18,2024-04-30,18,2024-01-18,approved
ASG00970,R0613,PRJ1419,1,2024-01-30,2024-04-30,55,2024-01-30,approved
ASG00971,R0614,PRJ1218,1,2024-01-12,2024-04-18,50,2024-01-12,approved
ASG00971,R0614,PRJ1218,2,2024-04-19,2024-04-30,80,2024-04-19,approved
ASG00972,R0614,PRJ1348,1,2024-02-05,2024-04-30,44,2024-02-05,approved
ASG00972,R0614,PRJ1348,2,2024-04-10,2024-04-30,40,2024-04-12,rejected
ASG00973,R0615,PRJ3199,1,2024-01-18,2024-04-30,42,2024-01-18,approved
ASG00973,R0615,PRJ3199,2,2024-02-27,2024-04-30,72,2024-02-28,approved
ASG00974,R0615,PRJ3975,1,2024-01-22,2024-04-30,60,2024-01-22,approved
ASG00975,R0616,PRJ1411,1,2024-02-25,2024-04-25,46,2024-02-25,approved
ASG00976,R0616,PRJ0001,1,2024-03-05,2024-04-30,14,2024-03-05,approved
ASG00977,R0617,PRJ2462,1,2024-03-11,2024-04-30,83,2024-03-11,approved
ASG00978,R0618,PRJ2244,1,2024-01-07,2024-04-08,41,2024-01-07,approved
ASG00978,R0618,PRJ2244,2,2024-04-09,2024-04-30,61,2024-04-09,approved
ASG00979,R0619,PRJ3639,1,2024-02-25,2024-04-30,89,2024-02-25,approved
ASG00979,R0619,PRJ3639,2,2024-04-18,2024-04-30,64,2024-04-21,approved
ASG00980,R0619,PRJ3774,1,2024-01-09,2024-04-30,55,2024-01-09,approved
ASG00980,R0619,PRJ3774,2,2024-02-21,2024-04-30,70,2024-02-24,approved
ASG00981,R0620,PRJ1432,1,2024-02-13,2024-04-30,73,2024-02-13,approved
ASG00982,R0620,PRJ1102,1,2024-02-10,2024-04-30,19,2024-02-10,approved
ASG00983,R0621,PRJ3463,1,2024-02-20,2024-04-30,63,2024-02-20,approved
ASG00984,R0621,PRJ3220,1,2024-01-04,2024-04-30,54,2024-01-04,approved
ASG00985,R0622,PRJ2659,1,2024-01-02,2024-03-09,73,2024-01-02,approved
ASG00986,R0623,PRJ1489,1,2024-02-09,2024-04-20,47,2024-02-09,approved
ASG00986,R0623,PRJ1489,2,2024-04-21,2024-04-30,72,2024-04-21,approved
ASG00987,R0624,PRJ1025,1,2024-02-10,2024-04-30,44,2024-02-10,approved
ASG00987,R0624,PRJ1025,2,2024-04-22,2024-04-30,74,2024-04-24,rejected
ASG00988,R0624,PRJ1007,1,2024-03-05,2024-04-30,52,2024-03-05,approved
ASG00988,R0624,PRJ1007,2,2024-03-15,2024-04-30,40,2024-03-18,approved
ASG00989,R0624,PRJ0043,1,2024-01-07,2024-04-30,10,2024-01-07,approved
ASG00990,R0625,PRJ3998,1,2024-02-19,2024-04-30,45,2024-02-19,approved
ASG00991,R0626,PRJ1891,1,2024-01-22,2024-04-30,72,2024-01-22,approved
ASG00992,R0627,PRJ2432,1,2024-02-01,2024-04-30,48,2024-02-01,approved
ASG00993,R0627,PRJ2885,1,2024-01-04,2024-04-18,62,2024-01-04,approved
ASG00993,R0627,PRJ2885,2,2024-04-19,2024-04-30,90,2024-04-19,approved
ASG00994,R0628,PRJ1632,1,2024-01-07,2024-04-30,67,2024-01-07,approved
ASG00994,R0628,PRJ1632,2,2024-04-22,2024-04-30,42,2024-04-23,rejected
ASG00995,R0628,PRJ0034,1,2024-03-11,2024-04-30,5,2024-03-11,approved
ASG00995,R0628,PRJ0034,2,2024-03-21,2024-04-30,5,2024-03-22,approved
ASG00996,R0629,PRJ1839,1,2024-03-10,2024-04-30,52,2024-03-10,approved
ASG00997,R0630,PRJ3341,1,2024-02-11,2024-04-30,49,2024-02-11,approved
ASG00998,R0630,PRJ3066,1,2024-01-27,2024-04-30,79,2024-01-27,approved
ASG00999,R0631,PRJ2462,1,2024-02-21,2024-04-30,83,2024-02-21,approved
ASG01000,R0632,PRJ1226,1,2024-01-27,2024-04-05,78,2024-01-27,approved
ASG01000,R0632,PRJ1226,2,2024-04-06,2024-04-15,48,2024-04-06,approved
ASG01001,R0632,PRJ0002,1,2024-01-22,2024-04-30,6,2024-01-22,approved
ASG01001,R0632,PRJ0002,2,2024-04-05,2024-04-30,5,2024-04-08,approved
ASG01002,R0633,PRJ1395,1,2024-02-08,2024-04-08,51,2024-02-08,approved
ASG01002,R0633,PRJ1395,2,2024-02-18,2024-04-08,71,2024-02-20,rejected
ASG01003,R0633,PRJ1488,1,2024-01-26,2024-04-30,47,2024-01-26,approved
ASG01004,R0634,PRJ2680,1,2024-01-23,2024-03-08,80,2024-01-23,approved
ASG01005,R0635,PRJ1921,1,2024-01-15,2024-04-22,85,2024-01-15,approved
ASG01006,R0635,PRJ1399,1,2024-01-16,2024-04-23,55,2024-01-16,approved
ASG01007,R0636,PRJ1879,1,2024-01-20,2024-04-09,75,2024-01-20,approved
ASG01008,R0636,PRJ1917,1,2024-01-23,2024-04-16,52,2024-01-23,approved
ASG01008,R0636,PRJ1917,2,2024-04-17,2024-04-30,77,2024-04-17,approved
ASG01009,R0636,PRJ1874,1,2024-03-03,2024-04-17,5,2024-03-03,approved
ASG01009,R0636,PRJ1874,2,2024-04-16,2024-04-17,20,2024-04-17,approved
ASG01010,R0637,PRJ3406,1,2024-02-19,2024-04-30,43,2024-02-19,approved
ASG01010,R0637,PRJ3406,2,2024-03-18,2024-04-30,73,2024-03-21,approved
ASG01011,R0638,PRJ3738,1,2024-03-11,2024-04-30,79,2024-03-11,approved
ASG01012,R0639,PRJ1049,1,2024-02-01,2024-04-30,50,2024-02-01,approved
ASG01013,R0640,PRJ2236,1,2024-03-09,2024-04-30,49,2024-03-09,approved
ASG01014,R0640,PRJ0003,1,2024-01-17,2024-04-15,14,2024-01-17,approved
ASG01015,R0641,PRJ1308,1,2024-01-18,2024-04-09,56,2024-01-18,approved
ASG01015,R0641,PRJ1308,2,2024-04-10,2024-04-23,40,2024-04-10,approved
ASG01016,R0642,PRJ1601,1,2024-03-10,2024-04-30,66,2024-03-10,approved
ASG01016,R0642,PRJ1601,2,2024-04-09,2024-04-30,46,2024-04-11,approved
ASG01017,R0642,PRJ1810,1,2024-02-13,2024-04-30,45,2024-02-13,approved
ASG01017,R0642,PRJ1810,2,2024-02-25,2024-04-30,40,2024-02-27,approved
ASG01018,R0643,PRJ2226,1,2024-02-17,2024-04-11,48,2024-02-17,approved
ASG01019,R0644,PRJ2658,1,2024-02-06,2024-04-09,84,2024-02-06,approved
ASG01020,R0644,PRJ2146,1,2024-02-24,2024-04-23,15,2024-02-24,approved
ASG01021,R0645,PRJ3623,1,2024-01-27,2024-03-14,57,2024-01-27,approved
ASG01022,R0646,PRJ2394,1,2024-01-09,2024-04-06,65,2024-01-09,approved
ASG01023,R0647,PRJ1604,1,2024-03-13,2024-04-26,72,2024-03-13,approved
ASG01023,R0647,PRJ1604,2,2024-04-27,2024-04-30,47,2024-04-27,approved
ASG01024,R0648,PRJ1649,1,2024-01-19,2024-04-30,70,2024-01-19,approved
ASG01024,R0648,PRJ1649,2,2024-04-19,2024-04-30,50,2024-04-20,rejected
ASG01025,R0648,PRJ1677,1,2024-01-06,2024-04-13,84,2024-01-06,approved
ASG01025,R0648,PRJ1677,2,2024-03-19,2024-04-13,69,2024-03-21,approved
ASG01026,R0648,PRJ0041,1,2024-02-08,2024-04-30,10,2024-02-08,approved
ASG01027,R0649,PRJ3430,1,2024-02-18,2024-04-21,64,2024-02-18,approved
ASG01028,R0650,PRJ1702,1,2024-01-11,2024-04-30,44,2024-01-11,approved
ASG01029,R0650,PRJ1123,1,2024-01-08,2024-04-30,54,2024-01-08,approved
ASG01030,R0651,PRJ1408,1,2024-01-16,2024-04-08,73,2024-01-16,approved
ASG01030,R0651,PRJ1408,2,2024-04-09,2024-04-30,43,2024-04-09,approved
ASG01031,R0652,PRJ3199,1,2024-01-24,2024-04-25,88,2024-01-24,approved
ASG01031,R0652,PRJ3199,2,2024-04-21,2024-04-25,90,2024-04-23,approved
ASG01032,R0652,PRJ3147,1,2024-03-08,2024-04-30,11,2024-03-08,approved
ASG01032,R0652,PRJ3147,2,2024-03-18,2024-04-30,20,2024-03-21,approved
ASG01033,R0653,PRJ1319,1,2024-01-11,2024-04-17,65,2024-01-11,approved
ASG01034,R0654,PRJ2865,1,2024-01-26,2024-04-30,72,2024-01-26,approved
ASG01035,R0654,PRJ2646,1,2024-01-12,2024-04-30,63,2024-01-12,approved
ASG01036,R0655,PRJ1025,1,2024-03-04,2024-04-30,64,2024-03-04,approved
ASG01037,R0655,PRJ1490,1,2024-03-09,2024-04-05,66,2024-03-09,approved
ASG01037,R0655,PRJ1490,2,2024-04-06,2024-04-30,90,2024-04-06,approved
ASG01038,R0656,PRJ2747,1,2024-01-25,2024-04-10,74,2024-01-25,approved
ASG01038,R0656,PRJ2747,2,2024-04-09,2024-04-10,44,2024-04-12,rejected
ASG01039,R0656,PRJ2368,1,2024-03-05,2024-04-30,10,2024-03-05,approved
ASG01039,R0656,PRJ2368,2,2024-03-15,2024-04-30,20,2024-03-16,approved
ASG01040,R0657,PRJ2366,1,2024-01-17,2024-03-11,67,2024-01-17,approved
ASG01041,R0658,PRJ2324,1,2024-01-05,2024-04-11,57,2024-01-05,approved
ASG01042,R0658,PRJ2646,1,2024-01-11,2024-04-30,72,2024-01-11,approved
ASG01043,R0659,PRJ1332,1,2024-02-20,2024-04-13,49,2024-02-20,approved
ASG01044,R0660,PRJ2161,1,2024-01-24,2024-04-30,55,2024-01-24,approved
ASG01045,R0660,PRJ2868,1,2024-01-12,2024-04-11,19,2024-01-12,approved
ASG01045,R0660,PRJ2868,2,2024-04-12,2024-04-30,5,2024-04-12,approved
ASG01046,R0661,PRJ1355,1,2024-03-07,2024-04-13,66,2024-03-07,approved
ASG01046,R0661,PRJ1355,2,2024-04-07,2024-04-13,51,2024-04-08,rejected
ASG01047,R0662,PRJ2784,1,2024-02-25,2024-04-30,44,2024-02-25,approved
ASG01047,R0662,PRJ2784,2,2024-03-06,2024-04-30,64,2024-03-08,approved
ASG01048,R0663,PRJ2031,1,2024-01-06,2024-04-30,57,2024-01-06,approved
ASG01049,R0664,PRJ1616,1,2024-03-12,2024-04-30,85,2024-03-12,approved
ASG01050,R0664,PRJ1173,1,2024-02-02,2024-04-30,9,2024-02-02,approved
ASG01051,R0665,PRJ1917,1,2024-03-02,2024-04-30,82,2024-03-02,approved
ASG01052,R0666,PRJ1390,1,2024-01-13,2024-04-14,89,2024-01-13,approved
ASG01052,R0666,PRJ1390,2,2024-04-15,2024-04-30,90,2024-04-15,approved
ASG01053,R0667,PRJ2793,1,2024-03-03,2024-04-30,74,2024-03-03,approved
ASG01053,R0667,PRJ2793,2,2024-04-22,2024-04-30,90,2024-04-25,approved
ASG01054,R0667,PRJ2287,1,2024-01-18,2024-04-30,65,2024-01-18,approved
ASG01054,R0667,PRJ2287,2,2024-03-05,2024-04-30,90,2024-03-08,approved
ASG01055,R0668,PRJ3807,1,2024-03-03,2024-04-30,64,2024-03-03,approved
ASG01056,R0668,PRJ3770,1,2024-01-20,2024-04-30,13,2024-01-20,approved
ASG01057,R0669,PRJ3917,1,2024-01-01,2024-03-14,51,2024-01-01,approved
ASG01058,R0670,PRJ1635,1,2024-03-12,2024-04-30,60,2024-03-12,approved
ASG01059,R0670,PRJ1994,1,2024-03-11,2024-04-17,83,2024-03-11,approved
ASG01060,R0671,PRJ1788,1,2024-01-08,2024-04-11,46,2024-01-08,approved
ASG01060,R0671,PRJ1788,2,2024-04-12,2024-04-30,40,2024-04-12,approved
ASG01061,R0672,PRJ1042,1,2024-01-02,2024-04-30,80,2024-01-02,approved
ASG01061,R0672,PRJ1042,2,2024-04-09,2024-04-30,60,2024-04-11,rejected
ASG01062,R0672,PRJ1183,1,2024-03-06,2024-04-30,12,2024-03-06,approved
ASG01062,R0672,PRJ1183,2,2024-03-16,2024-04-30,5,2024-03-17,approved
ASG01063,R0673,PRJ1273,1,2024-01-26,2024-04-14,81,2024-01-26,approved
ASG01064,R0674,PRJ2745,1,2024-03-08,2024-04-30,88,2024-03-08,approved
ASG01065,R0674,PRJ2245,1,2024-03-09,2024-04-30,87,2024-03-09,approved
ASG01066,R0675,PRJ1683,1,2024-03-12,2024-04-14,68,2024-03-12,approved
ASG01067,R0675,PRJ1250,1,2024-01-03,2024-04-14,66,2024-01-03,approved
