resource_id,project_id,week_ending_date,hours_logged
R0359,PRJ1706,2024-04-07,26.2
R0359,PRJ1706,2024-04-14,45.4
R0359,PRJ1706,2024-04-21,46.8
R0359,PRJ1706,2024-04-28,40.2
R0360,PRJ2863,2024-03-10,26.0
R0360,PRJ2863,2024-03-17,25.1
R0360,PRJ2863,2024-03-24,25.4
R0360,PRJ2863,2024-03-31,24.3
R0360,PRJ2863,2024-04-07,28.6
R0360,PRJ2863,2024-04-14,33.5
R0360,PRJ2132,2024-03-03,22.5
R0360,PRJ2132,2024-03-10,24.8
R0360,PRJ2132,2024-03-17,22.3
R0360,PRJ2132,2024-03-24,25.1
R0360,PRJ2132,2024-03-31,26.5
R0360,PRJ2132,2024-04-07,24.4
R0360,PRJ2132,2024-04-14,25.1
R0360,PRJ2132,2024-04-21,22.7
R0360,PRJ2132,2024-04-28,22.0
R0360,PRJ0046,2024-03-03,4.9
R0360,PRJ0046,2024-03-10,8.2
R0360,PRJ0046,2024-03-17,7.4
R0360,PRJ0046,2024-03-24,7.6
R0360,PRJ0046,2024-03-31,5.7
R0360,PRJ0046,2024-04-07,6.3
R0360,PRJ0046,2024-04-14,6.9
R0360,PRJ0046,2024-04-21,6.0
R0360,PRJ0046,2024-04-28,7.4
R0361,PRJ3998,2024-03-03,27.0
R0361,PRJ3998,2024-03-10,26.7
R0361,PRJ3998,2024-03-17,29.8
R0361,PRJ3998,2024-03-24,27.4
R0361,PRJ3998,2024-04-07,31.0
R0361,PRJ3998,2024-04-14,34.3
R0361,PRJ3998,2024-04-21,21.7
R0361,PRJ3998,2024-04-28,24.9
R0361,PRJ3486,2024-03-03,17.0
R0361,PRJ3486,2024-03-17,16.6
R0361,PRJ3486,2024-03-31,20.8
R0361,PRJ3486,2024-04-07,21.3
R0362,PRJ3924,2024-03-17,27.4
R0362,PRJ3924,2024-03-24,25.1
R0362,PRJ3924,2024-03-31,24.0
R0362,PRJ3924,2024-04-07,30.2
R0362,PRJ3924,2024-04-14,29.5
R0362,PRJ3924,2024-04-21,24.1
R0362,PRJ3924,2024-04-28,22.7
R0363,PRJ2873,2024-03-03,28.2
R0363,PRJ2873,2024-03-10,26.9
R0363,PRJ2873,2024-03-24,30.5
R0363,PRJ2873,2024-03-31,23.9
R0363,PRJ2873,2024-04-07,27.6
R0363,PRJ2873,2024-04-14,30.7
R0363,PRJ2873,2024-04-21,44.4
R0363,PRJ2873,2024-04-28,32.3
R0364,PRJ1805,2024-03-03,27.7
R0364,PRJ1805,2024-03-10,16.8
R0364,PRJ1805,2024-03-17,24.9
R0364,PRJ1805,2024-03-24,19.3
R0364,PRJ1805,2024-03-31,22.7
R0364,PRJ1805,2024-04-07,31.2
R0364,PRJ1805,2024-04-14,27.2
R0364,PRJ1805,2024-04-21,12.9
R0364,PRJ1805,2024-04-28,13.6
R0364,PRJ1452,2024-03-03,9.4
R0364,PRJ1452,2024-03-10,9.3
R0364,PRJ1452,2024-03-17,5.9
R0364,PRJ1452,2024-03-24,9.4
R0364,PRJ1452,2024-03-31,8.3
R0364,PRJ1452,2024-04-07,9.1
R0364,PRJ1452,2024-04-14,7.6
R0364,PRJ1452,2024-04-21,7.6
R0364,PRJ1452,2024-04-28,8.2
R0365,PRJ1632,2024-03-03,28.4
R0365,PRJ1632,2024-03-10,27.7
R0365,PRJ1632,2024-03-17,34.8
R0365,PRJ1632,2024-03-24,35.2
R0365,PRJ1632,2024-03-31,27.8
R0365,PRJ1632,2024-04-07,29.4
R0365,PRJ1632,2024-04-14,34.1
R0365,PRJ1632,2024-04-21,33.6
R0365,PRJ1632,2024-04-28,33.2
R0365,PRJ1250,2024-03-03,19.3
R0365,PRJ1250,2024-03-10,28.6
R0365,PRJ1250,2024-03-17,20.6
R0365,PRJ1250,2024-03-24,23.6
R0365,PRJ1250,2024-04-07,21.9
R0365,PRJ1250,2024-04-14,20.6
R0365,PRJ1250,2024-04-21,20.7
R0365,PRJ1250,2024-04-28,20.0
R0366,PRJ1994,2024-03-03,28.6
R0366,PRJ1994,2024-03-10,28.4
R0367,PRJ1072,2024-03-03,17.0
R0367,PRJ1072,2024-03-10,17.5
R0367,PRJ1072,2024-03-17,18.2
R0367,PRJ1072,2024-03-24,12.1
R0367,PRJ1072,2024-03-31,18.5
R0367,PRJ1072,2024-04-14,14.6
R0367,PRJ1072,2024-04-21,16.2
R0367,PRJ1072,2024-04-28,14.7
R0368,PRJ2978,2024-03-03,21.9
R0368,PRJ2978,2024-03-10,27.0
R0368,PRJ2978,2024-03-17,24.5
R0368,PRJ2978,2024-03-24,19.7
R0368,PRJ2978,2024-03-31,21.6
R0368,PRJ2978,2024-04-07,21.7
R0368,PRJ2978,2024-04-14,20.1
R0368,PRJ2978,2024-04-28,25.1
R0368,PRJ2555,2024-03-03,4.4
R0368,PRJ2555,2024-03-10,5.3
R0368,PRJ2555,2024-03-17,4.8
R0368,PRJ2555,2024-03-24,6.2
R0368,PRJ2555,2024-03-31,5.2
R0368,PRJ2555,2024-04-07,5.2
R0368,PRJ2555,2024-04-14,5.3
R0369,PRJ2552,2024-03-10,25.0
R0369,PRJ2552,2024-03-17,18.4
R0369,PRJ2552,2024-03-24,20.5
R0369,PRJ2552,2024-03-31,22.8
R0369,PRJ2552,2024-04-07,21.0
R0369,PRJ2552,2024-04-14,27.4
R0369,PRJ2552,2024-04-21,16.1
R0370,PRJ3639,2024-03-03,18.7
R0370,PRJ3639,2024-03-10,15.6
R0370,PRJ3639,2024-03-17,11.9
R0370,PRJ3639,2024-03-24,18.6
R0370,PRJ3639,2024-03-31,18.5
R0370,PRJ3639,2024-04-07,16.1
R0370,PRJ3639,2024-04-14,16.2
R0370,PRJ3639,2024-04-21,15.8
R0370,PRJ3639,2024-04-28,15.7
R0371,PRJ1158,2024-03-03,32.1
R0371,PRJ1158,2024-03-10,31.8
R0371,PRJ1158,2024-03-17,38.2
R0371,PRJ1158,2024-03-24,42.5
R0371,PRJ1158,2024-03-31,34.1
R0371,PRJ1158,2024-04-07,29.8
R0371,PRJ1005,2024-03-03,19.3
R0371,PRJ1005,2024-03-10,16.9
R0371,PRJ1005,2024-03-17,20.1
R0371,PRJ1005,2024-03-24,14.9
R0371,PRJ1005,2024-03-31,21.1
R0371,PRJ1005,2024-04-07,17.9
R0372,PRJ3586,2024-03-03,34.2
R0372,PRJ3586,2024-03-10,26.8
R0372,PRJ3586,2024-03-17,26.7
R0372,PRJ3586,2024-03-24,33.4
R0372,PRJ3586,2024-03-31,34.3
R0372,PRJ3586,2024-04-07,30.6
R0372,PRJ3586,2024-04-14,34.8
R0372,PRJ3586,2024-04-21,26.8
R0372,PRJ3586,2024-04-28,25.4
R0372,PRJ0029,2024-03-03,7.4
R0372,PRJ0029,2024-03-17,6.5
R0372,PRJ0029,2024-03-24,7.7
R0372,PRJ0029,2024-04-07,7.8
R0372,PRJ0029,2024-04-14,7.5
R0372,PRJ0029,2024-04-21,8.7
R0372,PRJ0029,2024-04-28,7.5
R0373,PRJ2479,2024-03-03,30.3
R0373,PRJ2479,2024-03-10,38.8
R0373,PRJ2479,2024-03-17,32.4
R0373,PRJ2479,2024-03-24,34.4
R0373,PRJ2479,2024-03-31,32.5
R0373,PRJ2479,2024-04-07,29.7
R0373,PRJ2479,2024-04-14,46.3
R0373,PRJ2479,2024-04-21,24.6
R0374,PRJ2860,2024-03-03,26.4
R0374,PRJ2860,2024-03-10,31.9
R0374,PRJ2860,2024-03-17,20.8
R0374,PRJ2860,2024-03-24,33.8
R0374,PRJ2860,2024-03-31,27.5
R0374,PRJ2860,2024-04-07,17.7
R0374,PRJ2860,2024-04-14,25.6
R0374,PRJ2860,2024-04-21,24.5
R0375,PRJ1564,2024-03-03,15.7
R0375,PRJ1564,2024-03-10,16.0
R0375,PRJ1564,2024-03-17,15.9
R0375,PRJ1564,2024-03-24,14.0
R0375,PRJ1564,2024-03-31,14.6
R0375,PRJ1564,2024-04-07,19.9
R0375,PRJ1564,2024-04-14,17.7
R0375,PRJ1564,2024-04-21,16.7
R0375,PRJ1564,2024-04-28,20.8
R0376,PRJ2319,2024-03-17,31.7
R0376,PRJ2319,2024-03-24,31.5
R0376,PRJ2319,2024-03-31,29.5
R0376,PRJ2319,2024-04-07,33.2
R0376,PRJ2319,2024-04-14,34.2
R0376,PRJ2319,2024-04-21,35.2
R0376,PRJ2319,2024-04-28,28.3
R0376,PRJ2784,2024-03-17,20.2
R0376,PRJ2784,2024-03-24,19.7
R0376,PRJ2784,2024-03-31,27.7
R0376,PRJ2784,2024-04-07,27.3
R0376,PRJ2784,2024-04-14,24.4
R0376,PRJ2784,2024-04-28,22.3
R0376,PRJ2087,2024-03-10,3.7
R0376,PRJ2087,2024-03-17,4.9
R0376,PRJ2087,2024-03-24,5.2
R0376,PRJ2087,2024-03-31,4.4
R0376,PRJ2087,2024-04-07,3.7
R0376,PRJ2087,2024-04-14,4.9
R0376,PRJ2087,2024-04-21,4.9
R0376,PRJ2087,2024-04-28,5.1
R0377,PRJ3872,2024-03-03,26.0
R0377,PRJ3872,2024-03-10,20.9
R0377,PRJ3872,2024-03-17,31.7
R0377,PRJ3872,2024-03-24,23.5
R0377,PRJ3872,2024-03-31,23.5
R0377,PRJ3872,2024-04-07,25.4
R0377,PRJ3872,2024-04-14,19.9
R0377,PRJ3872,2024-04-21,12.8
R0378,PRJ1308,2024-03-10,25.9
R0379,PRJ1166,2024-03-03,21.8
R0379,PRJ1166,2024-03-10,15.6
R0379,PRJ1166,2024-03-17,19.6
R0379,PRJ1166,2024-03-24,22.7
R0379,PRJ1166,2024-03-31,20.2
R0379,PRJ1166,2024-04-07,16.2
R0379,PRJ1166,2024-04-14,21.7
R0379,PRJ1166,2024-04-21,20.4
R0379,PRJ1166,2024-04-28,20.1
R0380,PRJ1931,2024-03-03,18.6
R0380,PRJ1931,2024-03-10,20.4
R0380,PRJ1931,2024-03-17,25.0
R0380,PRJ1931,2024-03-24,14.1
R0380,PRJ1931,2024-03-31,18.0
R0380,PRJ1931,2024-04-07,18.3
R0380,PRJ1931,2024-04-14,10.4
R0380,PRJ0041,2024-03-03,7.8
R0380,PRJ0041,2024-03-10,5.1
R0380,PRJ0041,2024-03-17,5.1
R0380,PRJ0041,2024-03-31,5.3
R0380,PRJ0041,2024-04-07,7.0
R0380,PRJ0041,2024-04-14,6.6
R0380,PRJ0041,2024-04-21,6.7
R0380,PRJ0041,2024-04-28,5.3
R0381,PRJ2463,2024-03-03,19.5
R0381,PRJ2463,2024-03-10,19.9
R0381,PRJ2463,2024-03-17,24.4
R0381,PRJ2463,2024-03-24,15.0
R0381,PRJ2463,2024-03-31,17.7
R0381,PRJ2463,2024-04-07,23.2
R0381,PRJ2463,2024-04-14,18.1
R0381,PRJ2463,2024-04-21,20.8
R0381,PRJ2463,2024-04-28,22.8
R0382,PRJ1125,2024-03-17,24.0
R0382,PRJ1125,2024-03-24,19.9
R0382,PRJ1125,2024-03-31,20.2
R0382,PRJ1125,2024-04-07,24.7
R0382,PRJ1125,2024-04-14,25.5
R0383,PRJ3486,2024-03-03,36.6
R0383,PRJ3486,2024-03-10,36.9
R0383,PRJ3486,2024-03-17,31.1
R0383,PRJ3486,2024-03-24,28.5
R0383,PRJ3486,2024-03-31,28.7
R0383,PRJ3486,2024-04-07,39.3
R0383,PRJ3486,2024-04-14,35.7
R0383,PRJ3486,2024-04-21,32.1
R0383,PRJ3486,2024-04-28,31.3
R0384,PRJ1767,2024-03-03,23.1
R0384,PRJ1767,2024-03-10,16.6
R0384,PRJ1767,2024-03-17,13.8
R0384,PRJ1767,2024-03-24,22.0
R0384,PRJ1767,2024-03-31,18.9
R0384,PRJ1767,2024-04-07,23.5
R0384,PRJ0021,2024-03-17,6.7
R0384,PRJ0021,2024-03-24,6.5
R0384,PRJ0021,2024-03-31,5.8
R0384,PRJ0021,2024-04-07,7.0
R0384,PRJ0021,2024-04-14,4.9
R0384,PRJ0021,2024-04-21,9.0
R0384,PRJ0021,2024-04-28,6.2
R0385,PRJ1390,2024-03-03,17.8
R0385,PRJ1390,2024-03-10,18.6
R0385,PRJ1390,2024-03-17,19.5
R0385,PRJ1390,2024-03-24,22.5
R0385,PRJ1390,2024-03-31,27.6
R0385,PRJ1390,2024-04-07,26.0
R0385,PRJ1390,2024-04-14,25.2
R0385,PRJ1390,2024-04-21,21.1
R0385,PRJ1390,2024-04-28,23.4
R0386,PRJ1040,2024-03-03,15.3
R0386,PRJ1040,2024-03-10,16.6
R0386,PRJ1040,2024-03-17,17.4
R0386,PRJ1040,2024-03-24,18.1
R0386,PRJ1040,2024-03-31,18.8
R0386,PRJ1040,2024-04-07,16.5
R0386,PRJ1040,2024-04-14,16.2
R0386,PRJ1040,2024-04-28,17.5
R0387,PRJ2323,2024-03-10,22.3
R0387,PRJ2323,2024-03-17,15.1
R0387,PRJ2323,2024-03-24,13.7
R0387,PRJ2323,2024-03-31,21.3
R0387,PRJ2323,2024-04-07,17.9
R0387,PRJ2323,2024-04-21,18.9
R0387,PRJ2323,2024-04-28,22.5
R0388,PRJ3341,2024-03-03,28.7
R0388,PRJ3341,2024-03-10,27.5
R0388,PRJ3341,2024-03-24,28.2
R0388,PRJ3341,2024-04-14,29.9
R0388,PRJ3341,2024-04-21,26.1
R0388,PRJ3341,2024-04-28,27.7
R0388,PRJ3309,2024-03-03,26.0
R0388,PRJ3309,2024-03-10,33.5
R0388,PRJ3309,2024-03-17,31.2
R0388,PRJ3309,2024-03-24,32.6
R0388,PRJ3309,2024-03-31,30.5
R0388,PRJ3309,2024-04-07,34.4
R0388,PRJ3309,2024-04-14,28.0
R0388,PRJ3309,2024-04-21,31.0
R0388,PRJ3309,2024-04-28,40.0
R0388,PRJ3734,2024-03-10,2.0
R0388,PRJ3734,2024-03-17,2.8
R0388,PRJ3734,2024-03-24,3.1
R0388,PRJ3734,2024-04-07,2.1
R0388,PRJ3734,2024-04-14,2.4
R0388,PRJ3734,2024-04-21,2.6
R0388,PRJ3734,2024-04-28,2.1
R0389,PRJ3791,2024-03-03,36.7
R0389,PRJ3791,2024-03-17,43.0
R0389,PRJ3791,2024-03-24,43.2
R0389,PRJ3791,2024-03-31,34.2
R0389,PRJ3791,2024-04-07,34.5
R0389,PRJ3791,2024-04-14,32.0
R0389,PRJ3791,2024-04-21,37.1
R0389,PRJ3791,2024-04-28,30.0
R0390,PRJ3320,2024-03-03,21.5
R0390,PRJ3320,2024-03-10,19.2
R0391,PRJ2058,2024-03-03,26.4
R0391,PRJ2058,2024-03-17,28.8
R0391,PRJ2058,2024-03-24,21.4
R0391,PRJ2058,2024-03-31,27.0
R0391,PRJ2058,2024-04-07,25.8
R0392,PRJ2863,2024-03-03,27.6
R0392,PRJ2863,2024-03-10,26.3
R0392,PRJ2863,2024-03-17,14.0
R0392,PRJ2863,2024-03-24,28.1
R0392,PRJ2863,2024-03-31,27.9
R0392,PRJ2863,2024-04-07,24.3
R0392,PRJ2863,2024-04-14,31.2
R0392,PRJ2863,2024-04-21,23.8
R0392,PRJ2863,2024-04-28,28.3
R0392,PRJ0001,2024-03-03,5.2
R0392,PRJ0001,2024-03-10,5.4
R0392,PRJ0001,2024-03-17,5.8
R0392,PRJ0001,2024-03-24,4.9
R0392,PRJ0001,2024-03-31,6.3
R0392,PRJ0001,2024-04-07,5.7
R0392,PRJ0001,2024-04-14,4.1
R0392,PRJ0001,2024-04-21,6.6
R0393,PRJ1700,2024-03-03,27.5
R0393,PRJ1700,2024-03-10,28.0
R0393,PRJ1700,2024-03-17,30.7
R0393,PRJ1700,2024-03-24,34.2
R0393,PRJ1700,2024-03-31,33.6
R0393,PRJ1700,2024-04-07,39.6
R0393,PRJ1700,2024-04-14,33.3
R0393,PRJ1700,2024-04-21,24.9
R0394,PRJ2813,2024-03-03,26.6
R0394,PRJ2813,2024-03-10,25.4
R0394,PRJ2813,2024-03-17,27.3
R0394,PRJ2813,2024-03-24,23.0
R0394,PRJ2813,2024-03-31,23.6
R0394,PRJ2813,2024-04-07,24.1
R0394,PRJ2813,2024-04-21,27.9
R0394,PRJ2813,2024-04-28,29.3
R0395,PRJ1344,2024-03-03,21.0
R0395,PRJ1344,2024-03-10,27.3
R0395,PRJ1344,2024-03-17,26.8
R0395,PRJ1344,2024-04-07,20.8
R0395,PRJ1344,2024-04-14,23.0
R0395,PRJ1618,2024-03-10,21.5
R0395,PRJ1618,2024-03-17,32.2
R0395,PRJ1618,2024-03-24,33.9
R0395,PRJ1618,2024-03-31,35.2
R0395,PRJ1618,2024-04-07,20.6
R0395,PRJ1618,2024-04-14,26.6
R0395,PRJ1618,2024-04-21,31.2
R0396,PRJ1238,2024-03-03,18.2
R0396,PRJ1238,2024-03-17,20.0
R0396,PRJ1238,2024-03-24,27.2
R0396,PRJ1238,2024-03-31,23.5
R0396,PRJ1238,2024-04-07,26.7
R0396,PRJ1238,2024-04-14,26.1
R0396,PRJ1238,2024-04-21,14.2
R0396,PRJ1737,2024-03-03,3.7
R0396,PRJ1737,2024-03-10,3.5
R0396,PRJ1737,2024-03-17,4.0
R0396,PRJ1737,2024-03-31,4.2
R0396,PRJ1737,2024-04-07,2.7
R0396,PRJ1737,2024-04-14,3.5
R0396,PRJ1737,2024-04-21,3.8
R0396,PRJ1737,2024-04-28,4.7
R0397,PRJ2859,2024-03-03,26.4
R0397,PRJ2859,2024-03-10,22.4
R0397,PRJ2859,2024-03-17,26.5
R0397,PRJ2859,2024-03-24,33.0
R0397,PRJ2859,2024-03-31,26.1
R0397,PRJ2859,2024-04-07,25.7
R0397,PRJ2859,2024-04-21,21.4
R0397,PRJ2859,2024-04-28,25.5
R0397,PRJ2775,2024-03-03,22.4
R0397,PRJ2775,2024-03-10,19.7
R0397,PRJ2775,2024-03-17,22.7
R0397,PRJ2775,2024-03-24,20.0
R0397,PRJ2775,2024-03-31,21.9
R0397,PRJ2775,2024-04-07,19.0
R0397,PRJ2775,2024-04-14,21.6
R0397,PRJ2775,2024-04-21,23.9
R0397,PRJ2775,2024-04-28,24.3
R0398,PRJ3626,2024-03-03,19.2
R0398,PRJ3626,2024-03-10,25.0
R0398,PRJ3626,2024-03-17,20.1
R0398,PRJ3626,2024-03-24,21.3
R0398,PRJ3626,2024-03-31,22.8
R0398,PRJ3626,2024-04-07,17.2
R0398,PRJ3626,2024-04-14,20.8
R0398,PRJ3626,2024-04-21,19.8
R0398,PRJ3626,2024-04-28,20.9
R0399,PRJ1360,2024-03-03,18.3
R0399,PRJ1360,2024-03-10,14.0
R0399,PRJ1360,2024-03-17,20.7
R0399,PRJ1360,2024-03-24,16.1
R0399,PRJ1360,2024-03-31,15.2
R0399,PRJ1360,2024-04-07,10.8
R0399,PRJ1360,2024-04-14,18.8
R0399,PRJ1945,2024-03-03,23.2
R0399,PRJ1945,2024-03-10,24.9
R0399,PRJ1945,2024-03-17,23.2
R0399,PRJ1945,2024-04-07,24.8
R0399,PRJ1945,2024-04-14,24.6
R0399,PRJ1945,2024-04-21,45.8
R0399,PRJ1945,2024-04-28,39.3
R0400,PRJ1344,2024-03-03,45.2
R0400,PRJ1344,2024-03-10,37.9
R0400,PRJ1344,2024-03-17,29.3
R0400,PRJ1344,2024-03-24,33.4
R0400,PRJ1344,2024-03-31,36.0
R0400,PRJ1344,2024-04-07,42.0
R0400,PRJ0027,2024-03-03,4.8
R0400,PRJ0027,2024-03-10,7.1
R0400,PRJ0027,2024-03-17,2.3
R0400,PRJ0027,2024-03-31,2.0
R0400,PRJ0027,2024-04-07,2.1
R0400,PRJ0027,2024-04-14,2.5
R0400,PRJ0027,2024-04-21,2.0
R0400,PRJ0027,2024-04-28,2.0
R0401,PRJ2730,2024-03-03,17.7
R0401,PRJ2730,2024-03-10,19.0
R0401,PRJ2730,2024-03-17,20.7
R0402,PRJ1169,2024-03-03,19.5
R0402,PRJ1169,2024-03-10,21.6
R0402,PRJ1169,2024-03-17,13.1
R0402,PRJ1169,2024-03-24,20.3
R0402,PRJ1169,2024-03-31,19.8
R0402,PRJ1169,2024-04-07,14.0
R0402,PRJ1169,2024-04-14,21.6
R0402,PRJ1169,2024-04-21,14.5
R0402,PRJ1169,2024-04-28,19.5
R0403,PRJ2350,2024-03-10,21.8
R0403,PRJ2350,2024-03-17,26.5
R0403,PRJ2350,2024-03-24,33.5
R0403,PRJ2350,2024-03-31,33.7
R0403,PRJ2350,2024-04-07,30.0
R0403,PRJ2350,2024-04-14,37.4
R0403,PRJ2350,2024-04-21,33.4
R0403,PRJ2350,2024-04-28,35.4
R0404,PRJ2490,2024-03-03,34.2
R0404,PRJ2490,2024-03-10,29.2
R0404,PRJ2490,2024-03-17,29.2
R0404,PRJ2490,2024-03-24,33.0
R0404,PRJ2490,2024-03-31,30.1
R0404,PRJ2490,2024-04-07,29.8
R0404,PRJ2490,2024-04-14,26.3
R0404,PRJ2490,2024-04-21,33.3
R0404,PRJ2490,2024-04-28,26.2
R0404,PRJ0001,2024-03-03,4.2
R0404,PRJ0001,2024-03-10,3.2
R0404,PRJ0001,2024-03-31,4.7
R0404,PRJ0001,2024-04-07,3.8
R0404,PRJ0001,2024-04-14,4.6
R0404,PRJ0001,2024-04-21,4.5
R0404,PRJ0001,2024-04-28,3.9
R0405,PRJ1065,2024-03-17,18.2
R0405,PRJ1065,2024-03-24,29.8
R0405,PRJ1065,2024-03-31,27.5
R0405,PRJ1065,2024-04-07,21.9
R0405,PRJ1065,2024-04-21,25.2
R0405,PRJ1065,2024-04-28,17.9
R0405,PRJ1704,2024-03-10,14.1
R0405,PRJ1704,2024-03-17,19.2
R0405,PRJ1704,2024-03-24,20.5
R0405,PRJ1704,2024-03-31,17.7
R0405,PRJ1704,2024-04-14,17.9
R0405,PRJ1704,2024-04-21,15.0
R0405,PRJ1704,2024-04-28,17.6
R0406,PRJ1837,2024-03-03,33.7
R0406,PRJ1837,2024-03-10,24.1
R0406,PRJ1837,2024-03-17,41.4
R0406,PRJ1837,2024-03-24,33.6
R0406,PRJ1837,2024-03-31,35.7
R0406,PRJ1837,2024-04-07,39.7
R0406,PRJ1837,2024-04-14,30.9
R0406,PRJ1837,2024-04-21,42.3
R0406,PRJ1468,2024-03-03,16.7
R0406,PRJ1468,2024-03-10,26.3
R0406,PRJ1468,2024-03-17,22.0
R0406,PRJ1468,2024-03-24,31.2
R0406,PRJ1468,2024-03-31,28.6
R0406,PRJ1468,2024-04-07,30.9
R0406,PRJ1468,2024-04-14,23.3
R0406,PRJ1468,2024-04-21,31.1
R0406,PRJ1468,2024-04-28,20.6
R0407,PRJ1700,2024-03-03,28.2
R0407,PRJ1700,2024-03-10,22.6
R0407,PRJ1700,2024-03-17,23.6
R0407,PRJ1700,2024-03-24,28.8
R0407,PRJ1700,2024-03-31,30.8
R0407,PRJ1700,2024-04-07,33.1
R0407,PRJ1700,2024-04-14,27.4
R0407,PRJ1700,2024-04-28,23.4
R0408,PRJ3066,2024-03-17,17.2
R0408,PRJ3066,2024-03-24,22.2
R0408,PRJ3066,2024-04-14,23.5
R0408,PRJ3066,2024-04-28,23.8
R0408,PRJ3623,2024-03-03,17.5
R0408,PRJ3623,2024-03-10,11.3
R0408,PRJ3623,2024-03-17,11.3
R0408,PRJ3623,2024-03-24,20.8
R0408,PRJ3623,2024-03-31,16.7
R0408,PRJ3623,2024-04-07,16.5
R0408,PRJ3623,2024-04-14,14.0
R0408,PRJ3623,2024-04-21,15.2
R0408,PRJ3623,2024-04-28,14.6
R0408,PRJ3142,2024-03-03,4.2
R0408,PRJ3142,2024-03-10,4.1
R0408,PRJ3142,2024-03-17,3.8
R0408,PRJ3142,2024-03-24,3.7
R0408,PRJ3142,2024-03-31,4.7
R0408,PRJ3142,2024-04-07,3.9
R0408,PRJ3142,2024-04-14,2.0
R0408,PRJ3142,2024-04-21,2.2
R0409,PRJ3383,2024-03-03,26.4
R0409,PRJ3383,2024-03-10,18.9
R0409,PRJ3383,2024-03-17,23.0
R0409,PRJ3383,2024-03-24,22.9
R0409,PRJ3383,2024-03-31,26.7
R0409,PRJ3383,2024-04-07,20.1
R0409,PRJ3623,2024-03-17,40.4
R0409,PRJ3623,2024-03-31,24.2
R0409,PRJ3623,2024-04-07,23.3
R0409,PRJ3623,2024-04-14,18.3
R0409,PRJ3623,2024-04-21,23.2
R0409,PRJ3623,2024-04-28,26.2
R0410,PRJ3924,2024-03-03,35.2
R0410,PRJ3924,2024-03-10,32.5
R0410,PRJ3924,2024-03-17,30.8
R0410,PRJ3924,2024-03-24,34.9
R0410,PRJ3924,2024-03-31,38.2
R0410,PRJ3924,2024-04-07,31.7
R0410,PRJ3924,2024-04-14,35.8
R0410,PRJ3924,2024-04-21,42.5
R0410,PRJ3924,2024-04-28,23.0
R0411,PRJ2318,2024-03-10,17.5
R0411,PRJ2318,2024-03-24,21.7
R0411,PRJ2318,2024-03-31,22.6
R0411,PRJ2318,2024-04-07,24.0
R0411,PRJ2318,2024-04-14,24.6
R0411,PRJ2318,2024-04-21,25.8
R0411,PRJ2318,2024-04-28,14.6
R0412,PRJ1601,2024-03-03,35.1
R0412,PRJ1601,2024-03-10,34.8
R0412,PRJ1601,2024-03-17,26.0
R0412,PRJ1601,2024-03-24,30.0
R0412,PRJ1601,2024-03-31,30.4
R0412,PRJ1601,2024-04-07,35.9
R0412,PRJ1601,2024-04-14,27.1
R0412,PRJ1601,2024-04-21,38.0
R0412,PRJ1601,2024-04-28,35.4
R0412,PRJ1123,2024-03-17,25.4
R0412,PRJ1123,2024-03-24,28.0
R0412,PRJ1123,2024-03-31,23.9
R0412,PRJ1123,2024-04-07,29.4
R0412,PRJ1514,2024-03-10,5.2
R0412,PRJ1514,2024-03-17,7.8
R0412,PRJ1514,2024-03-24,5.0
R0412,PRJ1514,2024-03-31,7.3
R0412,PRJ1514,2024-04-07,6.3
R0412,PRJ1514,2024-04-14,7.7
R0412,PRJ1514,2024-04-21,8.2
R0412,PRJ1514,2024-04-28,8.1
R0413,PRJ1887,2024-03-03,39.3
R0413,PRJ1887,2024-03-10,24.1
R0414,PRJ3506,2024-03-03,21.9
R0414,PRJ3506,2024-03-10,19.6
R0414,PRJ3506,2024-03-17,26.3
R0414,PRJ3506,2024-03-24,24.6
R0414,PRJ3506,2024-03-31,19.1
R0414,PRJ3506,2024-04-07,25.8
R0414,PRJ3430,2024-03-03,17.8
R0414,PRJ3430,2024-03-10,22.8
R0414,PRJ3430,2024-03-17,19.7
R0414,PRJ3430,2024-03-24,18.4
R0414,PRJ3430,2024-03-31,23.6
R0414,PRJ3430,2024-04-14,17.5
R0414,PRJ3430,2024-04-21,19.9
R0415,PRJ1201,2024-03-03,16.2
R0415,PRJ1201,2024-03-10,27.2
R0415,PRJ1201,2024-03-17,18.9
R0415,PRJ1201,2024-03-31,21.1
R0415,PRJ1201,2024-04-07,26.9
R0415,PRJ1201,2024-04-14,31.1
R0415,PRJ1201,2024-04-21,25.3
R0415,PRJ1201,2024-04-28,29.6
R0415,PRJ1155,2024-03-10,20.3
R0415,PRJ1155,2024-03-24,24.8
R0415,PRJ1155,2024-03-31,18.4
R0415,PRJ1155,2024-04-07,21.4
R0415,PRJ1155,2024-04-14,23.5
R0415,PRJ1155,2024-04-21,22.0
R0415,PRJ1155,2024-04-28,18.7
R0416,PRJ2244,2024-03-03,21.2
R0416,PRJ2244,2024-03-10,20.0
R0416,PRJ2244,2024-03-17,19.3
R0416,PRJ2244,2024-03-24,22.4
R0416,PRJ2244,2024-03-31,21.2
R0416,PRJ2244,2024-04-07,12.4
R0416,PRJ2244,2024-04-14,19.4
R0416,PRJ2244,2024-04-28,17.4
R0416,PRJ2025,2024-03-10,16.3
R0416,PRJ2025,2024-03-24,27.0
R0416,PRJ2025,2024-03-31,24.2
R0416,PRJ2025,2024-04-07,22.6
