driver_id,fleet_type,home_borough
5833,premium,Brooklyn
5834,standard,Manhattan
5835,hybrid,Queens
5836,hybrid,Queens
5837,premium,Brooklyn
5838,premium,Queens
5839,hybrid,Bronx
5840,hybrid,Manhattan
5841,premium,Manhattan
5842,premium,Bronx
5843,hybrid,Bronx
5844,hybrid,Brooklyn
5845,premium,Manhattan
5846,premium,Queens
5847,standard,Queens
5848,hybrid,Brooklyn
5849,premium,Queens
5850,premium,Manhattan
5851,hybrid,Brooklyn
5852,hybrid,Brooklyn
5853,standard,Queens
5854,standard,Queens
5855,hybrid,Queens
5856,premium,Queens
5857,standard,Queens
5858,standard,Bronx
5859,premium,Manhattan
5860,hybrid,Manhattan
5861,standard,Brooklyn
5862,standard,Queens
5863,standard,Brooklyn
5864,hybrid,Brooklyn
5865,hybrid,Manhattan
5866,premium,Brooklyn
5867,premium,Bronx
5868,premium,Bronx
5869,hybrid,Bronx
5870,standard,Brooklyn
5871,hybrid,Brooklyn
5872,standard,Brooklyn
5873,hybrid,Bronx
5874,premium,Manhattan
5875,hybrid,Bronx
5876,premium,Brooklyn
5877,standard,Manhattan
5878,hybrid,Manhattan
5879,premium,Bronx
5880,standard,Brooklyn
5881,standard,Brooklyn
5882,hybrid,Manhattan
5883,hybrid,Brooklyn
5884,hybrid,Bronx
5885,hybrid,Brooklyn
5886,standard,Bronx
5887,hybrid,Queens
5888,standard,Manhattan
5889,hybrid,Brooklyn
5890,standard,Queens
5891,standard,Queens
5892,standard,Bronx
5893,premium,Queens
5894,hybrid,Queens
5895,hybrid,Bronx
5896,standard,Manhattan
5897,standard,Queens
5898,standard,Queens
5899,standard,Manhattan
5900,hybrid,Bronx
5901,standard,Queens
5902,premium,Bronx
5903,standard,Manhattan
5904,hybrid,Bronx
5905,premium,Queens
5906,premium,Queens
5907,premium,Queens
5908,hybrid,Bronx
5909,hybrid,Queens
5910,hybrid,Brooklyn
5911,hybrid,Brooklyn
5912,premium,Brooklyn
5913,standard,Queens
5914,hybrid,Brooklyn
5915,standard,Bronx
5916,standard,Bronx
5917,standard,Queens
5918,standard,Brooklyn
5919,standard,Brooklyn
5920,standard,Bronx
5921,hybrid,Queens
5922,hybrid,Bronx
5923,hybrid,Bronx
5924,standard,Bronx
5925,standard,Queens
5926,premium,Manhattan
5927,standard,Bronx
5928,hybrid,Manhattan
5929,hybrid,Bronx
5930,standard,Queens
5931,premium,Brooklyn
5932,standard,Queens
5933,premium,Bronx
5934,hybrid,Brooklyn
5935,standard,Manhattan
5936,hybrid,Queens
5937,standard,Brooklyn
5938,premium,Queens
5939,premium,Bronx
5940,standard,Queens
5941,standard,Queens
5942,standard,Manhattan
5943,standard,Queens
5944,hybrid,Brooklyn
5945,standard,Manhattan
5946,premium,Manhattan
5947,premium,Manhattan
5948,hybrid,Bronx
5949,standard,Bronx
5950,standard,Brooklyn
5951,standard,Brooklyn
5952,standard,Manhattan
5953,standard,Manhattan
5954,hybrid,Queens
5955,standard,Bronx
5956,standard,Queens
5957,standard,Queens
5958,hybrid,Manhattan
5959,standard,Queens
5960,premium,Manhattan
5961,standard,Brooklyn
5962,premium,Bronx
5963,hybrid,Bronx
5964,premium,Bronx
5965,hybrid,Brooklyn
5966,premium,Manhattan
5967,hybrid,Brooklyn
5968,premium,Manhattan
5969,standard,Manhattan
5970,hybrid,Queens
5971,premium,Brooklyn
5972,premium,Bronx
5973,standard,Manhattan
5974,premium,Brooklyn
5975,premium,Manhattan
5976,standard,Brooklyn
5977,premium,Bronx
5978,hybrid,Queens
5979,standard,Brooklyn
5980,premium,Brooklyn
5981,hybrid,Manhattan
5982,premium,Manhattan
5983,hybrid,Manhattan
5984,hybrid,Manhattan
5985,standard,Brooklyn
5986,hybrid,Queens
5987,hybrid,Bronx
5988,premium,Queens
5989,hybrid,Queens
5990,premium,Queens
5991,standard,Queens
5992,premium,Queens
5993,premium,Brooklyn
5994,standard,Queens
5995,premium,Manhattan
5996,hybrid,Queens
5997,premium,Bronx
5998,premium,Bronx
5999,standard,Brooklyn
6000,standard,Manhattan
6001,premium,Brooklyn
6002,hybrid,Manhattan
6003,standard,Brooklyn
6004,premium,Brooklyn
6005,hybrid,Queens
6006,standard,Brooklyn
6007,standard,Manhattan
6008,premium,Manhattan
6009,hybrid,Manhattan
6010,hybrid,Bronx
6011,standard,Queens
6012,standard,Bronx
6013,hybrid,Manhattan
6014,hybrid,Brooklyn
6015,premium,Manhattan
6016,standard,Brooklyn
6017,hybrid,Queens
6018,premium,Queens
6019,hybrid,Bronx
6020,standard,Manhattan
6021,hybrid,Brooklyn
6022,premium,Brooklyn
6023,hybrid,Bronx
6024,premium,Manhattan
6025,standard,Bronx
6026,standard,Manhattan
6027,premium,Queens
6028,premium,Brooklyn
6029,hybrid,Brooklyn
6030,hybrid,Queens
6031,premium,Brooklyn
6032,premium,Queens
6033,standard,Queens
6034,standard,Brooklyn
6035,premium,Brooklyn
6036,hybrid,Brooklyn
6037,premium,Manhattan
6038,standard,Bronx
6039,premium,Brooklyn
6040,hybrid,Queens
6041,premium,Bronx
6042,hybrid,Queens
6043,standard,Queens
6044,standard,Bronx
6045,premium,Bronx
6046,premium,Queens
6047,premium,Brooklyn
6048,premium,Manhattan
6049,standard,Queens
6050,hybrid,Bronx
6051,premium,Bronx
6052,premium,Brooklyn
6053,standard,Brooklyn
6054,hybrid,Manhattan
6055,standard,Bronx
6056,premium,Bronx
6057,standard,Queens
6058,hybrid,Queens
6059,standard,Queens
6060,standard,Queens
6061,standard,Manhattan
6062,standard,Manhattan
6063,hybrid,Queens
6064,hybrid,Queens
6065,premium,Bronx
6066,standard,Queens
6067,premium,Bronx
6068,standard,Brooklyn
6069,standard,Queens
6070,premium,Manhattan
6071,hybrid,Queens
6072,standard,Queens
6073,premium,Manhattan
6074,premium,Queens
6075,premium,Brooklyn
6076,premium,Bronx
6077,standard,Brooklyn
6078,hybrid,Brooklyn
6079,premium,Manhattan
6080,hybrid,Brooklyn
6081,hybrid,Bronx
6082,hybrid,Manhattan
6083,hybrid,Manhattan
6084,standard,Queens
6085,premium,Bronx
6086,standard,Brooklyn
6087,standard,Bronx
6088,hybrid,Brooklyn
6089,premium,Manhattan
6090,premium,Manhattan
6091,standard,Queens
6092,premium,Queens
6093,standard,Manhattan
6094,standard,Bronx
6095,hybrid,Bronx
6096,hybrid,Bronx
6097,premium,Queens
6098,premium,Bronx
6099,hybrid,Brooklyn
6100,hybrid,Manhattan
6101,standard,Manhattan
6102,standard,Brooklyn
6103,hybrid,Queens
6104,premium,Brooklyn
6105,hybrid,Queens
6106,premium,Manhattan
6107,standard,Queens
6108,hybrid,Bronx
6109,premium,Brooklyn
6110,standard,Bronx
6111,standard,Queens
6112,standard,Queens
6113,standard,Bronx
6114,premium,Bronx
6115,hybrid,Brooklyn
6116,premium,Queens
6117,premium,Bronx
6118,hybrid,Queens
6119,hybrid,Brooklyn
6120,hybrid,Manhattan
6121,standard,Brooklyn
6122,premium,Bronx
6123,premium,Manhattan
6124,hybrid,Manhattan
6125,premium,Bronx
6126,premium,Bronx
6127,premium,Bronx
6128,premium,Bronx
6129,standard,Brooklyn
6130,premium,Queens
6131,premium,Queens
6132,standard,Manhattan
6133,standard,Manhattan
6134,hybrid,Queens
6135,premium,Brooklyn
6136,premium,Queens
6137,standard,Queens
6138,premium,Queens
6139,premium,Manhattan
6140,premium,Brooklyn
6141,hybrid,Manhattan
6142,hybrid,Brooklyn
6143,premium,Bronx
6144,premium,Bronx
6145,premium,Manhattan
6146,hybrid,Brooklyn
6147,standard,Bronx
6148,standard,Brooklyn
6149,standard,Brooklyn
6150,premium,Bronx
6151,premium,Bronx
6152,hybrid,Queens
6153,hybrid,Bronx
6154,premium,Manhattan
6155,premium,Bronx
6156,hybrid,Queens
6157,premium,Brooklyn
6158,premium,Brooklyn
6159,premium,Brooklyn
6160,hybrid,Manhattan
6161,premium,Brooklyn
6162,premium,Brooklyn
6163,hybrid,Manhattan
6164,hybrid,Bronx
6165,standard,Bronx
6166,hybrid,Queens
6167,premium,Brooklyn
6168,hybrid,Bronx
6169,hybrid,Brooklyn
6170,standard,Queens
6171,standard,Manhattan
6172,hybrid,Queens
6173,hybrid,Bronx
6174,premium,Bronx
6175,hybrid,Brooklyn
6176,standard,Queens
6177,standard,Manhattan
6178,premium,Queens
6179,premium,Bronx
6180,hybrid,Brooklyn
6181,hybrid,Manhattan
6182,hybrid,Manhattan
6183,premium,Queens
6184,premium,Brooklyn
6185,premium,Bronx
6186,premium,Manhattan
6187,premium,Bronx
6188,premium,Brooklyn
6189,standard,Brooklyn
6190,hybrid,Bronx
6191,hybrid,Bronx
6192,premium,Manhattan
6193,hybrid,Bronx
6194,hybrid,Manhattan
6195,standard,Manhattan
6196,hybrid,Queens
6197,hybrid,Bronx
6198,premium,Brooklyn
6199,hybrid,Brooklyn
6200,hybrid,Bronx
6201,premium,Bronx
6202,hybrid,Manhattan
6203,hybrid,Brooklyn
6204,standard,Bronx
6205,standard,Queens
6206,premium,Brooklyn
6207,standard,Brooklyn
6208,premium,Queens
6209,premium,Bronx
6210,premium,Bronx
6211,hybrid,Queens
6212,premium,Brooklyn
6213,hybrid,Bronx
6214,standard,Bronx
6215,hybrid,Manhattan
6216,premium,Queens
6217,hybrid,Queens
6218,premium,Queens
6219,standard,Brooklyn
6220,hybrid,Brooklyn
6221,premium,Brooklyn
6222,premium,Queens
6223,premium,Brooklyn
6224,standard,Brooklyn
6225,premium,Queens
6226,standard,Queens
6227,standard,Manhattan
6228,standard,Brooklyn
6229,hybrid,Manhattan
6230,premium,Manhattan
6231,standard,Queens
6232,premium,Bronx
6233,hybrid,Bronx
6234,hybrid,Queens
6235,standard,Queens
6236,hybrid,Manhattan
6237,premium,Manhattan
6238,hybrid,Brooklyn
6239,hybrid,Manhattan
6240,standard,Brooklyn
6241,premium,Manhattan
6242,premium,Queens
6243,standard,Manhattan
6244,hybrid,Queens
6245,standard,Brooklyn
6246,standard,Manhattan
6247,premium,Bronx
6248,standard,Manhattan
6249,premium,Bronx
6250,standard,Queens
6251,hybrid,Manhattan
6252,standard,Queens
6253,premium,Bronx
6254,premium,Queens
6255,standard,Manhattan
6256,premium,Queens
6257,premium,Bronx
6258,hybrid,Queens
6259,premium,Brooklyn
6260,standard,Brooklyn
6261,standard,Bronx
6262,premium,Brooklyn
6263,premium,Brooklyn
6264,standard,Bronx
6265,premium,Queens
6266,standard,Bronx
6267,standard,Manhattan
6268,standard,Queens
6269,hybrid,Manhattan
6270,hybrid,Bronx
6271,premium,Queens
6272,standard,Brooklyn
6273,premium,Brooklyn
6274,hybrid,Manhattan
6275,hybrid,Manhattan
6276,premium,Brooklyn
6277,hybrid,Bronx
6278,premium,Brooklyn
6279,standard,Bronx
6280,standard,Queens
6281,hybrid,Bronx
6282,premium,Brooklyn
6283,standard,Brooklyn
6284,premium,Queens
6285,premium,Manhattan
6286,standard,Brooklyn
6287,standard,Brooklyn
6288,standard,Manhattan
6289,premium,Manhattan
6290,standard,Brooklyn
6291,standard,Queens
6292,standard,Brooklyn
6293,premium,Manhattan
6294,hybrid,Manhattan
6295,standard,Manhattan
6296,premium,Brooklyn
6297,hybrid,Queens
6298,standard,Bronx
6299,hybrid,Brooklyn
6300,hybrid,Queens
6301,premium,Queens
6302,standard,Brooklyn
6303,premium,Brooklyn
6304,hybrid,Manhattan
6305,standard,Bronx
6306,hybrid,Brooklyn
6307,hybrid,Queens
6308,hybrid,Bronx
6309,hybrid,Bronx
6310,premium,Brooklyn
6311,hybrid,Brooklyn
6312,hybrid,Manhattan
6313,hybrid,Bronx
6314,standard,Brooklyn
6315,hybrid,Manhattan
6316,standard,Queens
6317,standard,Queens
6318,premium,Queens
6319,premium,Brooklyn
6320,hybrid,Queens
6321,premium,Manhattan
6322,premium,Manhattan
6323,hybrid,Queens
6324,standard,Bronx
6325,hybrid,Queens
6326,standard,Queens
6327,premium,Manhattan
6328,standard,Queens
6329,standard,Bronx
6330,premium,Brooklyn
6331,hybrid,Manhattan
6332,hybrid,Bronx
6333,hybrid,Bronx
6334,premium,Queens
6335,standard,Bronx
6336,hybrid,Brooklyn
6337,standard,Bronx
6338,premium,Queens
6339,hybrid,Brooklyn
6340,hybrid,Bronx
6341,premium,Brooklyn
6342,hybrid,Bronx
6343,hybrid,Brooklyn
6344,standard,Bronx
6345,premium,Bronx
6346,premium,Queens
6347,premium,Manhattan
6348,premium,Brooklyn
6349,standard,Manhattan
6350,premium,Queens
6351,premium,Bronx
6352,standard,Bronx
6353,premium,Brooklyn
6354,hybrid,Queens
6355,hybrid,Manhattan
6356,standard,Brooklyn
6357,standard,Bronx
6358,premium,Bronx
6359,premium,Manhattan
6360,premium,Bronx
6361,premium,Manhattan
6362,hybrid,Manhattan
6363,hybrid,Manhattan
6364,premium,Queens
6365,hybrid,Brooklyn
6366,standard,Bronx
6367,premium,Manhattan
6368,hybrid,Queens
6369,standard,Manhattan
6370,hybrid,Bronx
6371,standard,Bronx
6372,hybrid,Brooklyn
6373,standard,Manhattan
6374,standard,Bronx
6375,hybrid,Bronx
6376,hybrid,Manhattan
6377,premium,Bronx
6378,standard,Bronx
6379,standard,Queens
6380,hybrid,Bronx
6381,hybrid,Queens
6382,hybrid,Manhattan
6383,hybrid,Brooklyn
6384,hybrid,Bronx
6385,standard,Queens
6386,premium,Queens
6387,premium,Queens
6388,hybrid,Brooklyn
6389,standard,Bronx
6390,premium,Manhattan
6391,hybrid,Bronx
6392,premium,Bronx
6393,standard,Brooklyn
6394,standard,Bronx
6395,premium,Bronx
6396,standard,Queens
6397,hybrid,Manhattan
6398,premium,Manhattan
6399,premium,Manhattan
6400,hybrid,Bronx
6401,premium,Bronx
6402,hybrid,Manhattan
6403,premium,Manhattan
6404,hybrid,Manhattan
6405,premium,Brooklyn
6406,standard,Manhattan
6407,hybrid,Brooklyn
6408,premium,Bronx
6409,hybrid,Brooklyn
6410,premium,Bronx
6411,hybrid,Bronx
6412,hybrid,Brooklyn
6413,hybrid,Manhattan
6414,standard,Queens
6415,standard,Manhattan
6416,hybrid,Brooklyn
6417,hybrid,Bronx
6418,premium,Bronx
6419,premium,Queens
6420,standard,Queens
6421,premium,Manhattan
6422,hybrid,Queens
6423,premium,Queens
6424,premium,Queens
6425,hybrid,Brooklyn
6426,standard,Manhattan
6427,hybrid,Queens
6428,hybrid,Bronx
6429,premium,Bronx
6430,standard,Brooklyn
6431,hybrid,Manhattan
6432,premium,Queens
6433,hybrid,Manhattan
6434,hybrid,Brooklyn
6435,standard,Manhattan
6436,standard,Brooklyn
6437,standard,Manhattan
6438,premium,Manhattan
6439,hybrid,Brooklyn
6440,premium,Bronx
6441,standard,Brooklyn
6442,premium,Queens
6443,premium,Bronx
6444,hybrid,Manhattan
6445,premium,Bronx
6446,standard,Bronx
6447,hybrid,Bronx
6448,premium,Queens
6449,hybrid,Brooklyn
6450,hybrid,Brooklyn
6451,premium,Manhattan
6452,standard,Brooklyn
6453,hybrid,Manhattan
6454,standard,Queens
6455,premium,Queens
6456,premium,Bronx
6457,premium,Bronx
6458,standard,Queens
6459,premium,Bronx
6460,hybrid,Manhattan
6461,premium,Manhattan
6462,hybrid,Brooklyn
6463,premium,Bronx
6464,standard,Queens
6465,hybrid,Bronx
6466,premium,Brooklyn
6467,hybrid,Queens
6468,hybrid,Queens
6469,hybrid,Manhattan
6470,premium,Brooklyn
6471,premium,Bronx
6472,standard,Manhattan
6473,standard,Queens
6474,standard,Bronx
6475,standard,Queens
6476,premium,Queens
6477,hybrid,Bronx
6478,standard,Manhattan
6479,standard,Brooklyn
6480,hybrid,Manhattan
6481,premium,Brooklyn
6482,premium,Bronx
6483,standard,Brooklyn
6484,standard,Brooklyn
6485,hybrid,Bronx
6486,premium,Queens
6487,hybrid,Brooklyn
6488,standard,Bronx
6489,premium,Manhattan
6490,standard,Queens
6491,standard,Manhattan
6492,hybrid,Bronx
6493,premium,Queens
6494,hybrid,Queens
6495,standard,Bronx
6496,hybrid,Manhattan
6497,standard,Bronx
6498,premium,Manhattan
6499,standard,Queens
6500,premium,Brooklyn
6501,hybrid,Bronx
6502,standard,Queens
6503,standard,Manhattan
6504,premium,Brooklyn
6505,hybrid,Manhattan
6506,hybrid,Brooklyn
6507,premium,Queens
6508,standard,Manhattan
6509,hybrid,Brooklyn
6510,standard,Queens
6511,standard,Brooklyn
6512,premium,Bronx
6513,hybrid,Queens
6514,premium,Bronx
6515,standard,Manhattan
6516,hybrid,Queens
6517,hybrid,Brooklyn
6518,standard,Manhattan
6519,standard,Queens
6520,standard,Brooklyn
6521,standard,Manhattan
6522,standard,Queens
6523,premium,Bronx
6524,premium,Brooklyn
6525,standard,Queens
6526,standard,Queens
6527,premium,Bronx
6528,hybrid,Manhattan
6529,standard,Brooklyn
6530,standard,Manhattan
6531,standard,Manhattan
6532,premium,Queens
6533,hybrid,Queens
6534,standard,Manhattan
6535,standard,Manhattan
6536,hybrid,Brooklyn
6537,premium,Queens
6538,premium,Bronx
6539,standard,Bronx
6540,premium,Queens
6541,hybrid,Brooklyn
6542,standard,Brooklyn
6543,standard,Bronx
6544,premium,Brooklyn
6545,standard,Brooklyn
6546,premium,Bronx
6547,standard,Brooklyn
6548,premium,Bronx
6549,standard,Manhattan
6550,premium,Manhattan
6551,premium,Bronx
6552,standard,Brooklyn
6553,hybrid,Queens
6554,hybrid,Bronx
6555,premium,Bronx
6556,standard,Queens
6557,standard,Bronx
6558,hybrid,Manhattan
6559,hybrid,Bronx
6560,standard,Bronx
6561,standard,Manhattan
6562,standard,Brooklyn
6563,premium,Brooklyn
6564,premium,Brooklyn
6565,hybrid,Queens
6566,hybrid,Manhattan
6567,standard,Brooklyn
6568,hybrid,Bronx
6569,premium,Queens
6570,premium,Brooklyn
6571,standard,Queens
6572,standard,Brooklyn
6573,hybrid,Bronx
6574,standard,Manhattan
6575,premium,Manhattan
6576,hybrid,Brooklyn
6577,standard,Manhattan
6578,standard,Queens
6579,premium,Brooklyn
6580,premium,Manhattan
6581,hybrid,Queens
6582,premium,Bronx
6583,hybrid,Bronx
6584,premium,Queens
6585,premium,Queens
6586,premium,Queens
6587,premium,Queens
6588,premium,Manhattan
6589,standard,Manhattan
6590,premium,Manhattan
6591,premium,Queens
6592,standard,Manhattan
6593,hybrid,Brooklyn
6594,premium,Brooklyn
6595,hybrid,Queens
6596,standard,Queens
6597,hybrid,Brooklyn
6598,standard,Brooklyn
6599,standard,Manhattan
6600,standard,Brooklyn
6601,hybrid,Brooklyn
6602,standard,Queens
6603,premium,Manhattan
6604,standard,Queens
6605,standard,Brooklyn
6606,standard,Manhattan
6607,premium,Queens
6608,hybrid,Bronx
6609,hybrid,Brooklyn
6610,hybrid,Brooklyn
6611,standard,Brooklyn
6612,hybrid,Manhattan
6613,standard,Bronx
6614,premium,Bronx
6615,premium,Queens
6616,standard,Queens
6617,standard,Brooklyn
6618,standard,Brooklyn
6619,hybrid,Bronx
6620,standard,Queens
6621,premium,Manhattan
6622,hybrid,Brooklyn
6623,hybrid,Manhattan
6624,premium,Brooklyn
6625,premium,Queens
6626,standard,Manhattan
6627,hybrid,Manhattan
6628,premium,Manhattan
6629,standard,Queens
6630,standard,Brooklyn
6631,hybrid,Bronx
6632,standard,Queens
6633,premium,Queens
6634,hybrid,Bronx
6635,hybrid,Bronx
6636,premium,Manhattan
6637,standard,Queens
6638,premium,Brooklyn
6639,hybrid,Bronx
6640,standard,Bronx
6641,hybrid,Bronx
6642,standard,Brooklyn
6643,standard,Bronx
6644,premium,Bronx
6645,standard,Bronx
6646,premium,Manhattan
6647,hybrid,Bronx
6648,standard,Brooklyn
6649,premium,Bronx
6650,hybrid,Brooklyn
6651,standard,Brooklyn
6652,standard,Queens
6653,premium,Queens
6654,hybrid,Brooklyn
6655,hybrid,Queens
6656,premium,Manhattan
6657,hybrid,Manhattan
6658,hybrid,Brooklyn
6659,standard,Manhattan
6660,premium,Queens
6661,premium,Queens
6662,premium,Bronx
6663,standard,Manhattan
6664,standard,Bronx
6665,hybrid,Manhattan
6666,premium,Bronx
6667,hybrid,Queens
6668,standard,Bronx
6669,standard,Bronx
6670,premium,Manhattan
6671,hybrid,Queens
6672,hybrid,Queens
6673,hybrid,Bronx
6674,standard,Brooklyn
6675,premium,Brooklyn
6676,standard,Bronx
6677,premium,Manhattan
6678,premium,Bronx
6679,standard,Brooklyn
6680,standard,Brooklyn
6681,premium,Brooklyn
6682,standard,Bronx
6683,premium,Bronx
6684,hybrid,Queens
6685,standard,Bronx
6686,premium,Bronx
6687,standard,Manhattan
6688,hybrid,Bronx
6689,premium,Bronx
6690,premium,Queens
6691,hybrid,Bronx
6692,standard,Bronx
6693,hybrid,Queens
6694,premium,Queens
6695,premium,Bronx
6696,premium,Queens
6697,premium,Queens
6698,premium,Queens
6699,hybrid,Bronx
6700,standard,Bronx
6701,standard,Manhattan
6702,hybrid,Manhattan
6703,hybrid,Brooklyn
6704,hybrid,Brooklyn
6705,premium,Bronx
6706,hybrid,Brooklyn
6707,standard,Manhattan
6708,premium,Bronx
6709,hybrid,Manhattan
6710,hybrid,Bronx
6711,standard,Queens
6712,premium,Brooklyn
6713,premium,Bronx
6714,premium,Brooklyn
6715,premium,Manhattan
6716,standard,Manhattan
6717,premium,Manhattan
6718,hybrid,Manhattan
6719,standard,Brooklyn
6720,premium,Queens
6721,premium,Brooklyn
6722,premium,Bronx
6723,standard,Queens
6724,premium,Brooklyn
6725,hybrid,Bronx
6726,premium,Queens
6727,standard,Brooklyn
6728,premium,Brooklyn
6729,hybrid,Bronx
6730,premium,Manhattan
6731,hybrid,Manhattan
6732,premium,Manhattan
6733,standard,Brooklyn
6734,premium,Manhattan
6735,hybrid,Bronx
6736,hybrid,Manhattan
6737,hybrid,Queens
6738,premium,Bronx
6739,premium,Brooklyn
6740,hybrid,Manhattan
6741,standard,Queens
6742,standard,Manhattan
6743,standard,Brooklyn
6744,hybrid,Brooklyn
6745,standard,Manhattan
6746,premium,Bronx
6747,hybrid,Brooklyn
6748,premium,Manhattan
6749,standard,Bronx
6750,hybrid,Manhattan
6751,standard,Bronx
6752,hybrid,Manhattan
6753,standard,Queens
6754,standard,Manhattan
6755,hybrid,Brooklyn
6756,premium,Bronx
6757,premium,Queens
6758,standard,Bronx
6759,standard,Bronx
6760,standard,Queens
6761,standard,Manhattan
6762,hybrid,Bronx
6763,hybrid,Brooklyn
6764,hybrid,Manhattan
6765,hybrid,Brooklyn
6766,hybrid,Bronx
6767,premium,Brooklyn
6768,hybrid,Manhattan
6769,premium,Brooklyn
6770,hybrid,Brooklyn
6771,hybrid,Brooklyn
6772,hybrid,Bronx
6773,hybrid,Manhattan
6774,hybrid,Bronx
6775,standard,Queens
6776,hybrid,Bronx
6777,premium,Brooklyn
6778,hybrid,Bronx
6779,hybrid,Bronx
6780,standard,Brooklyn
6781,hybrid,Bronx
6782,premium,Manhattan
6783,standard,Bronx
6784,hybrid,Brooklyn
6785,standard,Bronx
6786,standard,Brooklyn
6787,premium,Manhattan
6788,hybrid,Queens
6789,premium,Bronx
6790,standard,Queens
6791,hybrid,Brooklyn
6792,standard,Brooklyn
6793,standard,Bronx
6794,standard,Queens
6795,premium,Manhattan
6796,premium,Brooklyn
6797,standard,Brooklyn
6798,premium,Bronx
6799,hybrid,Bronx
6800,hybrid,Manhattan
6801,hybrid,Manhattan
6802,premium,Manhattan
6803,standard,Brooklyn
6804,premium,Brooklyn
6805,premium,Queens
6806,premium,Bronx
6807,standard,Brooklyn
6808,hybrid,Bronx
6809,standard,Bronx
6810,hybrid,Bronx
6811,premium,Queens
6812,standard,Bronx
6813,hybrid,Bronx
6814,hybrid,Manhattan
6815,hybrid,Brooklyn
6816,standard,Brooklyn
6817,premium,Queens
6818,hybrid,Queens
6819,hybrid,Queens
6820,hybrid,Manhattan
6821,premium,Bronx
6822,standard,Manhattan
6823,premium,Bronx
6824,hybrid,Queens
6825,standard,Queens
6826,premium,Bronx
6827,standard,Bronx
6828,premium,Manhattan
6829,hybrid,Brooklyn
6830,premium,Queens
6831,hybrid,Queens
6832,standard,Bronx
6833,standard,Bronx
6834,hybrid,Bronx
6835,standard,Queens
6836,premium,Bronx
6837,standard,Queens
6838,hybrid,Bronx
6839,hybrid,Queens
6840,standard,Bronx
6841,hybrid,Bronx
6842,hybrid,Manhattan
6843,premium,Brooklyn
6844,hybrid,Queens
6845,premium,Queens
6846,hybrid,Bronx
6847,hybrid,Manhattan
6848,hybrid,Bronx
6849,premium,Manhattan
6850,standard,Manhattan
6851,standard,Manhattan
6852,premium,Manhattan
6853,standard,Queens
6854,standard,Brooklyn
6855,premium,Brooklyn
6856,standard,Bronx
6857,standard,Manhattan
6858,hybrid,Queens
6859,hybrid,Brooklyn
6860,hybrid,Manhattan
6861,standard,Brooklyn
6862,premium,Brooklyn
6863,hybrid,Bronx
6864,premium,Brooklyn
6865,hybrid,Bronx
6866,standard,Manhattan
6867,hybrid,Brooklyn
6868,hybrid,Bronx
6869,standard,Queens
6870,hybrid,Bronx
6871,hybrid,Brooklyn
6872,premium,Manhattan
6873,hybrid,Manhattan
6874,premium,Manhattan
6875,premium,Bronx
6876,hybrid,Queens
6877,standard,Brooklyn
6878,standard,Manhattan
6879,hybrid,Brooklyn
6880,hybrid,Brooklyn
6881,premium,Brooklyn
6882,standard,Queens
6883,premium,Queens
6884,standard,Manhattan
6885,hybrid,Queens
6886,standard,Bronx
6887,standard,Queens
6888,hybrid,Bronx
6889,premium,Bronx
6890,premium,Brooklyn
6891,hybrid,Manhattan
6892,premium,Brooklyn
6893,standard,Queens
6894,standard,Manhattan
6895,standard,Bronx
6896,hybrid,Manhattan
6897,premium,Manhattan
6898,hybrid,Queens
6899,premium,Bronx
6900,hybrid,Bronx
6901,premium,Brooklyn
6902,premium,Queens
6903,standard,Brooklyn
6904,standard,Bronx
6905,premium,Queens
6906,premium,Queens
6907,standard,Bronx
6908,premium,Bronx
6909,hybrid,Bronx
6910,standard,Queens
6911,premium,Manhattan
6912,standard,Manhattan
6913,standard,Brooklyn
6914,hybrid,Bronx
6915,hybrid,Manhattan
6916,hybrid,Queens
6917,premium,Queens
6918,standard,Queens
6919,premium,Bronx
6920,standard,Brooklyn
6921,hybrid,Bronx
6922,hybrid,Bronx
6923,standard,Manhattan
6924,standard,Brooklyn
6925,standard,Manhattan
6926,hybrid,Queens
6927,hybrid,Brooklyn
6928,standard,Manhattan
6929,standard,Queens
6930,hybrid,Brooklyn
6931,standard,Bronx
6932,standard,Brooklyn
6933,premium,Brooklyn
6934,premium,Queens
6935,standard,Manhattan
6936,hybrid,Brooklyn
6937,standard,Bronx
6938,standard,Bronx
6939,hybrid,Brooklyn
6940,hybrid,Bronx
6941,premium,Queens
6942,standard,Brooklyn
6943,hybrid,Manhattan
6944,standard,Bronx
6945,standard,Brooklyn
6946,standard,Bronx
6947,premium,Brooklyn
6948,hybrid,Manhattan
6949,standard,Brooklyn
6950,hybrid,Manhattan
6951,standard,Manhattan
6952,standard,Bronx
6953,standard,Manhattan
6954,hybrid,Queens
6955,premium,Bronx
6956,hybrid,Brooklyn
6957,standard,Brooklyn
6958,premium,Brooklyn
6959,premium,Brooklyn
6960,standard,Brooklyn
6961,premium,Manhattan
6962,standard,Queens
6963,hybrid,Queens
6964,hybrid,Brooklyn
6965,hybrid,Queens
6966,hybrid,Brooklyn
6967,hybrid,Manhattan
6968,standard,Brooklyn
6969,premium,Bronx
6970,premium,Manhattan
6971,standard,Manhattan
6972,premium,Manhattan
6973,premium,Bronx
6974,standard,Manhattan
6975,standard,Queens
6976,premium,Bronx
6977,premium,Queens
6978,hybrid,Manhattan
6979,hybrid,Brooklyn
6980,premium,Brooklyn
6981,premium,Manhattan
