spell_id,employee_id,business_unit_id,home_department_id,hire_date,term_date,term_reason,worker_category
SPL03147,EMP03147,BU01,DEPT04,2019-03-23,2023-08-02,layoff,intern
SPL03148,EMP03148,BU02,DEPT03,2022-11-06,,,regular_full_time
SPL03149,EMP03149,BU02,DEPT03,2020-04-23,,,contractor
SPL03150,EMP03150,BU02,DEPT06,2019-07-25,,,regular_full_time
SPL03151,EMP03151,BU02,DEPT04,2021-06-22,,,regular_full_time
SPL03152,EMP03152,BU02,DEPT05,2019-05-14,,,contractor
SPL03153,EMP03153,BU02,DEPT05,2024-05-28,,,regular_full_time
SPL03154,EMP03154,BU01,DEPT01,2022-01-06,,,regular_full_time
SPL03155,EMP03155,BU01,DEPT02,2023-10-23,,,regular_full_time
SPL03156,EMP03156,BU02,DEPT05,2020-09-18,,,contractor
SPL03157,EMP03157,BU01,DEPT02,2022-08-17,2023-06-09,involuntary_termination,regular_full_time
SPL03158,EMP03158,BU02,DEPT04,2023-10-28,,,regular_full_time
SPL03159,EMP03159,BU01,DEPT09,2020-10-05,,,contractor
SPL03160,EMP03160,BU02,DEPT09,2020-12-17,,,regular_part_time
SPL03161,EMP03161,BU02,DEPT05,2022-11-18,2023-06-10,resignation,regular_full_time
SPL03162,EMP03162,BU01,DEPT07,2023-10-20,2024-05-08,layoff,regular_full_time
SPL03163,EMP03163,BU01,DEPT01,2021-12-21,,,regular_full_time
SPL03164,EMP03164,BU01,DEPT07,2022-05-08,2024-06-07,layoff,regular_full_time
SPL03165,EMP03165,BU02,DEPT03,2019-02-07,,,regular_part_time
SPL03166,EMP03166,BU01,DEPT07,2023-04-09,,,regular_full_time
SPL03167,EMP03167,BU01,DEPT07,2019-06-10,2023-02-27,resignation,regular_full_time
SPL03168,EMP03168,BU01,DEPT01,2024-05-06,,,regular_full_time
SPL03169,EMP03169,BU02,DEPT10,2022-06-10,2023-12-22,involuntary_termination,regular_full_time
SPL03170,EMP03170,BU01,DEPT07,2019-07-26,,,regular_part_time
SPL03171,EMP03171,BU02,DEPT03,2019-10-08,,,regular_full_time
SPL03172,EMP03172,BU02,DEPT10,2020-07-24,,,contractor
SPL03173,EMP03173,BU01,DEPT02,2020-05-31,2023-07-11,involuntary_termination,regular_full_time
SPL03174,EMP03174,BU02,DEPT10,2019-09-30,2024-05-05,layoff,regular_part_time
SPL03175,EMP03175,BU02,DEPT03,2023-01-19,,,regular_full_time
SPL03176,EMP03176,BU01,DEPT01,2023-08-20,2024-04-04,resignation,contractor
SPL03177,EMP03177,BU01,DEPT08,2021-05-22,,,regular_full_time
SPL03178,EMP03178,BU01,DEPT02,2023-06-18,,,regular_full_time
SPL03179,EMP03179,BU02,DEPT06,2023-09-21,,,contractor
SPL03180,EMP03180,BU02,DEPT06,2021-11-07,2024-02-27,resignation,regular_full_time
SPL03181,EMP03181,BU02,DEPT10,2022-06-24,,,regular_full_time
SPL03182,EMP03182,BU02,DEPT05,2020-02-28,,,regular_full_time
SPL03183,EMP03183,BU01,DEPT04,2022-03-30,,,regular_full_time
SPL03184,EMP03184,BU02,DEPT05,2022-01-16,,,regular_part_time
SPL03185,EMP03185,BU01,DEPT07,2020-03-09,,,contractor
SPL03186,EMP03186,BU02,DEPT05,2019-10-17,2021-09-06,resignation,intern
SPL03187,EMP03187,BU01,DEPT02,2023-08-13,,,regular_full_time
SPL03188,EMP03188,BU01,DEPT08,2022-05-04,2024-02-26,resignation,regular_full_time
SPL03189,EMP03189,BU01,DEPT01,2022-08-18,2023-04-25,layoff,regular_full_time
SPL03190,EMP03190,BU01,DEPT02,2023-04-25,2024-01-03,retirement,regular_full_time
SPL03191,EMP03191,BU01,DEPT01,2020-09-24,2024-01-05,resignation,contractor
SPL03192,EMP03192,BU02,DEPT10,2021-07-07,,,regular_full_time
SPL03193,EMP03193,BU01,DEPT08,2022-02-11,,,regular_part_time
SPL03194,EMP03194,BU02,DEPT05,2024-02-07,,,regular_full_time
SPL03195,EMP03195,BU01,DEPT01,2019-11-20,,,contractor
SPL03196,EMP03196,BU02,DEPT10,2023-10-05,,,regular_full_time
SPL03197,EMP03197,BU02,DEPT03,2020-04-24,2024-06-11,involuntary_termination,intern
SPL03198,EMP03198,BU01,DEPT01,2019-12-28,2021-01-25,resignation,regular_full_time
SPL03199,EMP03199,BU02,DEPT06,2021-06-18,2023-12-04,layoff,regular_full_time
SPL03200,EMP03200,BU02,DEPT05,2020-11-17,2023-08-29,involuntary_termination,regular_full_time
SPL03201,EMP03201,BU02,DEPT10,2023-12-18,2024-06-15,involuntary_termination,regular_full_time
SPL03202,EMP03202,BU02,DEPT06,2019-03-09,2021-04-27,layoff,regular_full_time
SPL03203,EMP03203,BU01,DEPT02,2019-04-01,2023-11-12,involuntary_termination,regular_part_time
SPL03204,EMP03204,BU02,DEPT06,2021-09-07,2023-07-12,involuntary_termination,regular_full_time
SPL03205,EMP03205,BU02,DEPT10,2021-05-08,2024-05-31,layoff,regular_full_time
SPL03206,EMP03206,BU02,DEPT03,2022-05-14,,,regular_full_time
SPL03207,EMP03207,BU01,DEPT07,2023-10-11,2024-06-20,layoff,regular_full_time
SPL03208,EMP03208,BU01,DEPT07,2023-11-20,,,regular_part_time
SPL03209,EMP03209,BU01,DEPT08,2022-02-11,2024-01-03,resignation,regular_full_time
SPL03210,EMP03210,BU02,DEPT10,2019-03-07,2023-02-11,resignation,regular_full_time
SPL03211,EMP03211,BU02,DEPT06,2023-03-11,2024-01-19,layoff,regular_full_time
SPL03212,EMP03212,BU02,DEPT06,2020-09-28,2024-05-12,resignation,regular_full_time
SPL03213,EMP03213,BU02,DEPT05,2023-08-03,,,regular_full_time
SPL03214,EMP03214,BU01,DEPT08,2022-01-14,,,regular_full_time
SPL03215,EMP03215,BU02,DEPT05,2019-03-08,,,regular_full_time
SPL03216,EMP03216,BU01,DEPT04,2023-11-07,,,regular_part_time
SPL03217,EMP03217,BU02,DEPT03,2021-06-20,2024-04-05,involuntary_termination,regular_full_time
SPL03218,EMP03218,BU02,DEPT06,2021-04-05,2022-05-28,involuntary_termination,regular_full_time
SPL03219,EMP03219,BU01,DEPT01,2020-10-26,2021-06-03,layoff,regular_full_time
SPL03220,EMP03220,BU02,DEPT10,2022-12-30,2023-09-06,resignation,regular_full_time
SPL03221,EMP03221,BU02,DEPT03,2021-12-03,2022-09-28,involuntary_termination,contractor
SPL03222,EMP03222,BU01,DEPT04,2023-02-20,2024-05-14,layoff,regular_full_time
SPL03223,EMP03223,BU01,DEPT04,2019-06-19,2023-05-31,layoff,regular_full_time
SPL03224,EMP03224,BU01,DEPT04,2019-07-15,2023-07-05,resignation,regular_full_time
SPL03225,EMP03225,BU01,DEPT01,2024-06-07,,,regular_full_time
SPL03226,EMP03226,BU01,DEPT08,2021-11-16,,,regular_full_time
SPL03227,EMP03227,BU01,DEPT02,2022-06-27,2023-09-03,resignation,regular_full_time
SPL03228,EMP03228,BU02,DEPT06,2019-03-17,,,regular_full_time
SPL03229,EMP03229,BU02,DEPT05,2023-05-31,,,intern
SPL03230,EMP03230,BU01,DEPT07,2020-07-04,2022-09-18,involuntary_termination,regular_full_time
SPL03231,EMP03231,BU01,DEPT02,2019-12-09,2023-03-01,resignation,regular_full_time
SPL03232,EMP03232,BU01,DEPT07,2020-09-06,2024-05-22,layoff,regular_full_time
SPL03233,EMP03233,BU02,DEPT06,2024-04-25,,,regular_full_time
SPL03234,EMP03234,BU02,DEPT03,2022-02-22,2024-04-04,resignation,contractor
SPL03235,EMP03235,BU01,DEPT01,2020-09-29,,,regular_full_time
SPL03236,EMP03236,BU02,DEPT05,2023-03-04,,,regular_part_time
SPL03237,EMP03237,BU02,DEPT09,2021-08-31,2023-01-29,layoff,regular_full_time
SPL03238,EMP03238,BU02,DEPT10,2023-08-24,2024-02-12,resignation,regular_full_time
SPL03239,EMP03239,BU01,DEPT08,2020-10-24,2023-04-07,resignation,intern
SPL03240,EMP03240,BU02,DEPT05,2022-04-14,2023-11-11,involuntary_termination,regular_full_time
SPL03241,EMP03241,BU02,DEPT05,2022-09-05,2023-04-02,resignation,regular_full_time
SPL03242,EMP03242,BU01,DEPT07,2020-05-30,,,regular_part_time
SPL03243,EMP03243,BU02,DEPT10,2022-06-21,2023-08-26,resignation,regular_full_time
SPL03244,EMP03244,BU02,DEPT03,2021-07-19,,,regular_full_time
SPL03245,EMP03245,BU01,DEPT07,2021-11-28,2024-04-22,resignation,regular_full_time
SPL03246,EMP03246,BU01,DEPT01,2021-07-01,2022-07-05,involuntary_termination,intern
SPL03247,EMP03247,BU02,DEPT04,2019-04-13,,,regular_full_time
SPL03248,EMP03248,BU02,DEPT10,2020-02-26,2020-12-25,resignation,regular_full_time
SPL03249,EMP03249,BU02,DEPT06,2020-11-22,,,regular_full_time
SPL03250,EMP03250,BU01,DEPT07,2023-06-08,,,regular_full_time
SPL03251,EMP03251,BU01,DEPT07,2019-06-06,,,regular_full_time
SPL03252,EMP03252,BU01,DEPT07,2021-01-05,2022-02-19,layoff,regular_full_time
SPL03253,EMP03253,BU02,DEPT10,2020-10-29,2024-03-01,layoff,regular_part_time
SPL03254,EMP03254,BU02,DEPT06,2021-12-05,2024-04-27,resignation,regular_part_time
SPL03255,EMP03255,BU02,DEPT05,2021-04-23,,,regular_full_time
SPL03256,EMP03256,BU01,DEPT01,2023-02-03,,,regular_full_time
SPL03257,EMP03257,BU02,DEPT10,2020-10-14,,,regular_full_time
SPL03258,EMP03258,BU01,DEPT08,2024-01-26,2024-06-25,layoff,intern
SPL03259,EMP03259,BU01,DEPT08,2019-02-02,,,regular_full_time
SPL03260,EMP03260,BU02,DEPT05,2019-10-20,2022-08-25,layoff,intern
SPL03261,EMP03261,BU01,DEPT07,2020-04-06,,,regular_full_time
SPL03262,EMP03262,BU01,DEPT02,2020-11-23,2024-06-04,resignation,regular_full_time
SPL03263,EMP03263,BU01,DEPT07,2020-10-19,,,regular_full_time
SPL03264,EMP03264,BU01,DEPT08,2021-05-30,,,regular_part_time
SPL03265,EMP03265,BU01,DEPT01,2023-05-08,2024-06-07,layoff,intern
SPL03266,EMP03266,BU02,DEPT06,2021-01-27,,,regular_part_time
SPL03267,EMP03267,BU02,DEPT03,2021-05-09,,,regular_full_time
SPL03268,EMP03268,BU01,DEPT04,2022-11-11,2023-09-30,resignation,regular_full_time
SPL03269,EMP03269,BU02,DEPT10,2023-09-24,2024-04-25,layoff,regular_full_time
SPL03270,EMP03270,BU02,DEPT10,2023-08-14,2024-04-30,involuntary_termination,regular_full_time
SPL03271,EMP03271,BU01,DEPT08,2019-11-30,,,regular_full_time
SPL03272,EMP03272,BU02,DEPT10,2023-11-11,,,contractor
SPL03273,EMP03273,BU02,DEPT10,2024-02-21,,,regular_full_time
SPL03274,EMP03274,BU02,DEPT10,2021-10-27,,,regular_part_time
SPL03275,EMP03275,BU02,DEPT09,2023-12-30,2024-05-10,retirement,regular_full_time
SPL03276,EMP03276,BU02,DEPT10,2019-08-15,,,regular_full_time
SPL03277,EMP03277,BU01,DEPT01,2021-07-23,,,regular_full_time
SPL03278,EMP03278,BU02,DEPT05,2019-04-09,2023-07-19,retirement,regular_full_time
SPL03279,EMP03279,BU01,DEPT01,2022-09-12,2024-02-16,resignation,regular_full_time
SPL03280,EMP03280,BU01,DEPT07,2022-11-27,,,regular_part_time
SPL03281,EMP03281,BU01,DEPT02,2023-07-24,2024-03-21,involuntary_termination,regular_part_time
SPL03282,EMP03282,BU02,DEPT10,2019-10-20,2024-05-29,involuntary_termination,regular_full_time
SPL03283,EMP03283,BU01,DEPT02,2023-12-05,,,regular_part_time
SPL03284,EMP03284,BU02,DEPT06,2022-04-25,2023-11-18,involuntary_termination,regular_full_time
SPL03285,EMP03285,BU02,DEPT03,2020-06-22,,,regular_full_time
SPL03286,EMP03286,BU01,DEPT08,2021-07-07,,,regular_full_time
SPL03287,EMP03287,BU02,DEPT03,2022-05-04,2024-06-05,resignation,regular_full_time
SPL03288,EMP03288,BU01,DEPT07,2023-12-25,2024-05-04,involuntary_termination,regular_full_time
SPL03289,EMP03289,BU02,DEPT10,2022-02-15,2023-05-05,resignation,regular_full_time
SPL03290,EMP03290,BU01,DEPT01,2021-09-05,,,regular_part_time
SPL03291,EMP03291,BU02,DEPT05,2023-01-01,2023-12-01,involuntary_termination,regular_full_time
SPL03292,EMP03292,BU02,DEPT05,2021-09-25,,,regular_full_time
SPL03293,EMP03293,BU01,DEPT08,2022-07-21,2024-06-16,layoff,regular_full_time
SPL03294,EMP03294,BU01,DEPT09,2019-04-03,2024-06-14,layoff,regular_full_time
SPL03295,EMP03295,BU02,DEPT10,2024-01-25,2024-06-04,involuntary_termination,regular_full_time
SPL03296,EMP03296,BU01,DEPT02,2020-03-03,2023-12-25,resignation,regular_full_time
SPL03297,EMP03297,BU01,DEPT02,2020-11-30,,,regular_full_time
SPL03298,EMP03298,BU02,DEPT06,2021-10-08,2024-02-02,resignation,regular_full_time
SPL03299,EMP03299,BU01,DEPT04,2021-08-22,2022-07-08,retirement,regular_full_time
SPL03300,EMP03300,BU02,DEPT03,2023-08-14,,,regular_full_time
SPL03301,EMP03301,BU02,DEPT09,2022-08-24,2023-04-07,layoff,regular_full_time
SPL03302,EMP03302,BU01,DEPT02,2023-04-27,2024-02-16,resignation,regular_full_time
SPL03303,EMP03303,BU02,DEPT06,2024-03-19,,,regular_full_time
SPL03304,EMP03304,BU01,DEPT02,2020-08-26,2022-03-01,resignation,regular_full_time
SPL03305,EMP03305,BU01,DEPT02,2023-07-31,,,regular_part_time
SPL03306,EMP03306,BU02,DEPT10,2022-05-29,2024-04-09,involuntary_termination,regular_full_time
SPL03307,EMP03307,BU02,DEPT06,2020-04-11,2023-04-20,resignation,regular_full_time
SPL03308,EMP03308,BU01,DEPT01,2020-04-21,2022-05-24,involuntary_termination,regular_part_time
SPL03309,EMP03309,BU02,DEPT03,2022-09-11,2023-11-11,involuntary_termination,regular_full_time
SPL03310,EMP03310,BU02,DEPT10,2022-09-17,,,regular_full_time
SPL03311,EMP03311,BU02,DEPT03,2023-01-05,2024-06-11,involuntary_termination,regular_full_time
SPL03312,EMP03312,BU02,DEPT06,2023-10-29,2024-05-29,layoff,regular_full_time
SPL03313,EMP03313,BU01,DEPT04,2019-01-29,,,contractor
SPL03314,EMP03314,BU01,DEPT07,2019-06-29,2021-07-27,involuntary_termination,regular_part_time
SPL03315,EMP03315,BU01,DEPT07,2023-05-29,2023-11-28,involuntary_termination,intern
SPL03316,EMP03316,BU01,DEPT02,2019-11-03,2022-09-03,layoff,regular_full_time
SPL03317,EMP03317,BU01,DEPT02,2020-02-22,2022-12-31,resignation,regular_full_time
SPL03318,EMP03318,BU01,DEPT01,2021-08-27,2024-03-07,resignation,regular_full_time
SPL03319,EMP03319,BU01,DEPT04,2019-12-30,2024-01-28,layoff,regular_full_time
SPL03320,EMP03320,BU02,DEPT10,2022-09-14,2024-06-16,layoff,contractor
SPL03321,EMP03321,BU02,DEPT04,2020-11-28,2024-02-20,resignation,regular_full_time
SPL03322,EMP03322,BU01,DEPT01,2020-02-28,,,regular_part_time
SPL03323,EMP03323,BU01,DEPT02,2019-03-13,2021-11-14,resignation,intern
SPL03324,EMP03324,BU01,DEPT02,2021-10-17,2024-04-09,resignation,contractor
SPL03325,EMP03325,BU01,DEPT08,2020-04-17,,,regular_full_time
SPL03326,EMP03326,BU01,DEPT07,2020-03-19,2024-03-29,resignation,regular_full_time
SPL03327,EMP03327,BU02,DEPT03,2021-03-24,,,regular_full_time
SPL03328,EMP03328,BU02,DEPT03,2023-01-07,2024-04-30,involuntary_termination,regular_full_time
SPL03329,EMP03329,BU02,DEPT04,2021-07-14,2023-04-20,resignation,regular_full_time
SPL03330,EMP03330,BU01,DEPT07,2020-10-13,,,regular_full_time
SPL03331,EMP03331,BU02,DEPT05,2021-07-30,2022-03-26,involuntary_termination,regular_full_time
SPL03332,EMP03332,BU01,DEPT04,2022-09-22,2023-09-22,layoff,regular_full_time
SPL03333,EMP03333,BU02,DEPT03,2023-03-15,,,regular_full_time
SPL03334,EMP03334,BU01,DEPT08,2021-12-25,2023-07-05,resignation,regular_full_time
SPL03335,EMP03335,BU02,DEPT06,2022-11-27,2024-01-16,resignation,intern
SPL03336,EMP03336,BU02,DEPT06,2022-02-27,2024-05-03,resignation,regular_full_time
SPL03337,EMP03337,BU02,DEPT06,2024-01-12,,,intern
SPL03338,EMP03338,BU02,DEPT05,2022-08-26,2023-10-28,layoff,regular_part_time
SPL03339,EMP03339,BU01,DEPT07,2021-09-17,,,contractor
SPL03340,EMP03340,BU01,DEPT09,2019-04-18,2022-08-23,layoff,regular_full_time
SPL03341,EMP03341,BU01,DEPT04,2023-08-18,,,regular_full_time
SPL03342,EMP03342,BU02,DEPT05,2020-06-30,2022-08-15,involuntary_termination,regular_full_time
SPL03343,EMP03343,BU01,DEPT07,2019-12-05,,,regular_full_time
SPL03344,EMP03344,BU01,DEPT02,2019-09-04,,,regular_full_time
SPL03345,EMP03345,BU01,DEPT09,2019-06-27,2022-06-21,resignation,regular_full_time
SPL03346,EMP03346,BU02,DEPT06,2023-06-29,2024-06-16,resignation,regular_full_time
SPL03347,EMP03347,BU01,DEPT02,2022-11-21,,,regular_full_time
SPL03348,EMP03348,BU02,DEPT10,2019-12-06,,,regular_part_time
SPL03349,EMP03349,BU01,DEPT08,2021-09-04,,,regular_full_time
SPL03350,EMP03350,BU01,DEPT01,2020-04-28,,,regular_full_time
SPL03351,EMP03351,BU01,DEPT01,2021-06-19,2023-07-17,layoff,regular_full_time
SPL03352,EMP03352,BU01,DEPT01,2020-02-03,,,regular_part_time
SPL03353,EMP03353,BU02,DEPT04,2020-04-24,,,regular_full_time
SPL03354,EMP03354,BU01,DEPT08,2023-04-26,2024-03-31,layoff,regular_full_time
SPL03355,EMP03355,BU01,DEPT09,2024-03-16,,,regular_full_time
SPL03356,EMP03356,BU01,DEPT04,2022-05-11,2024-01-04,resignation,regular_full_time
SPL03357,EMP03357,BU01,DEPT08,2021-02-28,,,regular_full_time
SPL03358,EMP03358,BU01,DEPT02,2024-01-15,2024-06-28,involuntary_termination,intern
SPL03359,EMP03359,BU02,DEPT03,2021-09-13,,,regular_full_time
SPL03360,EMP03360,BU02,DEPT10,2020-11-20,2024-03-16,resignation,regular_full_time
SPL03361,EMP03361,BU01,DEPT02,2022-04-05,2023-07-09,resignation,regular_full_time
SPL03362,EMP03362,BU01,DEPT04,2023-10-22,2024-05-20,resignation,regular_full_time
SPL03363,EMP03363,BU01,DEPT07,2024-02-19,2024-06-08,involuntary_termination,regular_full_time
SPL03364,EMP03364,BU01,DEPT01,2023-05-15,,,regular_full_time
SPL03365,EMP03365,BU01,DEPT08,2020-09-09,,,regular_full_time
SPL03366,EMP03366,BU01,DEPT01,2019-08-24,,,regular_part_time
SPL03367,EMP03367,BU02,DEPT06,2023-10-26,,,regular_full_time
SPL03368,EMP03368,BU01,DEPT08,2021-04-04,2023-11-14,layoff,regular_full_time
SPL03369,EMP03369,BU01,DEPT02,2021-08-11,,,contractor
SPL03370,EMP03370,BU02,DEPT06,2021-04-10,2023-04-26,resignation,contractor
SPL03371,EMP03371,BU01,DEPT08,2023-03-01,2024-01-04,involuntary_termination,contractor
SPL03372,EMP03372,BU01,DEPT07,2022-04-14,,,regular_full_time
SPL03373,EMP03373,BU01,DEPT08,2022-04-30,2024-02-20,involuntary_termination,regular_full_time
SPL03374,EMP03374,BU02,DEPT10,2019-06-25,2022-06-10,layoff,regular_full_time
SPL03375,EMP03375,BU01,DEPT09,2019-08-27,,,regular_full_time
SPL03376,EMP03376,BU02,DEPT03,2024-02-25,2024-06-22,layoff,regular_full_time
SPL03377,EMP03377,BU01,DEPT07,2022-02-07,2024-04-17,resignation,regular_full_time
SPL03378,EMP03378,BU01,DEPT08,2021-01-03,,,regular_full_time
SPL03379,EMP03379,BU01,DEPT08,2022-06-17,2024-03-07,involuntary_termination,regular_part_time
SPL03380,EMP03380,BU02,DEPT10,2022-10-31,2023-06-19,layoff,regular_full_time
SPL03381,EMP03381,BU02,DEPT05,2022-05-08,,,intern
SPL03382,EMP03382,BU02,DEPT10,2019-05-02,,,regular_full_time
SPL03383,EMP03383,BU01,DEPT01,2023-05-25,2024-06-23,resignation,regular_full_time
SPL03384,EMP03384,BU02,DEPT03,2021-11-12,2024-06-26,resignation,regular_part_time
SPL03385,EMP03385,BU01,DEPT01,2019-04-23,2023-09-30,resignation,regular_full_time
SPL03386,EMP03386,BU02,DEPT05,2022-03-06,2023-08-09,resignation,regular_part_time
SPL03387,EMP03387,BU01,DEPT01,2022-08-24,2024-01-18,involuntary_termination,regular_full_time
SPL03388,EMP03388,BU01,DEPT01,2023-05-09,2024-05-10,involuntary_termination,regular_full_time
SPL03389,EMP03389,BU02,DEPT06,2021-01-19,2023-10-03,resignation,regular_full_time
SPL03390,EMP03390,BU02,DEPT03,2020-07-08,2023-08-25,resignation,regular_full_time
SPL03391,EMP03391,BU01,DEPT01,2022-07-22,,,regular_full_time
SPL03392,EMP03392,BU01,DEPT09,2021-03-19,2022-12-16,resignation,regular_part_time
SPL03393,EMP03393,BU01,DEPT07,2020-10-20,,,regular_full_time
SPL03394,EMP03394,BU02,DEPT03,2023-11-11,2024-06-02,involuntary_termination,regular_full_time
SPL03395,EMP03395,BU02,DEPT03,2021-09-17,2024-05-09,involuntary_termination,regular_full_time
SPL03396,EMP03396,BU02,DEPT06,2020-10-09,2023-05-26,resignation,contractor
SPL03397,EMP03397,BU01,DEPT08,2019-09-26,2024-03-03,resignation,regular_full_time
SPL03398,EMP03398,BU02,DEPT10,2019-03-13,,,regular_full_time
SPL03399,EMP03399,BU02,DEPT06,2022-01-13,,,regular_full_time
SPL03400,EMP03400,BU01,DEPT01,2019-12-04,,,regular_full_time
SPL03401,EMP03401,BU02,DEPT06,2021-12-01,,,regular_part_time
SPL03402,EMP03402,BU02,DEPT05,2020-03-25,,,contractor
SPL03403,EMP03403,BU02,DEPT10,2020-05-02,,,regular_full_time
SPL03404,EMP03404,BU01,DEPT07,2022-07-03,2024-05-06,resignation,contractor
SPL03405,EMP03405,BU01,DEPT02,2023-09-03,2024-06-10,resignation,regular_full_time
SPL03406,EMP03406,BU02,DEPT06,2022-06-15,,,regular_part_time
SPL03407,EMP03407,BU02,DEPT10,2019-05-17,2022-05-16,layoff,regular_full_time
SPL03408,EMP03408,BU01,DEPT07,2021-03-27,,,regular_full_time
SPL03409,EMP03409,BU01,DEPT08,2022-09-05,,,regular_full_time
SPL03410,EMP03410,BU02,DEPT06,2019-06-21,,,intern
SPL03411,EMP03411,BU01,DEPT02,2022-01-22,,,regular_full_time
SPL03412,EMP03412,BU01,DEPT07,2019-02-03,,,contractor
SPL03413,EMP03413,BU02,DEPT05,2023-02-15,,,regular_full_time
SPL03414,EMP03414,BU01,DEPT01,2022-06-10,,,regular_full_time
SPL03415,EMP03415,BU02,DEPT06,2019-03-14,,,regular_full_time
SPL03416,EMP03416,BU01,DEPT01,2021-04-05,,,regular_full_time
SPL03417,EMP03417,BU02,DEPT10,2019-03-22,2024-02-29,involuntary_termination,regular_full_time
SPL03418,EMP03418,BU01,DEPT07,2021-08-21,2024-01-20,layoff,contractor
SPL03419,EMP03419,BU02,DEPT03,2019-11-28,2023-11-02,layoff,regular_full_time
SPL03420,EMP03420,BU01,DEPT08,2024-06-01,,,regular_part_time
SPL03421,EMP03421,BU02,DEPT03,2023-12-09,2024-06-02,involuntary_termination,regular_full_time
SPL03422,EMP03422,BU01,DEPT01,2024-04-03,,,regular_full_time
SPL03423,EMP03423,BU02,DEPT06,2022-07-04,2023-11-05,resignation,regular_full_time
SPL03424,EMP03424,BU02,DEPT03,2019-12-25,2023-04-06,resignation,regular_part_time
SPL03425,EMP03425,BU02,DEPT06,2022-01-16,2023-07-27,layoff,regular_full_time
SPL03426,EMP03426,BU02,DEPT03,2020-07-04,2022-11-24,resignation,regular_full_time
SPL03427,EMP03427,BU02,DEPT06,2021-09-06,,,regular_full_time
SPL03428,EMP03428,BU02,DEPT06,2023-08-31,2024-04-27,layoff,regular_full_time
SPL03429,EMP03429,BU02,DEPT05,2020-01-10,2020-12-27,involuntary_termination,contractor
SPL03430,EMP03430,BU01,DEPT02,2019-05-23,2020-04-26,layoff,regular_full_time
SPL03431,EMP03431,BU02,DEPT10,2020-10-31,,,regular_full_time
SPL03432,EMP03432,BU01,DEPT09,2020-10-23,2023-04-23,involuntary_termination,intern
SPL03433,EMP03433,BU01,DEPT01,2021-09-22,,,regular_part_time
SPL03434,EMP03434,BU02,DEPT05,2019-03-31,2024-06-20,involuntary_termination,regular_part_time
SPL03435,EMP03435,BU01,DEPT01,2023-06-09,2024-01-28,involuntary_termination,regular_part_time
SPL03436,EMP03436,BU01,DEPT07,2023-05-28,,,regular_full_time
SPL03437,EMP03437,BU02,DEPT03,2024-05-08,,,regular_part_time
SPL03438,EMP03438,BU01,DEPT01,2019-07-05,,,regular_full_time
SPL03439,EMP03439,BU02,DEPT03,2019-10-04,,,regular_full_time
SPL03440,EMP03440,BU02,DEPT05,2023-03-18,2024-06-08,involuntary_termination,regular_full_time
SPL03441,EMP03441,BU01,DEPT08,2023-06-03,,,regular_part_time
SPL03442,EMP03442,BU01,DEPT01,2019-08-09,,,regular_full_time
SPL03443,EMP03443,BU01,DEPT09,2020-01-22,,,intern
SPL03444,EMP03444,BU02,DEPT05,2019-09-18,2021-06-11,layoff,regular_full_time
SPL03445,EMP03445,BU01,DEPT02,2019-04-18,,,regular_full_time
SPL03446,EMP03446,BU01,DEPT08,2020-10-18,2024-03-04,resignation,contractor
SPL03447,EMP03447,BU02,DEPT06,2022-03-18,2024-03-12,layoff,intern
