entry_id,business_unit_id,facility_id,reporting_date,scope,transaction_type,emission_source,quantity_tco2e,method,preliminary_estimate_tco2e,original_entry_id,restatement_reason,source_document_id,entry_created_by,approval_status,data_quality_tier
ENT001354,BU-02,FAC-014,2024-02-29,Scope 1,emission_restatement,Mobile Combustion - Fleet Vehicles,36.39,,,ENT001353,Data entry correction,DOC-185375,L. Fontaine,approved,Tier 1 - metered
ENT001355,BU-02,FAC-014,2024-02-29,Scope 1,verified_emission,Process Emissions,29.41,,29.02,,,DOC-188568,T. Nakamura,approved,Tier 1 - metered
ENT001356,BU-02,FAC-014,2024-02-29,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,11.29,,12.68,,,DOC-115143,A. Kowalski,approved,Tier 3 - estimated
ENT001357,BU-02,FAC-014,2024-02-29,Scope 2,verified_emission,Purchased Electricity,55.57,location_based,54.13,,,DOC-173335,V. Lindqvist,approved,Tier 3 - estimated
ENT001358,BU-02,FAC-014,2024-02-29,Scope 2,verified_emission,Purchased Electricity,42.49,market_based,47.71,,,DOC-139574,H. Tanaka,approved,Tier 2 - calculated
ENT001359,BU-02,FAC-014,2024-02-29,Scope 2,verified_emission,Purchased Steam,18.85,location_based,20.73,,,DOC-385523,L. Fontaine,approved,Tier 2 - calculated
ENT001360,BU-02,FAC-014,2024-02-29,Scope 2,verified_emission,Purchased Steam,14.41,market_based,13.76,,,DOC-837772,T. Nakamura,approved,Tier 3 - estimated
ENT001361,BU-02,FAC-014,2024-02-29,Scope 2,verified_emission,Purchased Cooling,4.62,location_based,4.64,,,DOC-518217,A. Kowalski,approved,Tier 3 - estimated
ENT001362,BU-02,FAC-014,2024-02-29,Scope 2,verified_emission,Purchased Cooling,3.53,market_based,3.38,,,DOC-455439,A. Kowalski,approved,Tier 1 - metered
ENT001363,BU-02,FAC-014,2024-03-31,Scope 1,verified_emission,Stationary Combustion - Boilers,71.15,,73.65,,,DOC-442596,P. Iyer,approved,Tier 2 - calculated
ENT001364,BU-02,FAC-014,2024-03-31,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,46.04,,49.07,,,DOC-689818,E. Haddad,pending_review,Tier 1 - metered
ENT001365,BU-02,FAC-014,2024-03-31,Scope 1,verified_emission,Process Emissions,46.69,,49.69,,,DOC-861633,K. Novak,approved,Tier 1 - metered
ENT001366,BU-02,FAC-014,2024-03-31,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,10.75,,9.75,,,DOC-668620,T. Nakamura,approved,Tier 3 - estimated
ENT001367,BU-02,FAC-014,2024-03-31,Scope 2,verified_emission,Purchased Electricity,48.19,location_based,48.09,,,DOC-242291,C. Osei,approved,Tier 1 - metered
ENT001368,BU-02,FAC-014,2024-03-31,Scope 2,verified_emission,Purchased Electricity,36.84,market_based,37.13,,,DOC-896472,T. Nakamura,pending_review,Tier 3 - estimated
ENT001369,BU-02,FAC-014,2024-03-31,Scope 2,verified_emission,Purchased Steam,24.42,location_based,21.99,,,DOC-481928,K. Novak,approved,Tier 1 - metered
ENT001370,BU-02,FAC-014,2024-03-31,Scope 2,verified_emission,Purchased Steam,18.67,market_based,18.68,,,DOC-404276,L. Fontaine,approved,Tier 3 - estimated
ENT001371,BU-02,FAC-014,2024-03-31,Scope 2,verified_emission,Purchased Cooling,6.14,location_based,5.45,,,DOC-670766,R. Alvarez,pending_review,Tier 2 - calculated
ENT001372,BU-02,FAC-014,2024-03-31,Scope 2,verified_emission,Purchased Cooling,4.69,market_based,4.68,,,DOC-692415,J. Whitfield,approved,Tier 3 - estimated
ENT001373,BU-02,FAC-014,2024-03-01,Scope 2,renewable_energy_certificate,REC - Hydro,-30.0,,-31.08,,,DOC-181489,N. Petrova,pending_review,Tier 2 - calculated
ENT001374,BU-02,FAC-014,2024-04-30,Scope 1,verified_emission,Stationary Combustion - Boilers,21.29,,19.74,,,DOC-544528,N. Petrova,pending_review,Tier 1 - metered
ENT001375,BU-02,FAC-014,2024-04-30,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,43.12,,44.88,,,DOC-460647,L. Fontaine,pending_review,Tier 3 - estimated
ENT001376,BU-02,FAC-014,2024-04-30,Scope 1,verified_emission,Process Emissions,14.35,,15.31,,,DOC-906214,S. Okoye,approved,Tier 1 - metered
ENT001377,BU-02,FAC-014,2024-04-30,Scope 1,emission_restatement,Process Emissions,19.45,,,ENT001376,Emission factor update,DOC-169298,J. Whitfield,approved,Tier 1 - metered
ENT001378,BU-02,FAC-014,2024-04-30,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,20.86,,23.96,,,DOC-850798,L. Fontaine,approved,Tier 3 - estimated
ENT001379,BU-02,FAC-014,2024-04-30,Scope 2,verified_emission,Purchased Electricity,50.98,location_based,48.49,,,DOC-816164,M. Bergstrom,approved,Tier 1 - metered
ENT001380,BU-02,FAC-014,2024-04-30,Scope 2,verified_emission,Purchased Electricity,38.98,market_based,34.45,,,DOC-398988,M. Bergstrom,pending_review,Tier 3 - estimated
ENT001381,BU-02,FAC-014,2024-04-30,Scope 2,verified_emission,Purchased Steam,10.14,location_based,9.61,,,DOC-517122,A. Kowalski,approved,Tier 2 - calculated
ENT001382,BU-02,FAC-014,2024-04-30,Scope 2,verified_emission,Purchased Steam,7.75,market_based,6.69,,,DOC-530841,K. Novak,approved,Tier 2 - calculated
ENT001383,BU-02,FAC-014,2024-04-30,Scope 2,verified_emission,Purchased Cooling,6.86,location_based,7.0,,,DOC-387517,J. Whitfield,approved,Tier 2 - calculated
ENT001384,BU-02,FAC-014,2024-04-30,Scope 2,verified_emission,Purchased Cooling,5.24,market_based,5.24,,,DOC-947790,R. Alvarez,pending_review,Tier 1 - metered
ENT001385,BU-02,FAC-014,2024-05-31,Scope 1,verified_emission,Stationary Combustion - Boilers,84.42,,74.51,,,DOC-970466,R. Alvarez,pending_review,Tier 2 - calculated
ENT001386,BU-02,FAC-014,2024-05-31,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,27.18,,30.75,,,DOC-757376,H. Tanaka,pending_review,Tier 2 - calculated
ENT001387,BU-02,FAC-014,2024-05-31,Scope 1,verified_emission,Process Emissions,7.79,,8.09,,,DOC-349468,K. Novak,approved,Tier 1 - metered
ENT001388,BU-02,FAC-014,2024-05-31,Scope 1,emission_restatement,Process Emissions,10.54,,,ENT001387,Utility invoice correction,DOC-238977,T. Nakamura,approved,Tier 1 - metered
ENT001389,BU-02,FAC-014,2024-05-31,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,10.93,,11.26,,,DOC-211510,A. Kowalski,pending_review,Tier 2 - calculated
ENT001390,BU-02,FAC-014,2024-05-31,Scope 2,verified_emission,Purchased Electricity,50.03,location_based,47.29,,,DOC-424047,T. Nakamura,approved,Tier 2 - calculated
ENT001391,BU-02,FAC-014,2024-05-31,Scope 2,verified_emission,Purchased Electricity,38.25,market_based,41.79,,,DOC-835391,C. Osei,pending_review,Tier 2 - calculated
ENT001392,BU-02,FAC-014,2024-05-31,Scope 2,verified_emission,Purchased Steam,9.05,location_based,9.33,,,DOC-433294,D. Silveira,approved,Tier 2 - calculated
ENT001393,BU-02,FAC-014,2024-05-31,Scope 2,verified_emission,Purchased Steam,6.92,market_based,7.72,,,DOC-765885,V. Lindqvist,approved,Tier 1 - metered
ENT001394,BU-02,FAC-014,2024-05-31,Scope 2,verified_emission,Purchased Cooling,8.77,location_based,9.02,,,DOC-688132,K. Novak,pending_review,Tier 1 - metered
ENT001395,BU-02,FAC-014,2024-05-31,Scope 2,verified_emission,Purchased Cooling,6.71,market_based,6.73,,,DOC-811900,D. Silveira,approved,Tier 1 - metered
ENT001396,BU-02,FAC-014,2024-06-30,Scope 1,verified_emission,Stationary Combustion - Boilers,68.85,,77.36,,,DOC-252132,T. Nakamura,approved,Tier 1 - metered
ENT001397,BU-02,FAC-014,2024-06-30,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,50.47,,51.59,,,DOC-977282,P. Iyer,approved,Tier 3 - estimated
ENT001398,BU-02,FAC-014,2024-06-30,Scope 1,verified_emission,Process Emissions,21.82,,22.24,,,DOC-679561,K. Novak,approved,Tier 3 - estimated
ENT001399,BU-02,FAC-014,2024-06-30,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,5.01,,5.08,,,DOC-343742,P. Iyer,approved,Tier 3 - estimated
ENT001400,BU-02,FAC-014,2024-06-30,Scope 2,verified_emission,Purchased Electricity,37.48,location_based,39.89,,,DOC-444365,H. Tanaka,approved,Tier 3 - estimated
ENT001401,BU-02,FAC-014,2024-06-30,Scope 2,verified_emission,Purchased Electricity,28.66,market_based,32.68,,,DOC-901321,L. Fontaine,approved,Tier 3 - estimated
ENT001402,BU-02,FAC-014,2024-06-30,Scope 2,verified_emission,Purchased Steam,10.77,location_based,10.7,,,DOC-668762,M. Bergstrom,approved,Tier 3 - estimated
ENT001403,BU-02,FAC-014,2024-06-30,Scope 2,verified_emission,Purchased Steam,8.23,market_based,9.24,,,DOC-595033,P. Iyer,approved,Tier 2 - calculated
ENT001404,BU-02,FAC-014,2024-06-30,Scope 2,verified_emission,Purchased Cooling,12.98,location_based,12.57,,,DOC-258136,E. Haddad,approved,Tier 3 - estimated
ENT001405,BU-02,FAC-014,2024-06-30,Scope 2,verified_emission,Purchased Cooling,9.92,market_based,8.95,,,DOC-608357,A. Kowalski,approved,Tier 3 - estimated
ENT001406,BU-02,FAC-014,2024-06-11,Scope 2,renewable_energy_certificate,REC - Hydro,-23.72,,-26.93,,,DOC-364788,D. Silveira,pending_review,Tier 2 - calculated
ENT001407,BU-02,FAC-014,2024-07-31,Scope 1,verified_emission,Stationary Combustion - Boilers,81.01,,73.64,,,DOC-124425,N. Petrova,pending_review,Tier 1 - metered
ENT001408,BU-02,FAC-014,2024-07-31,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,42.78,,39.88,,,DOC-734645,L. Fontaine,pending_review,Tier 3 - estimated
ENT001409,BU-02,FAC-014,2024-07-31,Scope 1,verified_emission,Process Emissions,15.33,,13.28,,,DOC-385169,T. Nakamura,approved,Tier 2 - calculated
ENT001410,BU-02,FAC-014,2024-07-31,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,12.67,,14.22,,,DOC-151987,M. Bergstrom,approved,Tier 3 - estimated
ENT001411,BU-02,FAC-014,2024-07-31,Scope 2,verified_emission,Purchased Electricity,70.89,location_based,68.58,,,DOC-817201,V. Lindqvist,pending_review,Tier 2 - calculated
ENT001412,BU-02,FAC-014,2024-07-31,Scope 2,verified_emission,Purchased Electricity,54.2,market_based,60.73,,,DOC-767844,A. Kowalski,approved,Tier 1 - metered
ENT001413,BU-02,FAC-014,2024-07-31,Scope 2,verified_emission,Purchased Steam,21.65,location_based,21.35,,,DOC-575716,C. Osei,pending_review,Tier 1 - metered
ENT001414,BU-02,FAC-014,2024-07-31,Scope 2,emission_restatement,Purchased Steam,31.0,location_based,,ENT001413,Meter recalibration,DOC-584179,T. Nakamura,approved,Tier 1 - metered
ENT001415,BU-02,FAC-014,2024-07-31,Scope 2,verified_emission,Purchased Steam,16.55,market_based,14.09,,,DOC-456376,E. Haddad,approved,Tier 1 - metered
ENT001416,BU-02,FAC-014,2024-07-31,Scope 2,verified_emission,Purchased Cooling,12.97,location_based,12.51,,,DOC-573515,R. Alvarez,approved,Tier 1 - metered
ENT001417,BU-02,FAC-014,2024-07-31,Scope 2,verified_emission,Purchased Cooling,9.92,market_based,11.37,,,DOC-556906,H. Tanaka,pending_review,Tier 2 - calculated
ENT001418,BU-02,FAC-014,2024-08-31,Scope 1,verified_emission,Stationary Combustion - Boilers,92.14,,81.1,,,DOC-291330,A. Kowalski,approved,Tier 2 - calculated
ENT001419,BU-02,FAC-014,2024-08-31,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,22.07,,24.72,,,DOC-829561,R. Alvarez,approved,Tier 1 - metered
ENT001420,BU-02,FAC-014,2024-08-31,Scope 1,verified_emission,Process Emissions,45.16,,40.64,,,DOC-550410,K. Novak,approved,Tier 1 - metered
ENT001421,BU-02,FAC-014,2024-08-31,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,12.38,,13.96,,,DOC-201955,K. Novak,approved,Tier 1 - metered
ENT001422,BU-02,FAC-014,2024-08-31,Scope 2,verified_emission,Purchased Electricity,64.77,location_based,73.75,,,DOC-983646,H. Tanaka,approved,Tier 2 - calculated
ENT001423,BU-02,FAC-014,2024-08-31,Scope 2,verified_emission,Purchased Electricity,49.52,market_based,49.67,,,DOC-536628,P. Iyer,pending_review,Tier 3 - estimated
ENT001424,BU-02,FAC-014,2024-08-31,Scope 2,verified_emission,Purchased Steam,26.08,location_based,25.06,,,DOC-988431,J. Whitfield,approved,Tier 1 - metered
ENT001425,BU-02,FAC-014,2024-08-31,Scope 2,verified_emission,Purchased Steam,19.94,market_based,22.07,,,DOC-901526,S. Okoye,pending_review,Tier 2 - calculated
ENT001426,BU-02,FAC-014,2024-08-31,Scope 2,verified_emission,Purchased Cooling,8.49,location_based,7.65,,,DOC-880674,R. Alvarez,approved,Tier 1 - metered
ENT001427,BU-02,FAC-014,2024-08-31,Scope 2,emission_restatement,Purchased Cooling,11.84,location_based,,ENT001426,Meter recalibration,DOC-829188,V. Lindqvist,approved,Tier 1 - metered
ENT001428,BU-02,FAC-014,2024-08-31,Scope 2,verified_emission,Purchased Cooling,6.49,market_based,6.35,,,DOC-747716,R. Alvarez,approved,Tier 1 - metered
ENT001429,BU-02,FAC-014,2024-09-30,Scope 1,verified_emission,Stationary Combustion - Boilers,54.7,,51.48,,,DOC-698806,L. Fontaine,approved,Tier 1 - metered
ENT001430,BU-02,FAC-014,2024-09-30,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,20.4,,23.42,,,DOC-816990,L. Fontaine,approved,Tier 1 - metered
ENT001431,BU-02,FAC-014,2024-09-30,Scope 1,verified_emission,Process Emissions,17.47,,19.02,,,DOC-960299,V. Lindqvist,approved,Tier 3 - estimated
ENT001432,BU-02,FAC-014,2024-09-30,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,23.64,,22.02,,,DOC-669323,T. Nakamura,approved,Tier 3 - estimated
ENT001433,BU-02,FAC-014,2024-09-30,Scope 2,verified_emission,Purchased Electricity,30.56,location_based,33.65,,,DOC-395310,A. Kowalski,pending_review,Tier 3 - estimated
ENT001434,BU-02,FAC-014,2024-09-30,Scope 2,verified_emission,Purchased Electricity,23.37,market_based,23.22,,,DOC-708534,P. Iyer,approved,Tier 1 - metered
ENT001435,BU-02,FAC-014,2024-09-30,Scope 2,verified_emission,Purchased Steam,18.4,location_based,17.51,,,DOC-311435,C. Osei,approved,Tier 3 - estimated
ENT001436,BU-02,FAC-014,2024-09-30,Scope 2,emission_restatement,Purchased Steam,25.16,location_based,,ENT001435,Third-party assurance adjustment,DOC-422958,R. Alvarez,approved,Tier 1 - metered
ENT001437,BU-02,FAC-014,2024-09-30,Scope 2,verified_emission,Purchased Steam,14.07,market_based,14.36,,,DOC-242369,L. Fontaine,approved,Tier 1 - metered
ENT001438,BU-02,FAC-014,2024-09-30,Scope 2,verified_emission,Purchased Cooling,10.76,location_based,11.03,,,DOC-733141,E. Haddad,approved,Tier 2 - calculated
ENT001439,BU-02,FAC-014,2024-09-30,Scope 2,verified_emission,Purchased Cooling,8.23,market_based,9.21,,,DOC-627581,L. Fontaine,approved,Tier 3 - estimated
ENT001440,BU-02,FAC-014,2024-09-09,Scope 2,renewable_energy_certificate,REC - Wind,-39.96,,-34.05,,,DOC-959974,D. Silveira,pending_review,Tier 2 - calculated
ENT001441,BU-02,FAC-014,2024-09-30,Scope 2,purchased_offset,Blue Carbon Offset,-78.13,,-77.17,,,DOC-859535,C. Osei,approved,Tier 2 - calculated
ENT001442,BU-02,FAC-014,2024-10-31,Scope 1,verified_emission,Stationary Combustion - Boilers,82.71,,86.82,,,DOC-374136,H. Tanaka,approved,Tier 3 - estimated
ENT001443,BU-02,FAC-014,2024-10-31,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,27.8,,24.76,,,DOC-480114,A. Kowalski,approved,Tier 1 - metered
ENT001444,BU-02,FAC-014,2024-10-31,Scope 1,verified_emission,Process Emissions,29.1,,30.96,,,DOC-740237,M. Bergstrom,pending_review,Tier 2 - calculated
ENT001445,BU-02,FAC-014,2024-10-31,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,23.99,,22.83,,,DOC-185392,L. Fontaine,pending_review,Tier 2 - calculated
ENT001446,BU-02,FAC-014,2024-10-31,Scope 2,verified_emission,Purchased Electricity,50.67,location_based,54.24,,,DOC-755468,R. Alvarez,pending_review,Tier 3 - estimated
ENT001447,BU-02,FAC-014,2024-10-31,Scope 2,verified_emission,Purchased Electricity,38.74,market_based,41.58,,,DOC-620696,L. Fontaine,pending_review,Tier 3 - estimated
ENT001448,BU-02,FAC-014,2024-10-31,Scope 2,verified_emission,Purchased Steam,15.52,location_based,13.96,,,DOC-959071,H. Tanaka,approved,Tier 2 - calculated
ENT001449,BU-02,FAC-014,2024-10-31,Scope 2,verified_emission,Purchased Steam,11.87,market_based,12.93,,,DOC-504365,R. Alvarez,pending_review,Tier 1 - metered
ENT001450,BU-02,FAC-014,2024-10-31,Scope 2,verified_emission,Purchased Cooling,5.15,location_based,4.68,,,DOC-475673,A. Kowalski,approved,Tier 2 - calculated
ENT001451,BU-02,FAC-014,2024-10-31,Scope 2,verified_emission,Purchased Cooling,3.94,market_based,3.99,,,DOC-119624,S. Okoye,approved,Tier 1 - metered
ENT001452,BU-02,FAC-014,2024-11-30,Scope 1,verified_emission,Stationary Combustion - Boilers,51.2,,43.61,,,DOC-684535,L. Fontaine,approved,Tier 3 - estimated
ENT001453,BU-02,FAC-014,2024-11-30,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,27.81,,25.8,,,DOC-975753,C. Osei,approved,Tier 2 - calculated
ENT001454,BU-02,FAC-014,2024-11-30,Scope 1,verified_emission,Process Emissions,10.78,,10.47,,,DOC-720945,H. Tanaka,approved,Tier 2 - calculated
ENT001455,BU-02,FAC-014,2024-11-30,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,9.99,,10.07,,,DOC-392436,A. Kowalski,approved,Tier 3 - estimated
ENT001456,BU-02,FAC-014,2024-11-30,Scope 2,verified_emission,Purchased Electricity,62.32,location_based,70.85,,,DOC-598475,K. Novak,approved,Tier 2 - calculated
ENT001457,BU-02,FAC-014,2024-11-30,Scope 2,verified_emission,Purchased Electricity,47.65,market_based,50.4,,,DOC-895521,T. Nakamura,approved,Tier 2 - calculated
ENT001458,BU-02,FAC-014,2024-11-30,Scope 2,verified_emission,Purchased Steam,20.33,location_based,23.27,,,DOC-409517,V. Lindqvist,approved,Tier 3 - estimated
ENT001459,BU-02,FAC-014,2024-11-30,Scope 2,verified_emission,Purchased Steam,15.54,market_based,13.4,,,DOC-462095,V. Lindqvist,approved,Tier 2 - calculated
ENT001460,BU-02,FAC-014,2024-11-30,Scope 2,verified_emission,Purchased Cooling,10.31,location_based,11.2,,,DOC-661023,H. Tanaka,approved,Tier 3 - estimated
ENT001461,BU-02,FAC-014,2024-11-30,Scope 2,verified_emission,Purchased Cooling,7.88,market_based,6.86,,,DOC-641291,V. Lindqvist,approved,Tier 3 - estimated
ENT001462,BU-02,FAC-014,2024-12-31,Scope 1,verified_emission,Stationary Combustion - Boilers,72.29,,65.69,,,DOC-744030,M. Bergstrom,approved,Tier 2 - calculated
ENT001463,BU-02,FAC-014,2024-12-31,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,36.41,,38.15,,,DOC-278326,E. Haddad,approved,Tier 3 - estimated
ENT001464,BU-02,FAC-014,2024-12-31,Scope 1,verified_emission,Process Emissions,29.67,,34.02,,,DOC-124200,H. Tanaka,approved,Tier 1 - metered
ENT001465,BU-02,FAC-014,2024-12-31,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,2.97,,3.06,,,DOC-299857,D. Silveira,pending_review,Tier 3 - estimated
ENT001466,BU-02,FAC-014,2024-12-31,Scope 2,verified_emission,Purchased Electricity,70.92,location_based,78.29,,,DOC-428118,H. Tanaka,approved,Tier 1 - metered
ENT001467,BU-02,FAC-014,2024-12-31,Scope 2,verified_emission,Purchased Electricity,54.22,market_based,59.43,,,DOC-360902,R. Alvarez,approved,Tier 3 - estimated
ENT001468,BU-02,FAC-014,2024-12-31,Scope 2,verified_emission,Purchased Steam,19.32,location_based,17.56,,,DOC-988476,C. Osei,pending_review,Tier 3 - estimated
ENT001469,BU-02,FAC-014,2024-12-31,Scope 2,verified_emission,Purchased Steam,14.77,market_based,14.83,,,DOC-640855,P. Iyer,pending_review,Tier 2 - calculated
ENT001470,BU-02,FAC-014,2024-12-31,Scope 2,verified_emission,Purchased Cooling,12.36,location_based,10.69,,,DOC-649784,P. Iyer,approved,Tier 2 - calculated
ENT001471,BU-02,FAC-014,2024-12-31,Scope 2,verified_emission,Purchased Cooling,9.45,market_based,8.18,,,DOC-917236,N. Petrova,pending_review,Tier 2 - calculated
ENT001472,BU-02,FAC-014,2024-12-01,Scope 2,purchased_offset,Forestry Offset Program,-110.25,,-95.52,,,DOC-972533,P. Iyer,approved,Tier 2 - calculated
ENT001473,BU-02,FAC-014,2024-12-19,Scope 2,renewable_energy_certificate,REC - Solar,-68.59,,-76.0,,,DOC-926523,L. Fontaine,approved,Tier 2 - calculated
ENT001474,BU-02,FAC-109,2024-01-31,Scope 1,verified_emission,Stationary Combustion - Boilers,92.31,,98.12,,,DOC-308601,N. Petrova,approved,Tier 2 - calculated
ENT001475,BU-02,FAC-109,2024-01-31,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,47.39,,50.8,,,DOC-244069,E. Haddad,approved,Tier 1 - metered
ENT001476,BU-02,FAC-109,2024-01-31,Scope 1,verified_emission,Process Emissions,23.76,,26.84,,,DOC-259585,V. Lindqvist,approved,Tier 3 - estimated
ENT001477,BU-02,FAC-109,2024-01-31,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,7.09,,6.42,,,DOC-268086,L. Fontaine,approved,Tier 1 - metered
ENT001478,BU-02,FAC-109,2024-01-31,Scope 2,verified_emission,Purchased Electricity,53.28,location_based,55.62,,,DOC-664796,H. Tanaka,approved,Tier 3 - estimated
ENT001479,BU-02,FAC-109,2024-01-31,Scope 2,emission_restatement,Purchased Electricity,81.36,location_based,,ENT001478,Utility invoice correction,DOC-678771,M. Bergstrom,approved,Tier 1 - metered
ENT001480,BU-02,FAC-109,2024-01-31,Scope 2,verified_emission,Purchased Electricity,44.1,market_based,49.11,,,DOC-510679,V. Lindqvist,approved,Tier 2 - calculated
ENT001481,BU-02,FAC-109,2024-01-31,Scope 2,verified_emission,Purchased Steam,13.59,location_based,11.85,,,DOC-578188,C. Osei,pending_review,Tier 3 - estimated
ENT001482,BU-02,FAC-109,2024-01-31,Scope 2,verified_emission,Purchased Steam,11.25,market_based,10.87,,,DOC-213770,D. Silveira,approved,Tier 1 - metered
