shift_id,employee_id,shift_start,shift_end
S002906,C0002,2024-02-04 16:15:00,2024-02-05 06:25:48
S002907,C0002,2024-02-05 17:00:00,2024-02-06 07:54:00
S002908,C0002,2024-02-06 17:00:00,2024-02-07 06:09:36
S002909,C0002,2024-02-07 16:00:00,2024-02-08 05:01:47
S002910,C0002,2024-02-08 16:15:00,2024-02-09 07:02:24
S002911,C0002,2024-02-09 16:30:00,2024-02-10 06:00:00
S002912,C0002,2024-02-10 17:15:00,2024-02-11 09:06:00
S002913,C0002,2024-02-11 17:30:00,2024-02-12 08:51:00
S002914,C0002,2024-02-12 17:15:00,2024-02-13 06:56:24
S002915,C0002,2024-02-13 17:15:00,2024-02-14 08:10:48
S002916,C0002,2024-02-14 16:00:00,2024-02-15 06:42:36
S002917,C0002,2024-02-15 16:15:00,2024-02-16 07:04:48
S002918,C0002,2024-02-17 17:15:00,2024-02-18 08:25:12
S002919,C0002,2024-02-18 16:00:00,2024-02-19 07:40:48
S002920,C0002,2024-02-19 16:00:00,2024-02-20 05:36:00
S002921,C0002,2024-02-22 17:00:00,2024-02-23 08:33:00
S002922,C0002,2024-02-24 16:30:00,2024-02-25 05:59:24
S002923,C0002,2024-02-25 17:00:00,2024-02-26 08:34:12
S002924,C0002,2024-02-26 16:00:00,2024-02-27 05:47:23
S002925,C0002,2024-02-28 17:00:00,2024-02-29 06:13:48
S002926,C0002,2024-02-29 17:30:00,2024-03-01 09:24:00
S002927,C0002,2024-03-01 17:30:00,2024-03-02 09:16:12
S002928,C0002,2024-03-02 17:30:00,2024-03-03 07:20:24
S002929,C0002,2024-03-03 17:00:00,2024-03-04 08:46:48
S002930,C0002,2024-03-04 16:00:00,2024-03-05 06:43:12
S002931,C0002,2024-03-05 16:00:00,2024-03-06 07:52:12
S002932,C0002,2024-03-06 17:00:00,2024-03-07 06:25:12
S002933,C0002,2024-03-07 17:00:00,2024-03-08 08:34:12
S002934,C0002,2024-03-08 17:30:00,2024-03-09 06:47:23
S002935,C0002,2024-03-09 16:00:00,2024-03-10 06:20:24
S002936,C0002,2024-03-10 16:00:00,2024-03-11 06:12:36
S002937,C0002,2024-03-11 16:00:00,2024-03-12 04:11:24
S002938,C0002,2024-03-12 17:00:00,2024-03-13 07:55:48
S002939,C0002,2024-03-13 16:00:00,2024-03-14 04:55:12
S002940,C0002,2024-03-14 16:00:00,2024-03-15 06:16:12
S002941,C0002,2024-03-16 17:30:00,2024-03-17 07:52:12
S002942,C0002,2024-03-17 16:15:00,2024-03-18 06:41:24
S002943,C0002,2024-03-18 17:00:00,2024-03-19 07:32:24
S002944,C0002,2024-03-20 16:00:00,2024-03-21 06:11:24
S002945,C0002,2024-03-21 17:30:00,2024-03-22 06:57:00
S002946,C0002,2024-03-22 16:00:00,2024-03-23 05:49:12
S002947,C0002,2024-03-23 17:30:00,2024-03-24 06:13:12
S002948,C0002,2024-03-24 16:00:00,2024-03-25 05:49:12
S002949,C0002,2024-03-25 17:00:00,2024-03-26 05:04:12
S002950,C0002,2024-03-26 16:00:00,2024-03-27 05:52:12
S002951,C0002,2024-03-27 16:15:00,2024-03-28 05:46:48
S002952,C0002,2024-03-28 16:00:00,2024-03-29 05:43:48
S002953,C0002,2024-03-30 17:15:00,2024-03-31 07:39:36
S002954,C0002,2024-03-31 16:15:00,2024-04-01 06:14:24
S002955,C0003,2024-01-01 16:30:00,2024-01-02 06:49:12
S002956,C0003,2024-01-02 17:30:00,2024-01-03 08:04:12
S002957,C0003,2024-01-03 17:30:00,2024-01-04 07:13:48
S002958,C0003,2024-01-04 16:00:00,2024-01-05 05:06:35
S002959,C0003,2024-01-05 17:00:00,2024-01-06 06:52:48
S002960,C0003,2024-01-06 17:30:00,2024-01-07 08:05:24
S002961,C0003,2024-01-07 16:30:00,2024-01-08 07:27:36
S002962,C0003,2024-01-08 17:00:00,2024-01-09 08:19:48
S002963,C0003,2024-01-09 17:00:00,2024-01-10 06:21:00
S002964,C0003,2024-01-10 16:00:00,2024-01-11 07:04:48
S002965,C0003,2024-01-12 17:00:00,2024-01-13 06:32:23
S002966,C0003,2024-01-14 17:15:00,2024-01-15 08:13:48
S002967,C0003,2024-01-15 16:15:00,2024-01-16 05:57:36
S002968,C0003,2024-01-16 17:30:00,2024-01-17 06:36:35
S002969,C0003,2024-01-17 16:30:00,2024-01-18 06:04:12
S002970,C0003,2024-01-18 16:00:00,2024-01-19 05:03:00
S002971,C0003,2024-01-19 17:00:00,2024-01-20 06:10:12
S002972,C0003,2024-01-20 16:00:00,2024-01-21 05:09:00
S002973,C0003,2024-01-22 17:00:00,2024-01-23 06:10:12
S002974,C0003,2024-01-23 17:00:00,2024-01-24 08:18:00
S002975,C0003,2024-01-24 16:15:00,2024-01-25 06:23:24
S002976,C0003,2024-01-26 16:15:00,2024-01-27 05:25:12
S002977,C0003,2024-01-28 17:00:00,2024-01-29 06:31:12
S002978,C0003,2024-01-29 17:00:00,2024-01-30 07:21:00
S002979,C0003,2024-01-30 16:00:00,2024-01-31 05:08:24
S002980,C0003,2024-01-31 17:30:00,2024-02-01 07:59:24
S002981,C0003,2024-02-01 17:00:00,2024-02-02 07:33:00
S002982,C0003,2024-02-02 16:15:00,2024-02-03 05:55:12
S002983,C0003,2024-02-03 17:15:00,2024-02-04 08:22:48
S002984,C0003,2024-02-04 16:30:00,2024-02-05 05:31:47
S002985,C0003,2024-02-05 17:00:00,2024-02-06 07:55:12
S002986,C0003,2024-02-06 17:00:00,2024-02-07 07:39:36
S002987,C0003,2024-02-08 17:30:00,2024-02-09 07:40:12
S002988,C0003,2024-02-09 16:00:00,2024-02-10 05:06:35
S002989,C0003,2024-02-10 17:00:00,2024-02-11 08:05:24
S002990,C0003,2024-02-11 17:00:00,2024-02-12 06:28:12
S002991,C0003,2024-02-12 16:00:00,2024-02-13 05:27:36
S002992,C0003,2024-02-14 17:00:00,2024-02-15 06:10:48
S002993,C0003,2024-02-16 16:30:00,2024-02-17 05:40:12
S002994,C0003,2024-02-17 17:00:00,2024-02-18 06:00:00
S002995,C0003,2024-02-18 16:15:00,2024-02-19 05:45:00
S002996,C0003,2024-02-19 16:00:00,2024-02-20 05:36:35
S002997,C0003,2024-02-22 16:00:00,2024-02-23 07:29:24
S002998,C0003,2024-02-23 17:30:00,2024-02-24 07:01:47
S002999,C0003,2024-02-25 16:00:00,2024-02-26 05:42:36
S003000,C0003,2024-02-26 17:15:00,2024-02-27 06:22:11
S003001,C0003,2024-02-28 16:30:00,2024-02-29 07:13:12
S003002,C0003,2024-02-29 17:00:00,2024-03-01 06:01:47
S003003,C0003,2024-03-01 17:30:00,2024-03-02 08:07:48
S003004,C0003,2024-03-02 17:30:00,2024-03-03 08:28:12
S003005,C0003,2024-03-03 17:15:00,2024-03-04 08:19:48
S003006,C0003,2024-03-04 17:00:00,2024-03-05 08:07:48
S003007,C0003,2024-03-05 16:00:00,2024-03-06 07:21:36
S003008,C0003,2024-03-06 17:00:00,2024-03-07 08:34:48
S003009,C0003,2024-03-09 16:00:00,2024-03-10 06:54:00
S003010,C0003,2024-03-10 17:30:00,2024-03-11 06:15:36
S003011,C0003,2024-03-11 16:15:00,2024-03-12 06:01:48
S003012,C0003,2024-03-12 17:15:00,2024-03-13 05:32:23
S003013,C0003,2024-03-13 16:00:00,2024-03-14 05:59:24
S003014,C0003,2024-03-14 17:15:00,2024-03-15 07:37:48
S003015,C0003,2024-03-15 16:00:00,2024-03-16 04:13:48
S003016,C0003,2024-03-16 17:15:00,2024-03-17 06:45:00
S003017,C0003,2024-03-17 17:00:00,2024-03-18 07:37:48
S003018,C0003,2024-03-18 17:00:00,2024-03-19 07:42:36
S003019,C0003,2024-03-19 17:30:00,2024-03-20 07:51:36
S003020,C0003,2024-03-23 16:00:00,2024-03-24 04:55:48
S003021,C0003,2024-03-24 17:00:00,2024-03-25 07:27:36
S003022,C0003,2024-03-25 16:00:00,2024-03-26 06:26:24
S003023,C0003,2024-03-26 17:30:00,2024-03-27 07:32:24
S003024,C0003,2024-03-27 16:15:00,2024-03-28 06:28:48
S003025,C0003,2024-03-29 16:00:00,2024-03-30 05:20:24
S003026,C0004,2024-01-01 06:00:00,2024-01-01 18:33:00
S003027,C0004,2024-01-02 08:00:00,2024-01-02 21:37:11
S003028,C0004,2024-01-04 06:15:00,2024-01-04 19:17:23
S003029,C0004,2024-01-06 07:00:00,2024-01-06 21:40:12
S003030,C0004,2024-01-08 08:00:00,2024-01-08 20:49:12
S003031,C0004,2024-01-09 08:15:00,2024-01-09 21:35:24
S003032,C0004,2024-01-10 06:15:00,2024-01-10 21:42:36
S003033,C0004,2024-01-11 06:00:00,2024-01-11 20:19:12
S003034,C0004,2024-01-12 07:15:00,2024-01-12 22:15:00
S003035,C0004,2024-01-13 08:00:00,2024-01-13 21:31:12
S003036,C0004,2024-01-15 08:00:00,2024-01-15 21:25:48
S003037,C0004,2024-01-16 08:00:00,2024-01-16 21:37:11
S003038,C0004,2024-01-17 07:00:00,2024-01-17 21:39:36
S003039,C0004,2024-01-18 06:15:00,2024-01-18 19:21:35
S003040,C0004,2024-01-19 07:00:00,2024-01-19 20:24:36
S003041,C0004,2024-01-20 07:00:00,2024-01-20 20:41:24
S003042,C0004,2024-01-21 06:30:00,2024-01-21 19:32:23
S003043,C0004,2024-01-22 08:00:00,2024-01-22 22:24:36
S003044,C0004,2024-01-23 07:15:00,2024-01-23 20:33:00
S003045,C0004,2024-01-24 07:15:00,2024-01-24 20:15:36
S003046,C0004,2024-01-25 08:00:00,2024-01-25 21:26:24
S003047,C0004,2024-01-26 06:30:00,2024-01-26 19:38:24
S003048,C0004,2024-01-28 06:00:00,2024-01-28 21:16:48
S003049,C0004,2024-01-29 06:15:00,2024-01-29 20:55:48
S003050,C0004,2024-01-30 08:00:00,2024-01-30 23:30:00
S003051,C0004,2024-02-02 07:30:00,2024-02-02 22:41:24
S003052,C0004,2024-02-03 08:15:00,2024-02-03 22:19:12
S003053,C0004,2024-02-05 06:00:00,2024-02-05 19:54:36
S003054,C0004,2024-02-06 08:15:00,2024-02-06 22:01:47
S003055,C0004,2024-02-08 08:30:00,2024-02-08 23:07:12
S003056,C0004,2024-02-10 07:00:00,2024-02-10 19:34:12
S003057,C0004,2024-02-11 06:15:00,2024-02-11 19:59:24
S003058,C0004,2024-02-12 08:00:00,2024-02-12 22:56:24
S003059,C0004,2024-02-13 07:00:00,2024-02-13 21:13:12
S003060,C0004,2024-02-14 06:15:00,2024-02-14 19:56:24
S003061,C0004,2024-02-15 08:00:00,2024-02-15 21:09:36
S003062,C0004,2024-02-16 08:00:00,2024-02-16 22:04:12
S003063,C0004,2024-02-17 06:00:00,2024-02-17 19:25:48
S003064,C0004,2024-02-18 08:00:00,2024-02-18 21:00:36
S003065,C0004,2024-02-19 08:00:00,2024-02-19 20:54:00
S003066,C0004,2024-02-20 06:30:00,2024-02-20 20:58:12
S003067,C0004,2024-02-21 07:30:00,2024-02-21 22:05:24
S003068,C0004,2024-02-22 08:30:00,2024-02-22 21:29:24
S003069,C0004,2024-02-23 06:00:00,2024-02-23 20:30:00
S003070,C0004,2024-02-24 08:00:00,2024-02-24 20:57:00
S003071,C0004,2024-02-25 07:15:00,2024-02-25 22:21:36
S003072,C0004,2024-02-26 07:30:00,2024-02-26 22:18:36
S003073,C0004,2024-02-27 07:30:00,2024-02-27 22:25:12
S003074,C0004,2024-02-29 08:15:00,2024-02-29 21:36:00
S003075,C0004,2024-03-02 08:00:00,2024-03-02 23:20:24
S003076,C0004,2024-03-03 07:30:00,2024-03-03 21:04:48
S003077,C0004,2024-03-05 06:00:00,2024-03-05 21:19:48
S003078,C0004,2024-03-06 06:00:00,2024-03-06 19:51:00
S003079,C0004,2024-03-07 07:00:00,2024-03-07 19:43:12
S003080,C0004,2024-03-08 07:00:00,2024-03-08 19:46:12
S003081,C0004,2024-03-09 06:00:00,2024-03-09 18:59:24
S003082,C0004,2024-03-11 06:00:00,2024-03-11 20:08:24
S003083,C0004,2024-03-12 08:00:00,2024-03-12 20:56:59
S003084,C0004,2024-03-15 07:30:00,2024-03-15 20:40:12
S003085,C0004,2024-03-17 06:00:00,2024-03-17 19:42:36
S003086,C0004,2024-03-18 08:00:00,2024-03-18 19:54:36
S003087,C0004,2024-03-19 08:00:00,2024-03-19 22:15:36
S003088,C0004,2024-03-20 08:00:00,2024-03-20 19:40:12
S003089,C0004,2024-03-21 07:00:00,2024-03-21 20:31:48
S003090,C0004,2024-03-23 06:00:00,2024-03-23 20:11:24
S003091,C0004,2024-03-25 06:15:00,2024-03-25 18:41:59
S003092,C0004,2024-03-26 08:15:00,2024-03-26 20:11:24
S003093,C0004,2024-03-27 06:00:00,2024-03-27 18:37:48
S003094,C0004,2024-03-28 07:00:00,2024-03-28 18:49:12
S003095,C0004,2024-03-31 08:30:00,2024-03-31 22:43:12
S003096,C0005,2024-01-01 17:30:00,2024-01-02 07:04:12
S003097,C0005,2024-01-02 16:00:00,2024-01-03 07:03:36
S003098,C0005,2024-01-03 16:00:00,2024-01-04 07:12:00
S003099,C0005,2024-01-04 16:00:00,2024-01-05 06:58:48
S003100,C0005,2024-01-05 17:30:00,2024-01-06 08:19:48
S003101,C0005,2024-01-08 16:00:00,2024-01-09 07:51:00
S003102,C0005,2024-01-09 16:15:00,2024-01-10 06:09:36
S003103,C0005,2024-01-10 16:00:00,2024-01-11 05:00:00
S003104,C0005,2024-01-11 16:00:00,2024-01-12 05:18:00
S003105,C0005,2024-01-12 17:00:00,2024-01-13 07:53:24
S003106,C0005,2024-01-13 17:00:00,2024-01-14 07:57:00
S003107,C0005,2024-01-14 17:30:00,2024-01-15 07:45:36
S003108,C0005,2024-01-15 16:00:00,2024-01-16 05:01:47
S003109,C0005,2024-01-16 16:00:00,2024-01-17 05:00:36
S003110,C0005,2024-01-17 16:00:00,2024-01-18 07:06:36
S003111,C0005,2024-01-18 16:00:00,2024-01-19 07:04:48
S003112,C0005,2024-01-19 17:00:00,2024-01-20 06:10:48
S003113,C0005,2024-01-20 16:15:00,2024-01-21 07:39:36
S003114,C0005,2024-01-21 16:15:00,2024-01-22 07:14:24
S003115,C0005,2024-01-22 16:00:00,2024-01-23 07:17:24
S003116,C0005,2024-01-23 17:00:00,2024-01-24 06:49:48
S003117,C0005,2024-01-24 16:30:00,2024-01-25 06:15:00
S003118,C0005,2024-01-25 17:15:00,2024-01-26 06:46:47
S003119,C0005,2024-01-26 17:00:00,2024-01-27 07:12:00
S003120,C0005,2024-01-27 16:30:00,2024-01-28 05:30:36
S003121,C0005,2024-01-28 16:00:00,2024-01-29 06:00:36
S003122,C0005,2024-01-29 16:30:00,2024-01-30 08:17:24
S003123,C0005,2024-01-30 16:00:00,2024-01-31 07:57:00
S003124,C0005,2024-02-01 17:15:00,2024-02-02 07:11:59
S003125,C0005,2024-02-03 17:00:00,2024-02-04 06:55:12
S003126,C0005,2024-02-05 17:00:00,2024-02-06 06:43:48
S003127,C0005,2024-02-07 16:30:00,2024-02-08 06:46:12
S003128,C0005,2024-02-08 16:00:00,2024-02-09 05:52:11
S003129,C0005,2024-02-09 16:00:00,2024-02-10 05:40:12
S003130,C0005,2024-02-10 17:15:00,2024-02-11 08:48:36
S003131,C0005,2024-02-11 17:30:00,2024-02-12 07:33:36
S003132,C0005,2024-02-12 17:15:00,2024-02-13 08:46:48
S003133,C0005,2024-02-13 17:15:00,2024-02-14 09:07:12
S003134,C0005,2024-02-14 16:15:00,2024-02-15 05:48:36
S003135,C0005,2024-02-16 16:00:00,2024-02-17 07:40:48
S003136,C0005,2024-02-17 17:00:00,2024-02-18 06:22:48
S003137,C0005,2024-02-18 16:00:00,2024-02-19 07:15:36
S003138,C0005,2024-02-20 17:30:00,2024-02-21 08:15:00
S003139,C0005,2024-02-21 16:30:00,2024-02-22 06:13:48
S003140,C0005,2024-02-22 17:00:00,2024-02-23 07:49:48
S003141,C0005,2024-02-23 17:30:00,2024-02-24 09:06:36
S003142,C0005,2024-02-24 17:00:00,2024-02-25 07:31:12
S003143,C0005,2024-02-26 17:00:00,2024-02-27 08:08:24
S003144,C0005,2024-02-27 17:00:00,2024-02-28 07:02:23
S003145,C0005,2024-02-28 17:00:00,2024-02-29 08:55:12
S003146,C0005,2024-02-29 17:00:00,2024-03-01 08:25:12
S003147,C0005,2024-03-01 16:15:00,2024-03-02 05:55:12
S003148,C0005,2024-03-03 17:30:00,2024-03-04 07:09:00
S003149,C0005,2024-03-04 16:00:00,2024-03-05 06:40:12
S003150,C0005,2024-03-05 17:15:00,2024-03-06 06:49:12
S003151,C0005,2024-03-06 16:15:00,2024-03-07 07:03:36
S003152,C0005,2024-03-08 17:15:00,2024-03-09 07:10:48
S003153,C0005,2024-03-09 17:00:00,2024-03-10 07:19:12
S003154,C0005,2024-03-10 17:00:00,2024-03-11 05:03:00
S003155,C0005,2024-03-11 16:30:00,2024-03-12 05:17:23
S003156,C0005,2024-03-12 16:00:00,2024-03-13 05:40:48
S003157,C0005,2024-03-13 17:15:00,2024-03-14 06:39:36
S003158,C0005,2024-03-14 17:15:00,2024-03-15 06:42:36
S003159,C0005,2024-03-15 16:15:00,2024-03-16 06:16:12
S003160,C0005,2024-03-16 17:15:00,2024-03-17 07:43:12
S003161,C0005,2024-03-17 17:00:00,2024-03-18 05:34:48
S003162,C0005,2024-03-18 17:15:00,2024-03-19 05:18:36
S003163,C0005,2024-03-19 16:00:00,2024-03-20 04:43:48
S003164,C0005,2024-03-20 16:00:00,2024-03-21 06:19:48
S003165,C0005,2024-03-21 17:15:00,2024-03-22 06:01:12
S003166,C0005,2024-03-22 17:30:00,2024-03-23 05:32:23
S003167,C0005,2024-03-23 17:00:00,2024-03-24 06:50:24
S003168,C0005,2024-03-24 17:30:00,2024-03-25 07:57:00
S003169,C0005,2024-03-25 17:15:00,2024-03-26 05:49:48
S003170,C0005,2024-03-26 16:00:00,2024-03-27 06:48:00
S003171,C0005,2024-03-27 17:00:00,2024-03-28 06:42:00
S003172,C0005,2024-03-28 17:15:00,2024-03-29 06:34:12
S003173,C0006,2024-01-01 13:15:00,2024-01-02 03:30:00
S003174,C0006,2024-01-02 14:00:00,2024-01-03 03:06:00
S003175,C0006,2024-01-03 13:00:00,2024-01-04 03:31:12
S003176,C0006,2024-01-04 15:30:00,2024-01-05 04:48:00
S003177,C0006,2024-01-05 14:15:00,2024-01-06 02:49:12
S003178,C0006,2024-01-07 14:00:00,2024-01-08 04:03:00
S003179,C0006,2024-01-09 13:30:00,2024-01-10 04:10:48
S003180,C0006,2024-01-11 13:30:00,2024-01-12 02:33:36
S003181,C0006,2024-01-12 13:00:00,2024-01-13 02:17:23
S003182,C0006,2024-01-14 14:30:00,2024-01-15 04:27:36
S003183,C0006,2024-01-15 14:15:00,2024-01-16 04:13:48
S003184,C0006,2024-01-17 13:15:00,2024-01-18 04:44:24
S003185,C0006,2024-01-18 13:00:00,2024-01-19 04:14:24
S003186,C0006,2024-01-19 13:00:00,2024-01-20 02:45:36
S003187,C0006,2024-01-20 15:00:00,2024-01-21 04:38:24
S003188,C0006,2024-01-21 13:00:00,2024-01-22 03:21:36
S003189,C0006,2024-01-22 14:00:00,2024-01-23 05:11:24
S003190,C0006,2024-01-23 13:15:00,2024-01-24 02:20:24
S003191,C0006,2024-01-24 13:00:00,2024-01-25 03:50:24
S003192,C0006,2024-01-25 15:00:00,2024-01-26 04:01:12
S003193,C0006,2024-01-26 15:00:00,2024-01-27 05:22:48
S003194,C0006,2024-01-27 15:30:00,2024-01-28 05:59:24
S003195,C0006,2024-01-28 13:00:00,2024-01-29 03:37:12
S003196,C0006,2024-01-29 15:00:00,2024-01-30 05:13:12
S003197,C0006,2024-01-30 13:15:00,2024-01-31 04:15:00
S003198,C0006,2024-01-31 13:00:00,2024-02-01 01:42:00
S003199,C0006,2024-02-01 14:00:00,2024-02-02 03:48:00
S003200,C0006,2024-02-02 15:00:00,2024-02-03 06:11:24
S003201,C0006,2024-02-04 13:30:00,2024-02-05 02:09:36
S003202,C0006,2024-02-06 13:00:00,2024-02-07 04:28:48
S003203,C0006,2024-02-07 13:15:00,2024-02-08 02:30:36
S003204,C0006,2024-02-08 15:00:00,2024-02-09 06:21:00
S003205,C0006,2024-02-09 14:00:00,2024-02-10 05:12:00
S003206,C0006,2024-02-10 15:30:00,2024-02-11 05:01:47
S003207,C0006,2024-02-14 15:00:00,2024-02-15 04:00:36
S003208,C0006,2024-02-15 15:15:00,2024-02-16 06:04:48
S003209,C0006,2024-02-16 14:15:00,2024-02-17 04:30:00
S003210,C0006,2024-02-18 15:00:00,2024-02-19 03:33:00
S003211,C0006,2024-02-19 14:00:00,2024-02-20 02:40:48
S003212,C0006,2024-02-20 14:15:00,2024-02-21 04:31:48
S003213,C0006,2024-02-21 14:30:00,2024-02-22 05:43:12
S003214,C0006,2024-02-23 14:15:00,2024-02-24 02:48:36
S003215,C0006,2024-02-24 15:00:00,2024-02-25 06:11:24
S003216,C0006,2024-02-25 13:00:00,2024-02-26 04:23:24
S003217,C0006,2024-02-26 15:00:00,2024-02-27 04:33:00
S003218,C0006,2024-02-27 13:00:00,2024-02-28 03:49:48
S003219,C0006,2024-02-28 15:00:00,2024-02-29 06:22:12
S003220,C0006,2024-02-29 14:00:00,2024-03-01 03:55:12
S003221,C0006,2024-03-01 15:30:00,2024-03-02 06:19:12
S003222,C0006,2024-03-02 13:15:00,2024-03-03 04:16:48
S003223,C0006,2024-03-03 13:00:00,2024-03-04 02:40:48
S003224,C0006,2024-03-04 13:00:00,2024-03-05 04:15:36
S003225,C0006,2024-03-05 15:00:00,2024-03-06 03:43:12
S003226,C0006,2024-03-06 14:30:00,2024-03-07 05:31:48
S003227,C0006,2024-03-08 15:00:00,2024-03-09 05:03:36
S003228,C0006,2024-03-09 14:00:00,2024-03-10 03:04:48
S003229,C0006,2024-03-10 15:15:00,2024-03-11 04:02:23
S003230,C0006,2024-03-11 14:15:00,2024-03-12 02:56:59
S003231,C0006,2024-03-12 14:15:00,2024-03-13 03:46:48
S003232,C0006,2024-03-13 15:00:00,2024-03-14 03:45:36
S003233,C0006,2024-03-15 15:00:00,2024-03-16 02:45:36
S003234,C0006,2024-03-16 13:00:00,2024-03-17 01:45:00
S003235,C0006,2024-03-17 15:00:00,2024-03-18 03:54:36
S003236,C0006,2024-03-18 14:15:00,2024-03-19 04:10:12
S003237,C0006,2024-03-19 13:00:00,2024-03-20 01:47:23
S003238,C0006,2024-03-21 14:00:00,2024-03-22 02:52:11
S003239,C0006,2024-03-22 15:30:00,2024-03-23 04:25:12
S003240,C0006,2024-03-23 13:00:00,2024-03-24 03:11:24
S003241,C0006,2024-03-24 13:00:00,2024-03-25 02:46:48
S003242,C0006,2024-03-25 15:15:00,2024-03-26 05:03:00
S003243,C0006,2024-03-26 15:00:00,2024-03-27 03:04:48
S003244,C0006,2024-03-27 13:00:00,2024-03-28 00:55:48
S003245,C0006,2024-03-28 15:00:00,2024-03-29 03:37:48
S003246,C0006,2024-03-29 14:00:00,2024-03-30 03:31:48
S003247,C0006,2024-03-31 13:00:00,2024-04-01 02:49:48
S003248,C0007,2024-01-01 15:00:00,2024-01-02 03:41:24
S003249,C0007,2024-01-02 13:30:00,2024-01-03 03:49:12
S003250,C0007,2024-01-03 14:00:00,2024-01-04 03:23:24
S003251,C0007,2024-01-04 15:30:00,2024-01-05 05:54:00
S003252,C0007,2024-01-05 13:15:00,2024-01-06 01:58:12
S003253,C0007,2024-01-06 15:30:00,2024-01-07 06:40:48
S003254,C0007,2024-01-07 15:00:00,2024-01-08 04:25:48
S003255,C0007,2024-01-09 15:00:00,2024-01-10 05:57:00
S003256,C0007,2024-01-10 13:00:00,2024-01-11 02:11:24
S003257,C0007,2024-01-11 14:15:00,2024-01-12 04:04:48
S003258,C0007,2024-01-12 13:30:00,2024-01-13 02:25:48
S003259,C0007,2024-01-13 14:00:00,2024-01-14 03:18:00
S003260,C0007,2024-01-14 15:15:00,2024-01-15 06:01:48
S003261,C0007,2024-01-15 14:00:00,2024-01-16 04:22:12
S003262,C0007,2024-01-16 14:00:00,2024-01-17 02:35:24
S003263,C0007,2024-01-17 13:00:00,2024-01-18 01:48:36
S003264,C0007,2024-01-18 15:00:00,2024-01-19 05:53:24
S003265,C0007,2024-01-20 15:00:00,2024-01-21 05:46:12
S003266,C0007,2024-01-21 14:30:00,2024-01-22 04:43:12
S003267,C0007,2024-01-22 15:00:00,2024-01-23 05:59:24
S003268,C0007,2024-01-23 14:30:00,2024-01-24 05:32:24
S003269,C0007,2024-01-26 15:15:00,2024-01-27 05:20:24
S003270,C0007,2024-01-28 13:30:00,2024-01-29 04:37:12
S003271,C0007,2024-01-29 13:15:00,2024-01-30 02:04:48
S003272,C0007,2024-01-31 14:00:00,2024-02-01 04:18:36
S003273,C0007,2024-02-01 14:30:00,2024-02-02 05:32:24
S003274,C0007,2024-02-02 13:15:00,2024-02-03 02:58:12
S003275,C0007,2024-02-03 13:00:00,2024-02-04 03:30:36
S003276,C0007,2024-02-04 15:00:00,2024-02-05 05:10:48
S003277,C0007,2024-02-06 14:00:00,2024-02-07 03:01:47
S003278,C0007,2024-02-07 14:15:00,2024-02-08 03:38:24
S003279,C0007,2024-02-08 13:00:00,2024-02-09 03:48:00
S003280,C0007,2024-02-09 13:00:00,2024-02-10 03:11:24
S003281,C0007,2024-02-10 13:00:00,2024-02-11 02:20:24
S003282,C0007,2024-02-11 15:00:00,2024-02-12 04:00:36
S003283,C0007,2024-02-12 13:30:00,2024-02-13 03:33:36
S003284,C0007,2024-02-14 14:00:00,2024-02-15 04:37:48
S003285,C0007,2024-02-15 15:30:00,2024-02-16 04:46:12
S003286,C0007,2024-02-16 14:00:00,2024-02-17 03:34:48
S003287,C0007,2024-02-17 15:00:00,2024-02-18 05:39:36
S003288,C0007,2024-02-19 15:00:00,2024-02-20 04:59:24
S003289,C0007,2024-02-20 13:30:00,2024-02-21 03:16:12
S003290,C0007,2024-02-22 14:00:00,2024-02-23 03:26:24
S003291,C0007,2024-02-23 13:00:00,2024-02-24 03:32:24
S003292,C0007,2024-02-24 14:00:00,2024-02-25 04:25:48
S003293,C0007,2024-02-25 14:00:00,2024-02-26 05:01:12
S003294,C0007,2024-02-26 15:30:00,2024-02-27 05:54:36
S003295,C0007,2024-02-27 13:00:00,2024-02-28 02:15:00
S003296,C0007,2024-02-28 14:00:00,2024-02-29 04:54:00
S003297,C0007,2024-02-29 13:15:00,2024-03-01 01:51:00
S003298,C0007,2024-03-01 14:00:00,2024-03-02 03:46:12
S003299,C0007,2024-03-02 15:00:00,2024-03-03 03:57:00
S003300,C0007,2024-03-04 13:00:00,2024-03-05 02:53:24
S003301,C0007,2024-03-05 15:15:00,2024-03-06 04:31:47
S003302,C0007,2024-03-07 15:00:00,2024-03-08 06:28:12
S003303,C0007,2024-03-09 14:30:00,2024-03-10 05:12:36
S003304,C0007,2024-03-11 13:30:00,2024-03-12 02:34:12
S003305,C0007,2024-03-15 15:30:00,2024-03-16 03:26:24
S003306,C0007,2024-03-16 14:00:00,2024-03-17 02:03:00
S003307,C0007,2024-03-17 13:00:00,2024-03-18 03:19:12
S003308,C0007,2024-03-18 14:00:00,2024-03-19 03:15:00
S003309,C0007,2024-03-19 13:00:00,2024-03-20 01:22:48
S003310,C0007,2024-03-20 14:00:00,2024-03-21 04:18:36
S003311,C0007,2024-03-22 14:00:00,2024-03-23 03:15:36
S003312,C0007,2024-03-23 15:00:00,2024-03-24 04:36:36
S003313,C0007,2024-03-25 15:30:00,2024-03-26 03:18:36
S003314,C0007,2024-03-26 13:00:00,2024-03-27 01:47:23
S003315,C0007,2024-03-28 15:00:00,2024-03-29 04:27:00
S003316,C0007,2024-03-29 14:15:00,2024-03-30 03:19:48
