expense_id,department_id,category_id,expense_date,payment_date,amount_usd,is_approved,vendor_id
EXP01230,D06,C04,2024-01-22,2024-01-23,97.46,True,V045
EXP01231,D06,C04,2024-02-09,2024-02-14,72.73,True,V038
EXP01232,D06,C04,2024-02-15,2024-02-17,61.82,True,V036
EXP01233,D06,C04,2024-02-28,2024-02-28,68.52,True,V035
EXP01234,D06,C04,2024-02-24,2024-02-25,101.79,True,V044
EXP01235,D06,C04,2024-02-10,2024-02-13,106.86,True,V055
EXP01236,D06,C04,2024-02-13,2024-02-20,61.73,True,V035
EXP01237,D06,C04,2024-02-18,2024-02-23,99.67,True,V002
EXP01238,D06,C04,2024-02-17,2024-02-22,104.52,True,V030
EXP01239,D06,C04,2024-02-18,2024-02-23,76.4,True,V032
EXP01240,D06,C04,2024-02-28,2024-02-28,113.05,True,V060
EXP01241,D06,C04,2024-02-13,2024-02-20,101.64,True,V055
EXP01242,D06,C04,2024-02-18,2024-02-24,90.43,True,V011
EXP01243,D06,C04,2024-02-24,2024-02-24,89.24,True,V037
EXP01244,D06,C04,2024-02-26,2024-03-06,88.45,True,V023
EXP01245,D06,C04,2024-02-29,2024-03-04,69.81,False,V023
EXP01246,D06,C04,2024-02-25,2024-02-25,64.27,True,V030
EXP01247,D06,C04,2024-02-29,2024-02-29,70.39,True,V038
EXP01248,D06,C04,2024-02-21,2024-02-23,73.77,True,V048
EXP01249,D06,C04,2024-02-21,2024-02-25,69.86,True,V014
EXP01250,D06,C04,2024-02-09,2024-02-11,90.47,True,V054
EXP01251,D06,C04,2024-02-16,2024-02-23,73.6,True,V009
EXP01252,D06,C04,2024-02-10,2024-02-15,87.08,True,V029
EXP01253,D06,C04,2024-02-29,2024-03-09,106.75,True,V028
EXP01254,D06,C04,2024-02-26,2024-02-28,89.15,True,V021
EXP01255,D06,C04,2024-03-09,2024-03-11,103.95,True,V057
EXP01256,D06,C04,2024-03-16,2024-03-20,94.62,True,V056
EXP01257,D06,C04,2024-03-14,2024-03-18,99.29,True,V037
EXP01258,D06,C04,2024-03-16,2024-03-16,71.45,True,V055
EXP01259,D06,C04,2024-03-10,2024-03-17,104.64,True,V048
EXP01260,D06,C04,2024-03-27,2024-04-10,77.92,True,V051
EXP01261,D06,C04,2024-03-06,2024-03-12,69.12,True,V014
EXP01262,D06,C04,2024-03-10,2024-03-17,78.74,True,V027
EXP01263,D06,C04,2024-03-19,2024-03-22,105.06,True,V026
EXP01264,D06,C04,2024-03-08,2024-03-13,65.59,True,V045
EXP01265,D06,C04,2024-03-02,2024-03-08,103.58,True,V038
EXP01266,D06,C04,2024-03-13,2024-03-17,110.09,True,V044
EXP01267,D06,C04,2024-03-28,2024-04-13,87.3,True,V045
EXP01268,D06,C04,2024-03-25,2024-04-08,79.04,True,V049
EXP01269,D06,C04,2024-03-08,2024-03-14,66.28,True,V016
EXP01270,D06,C04,2024-03-02,2024-03-05,107.67,True,V060
EXP01271,D06,C04,2024-03-24,2024-03-27,84.87,True,V041
EXP01272,D06,C04,2024-03-09,2024-03-11,88.2,True,V008
EXP01273,D06,C04,2024-03-31,2024-03-31,61.9,False,V031
EXP01274,D06,C04,2024-03-05,2024-03-06,72.21,True,V015
EXP01275,D06,C04,2024-03-08,2024-03-09,96.39,True,V024
EXP01276,D06,C04,2024-03-11,2024-03-15,108.77,True,V037
EXP01277,D06,C04,2024-03-29,2024-04-10,81.02,False,V022
EXP01278,D06,C04,2024-03-05,2024-03-11,112.68,True,V020
EXP01279,D06,C05,2024-01-16,2024-01-20,1358.16,True,V044
EXP01280,D06,C05,2024-01-14,2024-01-15,1725.8,True,V051
EXP01281,D06,C05,2024-01-11,2024-01-15,1929.61,True,V013
EXP01282,D06,C05,2024-01-21,2024-01-28,1275.64,True,V039
EXP01283,D06,C05,2024-01-07,2024-01-07,2004.83,False,V032
EXP01284,D06,C05,2024-01-19,2024-01-25,1651.11,True,V025
EXP01285,D06,C05,2024-01-10,2024-01-10,1870.33,True,V005
EXP01286,D06,C05,2024-01-07,2024-01-09,1599.72,True,V049
EXP01287,D06,C05,2024-02-19,2024-02-21,1125.59,True,V007
EXP01288,D06,C05,2024-02-24,2024-02-29,1145.89,True,V011
EXP01289,D06,C05,2024-02-20,2024-02-26,1426.37,True,V015
EXP01290,D06,C05,2024-02-12,2024-02-14,1905.18,True,V015
EXP01291,D06,C05,2024-02-23,2024-02-25,1294.85,True,V055
EXP01292,D06,C05,2024-02-09,2024-02-13,1395.91,True,V013
EXP01293,D06,C05,2024-02-26,2024-03-01,1489.39,True,V041
EXP01294,D06,C05,2024-02-26,2024-03-02,1951.41,True,V013
EXP01295,D06,C05,2024-03-15,2024-03-22,1736.15,True,V024
EXP01296,D06,C05,2024-03-08,2024-03-10,1295.81,True,V026
EXP01297,D06,C05,2024-03-11,2024-03-12,1454.54,True,V007
EXP01298,D06,C05,2024-03-18,2024-03-25,1671.62,True,V022
EXP01299,D06,C05,2024-03-23,2024-04-05,1840.75,True,V048
EXP01300,D06,C05,2024-03-28,2024-04-15,1358.77,True,V035
EXP01301,D06,C05,2024-03-28,2024-04-01,1257.99,True,V060
EXP01302,D06,C05,2024-03-14,2024-03-19,1270.66,True,V030
EXP01303,D06,C06,2024-01-24,2024-01-24,351.79,False,V023
EXP01304,D06,C06,2024-01-30,2024-01-30,280.0,True,V023
EXP01305,D06,C06,2024-01-08,2024-01-12,292.39,True,V048
EXP01306,D06,C06,2024-01-17,2024-01-18,369.34,True,V046
EXP01307,D06,C06,2024-01-09,2024-01-11,281.97,True,V030
EXP01308,D06,C06,2024-01-01,2024-01-01,476.12,True,V026
EXP01309,D06,C06,2024-01-03,2024-01-04,404.29,True,V060
EXP01310,D06,C06,2024-01-22,2024-01-26,306.52,False,V004
EXP01311,D06,C06,2024-01-21,2024-01-23,426.59,True,V049
EXP01312,D06,C06,2024-01-14,2024-01-21,472.47,True,V045
EXP01313,D06,C06,2024-02-06,2024-02-12,501.42,False,V035
EXP01314,D06,C06,2024-02-22,2024-02-29,464.28,True,V052
EXP01315,D06,C06,2024-02-12,2024-02-17,457.18,True,V049
EXP01316,D06,C06,2024-02-28,2024-02-29,390.56,True,V039
EXP01317,D06,C06,2024-02-20,2024-02-26,371.15,True,V044
EXP01318,D06,C06,2024-02-24,2024-02-24,494.37,True,V048
EXP01319,D06,C06,2024-02-18,2024-02-19,435.78,True,V007
EXP01320,D06,C06,2024-02-22,2024-02-26,481.59,True,V057
EXP01321,D06,C06,2024-02-13,2024-02-17,405.47,True,V055
EXP01322,D06,C06,2024-02-05,2024-02-10,330.19,True,V059
EXP01323,D06,C06,2024-03-15,2024-03-20,455.79,True,V048
EXP01324,D06,C06,2024-03-14,2024-03-19,314.85,True,V013
EXP01325,D06,C06,2024-03-01,2024-03-07,389.59,True,V001
EXP01326,D06,C06,2024-03-03,2024-03-03,329.07,True,V044
EXP01327,D06,C06,2024-03-27,2024-04-15,317.48,True,V052
EXP01328,D06,C06,2024-03-03,2024-03-08,375.65,False,V031
EXP01329,D06,C06,2024-03-05,2024-03-11,378.87,True,V023
EXP01330,D06,C06,2024-03-11,2024-03-14,335.56,True,V016
EXP01331,D06,C06,2024-03-01,2024-03-08,309.3,True,V010
EXP01332,D06,C06,2024-03-31,2024-04-07,328.72,True,V006
EXP01333,D07,C01,2024-01-25,2024-01-25,1248.67,True,V051
EXP01334,D07,C01,2024-01-16,2024-01-17,1167.0,True,V021
EXP01335,D07,C01,2024-01-10,2024-01-15,1344.29,True,V023
EXP01336,D07,C01,2024-01-30,2024-01-30,1250.2,True,V050
EXP01337,D07,C01,2024-01-12,2024-01-15,1194.06,True,V038
EXP01338,D07,C01,2024-01-03,2024-01-09,1358.3,False,V046
EXP01339,D07,C01,2024-01-21,2024-01-21,1278.08,True,V017
EXP01340,D07,C01,2024-02-28,2024-02-28,1336.62,True,V032
EXP01341,D07,C01,2024-02-06,2024-02-13,826.12,True,V056
EXP01342,D07,C01,2024-02-11,2024-02-15,885.9,False,V042
EXP01343,D07,C01,2024-02-20,2024-02-22,759.37,True,V050
EXP01344,D07,C01,2024-02-05,2024-02-05,1161.28,True,V034
EXP01345,D07,C01,2024-02-16,2024-02-21,1241.22,True,V039
EXP01346,D07,C01,2024-02-13,2024-02-13,754.45,True,V017
EXP01347,D07,C01,2024-03-09,2024-03-10,943.86,True,V031
EXP01348,D07,C01,2024-03-06,2024-03-08,844.98,True,V002
EXP01349,D07,C01,2024-03-15,2024-03-20,1146.28,True,V038
EXP01350,D07,C01,2024-03-30,2024-04-15,832.29,True,V035
EXP01351,D07,C01,2024-03-28,2024-04-10,1019.48,True,V019
EXP01352,D07,C01,2024-03-13,2024-03-20,923.08,True,V026
EXP01353,D07,C01,2024-03-05,2024-03-10,1281.16,True,V038
EXP01354,D07,C02,2024-01-24,2024-01-27,383.25,True,V038
EXP01355,D07,C02,2024-01-18,2024-01-18,424.74,True,V023
EXP01356,D07,C02,2024-01-17,2024-01-19,335.93,True,V017
EXP01357,D07,C02,2024-01-25,2024-01-25,402.58,True,V037
EXP01358,D07,C02,2024-01-15,2024-01-18,355.24,True,V038
EXP01359,D07,C02,2024-01-18,2024-01-21,327.5,True,V005
EXP01360,D07,C02,2024-01-14,2024-01-19,271.22,True,V042
EXP01361,D07,C02,2024-01-24,2024-01-30,325.85,True,V022
EXP01362,D07,C02,2024-01-22,2024-01-28,408.94,False,V039
EXP01363,D07,C02,2024-01-03,2024-01-07,477.83,True,V054
EXP01364,D07,C02,2024-01-16,2024-01-18,420.81,True,V044
EXP01365,D07,C02,2024-01-16,2024-01-17,325.92,True,V032
EXP01366,D07,C02,2024-01-14,2024-01-18,344.68,True,V017
EXP01367,D07,C02,2024-01-27,2024-01-30,311.67,True,V023
EXP01368,D07,C02,2024-01-25,2024-01-26,420.99,True,V027
EXP01369,D07,C02,2024-01-14,2024-01-14,367.88,True,V049
EXP01370,D07,C02,2024-01-01,2024-01-08,339.5,True,V041
EXP01371,D07,C02,2024-01-07,2024-01-14,335.1,True,V017
EXP01372,D07,C02,2024-01-18,2024-01-18,401.63,True,V016
EXP01373,D07,C02,2024-01-21,2024-01-24,345.55,True,V051
EXP01374,D07,C02,2024-02-06,2024-02-07,289.19,True,V007
EXP01375,D07,C02,2024-02-17,2024-02-24,354.92,True,V013
EXP01376,D07,C02,2024-02-01,2024-02-02,266.73,True,V058
EXP01377,D07,C02,2024-02-24,2024-02-27,423.51,True,V032
EXP01378,D07,C02,2024-02-27,2024-02-27,481.27,True,V028
EXP01379,D07,C02,2024-02-07,2024-02-07,484.07,True,V006
EXP01380,D07,C02,2024-02-25,2024-02-25,319.51,True,V056
EXP01381,D07,C02,2024-02-15,2024-02-16,411.34,True,V029
EXP01382,D07,C02,2024-02-15,2024-02-20,470.08,True,V032
EXP01383,D07,C02,2024-02-28,2024-02-28,352.17,True,V053
EXP01384,D07,C02,2024-02-04,2024-02-08,294.46,True,V012
EXP01385,D07,C02,2024-02-22,2024-02-28,420.68,True,V015
EXP01386,D07,C02,2024-02-16,2024-02-16,412.5,True,V023
EXP01387,D07,C02,2024-02-03,2024-02-09,460.32,True,V032
EXP01388,D07,C02,2024-02-16,2024-02-21,377.17,True,V050
EXP01389,D07,C02,2024-02-01,2024-02-04,456.77,True,V018
EXP01390,D07,C02,2024-02-12,2024-02-16,330.78,True,V024
EXP01391,D07,C02,2024-02-12,2024-02-16,384.71,True,V024
EXP01392,D07,C02,2024-02-20,2024-02-26,311.21,True,V026
EXP01393,D07,C02,2024-02-26,2024-02-26,469.7,True,V004
EXP01394,D07,C02,2024-03-07,2024-03-09,382.86,True,V034
EXP01395,D07,C02,2024-03-24,2024-04-14,466.78,True,V040
EXP01396,D07,C02,2024-03-17,2024-03-23,376.92,True,V036
EXP01397,D07,C02,2024-03-22,2024-04-01,321.48,False,V027
EXP01398,D07,C02,2024-03-11,2024-03-13,374.11,True,V039
EXP01399,D07,C02,2024-03-25,2024-04-02,303.97,True,V050
EXP01400,D07,C02,2024-03-06,2024-03-08,302.21,True,V037
EXP01401,D07,C02,2024-03-07,2024-03-14,309.39,True,V045
EXP01402,D07,C02,2024-03-03,2024-03-09,328.62,True,V053
EXP01403,D07,C02,2024-03-04,2024-03-07,477.81,True,V038
EXP01404,D07,C02,2024-03-30,2024-04-02,395.61,True,V005
EXP01405,D07,C02,2024-03-07,2024-03-14,475.09,True,V041
EXP01406,D07,C02,2024-03-04,2024-03-04,333.17,True,V024
EXP01407,D07,C02,2024-03-17,2024-03-18,418.42,True,V060
EXP01408,D07,C02,2024-03-09,2024-03-16,282.55,True,V021
EXP01409,D07,C02,2024-03-14,2024-03-17,297.79,True,V012
EXP01410,D07,C02,2024-03-14,2024-03-14,476.65,True,V009
EXP01411,D07,C02,2024-03-18,2024-03-19,379.55,True,V044
EXP01412,D07,C02,2024-03-07,2024-03-11,307.72,True,V005
EXP01413,D07,C02,2024-03-29,2024-04-01,373.17,True,V059
EXP01414,D07,C03,2024-01-21,2024-01-23,1075.81,True,V006
EXP01415,D07,C03,2024-01-02,2024-01-06,937.43,True,V001
EXP01416,D07,C03,2024-01-12,2024-01-13,928.0,True,V005
EXP01417,D07,C03,2024-01-05,2024-01-08,1443.47,True,V029
EXP01418,D07,C03,2024-01-31,2024-01-31,834.68,False,V026
EXP01419,D07,C03,2024-02-25,2024-02-27,939.77,True,V015
EXP01420,D07,C03,2024-02-01,2024-02-06,1083.96,True,V006
EXP01421,D07,C03,2024-02-21,2024-02-23,901.38,True,V039
EXP01422,D07,C03,2024-02-21,2024-02-23,1350.74,True,V022
EXP01423,D07,C03,2024-02-12,2024-02-13,1140.97,True,V035
EXP01424,D07,C03,2024-03-06,2024-03-06,882.72,True,V030
EXP01425,D07,C03,2024-03-13,2024-03-14,1190.38,True,V018
EXP01426,D07,C03,2024-03-09,2024-03-16,1402.87,True,V011
EXP01427,D07,C03,2024-03-18,2024-03-18,1158.87,True,V016
EXP01428,D07,C03,2024-03-17,2024-03-22,1083.68,True,V016
EXP01429,D07,C04,2024-01-30,2024-01-30,70.86,True,V059
EXP01430,D07,C04,2024-01-06,2024-01-09,105.61,True,V019
EXP01431,D07,C04,2024-01-23,2024-01-29,107.88,True,V027
EXP01432,D07,C04,2024-01-21,2024-01-26,84.05,True,V040
EXP01433,D07,C04,2024-01-21,2024-01-28,85.62,True,V011
EXP01434,D07,C04,2024-01-12,2024-01-18,87.42,True,V039
EXP01435,D07,C04,2024-01-26,2024-01-26,75.54,True,V050
EXP01436,D07,C04,2024-01-27,2024-01-27,82.13,True,V050
EXP01437,D07,C04,2024-01-17,2024-01-23,66.45,True,V041
EXP01438,D07,C04,2024-01-29,2024-01-29,71.87,True,V016
EXP01439,D07,C04,2024-01-11,2024-01-13,78.27,True,V005
EXP01440,D07,C04,2024-01-23,2024-01-26,93.7,True,V057
EXP01441,D07,C04,2024-01-06,2024-01-10,82.45,True,V040
EXP01442,D07,C04,2024-01-26,2024-01-27,108.21,True,V018
EXP01443,D07,C04,2024-01-04,2024-01-07,100.39,True,V030
EXP01444,D07,C04,2024-01-30,2024-01-30,89.47,True,V010
EXP01445,D07,C04,2024-01-07,2024-01-07,99.83,True,V040
EXP01446,D07,C04,2024-01-09,2024-01-14,106.0,True,V042
EXP01447,D07,C04,2024-01-28,2024-01-29,92.58,True,V037
EXP01448,D07,C04,2024-01-14,2024-01-21,61.03,True,V011
EXP01449,D07,C04,2024-01-26,2024-01-29,88.85,True,V004
EXP01450,D07,C04,2024-01-05,2024-01-12,78.41,True,V028
EXP01451,D07,C04,2024-01-11,2024-01-13,96.77,True,V007
EXP01452,D07,C04,2024-01-10,2024-01-13,106.67,True,V033
EXP01453,D07,C04,2024-02-09,2024-02-13,91.04,True,V010
EXP01454,D07,C04,2024-02-03,2024-02-08,64.7,True,V011
EXP01455,D07,C04,2024-02-22,2024-02-28,102.22,True,V027
EXP01456,D07,C04,2024-02-06,2024-02-07,76.05,True,V014
EXP01457,D07,C04,2024-02-07,2024-02-11,91.29,True,V021
EXP01458,D07,C04,2024-02-20,2024-02-24,74.61,True,V055
EXP01459,D07,C04,2024-02-18,2024-02-23,88.12,True,V029
EXP01460,D07,C04,2024-02-09,2024-02-11,64.42,True,V055
EXP01461,D07,C04,2024-02-28,2024-02-28,106.27,True,V030
EXP01462,D07,C04,2024-02-16,2024-02-18,101.8,True,V020
EXP01463,D07,C04,2024-02-26,2024-02-26,98.74,True,V020
EXP01464,D07,C04,2024-02-08,2024-02-14,103.71,True,V036
EXP01465,D07,C04,2024-02-28,2024-02-28,108.09,True,V033
EXP01466,D07,C04,2024-02-24,2024-02-28,79.21,True,V054
EXP01467,D07,C04,2024-02-13,2024-02-20,67.34,True,V003
EXP01468,D07,C04,2024-02-16,2024-02-22,100.3,True,V029
EXP01469,D07,C04,2024-02-15,2024-02-22,96.87,True,V047
EXP01470,D07,C04,2024-02-19,2024-02-19,85.6,True,V026
EXP01471,D07,C04,2024-02-05,2024-02-09,60.59,True,V008
EXP01472,D07,C04,2024-02-15,2024-02-15,95.75,True,V052
EXP01473,D07,C04,2024-02-05,2024-02-11,79.48,False,V001
EXP01474,D07,C04,2024-02-16,2024-02-22,79.1,True,V003
EXP01475,D07,C04,2024-02-15,2024-02-18,72.57,True,V004
EXP01476,D07,C04,2024-02-01,2024-02-01,81.76,True,V042
EXP01477,D07,C04,2024-03-03,2024-03-06,72.31,True,V030
EXP01478,D07,C04,2024-03-17,2024-03-19,83.74,True,V027
EXP01479,D07,C04,2024-03-23,2024-04-10,105.88,True,V003
EXP01480,D07,C04,2024-03-03,2024-03-08,70.13,True,V028
EXP01481,D07,C04,2024-03-21,2024-04-09,103.44,True,V019
EXP01482,D07,C04,2024-03-13,2024-03-14,72.25,True,V039
EXP01483,D07,C04,2024-03-23,2024-04-01,86.93,True,V039
EXP01484,D07,C04,2024-03-15,2024-03-22,95.63,True,V058
EXP01485,D07,C04,2024-03-10,2024-03-17,74.61,True,V043
EXP01486,D07,C04,2024-03-25,2024-04-06,109.87,True,V037
EXP01487,D07,C04,2024-03-29,2024-03-31,96.59,True,V047
EXP01488,D07,C04,2024-03-04,2024-03-11,84.27,True,V042
EXP01489,D07,C04,2024-03-16,2024-03-23,100.73,True,V040
EXP01490,D07,C04,2024-03-04,2024-03-11,63.1,True,V009
EXP01491,D07,C04,2024-03-30,2024-04-08,96.49,True,V060
EXP01492,D07,C04,2024-03-18,2024-03-22,73.83,True,V051
EXP01493,D07,C04,2024-03-31,2024-04-09,104.7,True,V041
EXP01494,D07,C04,2024-03-06,2024-03-13,70.01,True,V007
EXP01495,D07,C04,2024-03-03,2024-03-09,64.95,True,V006
EXP01496,D07,C04,2024-03-20,2024-04-15,69.25,True,V046
EXP01497,D07,C04,2024-03-22,2024-04-01,69.88,True,V046
EXP01498,D07,C04,2024-03-22,2024-04-02,65.34,True,V027
EXP01499,D07,C04,2024-03-18,2024-03-22,69.02,True,V005
EXP01500,D07,C04,2024-03-22,2024-04-04,94.49,True,V059
EXP01501,D07,C05,2024-01-15,2024-01-16,951.61,True,V045
EXP01502,D07,C05,2024-01-11,2024-01-14,1116.28,True,V010
EXP01503,D07,C05,2024-01-18,2024-01-24,1426.39,True,V054
EXP01504,D07,C05,2024-01-06,2024-01-13,1146.39,True,V034
EXP01505,D07,C05,2024-01-24,2024-01-31,966.65,True,V029
EXP01506,D07,C05,2024-01-23,2024-01-26,994.38,True,V047
EXP01507,D07,C05,2024-01-18,2024-01-19,1249.98,True,V049
EXP01508,D07,C05,2024-01-27,2024-01-27,1571.31,True,V040
EXP01509,D07,C05,2024-02-29,2024-02-29,1350.3,True,V032
EXP01510,D07,C05,2024-02-21,2024-02-24,1628.91,True,V016
EXP01511,D07,C05,2024-02-10,2024-02-10,1098.03,True,V037
EXP01512,D07,C05,2024-02-24,2024-02-26,1061.01,True,V021
EXP01513,D07,C05,2024-02-05,2024-02-06,1368.01,True,V001
EXP01514,D07,C05,2024-02-25,2024-02-25,964.82,True,V005
EXP01515,D07,C05,2024-02-17,2024-02-20,1710.87,True,V056
EXP01516,D07,C05,2024-02-09,2024-02-13,1655.66,True,V058
EXP01517,D07,C05,2024-03-14,2024-03-16,1598.66,True,V056
EXP01518,D07,C05,2024-03-22,2024-04-06,1597.49,False,V026
EXP01519,D07,C05,2024-03-18,2024-03-24,1550.29,True,V031
EXP01520,D07,C05,2024-03-31,2024-04-03,1635.35,True,V049
EXP01521,D07,C05,2024-03-03,2024-03-04,974.16,True,V031
EXP01522,D07,C05,2024-03-13,2024-03-20,1173.25,True,V052
EXP01523,D07,C05,2024-03-19,2024-03-24,946.17,True,V059
EXP01524,D07,C05,2024-03-12,2024-03-13,1044.83,True,V037
EXP01525,D07,C06,2024-01-02,2024-01-09,335.92,True,V055
EXP01526,D07,C06,2024-01-29,2024-01-29,449.8,True,V060
EXP01527,D07,C06,2024-01-07,2024-01-07,312.81,True,V012
EXP01528,D07,C06,2024-01-03,2024-01-09,501.81,True,V036
EXP01529,D07,C06,2024-01-13,2024-01-16,409.19,True,V011
EXP01530,D07,C06,2024-01-19,2024-01-26,470.95,True,V032
EXP01531,D07,C06,2024-01-26,2024-01-29,549.48,True,V020
EXP01532,D07,C06,2024-01-11,2024-01-16,328.14,True,V001
EXP01533,D07,C06,2024-01-13,2024-01-17,383.65,False,V047
EXP01534,D07,C06,2024-01-30,2024-01-30,498.88,True,V032
EXP01535,D07,C06,2024-02-07,2024-02-09,504.39,True,V017
EXP01536,D07,C06,2024-02-01,2024-02-04,533.59,True,V038
EXP01537,D07,C06,2024-02-24,2024-02-24,512.99,True,V046
EXP01538,D07,C06,2024-02-12,2024-02-16,436.11,True,V050
EXP01539,D07,C06,2024-02-02,2024-02-06,311.2,False,V050
EXP01540,D07,C06,2024-02-06,2024-02-13,311.17,True,V034
EXP01541,D07,C06,2024-02-01,2024-02-06,509.55,True,V014
EXP01542,D07,C06,2024-02-27,2024-03-06,313.41,True,V057
EXP01543,D07,C06,2024-02-26,2024-02-29,314.09,True,V016
EXP01544,D07,C06,2024-02-01,2024-02-08,426.06,True,V002
EXP01545,D07,C06,2024-03-19,2024-03-25,328.6,True,V002
EXP01546,D07,C06,2024-03-04,2024-03-09,355.73,True,V035
EXP01547,D07,C06,2024-03-17,2024-03-22,537.37,True,V060
EXP01548,D07,C06,2024-03-24,2024-03-26,507.58,True,V032
EXP01549,D07,C06,2024-03-18,2024-03-19,313.59,True,V042
EXP01550,D07,C06,2024-03-21,2024-04-08,471.84,True,V054
EXP01551,D07,C06,2024-03-27,2024-04-16,419.68,True,V038
EXP01552,D07,C06,2024-03-23,2024-04-13,463.69,True,V033
EXP01553,D07,C06,2024-03-28,2024-04-16,326.23,True,V024
EXP01554,D07,C06,2024-03-15,2024-03-21,333.47,True,V036
EXP01555,D08,C01,2024-01-23,2024-01-26,3350.4,True,V053
EXP01556,D08,C01,2024-01-04,2024-01-07,3077.01,True,V031
EXP01557,D08,C01,2024-01-30,2024-02-06,4365.65,True,V044
EXP01558,D08,C01,2024-01-07,2024-01-12,2755.0,True,V054
EXP01559,D08,C01,2024-01-30,2024-01-30,3214.3,True,V014
EXP01560,D08,C01,2024-01-15,2024-01-15,4808.35,True,V051
EXP01561,D08,C01,2024-01-16,2024-01-18,3050.71,True,V050
EXP01562,D08,C01,2024-02-21,2024-02-22,3158.73,True,V035
EXP01563,D08,C01,2024-02-04,2024-02-10,3892.97,True,V015
EXP01564,D08,C01,2024-02-19,2024-02-19,3708.59,True,V022
EXP01565,D08,C01,2024-02-18,2024-02-19,4441.68,True,V021
EXP01566,D08,C01,2024-02-05,2024-02-11,4537.51,True,V047
EXP01567,D08,C01,2024-02-23,2024-02-28,2739.33,True,V036
EXP01568,D08,C01,2024-02-08,2024-02-14,4069.91,True,V029
EXP01569,D08,C01,2024-03-18,2024-03-25,3561.95,True,V023
EXP01570,D08,C01,2024-03-28,2024-04-08,2815.22,False,V023
EXP01571,D08,C01,2024-03-23,2024-04-12,3288.07,True,V057
EXP01572,D08,C01,2024-03-25,2024-04-16,2699.64,True,V001
EXP01573,D08,C01,2024-03-22,2024-04-09,3110.91,True,V031
EXP01574,D08,C01,2024-03-20,2024-04-06,3570.41,True,V036
EXP01575,D08,C01,2024-03-17,2024-03-18,3013.43,True,V009
EXP01576,D08,C02,2024-01-08,2024-01-10,912.44,True,V002
EXP01577,D08,C02,2024-01-25,2024-01-25,1236.15,True,V007
EXP01578,D08,C02,2024-01-12,2024-01-17,1072.82,True,V035
EXP01579,D08,C02,2024-01-25,2024-01-31,867.99,True,V019
EXP01580,D08,C02,2024-01-10,2024-01-12,747.09,True,V019
EXP01581,D08,C02,2024-01-09,2024-01-11,1264.95,True,V041
EXP01582,D08,C02,2024-01-29,2024-02-09,957.74,True,V028
EXP01583,D08,C02,2024-01-16,2024-01-19,1065.0,True,V045
EXP01584,D08,C02,2024-01-01,2024-01-02,1324.19,True,V051
EXP01585,D08,C02,2024-01-19,2024-01-24,1130.41,True,V020
EXP01586,D08,C02,2024-01-17,2024-01-18,813.97,True,V021
EXP01587,D08,C02,2024-01-21,2024-01-25,749.61,False,V043
EXP01588,D08,C02,2024-01-26,2024-01-31,924.22,True,V025
EXP01589,D08,C02,2024-01-07,2024-01-14,830.02,True,V052
EXP01590,D08,C02,2024-01-05,2024-01-09,1129.22,True,V010
EXP01591,D08,C02,2024-01-31,2024-01-31,1282.09,True,V056
EXP01592,D08,C02,2024-01-09,2024-01-09,746.86,True,V039
EXP01593,D08,C02,2024-01-30,2024-01-30,1053.62,True,V054
EXP01594,D08,C02,2024-01-08,2024-01-13,1322.01,True,V050
EXP01595,D08,C02,2024-01-14,2024-01-17,1115.24,True,V053
EXP01596,D08,C02,2024-02-23,2024-02-28,1256.63,True,V015
EXP01597,D08,C02,2024-02-18,2024-02-20,1201.8,True,V011
EXP01598,D08,C02,2024-02-04,2024-02-10,1051.94,True,V018
EXP01599,D08,C02,2024-02-29,2024-02-29,1338.09,True,V045
EXP01600,D08,C02,2024-02-04,2024-02-04,943.04,False,V017
EXP01601,D08,C02,2024-02-29,2024-02-29,1251.52,True,V006
EXP01602,D08,C02,2024-02-23,2024-02-26,1003.32,True,V002
EXP01603,D08,C02,2024-02-23,2024-02-27,1006.64,True,V001
EXP01604,D08,C02,2024-02-04,2024-02-07,976.49,True,V024
EXP01605,D08,C02,2024-02-25,2024-02-26,1189.72,True,V008
EXP01606,D08,C02,2024-02-10,2024-02-16,1040.88,True,V036
EXP01607,D08,C02,2024-02-25,2024-02-25,797.29,True,V036
EXP01608,D08,C02,2024-02-04,2024-02-05,988.59,True,V019
EXP01609,D08,C02,2024-02-26,2024-02-28,873.54,True,V045
EXP01610,D08,C02,2024-02-03,2024-02-07,1200.28,False,V025
EXP01611,D08,C02,2024-02-27,2024-02-27,1066.96,True,V003
EXP01612,D08,C02,2024-02-22,2024-02-29,866.8,True,V041
EXP01613,D08,C02,2024-02-29,2024-02-29,918.0,True,V037
EXP01614,D08,C02,2024-02-19,2024-02-25,1033.1,True,V029
EXP01615,D08,C02,2024-02-04,2024-02-04,1133.98,True,V026
EXP01616,D08,C02,2024-03-27,2024-04-02,751.91,True,V022
EXP01617,D08,C02,2024-03-06,2024-03-06,1334.09,True,V042
EXP01618,D08,C02,2024-03-16,2024-03-17,891.86,True,V022
EXP01619,D08,C02,2024-03-22,2024-04-16,1170.79,True,V028
EXP01620,D08,C02,2024-03-09,2024-03-10,1144.54,True,V005
EXP01621,D08,C02,2024-03-08,2024-03-08,1139.88,True,V021
EXP01622,D08,C02,2024-03-08,2024-03-09,1198.04,True,V045
EXP01623,D08,C02,2024-03-17,2024-03-22,736.95,True,V023
EXP01624,D08,C02,2024-03-22,2024-03-25,891.47,True,V015
