lot_id,product_id,line_id,batch_start_datetime,batch_end_datetime,quantity_produced
L01-0714,P008,L01,2024-01-28 10:33:00,2024-01-28 21:30:00,232
L01-0715,P002,L01,2024-01-28 16:03:00,2024-01-29 00:03:00,366
L01-0716,P004,L01,2024-01-28 11:27:00,2024-01-28 17:27:00,169
L01-0717,P015,L01,2024-01-28 12:07:00,2024-01-29 00:07:00,311
L01-0718,P014,L01,2024-01-28 18:14:00,2024-01-29 04:14:00,279
L01-0719,P001,L01,2024-01-28 06:07:00,2024-01-28 16:07:00,227
L01-0720,P006,L01,2024-01-28 12:10:00,2024-01-29 00:10:00,250
L01-0721,P004,L01,2024-01-28 12:09:00,2024-01-28 20:09:00,129
L01-0722,P006,L01,2024-01-28 18:18:00,2024-01-29 01:18:00,282
L01-0723,P011,L01,2024-01-28 11:50:00,2024-01-29 01:50:00,317
L01-0724,P009,L01,2024-01-28 13:37:00,2024-01-29 00:37:00,224
L01-0725,P008,L01,2024-01-28 06:22:00,2024-01-28 17:22:00,214
L01-0726,P007,L01,2024-01-28 22:25:00,2024-01-29 01:23:00,182
L01-0727,P011,L01,2024-01-28 06:08:00,2024-01-28 21:30:00,103
L01-0728,P011,L01,2024-01-28 14:32:00,2024-01-29 03:32:00,324
L01-0729,P001,L01,2024-01-28 17:27:00,2024-01-29 00:27:00,276
L01-0730,P003,L01,2024-01-28 23:54:00,2024-01-29 05:13:00,334
L01-0731,P006,L01,2024-01-28 10:35:00,2024-01-28 17:35:00,196
L01-0732,P007,L01,2024-01-28 23:00:00,2024-01-29 07:05:00,194
L01-0733,P016,L01,2024-01-28 07:05:00,2024-01-28 20:05:00,327
L02-0489,P008,L02,2024-01-28 22:35:00,2024-01-29 05:54:00,388
L02-0490,P007,L02,2024-01-28 15:48:00,2024-01-29 06:48:00,87
L02-0491,P005,L02,2024-01-28 17:29:00,2024-01-29 10:29:00,166
L02-0492,P001,L02,2024-01-28 11:05:00,2024-01-29 01:05:00,366
L02-0493,P021,L02,2024-01-28 12:03:00,2024-01-29 01:03:00,249
L02-0494,P018,L02,2024-01-28 11:03:00,2024-01-29 00:03:00,144
L02-0495,P023,L02,2024-01-28 10:16:00,2024-01-28 21:16:00,101
L02-0496,P008,L02,2024-01-28 11:17:00,2024-01-28 17:17:00,265
L02-0497,P008,L02,2024-01-28 15:05:00,2024-01-29 03:05:00,285
L02-0498,P022,L02,2024-01-28 16:14:00,2024-01-29 09:14:00,192
L02-0499,P002,L02,2024-01-28 11:04:00,2024-01-29 03:04:00,292
L02-0500,P006,L02,2024-01-28 14:11:00,2024-01-29 03:11:00,243
L02-0501,P021,L02,2024-01-28 16:06:00,2024-01-29 05:06:00,385
L02-0502,P005,L02,2024-01-28 08:19:00,2024-01-28 21:30:00,174
L02-0503,P023,L02,2024-01-28 12:01:00,2024-01-29 06:01:00,168
L02-0504,P005,L02,2024-01-28 16:05:00,2024-01-29 11:05:00,298
L02-0505,P007,L02,2024-01-28 11:45:00,2024-01-28 19:45:00,283
L02-0506,P023,L02,2024-01-28 10:06:00,2024-01-28 17:06:00,313
L02-0507,P004,L02,2024-01-28 13:46:00,2024-01-29 03:46:00,267
L03-0610,P012,L03,2024-01-28 11:15:00,2024-01-28 17:15:00,155
L03-0611,P021,L03,2024-01-28 14:53:00,2024-01-29 08:53:00,313
L03-0612,P018,L03,2024-01-28 15:05:00,2024-01-29 07:05:00,125
L03-0613,P014,L03,2024-01-28 10:47:00,2024-01-28 17:47:00,273
L03-0614,P017,L03,2024-01-28 09:34:00,2024-01-28 17:34:00,205
L03-0615,P020,L03,2024-01-28 19:50:00,2024-01-29 06:50:00,265
L03-0616,P009,L03,2024-01-28 15:19:00,2024-01-28 21:30:00,88
L03-0617,P019,L03,2024-01-28 10:10:00,2024-01-28 20:10:00,272
L03-0618,P022,L03,2024-01-28 22:19:00,2024-01-29 02:49:00,370
L03-0619,P020,L03,2024-01-28 22:19:00,2024-01-29 04:31:00,177
L03-0620,P018,L03,2024-01-28 10:41:00,2024-01-28 16:41:00,233
L03-0621,P010,L03,2024-01-28 15:31:00,2024-01-29 06:31:00,201
L03-0622,P020,L03,2024-01-28 13:07:00,2024-01-28 21:30:00,125
L03-0623,P021,L03,2024-01-28 09:56:00,2024-01-28 15:56:00,368
L03-0624,P016,L03,2024-01-28 10:58:00,2024-01-28 17:58:00,390
L03-0625,P018,L03,2024-01-28 06:28:00,2024-01-28 17:28:00,110
L03-0626,P018,L03,2024-01-28 17:43:00,2024-01-29 12:43:00,364
L03-0627,P010,L03,2024-01-28 11:47:00,2024-01-29 01:47:00,221
L03-0628,P013,L03,2024-01-28 14:28:00,2024-01-29 00:28:00,393
L03-0629,P021,L03,2024-01-28 06:13:00,2024-01-28 14:13:00,112
L03-0630,P024,L03,2024-01-28 07:35:00,2024-01-28 13:35:00,357
L03-0631,P013,L03,2024-01-28 14:24:00,2024-01-29 01:24:00,330
L01-0734,P009,L01,2024-01-29 09:36:00,2024-01-30 01:36:00,132
L01-0735,P002,L01,2024-01-29 17:27:00,2024-01-30 06:27:00,256
L01-0736,P008,L01,2024-01-29 10:20:00,2024-01-29 19:20:00,245
L01-0737,P011,L01,2024-01-29 18:02:00,2024-01-30 13:02:00,304
L01-0738,P014,L01,2024-01-29 09:57:00,2024-01-29 21:30:00,166
L01-0739,P005,L01,2024-01-29 15:02:00,2024-01-30 06:02:00,86
L01-0740,P012,L01,2024-01-29 18:38:00,2024-01-30 00:38:00,360
L01-0741,P014,L01,2024-01-29 09:56:00,2024-01-29 21:56:00,242
L01-0742,P013,L01,2024-01-29 13:57:00,2024-01-30 00:57:00,328
L01-0743,P013,L01,2024-01-29 16:55:00,2024-01-30 08:55:00,393
L01-0744,P016,L01,2024-01-29 16:59:00,2024-01-30 06:59:00,307
L01-0745,P011,L01,2024-01-29 23:53:00,2024-01-30 05:25:00,310
L01-0746,P006,L01,2024-01-29 09:17:00,2024-01-30 04:17:00,256
L01-0747,P007,L01,2024-01-29 09:54:00,2024-01-29 19:54:00,194
L01-0748,P012,L01,2024-01-29 16:34:00,2024-01-30 04:34:00,207
L01-0749,P004,L01,2024-01-29 23:33:00,2024-01-30 02:32:00,353
L01-0750,P010,L01,2024-01-29 08:48:00,2024-01-29 21:48:00,316
L01-0751,P010,L01,2024-01-29 16:42:00,2024-01-30 01:42:00,351
L01-0752,P011,L01,2024-01-29 19:49:00,2024-01-30 01:49:00,306
L01-0753,P007,L01,2024-01-29 17:45:00,2024-01-30 10:45:00,80
L01-0754,P012,L01,2024-01-29 15:02:00,2024-01-30 10:02:00,263
L01-0755,P002,L01,2024-01-29 09:59:00,2024-01-29 19:59:00,395
L01-0756,P012,L01,2024-01-29 14:48:00,2024-01-29 20:48:00,105
L01-0757,P013,L01,2024-01-29 22:55:00,2024-01-30 01:04:00,162
L01-0758,P015,L01,2024-01-29 09:31:00,2024-01-30 01:31:00,335
L01-0759,P015,L01,2024-01-29 18:44:00,2024-01-30 07:44:00,205
L01-0760,P006,L01,2024-01-29 13:44:00,2024-01-30 00:44:00,318
L01-0761,P001,L01,2024-01-29 13:35:00,2024-01-29 21:35:00,249
L01-0762,P011,L01,2024-01-29 16:27:00,2024-01-30 09:27:00,340
L01-0763,P002,L01,2024-01-29 22:00:00,2024-01-30 05:31:00,252
L02-0508,P002,L02,2024-01-29 19:53:00,2024-01-30 12:53:00,80
L02-0509,P007,L02,2024-01-29 09:12:00,2024-01-29 21:12:00,119
L02-0510,P020,L02,2024-01-29 13:37:00,2024-01-29 21:37:00,112
L02-0511,P020,L02,2024-01-29 09:53:00,2024-01-29 18:53:00,377
L02-0512,P004,L02,2024-01-29 06:11:00,2024-01-29 17:11:00,107
L02-0513,P022,L02,2024-01-29 07:57:00,2024-01-30 02:57:00,388
L02-0514,P024,L02,2024-01-29 10:19:00,2024-01-29 21:19:00,243
L02-0515,P017,L02,2024-01-29 19:58:00,2024-01-30 05:58:00,151
L02-0516,P007,L02,2024-01-29 19:25:00,2024-01-30 01:25:00,120
L02-0517,P017,L02,2024-01-29 10:51:00,2024-01-30 04:51:00,125
L02-0518,P001,L02,2024-01-29 10:24:00,2024-01-29 21:30:00,134
L02-0519,P017,L02,2024-01-29 22:16:00,2024-01-30 02:03:00,203
L02-0520,P001,L02,2024-01-29 11:52:00,2024-01-30 03:52:00,247
L02-0521,P001,L02,2024-01-29 19:00:00,2024-01-30 10:00:00,109
L02-0522,P017,L02,2024-01-29 15:36:00,2024-01-30 01:36:00,207
L02-0523,P017,L02,2024-01-29 13:23:00,2024-01-30 01:23:00,341
L02-0524,P024,L02,2024-01-29 09:23:00,2024-01-29 16:23:00,171
L02-0525,P017,L02,2024-01-29 19:15:00,2024-01-30 12:15:00,206
L02-0526,P024,L02,2024-01-29 17:56:00,2024-01-30 07:56:00,314
L02-0527,P021,L02,2024-01-29 16:12:00,2024-01-30 01:12:00,117
L02-0528,P006,L02,2024-01-29 08:23:00,2024-01-29 20:23:00,308
L02-0529,P023,L02,2024-01-29 14:29:00,2024-01-30 06:29:00,372
L02-0530,P008,L02,2024-01-29 15:37:00,2024-01-30 03:37:00,171
L02-0531,P018,L02,2024-01-29 10:46:00,2024-01-29 16:46:00,348
L02-0532,P002,L02,2024-01-29 10:49:00,2024-01-30 00:49:00,353
L02-0533,P004,L02,2024-01-29 06:21:00,2024-01-29 12:21:00,386
L02-0534,P017,L02,2024-01-29 14:09:00,2024-01-30 00:09:00,221
L02-0535,P005,L02,2024-01-29 08:33:00,2024-01-29 21:30:00,305
L02-0536,P018,L02,2024-01-29 15:46:00,2024-01-30 08:46:00,271
L02-0537,P002,L02,2024-01-29 18:26:00,2024-01-30 09:26:00,364
L02-0538,P005,L02,2024-01-29 09:45:00,2024-01-29 20:45:00,286
L03-0632,P009,L03,2024-01-29 09:42:00,2024-01-30 02:42:00,130
L03-0633,P022,L03,2024-01-29 10:42:00,2024-01-29 19:42:00,325
L03-0634,P022,L03,2024-01-29 23:51:00,2024-01-30 04:43:00,127
L03-0635,P015,L03,2024-01-29 10:21:00,2024-01-30 02:21:00,178
L03-0636,P013,L03,2024-01-29 14:04:00,2024-01-30 06:04:00,89
L03-0637,P024,L03,2024-01-29 19:54:00,2024-01-30 12:54:00,125
L03-0638,P016,L03,2024-01-29 16:51:00,2024-01-30 11:51:00,224
L03-0639,P015,L03,2024-01-29 08:59:00,2024-01-29 21:30:00,192
L03-0640,P019,L03,2024-01-29 12:25:00,2024-01-30 05:25:00,86
L03-0641,P023,L03,2024-01-29 19:20:00,2024-01-30 11:20:00,291
L03-0642,P011,L03,2024-01-29 08:27:00,2024-01-29 14:27:00,137
L03-0643,P024,L03,2024-01-29 13:09:00,2024-01-30 05:09:00,140
L03-0644,P015,L03,2024-01-29 15:08:00,2024-01-29 21:08:00,195
L03-0645,P009,L03,2024-01-29 07:58:00,2024-01-30 01:58:00,268
L03-0646,P013,L03,2024-01-29 10:50:00,2024-01-29 21:30:00,203
L03-0647,P016,L03,2024-01-29 15:13:00,2024-01-29 21:13:00,92
L03-0648,P019,L03,2024-01-29 11:38:00,2024-01-29 21:38:00,177
L03-0649,P018,L03,2024-01-29 08:21:00,2024-01-29 21:21:00,232
L03-0650,P011,L03,2024-01-29 09:03:00,2024-01-29 21:03:00,204
L01-0764,P013,L01,2024-01-30 18:42:00,2024-01-31 12:42:00,168
L01-0765,P007,L01,2024-01-30 09:12:00,2024-01-30 21:12:00,143
L01-0766,P015,L01,2024-01-30 17:08:00,2024-01-31 06:08:00,291
L01-0767,P005,L01,2024-01-30 23:01:00,2024-01-31 02:19:00,353
L01-0768,P012,L01,2024-01-30 08:57:00,2024-01-30 18:57:00,110
L01-0769,P013,L01,2024-01-30 09:38:00,2024-01-30 20:38:00,326
L01-0770,P012,L01,2024-01-30 14:57:00,2024-01-31 01:57:00,249
L01-0771,P002,L01,2024-01-30 14:22:00,2024-01-31 07:22:00,385
L01-0772,P006,L01,2024-01-30 13:27:00,2024-01-31 04:27:00,294
L01-0773,P006,L01,2024-01-30 17:42:00,2024-01-31 12:42:00,125
L01-0774,P006,L01,2024-01-30 18:50:00,2024-01-31 11:50:00,392
L01-0775,P015,L01,2024-01-30 14:30:00,2024-01-31 03:30:00,173
L01-0776,P001,L01,2024-01-30 17:40:00,2024-01-31 06:40:00,276
L01-0777,P009,L01,2024-01-30 06:23:00,2024-01-31 00:23:00,367
L01-0778,P016,L01,2024-01-30 23:45:00,2024-01-31 07:29:00,345
L01-0779,P015,L01,2024-01-30 08:01:00,2024-01-31 00:01:00,260
L01-0780,P010,L01,2024-01-30 23:19:00,2024-01-31 03:37:00,196
L01-0781,P016,L01,2024-01-30 18:15:00,2024-01-31 12:15:00,269
L01-0782,P007,L01,2024-01-30 23:53:00,2024-01-31 02:50:00,307
L01-0783,P010,L01,2024-01-30 07:23:00,2024-01-30 17:23:00,290
L01-0784,P009,L01,2024-01-30 12:44:00,2024-01-30 20:44:00,310
L01-0785,P001,L01,2024-01-30 23:09:00,2024-01-31 06:07:00,127
L01-0786,P001,L01,2024-01-30 19:20:00,2024-01-31 12:20:00,381
L01-0787,P015,L01,2024-01-30 07:51:00,2024-01-30 15:51:00,139
L01-0788,P003,L01,2024-01-30 11:07:00,2024-01-31 04:07:00,335
L01-0789,P006,L01,2024-01-30 08:37:00,2024-01-31 03:37:00,285
L01-0790,P010,L01,2024-01-30 23:37:00,2024-01-31 07:23:00,286
L01-0791,P010,L01,2024-01-30 16:39:00,2024-01-30 21:30:00,362
L01-0792,P009,L01,2024-01-30 10:31:00,2024-01-31 03:31:00,225
L01-0793,P016,L01,2024-01-30 23:47:00,2024-01-31 06:07:00,134
L01-0794,P013,L01,2024-01-30 11:33:00,2024-01-30 20:33:00,119
L01-0795,P016,L01,2024-01-30 11:19:00,2024-01-30 21:19:00,267
L01-0796,P011,L01,2024-01-30 08:01:00,2024-01-31 03:01:00,87
L01-0797,P016,L01,2024-01-30 12:12:00,2024-01-30 18:12:00,313
L01-0798,P010,L01,2024-01-30 06:58:00,2024-01-31 01:58:00,342
L01-0799,P009,L01,2024-01-30 16:09:00,2024-01-31 11:09:00,203
L01-0800,P014,L01,2024-01-30 12:38:00,2024-01-30 21:30:00,268
L01-0801,P014,L01,2024-01-30 08:25:00,2024-01-30 19:25:00,171
L01-0802,P002,L01,2024-01-30 15:55:00,2024-01-31 09:55:00,143
L02-0539,P019,L02,2024-01-30 13:15:00,2024-01-30 21:30:00,121
L02-0540,P019,L02,2024-01-30 23:09:00,2024-01-31 05:57:00,303
L02-0541,P023,L02,2024-01-30 14:53:00,2024-01-31 01:53:00,345
L02-0542,P003,L02,2024-01-30 23:01:00,2024-01-31 02:19:00,290
L02-0543,P017,L02,2024-01-30 16:46:00,2024-01-31 07:46:00,367
L02-0544,P008,L02,2024-01-30 11:11:00,2024-01-30 19:11:00,109
L02-0545,P005,L02,2024-01-30 17:47:00,2024-01-31 05:47:00,373
L02-0546,P019,L02,2024-01-30 12:17:00,2024-01-30 18:17:00,349
L02-0547,P023,L02,2024-01-30 06:49:00,2024-01-30 16:49:00,256
L02-0548,P004,L02,2024-01-30 22:04:00,2024-01-31 07:57:00,217
L02-0549,P001,L02,2024-01-30 11:32:00,2024-01-30 21:32:00,277
L02-0550,P006,L02,2024-01-30 11:12:00,2024-01-30 17:12:00,249
L02-0551,P006,L02,2024-01-30 07:25:00,2024-01-30 20:25:00,329
L02-0552,P020,L02,2024-01-30 22:29:00,2024-01-31 02:54:00,163
L02-0553,P017,L02,2024-01-30 22:12:00,2024-01-31 02:44:00,364
L02-0554,P001,L02,2024-01-30 17:27:00,2024-01-31 04:27:00,288
L02-0555,P006,L02,2024-01-30 10:11:00,2024-01-31 02:11:00,380
L03-0651,P017,L03,2024-01-30 23:09:00,2024-01-31 05:37:00,291
L03-0652,P020,L03,2024-01-30 12:12:00,2024-01-30 19:12:00,361
L03-0653,P017,L03,2024-01-30 08:05:00,2024-01-30 16:05:00,113
L03-0654,P012,L03,2024-01-30 07:16:00,2024-01-30 21:30:00,239
L03-0655,P017,L03,2024-01-30 12:11:00,2024-01-31 03:11:00,398
L03-0656,P021,L03,2024-01-30 10:35:00,2024-01-31 05:35:00,378
L03-0657,P009,L03,2024-01-30 14:38:00,2024-01-31 06:38:00,309
L03-0658,P009,L03,2024-01-30 23:00:00,2024-01-31 03:26:00,399
L03-0659,P024,L03,2024-01-30 07:05:00,2024-01-30 16:05:00,215
L03-0660,P020,L03,2024-01-30 18:44:00,2024-01-31 11:44:00,354
L03-0661,P018,L03,2024-01-30 15:43:00,2024-01-30 21:43:00,316
L03-0662,P023,L03,2024-01-30 15:22:00,2024-01-31 02:22:00,271
L03-0663,P018,L03,2024-01-30 12:32:00,2024-01-30 21:32:00,284
L03-0664,P017,L03,2024-01-30 10:06:00,2024-01-31 00:06:00,315
L03-0665,P012,L03,2024-01-30 19:30:00,2024-01-31 11:30:00,280
L03-0666,P021,L03,2024-01-30 23:21:00,2024-01-31 05:32:00,234
L03-0667,P021,L03,2024-01-30 16:02:00,2024-01-31 06:02:00,370
L03-0668,P013,L03,2024-01-30 10:00:00,2024-01-31 01:00:00,148
L01-0803,P005,L01,2024-01-31 23:15:00,2024-02-01 07:01:00,256
L01-0804,P010,L01,2024-01-31 11:17:00,2024-01-31 17:17:00,333
L01-0805,P006,L01,2024-01-31 23:01:00,2024-02-01 04:09:00,120
L01-0806,P003,L01,2024-01-31 06:26:00,2024-02-01 01:26:00,165
L01-0807,P016,L01,2024-01-31 23:00:00,2024-02-01 07:40:00,318
L01-0808,P014,L01,2024-01-31 23:30:00,2024-02-01 04:39:00,230
L01-0809,P006,L01,2024-01-31 22:34:00,2024-02-01 06:34:00,140
L01-0810,P006,L01,2024-01-31 23:31:00,2024-02-01 05:44:00,196
L01-0811,P014,L01,2024-01-31 19:44:00,2024-02-01 09:44:00,89
L01-0812,P008,L01,2024-01-31 14:42:00,2024-02-01 03:42:00,179
L01-0813,P007,L01,2024-01-31 06:28:00,2024-01-31 21:30:00,330
L01-0814,P007,L01,2024-01-31 13:28:00,2024-02-01 04:28:00,372
L01-0815,P008,L01,2024-01-31 22:53:00,2024-02-01 01:32:00,192
L01-0816,P009,L01,2024-01-31 23:10:00,2024-02-01 03:11:00,120
L01-0817,P001,L01,2024-01-31 09:41:00,2024-02-01 01:41:00,309
L01-0818,P008,L01,2024-01-31 22:41:00,2024-02-01 01:45:00,107
L01-0819,P008,L01,2024-01-31 23:02:00,2024-02-01 02:20:00,314
L01-0820,P005,L01,2024-01-31 23:20:00,2024-02-01 06:06:00,121
L01-0821,P006,L01,2024-01-31 22:56:00,2024-02-01 05:23:00,147
L01-0822,P007,L01,2024-01-31 15:28:00,2024-02-01 04:28:00,370
L01-0823,P006,L01,2024-01-31 22:16:00,2024-02-01 01:17:00,116
L02-0556,P019,L02,2024-01-31 22:05:00,2024-02-01 03:58:00,363
L02-0557,P004,L02,2024-01-31 23:38:00,2024-02-01 01:54:00,209
L02-0558,P019,L02,2024-01-31 19:07:00,2024-02-01 14:07:00,275
L02-0559,P019,L02,2024-01-31 22:00:00,2024-02-01 01:55:00,394
L02-0560,P023,L02,2024-01-31 15:01:00,2024-02-01 07:01:00,85
L02-0561,P023,L02,2024-01-31 22:15:00,2024-02-01 05:50:00,263
L02-0562,P001,L02,2024-01-31 08:24:00,2024-01-31 21:24:00,389
L02-0563,P005,L02,2024-01-31 22:36:00,2024-02-01 07:44:00,278
L02-0564,P017,L02,2024-01-31 22:22:00,2024-02-01 05:54:00,376
L02-0565,P006,L02,2024-01-31 17:13:00,2024-02-01 07:13:00,383
L02-0566,P018,L02,2024-01-31 23:31:00,2024-02-01 05:30:00,209
L02-0567,P022,L02,2024-01-31 22:59:00,2024-02-01 01:59:00,91
L02-0568,P005,L02,2024-01-31 23:26:00,2024-02-01 07:00:00,396
L02-0569,P023,L02,2024-01-31 07:03:00,2024-01-31 18:03:00,183
L02-0570,P023,L02,2024-01-31 11:46:00,2024-01-31 17:46:00,318
L02-0571,P023,L02,2024-01-31 11:24:00,2024-01-31 20:24:00,209
L02-0572,P002,L02,2024-01-31 10:17:00,2024-01-31 21:30:00,299
L02-0573,P005,L02,2024-01-31 19:50:00,2024-02-01 08:50:00,182
L02-0574,P002,L02,2024-01-31 12:06:00,2024-02-01 03:06:00,124
L03-0669,P011,L03,2024-01-31 12:33:00,2024-02-01 02:33:00,236
L03-0670,P024,L03,2024-01-31 22:43:00,2024-02-01 07:03:00,185
L03-0671,P017,L03,2024-01-31 16:41:00,2024-01-31 21:30:00,161
L03-0672,P023,L03,2024-01-31 22:23:00,2024-02-01 07:19:00,391
L03-0673,P024,L03,2024-01-31 15:50:00,2024-02-01 00:50:00,215
L03-0674,P009,L03,2024-01-31 23:28:00,2024-02-01 02:12:00,324
L03-0675,P015,L03,2024-01-31 19:46:00,2024-02-01 03:46:00,125
L03-0676,P022,L03,2024-01-31 23:25:00,2024-02-01 02:59:00,370
L03-0677,P016,L03,2024-01-31 15:28:00,2024-01-31 21:30:00,274
L03-0678,P017,L03,2024-01-31 12:28:00,2024-01-31 21:30:00,215
L03-0679,P018,L03,2024-01-31 23:31:00,2024-02-01 07:15:00,135
L03-0680,P020,L03,2024-01-31 14:24:00,2024-02-01 00:24:00,230
L03-0681,P024,L03,2024-01-31 22:15:00,2024-02-01 04:57:00,146
L03-0682,P023,L03,2024-01-31 18:22:00,2024-02-01 13:22:00,291
L03-0683,P019,L03,2024-01-31 23:31:00,2024-02-01 06:47:00,87
L03-0684,P018,L03,2024-01-31 16:29:00,2024-02-01 02:29:00,296
L03-0685,P014,L03,2024-01-31 22:22:00,2024-02-01 01:01:00,106
L03-0686,P010,L03,2024-01-31 22:57:00,2024-02-01 02:23:00,159
L03-0687,P020,L03,2024-01-31 22:19:00,2024-02-01 05:49:00,148
L03-0688,P009,L03,2024-01-31 22:57:00,2024-02-01 02:02:00,249
L03-0689,P020,L03,2024-01-31 23:38:00,2024-02-01 01:25:00,327
L01-0001,P009,L01,2024-02-01 12:26:00,2024-02-01 21:30:00,142
L01-0002,P010,L01,2024-02-01 09:03:00,2024-02-01 21:30:00,208
L01-0003,P006,L01,2024-02-01 19:23:00,2024-02-02 13:23:00,117
L01-0004,P006,L01,2024-02-01 18:36:00,2024-02-02 05:36:00,128
L01-0005,P011,L01,2024-02-01 17:26:00,2024-02-02 01:26:00,187
L01-0006,P001,L01,2024-02-01 06:49:00,2024-02-01 19:49:00,207
L01-0007,P007,L01,2024-02-01 06:26:00,2024-02-01 15:26:00,109
L01-0008,P006,L01,2024-02-01 13:30:00,2024-02-02 05:30:00,226
L01-0009,P013,L01,2024-02-01 15:54:00,2024-02-02 00:54:00,332
L01-0010,P012,L01,2024-02-01 06:32:00,2024-02-02 00:32:00,286
L01-0011,P007,L01,2024-02-01 13:48:00,2024-02-02 01:48:00,355
L01-0012,P005,L01,2024-02-01 08:54:00,2024-02-01 21:30:00,352
L01-0013,P004,L01,2024-02-01 06:54:00,2024-02-01 20:54:00,118
L01-0014,P004,L01,2024-02-01 22:20:00,2024-02-02 04:33:00,349
L01-0015,P005,L01,2024-02-01 10:44:00,2024-02-01 19:44:00,297
L01-0016,P013,L01,2024-02-01 09:17:00,2024-02-01 15:17:00,348
L01-0017,P001,L01,2024-02-01 16:15:00,2024-02-02 11:15:00,382
L01-0018,P001,L01,2024-02-01 23:14:00,2024-02-02 01:47:00,108
L01-0019,P009,L01,2024-02-01 10:41:00,2024-02-02 04:41:00,217
L01-0020,P004,L01,2024-02-01 11:52:00,2024-02-02 02:52:00,144
L01-0021,P014,L01,2024-02-01 07:45:00,2024-02-01 15:45:00,174
L02-0001,P005,L02,2024-02-01 08:51:00,2024-02-01 21:30:00,130
L02-0002,P007,L02,2024-02-01 16:53:00,2024-02-02 10:53:00,94
L02-0003,P022,L02,2024-02-01 11:58:00,2024-02-01 19:58:00,285
L02-0004,P024,L02,2024-02-01 17:41:00,2024-02-02 05:41:00,114
L02-0005,P008,L02,2024-02-01 09:31:00,2024-02-02 01:31:00,301
L02-0006,P020,L02,2024-02-01 10:58:00,2024-02-01 16:58:00,333
L02-0007,P023,L02,2024-02-01 07:41:00,2024-02-01 21:30:00,274
L02-0008,P022,L02,2024-02-01 09:32:00,2024-02-01 19:32:00,83
L02-0009,P019,L02,2024-02-01 13:21:00,2024-02-02 08:21:00,298
L02-0010,P017,L02,2024-02-01 12:37:00,2024-02-02 02:37:00,379
L02-0011,P024,L02,2024-02-01 10:34:00,2024-02-02 05:34:00,275
L02-0012,P004,L02,2024-02-01 08:26:00,2024-02-01 16:26:00,209
L02-0013,P006,L02,2024-02-01 17:09:00,2024-02-02 12:09:00,223
L02-0014,P020,L02,2024-02-01 23:24:00,2024-02-02 05:20:00,273
L02-0015,P001,L02,2024-02-01 09:15:00,2024-02-01 18:15:00,310
L02-0016,P017,L02,2024-02-01 10:19:00,2024-02-02 04:19:00,361
L02-0017,P022,L02,2024-02-01 16:04:00,2024-02-02 04:04:00,272
L03-0001,P010,L03,2024-02-01 12:47:00,2024-02-02 05:47:00,180
L03-0002,P017,L03,2024-02-01 08:44:00,2024-02-02 01:44:00,94
L03-0003,P023,L03,2024-02-01 16:52:00,2024-02-01 21:30:00,304
L03-0004,P013,L03,2024-02-01 07:05:00,2024-02-01 21:30:00,320
L03-0005,P016,L03,2024-02-01 22:54:00,2024-02-02 02:50:00,268
L03-0006,P012,L03,2024-02-01 18:02:00,2024-02-02 13:02:00,93
L03-0007,P009,L03,2024-02-01 17:05:00,2024-02-02 05:05:00,253
L03-0008,P020,L03,2024-02-01 22:38:00,2024-02-02 01:46:00,92
L03-0009,P013,L03,2024-02-01 19:07:00,2024-02-02 04:07:00,226
L03-0010,P017,L03,2024-02-01 06:44:00,2024-02-01 21:44:00,107
L03-0011,P019,L03,2024-02-01 06:47:00,2024-02-01 16:47:00,196
L03-0012,P022,L03,2024-02-01 09:28:00,2024-02-02 00:28:00,105
L03-0013,P011,L03,2024-02-01 13:25:00,2024-02-01 20:25:00,303
L03-0014,P018,L03,2024-02-01 08:47:00,2024-02-01 21:30:00,229
L03-0015,P023,L03,2024-02-01 23:45:00,2024-02-02 07:51:00,177
L01-0022,P013,L01,2024-02-02 18:43:00,2024-02-03 12:43:00,253
L01-0023,P016,L01,2024-02-02 06:18:00,2024-02-02 17:18:00,263
L01-0024,P007,L01,2024-02-02 15:51:00,2024-02-03 08:51:00,382
L01-0025,P011,L01,2024-02-02 14:04:00,2024-02-02 21:30:00,171
L01-0026,P009,L01,2024-02-02 08:13:00,2024-02-02 14:13:00,149
L01-0027,P016,L01,2024-02-02 15:04:00,2024-02-03 04:04:00,331
L01-0028,P006,L01,2024-02-02 06:15:00,2024-02-02 20:15:00,96
L01-0029,P004,L01,2024-02-02 10:46:00,2024-02-02 19:46:00,93
L01-0030,P007,L01,2024-02-02 09:58:00,2024-02-02 17:58:00,313
L01-0031,P010,L01,2024-02-02 11:12:00,2024-02-03 00:12:00,242
L01-0032,P016,L01,2024-02-02 14:44:00,2024-02-03 09:44:00,83
L01-0033,P014,L01,2024-02-02 11:26:00,2024-02-03 05:26:00,391
L01-0034,P001,L01,2024-02-02 15:17:00,2024-02-03 09:17:00,90
L01-0035,P009,L01,2024-02-02 06:48:00,2024-02-02 21:48:00,200
L01-0036,P003,L01,2024-02-02 11:25:00,2024-02-02 18:25:00,182
L01-0037,P006,L01,2024-02-02 23:17:00,2024-02-03 02:16:00,301
L01-0038,P016,L01,2024-02-02 12:09:00,2024-02-02 20:09:00,341
L01-0039,P016,L01,2024-02-02 14:50:00,2024-02-03 07:50:00,108
L01-0040,P003,L01,2024-02-02 22:38:00,2024-02-03 02:09:00,237
L01-0041,P003,L01,2024-02-02 23:14:00,2024-02-03 06:40:00,368
