account_id,segment,valid_from,valid_to
ACC03223,Mid-Market,2020-01-01,
ACC03224,SMB,2020-01-01,2025-03-31
ACC03224,Mid-Market,2025-04-01,
ACC03225,Mid-Market,2020-01-01,
ACC03226,SMB,2020-01-01,
ACC03227,Mid-Market,2020-01-01,
ACC03228,SMB,2020-01-01,
ACC03229,SMB,2020-01-01,
ACC03230,Enterprise,2020-01-01,
ACC03231,SMB,2020-01-01,
ACC03232,SMB,2020-01-01,
ACC03233,SMB,2020-01-01,
ACC03234,SMB,2020-01-01,
ACC03235,SMB,2020-01-01,
ACC03236,SMB,2020-01-01,
ACC03237,Enterprise,2020-01-01,
ACC03238,Mid-Market,2020-01-01,
ACC03239,SMB,2020-01-01,
ACC03240,Enterprise,2020-01-01,
ACC03241,SMB,2020-01-01,
ACC03242,Mid-Market,2020-01-01,
ACC03243,Mid-Market,2020-01-01,
ACC03244,SMB,2020-01-01,
ACC03245,SMB,2020-01-01,
ACC03246,Mid-Market,2020-01-01,
ACC03247,Enterprise,2020-01-01,
ACC03248,Mid-Market,2020-01-01,
ACC03249,SMB,2020-01-01,2025-03-31
ACC03249,Mid-Market,2025-04-01,
ACC03250,SMB,2020-01-01,
ACC03251,SMB,2020-01-01,
ACC03252,SMB,2020-01-01,
ACC03253,SMB,2020-01-01,
ACC03254,SMB,2020-01-01,
ACC03255,SMB,2020-01-01,
ACC03256,Enterprise,2020-01-01,
ACC03257,SMB,2020-01-01,
ACC03258,SMB,2020-01-01,
ACC03259,Mid-Market,2020-01-01,
ACC03260,Mid-Market,2020-01-01,
ACC03261,SMB,2020-01-01,
ACC03262,SMB,2020-01-01,2025-03-31
ACC03262,Mid-Market,2025-04-01,
ACC03263,SMB,2020-01-01,2025-03-31
ACC03263,Mid-Market,2025-04-01,
ACC03264,SMB,2020-01-01,
ACC03265,Enterprise,2020-01-01,
ACC03266,SMB,2020-01-01,
ACC03267,SMB,2020-01-01,
ACC03268,Mid-Market,2020-01-01,
ACC03269,SMB,2020-01-01,2025-03-31
ACC03269,Mid-Market,2025-04-01,
ACC03270,SMB,2020-01-01,2025-03-31
ACC03270,Mid-Market,2025-04-01,
ACC03271,SMB,2020-01-01,
ACC03272,SMB,2020-01-01,
ACC03273,SMB,2020-01-01,2025-03-31
ACC03273,Mid-Market,2025-04-01,
ACC03274,SMB,2020-01-01,
ACC03275,SMB,2020-01-01,
ACC03276,SMB,2020-01-01,
ACC03277,Mid-Market,2020-01-01,
ACC03278,Mid-Market,2020-01-01,
ACC03279,SMB,2020-01-01,
ACC03280,SMB,2020-01-01,2025-03-31
ACC03280,Mid-Market,2025-04-01,
ACC03281,SMB,2020-01-01,
ACC03282,Mid-Market,2020-01-01,
ACC03283,SMB,2020-01-01,
ACC03284,SMB,2020-01-01,
ACC03285,SMB,2020-01-01,
ACC03286,SMB,2020-01-01,
ACC03287,SMB,2020-01-01,
ACC03288,Mid-Market,2020-01-01,
ACC03289,SMB,2020-01-01,
ACC03290,SMB,2020-01-01,
ACC03291,SMB,2020-01-01,
ACC03292,SMB,2020-01-01,
ACC03293,SMB,2020-01-01,
ACC03294,Mid-Market,2020-01-01,
ACC03295,SMB,2020-01-01,
ACC03296,SMB,2020-01-01,
ACC03297,SMB,2020-01-01,
ACC03298,SMB,2020-01-01,
ACC03299,Enterprise,2020-01-01,
ACC03300,Enterprise,2020-01-01,
ACC03301,SMB,2020-01-01,
ACC03302,SMB,2020-01-01,
ACC03303,SMB,2020-01-01,
ACC03304,Mid-Market,2020-01-01,
ACC03305,Mid-Market,2020-01-01,
ACC03306,Mid-Market,2020-01-01,
ACC03307,SMB,2020-01-01,
ACC03308,SMB,2020-01-01,
ACC03309,SMB,2020-01-01,
ACC03310,Enterprise,2020-01-01,
ACC03311,SMB,2020-01-01,
ACC03312,SMB,2020-01-01,2025-03-31
ACC03312,Mid-Market,2025-04-01,
ACC03313,SMB,2020-01-01,
ACC03314,Mid-Market,2020-01-01,
ACC03315,SMB,2020-01-01,
ACC03316,SMB,2020-01-01,
ACC03317,Enterprise,2020-01-01,
ACC03318,Mid-Market,2020-01-01,
ACC03319,SMB,2020-01-01,
ACC03320,Enterprise,2020-01-01,
ACC03321,Mid-Market,2020-01-01,
ACC03322,SMB,2020-01-01,
ACC03323,Enterprise,2020-01-01,
ACC03324,SMB,2020-01-01,
ACC03325,SMB,2020-01-01,
ACC03326,SMB,2020-01-01,
ACC03327,SMB,2020-01-01,
ACC03328,SMB,2020-01-01,
ACC03329,SMB,2020-01-01,
ACC03330,SMB,2020-01-01,2025-03-31
ACC03330,Mid-Market,2025-04-01,
ACC03331,Mid-Market,2020-01-01,
ACC03332,SMB,2020-01-01,
ACC03333,Mid-Market,2020-01-01,
ACC03334,SMB,2020-01-01,
ACC03335,SMB,2020-01-01,
ACC03336,SMB,2020-01-01,
ACC03337,SMB,2020-01-01,
ACC03338,SMB,2020-01-01,
ACC03339,SMB,2020-01-01,
ACC03340,SMB,2020-01-01,
ACC03341,Enterprise,2020-01-01,
ACC03342,SMB,2020-01-01,
ACC03343,SMB,2020-01-01,
ACC03344,SMB,2020-01-01,
ACC03345,Mid-Market,2020-01-01,
ACC03346,SMB,2020-01-01,2025-03-31
ACC03346,Mid-Market,2025-04-01,
ACC03347,SMB,2020-01-01,
ACC03348,Mid-Market,2020-01-01,
ACC03349,SMB,2020-01-01,
ACC03350,SMB,2020-01-01,
ACC03351,SMB,2020-01-01,
ACC03352,Enterprise,2020-01-01,
ACC03353,SMB,2020-01-01,
ACC03354,Mid-Market,2020-01-01,
ACC03355,Enterprise,2020-01-01,
ACC03356,SMB,2020-01-01,
ACC03357,Mid-Market,2020-01-01,
ACC03358,SMB,2020-01-01,
ACC03359,SMB,2020-01-01,
ACC03360,SMB,2020-01-01,
ACC03361,SMB,2020-01-01,
ACC03362,SMB,2020-01-01,
ACC03363,SMB,2020-01-01,
ACC03364,SMB,2020-01-01,
ACC03365,SMB,2020-01-01,
ACC03366,SMB,2020-01-01,
ACC03367,SMB,2020-01-01,
ACC03368,SMB,2020-01-01,
ACC03369,SMB,2020-01-01,
ACC03370,SMB,2020-01-01,
ACC03371,SMB,2020-01-01,
ACC03372,SMB,2020-01-01,
ACC03373,SMB,2020-01-01,
ACC03374,SMB,2020-01-01,
ACC03375,SMB,2020-01-01,2025-03-31
ACC03375,Mid-Market,2025-04-01,
ACC03376,Enterprise,2020-01-01,
ACC03377,SMB,2020-01-01,
ACC03378,SMB,2020-01-01,
ACC03379,SMB,2020-01-01,
ACC03380,SMB,2020-01-01,
ACC03381,Mid-Market,2020-01-01,
ACC03382,Mid-Market,2020-01-01,
ACC03383,SMB,2020-01-01,2025-03-31
ACC03383,Mid-Market,2025-04-01,
ACC03384,SMB,2020-01-01,
ACC03385,SMB,2020-01-01,
ACC03386,SMB,2020-01-01,
ACC03387,Enterprise,2020-01-01,
ACC03388,Mid-Market,2020-01-01,
ACC03389,Mid-Market,2020-01-01,
ACC03390,SMB,2020-01-01,
ACC03391,Mid-Market,2020-01-01,
ACC03392,Mid-Market,2020-01-01,
ACC03393,SMB,2020-01-01,
ACC03394,Enterprise,2020-01-01,
ACC03395,SMB,2020-01-01,
ACC03396,SMB,2020-01-01,
ACC03397,SMB,2020-01-01,
ACC03398,SMB,2020-01-01,
ACC03399,Enterprise,2020-01-01,
ACC03400,SMB,2020-01-01,
ACC03401,SMB,2020-01-01,2025-03-31
ACC03401,Mid-Market,2025-04-01,
ACC03402,SMB,2020-01-01,
ACC03403,SMB,2020-01-01,
ACC03404,SMB,2020-01-01,
ACC03405,SMB,2020-01-01,
ACC03406,SMB,2020-01-01,
ACC03407,SMB,2020-01-01,
ACC03408,SMB,2020-01-01,
ACC03409,Mid-Market,2020-01-01,
ACC03410,SMB,2020-01-01,
ACC03411,SMB,2020-01-01,
ACC03412,SMB,2020-01-01,
ACC03413,SMB,2020-01-01,
ACC03414,SMB,2020-01-01,
ACC03415,SMB,2020-01-01,
ACC03416,Enterprise,2020-01-01,
ACC03417,Enterprise,2020-01-01,
ACC03418,Mid-Market,2020-01-01,
ACC03419,SMB,2020-01-01,
ACC03420,SMB,2020-01-01,
ACC03421,Mid-Market,2020-01-01,
ACC03422,SMB,2020-01-01,
ACC03423,SMB,2020-01-01,
ACC03424,Mid-Market,2020-01-01,
ACC03425,SMB,2020-01-01,
ACC03426,Mid-Market,2020-01-01,
ACC03427,SMB,2020-01-01,
ACC03428,SMB,2020-01-01,
ACC03429,Mid-Market,2020-01-01,
ACC03430,SMB,2020-01-01,2025-03-31
ACC03430,Mid-Market,2025-04-01,
ACC03431,Mid-Market,2020-01-01,
ACC03432,SMB,2020-01-01,
ACC03433,SMB,2020-01-01,2025-03-31
ACC03433,Mid-Market,2025-04-01,
ACC03434,SMB,2020-01-01,
ACC03435,SMB,2020-01-01,
ACC03436,SMB,2020-01-01,2025-03-31
ACC03436,Mid-Market,2025-04-01,
ACC03437,SMB,2020-01-01,2025-03-31
ACC03437,Mid-Market,2025-04-01,
ACC03438,SMB,2020-01-01,
ACC03439,SMB,2020-01-01,
ACC03440,SMB,2020-01-01,
ACC03441,SMB,2020-01-01,
ACC03442,SMB,2020-01-01,
ACC03443,Enterprise,2020-01-01,
ACC03444,Enterprise,2020-01-01,
ACC03445,Enterprise,2020-01-01,
ACC03446,SMB,2020-01-01,
ACC03447,SMB,2020-01-01,
ACC03448,SMB,2020-01-01,2025-03-31
ACC03448,Mid-Market,2025-04-01,
ACC03449,SMB,2020-01-01,2025-03-31
ACC03449,Mid-Market,2025-04-01,
ACC03450,SMB,2020-01-01,
ACC03451,Mid-Market,2020-01-01,
ACC03452,SMB,2020-01-01,
ACC03453,SMB,2020-01-01,
ACC03454,Mid-Market,2020-01-01,
ACC03455,SMB,2020-01-01,
ACC03456,SMB,2020-01-01,2025-03-31
ACC03456,Mid-Market,2025-04-01,
ACC03457,Mid-Market,2020-01-01,
ACC03458,SMB,2020-01-01,
ACC03459,Mid-Market,2020-01-01,
ACC03460,SMB,2020-01-01,
ACC03461,Enterprise,2020-01-01,
ACC03462,SMB,2020-01-01,
ACC03463,SMB,2020-01-01,
ACC03464,SMB,2020-01-01,
ACC03465,SMB,2020-01-01,
ACC03466,SMB,2020-01-01,
ACC03467,SMB,2020-01-01,
ACC03468,Mid-Market,2020-01-01,
ACC03469,SMB,2020-01-01,
ACC03470,SMB,2020-01-01,
ACC03471,SMB,2020-01-01,
ACC03472,Enterprise,2020-01-01,
ACC03473,Mid-Market,2020-01-01,
ACC03474,SMB,2020-01-01,
ACC03475,SMB,2020-01-01,2025-03-31
ACC03475,Mid-Market,2025-04-01,
ACC03476,Mid-Market,2020-01-01,
ACC03477,SMB,2020-01-01,
ACC03478,SMB,2020-01-01,
ACC03479,SMB,2020-01-01,
ACC03480,SMB,2020-01-01,
ACC03481,SMB,2020-01-01,
ACC03482,SMB,2020-01-01,
ACC03483,Enterprise,2020-01-01,
ACC03484,Mid-Market,2020-01-01,
ACC03485,SMB,2020-01-01,
ACC03486,SMB,2020-01-01,
ACC03487,SMB,2020-01-01,
ACC03488,SMB,2020-01-01,
ACC03489,SMB,2020-01-01,
ACC03490,SMB,2020-01-01,
ACC03491,Enterprise,2020-01-01,
ACC03492,Mid-Market,2020-01-01,
ACC03493,SMB,2020-01-01,
ACC03494,SMB,2020-01-01,
ACC03495,SMB,2020-01-01,
ACC03496,Enterprise,2020-01-01,
ACC03497,SMB,2020-01-01,2025-03-31
ACC03497,Mid-Market,2025-04-01,
ACC03498,SMB,2020-01-01,
ACC03499,Enterprise,2020-01-01,
ACC03500,SMB,2020-01-01,
ACC03501,SMB,2020-01-01,
ACC03502,SMB,2020-01-01,2025-03-31
ACC03502,Mid-Market,2025-04-01,
ACC03503,SMB,2020-01-01,
ACC03504,Mid-Market,2020-01-01,
ACC03505,SMB,2020-01-01,
ACC03506,Mid-Market,2020-01-01,
ACC03507,Mid-Market,2020-01-01,
ACC03508,SMB,2020-01-01,
ACC03509,SMB,2020-01-01,
ACC03510,SMB,2020-01-01,
ACC03511,SMB,2020-01-01,
ACC03512,SMB,2020-01-01,
ACC03513,Enterprise,2020-01-01,
ACC03514,SMB,2020-01-01,
ACC03515,Mid-Market,2020-01-01,
ACC03516,SMB,2020-01-01,
ACC03517,SMB,2020-01-01,
ACC03518,Mid-Market,2020-01-01,
ACC03519,SMB,2020-01-01,
ACC03520,Mid-Market,2020-01-01,
ACC03521,SMB,2020-01-01,2025-03-31
ACC03521,Mid-Market,2025-04-01,
ACC03522,Mid-Market,2020-01-01,
ACC03523,SMB,2020-01-01,2025-03-31
ACC03523,Mid-Market,2025-04-01,
ACC03524,Mid-Market,2020-01-01,
ACC03525,SMB,2020-01-01,2025-03-31
ACC03525,Mid-Market,2025-04-01,
ACC03526,SMB,2020-01-01,2025-03-31
ACC03526,Mid-Market,2025-04-01,
ACC03527,SMB,2020-01-01,
ACC03528,Mid-Market,2020-01-01,
ACC03529,SMB,2020-01-01,2025-03-31
ACC03529,Mid-Market,2025-04-01,
ACC03530,SMB,2020-01-01,
ACC03531,SMB,2020-01-01,
ACC03532,SMB,2020-01-01,
ACC03533,SMB,2020-01-01,
ACC03534,SMB,2020-01-01,
ACC03535,Mid-Market,2020-01-01,
ACC03536,SMB,2020-01-01,
ACC03537,SMB,2020-01-01,
ACC03538,SMB,2020-01-01,2025-03-31
ACC03538,Mid-Market,2025-04-01,
ACC03539,Mid-Market,2020-01-01,
ACC03540,SMB,2020-01-01,
ACC03541,SMB,2020-01-01,
ACC03542,Mid-Market,2020-01-01,
ACC03543,SMB,2020-01-01,
ACC03544,SMB,2020-01-01,
ACC03545,SMB,2020-01-01,2025-03-31
ACC03545,Mid-Market,2025-04-01,
ACC03546,SMB,2020-01-01,
ACC03547,SMB,2020-01-01,
ACC03548,Enterprise,2020-01-01,
ACC03549,SMB,2020-01-01,
ACC03550,SMB,2020-01-01,
ACC03551,SMB,2020-01-01,
ACC03552,Enterprise,2020-01-01,
ACC03553,Mid-Market,2020-01-01,
ACC03554,Enterprise,2020-01-01,
ACC03555,SMB,2020-01-01,
ACC03556,SMB,2020-01-01,
ACC03557,SMB,2020-01-01,
ACC03558,SMB,2020-01-01,
ACC03559,SMB,2020-01-01,
ACC03560,Enterprise,2020-01-01,
ACC03561,Mid-Market,2020-01-01,
ACC03562,SMB,2020-01-01,
ACC03563,SMB,2020-01-01,
ACC03564,SMB,2020-01-01,
ACC03565,SMB,2020-01-01,
ACC03566,SMB,2020-01-01,
ACC03567,SMB,2020-01-01,
ACC03568,SMB,2020-01-01,
ACC03569,Enterprise,2020-01-01,
ACC03570,Enterprise,2020-01-01,
ACC03571,SMB,2020-01-01,
ACC03572,Mid-Market,2020-01-01,
ACC03573,SMB,2020-01-01,
ACC03574,Mid-Market,2020-01-01,
ACC03575,Mid-Market,2020-01-01,
ACC03576,Mid-Market,2020-01-01,
ACC03577,SMB,2020-01-01,
ACC03578,Mid-Market,2020-01-01,
ACC03579,SMB,2020-01-01,
ACC03580,Mid-Market,2020-01-01,
ACC03581,SMB,2020-01-01,
ACC03582,SMB,2020-01-01,2025-03-31
ACC03582,Mid-Market,2025-04-01,
ACC03583,Mid-Market,2020-01-01,
ACC03584,SMB,2020-01-01,
ACC03585,Mid-Market,2020-01-01,
ACC03586,SMB,2020-01-01,2025-03-31
ACC03586,Mid-Market,2025-04-01,
ACC03587,SMB,2020-01-01,
ACC03588,SMB,2020-01-01,
ACC03589,SMB,2020-01-01,
ACC03590,SMB,2020-01-01,
ACC03591,SMB,2020-01-01,
ACC03592,Enterprise,2020-01-01,
ACC03593,Mid-Market,2020-01-01,
ACC03594,SMB,2020-01-01,2025-03-31
ACC03594,Mid-Market,2025-04-01,
ACC03595,Mid-Market,2020-01-01,
ACC03596,Mid-Market,2020-01-01,
ACC03597,Mid-Market,2020-01-01,
ACC03598,SMB,2020-01-01,
ACC03599,Mid-Market,2020-01-01,
ACC03600,SMB,2020-01-01,
ACC03601,SMB,2020-01-01,
ACC03602,SMB,2020-01-01,
ACC03603,Mid-Market,2020-01-01,
ACC03604,SMB,2020-01-01,
ACC03605,Mid-Market,2020-01-01,
ACC03606,Enterprise,2020-01-01,
ACC03607,SMB,2020-01-01,
ACC03608,SMB,2020-01-01,
ACC03609,Mid-Market,2020-01-01,
ACC03610,SMB,2020-01-01,
ACC03611,SMB,2020-01-01,
ACC03612,SMB,2020-01-01,
ACC03613,SMB,2020-01-01,
ACC03614,SMB,2020-01-01,
ACC03615,SMB,2020-01-01,
ACC03616,Mid-Market,2020-01-01,
ACC03617,Mid-Market,2020-01-01,
ACC03618,Enterprise,2020-01-01,
ACC03619,Enterprise,2020-01-01,
ACC03620,SMB,2020-01-01,
ACC03621,SMB,2020-01-01,
ACC03622,SMB,2020-01-01,
ACC03623,Enterprise,2020-01-01,
ACC03624,SMB,2020-01-01,2025-03-31
ACC03624,Mid-Market,2025-04-01,
ACC03625,Mid-Market,2020-01-01,
ACC03626,SMB,2020-01-01,2025-03-31
ACC03626,Mid-Market,2025-04-01,
ACC03627,SMB,2020-01-01,2025-03-31
ACC03627,Mid-Market,2025-04-01,
ACC03628,SMB,2020-01-01,
ACC03629,Mid-Market,2020-01-01,
ACC03630,SMB,2020-01-01,
ACC03631,SMB,2020-01-01,
ACC03632,SMB,2020-01-01,
ACC03633,Mid-Market,2020-01-01,
ACC03634,Mid-Market,2020-01-01,
ACC03635,SMB,2020-01-01,
ACC03636,SMB,2020-01-01,
ACC03637,SMB,2020-01-01,
ACC03638,SMB,2020-01-01,
ACC03639,SMB,2020-01-01,
ACC03640,SMB,2020-01-01,
ACC03641,Enterprise,2020-01-01,
ACC03642,SMB,2020-01-01,
ACC03643,Enterprise,2020-01-01,
ACC03644,SMB,2020-01-01,
ACC03645,SMB,2020-01-01,
ACC03646,Mid-Market,2020-01-01,
ACC03647,SMB,2020-01-01,
ACC03648,Mid-Market,2020-01-01,
ACC03649,Mid-Market,2020-01-01,
ACC03650,Mid-Market,2020-01-01,
ACC03651,SMB,2020-01-01,
ACC03652,Mid-Market,2020-01-01,
ACC03653,SMB,2020-01-01,
ACC03654,SMB,2020-01-01,
ACC03655,SMB,2020-01-01,
ACC03656,Mid-Market,2020-01-01,
ACC03657,Enterprise,2020-01-01,
ACC03658,Mid-Market,2020-01-01,
ACC03659,SMB,2020-01-01,
ACC03660,SMB,2020-01-01,
ACC03661,SMB,2020-01-01,
ACC03662,SMB,2020-01-01,
ACC03663,Enterprise,2020-01-01,
ACC03664,Mid-Market,2020-01-01,
ACC03665,SMB,2020-01-01,
ACC03666,SMB,2020-01-01,
ACC03667,SMB,2020-01-01,
ACC03668,SMB,2020-01-01,
ACC03669,SMB,2020-01-01,
ACC03670,SMB,2020-01-01,
ACC03671,SMB,2020-01-01,
ACC03672,Mid-Market,2020-01-01,
ACC03673,SMB,2020-01-01,
ACC03674,Enterprise,2020-01-01,
ACC03675,Enterprise,2020-01-01,
ACC03676,SMB,2020-01-01,
ACC03677,SMB,2020-01-01,
ACC03678,Mid-Market,2020-01-01,
ACC03679,SMB,2020-01-01,
ACC03680,SMB,2020-01-01,
ACC03681,SMB,2020-01-01,
ACC03682,Mid-Market,2020-01-01,
ACC03683,SMB,2020-01-01,
ACC03684,Mid-Market,2020-01-01,
ACC03685,SMB,2020-01-01,2025-03-31
ACC03685,Mid-Market,2025-04-01,
ACC03686,SMB,2020-01-01,
ACC03687,Mid-Market,2020-01-01,
ACC03688,SMB,2020-01-01,2025-03-31
ACC03688,Mid-Market,2025-04-01,
ACC03689,SMB,2020-01-01,
ACC03690,Mid-Market,2020-01-01,
ACC03691,Enterprise,2020-01-01,
ACC03692,SMB,2020-01-01,
ACC03693,SMB,2020-01-01,
ACC03694,SMB,2020-01-01,
ACC03695,SMB,2020-01-01,
ACC03696,Enterprise,2020-01-01,
ACC03697,SMB,2020-01-01,2025-03-31
ACC03697,Mid-Market,2025-04-01,
ACC03698,Mid-Market,2020-01-01,
ACC03699,Mid-Market,2020-01-01,
ACC03700,Mid-Market,2020-01-01,
ACC03701,SMB,2020-01-01,
ACC03702,SMB,2020-01-01,
ACC03703,SMB,2020-01-01,
ACC03704,SMB,2020-01-01,
ACC03705,SMB,2020-01-01,2025-03-31
ACC03705,Mid-Market,2025-04-01,
ACC03706,Enterprise,2020-01-01,
ACC03707,SMB,2020-01-01,
ACC03708,Mid-Market,2020-01-01,
ACC03709,SMB,2020-01-01,2025-03-31
ACC03709,Mid-Market,2025-04-01,
ACC03710,Mid-Market,2020-01-01,
ACC03711,SMB,2020-01-01,
ACC03712,Enterprise,2020-01-01,
ACC03713,SMB,2020-01-01,
ACC03714,SMB,2020-01-01,
ACC03715,Enterprise,2020-01-01,
ACC03716,SMB,2020-01-01,
ACC03717,SMB,2020-01-01,
ACC03718,SMB,2020-01-01,
ACC03719,SMB,2020-01-01,
ACC03720,SMB,2020-01-01,2025-03-31
ACC03720,Mid-Market,2025-04-01,
ACC03721,Mid-Market,2020-01-01,
ACC03722,SMB,2020-01-01,
ACC03723,SMB,2020-01-01,
ACC03724,SMB,2020-01-01,2025-03-31
ACC03724,Mid-Market,2025-04-01,
ACC03725,Mid-Market,2020-01-01,
ACC03726,SMB,2020-01-01,
ACC03727,SMB,2020-01-01,
ACC03728,SMB,2020-01-01,2025-03-31
ACC03728,Mid-Market,2025-04-01,
ACC03729,Mid-Market,2020-01-01,
ACC03730,SMB,2020-01-01,
ACC03731,SMB,2020-01-01,
ACC03732,SMB,2020-01-01,
ACC03733,Mid-Market,2020-01-01,
ACC03734,Mid-Market,2020-01-01,
ACC03735,SMB,2020-01-01,
ACC03736,SMB,2020-01-01,
ACC03737,SMB,2020-01-01,
ACC03738,Mid-Market,2020-01-01,
ACC03739,SMB,2020-01-01,
ACC03740,SMB,2020-01-01,
ACC03741,SMB,2020-01-01,
ACC03742,Enterprise,2020-01-01,
ACC03743,Mid-Market,2020-01-01,
ACC03744,Mid-Market,2020-01-01,
ACC03745,SMB,2020-01-01,
ACC03746,SMB,2020-01-01,
ACC03747,SMB,2020-01-01,
ACC03748,Mid-Market,2020-01-01,
ACC03749,SMB,2020-01-01,
ACC03750,SMB,2020-01-01,
ACC03751,SMB,2020-01-01,
ACC03752,SMB,2020-01-01,
ACC03753,SMB,2020-01-01,
ACC03754,SMB,2020-01-01,2025-03-31
ACC03754,Mid-Market,2025-04-01,
ACC03755,SMB,2020-01-01,
ACC03756,SMB,2020-01-01,
ACC03757,SMB,2020-01-01,
ACC03758,SMB,2020-01-01,
ACC03759,SMB,2020-01-01,
ACC03760,SMB,2020-01-01,2025-03-31
ACC03760,Mid-Market,2025-04-01,
ACC03761,SMB,2020-01-01,
ACC03762,Enterprise,2020-01-01,
ACC03763,SMB,2020-01-01,
ACC03764,SMB,2020-01-01,
ACC03765,Mid-Market,2020-01-01,
ACC03766,SMB,2020-01-01,
ACC03767,Enterprise,2020-01-01,
ACC03768,SMB,2020-01-01,
ACC03769,SMB,2020-01-01,
ACC03770,SMB,2020-01-01,2025-03-31
ACC03770,Mid-Market,2025-04-01,
ACC03771,SMB,2020-01-01,
ACC03772,Mid-Market,2020-01-01,
ACC03773,Enterprise,2020-01-01,
ACC03774,SMB,2020-01-01,
ACC03775,Mid-Market,2020-01-01,
ACC03776,Enterprise,2020-01-01,
ACC03777,SMB,2020-01-01,
ACC03778,SMB,2020-01-01,
ACC03779,SMB,2020-01-01,
ACC03780,SMB,2020-01-01,2025-03-31
ACC03780,Mid-Market,2025-04-01,
ACC03781,Mid-Market,2020-01-01,
ACC03782,SMB,2020-01-01,
ACC03783,Mid-Market,2020-01-01,
ACC03784,Mid-Market,2020-01-01,
ACC03785,SMB,2020-01-01,
ACC03786,Mid-Market,2020-01-01,
ACC03787,SMB,2020-01-01,
ACC03788,SMB,2020-01-01,
ACC03789,SMB,2020-01-01,
ACC03790,SMB,2020-01-01,
ACC03791,SMB,2020-01-01,
ACC03792,SMB,2020-01-01,
ACC03793,SMB,2020-01-01,2025-03-31
ACC03793,Mid-Market,2025-04-01,
ACC03794,SMB,2020-01-01,
ACC03795,SMB,2020-01-01,
ACC03796,Mid-Market,2020-01-01,
ACC03797,SMB,2020-01-01,
ACC03798,SMB,2020-01-01,
ACC03799,SMB,2020-01-01,2025-03-31
ACC03799,Mid-Market,2025-04-01,
ACC03800,SMB,2020-01-01,2025-03-31
ACC03800,Mid-Market,2025-04-01,
ACC03801,Enterprise,2020-01-01,
ACC03802,SMB,2020-01-01,
ACC03803,SMB,2020-01-01,
ACC03804,Mid-Market,2020-01-01,
ACC03805,SMB,2020-01-01,
ACC03806,SMB,2020-01-01,
ACC03807,SMB,2020-01-01,
ACC03808,SMB,2020-01-01,
ACC03809,SMB,2020-01-01,
ACC03810,Enterprise,2020-01-01,
ACC03811,Mid-Market,2020-01-01,
ACC03812,SMB,2020-01-01,
ACC03813,SMB,2020-01-01,
ACC03814,SMB,2020-01-01,
ACC03815,SMB,2020-01-01,
ACC03816,SMB,2020-01-01,2025-03-31
ACC03816,Mid-Market,2025-04-01,
ACC03817,SMB,2020-01-01,
ACC03818,SMB,2020-01-01,
ACC03819,SMB,2020-01-01,2025-03-31
ACC03819,Mid-Market,2025-04-01,
ACC03820,SMB,2020-01-01,
ACC03821,SMB,2020-01-01,
ACC03822,SMB,2020-01-01,
ACC03823,SMB,2020-01-01,2025-03-31
ACC03823,Mid-Market,2025-04-01,
ACC03824,Mid-Market,2020-01-01,
ACC03825,SMB,2020-01-01,
ACC03826,SMB,2020-01-01,
ACC03827,Mid-Market,2020-01-01,
ACC03828,Mid-Market,2020-01-01,
ACC03829,Enterprise,2020-01-01,
ACC03830,SMB,2020-01-01,
ACC03831,SMB,2020-01-01,
ACC03832,SMB,2020-01-01,
ACC03833,SMB,2020-01-01,
ACC03834,SMB,2020-01-01,
ACC03835,Enterprise,2020-01-01,
ACC03836,Mid-Market,2020-01-01,
ACC03837,Mid-Market,2020-01-01,
ACC03838,Mid-Market,2020-01-01,
ACC03839,SMB,2020-01-01,
ACC03840,Mid-Market,2020-01-01,
ACC03841,SMB,2020-01-01,
ACC03842,Enterprise,2020-01-01,
ACC03843,SMB,2020-01-01,
ACC03844,SMB,2020-01-01,
ACC03845,SMB,2020-01-01,2025-03-31
ACC03845,Mid-Market,2025-04-01,
ACC03846,SMB,2020-01-01,
ACC03847,SMB,2020-01-01,
ACC03848,SMB,2020-01-01,
ACC03849,SMB,2020-01-01,
ACC03850,Enterprise,2020-01-01,
ACC03851,Mid-Market,2020-01-01,
ACC03852,Enterprise,2020-01-01,
ACC03853,SMB,2020-01-01,
ACC03854,SMB,2020-01-01,
ACC03855,SMB,2020-01-01,
ACC03856,SMB,2020-01-01,
ACC03857,SMB,2020-01-01,2025-03-31
ACC03857,Mid-Market,2025-04-01,
ACC03858,SMB,2020-01-01,2025-03-31
ACC03858,Mid-Market,2025-04-01,
ACC03859,SMB,2020-01-01,
ACC03860,SMB,2020-01-01,
ACC03861,Enterprise,2020-01-01,
ACC03862,SMB,2020-01-01,2025-03-31
ACC03862,Mid-Market,2025-04-01,
ACC03863,SMB,2020-01-01,
ACC03864,Enterprise,2020-01-01,
ACC03865,SMB,2020-01-01,
ACC03866,Mid-Market,2020-01-01,
ACC03867,SMB,2020-01-01,
ACC03868,Enterprise,2020-01-01,
ACC03869,Mid-Market,2020-01-01,
ACC03870,SMB,2020-01-01,
ACC03871,SMB,2020-01-01,
ACC03872,SMB,2020-01-01,
ACC03873,SMB,2020-01-01,
ACC03874,SMB,2020-01-01,2025-03-31
ACC03874,Mid-Market,2025-04-01,
ACC03875,SMB,2020-01-01,
ACC03876,SMB,2020-01-01,
ACC03877,SMB,2020-01-01,
ACC03878,Mid-Market,2020-01-01,
