account_id,current_segment,billing_currency,monthly_recurring_revenue,signup_date,status,is_test_account
ACC01667,smb,USD,358.12,2020-07-30,active,False
ACC01668,enterprise,EUR,24252.48,2019-10-18,active,False
ACC01669,smb,USD,305.03,2018-05-08,active,False
ACC01670,smb,USD,88.5,2023-02-13,active,False
ACC01671,smb,USD,263.18,2020-04-18,active,False
ACC01672,smb,GBP,307.94,2024-03-30,active,False
ACC01673,smb,USD,190.84,2024-02-02,active,False
ACC01674,smb,USD,391.77,2018-11-24,active,False
ACC01675,smb,USD,338.33,2024-06-01,active,False
ACC01676,smb,USD,151.67,2018-12-25,active,False
ACC01677,mid_market,USD,1497.8,2021-06-07,active,False
ACC01678,smb,USD,155.49,2021-04-26,active,False
ACC01679,smb,USD,198.69,2024-09-10,active,False
ACC01680,mid_market,EUR,2041.13,2022-08-08,active,False
ACC01681,mid_market,EUR,2577.96,2024-02-16,active,False
ACC01682,enterprise,USD,14039.57,2022-03-03,active,False
ACC01683,smb,USD,273.34,2023-10-11,active,False
ACC01684,mid_market,USD,179.24,2023-12-19,active,False
ACC01685,smb,USD,327.05,2024-01-07,active,False
ACC01686,enterprise,GBP,8581.65,2020-11-18,active,False
ACC01687,smb,EUR,205.31,2020-09-03,active,False
ACC01688,smb,USD,254.31,2024-11-22,active,False
ACC01689,smb,USD,195.0,2023-04-18,active,False
ACC01690,mid_market,EUR,1644.84,2024-06-02,active,False
ACC01691,mid_market,USD,2592.56,2022-01-15,active,False
ACC01692,smb,USD,230.92,2024-07-02,active,False
ACC01693,enterprise,GBP,23529.41,2023-01-14,active,False
ACC01694,mid_market,USD,2957.26,2023-03-13,active,False
ACC01695,enterprise,GBP,34345.59,2019-03-31,active,False
ACC01696,smb,USD,141.85,2021-12-19,active,False
ACC01697,mid_market,EUR,1046.78,2023-02-13,active,False
ACC01698,enterprise,USD,33349.04,2023-04-30,active,False
ACC01699,enterprise,EUR,23937.41,2024-09-13,active,False
ACC01700,smb,GBP,155.26,2020-04-15,active,False
ACC01701,smb,USD,115.64,2020-02-13,active,False
ACC01702,mid_market,USD,312.29,2024-10-13,active,False
ACC01703,smb,USD,260.96,2024-11-25,active,False
ACC01704,mid_market,USD,2469.57,2019-04-05,active,False
ACC01705,smb,USD,298.18,2020-08-25,active,False
ACC01706,smb,USD,86.97,2024-08-20,active,False
ACC01707,smb,USD,324.3,2019-05-26,active,False
ACC01708,smb,USD,283.32,2023-06-25,active,False
ACC01709,enterprise,EUR,12581.77,2018-10-15,active,False
ACC01710,smb,USD,298.63,2019-04-01,active,False
ACC01711,smb,USD,264.41,2023-06-30,active,False
ACC01712,smb,USD,286.94,2022-04-02,active,False
ACC01713,mid_market,USD,973.35,2021-11-19,active,False
ACC01714,enterprise,EUR,36808.07,2023-12-30,active,False
ACC01715,smb,USD,376.78,2020-02-25,active,False
ACC01716,smb,USD,241.91,2021-07-10,active,False
ACC01717,smb,USD,147.18,2022-04-05,active,False
ACC01718,mid_market,USD,330.25,2023-03-07,active,False
ACC01719,mid_market,EUR,2871.0,2020-04-28,active,False
ACC01720,mid_market,USD,2421.66,2022-06-08,active,False
ACC01721,smb,USD,121.58,2021-02-20,active,False
ACC01722,smb,USD,179.1,2021-10-17,active,False
ACC01723,mid_market,GBP,2308.75,2024-01-14,active,False
ACC01724,smb,USD,85.71,2020-10-03,active,False
ACC01725,mid_market,EUR,1348.82,2022-09-04,active,False
ACC01726,mid_market,USD,215.62,2024-08-04,active,False
ACC01727,smb,USD,277.3,2023-05-03,active,False
ACC01728,mid_market,USD,1156.64,2024-12-02,active,False
ACC01729,smb,USD,216.27,2022-01-31,active,False
ACC01730,mid_market,USD,812.62,2019-12-22,active,False
ACC01731,smb,USD,170.51,2024-12-09,active,False
ACC01732,enterprise,EUR,17527.06,2022-07-06,active,False
ACC01733,smb,GBP,153.87,2019-09-10,active,False
ACC01734,mid_market,GBP,3737.49,2020-03-21,active,False
ACC01735,smb,USD,177.28,2019-11-02,active,False
ACC01736,smb,USD,396.59,2023-11-01,active,False
ACC01737,mid_market,USD,2543.3,2018-08-25,active,False
ACC01738,enterprise,USD,35130.98,2023-03-07,active,False
ACC01739,mid_market,USD,95.03,2021-11-17,active,False
ACC01740,mid_market,USD,232.25,2018-07-07,active,False
ACC01741,smb,USD,332.83,2022-04-17,active,False
ACC01742,smb,USD,199.07,2023-04-10,active,False
ACC01743,mid_market,EUR,2486.7,2023-01-30,active,False
ACC01744,mid_market,USD,2067.38,2021-09-12,active,False
ACC01745,mid_market,USD,3914.32,2020-05-07,active,False
ACC01746,mid_market,EUR,851.82,2019-02-23,active,False
ACC01747,smb,USD,160.28,2018-02-01,active,False
ACC01748,smb,USD,202.84,2020-07-08,active,False
ACC01749,smb,USD,229.74,2022-06-04,active,False
ACC01750,mid_market,USD,1554.63,2018-04-07,active,False
ACC01751,smb,USD,325.55,2024-12-27,active,False
ACC01752,smb,USD,207.25,2022-02-06,active,False
ACC01753,enterprise,USD,23487.2,2020-01-23,active,False
ACC01754,smb,USD,143.03,2024-09-25,active,False
ACC01755,smb,USD,391.73,2019-04-16,active,False
ACC01756,smb,USD,334.64,2024-09-13,active,False
ACC01757,smb,USD,163.66,2019-12-22,active,False
ACC01758,smb,USD,121.17,2020-08-28,active,False
ACC01759,smb,USD,397.92,2020-12-23,active,False
ACC01760,smb,USD,161.03,2024-12-17,active,False
ACC01761,mid_market,USD,3840.28,2019-10-04,active,False
ACC01762,smb,USD,368.14,2024-10-22,active,False
ACC01763,smb,USD,190.13,2020-06-05,active,False
ACC01764,smb,USD,291.36,2019-12-30,active,False
ACC01765,enterprise,GBP,19709.73,2022-06-20,active,False
ACC01766,enterprise,USD,13473.26,2022-11-09,active,False
ACC01767,smb,USD,328.03,2020-05-31,active,False
ACC01768,smb,USD,266.78,2018-12-09,active,False
ACC01769,smb,USD,85.53,2020-10-09,active,False
ACC01770,smb,USD,255.8,2021-10-13,active,False
ACC01771,smb,USD,132.09,2018-04-13,active,False
ACC01772,mid_market,USD,3741.34,2018-07-21,active,False
ACC01773,mid_market,USD,996.89,2024-06-04,active,False
ACC01774,mid_market,USD,2702.52,2018-04-02,active,False
ACC01775,enterprise,GBP,37006.99,2020-11-06,active,False
ACC01776,smb,USD,86.13,2023-05-07,active,False
ACC01777,smb,USD,366.75,2020-04-18,active,False
ACC01778,smb,USD,387.89,2021-06-18,active,False
ACC01779,enterprise,GBP,11502.63,2018-08-10,active,False
ACC01780,smb,USD,302.6,2023-07-24,active,False
ACC01781,smb,USD,190.29,2022-06-09,active,False
ACC01782,mid_market,USD,130.26,2023-12-17,active,False
ACC01783,smb,USD,300.77,2024-01-17,active,False
ACC01784,enterprise,GBP,24592.38,2020-06-15,active,False
ACC01785,mid_market,GBP,3761.06,2018-04-16,active,False
ACC01786,enterprise,EUR,13128.78,2020-06-04,active,False
ACC01787,smb,USD,157.8,2019-01-07,active,False
ACC01788,smb,USD,267.89,2021-09-25,active,False
ACC01789,enterprise,EUR,25804.27,2019-01-10,active,False
ACC01790,smb,USD,375.91,2024-06-14,active,False
ACC01791,smb,USD,377.01,2022-03-20,active,False
ACC01792,smb,USD,326.15,2019-10-09,active,False
ACC01793,smb,USD,206.1,2024-06-12,active,False
ACC01794,smb,USD,337.49,2023-05-22,active,False
ACC01795,smb,USD,187.6,2021-01-23,active,False
ACC01796,smb,USD,339.03,2019-01-10,active,False
ACC01797,mid_market,USD,2812.72,2020-05-28,active,False
ACC01798,mid_market,USD,1358.13,2022-02-01,active,False
ACC01799,smb,USD,183.9,2023-05-12,active,False
ACC01800,smb,USD,262.06,2019-11-01,active,False
ACC01801,mid_market,USD,215.46,2023-03-14,active,False
ACC01802,smb,USD,341.75,2019-12-24,active,False
ACC01803,smb,USD,327.58,2019-09-23,active,False
ACC01804,mid_market,USD,1636.6,2021-02-16,active,False
ACC01805,smb,USD,328.53,2019-02-16,active,False
ACC01806,smb,USD,242.95,2020-10-31,active,False
ACC01807,mid_market,USD,2179.64,2020-07-03,active,False
ACC01808,smb,USD,274.79,2019-12-17,active,False
ACC01809,smb,EUR,124.45,2023-06-06,active,False
ACC01810,mid_market,USD,1002.37,2020-04-27,active,False
ACC01811,smb,USD,277.22,2022-11-12,active,False
ACC01812,smb,USD,336.72,2023-01-16,active,False
ACC01813,smb,USD,152.89,2022-08-29,active,False
ACC01814,smb,USD,102.67,2019-11-20,active,False
ACC01815,smb,USD,313.91,2023-10-22,active,False
ACC01816,smb,USD,359.84,2019-08-28,active,False
ACC01817,mid_market,EUR,2181.93,2019-12-10,active,False
ACC01818,smb,USD,199.48,2024-02-15,active,False
ACC01819,smb,USD,383.71,2020-05-18,active,False
ACC01820,smb,USD,145.42,2022-11-17,active,False
ACC01821,smb,USD,361.53,2018-04-19,active,False
ACC01822,mid_market,USD,2669.24,2022-04-20,active,False
ACC01823,smb,USD,176.64,2024-01-30,active,False
ACC01824,smb,USD,387.06,2022-12-17,active,False
ACC01825,smb,USD,235.57,2022-01-28,active,False
ACC01826,mid_market,USD,3704.53,2023-12-11,active,False
ACC01827,smb,USD,238.92,2020-02-02,active,False
ACC01828,mid_market,EUR,1558.89,2020-08-21,active,False
ACC01829,smb,USD,353.64,2018-06-27,active,False
ACC01830,smb,USD,132.76,2022-11-21,active,False
ACC01831,smb,USD,396.78,2023-01-24,active,False
ACC01832,mid_market,USD,2835.56,2023-04-05,active,False
ACC01833,smb,USD,390.08,2023-03-29,active,False
ACC01834,mid_market,EUR,2552.9,2018-11-22,active,False
ACC01835,smb,USD,303.38,2022-08-30,active,False
ACC01836,mid_market,USD,331.56,2023-05-06,active,False
ACC01837,smb,EUR,283.79,2019-06-05,active,False
ACC01838,mid_market,USD,239.34,2021-05-02,active,False
ACC01839,smb,USD,164.91,2024-05-23,active,False
ACC01840,smb,USD,311.95,2020-11-26,active,False
ACC01841,smb,USD,341.3,2023-04-10,active,False
ACC01842,mid_market,USD,1874.23,2021-09-17,active,False
ACC01843,smb,USD,303.32,2022-08-09,active,False
ACC01844,mid_market,USD,225.92,2022-05-21,active,False
ACC01845,mid_market,USD,1222.5,2022-07-22,active,False
ACC01846,mid_market,EUR,3975.42,2023-06-16,active,False
ACC01847,smb,USD,151.4,2024-04-30,active,False
ACC01848,mid_market,USD,1743.86,2020-01-26,active,False
ACC01849,smb,USD,137.54,2024-06-30,active,False
ACC01850,mid_market,USD,1426.98,2022-05-24,active,False
ACC01851,smb,USD,173.71,2022-03-03,active,False
ACC01852,mid_market,EUR,3836.36,2020-04-17,active,False
ACC01853,enterprise,EUR,23533.09,2020-12-01,active,False
ACC01854,smb,USD,111.07,2022-07-24,active,False
ACC01855,smb,USD,239.62,2020-07-18,active,False
ACC01856,mid_market,USD,340.55,2020-01-05,active,False
ACC01857,mid_market,EUR,3033.19,2023-09-25,active,False
ACC01858,mid_market,USD,344.92,2020-11-27,active,False
ACC01859,smb,USD,233.76,2022-07-06,active,False
ACC01860,smb,GBP,359.94,2018-03-21,active,False
ACC01861,smb,USD,102.17,2018-07-17,active,False
ACC01862,mid_market,USD,328.45,2023-12-08,active,False
ACC01863,smb,USD,230.34,2018-12-30,active,False
ACC01864,smb,USD,361.07,2023-07-28,active,False
ACC01865,smb,USD,324.57,2024-04-19,active,False
ACC01866,smb,USD,125.52,2021-05-15,active,False
ACC01867,enterprise,GBP,13801.24,2024-03-10,active,False
ACC01868,smb,USD,393.82,2020-12-27,active,False
ACC01869,smb,USD,286.58,2024-08-29,active,False
ACC01870,smb,USD,345.72,2019-08-30,active,False
ACC01871,mid_market,USD,239.2,2020-12-29,active,False
ACC01872,smb,USD,276.7,2020-09-21,active,False
ACC01873,smb,USD,242.44,2023-06-28,active,False
ACC01874,mid_market,EUR,856.22,2018-04-22,active,False
ACC01875,enterprise,EUR,13550.24,2023-10-18,active,False
ACC01876,smb,USD,91.11,2018-03-01,active,False
ACC01877,smb,USD,395.72,2020-03-17,active,False
ACC01878,smb,GBP,310.35,2022-03-04,active,False
ACC01879,smb,USD,328.64,2019-01-07,active,False
ACC01880,smb,USD,246.18,2021-06-06,active,False
ACC01881,smb,USD,307.01,2024-12-23,active,False
ACC01882,mid_market,GBP,162.58,2023-10-06,active,False
ACC01883,mid_market,USD,195.61,2018-03-19,active,False
ACC01884,mid_market,USD,3108.48,2022-02-21,active,False
ACC01885,enterprise,EUR,38114.69,2022-03-07,active,False
ACC01886,smb,USD,88.85,2018-06-24,active,False
ACC01887,mid_market,EUR,3273.14,2022-07-20,active,False
ACC01888,mid_market,USD,238.98,2021-08-24,active,False
ACC01889,mid_market,EUR,2159.31,2022-10-09,active,False
ACC01890,mid_market,USD,1801.28,2020-01-31,active,False
ACC01891,smb,USD,297.94,2019-10-16,active,False
ACC01892,smb,USD,286.33,2023-02-25,active,False
ACC01893,smb,USD,348.69,2023-01-19,active,False
ACC01894,smb,USD,377.54,2019-02-18,active,False
ACC01895,mid_market,USD,139.29,2019-07-08,active,False
ACC01896,smb,USD,148.68,2022-02-07,active,False
ACC01897,smb,USD,283.43,2023-10-21,active,False
ACC01898,smb,USD,159.72,2019-05-31,active,False
ACC01899,smb,USD,336.23,2019-07-15,active,False
ACC01900,smb,USD,90.68,2023-08-27,active,False
ACC01901,mid_market,USD,215.31,2022-11-16,active,False
ACC01902,smb,USD,127.85,2024-04-25,active,False
ACC01903,mid_market,USD,363.39,2023-06-26,active,False
ACC01904,smb,USD,318.13,2024-09-02,active,False
ACC01905,smb,USD,228.79,2019-04-28,active,False
ACC01906,enterprise,EUR,16299.66,2019-11-27,active,False
ACC01907,smb,USD,396.59,2019-09-01,active,False
ACC01908,smb,USD,316.08,2018-05-22,active,False
ACC01909,smb,USD,89.67,2023-06-15,active,True
ACC01910,smb,USD,380.07,2022-08-19,active,False
ACC01911,smb,USD,247.38,2018-08-08,active,False
ACC01912,mid_market,EUR,126.91,2019-05-22,active,False
ACC01913,mid_market,USD,1386.31,2019-05-03,active,False
ACC01914,smb,USD,380.84,2020-10-26,active,False
ACC01915,smb,USD,112.58,2021-03-10,active,False
ACC01916,smb,USD,270.24,2020-01-09,active,False
ACC01917,smb,USD,256.03,2024-07-05,active,False
ACC01918,mid_market,USD,1731.09,2019-06-28,active,False
ACC01919,mid_market,USD,153.31,2021-12-07,active,False
ACC01920,mid_market,USD,204.44,2021-01-24,active,False
ACC01921,smb,USD,176.5,2020-09-17,active,False
ACC01922,smb,USD,112.46,2023-10-12,active,False
ACC01923,smb,USD,318.17,2024-11-05,active,False
ACC01924,enterprise,GBP,16480.04,2018-01-16,active,False
ACC01925,smb,USD,386.32,2021-03-31,active,False
ACC01926,enterprise,USD,13860.71,2018-11-01,active,False
ACC01927,smb,USD,170.27,2021-01-13,active,False
ACC01928,enterprise,GBP,30099.26,2022-04-27,active,False
ACC01929,mid_market,USD,2755.83,2020-11-18,active,False
ACC01930,mid_market,USD,3233.24,2020-03-01,active,False
ACC01931,smb,USD,180.13,2020-03-08,active,False
ACC01932,smb,USD,185.49,2020-02-06,active,False
ACC01933,mid_market,USD,1904.04,2020-04-12,active,False
ACC01934,smb,USD,119.04,2020-08-13,active,False
ACC01935,enterprise,GBP,32814.58,2022-10-25,active,False
ACC01936,smb,USD,158.15,2018-09-03,active,False
ACC01937,smb,USD,148.62,2018-04-15,active,False
ACC01938,mid_market,GBP,3061.27,2021-08-13,active,False
ACC01939,smb,USD,335.77,2022-10-09,active,False
ACC01940,smb,USD,224.85,2019-10-24,active,False
ACC01941,mid_market,USD,2741.22,2019-05-30,active,False
ACC01942,smb,USD,366.71,2022-05-16,active,False
ACC01943,smb,USD,281.85,2020-09-09,active,False
ACC01944,mid_market,EUR,2959.35,2023-02-25,active,False
ACC01945,smb,USD,205.13,2019-01-10,active,False
ACC01946,smb,USD,176.0,2018-11-06,active,False
ACC01947,mid_market,USD,254.67,2021-11-13,active,False
ACC01948,mid_market,USD,90.63,2020-09-30,active,False
ACC01949,mid_market,USD,3024.03,2023-02-08,active,False
ACC01950,smb,EUR,225.5,2021-07-17,active,False
ACC01951,smb,USD,341.79,2020-06-25,active,False
ACC01952,smb,USD,398.6,2019-02-13,active,False
ACC01953,mid_market,USD,154.44,2019-02-22,active,False
ACC01954,smb,USD,187.32,2023-04-16,active,False
ACC01955,smb,USD,113.86,2019-08-02,active,False
ACC01956,smb,USD,325.55,2021-07-08,active,False
ACC01957,smb,USD,366.4,2023-09-23,active,False
ACC01958,enterprise,USD,24672.19,2024-04-13,active,False
ACC01959,mid_market,USD,200.76,2019-11-16,active,False
ACC01960,mid_market,USD,1733.23,2018-10-08,active,False
ACC01961,smb,USD,358.42,2023-06-04,active,False
ACC01962,smb,USD,298.73,2022-10-23,active,False
ACC01963,smb,EUR,175.74,2020-04-26,active,False
ACC01964,mid_market,USD,87.28,2022-02-26,active,False
ACC01965,smb,USD,131.8,2019-04-28,active,False
ACC01966,smb,USD,208.96,2022-11-26,active,False
ACC01967,mid_market,USD,1585.06,2023-02-03,active,False
ACC01968,mid_market,USD,296.81,2020-02-05,active,False
ACC01969,smb,USD,339.03,2021-04-12,active,False
ACC01970,enterprise,GBP,30731.81,2020-05-03,active,False
ACC01971,smb,USD,290.25,2018-03-21,active,False
ACC01972,smb,USD,378.15,2018-11-22,active,False
ACC01973,mid_market,EUR,216.55,2024-09-19,active,False
ACC01974,smb,USD,336.9,2021-03-11,active,False
ACC01975,mid_market,USD,2486.45,2019-01-13,active,False
ACC01976,smb,USD,309.51,2018-04-24,active,False
ACC01977,smb,USD,174.61,2020-06-22,active,False
ACC01978,smb,USD,258.5,2024-11-17,active,False
ACC01979,enterprise,GBP,36671.3,2020-09-10,active,False
ACC01980,smb,USD,162.51,2024-12-29,active,False
ACC01981,smb,USD,311.99,2021-06-04,active,False
ACC01982,enterprise,EUR,20448.97,2023-05-07,active,False
ACC01983,smb,USD,331.24,2023-07-01,active,False
ACC01984,smb,USD,200.6,2018-03-13,active,False
ACC01985,smb,USD,291.1,2018-01-16,active,False
ACC01986,mid_market,GBP,2318.12,2024-06-15,active,False
ACC01987,mid_market,USD,3799.17,2024-07-11,active,False
ACC01988,smb,EUR,387.45,2018-12-05,active,False
ACC01989,smb,USD,227.97,2022-07-10,active,False
ACC01990,mid_market,USD,2027.01,2024-06-19,active,False
ACC01991,enterprise,GBP,19633.74,2024-08-26,active,False
ACC01992,smb,USD,375.36,2020-01-28,active,False
ACC01993,smb,EUR,383.26,2023-09-21,active,False
ACC01994,smb,USD,237.4,2022-07-11,active,False
ACC01995,enterprise,GBP,14981.73,2024-06-29,active,False
ACC01996,mid_market,USD,388.22,2019-01-11,active,False
ACC01997,mid_market,EUR,2516.17,2022-03-17,active,False
ACC01998,mid_market,USD,2442.37,2018-03-04,active,False
ACC01999,mid_market,GBP,2729.25,2020-07-02,active,False
ACC02000,smb,USD,256.35,2018-01-30,active,False
ACC02001,smb,USD,372.11,2021-02-06,active,False
ACC02002,smb,USD,274.58,2023-09-05,active,False
ACC02003,smb,USD,224.35,2022-08-09,active,False
ACC02004,smb,USD,250.07,2020-03-20,active,False
ACC02005,smb,USD,188.11,2020-12-27,active,False
ACC02006,smb,USD,128.33,2020-07-28,active,False
ACC02007,smb,USD,307.67,2023-02-14,active,False
ACC02008,smb,USD,117.75,2019-11-12,active,False
ACC02009,smb,GBP,163.17,2018-08-23,active,False
ACC02010,smb,USD,274.94,2021-07-19,active,False
ACC02011,smb,USD,259.49,2023-10-23,active,False
ACC02012,mid_market,USD,3510.57,2021-05-04,active,False
ACC02013,mid_market,EUR,1918.99,2019-06-06,active,False
ACC02014,mid_market,USD,253.77,2018-04-28,active,False
ACC02015,mid_market,GBP,3369.04,2024-08-09,active,False
ACC02016,smb,USD,361.37,2023-04-29,active,False
ACC02017,smb,EUR,317.49,2019-02-02,active,False
ACC02018,mid_market,USD,338.36,2018-07-08,active,False
ACC02019,smb,USD,188.42,2018-11-27,active,False
ACC02020,smb,USD,260.98,2020-08-20,active,False
ACC02021,mid_market,EUR,2944.36,2023-09-07,active,False
ACC02022,smb,USD,392.01,2019-02-13,active,False
ACC02023,mid_market,USD,2453.62,2023-09-24,active,False
ACC02024,mid_market,USD,123.63,2018-01-05,active,False
ACC02025,enterprise,GBP,21785.57,2023-03-04,active,False
ACC02026,smb,USD,388.83,2019-12-23,active,False
ACC02027,smb,USD,157.6,2024-09-21,active,False
ACC02028,enterprise,GBP,8653.5,2021-05-01,active,False
ACC02029,smb,USD,237.96,2019-11-23,active,False
ACC02030,mid_market,USD,200.88,2019-09-13,active,False
ACC02031,mid_market,USD,398.42,2023-10-14,active,False
ACC02032,mid_market,USD,356.22,2020-10-27,active,False
ACC02033,smb,USD,245.91,2020-06-18,active,False
ACC02034,smb,USD,256.92,2023-02-24,active,False
ACC02035,mid_market,EUR,3886.91,2021-10-05,active,False
ACC02036,mid_market,USD,3163.62,2022-08-24,active,False
ACC02037,mid_market,USD,275.5,2021-02-12,active,False
ACC02038,smb,USD,363.68,2018-06-13,active,False
ACC02039,smb,USD,198.32,2018-01-15,active,False
ACC02040,smb,USD,122.69,2018-04-10,active,False
ACC02041,mid_market,USD,359.03,2022-01-08,active,False
ACC02042,mid_market,USD,1815.34,2021-08-05,active,False
ACC02043,smb,USD,148.99,2023-03-26,active,False
ACC02044,mid_market,USD,379.49,2024-04-05,active,False
ACC02045,smb,USD,212.68,2019-03-23,active,False
ACC02046,smb,USD,153.68,2024-09-12,active,False
ACC02047,enterprise,EUR,15099.05,2024-07-09,active,False
ACC02048,smb,USD,367.52,2022-04-24,active,False
ACC02049,mid_market,USD,2137.05,2021-09-17,active,False
ACC02050,enterprise,EUR,38851.7,2019-03-28,active,False
ACC02051,enterprise,USD,35900.01,2019-04-01,active,False
ACC02052,smb,USD,386.08,2018-02-17,active,False
ACC02053,mid_market,USD,1065.2,2022-07-10,active,False
ACC02054,smb,USD,152.92,2021-01-12,active,False
ACC02055,smb,USD,290.34,2019-05-06,active,False
