ticket_id,account_id,opened_date,status,category
TKT001568,ACC01635,2025-03-01,open,billing
TKT001569,ACC01635,2025-03-13,pending,integration_error
TKT001570,ACC01636,2025-05-12,closed,billing
TKT001571,ACC01638,2025-05-10,closed,feature_request
TKT001572,ACC01640,2025-01-17,closed,billing
TKT001573,ACC01640,2025-05-21,open,performance
TKT001574,ACC01641,2025-04-06,closed,integration_error
TKT001575,ACC01642,2025-02-11,pending,feature_request
TKT001576,ACC01644,2025-05-13,closed,technical_issue
TKT001577,ACC01644,2025-04-08,pending,technical_issue
TKT001578,ACC01644,2025-02-21,open,technical_issue
TKT001579,ACC01646,2025-06-01,open,access_management
TKT001580,ACC01649,2025-01-24,pending,integration_error
TKT001581,ACC01650,2025-01-30,pending,performance
TKT001582,ACC01652,2025-01-20,closed,performance
TKT001583,ACC01652,2025-05-28,closed,access_management
TKT001584,ACC01656,2025-05-03,open,data_loss
TKT001585,ACC01657,2025-04-14,closed,data_loss
TKT001586,ACC01658,2025-04-19,open,access_management
TKT001587,ACC01659,2025-04-18,open,performance
TKT001588,ACC01659,2025-03-05,closed,access_management
TKT001589,ACC01660,2025-02-03,open,data_loss
TKT001590,ACC01661,2025-04-01,closed,data_loss
TKT001591,ACC01663,2025-02-27,pending,data_loss
TKT001592,ACC01663,2025-04-28,open,feature_request
TKT001593,ACC01663,2025-05-06,open,data_loss
TKT001594,ACC01664,2025-02-15,open,access_management
TKT001595,ACC01667,2025-01-23,closed,access_management
TKT001596,ACC01667,2025-05-20,closed,feature_request
TKT001597,ACC01668,2025-04-19,open,data_loss
TKT001598,ACC01670,2025-04-02,pending,integration_error
TKT001599,ACC01674,2025-03-28,closed,feature_request
TKT001600,ACC01675,2025-03-21,closed,technical_issue
TKT001601,ACC01677,2025-03-05,open,data_loss
TKT001602,ACC01678,2025-02-03,open,billing
TKT001603,ACC01678,2025-01-23,pending,performance
TKT001604,ACC01679,2025-06-28,open,data_loss
TKT001605,ACC01680,2025-02-12,pending,feature_request
TKT001606,ACC01680,2025-06-04,closed,data_loss
TKT001607,ACC01681,2025-03-16,open,access_management
TKT001608,ACC01681,2025-05-24,open,performance
TKT001609,ACC01683,2025-04-19,open,access_management
TKT001610,ACC01683,2025-04-30,pending,data_loss
TKT001611,ACC01684,2025-04-18,closed,performance
TKT001612,ACC01685,2025-01-15,closed,data_loss
TKT001613,ACC01686,2025-02-03,closed,access_management
TKT001614,ACC01687,2025-02-10,closed,data_loss
TKT001615,ACC01690,2025-04-28,open,data_loss
TKT001616,ACC01692,2025-01-22,closed,performance
TKT001617,ACC01692,2025-05-30,closed,feature_request
TKT001618,ACC01696,2025-06-15,closed,integration_error
TKT001619,ACC01697,2025-05-26,open,performance
TKT001620,ACC01700,2025-03-10,open,access_management
TKT001621,ACC01701,2025-03-21,open,feature_request
TKT001622,ACC01701,2025-02-07,closed,feature_request
TKT001623,ACC01701,2025-02-12,closed,data_loss
TKT001624,ACC01701,2025-03-12,closed,performance
TKT001625,ACC01701,2025-01-30,open,billing
TKT001626,ACC01701,2025-02-17,closed,data_loss
TKT001627,ACC01703,2025-05-10,pending,access_management
TKT001628,ACC01703,2025-06-02,closed,performance
TKT001629,ACC01703,2025-04-12,open,access_management
TKT001630,ACC01703,2025-03-26,open,data_loss
TKT001631,ACC01706,2025-02-10,open,billing
TKT001632,ACC01706,2025-05-10,open,feature_request
TKT001633,ACC01707,2025-04-30,closed,performance
TKT001634,ACC01708,2025-03-14,open,feature_request
TKT001635,ACC01709,2025-03-28,closed,feature_request
TKT001636,ACC01711,2025-05-12,closed,data_loss
TKT001637,ACC01711,2025-01-23,open,billing
TKT001638,ACC01712,2025-02-08,closed,billing
TKT001639,ACC01712,2025-01-05,closed,billing
TKT001640,ACC01715,2025-03-31,closed,access_management
TKT001641,ACC01715,2025-04-04,closed,data_loss
TKT001642,ACC01716,2025-01-26,open,integration_error
TKT001643,ACC01719,2025-05-05,open,data_loss
TKT001644,ACC01719,2025-05-11,closed,performance
TKT001645,ACC01719,2025-05-19,open,access_management
TKT001646,ACC01720,2025-02-21,closed,performance
TKT001647,ACC01720,2025-04-02,open,access_management
TKT001648,ACC01720,2025-04-18,closed,billing
TKT001649,ACC01720,2025-05-21,closed,feature_request
TKT001650,ACC01720,2025-02-17,closed,billing
TKT001651,ACC01721,2025-02-01,closed,billing
TKT001652,ACC01722,2025-01-07,closed,technical_issue
TKT001653,ACC01722,2025-05-10,closed,technical_issue
TKT001654,ACC01723,2025-06-19,open,integration_error
TKT001655,ACC01729,2025-05-21,pending,integration_error
TKT001656,ACC01730,2025-02-13,closed,performance
TKT001657,ACC01731,2025-03-27,closed,performance
TKT001658,ACC01735,2025-02-10,open,feature_request
TKT001659,ACC01735,2025-03-07,closed,access_management
TKT001660,ACC01739,2025-05-02,closed,access_management
TKT001661,ACC01741,2025-03-22,open,data_loss
TKT001662,ACC01741,2025-05-26,closed,billing
TKT001663,ACC01742,2025-06-26,open,technical_issue
TKT001664,ACC01742,2025-04-18,open,access_management
TKT001665,ACC01747,2025-04-18,pending,feature_request
TKT001666,ACC01747,2025-01-23,closed,access_management
TKT001667,ACC01749,2025-04-20,open,feature_request
TKT001668,ACC01749,2025-02-25,closed,performance
TKT001669,ACC01750,2025-01-18,open,feature_request
TKT001670,ACC01751,2025-06-24,open,billing
TKT001671,ACC01752,2025-06-21,closed,billing
TKT001672,ACC01753,2025-01-14,open,integration_error
TKT001673,ACC01753,2025-03-26,open,feature_request
TKT001674,ACC01755,2025-04-19,closed,technical_issue
TKT001675,ACC01755,2025-06-01,open,technical_issue
TKT001676,ACC01757,2025-04-07,open,feature_request
TKT001677,ACC01759,2025-05-14,closed,integration_error
TKT001678,ACC01759,2025-02-28,open,feature_request
TKT001679,ACC01761,2025-06-06,closed,performance
TKT001680,ACC01762,2025-02-03,closed,data_loss
TKT001681,ACC01763,2025-06-18,closed,integration_error
TKT001682,ACC01765,2025-05-23,open,billing
TKT001683,ACC01767,2025-01-18,open,feature_request
TKT001684,ACC01768,2025-01-22,closed,data_loss
TKT001685,ACC01769,2025-04-26,closed,billing
TKT001686,ACC01769,2025-04-12,closed,integration_error
TKT001687,ACC01769,2025-02-18,open,integration_error
TKT001688,ACC01770,2025-03-06,pending,technical_issue
TKT001689,ACC01770,2025-01-05,closed,performance
TKT001690,ACC01771,2025-06-11,closed,billing
TKT001691,ACC01772,2025-01-25,open,data_loss
TKT001692,ACC01772,2025-04-18,closed,billing
TKT001693,ACC01774,2025-02-03,closed,technical_issue
TKT001694,ACC01775,2025-04-12,open,integration_error
TKT001695,ACC01775,2025-06-09,open,integration_error
TKT001696,ACC01775,2025-06-08,closed,technical_issue
TKT001697,ACC01777,2025-04-23,closed,billing
TKT001698,ACC01777,2025-06-11,open,access_management
TKT001699,ACC01778,2025-05-20,open,integration_error
TKT001700,ACC01780,2025-02-26,pending,access_management
TKT001701,ACC01781,2025-04-21,closed,integration_error
TKT001702,ACC01781,2025-02-21,closed,performance
TKT001703,ACC01781,2025-05-06,open,technical_issue
TKT001704,ACC01781,2025-02-19,closed,data_loss
TKT001705,ACC01783,2025-02-09,open,integration_error
TKT001706,ACC01783,2025-03-23,closed,data_loss
TKT001707,ACC01784,2025-02-01,open,data_loss
TKT001708,ACC01785,2025-03-23,closed,technical_issue
TKT001709,ACC01788,2025-03-31,closed,feature_request
TKT001710,ACC01788,2025-03-10,open,technical_issue
TKT001711,ACC01790,2025-06-16,closed,performance
TKT001712,ACC01791,2025-05-28,closed,feature_request
TKT001713,ACC01791,2025-02-24,closed,access_management
TKT001714,ACC01791,2025-04-14,closed,performance
TKT001715,ACC01791,2025-05-12,open,data_loss
TKT001716,ACC01792,2025-06-23,closed,data_loss
TKT001717,ACC01794,2025-03-07,closed,technical_issue
TKT001718,ACC01795,2025-05-20,open,access_management
TKT001719,ACC01796,2025-04-10,pending,access_management
TKT001720,ACC01797,2025-03-31,open,integration_error
TKT001721,ACC01798,2025-02-11,closed,integration_error
TKT001722,ACC01799,2025-02-14,closed,access_management
TKT001723,ACC01801,2025-02-15,open,access_management
TKT001724,ACC01802,2025-03-19,open,technical_issue
TKT001725,ACC01804,2025-01-23,pending,billing
TKT001726,ACC01805,2025-02-16,closed,billing
TKT001727,ACC01812,2025-06-26,closed,feature_request
TKT001728,ACC01813,2025-03-19,closed,feature_request
TKT001729,ACC01814,2025-06-07,closed,technical_issue
TKT001730,ACC01815,2025-06-23,open,data_loss
TKT001731,ACC01815,2025-01-10,closed,feature_request
TKT001732,ACC01815,2025-03-03,closed,billing
TKT001733,ACC01818,2025-06-20,closed,data_loss
TKT001734,ACC01818,2025-04-14,closed,technical_issue
TKT001735,ACC01819,2025-05-05,closed,feature_request
TKT001736,ACC01820,2025-05-07,closed,billing
TKT001737,ACC01820,2025-01-12,open,data_loss
TKT001738,ACC01820,2025-03-22,closed,billing
TKT001739,ACC01821,2025-06-15,closed,access_management
TKT001740,ACC01823,2025-04-09,closed,billing
TKT001741,ACC01823,2025-03-11,pending,feature_request
TKT001742,ACC01824,2025-04-10,closed,billing
TKT001743,ACC01825,2025-01-25,closed,access_management
TKT001744,ACC01825,2025-04-18,pending,access_management
TKT001745,ACC01827,2025-04-27,closed,feature_request
TKT001746,ACC01828,2025-04-03,closed,integration_error
TKT001747,ACC01828,2025-02-22,open,integration_error
TKT001748,ACC01828,2025-03-31,open,data_loss
TKT001749,ACC01829,2025-01-08,closed,performance
TKT001750,ACC01830,2025-06-01,pending,technical_issue
TKT001751,ACC01830,2025-05-01,open,technical_issue
TKT001752,ACC01831,2025-03-17,closed,access_management
TKT001753,ACC01833,2025-03-11,closed,feature_request
TKT001754,ACC01833,2025-01-03,open,technical_issue
TKT001755,ACC01833,2025-06-04,closed,performance
TKT001756,ACC01833,2025-03-08,pending,data_loss
TKT001757,ACC01834,2025-01-07,closed,technical_issue
TKT001758,ACC01837,2025-01-31,open,data_loss
TKT001759,ACC01837,2025-03-16,open,technical_issue
TKT001760,ACC01837,2025-04-13,open,access_management
TKT001761,ACC01839,2025-01-18,closed,feature_request
TKT001762,ACC01843,2025-03-15,closed,data_loss
TKT001763,ACC01844,2025-02-23,closed,performance
TKT001764,ACC01844,2025-01-05,open,technical_issue
TKT001765,ACC01846,2025-01-02,closed,integration_error
TKT001766,ACC01847,2025-01-09,closed,performance
TKT001767,ACC01847,2025-02-04,open,performance
TKT001768,ACC01848,2025-04-20,open,technical_issue
TKT001769,ACC01849,2025-02-03,closed,integration_error
TKT001770,ACC01850,2025-04-30,closed,data_loss
TKT001771,ACC01851,2025-02-14,open,integration_error
TKT001772,ACC01851,2025-03-08,open,data_loss
TKT001773,ACC01852,2025-04-19,open,billing
TKT001774,ACC01852,2025-05-28,closed,technical_issue
TKT001775,ACC01854,2025-04-26,open,feature_request
TKT001776,ACC01858,2025-02-02,closed,feature_request
TKT001777,ACC01859,2025-05-28,open,data_loss
TKT001778,ACC01859,2025-01-06,open,technical_issue
TKT001779,ACC01859,2025-01-10,closed,feature_request
TKT001780,ACC01861,2025-04-24,open,billing
TKT001781,ACC01863,2025-01-25,closed,access_management
TKT001782,ACC01863,2025-05-18,closed,performance
TKT001783,ACC01865,2025-02-10,open,technical_issue
TKT001784,ACC01866,2025-06-10,closed,access_management
TKT001785,ACC01869,2025-06-04,closed,data_loss
TKT001786,ACC01869,2025-02-11,pending,billing
TKT001787,ACC01870,2025-05-21,open,access_management
TKT001788,ACC01871,2025-03-17,closed,integration_error
TKT001789,ACC01872,2025-03-09,closed,performance
TKT001790,ACC01872,2025-03-28,closed,billing
TKT001791,ACC01873,2025-05-10,open,data_loss
TKT001792,ACC01873,2025-05-18,closed,integration_error
TKT001793,ACC01874,2025-04-06,pending,integration_error
TKT001794,ACC01875,2025-06-05,closed,integration_error
TKT001795,ACC01877,2025-03-03,open,technical_issue
TKT001796,ACC01877,2025-01-17,closed,feature_request
TKT001797,ACC01878,2025-05-13,closed,technical_issue
TKT001798,ACC01878,2025-04-12,closed,data_loss
TKT001799,ACC01881,2025-05-26,open,feature_request
TKT001800,ACC01881,2025-05-11,closed,performance
TKT001801,ACC01881,2025-05-26,closed,integration_error
TKT001802,ACC01883,2025-06-25,closed,feature_request
TKT001803,ACC01883,2025-05-25,open,billing
TKT001804,ACC01883,2025-03-21,closed,technical_issue
TKT001805,ACC01884,2025-04-28,open,feature_request
TKT001806,ACC01888,2025-05-18,closed,integration_error
TKT001807,ACC01889,2025-02-11,closed,feature_request
TKT001808,ACC01890,2025-01-29,open,technical_issue
TKT001809,ACC01890,2025-01-02,closed,integration_error
TKT001810,ACC01891,2025-01-04,closed,billing
TKT001811,ACC01891,2025-05-07,closed,performance
TKT001812,ACC01891,2025-03-11,pending,performance
TKT001813,ACC01893,2025-04-21,open,billing
TKT001814,ACC01893,2025-01-11,open,integration_error
TKT001815,ACC01896,2025-03-03,open,technical_issue
TKT001816,ACC01896,2025-03-18,open,access_management
TKT001817,ACC01898,2025-02-15,open,performance
TKT001818,ACC01898,2025-06-21,closed,access_management
TKT001819,ACC01898,2025-02-09,open,technical_issue
TKT001820,ACC01899,2025-03-04,open,feature_request
TKT001821,ACC01900,2025-02-10,closed,technical_issue
TKT001822,ACC01900,2025-03-22,closed,feature_request
TKT001823,ACC01900,2025-04-02,open,billing
TKT001824,ACC01901,2025-05-03,closed,performance
TKT001825,ACC01904,2025-06-16,closed,technical_issue
TKT001826,ACC01905,2025-05-05,closed,integration_error
TKT001827,ACC01907,2025-06-12,closed,technical_issue
TKT001828,ACC01907,2025-02-26,open,data_loss
TKT001829,ACC01908,2025-03-16,closed,access_management
TKT001830,ACC01908,2025-02-04,open,data_loss
TKT001831,ACC01910,2025-01-02,closed,billing
TKT001832,ACC01910,2025-03-15,closed,feature_request
TKT001833,ACC01911,2025-01-01,closed,performance
TKT001834,ACC01911,2025-02-02,open,feature_request
TKT001835,ACC01911,2025-01-25,open,data_loss
TKT001836,ACC01913,2025-04-24,closed,data_loss
TKT001837,ACC01913,2025-01-24,open,integration_error
TKT001838,ACC01918,2025-05-07,closed,access_management
TKT001839,ACC01919,2025-04-17,open,feature_request
TKT001840,ACC01920,2025-04-05,open,integration_error
TKT001841,ACC01922,2025-02-21,closed,integration_error
TKT001842,ACC01923,2025-06-29,closed,performance
TKT001843,ACC01923,2025-01-26,closed,feature_request
TKT001844,ACC01923,2025-05-29,closed,performance
TKT001845,ACC01925,2025-05-07,closed,technical_issue
TKT001846,ACC01925,2025-04-29,closed,integration_error
TKT001847,ACC01927,2025-06-16,closed,data_loss
TKT001848,ACC01928,2025-03-07,closed,integration_error
TKT001849,ACC01928,2025-02-22,open,access_management
TKT001850,ACC01933,2025-05-08,closed,access_management
TKT001851,ACC01936,2025-03-28,open,access_management
TKT001852,ACC01936,2025-02-16,closed,billing
TKT001853,ACC01937,2025-01-08,open,access_management
TKT001854,ACC01939,2025-04-13,open,access_management
TKT001855,ACC01941,2025-01-10,closed,data_loss
TKT001856,ACC01943,2025-04-08,closed,performance
TKT001857,ACC01945,2025-04-12,pending,feature_request
TKT001858,ACC01945,2025-02-11,open,technical_issue
TKT001859,ACC01945,2025-02-16,open,billing
TKT001860,ACC01949,2025-01-22,closed,performance
TKT001861,ACC01951,2025-01-21,open,integration_error
TKT001862,ACC01955,2025-02-08,open,integration_error
TKT001863,ACC01957,2025-03-06,open,billing
TKT001864,ACC01960,2025-04-14,closed,integration_error
TKT001865,ACC01962,2025-04-08,closed,data_loss
TKT001866,ACC01962,2025-02-01,open,data_loss
TKT001867,ACC01962,2025-05-01,open,data_loss
TKT001868,ACC01962,2025-06-20,closed,integration_error
TKT001869,ACC01963,2025-04-25,closed,performance
TKT001870,ACC01963,2025-04-15,open,integration_error
TKT001871,ACC01963,2025-04-27,open,data_loss
TKT001872,ACC01965,2025-05-28,closed,access_management
TKT001873,ACC01965,2025-03-27,closed,data_loss
TKT001874,ACC01966,2025-01-17,closed,data_loss
TKT001875,ACC01966,2025-01-02,closed,feature_request
TKT001876,ACC01966,2025-01-06,open,performance
TKT001877,ACC01966,2025-06-20,open,feature_request
TKT001878,ACC01967,2025-06-12,open,access_management
TKT001879,ACC01971,2025-06-13,open,billing
TKT001880,ACC01971,2025-01-19,pending,performance
TKT001881,ACC01972,2025-04-25,open,billing
TKT001882,ACC01972,2025-02-16,closed,technical_issue
TKT001883,ACC01972,2025-05-06,closed,performance
TKT001884,ACC01975,2025-05-24,open,data_loss
TKT001885,ACC01975,2025-03-06,open,feature_request
TKT001886,ACC01977,2025-06-11,closed,data_loss
TKT001887,ACC01977,2025-01-06,closed,integration_error
TKT001888,ACC01977,2025-04-02,closed,billing
TKT001889,ACC01978,2025-02-10,closed,technical_issue
TKT001890,ACC01980,2025-06-12,open,billing
TKT001891,ACC01981,2025-06-17,pending,data_loss
TKT001892,ACC01983,2025-04-08,closed,integration_error
TKT001893,ACC01983,2025-04-21,open,performance
TKT001894,ACC01984,2025-04-12,closed,billing
TKT001895,ACC01984,2025-01-19,closed,billing
TKT001896,ACC01984,2025-01-25,open,technical_issue
TKT001897,ACC01986,2025-02-07,closed,integration_error
TKT001898,ACC01986,2025-02-09,closed,access_management
TKT001899,ACC01987,2025-06-19,pending,technical_issue
TKT001900,ACC01989,2025-01-19,closed,data_loss
TKT001901,ACC01990,2025-06-24,closed,performance
TKT001902,ACC01991,2025-04-01,open,feature_request
TKT001903,ACC01993,2025-04-10,open,performance
TKT001904,ACC01993,2025-03-10,closed,performance
TKT001905,ACC01993,2025-01-12,closed,access_management
TKT001906,ACC01994,2025-02-18,closed,technical_issue
TKT001907,ACC01994,2025-05-27,closed,performance
TKT001908,ACC01994,2025-02-05,closed,integration_error
TKT001909,ACC01995,2025-06-09,pending,access_management
TKT001910,ACC01998,2025-02-06,closed,billing
TKT001911,ACC01999,2025-06-24,closed,billing
TKT001912,ACC02000,2025-01-01,closed,integration_error
TKT001913,ACC02000,2025-05-18,closed,billing
TKT001914,ACC02004,2025-03-26,closed,access_management
TKT001915,ACC02005,2025-05-04,closed,data_loss
TKT001916,ACC02005,2025-05-16,open,data_loss
TKT001917,ACC02006,2025-06-27,closed,access_management
TKT001918,ACC02006,2025-03-28,open,billing
TKT001919,ACC02007,2025-01-29,closed,performance
TKT001920,ACC02007,2025-06-02,closed,feature_request
TKT001921,ACC02008,2025-04-04,open,billing
TKT001922,ACC02008,2025-06-16,open,technical_issue
TKT001923,ACC02008,2025-02-03,open,data_loss
TKT001924,ACC02009,2025-01-07,open,access_management
TKT001925,ACC02010,2025-04-07,closed,performance
