response_id,invitation_id,response_date,score,primary_theme
RESP0005675,INV0016292,2025-02-04,2,pricing_transparency
RESP0005676,INV0016294,2025-02-04,7,
RESP0005677,INV0016296,2025-02-07,7,
RESP0005678,INV0016299,2025-02-07,2,onboarding_experience
RESP0005679,INV0016300,2025-02-03,4,data_export_reliability
RESP0005680,INV0016301,2025-02-05,9,
RESP0005681,INV0016303,2025-02-10,3,mobile_app_performance
RESP0005682,INV0016304,2025-02-06,9,
RESP0005683,INV0016307,2025-02-10,6,customer_support_speed
RESP0005684,INV0016314,2025-02-10,2,onboarding_experience
RESP0005685,INV0016315,2025-02-09,9,
RESP0005686,INV0016316,2025-02-11,8,
RESP0005687,INV0016319,2025-02-05,9,
RESP0005688,INV0016320,2025-02-09,1,mobile_app_performance
RESP0005689,INV0016321,2025-02-08,9,
RESP0005690,INV0016322,2025-02-06,2,mobile_app_performance
RESP0005691,INV0016323,2025-02-07,8,
RESP0005692,INV0016335,2025-02-03,4,mobile_app_performance
RESP0005693,INV0016341,2025-02-07,9,
RESP0005694,INV0016342,2025-02-08,10,
RESP0005695,INV0016343,2025-02-05,2,mobile_app_performance
RESP0005696,INV0016347,2025-02-04,3,data_export_reliability
RESP0005697,INV0016348,2025-02-06,8,
RESP0005698,INV0016349,2025-02-05,8,
RESP0005699,INV0016352,2025-02-06,8,
RESP0005700,INV0016357,2025-02-08,9,
RESP0005701,INV0016358,2025-02-09,7,
RESP0005702,INV0016359,2025-02-10,10,
RESP0005703,INV0016367,2025-02-08,10,
RESP0005704,INV0016369,2025-02-05,10,
RESP0005705,INV0016371,2025-02-06,4,customer_support_speed
RESP0005706,INV0016372,2025-02-05,5,data_export_reliability
RESP0005707,INV0016374,2025-02-11,3,pricing_transparency
RESP0005708,INV0016380,2025-02-06,10,
RESP0005709,INV0016382,2025-02-10,10,
RESP0005710,INV0016383,2025-02-04,9,
RESP0005711,INV0016384,2025-02-02,2,data_export_reliability
RESP0005712,INV0016387,2025-02-06,7,
RESP0005713,INV0016392,2025-02-07,3,pricing_transparency
RESP0005714,INV0016393,2025-02-02,2,mobile_app_performance
RESP0005715,INV0016396,2025-02-08,4,mobile_app_performance
RESP0005716,INV0016400,2025-02-09,10,
RESP0005717,INV0016404,2025-02-09,7,
RESP0005718,INV0016405,2025-02-07,3,onboarding_experience
RESP0005719,INV0016406,2025-02-09,9,
RESP0005720,INV0016412,2025-02-12,10,
RESP0005721,INV0016413,2025-02-10,7,
RESP0005722,INV0016416,2025-02-08,10,
RESP0005723,INV0016419,2025-02-07,9,
RESP0005724,INV0016422,2025-02-12,8,
RESP0005725,INV0016434,2025-02-10,10,
RESP0005726,INV0016435,2025-02-06,3,customer_support_speed
RESP0005727,INV0016436,2025-02-07,10,
RESP0005728,INV0016440,2025-02-05,10,
RESP0005729,INV0016442,2025-02-06,7,
RESP0005730,INV0016443,2025-02-04,7,
RESP0005731,INV0016447,2025-02-08,10,
RESP0005732,INV0016449,2025-02-02,8,
RESP0005733,INV0016451,2025-02-03,1,mobile_app_performance
RESP0005734,INV0016453,2025-02-07,8,
RESP0005735,INV0016456,2025-02-11,6,customer_support_speed
RESP0005736,INV0016457,2025-02-02,10,
RESP0005737,INV0016460,2025-02-06,10,
RESP0005738,INV0016464,2025-02-04,0,customer_support_speed
RESP0005739,INV0016465,2025-02-05,2,onboarding_experience
RESP0005740,INV0016466,2025-02-10,5,reporting_accuracy
RESP0005741,INV0016473,2025-02-05,10,
RESP0005742,INV0016474,2025-02-11,10,
RESP0005743,INV0016475,2025-02-09,10,
RESP0005744,INV0016481,2025-02-04,10,
RESP0005745,INV0016484,2025-02-10,10,
RESP0005746,INV0016486,2025-02-07,3,pricing_transparency
RESP0005747,INV0016489,2025-02-10,9,
RESP0005748,INV0016490,2025-02-09,10,
RESP0005749,INV0016492,2025-02-06,10,
RESP0005750,INV0016503,2025-02-05,4,
RESP0005751,INV0016506,2025-02-06,4,data_export_reliability
RESP0005752,INV0016508,2025-02-09,2,pricing_transparency
RESP0005753,INV0016514,2025-02-06,7,
RESP0005754,INV0016518,2025-02-07,9,
RESP0005755,INV0016519,2025-02-07,9,
RESP0005756,INV0016521,2025-02-05,0,mobile_app_performance
RESP0005757,INV0016522,2025-02-03,8,
RESP0005758,INV0016532,2025-02-06,10,
RESP0005759,INV0016533,2025-02-10,1,
RESP0005760,INV0016541,2025-02-11,6,customer_support_speed
RESP0005761,INV0016542,2025-02-10,10,
RESP0005762,INV0016549,2025-02-04,8,
RESP0005763,INV0016559,2025-02-05,6,api_stability
RESP0005764,INV0016569,2025-02-05,8,
RESP0005765,INV0016574,2025-02-08,9,
RESP0005766,INV0016583,2025-02-09,8,
RESP0005767,INV0016585,2025-02-07,10,
RESP0005768,INV0016593,2025-02-07,2,feature_discoverability
RESP0005769,INV0016594,2025-02-05,3,feature_discoverability
RESP0005770,INV0016597,2025-02-08,10,
RESP0005771,INV0016598,2025-02-10,9,
RESP0005772,INV0016599,2025-02-03,10,
RESP0005773,INV0016601,2025-02-08,3,customer_support_speed
RESP0005774,INV0016602,2025-02-05,10,
RESP0005775,INV0016605,2025-02-03,5,mobile_app_performance
RESP0005776,INV0016607,2025-02-09,10,
RESP0005777,INV0016608,2025-02-05,10,
RESP0005778,INV0016615,2025-02-08,9,
RESP0005779,INV0016616,2025-02-04,9,
RESP0005780,INV0016617,2025-02-08,9,
RESP0005781,INV0016621,2025-02-09,2,mobile_app_performance
RESP0005782,INV0016624,2025-02-05,9,
RESP0005783,INV0016629,2025-02-09,10,
RESP0005784,INV0016633,2025-02-08,7,
RESP0005785,INV0016637,2025-02-04,9,
RESP0005786,INV0016639,2025-02-08,4,customer_support_speed
RESP0005787,INV0016640,2025-02-07,7,
RESP0005788,INV0016641,2025-02-05,8,
RESP0005789,INV0016648,2025-02-06,4,data_export_reliability
RESP0005790,INV0016652,2025-02-04,3,pricing_transparency
RESP0005791,INV0016654,2025-02-11,9,
RESP0005792,INV0016660,2025-02-11,9,
RESP0005793,INV0016661,2025-02-03,5,onboarding_experience
RESP0005794,INV0016663,2025-02-05,10,
RESP0005795,INV0016664,2025-02-06,9,
RESP0005796,INV0016666,2025-02-07,9,
RESP0005797,INV0016668,2025-02-07,9,
RESP0005798,INV0016671,2025-02-07,9,
RESP0005799,INV0016680,2025-02-06,6,mobile_app_performance
RESP0005800,INV0016682,2025-02-08,8,
RESP0005801,INV0016684,2025-02-07,10,
RESP0005802,INV0016685,2025-02-06,10,
RESP0005803,INV0016689,2025-02-06,7,
RESP0005804,INV0016691,2025-02-02,7,
RESP0005805,INV0016695,2025-02-12,5,mobile_app_performance
RESP0005806,INV0016697,2025-02-11,9,
RESP0005807,INV0016706,2025-02-04,0,onboarding_experience
RESP0005808,INV0016707,2025-02-05,9,
RESP0005809,INV0016708,2025-02-05,5,feature_discoverability
RESP0005810,INV0016710,2025-02-05,7,
RESP0005811,INV0016714,2025-02-09,8,
RESP0005812,INV0016718,2025-02-09,10,
RESP0005813,INV0016720,2025-02-07,7,
RESP0005814,INV0016723,2025-02-06,8,
RESP0005815,INV0016727,2025-02-04,9,
RESP0005816,INV0016729,2025-02-05,7,
RESP0005817,INV0016735,2025-02-03,0,data_export_reliability
RESP0005818,INV0016736,2025-02-07,9,
RESP0005819,INV0016738,2025-02-05,10,
RESP0005820,INV0016739,2025-02-05,2,customer_support_speed
RESP0005821,INV0016741,2025-02-07,10,
RESP0005822,INV0016742,2025-02-08,5,pricing_transparency
RESP0005823,INV0016747,2025-02-08,7,
RESP0005824,INV0016748,2025-02-03,5,customer_support_speed
RESP0005825,INV0016750,2025-02-04,4,customer_support_speed
RESP0005826,INV0016751,2025-02-03,9,
RESP0005827,INV0016755,2025-02-08,0,onboarding_experience
RESP0005828,INV0016756,2025-02-12,6,mobile_app_performance
RESP0005829,INV0016759,2025-02-10,10,
RESP0005830,INV0016765,2025-02-12,10,
RESP0005831,INV0016766,2025-02-05,7,
RESP0005832,INV0016768,2025-02-10,6,pricing_transparency
RESP0005833,INV0016783,2025-02-08,9,
RESP0005834,INV0016784,2025-02-11,7,
RESP0005835,INV0016786,2025-02-10,6,mobile_app_performance
RESP0005836,INV0016792,2025-02-08,5,customer_support_speed
RESP0005837,INV0016793,2025-02-09,9,
RESP0005838,INV0016797,2025-02-10,10,
RESP0005839,INV0016799,2025-02-03,9,
RESP0005840,INV0016810,2025-02-10,9,
RESP0005841,INV0016811,2025-02-05,4,pricing_transparency
RESP0005842,INV0016816,2025-02-04,8,
RESP0005843,INV0016817,2025-02-05,4,
RESP0005844,INV0016827,2025-02-05,9,
RESP0005845,INV0016828,2025-02-09,7,
RESP0005846,INV0016830,2025-02-10,0,mobile_app_performance
RESP0005847,INV0016833,2025-02-07,8,
RESP0005848,INV0016837,2025-02-04,8,
RESP0005849,INV0016839,2025-02-07,7,
RESP0005850,INV0016840,2025-02-07,10,
RESP0005851,INV0016843,2025-02-09,4,feature_discoverability
RESP0005852,INV0016851,2025-02-07,1,data_export_reliability
RESP0005853,INV0016852,2025-02-05,0,onboarding_experience
RESP0005854,INV0016853,2025-02-08,5,api_stability
RESP0005855,INV0016854,2025-02-08,1,mobile_app_performance
RESP0005856,INV0016859,2025-02-03,7,
RESP0005857,INV0016860,2025-02-08,9,
RESP0005858,INV0016861,2025-02-09,4,
RESP0005859,INV0016865,2025-02-09,8,
RESP0005860,INV0016866,2025-02-09,8,
RESP0005861,INV0016870,2025-02-08,10,
RESP0005862,INV0016878,2025-02-09,10,
RESP0005863,INV0016880,2025-02-06,9,
RESP0005864,INV0016884,2025-02-03,10,
RESP0005865,INV0016886,2025-02-11,9,
RESP0005866,INV0016888,2025-02-08,7,
RESP0005867,INV0016890,2025-02-12,1,onboarding_experience
RESP0005868,INV0016891,2025-02-04,5,data_export_reliability
RESP0005869,INV0016895,2025-02-04,8,
RESP0005870,INV0016900,2025-02-07,10,
RESP0005871,INV0016901,2025-02-05,6,feature_discoverability
RESP0005872,INV0016902,2025-02-05,2,api_stability
RESP0005873,INV0016903,2025-02-09,7,
RESP0005874,INV0016905,2025-02-08,9,
RESP0005875,INV0016907,2025-02-06,10,
RESP0005876,INV0016909,2025-02-04,9,
RESP0005877,INV0016910,2025-02-07,10,
RESP0005878,INV0016911,2025-02-09,9,
RESP0005879,INV0016912,2025-02-03,7,
RESP0005880,INV0016913,2025-02-06,10,
RESP0005881,INV0016914,2025-02-04,10,
RESP0005882,INV0016916,2025-02-09,7,
RESP0005883,INV0016920,2025-02-11,9,
RESP0005884,INV0016922,2025-02-02,5,
RESP0005885,INV0016923,2025-02-09,10,
RESP0005886,INV0016925,2025-02-12,8,
RESP0005887,INV0016928,2025-02-08,10,
RESP0005888,INV0016933,2025-02-07,1,mobile_app_performance
RESP0005889,INV0016937,2025-02-09,10,
RESP0005890,INV0016939,2025-02-08,9,
RESP0005891,INV0016940,2025-02-10,7,
RESP0005892,INV0016949,2025-02-09,9,
RESP0005893,INV0016950,2025-02-11,10,
RESP0005894,INV0016951,2025-02-06,9,
RESP0005895,INV0016953,2025-02-10,8,
RESP0005896,INV0016954,2025-02-09,8,
RESP0005897,INV0016957,2025-02-09,1,pricing_transparency
RESP0005898,INV0016958,2025-02-08,10,
RESP0005899,INV0016959,2025-02-10,7,
RESP0005900,INV0016961,2025-02-05,5,pricing_transparency
RESP0005901,INV0016969,2025-02-07,9,
RESP0005902,INV0016975,2025-02-09,9,
RESP0005903,INV0016978,2025-02-06,8,
RESP0005904,INV0016979,2025-02-09,7,
RESP0005905,INV0016982,2025-02-06,7,
RESP0005906,INV0016983,2025-02-06,4,customer_support_speed
RESP0005907,INV0016985,2025-02-11,6,mobile_app_performance
RESP0005908,INV0016990,2025-02-09,4,customer_support_speed
RESP0005909,INV0016994,2025-02-08,9,
RESP0005910,INV0016996,2025-02-11,8,
RESP0005911,INV0016999,2025-02-08,7,
RESP0005912,INV0017002,2025-02-09,7,
RESP0005913,INV0017004,2025-02-04,8,
RESP0005914,INV0017007,2025-02-07,2,pricing_transparency
RESP0005915,INV0017008,2025-02-06,9,
RESP0005916,INV0017011,2025-02-09,10,
RESP0005917,INV0017015,2025-02-04,9,
RESP0005918,INV0017017,2025-02-09,9,
RESP0005919,INV0017019,2025-02-07,0,mobile_app_performance
RESP0005920,INV0017023,2025-02-06,0,customer_support_speed
RESP0005921,INV0017026,2025-02-08,10,
RESP0005922,INV0017032,2025-02-05,10,
RESP0005923,INV0017037,2025-02-08,0,mobile_app_performance
RESP0005924,INV0017045,2025-02-04,10,
RESP0005925,INV0017046,2025-02-07,7,
RESP0005926,INV0017048,2025-02-06,6,mobile_app_performance
RESP0005927,INV0017063,2025-02-09,7,
RESP0005928,INV0017064,2025-02-03,8,
RESP0005929,INV0017070,2025-02-08,9,
RESP0005930,INV0017074,2025-02-11,2,onboarding_experience
RESP0005931,INV0017082,2025-02-06,10,
RESP0005932,INV0017086,2025-02-09,9,
RESP0005933,INV0017089,2025-02-10,9,
RESP0005934,INV0017090,2025-02-07,9,
RESP0005935,INV0017092,2025-02-05,9,
RESP0005936,INV0017101,2025-02-06,0,pricing_transparency
RESP0005937,INV0017109,2025-02-10,5,data_export_reliability
RESP0005938,INV0017120,2025-02-09,5,reporting_accuracy
RESP0005939,INV0017122,2025-02-11,10,
RESP0005940,INV0017123,2025-02-12,7,
RESP0005941,INV0017124,2025-02-06,9,
RESP0005942,INV0017127,2025-02-05,8,
RESP0005943,INV0017129,2025-02-07,1,mobile_app_performance
RESP0005944,INV0017132,2025-02-07,8,
RESP0005945,INV0017134,2025-02-09,7,
RESP0005946,INV0017136,2025-02-08,1,customer_support_speed
RESP0005947,INV0017139,2025-02-07,6,reporting_accuracy
RESP0005948,INV0017140,2025-02-06,9,
RESP0005949,INV0017142,2025-02-04,3,mobile_app_performance
RESP0005950,INV0017143,2025-02-06,9,
RESP0005951,INV0017144,2025-02-07,9,
RESP0005952,INV0017145,2025-02-02,10,
RESP0005953,INV0017149,2025-02-04,10,
RESP0005954,INV0017152,2025-02-09,3,mobile_app_performance
RESP0005955,INV0017154,2025-02-06,10,
RESP0005956,INV0017155,2025-02-07,1,mobile_app_performance
RESP0005957,INV0017156,2025-02-10,9,
RESP0005958,INV0017161,2025-02-10,9,
RESP0005959,INV0017162,2025-02-10,6,feature_discoverability
RESP0005960,INV0017163,2025-02-05,9,
RESP0005961,INV0017168,2025-02-10,10,
RESP0005962,INV0017169,2025-02-06,2,onboarding_experience
RESP0005963,INV0017172,2025-02-08,0,reporting_accuracy
RESP0005964,INV0017173,2025-02-06,7,
RESP0005965,INV0017174,2025-02-04,10,
RESP0005966,INV0017177,2025-02-07,7,
RESP0005967,INV0017178,2025-02-06,7,
RESP0005968,INV0017183,2025-02-06,7,
RESP0005969,INV0017186,2025-02-04,10,
RESP0005970,INV0017187,2025-02-06,8,
RESP0005971,INV0017191,2025-02-06,0,mobile_app_performance
RESP0005972,INV0017192,2025-02-07,7,
RESP0005973,INV0017195,2025-02-06,9,
RESP0005974,INV0017201,2025-02-07,10,
RESP0005975,INV0017202,2025-02-11,10,
RESP0005976,INV0017205,2025-02-08,8,
RESP0005977,INV0017206,2025-02-02,1,feature_discoverability
RESP0005978,INV0017207,2025-02-04,8,
RESP0005979,INV0017208,2025-02-09,8,
RESP0005980,INV0017209,2025-02-07,9,
RESP0005981,INV0017212,2025-02-04,7,
RESP0005982,INV0017214,2025-02-08,5,pricing_transparency
RESP0005983,INV0017218,2025-02-09,9,
RESP0005984,INV0017222,2025-02-04,7,
RESP0005985,INV0017225,2025-02-10,8,
RESP0005986,INV0017231,2025-02-02,9,
RESP0005987,INV0017232,2025-02-04,8,
RESP0005988,INV0017233,2025-02-03,4,mobile_app_performance
RESP0005989,INV0017234,2025-02-09,7,
RESP0005990,INV0017236,2025-02-07,4,onboarding_experience
RESP0005991,INV0017238,2025-02-05,9,
RESP0005992,INV0017240,2025-02-06,2,customer_support_speed
RESP0005993,INV0017242,2025-02-07,1,onboarding_experience
RESP0005994,INV0017243,2025-02-07,8,
RESP0005995,INV0017246,2025-02-08,9,
RESP0005996,INV0017247,2025-02-06,7,
RESP0005997,INV0017251,2025-02-06,4,reporting_accuracy
RESP0005998,INV0017252,2025-02-04,9,
RESP0005999,INV0017255,2025-02-12,4,pricing_transparency
RESP0006000,INV0017256,2025-02-12,9,
RESP0006001,INV0017258,2025-02-10,8,
RESP0006002,INV0017259,2025-02-05,10,
RESP0006003,INV0017266,2025-02-04,5,mobile_app_performance
RESP0006004,INV0017268,2025-02-08,10,
RESP0006005,INV0017270,2025-02-07,4,onboarding_experience
RESP0006006,INV0017275,2025-02-07,9,
RESP0006007,INV0017276,2025-02-09,10,
RESP0006008,INV0017277,2025-02-08,5,mobile_app_performance
RESP0006009,INV0017278,2025-02-05,10,
RESP0006010,INV0017279,2025-02-09,4,mobile_app_performance
RESP0006011,INV0017280,2025-02-04,10,
RESP0006012,INV0017281,2025-02-06,0,customer_support_speed
RESP0006013,INV0017284,2025-02-06,8,
RESP0006014,INV0017285,2025-02-05,8,
RESP0006015,INV0017291,2025-02-06,3,onboarding_experience
RESP0006016,INV0017292,2025-02-10,9,
RESP0006017,INV0017295,2025-02-07,2,
RESP0006018,INV0017296,2025-02-08,5,pricing_transparency
RESP0006019,INV0017298,2025-02-07,10,
RESP0006020,INV0017300,2025-02-04,2,mobile_app_performance
RESP0006021,INV0017307,2025-02-05,10,
RESP0006022,INV0017309,2025-02-06,10,
RESP0006023,INV0017310,2025-02-06,8,
RESP0006024,INV0017312,2025-02-08,7,
RESP0006025,INV0017313,2025-02-08,5,mobile_app_performance
RESP0006026,INV0017314,2025-02-12,10,
RESP0006027,INV0017317,2025-02-05,9,
RESP0006028,INV0017319,2025-02-08,0,mobile_app_performance
RESP0006029,INV0017320,2025-02-05,0,onboarding_experience
RESP0006030,INV0017321,2025-02-09,8,
RESP0006031,INV0017323,2025-02-06,9,
RESP0006032,INV0017325,2025-02-07,10,
RESP0006033,INV0017328,2025-02-08,8,
RESP0006034,INV0017332,2025-02-09,9,
RESP0006035,INV0017344,2025-02-05,10,
RESP0006036,INV0017345,2025-02-05,9,
RESP0006037,INV0017346,2025-02-08,8,
RESP0006038,INV0017349,2025-02-08,10,
RESP0006039,INV0017353,2025-02-08,10,
RESP0006040,INV0017360,2025-02-06,10,
RESP0006041,INV0017361,2025-02-09,8,
RESP0006042,INV0017363,2025-02-04,3,mobile_app_performance
RESP0006043,INV0017364,2025-02-08,10,
RESP0006044,INV0017365,2025-02-10,2,pricing_transparency
RESP0006045,INV0017366,2025-02-11,4,customer_support_speed
RESP0006046,INV0017367,2025-02-08,0,customer_support_speed
RESP0006047,INV0017368,2025-02-02,9,
RESP0006048,INV0017372,2025-02-06,9,
RESP0006049,INV0017377,2025-02-05,6,customer_support_speed
RESP0006050,INV0017380,2025-02-12,2,customer_support_speed
RESP0006051,INV0017392,2025-02-08,6,mobile_app_performance
RESP0006052,INV0017393,2025-02-10,8,
RESP0006053,INV0017395,2025-02-07,8,
RESP0006054,INV0017396,2025-02-05,9,
RESP0006055,INV0017398,2025-02-07,9,
RESP0006056,INV0017402,2025-02-06,2,customer_support_speed
RESP0006057,INV0017404,2025-02-08,10,
RESP0006058,INV0017406,2025-02-11,5,api_stability
RESP0006059,INV0017410,2025-02-09,9,
RESP0006060,INV0017412,2025-02-08,7,
RESP0006061,INV0017413,2025-02-10,6,customer_support_speed
RESP0006062,INV0017415,2025-02-05,1,mobile_app_performance
RESP0006063,INV0017417,2025-02-05,9,
RESP0006064,INV0017418,2025-02-03,10,
RESP0006065,INV0017419,2025-02-09,7,
RESP0006066,INV0017423,2025-02-08,5,onboarding_experience
RESP0006067,INV0017429,2025-02-08,10,
RESP0006068,INV0017432,2025-02-09,0,onboarding_experience
RESP0006069,INV0017433,2025-02-04,6,mobile_app_performance
RESP0006070,INV0017434,2025-02-05,0,customer_support_speed
RESP0006071,INV0017442,2025-02-05,10,
RESP0006072,INV0017443,2025-02-10,0,onboarding_experience
RESP0006073,INV0017445,2025-02-05,7,
RESP0006074,INV0017447,2025-02-05,9,
RESP0006075,INV0017448,2025-02-07,8,
RESP0006076,INV0017449,2025-02-07,5,customer_support_speed
RESP0006077,INV0017451,2025-02-11,9,
RESP0006078,INV0017453,2025-02-06,8,
RESP0006079,INV0017459,2025-02-06,9,
RESP0006080,INV0017460,2025-02-07,9,
RESP0006081,INV0017462,2025-02-09,10,
RESP0006082,INV0017471,2025-02-08,9,
RESP0006083,INV0017473,2025-02-06,4,customer_support_speed
RESP0006084,INV0017474,2025-02-06,7,
RESP0006085,INV0017478,2025-02-11,7,
RESP0006086,INV0017481,2025-02-08,0,mobile_app_performance
RESP0006087,INV0017482,2025-02-06,0,onboarding_experience
RESP0006088,INV0017483,2025-02-05,3,feature_discoverability
RESP0006089,INV0017487,2025-02-10,5,data_export_reliability
RESP0006090,INV0017488,2025-02-07,4,data_export_reliability
RESP0006091,INV0017492,2025-02-08,8,
RESP0006092,INV0017495,2025-02-03,9,
RESP0006093,INV0017497,2025-02-10,8,
RESP0006094,INV0017499,2025-02-02,9,
RESP0006095,INV0017503,2025-02-09,8,
RESP0006096,INV0017504,2025-02-05,8,
RESP0006097,INV0017511,2025-02-03,6,data_export_reliability
RESP0006098,INV0017512,2025-02-07,1,pricing_transparency
RESP0006099,INV0017513,2025-02-05,8,
RESP0006100,INV0017514,2025-02-06,8,
RESP0006101,INV0017516,2025-02-05,10,
RESP0006102,INV0017519,2025-02-09,7,
RESP0006103,INV0017520,2025-02-06,4,api_stability
RESP0006104,INV0017525,2025-02-07,9,
RESP0006105,INV0017527,2025-02-09,1,customer_support_speed
RESP0006106,INV0017530,2025-02-03,7,
RESP0006107,INV0017534,2025-02-08,1,mobile_app_performance
RESP0006108,INV0017540,2025-02-03,1,reporting_accuracy
RESP0006109,INV0017542,2025-02-08,10,
RESP0006110,INV0017543,2025-02-07,6,pricing_transparency
RESP0006111,INV0017544,2025-02-07,10,
RESP0006112,INV0017547,2025-02-06,10,
RESP0006113,INV0017554,2025-02-08,3,reporting_accuracy
RESP0006114,INV0017555,2025-02-04,7,
RESP0006115,INV0017557,2025-02-07,10,
RESP0006116,INV0017559,2025-02-04,2,customer_support_speed
RESP0006117,INV0017566,2025-02-07,2,mobile_app_performance
RESP0006118,INV0017567,2025-02-06,9,
RESP0006119,INV0017568,2025-02-12,8,
RESP0006120,INV0017569,2025-02-05,1,onboarding_experience
RESP0006121,INV0017572,2025-02-06,7,
RESP0006122,INV0017574,2025-02-05,9,
RESP0006123,INV0017579,2025-02-08,3,mobile_app_performance
RESP0006124,INV0017582,2025-02-06,10,
RESP0006125,INV0017588,2025-02-03,2,pricing_transparency
RESP0006126,INV0017593,2025-02-10,7,
RESP0006127,INV0017599,2025-02-07,10,
RESP0006128,INV0017600,2025-02-08,0,onboarding_experience
RESP0006129,INV0017604,2025-02-09,5,customer_support_speed
RESP0006130,INV0017605,2025-02-07,7,
RESP0006131,INV0017611,2025-02-04,10,
RESP0006132,INV0017614,2025-02-06,9,
RESP0006133,INV0017615,2025-02-10,4,customer_support_speed
RESP0006134,INV0017617,2025-02-06,9,
RESP0006135,INV0017620,2025-02-08,9,
RESP0006136,INV0017621,2025-02-08,8,
RESP0006137,INV0017622,2025-02-05,9,
RESP0006138,INV0017623,2025-02-06,10,
RESP0006139,INV0017625,2025-02-06,2,data_export_reliability
RESP0006140,INV0017628,2025-02-07,3,mobile_app_performance
RESP0006141,INV0017629,2025-02-10,10,
RESP0006142,INV0017633,2025-02-09,9,
RESP0006143,INV0017634,2025-02-07,7,
RESP0006144,INV0017636,2025-02-04,10,
RESP0006145,INV0017638,2025-02-05,1,pricing_transparency
RESP0006146,INV0017644,2025-02-07,3,customer_support_speed
