pageview_id,segment_start_ms,segment_end_ms,avg_scroll_speed
TR00727,7930,9583,243.3
TR00727,9583,10643,30.9
TR00727,10643,12539,62.7
TR00727,12539,14259,10.0
TR00728,0,1654,60.2
TR00728,1654,2900,25.4
TR00728,2900,2957,63.5
TR00728,2957,3316,61.3
TR00728,3316,3937,142.7
TR00728,3937,5003,42.6
TR00728,5003,5710,20.7
TR00728,5710,7815,212.9
TR00728,7815,10198,454.8
TR00728,10198,11021,92.6
TR00728,11021,11825,35.1
TR00728,11825,11855,394.8
TR00729,0,1394,222.7
TR00729,1394,5342,60.7
TR00729,5342,5752,343.1
TR00729,5752,6477,495.2
TR00729,6477,6623,18.5
TR00729,6623,7121,382.1
TR00729,7121,8362,45.7
TR00729,8362,9442,22.5
TR00729,9442,12631,49.5
TR00729,12631,13036,127.0
TR00730,0,285,158.0
TR00730,285,2104,58.1
TR00730,2104,4233,421.0
TR00730,4233,4622,166.2
TR00730,4622,4978,334.5
TR00730,4978,6278,352.5
TR00730,6278,7873,188.3
TR00730,7873,8927,33.8
TR00730,8927,9432,279.0
TR00730,9432,13779,82.2
TR00730,13779,13984,63.4
TR00730,13984,15300,471.3
TR00731,0,9,43.5
TR00731,9,2289,34.0
TR00731,2289,3597,32.5
TR00731,3597,4530,160.7
TR00731,4530,4927,62.4
TR00731,4927,6118,210.0
TR00731,6118,9186,13.4
TR00731,9186,10914,60.3
TR00732,0,502,4.1
TR00732,502,1243,87.9
TR00732,1243,2475,64.7
TR00732,2475,2814,491.1
TR00732,2814,4492,193.0
TR00732,4492,9678,49.3
TR00733,0,304,54.8
TR00733,304,609,61.1
TR00733,609,7364,195.1
TR00733,7364,11430,17.2
TR00733,11430,13563,15.6
TR00733,13563,15357,53.5
TR00734,0,2549,256.0
TR00734,2549,5062,372.3
TR00734,5062,6260,37.6
TR00734,6260,7098,24.7
TR00734,7098,8978,2.3
TR00734,8978,13317,30.8
TR00735,0,3282,48.1
TR00735,3282,3776,23.8
TR00735,3776,4262,145.2
TR00735,4262,5776,331.0
TR00735,5776,6667,0.7
TR00735,6667,7031,131.8
TR00735,7031,13230,307.0
TR00735,13230,15143,315.9
TR00735,15143,16821,1.6
TR00735,16821,17562,264.0
TR00735,17562,18192,461.8
TR00736,0,2656,174.3
TR00736,2656,2902,326.4
TR00736,2902,11886,63.8
TR00736,11886,14917,51.3
TR00736,14917,15146,138.9
TR00736,15146,18286,21.9
TR00736,18286,18765,306.5
TR00737,0,2396,48.9
TR00737,2396,4276,4.6
TR00737,4276,4927,468.4
TR00737,4927,5425,125.3
TR00737,5425,7838,34.0
TR00737,7838,8424,484.4
TR00737,8424,9869,25.2
TR00737,9869,15827,42.8
TR00738,0,4627,21.7
TR00738,4627,5937,43.4
TR00738,5937,6862,42.9
TR00738,6862,7544,28.0
TR00738,7544,11673,13.1
TR00738,11673,12261,16.2
TR00738,12261,12281,6.2
TR00739,0,217,36.2
TR00739,217,244,124.6
TR00739,244,4800,232.3
TR00739,4800,5402,90.8
TR00739,5402,9918,10.3
TR00739,9918,10373,7.8
TR00739,10373,11632,50.8
TR00739,11632,12938,49.2
TR00739,12938,13129,146.2
TR00739,13129,14386,59.3
TR00739,14386,15036,55.5
TR00740,0,383,17.0
TR00740,383,475,37.1
TR00740,475,732,54.1
TR00740,732,1451,60.8
TR00740,1451,1465,184.5
TR00740,1465,1780,194.1
TR00740,1780,2661,245.3
TR00740,2661,4360,3.7
TR00740,4360,5421,411.6
TR00740,5421,6117,365.7
TR00741,0,1330,486.4
TR00741,1330,1869,250.4
TR00741,1869,2452,51.2
TR00741,2452,3382,56.1
TR00741,3382,3442,282.6
TR00741,3442,5706,34.0
TR00741,5706,5911,434.5
TR00741,5911,6316,51.4
TR00741,6316,6492,27.1
TR00742,0,2365,58.2
TR00742,2365,2437,43.4
TR00742,2437,2928,55.3
TR00742,2928,3741,137.6
TR00742,3741,5304,371.4
TR00742,5304,7513,19.0
TR00742,7513,8693,52.0
TR00742,8693,9009,345.2
TR00742,9009,12161,30.0
TR00743,0,34,32.7
TR00743,34,254,49.9
TR00743,254,1301,45.5
TR00743,1301,1600,342.2
TR00743,1600,2112,141.6
TR00743,2112,3886,32.2
TR00743,3886,5990,35.7
TR00743,5990,8026,30.7
TR00744,0,44,269.6
TR00744,44,599,103.9
TR00744,599,782,457.3
TR00744,782,1147,11.8
TR00744,1147,1714,26.0
TR00744,1714,3485,377.5
TR00744,3485,4518,422.8
TR00744,4518,6142,64.8
TR00744,6142,6778,18.4
TR00745,0,504,310.6
TR00745,504,896,37.8
TR00745,896,1840,395.1
TR00745,1840,2014,178.8
TR00745,2014,2345,183.1
TR00745,2345,5691,42.8
TR00745,5691,7337,73.6
TR00745,7337,8012,441.6
TR00745,8012,8073,10.8
TR00746,0,176,223.6
TR00746,176,3837,34.8
TR00746,3837,4714,5.4
TR00746,4714,5037,221.0
TR00746,5037,5508,476.8
TR00746,5508,7910,104.9
TR00746,7910,17007,433.4
TR00747,0,591,153.4
TR00747,591,2096,3.3
TR00747,2096,2279,333.1
TR00747,2279,6334,55.2
TR00747,6334,8592,150.2
TR00747,8592,9653,32.9
TR00747,9653,11743,78.9
TR00747,11743,16445,283.9
TR00748,0,6418,494.6
TR00748,6418,8552,14.7
TR00748,8552,9461,360.2
TR00748,9461,10282,472.2
TR00748,10282,11053,389.3
TR00748,11053,14270,265.5
TR00748,14270,14301,264.7
TR00748,14301,14346,36.7
TR00748,14346,14550,62.3
TR00748,14550,15224,100.9
TR00749,0,9085,36.3
TR00749,9085,16403,62.6
TR00749,16403,17236,325.3
TR00749,17236,18340,5.6
TR00749,18340,18410,44.6
TR00749,18410,19121,3.5
TR00749,19121,19513,43.0
TR00750,0,446,43.8
TR00750,446,861,431.7
TR00750,861,1086,327.0
TR00750,1086,1216,282.9
TR00750,1216,3107,498.7
TR00750,3107,3970,204.6
TR00750,3970,4688,178.0
TR00750,4688,4739,4.0
TR00750,4739,5373,7.5
TR00750,5373,7397,45.3
TR00750,7397,7928,96.6
TR00750,7928,8118,331.5
TR00751,0,1043,62.4
TR00751,1043,1202,371.3
TR00751,1202,2334,64.7
TR00751,2334,2569,25.4
TR00751,2569,3004,325.5
TR00751,3004,3057,2.1
TR00751,3057,6083,33.2
TR00751,6083,7020,36.7
TR00751,7020,9345,55.4
TR00751,9345,10268,421.1
TR00752,0,2005,52.9
TR00752,2005,3370,23.6
TR00752,3370,3632,137.7
TR00752,3632,4031,34.4
TR00752,4031,4539,312.5
TR00752,4539,7236,473.2
TR00752,7236,10079,19.0
TR00752,10079,12677,351.8
TR00752,12677,13994,2.0
TR00752,13994,14206,6.1
TR00752,14206,15105,6.7
TR00753,0,417,56.3
TR00753,417,2188,5.8
TR00753,2188,4225,369.7
TR00753,4225,5972,305.9
TR00753,5972,6965,57.0
TR00753,6965,12534,15.4
TR00753,12534,13057,51.0
TR00753,13057,14883,7.9
TR00754,0,1680,37.2
TR00754,1680,3612,240.0
TR00754,3612,6517,406.2
TR00754,6517,7403,413.2
TR00754,7403,8583,31.7
TR00754,8583,9466,237.0
TR00754,9466,11989,20.4
TR00755,0,5975,286.4
TR00755,5975,10442,42.8
TR00755,10442,11464,20.0
TR00755,11464,11585,2.8
TR00755,11585,12125,138.8
TR00755,12125,16398,275.0
TR00755,16398,16784,177.4
TR00756,0,439,59.0
TR00756,439,3327,239.1
TR00756,3327,6425,270.5
TR00756,6425,6841,16.6
TR00756,6841,7554,289.3
TR00756,7554,9056,25.3
TR00756,9056,9655,119.8
TR00756,9655,12449,27.6
TR00756,12449,13000,109.9
TR00756,13000,13573,55.8
TR00757,0,87,57.6
TR00757,87,3554,41.8
TR00757,3554,4038,19.0
TR00757,4038,4935,92.0
TR00757,4935,6927,353.1
TR00757,6927,7696,8.4
TR00758,0,2282,238.8
TR00758,2282,5043,289.7
TR00758,5043,5341,44.9
TR00758,5341,6738,408.0
TR00758,6738,8048,353.2
TR00758,8048,9816,52.4
TR00758,9816,11051,470.4
TR00758,11051,11571,11.7
TR00758,11571,11663,226.0
TR00758,11663,15055,17.9
TR00758,15055,17587,49.0
TR00758,17587,17925,54.4
TR00759,0,3491,12.0
TR00759,3491,5173,98.5
TR00759,5173,6262,11.1
TR00759,6262,7831,201.3
TR00759,7831,8530,8.2
TR00759,8530,9928,32.3
TR00759,9928,10112,32.0
TR00759,10112,11048,83.6
TR00760,0,2465,486.6
TR00760,2465,3536,33.2
TR00760,3536,4077,22.0
TR00760,4077,4876,44.4
TR00760,4876,5038,13.6
TR00760,5038,9398,450.3
TR00761,0,363,40.5
TR00761,363,3768,291.6
TR00761,3768,6796,304.3
TR00761,6796,8549,54.5
TR00761,8549,9828,361.7
TR00761,9828,14029,49.1
TR00761,14029,14231,306.3
TR00761,14231,15176,30.8
TR00761,15176,15871,10.4
TR00761,15871,17184,1.4
TR00761,17184,17658,40.5
TR00762,0,822,344.1
TR00762,822,2837,166.3
TR00762,2837,5357,60.1
TR00762,5357,6083,304.1
TR00762,6083,7429,19.7
TR00762,7429,7973,10.1
TR00762,7973,8516,185.7
TR00762,8516,9676,14.4
TR00762,9676,10583,47.4
TR00762,10583,10701,498.3
TR00762,10701,12184,47.4
TR00763,0,3481,7.6
TR00763,3481,7317,352.3
TR00763,7317,8637,64.6
TR00763,8637,9149,66.5
TR00763,9149,10397,6.9
TR00763,10397,11396,38.9
TR00763,11396,11959,426.7
TR00763,11959,12520,33.2
TR00763,12520,12850,415.7
TR00763,12850,13341,53.9
TR00763,13341,13536,45.2
TR00764,0,5042,346.2
TR00764,5042,5088,457.1
TR00764,5088,5196,12.2
TR00764,5196,6352,497.0
TR00764,6352,7970,342.2
TR00764,7970,11079,232.3
TR00764,11079,15341,17.8
TR00764,15341,15356,354.8
TR00765,0,481,49.3
TR00765,481,785,55.3
TR00765,785,945,4.0
TR00765,945,2487,332.0
TR00765,2487,3110,164.3
TR00765,3110,3769,59.2
TR00765,3769,3817,46.8
TR00765,3817,5464,10.1
TR00766,0,2427,16.0
TR00766,2427,4592,321.8
TR00766,4592,6297,476.3
TR00766,6297,8439,155.0
TR00766,8439,8871,0.9
TR00766,8871,10746,52.6
TR00766,10746,15313,39.3
TR00767,0,309,415.6
TR00767,309,428,434.1
TR00767,428,955,443.4
TR00767,955,1031,477.4
TR00767,1031,1404,321.8
TR00767,1404,1421,34.6
TR00767,1421,3030,50.3
TR00767,3030,5528,461.5
TR00767,5528,5775,8.8
TR00767,5775,7835,64.4
TR00767,7835,12605,7.5
TR00768,0,2234,64.1
TR00768,2234,4051,21.9
TR00768,4051,4365,18.1
TR00768,4365,6023,233.3
TR00768,6023,7604,53.8
TR00768,7604,12575,452.8
TR00768,12575,16284,28.3
TR00769,0,4321,234.7
TR00769,4321,4384,39.0
TR00769,4384,5914,45.9
TR00769,5914,6877,275.0
TR00769,6877,11492,298.8
TR00769,11492,14626,36.8
TR00770,0,564,117.6
TR00770,564,985,9.0
TR00770,985,6117,491.6
TR00770,6117,8445,55.9
TR00770,8445,8704,238.4
TR00770,8704,11312,143.5
TR00771,0,5965,215.0
TR00771,5965,7308,48.5
TR00771,7308,7544,227.8
TR00771,7544,8545,228.7
TR00771,8545,11447,447.4
TR00771,11447,11622,442.7
TR00771,11622,13220,309.4
TR00771,13220,13517,23.4
TR00771,13517,14094,109.0
TR00771,14094,15095,58.2
TR00771,15095,15110,57.7
TR00772,0,218,1.3
TR00772,218,1160,485.3
TR00772,1160,2154,50.0
TR00772,2154,5085,24.5
TR00772,5085,5273,2.0
TR00772,5273,5935,48.8
TR00772,5935,7814,28.9
TR00772,7814,8230,2.2
TR00773,0,656,32.0
TR00773,656,1687,55.8
TR00773,1687,10383,72.9
TR00773,10383,13851,449.2
TR00773,13851,14052,60.0
TR00773,14052,14278,95.1
TR00774,0,4344,13.1
TR00774,4344,6291,45.0
TR00774,6291,6309,355.5
TR00774,6309,10662,26.3
TR00774,10662,16192,488.5
TR00774,16192,16543,413.7
TR00775,0,2538,20.0
TR00775,2538,2600,394.8
TR00775,2600,4156,472.2
TR00775,4156,6836,28.8
TR00775,6836,7323,17.0
TR00775,7323,9588,215.3
TR00775,9588,15915,35.7
TR00775,15915,18108,482.5
TR00776,0,846,34.3
TR00776,846,2022,413.9
TR00776,2022,2609,41.7
TR00776,2609,2824,33.7
TR00776,2824,4565,10.5
TR00776,4565,6166,409.2
TR00776,6166,6863,35.1
TR00776,6863,8352,132.8
TR00777,0,1195,114.6
TR00777,1195,2990,0.2
TR00777,2990,4818,10.7
TR00777,4818,7095,202.8
TR00777,7095,7381,78.7
TR00777,7381,13048,488.9
TR00777,13048,13364,427.4
TR00777,13364,13974,5.6
TR00778,0,513,359.1
TR00778,513,1723,64.1
TR00778,1723,2305,259.6
TR00778,2305,3147,437.7
TR00778,3147,3209,221.3
TR00778,3209,3259,452.7
TR00778,3259,7308,40.3
TR00778,7308,7328,58.2
TR00778,7328,8574,59.2
TR00779,0,276,151.8
TR00779,276,285,9.0
TR00779,285,484,43.8
TR00779,484,1403,477.9
TR00779,1403,2011,12.3
TR00779,2011,3860,473.2
TR00779,3860,4740,57.7
TR00779,4740,4873,179.3
TR00779,4873,5571,339.3
TR00779,5571,6205,29.4
TR00779,6205,6432,58.7
TR00779,6432,7017,35.1
TR00780,0,3479,290.3
TR00780,3479,5369,0.6
TR00780,5369,6338,0.9
TR00780,6338,8250,34.5
TR00780,8250,8793,85.6
TR00780,8793,9241,434.6
TR00780,9241,9833,195.7
TR00780,9833,10362,437.6
TR00781,0,4162,58.4
TR00781,4162,6423,278.8
TR00781,6423,6502,48.1
TR00781,6502,6923,32.1
TR00781,6923,9701,2.9
TR00781,9701,11944,130.7
TR00781,11944,12431,44.9
TR00782,0,89,4.2
TR00782,89,1500,126.4
TR00782,1500,2853,290.2
TR00782,2853,2921,11.6
TR00782,2921,9386,8.0
TR00782,9386,9843,44.1
TR00782,9843,10442,19.6
TR00782,10442,10969,48.5
TR00782,10969,11964,9.2
TR00782,11964,11968,465.4
TR00782,11968,12120,25.1
TR00782,12120,12279,325.5
TR00783,0,77,351.1
TR00783,77,183,53.3
TR00783,183,655,19.3
TR00783,655,699,8.5
TR00783,699,1487,224.9
TR00783,1487,1679,190.1
TR00783,1679,2994,47.5
TR00783,2994,3440,483.7
TR00783,3440,5137,75.6
TR00784,0,180,42.0
TR00784,180,1487,429.9
TR00784,1487,4394,254.3
TR00784,4394,8463,176.0
TR00784,8463,9204,62.9
TR00784,9204,13636,21.7
TR00785,0,732,308.0
TR00785,732,2641,31.7
TR00785,2641,5541,478.6
TR00785,5541,6236,292.7
TR00785,6236,7688,28.9
TR00785,7688,9071,32.5
TR00785,9071,10088,108.1
TR00785,10088,10218,45.7
TR00786,0,8916,8.6
TR00786,8916,9245,319.9
TR00786,9245,9282,273.6
TR00786,9282,9559,104.5
TR00786,9559,9792,42.1
TR00786,9792,11728,348.6
TR00786,11728,14246,21.0
TR00786,14246,15541,424.5
TR00787,0,3133,40.8
TR00787,3133,3352,93.0
TR00787,3352,7195,441.8
TR00787,7195,10139,17.4
TR00787,10139,12779,11.9
TR00787,12779,13622,60.5
TR00787,13622,14237,468.8
TR00787,14237,17513,165.7
TR00787,17513,18215,5.2
TR00787,18215,18554,263.3
TR00788,0,1460,3.5
TR00788,1460,4115,87.6
TR00788,4115,5646,406.5
TR00788,5646,7980,358.6
TR00788,7980,8695,391.5
TR00788,8695,9135,21.7
TR00788,9135,9505,88.1
TR00788,9505,9736,37.8
TR00788,9736,10164,288.1
TR00788,10164,10818,216.4
TR00789,0,958,62.5
TR00789,958,2974,5.7
TR00789,2974,3631,195.4
TR00789,3631,6628,454.1
TR00789,6628,7549,25.3
TR00789,7549,8244,45.3
TR00789,8244,8273,93.6
TR00789,8273,8981,425.3
TR00789,8981,10298,28.1
TR00789,10298,10983,32.6
TR00789,10983,11634,33.7
TR00790,0,678,47.4
TR00790,678,944,43.3
TR00790,944,1120,61.3
TR00790,1120,1382,312.3
TR00790,1382,3810,59.6
TR00790,3810,4500,80.1
TR00790,4500,5910,19.5
TR00790,5910,9580,74.2
TR00790,9580,9632,12.1
TR00791,0,1387,319.7
TR00791,1387,3507,14.4
TR00791,3507,4383,83.9
TR00791,4383,7613,52.5
TR00791,7613,8520,61.3
TR00791,8520,9744,117.6
TR00791,9744,10464,1.9
TR00791,10464,10913,27.2
TR00792,0,1330,58.2
TR00792,1330,6003,211.1
TR00792,6003,8091,497.7
TR00792,8091,9237,307.7
TR00792,9237,11155,40.2
TR00792,11155,11600,36.6
TR00792,11600,13340,54.2
TR00793,0,3993,0.3
TR00793,3993,5095,463.4
TR00793,5095,7017,36.5
TR00793,7017,7360,10.5
TR00793,7360,8938,51.3
TR00793,8938,9879,404.1
TR00793,9879,12232,146.6
TR00793,12232,12541,41.0
TR00793,12541,13401,218.7
TR00793,13401,15323,60.7
TR00794,0,1806,7.6
TR00794,1806,2157,17.8
TR00794,2157,2885,64.8
TR00794,2885,3316,19.4
TR00794,3316,3711,247.1
TR00794,3711,5228,22.1
TR00794,5228,6100,3.0
TR00794,6100,9025,11.5
TR00794,9025,9510,18.5
TR00795,0,466,468.6
TR00795,466,1549,37.7
TR00795,1549,1561,29.8
TR00795,1561,1918,298.8
TR00795,1918,2203,132.7
TR00795,2203,3005,462.4
TR00795,3005,4065,50.6
TR00795,4065,7690,18.4
TR00795,7690,8979,153.3
TR00795,8979,9839,59.7
TR00795,9839,10800,334.2
TR00795,10800,12320,2.7
TR00796,0,3208,3.0
TR00796,3208,3416,283.2
TR00796,3416,5147,371.6
TR00796,5147,5256,87.8
TR00796,5256,5296,7.4
TR00796,5296,5863,15.1
TR00796,5863,6620,12.2
TR00796,6620,7035,1.8
TR00796,7035,9281,404.4
TR00796,9281,9665,404.5
TR00796,9665,10906,52.4
TR00796,10906,11420,285.8
TR00797,0,769,223.1
TR00797,769,1469,64.4
TR00797,1469,2071,130.0
TR00797,2071,5386,59.6
TR00797,5386,5539,27.6
TR00797,5539,6449,1.7
TR00797,6449,8227,1.6
TR00797,8227,8745,83.9
TR00797,8745,11009,277.4
TR00797,11009,11570,31.2
TR00797,11570,11591,129.5
TR00798,0,978,6.6
TR00798,978,1787,36.8
TR00798,1787,5024,241.9
TR00798,5024,7869,387.6
TR00798,7869,7883,221.3
TR00798,7883,9054,321.8
TR00798,9054,11057,63.5
TR00798,11057,12390,496.1
TR00798,12390,14536,38.9
TR00799,0,191,247.6
TR00799,191,1458,44.0
TR00799,1458,2264,16.0
TR00799,2264,2677,5.2
TR00799,2677,2683,419.9
TR00799,2683,2791,34.1
TR00799,2791,3322,21.1
TR00799,3322,4019,427.3
TR00799,4019,4477,58.7
TR00799,4477,4602,62.4
TR00799,4602,5602,21.2
TR00800,0,1577,185.1
TR00800,1577,7235,8.5
TR00800,7235,8153,2.2
TR00800,8153,9023,429.7
TR00800,9023,9219,4.4
TR00800,9219,10585,186.4
TR00800,10585,11011,247.8
TR00800,11011,11892,26.7
TR00800,11892,11940,307.0
TR00800,11940,13230,45.6
TR00801,0,1619,393.2
TR00801,1619,2081,55.4
TR00801,2081,3901,210.9
TR00801,3901,5409,4.4
TR00801,5409,13504,150.2
TR00801,13504,18308,21.4
TR00802,0,290,215.7
TR00802,290,942,20.4
TR00802,942,1247,296.9
TR00802,1247,3211,450.7
TR00802,3211,3903,19.5
TR00802,3903,4335,39.4
TR00802,4335,4463,245.4
TR00802,4463,4870,29.9
TR00802,4870,5390,20.9
TR00802,5390,5728,98.9
TR00802,5728,6096,21.1
TR00802,6096,8827,132.6
TR00803,0,922,437.3
TR00803,922,2313,309.5
TR00803,2313,4477,55.2
TR00803,4477,6847,6.9
TR00803,6847,7108,6.7
TR00803,7108,8827,487.7
TR00803,8827,10478,330.0
TR00804,0,790,376.7
TR00804,790,2387,253.8
TR00804,2387,5420,156.6
TR00804,5420,6312,217.6
TR00804,6312,7476,406.7
TR00804,7476,7716,288.7
TR00804,7716,12084,8.2
TR00804,12084,12660,108.9
TR00804,12660,13814,217.3
TR00805,0,514,37.3
TR00805,514,2438,303.3
TR00805,2438,6381,54.0
TR00805,6381,6894,33.4
TR00805,6894,7973,365.1
TR00805,7973,8099,57.2
TR00805,8099,13974,5.7
TR00805,13974,14262,54.0
TR00806,0,1225,64.3
TR00806,1225,3153,107.7
TR00806,3153,3235,265.1
TR00806,3235,3912,59.0
TR00806,3912,9576,10.7
TR00806,9576,12287,253.2
TR00806,12287,12679,35.4
TR00807,0,1392,16.9
TR00807,1392,10128,26.6
TR00807,10128,14496,270.6
TR00807,14496,15298,417.4
TR00807,15298,16908,265.4
TR00807,16908,18068,163.7
TR00807,18068,18096,211.6
TR00807,18096,18215,7.2
TR00807,18215,19434,36.0
TR00808,0,398,41.2
TR00808,398,760,297.0
TR00808,760,1366,329.3
TR00808,1366,1991,432.0
TR00808,1991,2322,58.3
TR00808,2322,3353,11.4
TR00808,3353,4387,408.9
TR00808,4387,4746,16.5
TR00808,4746,6212,128.4
TR00808,6212,6755,413.7
TR00809,0,1348,59.0
TR00809,1348,4339,400.7
TR00809,4339,6272,203.3
TR00809,6272,6967,170.2
TR00809,6967,8065,43.0
TR00809,8065,9997,172.8
TR00809,9997,12457,427.3
TR00810,0,200,15.9
TR00810,200,536,4.4
TR00810,536,3430,50.1
TR00810,3430,5398,94.7
TR00810,5398,6324,8.8
TR00810,6324,13956,460.2
TR00810,13956,16251,464.8
TR00810,16251,18105,7.4
TR00811,0,97,32.4
TR00811,97,3047,370.4
TR00811,3047,4524,10.8
TR00811,4524,5128,58.2
TR00811,5128,5851,41.8
TR00811,5851,6013,341.5
TR00811,6013,7401,294.1
TR00811,7401,7683,449.5
TR00812,0,1849,126.4
TR00812,1849,4199,44.0
TR00812,4199,6357,210.9
TR00812,6357,6759,17.1
TR00812,6759,7940,9.0
TR00812,7940,8426,1.0
TR00812,8426,13342,78.0
TR00812,13342,13388,23.0
TR00813,0,1443,25.8
TR00813,1443,3509,63.2
TR00813,3509,6055,26.3
TR00813,6055,11254,11.8
TR00813,11254,11275,3.4
TR00813,11275,11305,14.0
TR00813,11305,11578,80.6
TR00813,11578,12814,42.8
TR00813,12814,13316,52.6
TR00813,13316,15336,305.8
TR00813,15336,16930,1.9
TR00813,16930,18370,417.9
TR00814,0,230,50.1
TR00814,230,1350,66.0
TR00814,1350,3296,122.0
TR00814,3296,3502,355.1
TR00814,3502,5242,217.8
TR00814,5242,5422,17.9
TR00814,5422,5811,366.4
TR00815,0,725,47.4
TR00815,725,1523,0.4
TR00815,1523,6830,6.6
TR00815,6830,7975,7.0
TR00815,7975,10088,11.0
TR00815,10088,10614,459.5
TR00815,10614,14372,56.9
TR00815,14372,14386,360.5
TR00815,14386,17528,8.2
TR00815,17528,17790,1.3
TR00815,17790,19038,226.4
TR00816,0,2265,207.1
TR00816,2265,3819,44.0
TR00816,3819,4198,325.7
TR00816,4198,4211,3.9
TR00816,4211,4816,401.9
TR00816,4816,4901,50.4
TR00816,4901,5277,422.4
TR00817,0,700,105.3
TR00817,700,923,399.3
TR00817,923,2022,208.5
TR00817,2022,2218,384.7
TR00817,2218,3125,165.1
TR00817,3125,4351,2.3
TR00817,4351,5323,330.4
TR00817,5323,6305,374.9
TR00817,6305,6947,63.6
TR00817,6947,8549,0.5
TR00817,8549,8981,188.7
TR00817,8981,9631,24.5
TR00818,0,4828,41.4
TR00818,4828,6427,162.3
TR00818,6427,9003,319.9
TR00818,9003,10880,36.8
TR00818,10880,12480,250.2
TR00818,12480,13358,10.3
TR00818,13358,13834,261.7
TR00818,13834,18500,181.0
TR00819,0,1614,23.4
TR00819,1614,1788,259.5
TR00819,1788,8347,56.6
TR00819,8347,8896,320.2
TR00819,8896,14175,47.2
TR00819,14175,17096,3.9
TR00819,17096,19242,38.9
TR00820,0,887,154.1
TR00820,887,1159,96.4
TR00820,1159,1996,339.8
TR00820,1996,2418,35.0
TR00820,2418,3497,60.4
TR00820,3497,9364,134.9
TR00820,9364,11460,25.5
TR00821,0,556,74.9
TR00821,556,660,25.6
TR00821,660,3083,359.7
TR00821,3083,3278,145.1
TR00821,3278,4574,209.8
TR00821,4574,4765,60.7
TR00821,4765,4971,28.0
TR00821,4971,5744,207.9
TR00821,5744,6258,2.0
TR00822,0,799,262.2
TR00822,799,2827,8.6
TR00822,2827,4025,462.0
TR00822,4025,6852,318.8
TR00822,6852,7632,301.1
TR00822,7632,7736,72.8
TR00823,0,139,293.9
TR00823,139,669,272.3
TR00823,669,1748,61.5
TR00823,1748,1856,46.2
TR00823,1856,2811,109.5
TR00823,2811,3332,17.2
TR00823,3332,3719,379.7
TR00823,3719,4189,61.2
TR00823,4189,8390,169.8
TR00823,8390,10145,23.3
TR00823,10145,10439,48.5
TR00823,10439,10539,299.0
TR00824,0,5180,250.1
TR00824,5180,5624,297.4
TR00824,5624,6458,121.3
TR00824,6458,7143,5.2
TR00824,7143,7403,483.6
TR00824,7403,7999,37.7
TR00824,7999,8260,344.5
TR00825,0,705,160.8
TR00825,705,10316,445.6
TR00825,10316,11915,364.8
TR00825,11915,13997,216.5
TR00825,13997,14487,39.1
TR00825,14487,16382,146.8
TR00825,16382,16417,38.0
TR00826,0,627,307.5
TR00826,627,4040,245.6
TR00826,4040,6072,143.2
TR00826,6072,6407,369.6
TR00826,6407,6542,254.7
TR00826,6542,6802,18.8
TR00826,6802,7690,31.9
TR00826,7690,9566,41.1
TR00826,9566,10199,234.1
TR00826,10199,12189,51.4
TR00826,12189,13202,3.3
TR00826,13202,13694,21.0
TR00827,0,1546,24.3
TR00827,1546,3032,8.8
TR00827,3032,4036,3.3
TR00827,4036,6214,19.9
TR00827,6214,7420,294.5
TR00827,7420,12785,396.0
TR00827,12785,13778,193.7
TR00827,13778,17016,0.9
TR00827,17016,18602,0.7
TR00827,18602,18764,254.6
TR00827,18764,19929,120.6
TR00828,0,1880,51.6
TR00828,1880,2406,46.5
TR00828,2406,2673,97.1
TR00828,2673,3127,468.1
TR00828,3127,3168,177.2
TR00828,3168,4450,10.5
TR00828,4450,6452,461.4
TR00829,0,735,370.6
TR00829,735,1669,27.0
TR00829,1669,1978,31.7
TR00829,1978,3304,17.7
TR00829,3304,3358,54.0
TR00829,3358,3582,423.8
TR00829,3582,4563,39.8
TR00829,4563,5300,182.7
TR00829,5300,5677,348.4
TR00829,5677,6192,298.2
TR00829,6192,6730,40.9
TR00830,0,2103,109.5
TR00830,2103,5965,11.4
TR00830,5965,6242,409.4
TR00830,6242,9838,427.9
TR00830,9838,11761,357.7
TR00830,11761,13126,267.9
TR00830,13126,13760,260.6
TR00830,13760,13876,327.2
TR00831,0,202,15.0
TR00831,202,1132,162.0
TR00831,1132,2145,341.0
TR00831,2145,2568,226.5
TR00831,2568,2826,267.6
TR00831,2826,4301,79.7
TR00831,4301,4634,17.4
TR00831,4634,4644,142.9
TR00831,4644,4745,378.3
TR00831,4745,4751,16.4
TR00831,4751,5433,59.6
TR00832,0,1270,22.0
TR00832,1270,4776,328.3
TR00832,4776,7259,154.6
TR00832,7259,8606,12.7
TR00832,8606,9086,18.4
TR00832,9086,10961,46.9
TR00833,0,416,114.4
TR00833,416,419,40.7
TR00833,419,1311,11.6
TR00833,1311,2555,37.7
TR00833,2555,2791,2.7
TR00833,2791,3476,59.2
TR00833,3476,4035,38.0
TR00833,4035,4718,328.5
TR00833,4718,5355,7.6
TR00833,5355,6282,348.2
TR00833,6282,6505,51.3
TR00834,0,2389,32.6
TR00834,2389,8734,41.4
TR00834,8734,9205,117.4
TR00834,9205,9982,17.3
TR00834,9982,12439,411.3
TR00834,12439,14683,342.3
TR00834,14683,15157,19.3
TR00835,0,704,120.3
TR00835,704,1133,10.8
TR00835,1133,3040,389.4
TR00835,3040,5353,37.6
