pageview_id,creative_id,interval_start_ms,interval_end_ms,avg_viewport_pct
TR00901,C047,485,1879,82.3
TR00901,C047,4085,5169,80.5
TR00902,C001,4743,7485,75.3
TR00902,C006,5154,6303,49.7
TR00902,C013,504,947,83.4
TR00902,C013,7210,8935,30.3
TR00902,C025,1933,2885,99.2
TR00902,C025,6193,9600,48.0
TR00902,C035,3277,6596,22.6
TR00903,C001,0,2029,85.6
TR00903,C009,1450,4123,88.0
TR00903,C009,5416,8614,89.4
TR00903,C015,0,1400,27.1
TR00903,C036,2014,2523,79.4
TR00903,C037,2503,5004,33.9
TR00903,C042,0,4100,80.0
TR00903,C047,1912,4007,62.4
TR00903,C047,7261,8691,69.2
TR00903,C050,1458,4914,65.8
TR00904,C015,0,3025,25.6
TR00904,C016,2828,6656,32.1
TR00904,C022,4580,8417,78.5
TR00904,C048,909,1984,85.8
TR00904,C048,5066,6290,86.0
TR00904,C048,9838,11177,86.7
TR00905,C010,5817,6632,52.9
TR00905,C021,2062,3631,81.5
TR00905,C021,8334,12243,52.0
TR00905,C024,40,1695,88.2
TR00905,C024,5229,6558,43.7
TR00905,C024,9018,9813,38.1
TR00905,C025,5356,7030,24.0
TR00905,C046,354,3222,63.9
TR00905,C046,6913,9873,38.1
TR00905,C048,3903,6030,70.7
TR00906,C006,627,1510,38.2
TR00906,C006,5722,6960,60.2
TR00906,C010,1294,1807,86.9
TR00906,C010,4723,6044,82.6
TR00906,C011,356,4140,73.2
TR00906,C014,392,1571,51.4
TR00906,C014,4800,6159,99.2
TR00906,C018,1956,4483,25.3
TR00906,C022,549,6968,89.0
TR00906,C038,0,774,48.8
TR00907,C019,2986,6629,87.2
TR00907,C019,10999,13865,78.0
TR00907,C025,2260,16012,93.6
TR00907,C032,0,3498,63.7
TR00907,C046,3413,4172,41.8
TR00908,C005,1380,3502,58.1
TR00908,C017,313,1374,56.5
TR00908,C017,12637,16143,48.4
TR00908,C031,7346,11301,32.1
TR00908,C037,585,866,96.9
TR00908,C037,12462,14355,52.3
TR00909,C010,548,1152,92.9
TR00909,C010,6022,7786,71.0
TR00909,C028,1913,2432,29.0
TR00909,C028,7158,7418,31.3
TR00909,C030,0,4913,59.7
TR00909,C037,1943,5573,79.3
TR00909,C037,7246,11240,26.0
TR00909,C046,864,1552,57.9
TR00909,C046,7347,8522,63.7
TR00910,C006,2718,5017,77.8
TR00910,C006,12172,13268,80.4
TR00910,C015,1024,4541,97.6
TR00910,C015,13089,16234,52.0
TR00910,C032,17,2516,74.1
TR00910,C032,7331,8321,37.8
TR00910,C032,13827,14641,70.4
TR00910,C035,7809,11185,88.4
TR00910,C036,2174,3382,84.6
TR00910,C036,13124,16524,48.1
TR00910,C039,7245,11100,61.2
TR00910,C044,3009,6263,27.5
TR00910,C047,6951,8241,83.9
TR00911,C010,1684,2890,91.4
TR00911,C010,5518,7804,59.9
TR00911,C017,1297,6199,92.2
TR00911,C020,3816,5354,41.8
TR00911,C032,218,728,96.6
TR00911,C048,0,1985,24.9
TR00912,C006,409,2470,59.3
TR00912,C006,8278,10374,72.4
TR00912,C008,1441,5178,97.3
TR00912,C008,9381,10534,70.1
TR00912,C031,2484,2871,23.1
TR00912,C031,9534,11085,66.7
TR00912,C047,3640,7049,74.6
TR00912,C048,922,2567,48.7
TR00912,C048,9234,11701,73.7
TR00913,C002,810,5003,99.3
TR00913,C018,653,1115,71.6
TR00913,C018,2134,3389,73.9
TR00913,C018,4558,5327,99.3
TR00913,C025,1422,3413,34.8
TR00913,C030,1556,5029,34.0
TR00913,C049,13,1647,93.0
TR00913,C049,2348,3379,97.1
TR00913,C049,4283,5363,72.6
TR00913,C050,990,2218,81.0
TR00913,C050,3637,4654,37.5
TR00914,C001,344,12970,67.6
TR00914,C002,819,13409,75.0
TR00914,C003,278,2423,87.8
TR00914,C003,7480,10990,45.1
TR00914,C004,3206,4747,45.0
TR00914,C005,743,2481,62.1
TR00914,C005,4155,5890,93.8
TR00914,C005,7025,7529,40.5
TR00914,C005,10473,12810,86.0
TR00914,C035,983,12577,90.6
TR00914,C037,366,888,49.8
TR00914,C037,4307,5310,42.7
TR00914,C037,7762,9777,59.6
TR00914,C037,10596,11405,97.3
TR00915,C012,2466,4514,48.7
TR00915,C017,905,1842,86.5
TR00915,C017,2989,4400,96.8
TR00915,C018,159,4643,88.5
TR00915,C025,0,1522,28.1
TR00916,C020,5,213,91.8
TR00916,C020,2601,3078,30.9
TR00916,C020,4570,5766,87.2
TR00916,C020,6483,7846,59.4
TR00916,C021,1548,3742,51.7
TR00916,C023,265,1435,39.1
TR00916,C023,5875,6319,37.6
TR00916,C037,93,600,69.8
TR00916,C037,5603,6023,27.5
TR00916,C039,0,2140,63.2
TR00916,C041,1314,7154,71.7
TR00917,C006,5741,8331,67.0
TR00917,C014,2196,3638,76.5
TR00917,C014,7926,9810,53.7
TR00917,C028,2052,3573,41.1
TR00917,C028,8139,10107,34.1
TR00917,C042,2141,3554,24.1
TR00917,C047,706,1780,61.9
TR00917,C047,7978,10187,61.0
TR00918,C012,2742,5930,94.7
TR00918,C032,2771,6563,25.3
TR00918,C032,8798,10451,72.9
TR00918,C041,4678,6301,79.9
TR00918,C043,0,3711,26.0
TR00919,C001,660,2277,70.1
TR00919,C003,2222,3945,41.1
TR00919,C003,9218,10468,52.2
TR00919,C012,3065,4247,87.0
TR00919,C015,2822,3116,78.1
TR00919,C015,7716,10956,54.3
TR00919,C024,1882,3952,97.9
TR00919,C024,8110,9016,56.9
TR00919,C042,783,1984,78.7
TR00919,C042,5895,6421,60.3
TR00919,C042,10655,12022,97.3
TR00919,C044,2060,14655,89.9
TR00919,C047,3965,4325,72.2
TR00920,C002,3379,13684,72.7
TR00920,C009,7368,9617,51.6
TR00920,C010,3450,16420,78.5
TR00920,C019,604,17403,92.9
TR00920,C021,683,4145,74.3
TR00921,C017,2443,4623,47.0
TR00921,C017,10363,14011,81.1
TR00921,C024,813,3086,85.0
TR00921,C024,3737,6013,85.7
TR00921,C024,7949,8254,39.3
TR00921,C024,11275,12387,46.9
TR00921,C025,2814,4566,37.1
TR00921,C025,8457,10532,43.7
TR00921,C037,280,13031,62.7
TR00921,C044,2064,14157,70.3
TR00921,C047,221,1235,82.5
TR00921,C047,9252,11097,92.0
TR00922,C010,378,835,64.8
TR00922,C010,1575,1917,55.8
TR00922,C010,3393,4028,71.8
TR00922,C010,4960,6014,63.8
TR00922,C015,414,1988,67.9
TR00922,C015,3760,5211,26.4
TR00922,C024,2956,5593,99.4
TR00922,C030,22,2702,85.8
TR00922,C030,3605,5165,80.8
TR00923,C019,4424,6019,98.9
TR00923,C026,1390,1964,49.0
TR00923,C026,6122,6327,84.0
TR00923,C028,2068,4852,58.2
TR00923,C038,1859,9345,78.4
TR00923,C039,1818,3952,36.0
TR00923,C039,6490,6777,79.8
TR00923,C042,1641,7562,83.0
TR00924,C009,93,3752,60.5
TR00924,C017,757,2371,35.6
TR00924,C022,1395,3483,69.4
TR00924,C022,4841,7400,30.9
TR00924,C031,587,2470,49.8
TR00924,C031,4811,5782,93.0
TR00924,C039,3343,4038,40.0
TR00924,C040,0,1019,44.1
TR00925,C017,785,4457,61.8
TR00925,C020,2322,5325,64.7
TR00925,C030,404,1269,73.0
TR00925,C030,2324,3150,77.1
TR00925,C030,4118,4361,52.8
TR00925,C031,1407,2727,92.0
TR00925,C031,4235,4946,95.9
TR00925,C041,1381,1600,78.1
TR00925,C041,3736,4585,83.6
TR00925,C049,0,1632,83.0
TR00926,C028,1359,2731,91.8
TR00926,C042,1075,5391,89.7
TR00926,C045,8,1527,78.6
TR00926,C045,4713,6017,88.6
TR00926,C047,2701,5569,36.8
TR00927,C015,1365,3373,60.6
TR00927,C015,10389,11452,73.7
TR00927,C025,1539,2560,97.9
TR00927,C025,11393,13345,45.0
TR00927,C030,4912,6530,35.4
TR00927,C033,617,1067,58.9
TR00927,C033,10804,13922,94.9
TR00928,C010,4938,7612,21.1
TR00928,C018,1667,14654,85.8
TR00928,C032,0,2875,46.7
TR00928,C044,3706,5382,83.9
TR00929,C002,100,762,75.2
TR00929,C002,7173,9131,99.0
TR00929,C009,1037,1910,36.0
TR00929,C009,4546,6079,65.4
TR00929,C009,7025,7688,86.6
TR00929,C019,0,2675,81.9
TR00929,C023,2466,4482,31.9
TR00929,C023,5848,8215,55.9
TR00930,C003,2505,3901,45.0
TR00930,C007,3498,6464,32.5
TR00930,C007,12536,13654,86.2
TR00930,C010,5431,6515,28.3
TR00930,C011,1405,2397,65.4
TR00930,C011,6702,8683,30.4
TR00930,C011,12011,12412,91.7
TR00930,C016,3921,7850,25.5
TR00930,C016,10159,13667,97.9
TR00930,C017,1654,4633,91.6
TR00930,C017,11127,13375,50.4
TR00930,C020,6907,9248,52.3
TR00930,C039,1325,4885,38.7
TR00930,C039,9055,11324,78.5
TR00931,C019,638,1530,50.5
TR00931,C019,4674,6652,58.3
TR00931,C019,10080,10352,33.4
TR00931,C019,14669,16703,78.6
TR00931,C033,5812,6015,76.8
TR00931,C036,3528,5838,24.3
TR00931,C036,10958,14720,57.0
TR00931,C037,2794,6555,37.6
TR00932,C011,96,6405,80.3
TR00932,C025,0,3283,89.3
TR00932,C033,546,960,73.6
TR00932,C033,1753,3249,58.0
TR00932,C033,3742,4706,70.9
TR00932,C033,5340,5634,34.7
TR00932,C045,1112,5221,82.5
TR00932,C049,1700,2985,68.3
TR00932,C045,1358,6568,74.7
TR00933,C004,1023,2244,68.3
TR00933,C004,8457,9493,35.4
TR00933,C016,2500,5334,73.0
TR00933,C016,8186,12073,58.5
TR00933,C022,3609,7072,53.7
TR00933,C023,1314,2035,68.4
TR00933,C023,8709,11524,57.1
TR00933,C026,1452,3192,90.1
TR00933,C044,2771,6713,47.1
TR00933,C044,9366,10342,93.5
TR00934,C017,3750,4898,79.3
TR00934,C019,1027,3973,81.1
TR00934,C019,7884,10622,20.4
TR00934,C028,1332,4017,55.6
TR00934,C041,1783,4216,78.9
TR00934,C041,7431,8625,71.3
TR00935,C002,872,1300,60.4
TR00935,C002,4943,6139,35.7
TR00935,C018,2508,5689,74.5
TR00935,C027,377,1512,77.3
TR00935,C027,3215,5133,89.0
TR00935,C027,5206,7430,33.1
TR00935,C042,583,3014,82.7
TR00936,C002,1782,2497,38.7
TR00936,C002,11546,14413,27.9
TR00936,C004,2263,14917,82.9
TR00936,C013,1762,4179,56.3
TR00936,C027,4177,4646,75.3
TR00936,C040,197,15613,96.9
TR00936,C046,41,1015,75.8
TR00936,C046,4143,6337,30.5
TR00936,C046,8595,9743,91.1
TR00936,C046,12801,13709,43.8
TR00937,C002,4231,5687,24.7
TR00937,C011,0,2794,41.2
TR00937,C016,1931,15828,72.8
TR00937,C020,2253,3819,46.3
TR00937,C024,891,4430,90.9
TR00937,C024,13934,17597,42.2
TR00937,C027,1695,3290,31.2
TR00937,C027,9382,10703,63.4
TR00938,C005,3372,3982,73.6
TR00938,C020,1856,3678,27.3
TR00938,C020,6360,7952,68.7
TR00938,C029,520,978,34.9
TR00938,C029,2614,3040,58.9
TR00938,C029,4615,6091,68.6
TR00938,C029,7345,8755,44.1
TR00938,C030,2998,3477,71.9
TR00939,C008,0,4486,67.6
TR00939,C009,4114,5193,89.1
TR00939,C021,2745,3920,88.0
TR00939,C021,6291,8493,69.0
TR00939,C032,495,1432,62.2
TR00939,C032,3838,5827,62.0
TR00939,C032,6895,7622,40.1
TR00939,C032,9522,11467,92.0
TR00939,C034,2583,5186,94.1
TR00939,C034,6937,8024,40.4
TR00939,C035,5323,6897,61.5
TR00939,C040,3324,5552,83.6
TR00939,C042,1869,2840,41.8
TR00939,C042,7648,8083,95.5
TR00940,C005,15,785,72.3
TR00940,C005,3135,4383,99.1
TR00940,C005,6233,6433,87.0
TR00940,C005,9091,10032,77.3
TR00940,C008,0,1191,63.3
TR00940,C015,4652,8629,59.6
TR00940,C019,4552,6640,43.5
TR00940,C024,1643,9666,63.6
TR00940,C050,315,802,28.4
TR00940,C050,6447,7071,76.9
TR00941,C001,3255,4561,91.2
TR00941,C001,6994,8238,30.7
TR00941,C014,2461,6262,93.4
TR00941,C022,1480,2050,81.9
TR00941,C028,3613,5678,90.7
TR00941,C031,887,3269,98.9
TR00941,C031,9026,12702,92.8
TR00941,C045,4737,7089,67.2
TR00941,C050,2624,4881,91.1
TR00941,C050,7729,9647,29.8
TR00942,C002,236,3541,99.6
TR00942,C002,5120,8868,92.1
TR00942,C003,998,1953,41.6
TR00942,C003,5509,7250,64.7
TR00942,C007,791,2823,95.8
TR00942,C015,681,4133,41.3
TR00942,C015,5597,6209,45.6
TR00942,C037,889,1740,77.5
TR00942,C037,6180,7237,88.2
TR00942,C038,0,2638,90.0
TR00943,C001,2636,4743,89.4
TR00943,C001,14152,15963,39.9
TR00943,C006,8796,12072,59.8
TR00943,C007,3757,7046,23.6
TR00943,C007,11518,14190,99.4
TR00943,C015,1388,2198,49.2
TR00943,C015,10637,11930,43.4
TR00943,C021,535,1099,85.6
TR00943,C036,9720,12808,60.9
TR00944,C004,1410,1676,45.6
TR00944,C004,7692,8476,48.5
TR00944,C008,2027,5040,54.0
TR00944,C008,7965,9106,53.4
TR00944,C012,614,3759,38.8
TR00944,C012,9451,11530,54.7
TR00944,C014,2950,6747,39.6
TR00944,C023,2182,5935,84.0
TR00944,C027,288,2196,97.5
TR00944,C031,5755,7275,40.4
TR00944,C044,1217,1789,52.6
TR00944,C044,5460,7833,86.3
TR00944,C044,10126,10394,61.6
TR00945,C001,1125,2885,46.0
TR00945,C001,10339,12723,31.3
TR00945,C009,1827,5096,29.4
TR00945,C009,10273,13658,70.8
TR00945,C012,226,4205,58.2
TR00945,C020,49,337,93.5
TR00945,C020,6074,6628,82.0
TR00945,C020,12409,13033,35.6
TR00945,C028,4395,6693,46.9
TR00945,C028,11879,15093,71.6
TR00945,C032,1212,3279,78.6
TR00945,C038,5934,7399,30.6
TR00946,C002,1505,1834,73.9
TR00946,C002,3547,5879,27.7
TR00946,C014,1624,3359,72.3
TR00946,C019,1130,4886,70.7
TR00946,C043,1248,2856,21.3
TR00946,C043,4977,5446,22.6
TR00947,C001,1988,3491,48.2
TR00947,C001,9835,10358,81.5
TR00947,C003,995,4287,97.1
TR00947,C003,11216,15211,75.6
TR00947,C017,6666,9334,37.8
TR00947,C033,1955,2750,65.9
TR00947,C033,11347,13937,70.9
TR00947,C046,2089,13968,73.6
TR00948,C010,2676,6525,48.1
TR00948,C021,1282,3470,39.0
TR00948,C021,12588,16272,21.2
TR00948,C024,311,17260,91.3
TR00948,C031,8564,9524,32.0
TR00948,C037,4334,5930,41.7
TR00948,C037,14017,15392,60.9
TR00949,C002,0,851,30.5
TR00949,C015,221,4006,81.4
TR00949,C017,660,1663,83.1
TR00949,C017,3833,5371,80.5
TR00949,C017,5985,8260,83.8
TR00949,C043,1700,2398,60.3
TR00950,C005,7190,8580,47.6
TR00950,C012,1959,18409,87.7
TR00950,C029,1319,3664,23.0
TR00950,C029,14868,17955,55.1
TR00950,C045,660,4116,75.0
TR00950,C045,10175,12856,50.3
TR00951,C005,41,13215,90.0
TR00951,C007,411,767,32.4
TR00951,C007,6290,8687,43.2
TR00951,C007,9951,10824,52.0
TR00951,C008,5278,6656,51.2
TR00951,C010,1379,2152,83.7
TR00951,C010,7299,9400,43.9
TR00951,C034,5155,7126,53.5
TR00952,C007,2877,5965,21.2
TR00952,C007,11876,15278,60.5
TR00952,C011,886,2758,57.2
TR00952,C033,733,15327,76.0
TR00952,C036,214,1583,32.1
TR00952,C036,10413,11844,26.6
TR00952,C041,0,8318,82.4
TR00952,C047,3077,4353,87.4
TR00952,C047,8455,10322,59.3
TR00952,C048,68,3312,91.2
TR00953,C002,3627,6056,32.7
TR00953,C002,10534,12733,90.9
TR00953,C010,667,2911,65.7
TR00953,C010,6164,8547,44.0
TR00953,C010,10360,11385,72.7
TR00953,C010,15532,16345,64.4
TR00953,C026,617,4528,78.3
TR00953,C030,2702,3367,59.6
TR00953,C030,13008,16148,73.2
TR00953,C037,3691,4255,36.6
TR00953,C037,12106,13144,33.1
TR00953,C038,8050,12022,33.0
TR00953,C046,1832,2615,55.9
TR00953,C046,13475,14856,24.0
TR00954,C004,2068,3192,86.6
TR00954,C004,7345,11171,77.5
TR00954,C008,359,9107,76.0
TR00954,C009,2818,3134,29.5
TR00954,C017,2401,5536,63.2
TR00954,C019,1258,3187,49.9
TR00954,C019,7701,8480,49.9
TR00954,C021,515,1271,91.6
TR00954,C021,3152,4317,42.1
TR00954,C021,6357,7579,50.7
TR00954,C021,8692,9220,59.8
TR00954,C033,2079,5466,90.3
TR00954,C033,6792,8577,71.0
TR00954,C041,968,3644,54.6
TR00954,C041,7804,8599,33.0
TR00955,C014,2223,3845,94.6
TR00955,C034,4085,4601,90.5
TR00955,C042,900,1858,86.3
TR00955,C042,5107,9043,31.8
TR00955,C045,688,1842,39.0
TR00955,C045,3647,4310,78.9
TR00955,C045,6093,6657,73.8
TR00955,C048,1273,4231,62.0
TR00955,C048,5354,7827,55.0
TR00955,C050,684,3833,80.7
TR00956,C001,1981,5000,22.1
TR00956,C001,7660,9396,95.0
TR00956,C004,1311,4735,67.1
TR00956,C017,882,2646,40.5
TR00956,C017,3153,5079,61.6
TR00956,C017,6116,6946,64.4
TR00956,C017,8868,9967,59.5
TR00956,C028,1206,3949,48.4
TR00956,C028,7433,10154,47.1
TR00956,C035,5120,6056,90.8
TR00956,C044,943,9980,92.0
TR00956,C045,2089,5009,41.6
TR00957,C005,4824,5855,99.3
TR00957,C018,1464,4551,76.6
TR00957,C018,7021,8732,83.8
TR00957,C024,1658,4051,65.6
TR00957,C026,5386,8428,61.1
TR00957,C044,2373,5494,97.4
TR00958,C003,519,3294,55.6
TR00958,C007,715,7591,78.2
TR00958,C010,343,1333,43.9
TR00958,C010,3999,4584,98.4
TR00958,C020,788,1902,99.1
TR00958,C020,4132,7591,77.8
TR00958,C050,447,2434,59.2
TR00959,C007,1758,3621,23.2
TR00959,C007,5309,9078,21.5
TR00959,C033,1731,4505,31.1
TR00959,C033,4887,6394,76.4
TR00959,C035,1210,4650,23.6
TR00959,C035,7099,8990,77.3
TR00959,C044,367,1126,99.7
TR00959,C044,5004,8089,64.0
TR00960,C003,75,12383,78.1
TR00960,C007,0,5496,43.5
TR00960,C012,1210,2205,70.6
TR00960,C012,5339,5923,51.7
TR00960,C012,8655,10217,42.1
TR00960,C012,13307,14533,56.5
TR00960,C023,3880,6672,55.6
TR00960,C023,12189,15077,84.1
TR00960,C026,0,1616,59.3
TR00960,C037,685,1219,99.9
TR00960,C037,6363,7289,75.6
TR00960,C037,11872,12507,57.9
TR00960,C046,1261,5218,70.2
TR00960,C046,9926,13393,49.4
TR00961,C037,772,990,52.9
TR00961,C043,407,1041,53.0
TR00961,C043,5146,6672,23.0
TR00961,C046,238,2001,53.4
TR00961,C046,3225,3834,33.4
TR00961,C046,5129,6089,34.0
TR00961,C047,477,1389,25.1
TR00961,C047,3985,5674,34.7
TR00961,C037,0,1333,60.3
TR00962,C013,1961,3041,53.1
TR00962,C017,3531,4298,99.6
TR00962,C023,1832,9862,85.5
TR00962,C025,2487,4588,79.7
TR00962,C025,6950,9006,96.8
TR00962,C043,245,2508,90.6
TR00962,C043,5869,6218,92.6
TR00962,C044,1089,2404,94.7
TR00962,C044,7487,9736,30.0
TR00962,C047,3345,6836,86.1
TR00962,C050,71,748,80.0
TR00962,C050,7047,7928,51.7
TR00962,C013,0,2246,61.9
TR00963,C001,2275,4579,57.4
TR00963,C001,9618,11949,38.7
TR00963,C015,7192,9207,29.4
TR00963,C017,584,1208,53.3
TR00963,C017,9467,10668,90.4
TR00963,C022,93,13505,85.6
TR00963,C033,0,5243,67.6
TR00964,C001,1697,2919,25.4
TR00964,C006,3876,6753,81.0
TR00964,C006,12472,13336,81.1
TR00964,C030,1938,3019,30.5
TR00964,C038,2598,13976,71.8
TR00964,C042,7393,8815,52.6
TR00965,C005,1129,9591,92.5
TR00965,C036,54,2753,25.6
TR00965,C036,5615,7279,76.9
TR00965,C048,1090,3942,61.0
TR00965,C048,5531,6170,96.5
TR00965,C049,498,2076,97.6
TR00965,C049,3226,4336,84.2
TR00965,C049,5409,7352,46.8
TR00965,C049,7802,8623,81.0
TR00966,C005,4153,6749,28.3
TR00966,C008,1459,4401,47.0
TR00966,C008,8759,11444,67.0
TR00966,C011,7412,8305,36.5
TR00966,C013,264,990,79.9
TR00966,C013,5950,8254,50.3
TR00966,C013,11560,14049,33.5
TR00966,C021,3101,5018,25.0
TR00966,C021,9923,11453,27.3
TR00966,C024,287,590,78.7
TR00966,C024,4395,6712,95.5
TR00966,C024,7963,9894,60.8
TR00966,C024,11886,12306,71.5
TR00966,C040,5416,6375,52.2
TR00966,C041,194,2903,67.2
TR00966,C041,10256,11069,51.5
TR00967,C007,4147,5617,82.8
TR00967,C009,4286,4626,56.9
TR00967,C010,2261,3597,39.9
TR00967,C010,9376,12324,53.4
TR00967,C024,7030,8029,50.9
TR00967,C033,3136,5613,27.9
TR00967,C036,952,1530,35.0
TR00967,C036,10873,13838,71.2
TR00967,C049,2646,13436,82.4
TR00968,C005,289,2157,42.0
TR00968,C006,380,1294,49.7
TR00968,C008,228,7351,67.6
TR00968,C015,4101,5205,73.1
TR00968,C016,2802,3608,30.1
TR00968,C017,2716,3566,61.9
TR00968,C029,1128,3001,24.2
TR00968,C029,5838,8086,61.5
TR00968,C045,30,8510,76.4
TR00969,C004,235,3979,95.1
TR00969,C004,10118,10846,59.1
TR00969,C008,1890,2697,62.7
TR00969,C008,10739,12613,40.5
TR00969,C010,1593,5399,22.4
TR00969,C028,3127,3913,79.4
TR00969,C028,11487,15221,97.9
TR00969,C043,0,5448,21.6
TR00969,C048,669,15912,94.7
TR00970,C008,4816,5817,24.3
TR00970,C023,1542,11163,89.4
TR00970,C025,2016,4757,77.2
TR00970,C029,1678,3053,45.6
TR00970,C029,7390,11356,57.5
TR00970,C032,3068,5642,85.4
TR00970,C033,210,10637,80.7
TR00971,C017,301,1105,91.7
TR00971,C026,1304,3808,86.1
TR00971,C026,12704,14683,47.0
TR00971,C041,2682,16382,81.2
TR00971,C047,0,8456,24.9
TR00972,C002,523,2415,31.0
TR00972,C002,8439,9633,84.8
TR00972,C007,2029,3067,41.2
TR00972,C007,8600,12435,93.4
TR00972,C019,4486,5848,39.1
TR00972,C028,2847,4081,81.4
TR00972,C029,2002,5911,69.9
TR00972,C044,1714,3276,92.8
TR00972,C044,8473,10160,75.0
TR00972,C045,1743,5110,98.2
TR00972,C045,8885,9763,91.2
TR00973,C004,174,3289,78.8
TR00973,C004,9371,9682,84.1
TR00973,C014,1334,3869,99.8
TR00973,C014,7989,8319,45.8
TR00973,C022,4316,6514,84.4
TR00973,C037,3305,3744,55.1
TR00973,C040,5884,7431,32.5
TR00973,C043,1226,4923,60.6
TR00973,C043,8851,11327,49.3
TR00973,C045,10,2954,98.7
TR00974,C030,5474,9316,39.5
TR00974,C031,3126,7010,45.4
TR00974,C031,9668,10064,44.6
TR00974,C038,1187,3618,27.4
TR00974,C038,13240,15428,90.3
TR00974,C042,2871,5218,98.9
TR00974,C046,0,5603,21.4
TR00975,C005,2360,2746,40.9
TR00975,C005,6889,8933,71.4
TR00975,C016,418,9839,98.6
TR00975,C026,1270,2440,55.3
TR00975,C032,71,3482,69.7
TR00975,C032,7442,8903,91.1
TR00975,C040,3460,4461,38.3
TR00975,C041,1537,4205,29.8
TR00975,C046,2358,4143,55.3
TR00975,C046,6444,7724,50.6
TR00975,C048,1536,4748,53.9
TR00975,C048,7201,7828,83.0
TR00976,C004,987,2668,92.7
TR00976,C004,3706,5574,30.5
TR00976,C022,204,2291,29.2
TR00976,C022,4404,5315,69.2
TR00976,C027,800,4106,30.5
TR00976,C036,263,1311,81.9
TR00976,C036,3737,4298,35.8
TR00977,C001,3634,5580,96.3
TR00977,C010,611,1509,74.5
TR00977,C010,6316,7384,51.6
TR00977,C017,3956,7254,62.2
TR00977,C024,2928,5752,66.5
TR00977,C027,47,646,55.7
TR00977,C027,5422,8164,88.4
TR00977,C048,833,6887,96.1
TR00978,C003,1089,2985,90.0
TR00978,C003,5155,7036,61.8
TR00978,C006,3818,4335,20.4
TR00978,C010,548,1654,89.1
TR00978,C018,2480,5714,25.6
TR00978,C042,793,3257,42.2
TR00978,C047,3233,5193,35.3
TR00979,C004,597,8127,63.8
TR00979,C029,1108,9324,60.1
TR00979,C036,2097,3000,42.4
TR00979,C036,7195,7972,42.6
TR00979,C039,2391,2858,95.2
TR00979,C039,7485,10006,90.2
TR00979,C040,1239,4494,63.3
TR00979,C040,5154,6028,93.3
TR00979,C041,409,844,44.4
TR00979,C041,6281,7313,88.7
TR00979,C047,147,3077,90.4
TR00979,C047,5349,6936,97.9
TR00980,C001,4375,7730,81.4
TR00980,C002,630,10835,97.3
TR00980,C027,451,2176,38.4
TR00980,C027,6592,9422,64.9
TR00980,C034,0,2694,29.0
TR00980,C041,1792,2790,30.1
TR00980,C047,2054,10889,66.9
TR00981,C001,0,4881,23.2
TR00981,C002,433,668,64.9
TR00981,C002,9892,10306,93.2
TR00981,C009,1400,1844,33.3
TR00981,C014,0,1383,41.1
TR00981,C025,2621,6447,70.0
TR00981,C025,13064,16039,55.0
TR00981,C026,3024,3343,83.2
TR00981,C030,4061,7696,76.8
TR00981,C030,11255,12054,51.8
TR00981,C036,8644,9465,90.2
TR00982,C004,178,831,93.8
TR00982,C009,540,1904,82.7
TR00982,C009,3742,4263,61.6
TR00982,C011,2859,5859,45.1
TR00982,C016,951,1477,54.6
TR00982,C016,4088,5259,53.5
TR00982,C031,2110,5110,93.4
TR00982,C035,339,2144,96.1
TR00982,C035,3436,4146,83.9
TR00982,C041,1019,1338,59.0
TR00982,C041,3227,3710,83.5
TR00982,C042,1058,2971,29.8
TR00983,C026,69,2694,95.3
TR00983,C026,10322,13037,46.4
TR00983,C027,3560,7531,56.1
TR00983,C038,5122,6333,93.5
TR00983,C039,1148,2480,31.0
TR00983,C039,11601,13909,92.2
TR00983,C047,2021,13575,96.7
TR00984,C002,2119,19020,98.5
TR00984,C013,4982,6117,39.2
TR00984,C013,12232,14700,38.2
TR00984,C024,1839,18555,66.5
TR00984,C033,5709,9057,64.2
TR00984,C040,827,1382,98.6
TR00984,C040,6523,6834,37.9
TR00984,C040,10292,10954,49.4
TR00984,C040,16360,18502,36.5
TR00984,C041,7649,8771,75.7
TR00984,C044,4707,7419,53.0
TR00984,C044,12647,15212,22.4
TR00985,C002,2732,3403,23.7
TR00985,C002,12300,13509,36.1
TR00985,C003,1255,4716,48.0
TR00985,C003,9810,11316,48.8
TR00985,C005,756,1513,67.0
TR00985,C005,11895,12240,59.3
TR00985,C010,1559,2246,45.7
TR00985,C010,7504,8224,51.4
TR00985,C010,12237,12689,42.6
TR00985,C015,777,2940,50.0
TR00985,C015,5883,8013,38.8
TR00985,C015,10103,10351,42.5
TR00985,C015,14463,15118,88.2
TR00985,C020,5524,9299,67.0
TR00985,C044,373,2798,52.2
TR00985,C044,7069,7906,80.3
TR00985,C044,13061,15506,66.6
TR00986,C008,1466,3785,58.2
TR00986,C028,233,1343,59.5
TR00986,C028,2462,3906,51.9
TR00986,C028,4391,4646,75.4
TR00986,C031,1086,2080,85.1
TR00986,C031,3993,4980,69.3
TR00986,C047,259,1192,76.1
TR00986,C047,1679,2108,78.4
TR00986,C047,3457,4070,34.9
TR00986,C047,5381,6489,56.5
TR00986,C048,364,2658,46.6
TR00986,C048,3535,6201,52.0
TR00986,C049,0,2171,41.9
TR00987,C009,0,3580,53.3
TR00987,C016,5358,8850,81.1
TR00987,C017,648,2293,95.1
TR00987,C018,857,1632,92.8
