pageview_id,creative_id,position_in_feed,loaded_ts_ms,first_render_ts_ms,total_visible_ms,max_viewport_pct,avg_viewport_pct,uninterrupted_visible_ms,refresh_count,is_sticky,is_preload,click_occurred,click_ts_ms,time_to_click_ms,credited_click
TR00647,C044,5,1539,2561,4910,57.2,56.7,3071,0,0,0,1,6344,4311,1
TR00647,C048,6,1709,439,9791,81.2,81.2,9791,0,1,1,1,6344,3886,0
TR00648,C022,1,5019,925,12118,86.0,86.0,12118,0,1,0,0,-1,-1,0
TR00648,C031,2,5070,0,1390,29.7,29.7,1390,0,0,1,0,-1,-1,0
TR00648,C036,3,542,1816,1231,65.8,45.7,643,0,0,0,0,-1,-1,0
TR00648,C037,4,4114,977,4711,98.7,62.9,2261,2,0,0,0,-1,-1,0
TR00648,C041,5,2804,5463,874,42.6,42.6,874,0,0,0,0,-1,-1,0
TR00648,C048,6,4089,8035,3134,66.1,66.1,3134,0,0,0,0,-1,-1,0
TR00649,C003,1,4356,961,5713,95.9,70.9,2013,3,0,0,0,-1,-1,0
TR00649,C005,2,4280,130,4482,84.6,50.4,3485,0,0,0,0,-1,-1,0
TR00649,C012,3,967,2275,5459,64.0,51.0,3294,0,0,0,0,-1,-1,0
TR00649,C016,4,4441,0,1360,64.4,64.4,1360,0,0,1,0,-1,-1,0
TR00649,C026,5,432,5983,2062,74.9,74.9,2062,0,0,0,0,-1,-1,0
TR00649,C029,6,1831,998,4639,86.2,62.4,2096,3,0,0,0,-1,-1,0
TR00649,C043,7,2750,1640,2707,56.3,52.8,2169,0,0,0,0,-1,-1,0
TR00649,C044,8,2645,4566,253,69.3,69.3,253,0,0,0,0,-1,-1,0
TR00650,C002,1,2358,316,7864,72.0,72.0,7864,0,1,0,1,8073,107,0
TR00650,C006,2,358,1401,3166,76.8,72.1,2105,0,0,0,1,8073,2122,0
TR00650,C013,3,1489,3634,2952,57.6,57.6,2952,0,0,0,1,8073,1487,0
TR00650,C020,4,389,1133,1070,37.9,37.9,1070,0,0,0,1,8073,5870,0
TR00650,C044,5,889,572,7864,87.1,87.1,7864,0,1,0,1,8073,363,1
TR00650,C050,6,634,0,2214,66.7,66.7,2214,0,0,1,1,8073,5859,0
TR00651,C005,1,2108,0,2013,45.2,45.2,2013,0,0,1,1,9950,7937,0
TR00651,C013,2,3693,4964,681,21.5,21.5,681,0,0,0,1,9950,4305,0
TR00651,C019,3,4682,1851,2104,90.6,90.6,2104,0,0,0,1,9950,5995,0
TR00651,C020,4,3344,1697,9805,64.7,64.7,9805,0,1,0,1,9950,1552,1
TR00651,C025,5,3545,2417,1792,65.5,65.5,1792,0,0,0,1,9950,5741,0
TR00651,C041,6,828,2172,3582,86.0,83.1,3188,0,0,0,1,9950,335,0
TR00651,C043,7,3932,220,2169,86.9,72.7,1555,0,0,0,1,9950,756,0
TR00651,C046,8,298,64,6919,80.4,76.3,2160,3,0,0,1,9950,3197,0
TR00652,C002,1,1530,807,2123,87.7,69.9,1749,0,0,0,1,6235,2056,0
TR00652,C006,2,3312,0,4662,33.1,33.1,4662,0,0,1,1,6235,1573,0
TR00652,C012,3,618,1760,5894,57.9,55.8,3035,0,0,0,1,6235,2159,0
TR00652,C025,4,250,1333,7931,72.7,72.7,7931,0,1,0,1,6235,3029,1
TR00652,C027,5,258,874,2032,88.0,49.3,1202,0,0,0,1,6235,2628,0
TR00652,C028,6,559,4744,2915,36.6,36.6,2915,0,0,0,1,6235,1424,0
TR00652,C030,7,1392,2233,2312,89.6,72.7,2002,0,0,0,1,6235,2175,0
TR00653,C010,1,2808,3451,859,98.5,98.5,859,0,0,0,1,10131,5821,0
TR00653,C012,2,817,488,4713,60.3,55.2,3749,0,0,0,1,10131,1431,0
TR00653,C017,3,4250,562,6531,96.5,67.0,3659,0,0,0,1,10131,669,1
TR00653,C022,4,1438,993,5012,79.8,61.9,1786,3,0,0,1,10131,1036,0
TR00654,C001,1,2102,1249,10046,92.9,92.9,10046,0,1,0,1,7283,4012,1
TR00654,C014,2,1429,1063,3466,68.8,68.8,3466,0,0,0,1,7283,2754,0
TR00654,C015,3,348,837,1987,69.5,63.1,721,2,0,0,1,7283,2600,0
TR00654,C018,4,2084,1688,4630,67.2,55.6,2666,0,0,0,1,7283,2053,0
TR00654,C022,5,2649,666,4936,59.5,42.9,2761,0,0,0,1,7283,4851,0
TR00654,C030,6,1359,1263,3335,99.8,67.8,2271,2,0,0,1,7283,3175,0
TR00654,C032,7,2459,2075,3410,55.3,55.3,3410,0,0,0,1,7283,1798,0
TR00654,C033,8,3100,1917,1434,43.0,43.0,1434,0,0,0,1,7283,3932,0
TR00655,C004,1,2738,1690,2903,79.2,55.3,2613,0,0,0,0,-1,-1,0
TR00655,C016,2,761,5250,1490,21.4,21.4,1490,0,0,0,0,-1,-1,0
TR00655,C020,3,284,770,6102,89.9,57.2,2208,3,0,0,0,-1,-1,0
TR00655,C028,4,3266,1938,4024,79.7,77.3,2284,1,0,0,0,-1,-1,0
TR00655,C033,5,3430,423,5560,97.0,72.2,2083,2,0,0,0,-1,-1,0
TR00655,C049,6,2369,6387,994,38.6,38.6,994,0,0,0,0,-1,-1,0
TR00656,C003,1,466,1438,1456,57.3,57.3,1456,0,0,0,0,-1,-1,0
TR00656,C005,2,806,1732,2132,20.4,20.4,2132,0,0,0,0,-1,-1,0
TR00656,C013,3,115,1524,3174,40.7,40.7,3174,0,0,0,0,-1,-1,0
TR00656,C017,4,2239,764,2989,42.3,35.2,1976,0,0,0,0,-1,-1,0
TR00656,C020,5,225,205,4274,85.9,53.1,1633,2,0,0,0,-1,-1,0
TR00656,C029,6,1378,3088,1037,96.6,96.6,1037,0,0,0,0,-1,-1,0
TR00656,C038,7,1935,0,2902,89.3,89.3,2902,0,0,1,0,-1,-1,0
TR00657,C018,1,291,876,1693,64.6,34.8,1469,0,0,0,1,4763,1646,0
TR00657,C025,2,1585,551,3963,91.8,75.7,2090,0,0,0,1,4763,502,0
TR00657,C043,3,157,493,3028,87.8,87.8,3028,0,0,0,1,4763,1242,1
TR00657,C046,4,792,466,1947,70.2,65.0,1640,0,0,0,1,4763,1099,0
TR00657,C048,5,388,483,1093,40.3,40.3,1093,0,0,0,1,4763,3187,0
TR00658,C015,1,612,0,2737,80.2,80.2,2737,0,0,1,1,13658,10921,0
TR00658,C021,2,5109,5993,3370,69.7,69.7,3370,0,0,0,1,13658,4295,1
TR00658,C037,3,706,895,4307,76.1,57.5,1692,2,0,0,1,13658,1747,0
TR00658,C039,4,536,1859,6870,47.4,45.0,3594,0,0,0,1,13658,57,0
TR00658,C044,5,1275,2097,1506,69.6,69.6,1506,0,0,0,1,13658,10055,0
TR00659,C006,1,2458,1537,3220,53.0,53.0,3220,0,0,0,1,6622,1865,0
TR00659,C008,2,512,1330,5122,89.2,78.6,3333,0,0,0,1,6622,1646,1
TR00659,C014,3,982,3563,554,35.7,35.7,554,0,0,0,1,6622,2505,0
TR00659,C023,4,2263,4501,2220,67.0,67.0,2220,0,0,0,1,6622,99,0
TR00659,C041,5,1550,1537,7721,80.1,80.1,7721,0,1,1,1,6622,2636,0
TR00660,C012,1,5215,2114,4411,66.7,63.5,2548,0,0,0,0,-1,-1,0
TR00660,C018,2,1139,1361,1787,99.7,69.2,950,0,0,0,0,-1,-1,0
TR00660,C021,3,722,3674,3949,98.8,98.8,3949,0,0,0,0,-1,-1,0
TR00660,C029,4,4083,7762,3976,52.7,52.7,3976,0,0,0,0,-1,-1,0
TR00660,C030,5,1574,1225,4825,70.6,48.8,2685,0,0,0,0,-1,-1,0
TR00660,C034,6,1808,0,5585,41.8,41.8,5585,0,0,1,0,-1,-1,0
TR00660,C044,7,5408,2060,639,98.5,98.5,639,0,0,0,0,-1,-1,0
TR00661,C012,1,4310,1393,5351,60.2,58.2,3918,0,0,0,0,-1,-1,0
TR00661,C017,2,5659,1967,13255,67.7,67.7,13255,0,1,0,0,-1,-1,0
TR00661,C030,3,1068,7962,3297,77.0,77.0,3297,0,0,0,0,-1,-1,0
TR00661,C032,4,4208,1958,2702,83.8,57.9,2184,0,0,0,0,-1,-1,0
TR00661,C033,5,940,3940,2764,38.6,38.6,2764,0,0,0,0,-1,-1,0
TR00661,C042,6,5729,4632,916,94.4,94.4,916,0,0,0,0,-1,-1,0
TR00661,C049,7,4322,2436,2643,82.4,80.2,1984,0,0,0,0,-1,-1,0
TR00661,C050,8,3223,1933,12256,71.2,71.2,12256,0,1,0,0,-1,-1,0
TR00662,C013,1,832,934,2500,49.4,40.5,2024,0,0,0,1,4262,2728,0
TR00662,C017,2,1507,1744,3243,94.2,79.8,2238,0,0,0,1,4262,929,0
TR00662,C019,3,622,487,2957,94.5,84.4,1597,2,0,0,1,4262,2268,0
TR00662,C034,4,356,3192,3942,69.8,69.8,3942,0,0,0,1,4262,2872,1
TR00662,C038,5,1361,828,1947,72.8,72.8,1947,0,0,0,1,4262,1487,0
TR00662,C044,6,1889,0,940,50.3,50.3,940,0,0,1,1,4262,3322,0
TR00663,C012,1,1424,2251,2151,90.9,90.9,2151,0,0,0,0,-1,-1,0
TR00663,C013,2,4361,3254,3153,32.7,25.5,2840,0,0,0,0,-1,-1,0
TR00663,C036,3,3289,3546,2664,25.0,25.0,2664,0,0,0,0,-1,-1,0
TR00663,C042,4,578,4059,4584,94.1,53.1,2546,0,0,0,0,-1,-1,0
TR00664,C002,1,233,2952,5092,95.0,91.6,3978,0,0,0,1,11379,1532,0
TR00664,C003,2,3499,6656,2261,96.0,96.0,2261,0,0,0,1,11379,2462,1
TR00664,C008,3,2568,846,14984,66.0,66.0,14984,0,1,0,1,11379,4451,0
TR00664,C012,4,4782,7473,2956,51.9,51.9,2956,0,0,0,1,11379,950,0
TR00664,C022,5,936,4395,522,60.4,60.4,522,0,0,0,1,11379,6462,0
TR00664,C030,6,5403,968,7186,96.0,80.5,2372,3,0,0,1,11379,3310,0
TR00664,C034,7,2756,2984,2057,49.5,39.3,1536,0,0,0,1,11379,2660,0
TR00664,C044,8,5382,7643,660,63.9,63.9,660,0,0,0,1,11379,3076,0
TR00665,C003,1,3274,4658,1360,34.5,34.5,1360,0,0,0,0,-1,-1,0
TR00665,C006,2,3588,2103,4584,23.1,21.7,2952,0,0,0,0,-1,-1,0
TR00665,C018,3,3626,1715,4823,79.6,53.6,2643,0,0,0,0,-1,-1,0
TR00665,C030,4,2166,2423,3836,79.0,63.9,2345,0,0,0,0,-1,-1,0
TR00665,C032,5,1067,214,787,66.6,66.6,787,0,0,0,0,-1,-1,0
TR00665,C038,6,2478,385,3222,41.6,41.6,3222,0,0,0,0,-1,-1,0
TR00665,C043,7,4312,2864,6226,97.8,90.5,3511,0,0,0,0,-1,-1,0
TR00665,C047,8,3513,1314,5890,32.8,30.5,3866,0,0,0,0,-1,-1,0
TR00666,C014,1,1633,334,3081,66.9,48.5,1751,0,0,0,0,-1,-1,0
TR00666,C020,2,790,1127,2277,53.0,38.5,1523,0,0,0,0,-1,-1,0
TR00666,C033,3,309,285,1298,97.2,86.1,982,1,0,0,0,-1,-1,0
TR00666,C049,4,1637,220,2814,40.1,39.2,1901,1,0,0,0,-1,-1,0
TR00667,C013,1,2135,889,5071,76.3,69.6,3059,0,0,0,0,-1,-1,0
TR00667,C016,2,1355,387,6554,92.9,83.7,2047,3,0,0,0,-1,-1,0
TR00667,C022,3,169,3179,3005,51.3,51.3,3005,0,0,0,0,-1,-1,0
TR00667,C032,4,4730,137,3049,91.2,90.4,2481,0,0,0,0,-1,-1,0
TR00667,C038,5,1957,7657,3690,88.3,88.3,3690,0,0,0,0,-1,-1,0
TR00668,C001,1,768,3971,976,31.2,31.2,976,0,0,0,1,11850,6903,0
TR00668,C011,2,4280,2533,2896,84.1,84.1,2896,0,0,0,1,11850,6421,1
TR00668,C031,3,3922,2257,3272,72.5,57.0,2148,0,0,0,1,11850,1222,0
TR00668,C033,4,5082,3559,1754,88.4,71.5,920,0,0,0,1,11850,1221,0
TR00668,C038,5,3471,1624,1562,73.5,73.5,1562,0,0,0,1,11850,8664,0
TR00668,C041,6,2574,625,5871,71.2,65.9,3371,0,0,0,1,11850,1708,0
TR00668,C044,7,3344,1962,3244,74.1,67.0,2463,1,0,0,1,11850,731,0
TR00669,C003,1,3175,3350,3822,92.1,84.5,2106,0,0,0,1,10849,113,1
TR00669,C005,2,2981,2991,4772,99.0,51.5,3971,0,0,0,1,10849,494,0
TR00669,C013,3,3719,4416,3645,32.9,32.9,3645,0,0,0,1,10849,2788,0
TR00669,C032,4,1524,1700,944,72.9,72.9,944,0,0,0,1,10849,8205,0
TR00669,C036,5,2086,0,3443,44.9,44.9,3443,0,0,1,1,10849,7406,0
TR00669,C040,6,4225,0,804,78.4,78.4,804,0,0,1,1,10849,10045,0
TR00669,C042,7,670,1517,4077,68.9,55.9,3307,0,0,0,1,10849,1769,0
TR00669,C048,8,4649,6088,2721,46.1,46.1,2721,0,0,0,1,10849,2040,0
TR00670,C003,1,1734,0,2536,27.8,27.8,2536,0,0,1,1,3860,1324,0
TR00670,C018,2,2136,750,1659,50.3,49.0,1157,1,0,0,1,3860,935,0
TR00670,C024,3,2067,1196,2226,99.8,94.6,1575,0,0,0,1,3860,2266,1
TR00670,C032,4,1115,668,2818,96.8,87.9,1691,2,0,0,1,3860,2814,0
TR00670,C043,5,1602,21,3850,80.1,49.4,2198,2,0,0,1,3860,2437,0
TR00670,C048,6,2057,1099,4344,62.1,62.1,4344,0,1,0,1,3860,1583,0
TR00671,C013,1,1600,5043,3923,55.8,55.8,3923,0,0,0,1,7712,1254,0
TR00671,C014,2,1444,2579,3902,70.2,70.2,3902,0,0,0,1,7712,1231,0
TR00671,C024,3,2430,5711,1884,93.3,93.3,1884,0,0,0,1,7712,117,1
TR00671,C031,4,2597,4552,1142,28.7,28.7,1142,0,0,0,1,7712,2018,0
TR00671,C032,5,4085,2822,3426,58.8,41.7,1750,0,0,0,1,7712,3858,0
TR00672,C002,1,3167,3199,3441,83.0,70.8,2419,0,0,0,0,-1,-1,0
TR00672,C007,2,2989,4471,2871,52.9,52.9,2871,0,0,0,0,-1,-1,0
TR00672,C008,3,3107,6232,1251,46.4,46.4,1251,0,0,0,0,-1,-1,0
TR00672,C015,4,1429,440,940,27.8,27.8,940,0,0,0,0,-1,-1,0
TR00672,C020,5,793,199,5733,94.0,76.7,2195,3,0,0,0,-1,-1,0
TR00672,C032,6,3186,2428,1091,87.2,87.2,1091,0,0,0,0,-1,-1,0
TR00672,C045,7,4310,944,2819,78.6,62.8,1434,2,0,0,0,-1,-1,0
TR00673,C010,1,1734,720,3887,54.3,42.2,2290,1,0,0,1,6624,452,0
TR00673,C014,2,2339,0,538,29.5,29.5,538,0,0,1,1,6624,6086,0
TR00673,C025,3,1101,1134,5855,71.0,59.4,3324,0,0,0,1,6624,515,1
TR00673,C026,4,964,1118,4895,68.5,68.5,4895,0,1,0,1,6624,611,0
TR00673,C048,5,1802,1465,3622,36.5,27.2,2467,0,0,0,1,6624,871,0
TR00673,C050,6,873,65,5262,97.4,61.3,1676,3,0,0,1,6624,993,0
TR00674,C004,1,1479,0,654,72.0,72.0,654,0,0,1,1,3699,3045,0
TR00674,C010,2,955,86,2472,96.6,78.3,1569,1,0,0,1,3699,552,0
TR00674,C019,3,808,1946,3691,73.2,73.2,3691,0,0,0,1,3699,1938,1
TR00674,C035,4,2037,1515,1153,84.3,70.9,611,0,0,0,1,3699,442,0
TR00674,C041,5,112,1222,3423,76.9,76.9,3423,0,1,0,1,3699,946,0
TR00675,C010,1,184,396,2899,92.9,73.9,1088,2,0,0,1,3883,1497,0
TR00675,C011,2,601,1233,2807,54.6,54.6,2807,0,0,0,1,3883,157,1
TR00675,C044,3,1610,0,1403,56.9,56.9,1403,0,0,1,1,3883,2480,0
TR00675,C047,4,465,2559,1759,71.5,71.5,1759,0,0,0,1,3883,435,0
TR00676,C008,1,1982,2030,2946,94.0,94.0,2946,0,0,0,1,6309,1333,0
TR00676,C014,2,773,540,3358,78.7,70.3,2122,0,0,0,1,6309,1904,0
TR00676,C022,3,2207,3384,3971,39.1,39.1,3971,0,0,0,1,6309,1046,0
TR00676,C038,4,2209,1509,4186,98.3,97.3,2571,0,0,0,1,6309,1799,1
TR00676,C044,5,1353,905,2015,89.5,80.7,1152,2,0,0,1,6309,426,0
TR00676,C046,6,1614,403,4628,94.7,79.8,1600,3,0,0,1,6309,1683,0
TR00677,C026,1,3840,6772,3751,86.7,86.7,3751,0,0,0,0,-1,-1,0
TR00677,C029,2,2703,60,3560,68.2,68.2,3560,0,0,0,0,-1,-1,0
TR00677,C030,3,4197,2806,9565,80.1,80.1,9565,0,1,0,0,-1,-1,0
TR00677,C031,4,264,2691,7032,96.3,77.8,3581,0,0,0,0,-1,-1,0
TR00678,C010,1,1275,255,3166,85.2,71.0,2238,1,0,0,0,-1,-1,0
TR00678,C021,2,1185,2401,3472,39.5,39.5,3472,0,0,0,0,-1,-1,0
TR00678,C023,3,497,4449,3806,95.0,95.0,3806,0,0,0,0,-1,-1,0
TR00678,C024,4,2807,1250,3515,55.8,55.0,2113,0,0,0,0,-1,-1,0
TR00678,C034,5,203,1692,507,48.9,48.9,507,0,0,0,0,-1,-1,0
TR00678,C040,6,2111,1479,5861,87.1,87.1,5861,0,1,0,0,-1,-1,0
TR00678,C043,7,2848,0,4090,82.0,82.0,4090,0,0,1,0,-1,-1,0
TR00679,C012,1,2841,2007,7908,80.7,80.7,7908,0,1,0,1,10274,359,1
TR00679,C022,2,1413,2330,496,98.3,98.3,496,0,0,0,1,10274,7448,0
TR00679,C035,3,2805,980,4063,97.1,91.8,3645,0,0,0,1,10274,1799,0
TR00679,C047,4,2951,1921,6314,66.5,62.9,3937,0,0,0,1,10274,268,0
TR00680,C005,1,451,3116,896,55.7,55.7,896,0,0,0,0,-1,-1,0
TR00680,C016,2,115,1125,4028,68.3,50.0,2401,0,0,0,0,-1,-1,0
TR00680,C044,3,993,889,3587,76.0,65.5,2180,1,0,0,0,-1,-1,0
TR00680,C046,4,479,429,805,62.8,44.2,588,0,0,0,0,-1,-1,0
TR00681,C013,1,1673,1541,7566,81.1,55.1,2488,3,0,0,1,16897,170,0
TR00681,C025,2,6314,1020,1705,95.0,62.0,1121,1,0,0,1,16897,5689,0
TR00681,C026,3,1769,94,15021,65.9,65.9,15021,0,1,1,1,16897,1782,0
TR00681,C047,4,850,1631,2597,62.3,54.5,1771,1,0,0,1,16897,6097,0
TR00681,C050,5,3384,3507,8676,77.3,55.3,5128,0,0,0,1,16897,1721,1
TR00682,C016,1,4289,1319,16796,92.7,92.7,16796,0,1,0,1,17364,751,1
TR00682,C029,2,2693,897,2514,99.9,73.3,1281,0,0,0,1,17364,3740,0
TR00682,C035,3,2271,140,2554,95.3,57.6,1539,2,0,0,1,17364,2137,0
TR00682,C044,4,4175,3150,2230,92.2,76.9,1661,1,0,0,1,17364,6498,0
TR00683,C015,1,1357,2102,662,68.9,68.9,662,0,0,0,1,12434,9670,0
TR00683,C020,2,219,1444,2240,86.8,82.8,1908,1,0,0,1,12434,5231,0
TR00683,C028,3,3401,1681,6972,81.0,52.5,3522,0,0,0,1,12434,1061,0
TR00683,C035,4,2338,271,4690,96.5,67.2,1565,3,0,0,1,12434,949,0
TR00683,C036,5,3796,2031,9968,77.7,77.7,9968,0,1,0,1,12434,435,0
TR00683,C046,6,1692,3870,2774,22.7,22.7,2774,0,0,0,1,12434,5790,0
TR00683,C048,7,220,509,9251,67.1,67.1,9251,0,1,0,1,12434,2674,1
TR00684,C007,1,1638,2644,559,45.8,45.8,559,0,0,0,1,4864,1661,0
TR00684,C013,2,1750,167,2111,34.8,34.8,2111,0,0,0,1,4864,2586,0
TR00684,C018,3,161,0,850,74.7,74.7,850,0,0,1,1,4864,4014,0
TR00684,C022,4,1663,577,906,32.6,32.6,906,0,0,0,1,4864,3381,0
TR00684,C036,5,965,1169,654,92.0,92.0,654,0,0,0,1,4864,3041,0
TR00684,C041,6,1614,295,2289,55.9,35.0,1699,0,0,0,1,4864,856,1
TR00684,C045,7,992,0,1952,88.6,88.6,1952,0,0,1,1,4864,2912,0
TR00685,C006,1,4385,663,14306,85.6,85.6,14306,3,1,0,1,11068,3901,0
TR00685,C012,2,1536,2012,5790,77.9,73.4,3747,0,0,0,1,11068,1002,0
TR00685,C014,3,1839,20,4783,58.2,30.6,3919,0,0,0,1,11068,2366,0
TR00685,C023,4,2903,7515,522,56.9,56.9,522,0,0,0,1,11068,3031,0
TR00685,C024,5,4316,2990,3772,86.1,75.3,2163,0,0,0,1,11068,1566,1
TR00685,C035,6,3945,6368,2291,92.0,92.0,2291,0,0,0,1,11068,2409,0
TR00685,C039,7,2507,1452,708,31.4,31.4,708,0,0,0,1,11068,8908,0
TR00686,C025,1,1696,1734,4378,81.5,65.9,2968,0,0,0,1,13860,1069,0
TR00686,C028,2,983,1553,3909,92.8,87.9,3532,0,0,0,1,13860,2045,0
TR00686,C034,3,188,496,11998,86.0,86.0,11998,0,1,0,1,13860,1366,0
TR00686,C048,4,5469,2388,13510,91.7,91.7,13510,0,1,0,1,13860,2038,1
TR00687,C001,1,586,4088,1510,33.1,32.2,1078,0,0,0,0,-1,-1,0
TR00687,C019,2,2357,4058,3632,34.5,28.5,2302,0,0,0,0,-1,-1,0
TR00687,C025,3,3256,7630,1136,43.8,43.8,1136,0,0,0,0,-1,-1,0
TR00687,C035,4,470,515,502,40.9,40.9,502,0,0,0,0,-1,-1,0
TR00687,C037,5,5131,3344,4323,86.3,67.7,2901,0,0,0,0,-1,-1,0
TR00688,C010,1,201,53,3413,84.3,80.2,1775,0,0,0,1,4609,477,1
TR00688,C011,2,157,388,1591,96.8,68.5,802,2,0,0,1,4609,406,0
TR00688,C023,3,1190,42,3025,68.9,62.0,1600,0,0,0,1,4609,1107,0
TR00688,C030,4,1931,1386,1344,56.8,50.4,834,0,0,0,1,4609,171,0
TR00688,C033,5,919,334,786,86.2,86.2,786,0,0,0,1,4609,3489,0
TR00688,C034,6,1770,226,3145,56.6,56.6,3145,0,0,0,1,4609,1238,0
TR00689,C003,1,2472,0,4357,62.4,62.4,4357,0,0,1,1,6111,1754,0
TR00689,C007,2,443,1499,5267,75.5,65.2,2961,0,0,0,1,6111,2364,1
TR00689,C010,3,131,520,4875,76.8,40.2,3874,0,0,0,1,6111,1949,0
TR00689,C014,4,2998,83,4069,80.5,78.3,2307,1,0,0,1,6111,1494,0
TR00689,C022,5,2905,1805,3353,27.2,27.2,3353,0,0,0,1,6111,953,0
TR00689,C026,6,582,2210,2920,76.3,52.1,1962,0,0,0,1,6111,2876,0
TR00689,C031,7,152,3400,3162,79.7,79.7,3162,0,0,0,1,6111,451,0
TR00689,C034,8,2570,403,944,94.1,94.1,944,0,0,0,1,6111,4764,0
TR00690,C006,1,1345,0,1091,60.8,60.8,1091,0,0,1,1,5465,4374,0
TR00690,C012,2,290,2096,2786,30.6,30.6,2786,0,0,0,1,5465,583,0
TR00690,C030,3,1098,2587,1544,60.8,60.8,1544,0,0,0,1,5465,1334,0
TR00690,C042,4,171,802,2562,59.7,53.6,1586,0,0,0,1,5465,586,1
TR00691,C001,1,1116,1310,4256,62.3,61.8,2136,1,0,0,0,-1,-1,0
TR00691,C014,2,2088,2301,479,31.6,31.6,479,0,0,0,0,-1,-1,0
TR00691,C020,3,343,466,4584,55.8,43.6,2715,0,0,0,0,-1,-1,0
TR00691,C021,4,2080,2454,3720,59.9,59.9,3720,0,0,0,0,-1,-1,0
TR00691,C037,5,466,1432,2421,59.8,55.1,1484,0,0,0,0,-1,-1,0
TR00691,C048,6,1072,1175,643,87.7,77.9,436,0,0,0,0,-1,-1,0
TR00691,C050,7,1009,1365,1664,22.6,22.6,1664,0,0,0,0,-1,-1,0
TR00692,C014,1,667,480,2033,89.2,76.7,1582,0,0,0,1,7080,1744,0
TR00692,C022,2,1698,200,7138,97.9,97.9,7138,0,1,0,1,7080,258,1
TR00692,C026,3,1115,463,2260,60.8,60.8,2260,0,0,0,1,7080,4357,0
TR00692,C027,4,1188,0,2790,48.3,48.3,2790,0,0,1,1,7080,4290,0
TR00692,C029,5,2737,669,1804,50.0,50.0,1804,0,0,0,1,7080,4607,0
TR00692,C030,6,1433,424,1407,94.1,94.1,1407,0,0,0,1,7080,5249,0
TR00692,C040,7,1952,395,6586,62.2,62.2,6586,0,1,0,1,7080,99,0
TR00693,C002,1,2792,0,1514,78.4,78.4,1514,0,0,1,1,10047,8533,0
TR00693,C014,2,4697,2083,4585,98.7,86.3,2490,1,0,0,1,10047,3055,0
TR00693,C030,3,1184,7319,3793,37.8,37.8,3793,0,0,0,1,10047,1065,0
TR00693,C033,4,125,1332,1765,85.7,71.9,1150,0,0,0,1,10047,285,1
TR00693,C042,5,4522,3995,3921,87.0,52.1,3601,0,0,0,1,10047,43,0
TR00693,C043,6,4826,1214,887,91.2,86.0,616,0,0,0,1,10047,643,0
TR00693,C045,7,1807,470,3272,31.5,31.5,3272,0,0,0,1,10047,6305,0
TR00694,C004,1,4294,0,9718,23.3,23.3,9718,0,0,1,1,17502,7784,0
TR00694,C012,2,1986,0,3463,40.4,40.4,3463,0,0,1,1,17502,14039,0
TR00694,C015,3,343,15,16305,86.5,86.5,16305,0,1,0,1,17502,1182,0
TR00694,C018,4,3968,2712,13757,96.0,96.0,13757,0,1,0,1,17502,1033,1
TR00694,C021,5,2470,3000,4952,98.7,80.3,2836,0,0,0,1,17502,4187,0
TR00694,C030,6,5740,7122,1258,75.5,75.5,1258,0,0,0,1,17502,9122,0
TR00694,C044,7,4389,4082,5947,68.4,68.2,3305,0,0,0,1,17502,2497,0
TR00694,C050,8,904,4073,2559,49.8,49.8,2559,0,0,0,1,17502,10870,0
TR00695,C007,1,496,761,2488,72.5,66.0,1728,2,0,0,0,-1,-1,0
TR00695,C011,2,481,634,7060,73.0,73.0,7060,0,1,0,0,-1,-1,0
TR00695,C014,3,2925,32,700,74.8,74.8,700,0,0,0,0,-1,-1,0
TR00695,C023,4,1405,621,6928,69.2,69.2,6928,0,1,0,0,-1,-1,0
TR00695,C042,5,1363,4374,331,79.8,79.8,331,0,0,0,0,-1,-1,0
TR00695,C047,6,2278,3834,1317,25.5,25.5,1317,0,0,0,0,-1,-1,0
TR00696,C005,1,2214,661,5317,99.3,72.8,2969,0,0,0,1,4964,3142,0
TR00696,C006,2,33,813,4679,50.1,39.8,2439,0,0,0,1,4964,2794,0
TR00696,C011,3,5,1093,2492,58.0,57.7,2285,0,0,0,1,4964,3135,0
TR00696,C012,4,2439,1137,1968,89.4,73.6,1569,0,0,0,1,4964,984,0
TR00696,C017,5,2708,684,5302,84.5,59.8,3024,0,0,0,1,4964,2142,1
TR00697,C028,1,1485,1179,6073,92.1,82.6,3489,0,0,0,0,-1,-1,0
TR00697,C034,2,1886,7538,3224,73.8,73.8,3224,0,0,0,0,-1,-1,0
TR00697,C036,3,1969,22,4588,75.5,70.7,1909,2,0,0,0,-1,-1,0
TR00697,C048,4,2382,717,13412,65.3,65.3,13412,0,1,0,0,-1,-1,0
TR00698,C005,1,3232,2801,12152,69.9,69.9,12152,0,1,0,1,7915,7038,1
TR00698,C007,2,3895,220,2521,91.8,89.1,2162,0,0,0,1,7915,3791,0
TR00698,C024,3,3412,1075,1371,93.5,78.7,1074,0,0,0,1,7915,3993,0
TR00698,C026,4,3469,3224,4863,92.7,88.0,3081,0,0,0,1,7915,2465,0
TR00698,C027,5,2186,0,6733,75.0,75.0,6733,0,0,1,1,7915,1182,0
TR00698,C046,6,3453,2047,12239,88.2,88.2,12239,0,1,1,1,7915,6371,0
TR00698,C049,7,1891,1990,10933,79.0,79.0,10933,0,1,0,1,7915,5008,0
TR00699,C005,1,3319,44,4171,91.6,66.7,2382,2,0,0,0,-1,-1,0
