shipment_id,product_id,warehouse_id,ship_date,quantity,order_id
SHP05634,SKU294,WH01,2024-04-01,88,
SHP05674,SKU297,WH02,2024-04-01,73,
SHP05701,SKU298,WH02,2024-04-01,126,
SHP05868,SKU307,WH03,2024-04-01,54,
SHP06151,SKU323,WH02,2024-04-01,64,
SHP06273,SKU330,WH01,2024-04-01,14,
SHP06396,SKU335,WH03,2024-04-01,216,
SHP06414,SKU336,WH03,2024-04-01,74,
SHP06795,SKU356,WH02,2024-04-01,170,
SHP06974,SKU365,WH05,2024-04-01,20,
SHP07119,SKU374,WH04,2024-04-01,25,
SHP07153,SKU377,WH02,2024-04-01,39,
SHP07169,SKU378,WH04,2024-04-01,14,
SHP07196,SKU379,WH05,2024-04-01,146,
SHP07226,SKU382,WH02,2024-04-01,62,
SHP07319,SKU387,WH01,2024-04-01,171,
SHP07424,SKU392,WH05,2024-04-01,185,
SHP00033,SKU003,WH03,2024-04-02,45,
SHP00076,SKU005,WH04,2024-04-02,19,
SHP00408,SKU025,WH03,2024-04-02,18,
SHP00548,SKU034,WH04,2024-04-02,37,
SHP00665,SKU040,WH03,2024-04-02,24,
SHP00888,SKU052,WH02,2024-04-02,17,
SHP00892,SKU053,WH03,2024-04-02,15,
SHP01284,SKU072,WH05,2024-04-02,53,
SHP01376,SKU077,WH05,2024-04-02,11,
SHP01460,SKU082,WH01,2024-04-02,46,
SHP01483,SKU083,WH01,2024-04-02,62,
SHP01529,SKU084,WH05,2024-04-02,21,
SHP01594,SKU087,WH02,2024-04-02,226,
SHP01770,SKU095,WH02,2024-04-02,33,
SHP02034,SKU106,WH05,2024-04-02,40,
SHP02107,SKU110,WH04,2024-04-02,7,
SHP02156,SKU113,WH03,2024-04-02,59,
SHP02619,SKU138,WH03,2024-04-02,41,
SHP02988,SKU157,WH01,2024-04-02,103,
SHP02995,SKU157,WH03,2024-04-02,20,
SHP03158,SKU165,WH02,2024-04-02,23,
SHP03324,SKU172,WH04,2024-04-02,188,
SHP03472,SKU179,WH01,2024-04-02,21,
SHP03616,SKU186,WH02,2024-04-02,19,
SHP03712,SKU191,WH02,2024-04-02,41,
SHP03735,SKU193,WH01,2024-04-02,68,
SHP03898,SKU201,WH03,2024-04-02,77,
SHP04029,SKU209,WH02,2024-04-02,140,
SHP04198,SKU218,WH01,2024-04-02,19,
SHP04464,SKU233,WH03,2024-04-02,6,
SHP04663,SKU244,WH02,2024-04-02,14,
SHP04922,SKU259,WH02,2024-04-02,81,
SHP05401,SKU282,WH03,2024-04-02,46,
SHP06004,SKU314,WH03,2024-04-02,129,
SHP06100,SKU320,WH02,2024-04-02,17,
SHP06259,SKU329,WH01,2024-04-02,29,
SHP06314,SKU331,WH05,2024-04-02,73,
SHP06466,SKU338,WH03,2024-04-02,67,
SHP06631,SKU347,WH03,2024-04-02,143,
SHP07067,SKU371,WH03,2024-04-02,161,
SHP07191,SKU379,WH04,2024-04-02,34,
SHP07199,SKU380,WH02,2024-04-02,7,
SHP07307,SKU386,WH03,2024-04-02,76,
SHP07359,SKU389,WH05,2024-04-02,122,
SHP07360,SKU389,WH05,2024-04-02,65,
SHP07369,SKU390,WH02,2024-04-02,170,
SHP07559,SKU399,WH05,2024-04-02,392,
SHP00138,SKU008,WH05,2024-04-03,299,
SHP00152,SKU010,WH01,2024-04-03,104,
SHP00306,SKU019,WH03,2024-04-03,169,
SHP00549,SKU034,WH04,2024-04-03,21,
SHP00648,SKU039,WH05,2024-04-03,25,
SHP00743,SKU044,WH05,2024-04-03,11,
SHP00792,SKU047,WH01,2024-04-03,41,
SHP00909,SKU054,WH03,2024-04-03,161,
SHP01153,SKU066,WH04,2024-04-03,115,
SHP01615,SKU088,WH04,2024-04-03,78,
SHP01635,SKU089,WH01,2024-04-03,9,
SHP02185,SKU115,WH02,2024-04-03,53,
SHP02577,SKU136,WH04,2024-04-03,36,
SHP02734,SKU144,WH01,2024-04-03,24,
SHP02973,SKU156,WH01,2024-04-03,154,
SHP03023,SKU158,WH03,2024-04-03,256,
SHP03033,SKU158,WH04,2024-04-03,139,
SHP03223,SKU168,WH04,2024-04-03,10,
SHP03234,SKU169,WH01,2024-04-03,160,
SHP03415,SKU176,WH04,2024-04-03,18,
SHP03450,SKU178,WH03,2024-04-03,67,
SHP04061,SKU210,WH05,2024-04-03,118,
SHP04434,SKU231,WH02,2024-04-03,7,
SHP04685,SKU246,WH01,2024-04-03,171,
SHP04763,SKU250,WH02,2024-04-03,82,
SHP04788,SKU251,WH04,2024-04-03,18,
SHP04818,SKU253,WH02,2024-04-03,7,
SHP04887,SKU257,WH03,2024-04-03,26,
SHP04977,SKU262,WH03,2024-04-03,34,
SHP05143,SKU271,WH03,2024-04-03,150,
SHP05368,SKU281,WH01,2024-04-03,55,
SHP05423,SKU283,WH02,2024-04-03,74,
SHP05446,SKU284,WH03,2024-04-03,21,
SHP05628,SKU293,WH04,2024-04-03,177,
SHP05776,SKU302,WH02,2024-04-03,16,
SHP05950,SKU312,WH01,2024-04-03,89,
SHP06560,SKU343,WH02,2024-04-03,216,
SHP06700,SKU350,WH05,2024-04-03,46,
SHP06726,SKU352,WH05,2024-04-03,74,
SHP06745,SKU353,WH05,2024-04-03,69,
SHP06814,SKU357,WH03,2024-04-03,130,
SHP06904,SKU361,WH04,2024-04-03,118,
SHP07516,SKU397,WH05,2024-04-03,53,
SHP07568,SKU400,WH02,2024-04-03,197,
SHP00126,SKU008,WH02,2024-04-04,376,
SHP00169,SKU010,WH05,2024-04-04,27,
SHP00208,SKU012,WH05,2024-04-04,8,
SHP00324,SKU020,WH03,2024-04-04,34,
SHP00409,SKU025,WH03,2024-04-04,106,
SHP00611,SKU037,WH05,2024-04-04,35,
SHP00669,SKU040,WH05,2024-04-04,10,
SHP00928,SKU055,WH03,2024-04-04,7,
SHP00929,SKU055,WH03,2024-04-04,92,
SHP01448,SKU081,WH03,2024-04-04,58,
SHP01686,SKU091,WH03,2024-04-04,33,
SHP01786,SKU095,WH04,2024-04-04,69,
SHP01853,SKU098,WH04,2024-04-04,51,
SHP02234,SKU119,WH02,2024-04-04,10,
SHP02407,SKU127,WH03,2024-04-04,84,
SHP02436,SKU128,WH03,2024-04-04,64,
SHP02665,SKU141,WH01,2024-04-04,149,
SHP02817,SKU147,WH02,2024-04-04,36,
SHP02875,SKU151,WH01,2024-04-04,71,
SHP02908,SKU152,WH05,2024-04-04,18,
SHP03024,SKU158,WH03,2024-04-04,20,
SHP03099,SKU162,WH01,2024-04-04,105,
SHP03126,SKU164,WH02,2024-04-04,118,
SHP03382,SKU175,WH01,2024-04-04,127,
SHP03443,SKU178,WH02,2024-04-04,50,
SHP03483,SKU179,WH05,2024-04-04,189,
SHP04312,SKU223,WH01,2024-04-04,158,
SHP04560,SKU239,WH01,2024-04-04,29,
SHP04607,SKU242,WH01,2024-04-04,88,
SHP04622,SKU242,WH04,2024-04-04,40,
SHP04689,SKU246,WH05,2024-04-04,37,
SHP04971,SKU262,WH02,2024-04-04,58,
SHP05170,SKU272,WH03,2024-04-04,96,
SHP05245,SKU275,WH05,2024-04-04,155,
SHP05261,SKU276,WH04,2024-04-04,67,
SHP05292,SKU277,WH04,2024-04-04,83,
SHP05314,SKU278,WH02,2024-04-04,10,
SHP05409,SKU282,WH04,2024-04-04,8,
SHP05537,SKU288,WH05,2024-04-04,134,
SHP05675,SKU297,WH02,2024-04-04,17,
SHP05797,SKU303,WH04,2024-04-04,10,
SHP06040,SKU316,WH05,2024-04-04,55,
SHP06055,SKU317,WH04,2024-04-04,27,
SHP06202,SKU326,WH05,2024-04-04,11,
SHP06252,SKU328,WH04,2024-04-04,246,
SHP06315,SKU331,WH05,2024-04-04,153,
SHP06703,SKU351,WH02,2024-04-04,88,
SHP07030,SKU369,WH02,2024-04-04,79,
SHP07158,SKU378,WH01,2024-04-04,69,
SHP07209,SKU381,WH01,2024-04-04,47,
SHP07210,SKU381,WH01,2024-04-04,10,
SHP07374,SKU390,WH03,2024-04-04,8,
SHP07380,SKU390,WH05,2024-04-04,190,
SHP07411,SKU392,WH04,2024-04-04,168,
SHP07484,SKU396,WH03,2024-04-04,21,
SHP00164,SKU010,WH03,2024-04-05,74,
SHP00209,SKU012,WH05,2024-04-05,82,
SHP00218,SKU013,WH04,2024-04-05,171,
SHP01039,SKU060,WH01,2024-04-05,14,
SHP01175,SKU068,WH01,2024-04-05,15,
SHP01329,SKU075,WH03,2024-04-05,49,
SHP01342,SKU076,WH01,2024-04-05,7,
SHP01443,SKU081,WH02,2024-04-05,381,
SHP01616,SKU088,WH04,2024-04-05,69,
SHP01708,SKU092,WH02,2024-04-05,43,
SHP01954,SKU102,WH04,2024-04-05,60,
SHP02004,SKU105,WH02,2024-04-05,272,
SHP02180,SKU114,WH05,2024-04-05,163,
SHP02651,SKU140,WH02,2024-04-05,133,
SHP02729,SKU143,WH04,2024-04-05,11,
SHP03018,SKU158,WH02,2024-04-05,19,
SHP03356,SKU174,WH01,2024-04-05,186,
SHP03484,SKU179,WH05,2024-04-05,178,
SHP03526,SKU182,WH02,2024-04-05,188,
SHP03899,SKU201,WH03,2024-04-05,9,
SHP03907,SKU201,WH04,2024-04-05,98,
SHP03925,SKU202,WH05,2024-04-05,181,
SHP03947,SKU204,WH03,2024-04-05,94,
SHP04346,SKU225,WH04,2024-04-05,31,
SHP04474,SKU234,WH02,2024-04-05,50,
SHP04475,SKU234,WH02,2024-04-05,82,
SHP04486,SKU234,WH04,2024-04-05,33,
SHP04524,SKU236,WH04,2024-04-05,85,
SHP04541,SKU238,WH02,2024-04-05,32,
SHP04690,SKU246,WH05,2024-04-05,88,
SHP04796,SKU252,WH02,2024-04-05,39,
SHP05008,SKU264,WH05,2024-04-05,26,
SHP05211,SKU274,WH04,2024-04-05,58,
SHP05608,SKU292,WH05,2024-04-05,39,
SHP05827,SKU305,WH03,2024-04-05,77,
SHP05841,SKU306,WH02,2024-04-05,101,
SHP06005,SKU314,WH03,2024-04-05,112,
SHP06018,SKU315,WH02,2024-04-05,147,
SHP06244,SKU328,WH02,2024-04-05,11,
SHP06268,SKU329,WH04,2024-04-05,44,
SHP06444,SKU337,WH05,2024-04-05,34,
SHP06518,SKU341,WH03,2024-04-05,9,
SHP06753,SKU354,WH01,2024-04-05,10,
SHP06998,SKU367,WH03,2024-04-05,87,
SHP07091,SKU373,WH01,2024-04-05,14,
SHP07273,SKU384,WH04,2024-04-05,64,
SHP07562,SKU400,WH01,2024-04-05,126,
SHP00092,SKU006,WH03,2024-04-06,161,
SHP00106,SKU007,WH03,2024-04-06,37,
SHP00182,SKU011,WH03,2024-04-06,287,
SHP00261,SKU016,WH02,2024-04-06,135,
SHP00273,SKU017,WH02,2024-04-06,36,
SHP00298,SKU019,WH01,2024-04-06,29,
SHP00347,SKU021,WH05,2024-04-06,13,
SHP00455,SKU028,WH05,2024-04-06,87,
SHP00744,SKU044,WH05,2024-04-06,31,
SHP01149,SKU066,WH01,2024-04-06,37,
SHP01163,SKU067,WH01,2024-04-06,32,
SHP01176,SKU068,WH01,2024-04-06,27,
SHP01261,SKU072,WH01,2024-04-06,20,
SHP01395,SKU078,WH04,2024-04-06,272,
SHP01491,SKU083,WH02,2024-04-06,8,
SHP01503,SKU084,WH02,2024-04-06,10,
SHP01566,SKU086,WH01,2024-04-06,105,
SHP01572,SKU086,WH02,2024-04-06,116,
SHP01890,SKU100,WH04,2024-04-06,252,
SHP02302,SKU122,WH01,2024-04-06,10,
SHP02570,SKU136,WH01,2024-04-06,86,
SHP02652,SKU140,WH02,2024-04-06,56,
SHP02715,SKU143,WH02,2024-04-06,42,
SHP02735,SKU144,WH01,2024-04-06,18,
SHP02805,SKU146,WH05,2024-04-06,76,
SHP02825,SKU148,WH03,2024-04-06,30,
SHP02835,SKU148,WH04,2024-04-06,100,
SHP02928,SKU154,WH01,2024-04-06,141,
SHP03251,SKU169,WH05,2024-04-06,148,
SHP03386,SKU175,WH04,2024-04-06,66,
SHP03433,SKU177,WH04,2024-04-06,124,
SHP03628,SKU186,WH04,2024-04-06,83,
SHP03755,SKU194,WH04,2024-04-06,161,
SHP03821,SKU197,WH05,2024-04-06,102,
SHP04141,SKU215,WH02,2024-04-06,69,
SHP04159,SKU216,WH02,2024-04-06,7,
SHP04250,SKU220,WH02,2024-04-06,15,
SHP04499,SKU235,WH03,2024-04-06,13,
SHP04633,SKU243,WH01,2024-04-06,215,
SHP04709,SKU248,WH02,2024-04-06,6,
SHP04990,SKU263,WH03,2024-04-06,280,
SHP05069,SKU267,WH04,2024-04-06,126,
SHP05161,SKU272,WH01,2024-04-06,8,
SHP05293,SKU277,WH04,2024-04-06,5,
SHP05480,SKU286,WH02,2024-04-06,28,
SHP05481,SKU286,WH02,2024-04-06,50,
SHP05798,SKU303,WH04,2024-04-06,13,
SHP05842,SKU306,WH02,2024-04-06,59,
SHP06130,SKU322,WH01,2024-04-06,25,
SHP06175,SKU325,WH02,2024-04-06,9,
SHP06274,SKU330,WH01,2024-04-06,29,
SHP06452,SKU338,WH01,2024-04-06,66,
SHP06601,SKU345,WH04,2024-04-06,44,
SHP06835,SKU358,WH02,2024-04-06,37,
SHP06990,SKU367,WH02,2024-04-06,10,
SHP07215,SKU381,WH03,2024-04-06,20,
SHP07543,SKU399,WH01,2024-04-06,293,
SHP07544,SKU399,WH01,2024-04-06,6,
SHP00077,SKU005,WH04,2024-04-07,71,
SHP00107,SKU007,WH03,2024-04-07,24,
SHP00201,SKU012,WH03,2024-04-07,491,
SHP00322,SKU020,WH02,2024-04-07,152,
SHP00325,SKU020,WH03,2024-04-07,20,
SHP00339,SKU021,WH01,2024-04-07,57,
SHP00456,SKU028,WH05,2024-04-07,178,
SHP00683,SKU041,WH03,2024-04-07,59,
SHP00917,SKU055,WH01,2024-04-07,24,
SHP01219,SKU070,WH02,2024-04-07,19,
SHP01854,SKU098,WH04,2024-04-07,73,
SHP01919,SKU101,WH05,2024-04-07,170,
SHP01993,SKU104,WH05,2024-04-07,11,
SHP02079,SKU109,WH04,2024-04-07,31,
SHP02157,SKU113,WH03,2024-04-07,9,
SHP02349,SKU124,WH01,2024-04-07,11,
SHP02437,SKU128,WH03,2024-04-07,71,
SHP02498,SKU132,WH02,2024-04-07,8,
SHP02666,SKU141,WH01,2024-04-07,9,
SHP02711,SKU143,WH01,2024-04-07,19,
SHP02765,SKU145,WH03,2024-04-07,25,
SHP02766,SKU145,WH03,2024-04-07,207,
SHP02991,SKU157,WH02,2024-04-07,20,
SHP03047,SKU159,WH04,2024-04-07,173,
SHP03159,SKU165,WH02,2024-04-07,35,
SHP03416,SKU176,WH04,2024-04-07,62,
SHP03608,SKU186,WH01,2024-04-07,107,
SHP03794,SKU197,WH02,2024-04-07,49,
SHP03812,SKU197,WH04,2024-04-07,16,
SHP04110,SKU213,WH03,2024-04-07,70,
SHP04264,SKU220,WH05,2024-04-07,5,
SHP04325,SKU224,WH03,2024-04-07,12,
SHP04423,SKU230,WH05,2024-04-07,148,
SHP04623,SKU242,WH04,2024-04-07,31,
SHP05285,SKU277,WH02,2024-04-07,246,
SHP05424,SKU283,WH02,2024-04-07,43,
SHP05482,SKU286,WH02,2024-04-07,32,
SHP05508,SKU286,WH05,2024-04-07,11,
SHP05548,SKU289,WH03,2024-04-07,203,
SHP05676,SKU297,WH02,2024-04-07,40,
SHP05707,SKU298,WH03,2024-04-07,50,
SHP06275,SKU330,WH01,2024-04-07,165,
SHP06288,SKU330,WH04,2024-04-07,184,
SHP06802,SKU356,WH03,2024-04-07,133,
SHP06933,SKU363,WH02,2024-04-07,42,
SHP07008,SKU368,WH02,2024-04-07,498,
SHP07026,SKU369,WH01,2024-04-07,103,
SHP07365,SKU390,WH01,2024-04-07,467,
SHP07395,SKU391,WH03,2024-04-07,155,
SHP07396,SKU391,WH03,2024-04-07,51,
SHP00044,SKU003,WH04,2024-04-08,35,
SHP00146,SKU009,WH04,2024-04-08,14,
SHP00361,SKU022,WH04,2024-04-08,88,
SHP00603,SKU037,WH04,2024-04-08,153,
SHP00842,SKU050,WH03,2024-04-08,193,
SHP00857,SKU051,WH01,2024-04-08,166,
SHP00942,SKU056,WH03,2024-04-08,54,
SHP01251,SKU071,WH03,2024-04-08,5,
SHP01252,SKU071,WH03,2024-04-08,11,
SHP01492,SKU083,WH02,2024-04-08,40,
SHP01504,SKU084,WH02,2024-04-08,39,
SHP01827,SKU097,WH04,2024-04-08,32,
SHP02017,SKU106,WH02,2024-04-08,35,
SHP02370,SKU125,WH04,2024-04-08,126,
SHP02818,SKU147,WH02,2024-04-08,18,
SHP02974,SKU156,WH01,2024-04-08,147,
SHP03106,SKU163,WH02,2024-04-08,31,
SHP03408,SKU176,WH02,2024-04-08,110,
SHP03411,SKU176,WH03,2024-04-08,77,
SHP03514,SKU181,WH03,2024-04-08,34,
SHP03635,SKU187,WH01,2024-04-08,331,
SHP03675,SKU188,WH05,2024-04-08,268,
SHP03743,SKU193,WH02,2024-04-08,14,
SHP03871,SKU200,WH04,2024-04-08,94,
SHP04193,SKU217,WH04,2024-04-08,28,
SHP04222,SKU218,WH05,2024-04-08,172,
SHP04331,SKU224,WH05,2024-04-08,9,
SHP04726,SKU248,WH04,2024-04-08,9,
SHP04789,SKU251,WH04,2024-04-08,76,
SHP04790,SKU251,WH04,2024-04-08,85,
SHP04815,SKU253,WH01,2024-04-08,33,
SHP05034,SKU265,WH05,2024-04-08,6,
SHP05054,SKU267,WH01,2024-04-08,70,
SHP05787,SKU303,WH01,2024-04-08,20,
SHP06359,SKU334,WH03,2024-04-08,5,
SHP06656,SKU348,WH02,2024-04-08,43,
SHP06856,SKU359,WH02,2024-04-08,255,
SHP06896,SKU361,WH03,2024-04-08,6,
SHP06991,SKU367,WH02,2024-04-08,36,
SHP07023,SKU368,WH05,2024-04-08,16,
SHP07289,SKU385,WH01,2024-04-08,34,
SHP07412,SKU392,WH04,2024-04-08,66,
SHP00003,SKU001,WH04,2024-04-09,23,
SHP00069,SKU004,WH04,2024-04-09,36,
SHP00417,SKU026,WH02,2024-04-09,149,
SHP00564,SKU035,WH02,2024-04-09,204,
SHP00778,SKU046,WH04,2024-04-09,10,
SHP00943,SKU056,WH03,2024-04-09,8,
SHP01573,SKU086,WH02,2024-04-09,160,
SHP01602,SKU087,WH05,2024-04-09,34,
SHP01667,SKU090,WH02,2024-04-09,12,
SHP01971,SKU103,WH03,2024-04-09,19,
SHP02018,SKU106,WH02,2024-04-09,57,
SHP02051,SKU107,WH05,2024-04-09,24,
SHP02158,SKU113,WH03,2024-04-09,69,
SHP02159,SKU113,WH03,2024-04-09,40,
SHP02518,SKU133,WH03,2024-04-09,70,
SHP02699,SKU142,WH03,2024-04-09,17,
SHP02747,SKU144,WH03,2024-04-09,130,
SHP02798,SKU146,WH04,2024-04-09,12,
SHP02861,SKU150,WH03,2024-04-09,58,
SHP03401,SKU176,WH01,2024-04-09,249,
SHP03787,SKU196,WH04,2024-04-09,22,
SHP03910,SKU202,WH02,2024-04-09,18,
SHP04276,SKU221,WH02,2024-04-09,201,
SHP04363,SKU226,WH04,2024-04-09,10,
SHP04400,SKU228,WH05,2024-04-09,71,
SHP04465,SKU233,WH03,2024-04-09,52,
SHP04500,SKU235,WH03,2024-04-09,40,
SHP04525,SKU236,WH04,2024-04-09,36,
SHP04579,SKU239,WH05,2024-04-09,108,
SHP04710,SKU248,WH02,2024-04-09,6,
SHP04749,SKU249,WH04,2024-04-09,121,
SHP05095,SKU268,WH04,2024-04-09,117,
SHP05162,SKU272,WH01,2024-04-09,107,
SHP05204,SKU274,WH02,2024-04-09,24,
SHP05467,SKU285,WH04,2024-04-09,61,
SHP05553,SKU289,WH04,2024-04-09,62,
SHP05562,SKU289,WH05,2024-04-09,8,
SHP05909,SKU310,WH01,2024-04-09,229,
SHP06056,SKU317,WH04,2024-04-09,36,
SHP06180,SKU325,WH04,2024-04-09,9,
SHP06203,SKU326,WH05,2024-04-09,330,
SHP06234,SKU328,WH01,2024-04-09,81,
SHP06264,SKU329,WH02,2024-04-09,13,
SHP06276,SKU330,WH01,2024-04-09,8,
SHP06277,SKU330,WH01,2024-04-09,41,
SHP06278,SKU330,WH01,2024-04-09,45,
SHP06294,SKU330,WH05,2024-04-09,13,
SHP06467,SKU338,WH03,2024-04-09,32,
SHP06602,SKU345,WH04,2024-04-09,56,
SHP06905,SKU361,WH04,2024-04-09,24,
SHP06927,SKU363,WH01,2024-04-09,59,
SHP07263,SKU384,WH01,2024-04-09,108,
SHP07381,SKU390,WH05,2024-04-09,80,
SHP00022,SKU002,WH03,2024-04-10,6,
SHP00078,SKU005,WH04,2024-04-10,163,
SHP00299,SKU019,WH01,2024-04-10,38,
SHP00585,SKU036,WH05,2024-04-10,109,
SHP00720,SKU043,WH04,2024-04-10,232,
SHP00810,SKU048,WH04,2024-04-10,159,
SHP01089,SKU063,WH01,2024-04-10,303,
SHP01095,SKU063,WH02,2024-04-10,106,
SHP01257,SKU071,WH04,2024-04-10,43,
SHP01285,SKU072,WH05,2024-04-10,157,
SHP01753,SKU094,WH01,2024-04-10,116,
SHP01787,SKU095,WH04,2024-04-10,33,
SHP01900,SKU101,WH02,2024-04-10,22,
SHP02350,SKU124,WH01,2024-04-10,149,
SHP02799,SKU146,WH04,2024-04-10,141,
SHP02885,SKU151,WH05,2024-04-10,223,
SHP03034,SKU158,WH04,2024-04-10,75,
SHP03076,SKU160,WH05,2024-04-10,124,
SHP03120,SKU163,WH04,2024-04-10,34,
SHP03434,SKU177,WH04,2024-04-10,30,
SHP03465,SKU178,WH05,2024-04-10,53,
SHP03872,SKU200,WH04,2024-04-10,148,
SHP03931,SKU203,WH03,2024-04-10,138,
SHP04186,SKU217,WH03,2024-04-10,53,
SHP04508,SKU235,WH05,2024-04-10,117,
SHP04617,SKU242,WH03,2024-04-10,21,
SHP04750,SKU249,WH04,2024-04-10,299,
SHP04754,SKU250,WH01,2024-04-10,18,
SHP04996,SKU264,WH02,2024-04-10,62,
SHP05513,SKU287,WH01,2024-04-10,30,
SHP05614,SKU293,WH01,2024-04-10,78,
SHP05769,SKU301,WH04,2024-04-10,37,
SHP05938,SKU311,WH02,2024-04-10,216,
SHP06057,SKU317,WH04,2024-04-10,14,
SHP06143,SKU323,WH01,2024-04-10,93,
SHP06445,SKU337,WH05,2024-04-10,78,
SHP06457,SKU338,WH02,2024-04-10,17,
SHP06836,SKU358,WH02,2024-04-10,34,
SHP06857,SKU359,WH02,2024-04-10,5,
SHP07074,SKU371,WH05,2024-04-10,95,
SHP07111,SKU374,WH01,2024-04-10,22,
SHP07135,SKU376,WH01,2024-04-10,21,
SHP07232,SKU382,WH03,2024-04-10,62,
SHP07397,SKU391,WH03,2024-04-10,73,
SHP07511,SKU397,WH04,2024-04-10,23,
SHP00013,SKU002,WH01,2024-04-11,339,
SHP00252,SKU016,WH01,2024-04-11,91,
SHP00340,SKU021,WH01,2024-04-11,53,
SHP00368,SKU023,WH03,2024-04-11,119,
SHP00423,SKU026,WH05,2024-04-11,190,
SHP00471,SKU029,WH04,2024-04-11,32,
SHP00670,SKU040,WH05,2024-04-11,12,
SHP00779,SKU046,WH04,2024-04-11,61,
SHP00786,SKU046,WH05,2024-04-11,34,
SHP00799,SKU047,WH04,2024-04-11,182,
SHP00875,SKU051,WH05,2024-04-11,96,
SHP00889,SKU052,WH02,2024-04-11,28,
SHP00944,SKU056,WH03,2024-04-11,58,
SHP01010,SKU059,WH01,2024-04-11,41,
SHP01031,SKU059,WH05,2024-04-11,10,
SHP01066,SKU061,WH02,2024-04-11,66,
SHP01102,SKU063,WH04,2024-04-11,110,
SHP01299,SKU073,WH04,2024-04-11,22,
SHP01530,SKU084,WH05,2024-04-11,69,
SHP01603,SKU087,WH05,2024-04-11,19,
SHP01788,SKU095,WH04,2024-04-11,86,
SHP01855,SKU098,WH04,2024-04-11,33,
SHP01944,SKU102,WH03,2024-04-11,70,
SHP01960,SKU103,WH01,2024-04-11,34,
SHP02027,SKU106,WH04,2024-04-11,30,
SHP02134,SKU111,WH03,2024-04-11,263,
SHP02274,SKU120,WH03,2024-04-11,6,
SHP02598,SKU137,WH01,2024-04-11,48,
SHP02810,SKU147,WH01,2024-04-11,50,
SHP02880,SKU151,WH02,2024-04-11,19,
SHP03374,SKU174,WH05,2024-04-11,220,
SHP03383,SKU175,WH01,2024-04-11,69,
SHP03387,SKU175,WH04,2024-04-11,12,
SHP03388,SKU175,WH04,2024-04-11,61,
SHP03466,SKU178,WH05,2024-04-11,95,
SHP03507,SKU181,WH02,2024-04-11,18,
SHP03683,SKU189,WH02,2024-04-11,39,
SHP03856,SKU199,WH05,2024-04-11,186,
SHP03916,SKU202,WH03,2024-04-11,44,
SHP04542,SKU238,WH02,2024-04-11,77,
SHP04830,SKU254,WH01,2024-04-11,80,
SHP05026,SKU265,WH03,2024-04-11,44,
SHP05109,SKU269,WH02,2024-04-11,123,
SHP05268,SKU276,WH05,2024-04-11,34,
SHP05323,SKU278,WH05,2024-04-11,41,
SHP05402,SKU282,WH03,2024-04-11,14,
SHP05456,SKU284,WH04,2024-04-11,63,
SHP05474,SKU285,WH05,2024-04-11,69,
SHP05586,SKU291,WH03,2024-04-11,85,
SHP05748,SKU301,WH02,2024-04-11,18,
SHP05781,SKU302,WH04,2024-04-11,16,
SHP05830,SKU305,WH05,2024-04-11,96,
SHP05919,SKU310,WH04,2024-04-11,165,
SHP06513,SKU340,WH04,2024-04-11,24,
SHP06579,SKU344,WH01,2024-04-11,135,
SHP06605,SKU345,WH05,2024-04-11,206,
SHP06985,SKU366,WH05,2024-04-11,175,
SHP07112,SKU374,WH01,2024-04-11,46,
SHP07192,SKU379,WH04,2024-04-11,61,
SHP00014,SKU002,WH01,2024-04-12,33,
SHP00274,SKU017,WH02,2024-04-12,61,
SHP00348,SKU021,WH05,2024-04-12,140,
SHP00429,SKU027,WH01,2024-04-12,14,
SHP00695,SKU042,WH02,2024-04-12,117,
SHP00858,SKU051,WH01,2024-04-12,189,
SHP01113,SKU064,WH02,2024-04-12,202,
SHP01321,SKU075,WH01,2024-04-12,113,
SHP01401,SKU079,WH01,2024-04-12,18,
SHP01484,SKU083,WH01,2024-04-12,246,
SHP01779,SKU095,WH03,2024-04-12,21,
SHP01839,SKU098,WH01,2024-04-12,191,
SHP02126,SKU111,WH02,2024-04-12,49,
SHP02181,SKU114,WH05,2024-04-12,81,
SHP02536,SKU134,WH03,2024-04-12,39,
SHP02623,SKU138,WH05,2024-04-12,61,
SHP02819,SKU147,WH02,2024-04-12,48,
SHP02826,SKU148,WH03,2024-04-12,67,
SHP02886,SKU151,WH05,2024-04-12,54,
SHP02984,SKU156,WH05,2024-04-12,108,
SHP03055,SKU160,WH01,2024-04-12,19,
SHP03667,SKU188,WH04,2024-04-12,116,
SHP03727,SKU192,WH02,2024-04-12,191,
SHP03891,SKU201,WH02,2024-04-12,8,
SHP03932,SKU203,WH03,2024-04-12,136,
SHP03954,SKU204,WH04,2024-04-12,5,
SHP04073,SKU211,WH02,2024-04-12,53,
SHP04347,SKU225,WH05,2024-04-12,305,
SHP04424,SKU230,WH05,2024-04-12,162,
SHP04870,SKU256,WH03,2024-04-12,19,
SHP04939,SKU260,WH02,2024-04-12,125,
SHP04963,SKU261,WH04,2024-04-12,21,
SHP05117,SKU270,WH01,2024-04-12,143,
SHP05225,SKU275,WH02,2024-04-12,43,
SHP05249,SKU276,WH02,2024-04-12,42,
SHP05269,SKU276,WH05,2024-04-12,16,
SHP05355,SKU280,WH02,2024-04-12,23,
SHP05571,SKU290,WH02,2024-04-12,22,
SHP05843,SKU306,WH02,2024-04-12,21,
SHP05920,SKU310,WH04,2024-04-12,58,
SHP05931,SKU311,WH01,2024-04-12,139,
