receipt_id,product_id,warehouse_id,receipt_date,quantity,unit_cost,hold_status,source,original_shipment_id,po_batch_id
RCT00006,SKU001,WH05,2024-02-08,212,12.79,released,purchase_order,,
RCT00266,SKU018,WH04,2024-02-08,109,46.68,released,purchase_order,,
RCT00294,SKU020,WH02,2024-02-08,229,50.45,released,purchase_order,,
RCT00564,SKU037,WH04,2024-02-08,202,38.66,released,purchase_order,,
RCT00895,SKU056,WH03,2024-02-08,144,27.48,released,purchase_order,,
RCT00965,SKU059,WH05,2024-02-08,146,60.39,released,purchase_order,,
RCT01136,SKU070,WH03,2024-02-08,135,64.01,released,purchase_order,,
RCT01365,SKU084,WH02,2024-02-08,129,33.0,released,purchase_order,,
RCT02089,SKU123,WH02,2024-02-08,239,52.81,released,purchase_order,,
RCT02817,SKU166,WH02,2024-02-08,273,10.46,released,purchase_order,,
RCT02967,SKU174,WH01,2024-02-08,84,32.03,released,purchase_order,,
RCT03074,SKU179,WH03,2024-02-08,127,32.64,released,purchase_order,,
RCT03078,SKU179,WH05,2024-02-08,241,31.91,released,purchase_order,,
RCT04216,SKU249,WH01,2024-02-08,204,20.47,released,purchase_order,,
RCT04276,SKU252,WH05,2024-02-08,150,11.98,released,purchase_order,,
RCT04335,SKU256,WH03,2024-02-08,140,50.05,released,purchase_order,,
RCT04581,SKU272,WH01,2024-02-08,268,47.52,released,purchase_order,,
RCT04656,SKU275,WH05,2024-02-08,96,51.85,released,purchase_order,,
RCT04866,SKU286,WH05,2024-02-08,66,37.33,released,purchase_order,,
RCT04904,SKU289,WH05,2024-02-08,268,25.56,released,purchase_order,,
RCT04997,SKU296,WH03,2024-02-08,227,58.93,released,purchase_order,,
RCT05110,SKU303,WH05,2024-02-08,160,53.66,released,purchase_order,,
RCT05272,SKU313,WH01,2024-02-08,175,47.5,released,purchase_order,,
RCT05788,SKU343,WH05,2024-02-08,154,17.53,released,purchase_order,,
RCT05879,SKU349,WH01,2024-02-08,195,44.23,released,purchase_order,,
RCT06102,SKU361,WH04,2024-02-08,209,23.16,released,purchase_order,,
RCT06530,SKU389,WH05,2024-02-08,141,19.42,released,purchase_order,,
RCT06594,SKU392,WH05,2024-02-08,219,62.89,released,purchase_order,,
RCT06697,SKU398,WH03,2024-02-08,54,53.79,released,purchase_order,,
RCT06718,SKU399,WH05,2024-02-08,250,14.33,released,purchase_order,,
RCT06743,SKU040,WH03,2024-02-08,276,25.91,released,purchase_order,,BATCH0003
RCT06744,SKU111,WH01,2024-02-08,756,59.14,released,purchase_order,,BATCH0003
RCT06745,SKU043,WH03,2024-02-08,524,57.32,released,purchase_order,,BATCH0003
RCT06746,SKU066,WH05,2024-02-08,278,33.11,released,purchase_order,,BATCH0003
RCT06831,SKU035,WH04,2024-02-08,427,54.02,released,purchase_order,,BATCH0032
RCT06832,SKU248,WH03,2024-02-08,160,33.5,released,purchase_order,,BATCH0032
RCT06833,SKU045,WH03,2024-02-08,1456,28.1,released,purchase_order,,BATCH0032
RCT06834,SKU342,WH04,2024-02-08,411,47.79,released,purchase_order,,BATCH0032
RCT07051,SKU151,WH05,2024-02-08,431,29.95,released,purchase_order,,BATCH0110
RCT07052,SKU348,WH02,2024-02-08,388,50.77,released,purchase_order,,BATCH0110
RCT07053,SKU234,WH02,2024-02-08,356,14.32,released,purchase_order,,BATCH0110
RCT00019,SKU002,WH03,2024-02-09,283,31.24,released,purchase_order,,
RCT00086,SKU006,WH05,2024-02-09,92,17.73,released,purchase_order,,
RCT00120,SKU008,WH05,2024-02-09,244,20.73,released,purchase_order,,
RCT00133,SKU010,WH01,2024-02-09,123,49.1,released,purchase_order,,
RCT00358,SKU024,WH02,2024-02-09,138,11.71,released,purchase_order,,
RCT00386,SKU025,WH03,2024-02-09,132,8.17,released,purchase_order,,
RCT00521,SKU035,WH01,2024-02-09,142,39.49,released,purchase_order,,
RCT00889,SKU056,WH02,2024-02-09,87,24.87,released,purchase_order,,
RCT00917,SKU057,WH01,2024-02-09,294,8.52,released,purchase_order,,
RCT01076,SKU066,WH04,2024-02-09,173,51.67,released,purchase_order,,
RCT01772,SKU104,WH05,2024-02-09,66,28.37,released,purchase_order,,
RCT01825,SKU108,WH03,2024-02-09,142,14.99,released,purchase_order,,
RCT01873,SKU110,WH04,2024-02-09,96,44.48,released,purchase_order,,
RCT01938,SKU114,WH04,2024-02-09,275,20.0,released,purchase_order,,
RCT01939,SKU114,WH04,2024-02-09,262,19.48,released,purchase_order,,
RCT02119,SKU124,WH05,2024-02-09,281,57.0,released,purchase_order,,
RCT02245,SKU132,WH04,2024-02-09,93,50.78,released,purchase_order,,
RCT02273,SKU134,WH02,2024-02-09,252,17.51,released,purchase_order,,
RCT02420,SKU142,WH03,2024-02-09,95,45.96,released,purchase_order,,
RCT02453,SKU144,WH01,2024-02-09,136,34.37,released,purchase_order,,
RCT02544,SKU150,WH03,2024-02-09,197,18.73,released,purchase_order,,
RCT02950,SKU173,WH03,2024-02-09,224,26.61,released,purchase_order,,
RCT03155,SKU184,WH02,2024-02-09,211,53.1,released,purchase_order,,
RCT03231,SKU187,WH04,2024-02-09,279,37.24,released,purchase_order,,
RCT03292,SKU190,WH04,2024-02-09,228,29.75,released,purchase_order,,
RCT03440,SKU200,WH03,2024-02-09,299,55.8,released,purchase_order,,
RCT03570,SKU208,WH05,2024-02-09,219,50.6,released,purchase_order,,
RCT03759,SKU219,WH05,2024-02-09,285,59.61,released,purchase_order,,
RCT03995,SKU234,WH03,2024-02-09,70,17.6,released,purchase_order,,
RCT04116,SKU242,WH03,2024-02-09,280,9.51,released,purchase_order,,
RCT04155,SKU244,WH01,2024-02-09,218,52.64,released,purchase_order,,
RCT04300,SKU254,WH05,2024-02-09,145,24.3,released,purchase_order,,
RCT04617,SKU274,WH01,2024-02-09,152,37.1,released,purchase_order,,
RCT04637,SKU274,WH05,2024-02-09,123,48.09,released,purchase_order,,
RCT04657,SKU275,WH05,2024-02-09,125,55.98,released,purchase_order,,
RCT04946,SKU292,WH02,2024-02-09,151,58.07,released,purchase_order,,
RCT05099,SKU303,WH02,2024-02-09,291,49.99,released,purchase_order,,
RCT05107,SKU303,WH04,2024-02-09,270,63.38,released,purchase_order,,
RCT05114,SKU304,WH01,2024-02-09,60,47.26,released,purchase_order,,
RCT05359,SKU318,WH02,2024-02-09,261,30.7,released,purchase_order,,
RCT05418,SKU323,WH01,2024-02-09,113,33.13,released,purchase_order,,
RCT05435,SKU323,WH05,2024-02-09,119,45.65,released,purchase_order,,
RCT06820,SKU037,WH05,2024-02-09,204,57.51,released,purchase_order,,BATCH0028
RCT06821,SKU371,WH02,2024-02-09,631,17.72,released,purchase_order,,BATCH0028
RCT06822,SKU111,WH04,2024-02-09,513,19.28,released,purchase_order,,BATCH0028
RCT00137,SKU010,WH02,2024-02-10,257,48.21,released,purchase_order,,
RCT00373,SKU025,WH01,2024-02-10,100,20.52,released,purchase_order,,
RCT00439,SKU029,WH03,2024-02-10,220,57.38,released,purchase_order,,
RCT00607,SKU040,WH01,2024-02-10,85,27.64,released,purchase_order,,
RCT01077,SKU066,WH04,2024-02-10,169,51.73,released,purchase_order,,
RCT01663,SKU098,WH05,2024-02-10,268,46.91,released,purchase_order,,
RCT01892,SKU111,WH02,2024-02-10,263,22.65,released,purchase_order,,
RCT02036,SKU120,WH03,2024-02-10,202,24.64,released,purchase_order,,
RCT02190,SKU128,WH04,2024-02-10,240,34.41,released,purchase_order,,
RCT02256,SKU133,WH01,2024-02-10,179,61.36,released,purchase_order,,
RCT02421,SKU142,WH03,2024-02-10,59,44.85,released,purchase_order,,
RCT02530,SKU148,WH05,2024-02-10,212,30.7,released,purchase_order,,
RCT03150,SKU184,WH01,2024-02-10,288,55.16,released,purchase_order,,
RCT03551,SKU206,WH04,2024-02-10,261,68.77,released,purchase_order,,
RCT03965,SKU232,WH01,2024-02-10,164,34.34,released,purchase_order,,
RCT03966,SKU232,WH01,2024-02-10,234,34.55,released,purchase_order,,
RCT04076,SKU239,WH05,2024-02-10,56,33.98,released,purchase_order,,
RCT04227,SKU249,WH04,2024-02-10,160,22.52,released,purchase_order,,
RCT04500,SKU267,WH01,2024-02-10,225,32.29,released,purchase_order,,
RCT04554,SKU270,WH02,2024-02-10,73,15.32,released,purchase_order,,
RCT04618,SKU274,WH01,2024-02-10,143,40.27,released,purchase_order,,
RCT04664,SKU276,WH02,2024-02-10,184,46.94,released,purchase_order,,
RCT04736,SKU279,WH04,2024-02-10,104,24.43,released,purchase_order,,
RCT04742,SKU280,WH01,2024-02-10,132,12.46,released,purchase_order,,
RCT04774,SKU281,WH03,2024-02-10,237,51.64,released,purchase_order,,
RCT05018,SKU298,WH01,2024-02-10,165,57.87,released,purchase_order,,
RCT05590,SKU332,WH02,2024-02-10,206,54.75,released,purchase_order,,
RCT05676,SKU337,WH02,2024-02-10,184,29.02,released,purchase_order,,
RCT05825,SKU346,WH04,2024-02-10,107,9.83,released,purchase_order,,
RCT05954,SKU353,WH02,2024-02-10,258,15.29,released,purchase_order,,
RCT06416,SKU382,WH01,2024-02-10,252,33.42,released,purchase_order,,
RCT06434,SKU382,WH04,2024-02-10,252,16.16,released,purchase_order,,
RCT06546,SKU390,WH03,2024-02-10,247,17.98,released,purchase_order,,
RCT06607,SKU394,WH01,2024-02-10,138,48.55,released,purchase_order,,
RCT06774,SKU384,WH01,2024-02-10,405,15.2,released,purchase_order,,BATCH0013
RCT06775,SKU335,WH03,2024-02-10,545,20.0,released,purchase_order,,BATCH0013
RCT06776,SKU059,WH03,2024-02-10,704,18.58,released,purchase_order,,BATCH0013
RCT06953,SKU029,WH04,2024-02-10,149,41.05,released,purchase_order,,BATCH0075
RCT06954,SKU011,WH04,2024-02-10,741,51.96,released,purchase_order,,BATCH0075
RCT00105,SKU008,WH01,2024-02-11,82,28.17,released,purchase_order,,
RCT00613,SKU040,WH02,2024-02-11,178,56.45,released,purchase_order,,
RCT00717,SKU046,WH01,2024-02-11,168,15.07,released,purchase_order,,
RCT01017,SKU063,WH01,2024-02-11,67,54.89,released,purchase_order,,
RCT01088,SKU067,WH05,2024-02-11,223,38.43,released,purchase_order,,
RCT01299,SKU079,WH02,2024-02-11,231,9.44,released,purchase_order,,
RCT01751,SKU103,WH03,2024-02-11,143,29.47,released,purchase_order,,
RCT01793,SKU106,WH02,2024-02-11,296,42.11,released,purchase_order,,
RCT01865,SKU110,WH03,2024-02-11,247,12.68,released,purchase_order,,
RCT01893,SKU111,WH02,2024-02-11,272,23.41,released,purchase_order,,
RCT02123,SKU125,WH03,2024-02-11,118,18.8,released,purchase_order,,
RCT02198,SKU129,WH01,2024-02-11,65,53.26,released,purchase_order,,
RCT02262,SKU133,WH03,2024-02-11,269,19.2,released,purchase_order,,
RCT02268,SKU133,WH04,2024-02-11,105,52.71,released,purchase_order,,
RCT02487,SKU145,WH04,2024-02-11,122,68.62,released,purchase_order,,
RCT02918,SKU172,WH01,2024-02-11,187,21.78,released,purchase_order,,
RCT03359,SKU195,WH03,2024-02-11,93,23.06,released,purchase_order,,
RCT03636,SKU213,WH01,2024-02-11,82,43.5,released,purchase_order,,
RCT03805,SKU221,WH04,2024-02-11,212,29.1,released,purchase_order,,
RCT04027,SKU236,WH04,2024-02-11,240,55.9,released,purchase_order,,
RCT04250,SKU250,WH04,2024-02-11,124,26.77,released,purchase_order,,
RCT04507,SKU267,WH04,2024-02-11,128,28.67,released,purchase_order,,
RCT04716,SKU278,WH03,2024-02-11,102,43.41,released,purchase_order,,
RCT04848,SKU285,WH05,2024-02-11,141,9.95,released,purchase_order,,
RCT05100,SKU303,WH02,2024-02-11,189,54.06,released,purchase_order,,
RCT05129,SKU305,WH03,2024-02-11,114,56.89,released,purchase_order,,
RCT05280,SKU313,WH02,2024-02-11,140,15.96,released,purchase_order,,
RCT05288,SKU313,WH03,2024-02-11,92,13.38,released,purchase_order,,
RCT05685,SKU337,WH05,2024-02-11,96,22.57,released,purchase_order,,
RCT06206,SKU368,WH02,2024-02-11,174,14.09,released,purchase_order,,
RCT06229,SKU369,WH02,2024-02-11,179,40.93,released,purchase_order,,
RCT06420,SKU382,WH02,2024-02-11,188,52.44,released,purchase_order,,
RCT06454,SKU384,WH02,2024-02-11,163,28.16,released,purchase_order,,
RCT06531,SKU389,WH05,2024-02-11,142,20.68,released,purchase_order,,
RCT06798,SKU107,WH05,2024-02-11,110,22.37,released,purchase_order,,BATCH0020
RCT06799,SKU089,WH01,2024-02-11,246,11.43,released,purchase_order,,BATCH0020
RCT06963,SKU349,WH05,2024-02-11,434,31.8,released,purchase_order,,BATCH0079
RCT06964,SKU041,WH04,2024-02-11,288,33.21,released,purchase_order,,BATCH0079
RCT06965,SKU098,WH04,2024-02-11,505,53.66,released,purchase_order,,BATCH0079
RCT06966,SKU072,WH01,2024-02-11,397,57.96,released,purchase_order,,BATCH0079
RCT00261,SKU018,WH03,2024-02-12,121,37.28,released,purchase_order,,
RCT00415,SKU028,WH02,2024-02-12,235,33.92,released,purchase_order,,
RCT00421,SKU028,WH03,2024-02-12,241,33.14,released,purchase_order,,
RCT00534,SKU035,WH04,2024-02-12,271,19.9,released,purchase_order,,
RCT00767,SKU048,WH04,2024-02-12,242,25.68,released,purchase_order,,
RCT00884,SKU055,WH03,2024-02-12,200,49.29,released,purchase_order,,
RCT01348,SKU083,WH01,2024-02-12,190,33.26,released,purchase_order,,
RCT01553,SKU093,WH02,2024-02-12,81,17.64,released,purchase_order,,
RCT01897,SKU111,WH03,2024-02-12,85,10.93,released,purchase_order,,
RCT02103,SKU123,WH05,2024-02-12,118,51.26,released,purchase_order,,
RCT02293,SKU135,WH03,2024-02-12,296,62.04,released,purchase_order,,
RCT02450,SKU143,WH04,2024-02-12,276,48.9,released,purchase_order,,
RCT02523,SKU148,WH04,2024-02-12,274,17.73,released,purchase_order,,
RCT02626,SKU155,WH03,2024-02-12,191,31.8,released,purchase_order,,
RCT02704,SKU159,WH03,2024-02-12,165,55.72,released,purchase_order,,
RCT02958,SKU173,WH04,2024-02-12,184,11.78,released,purchase_order,,
RCT03352,SKU194,WH05,2024-02-12,254,63.74,released,purchase_order,,
RCT03506,SKU204,WH03,2024-02-12,135,19.83,released,purchase_order,,
RCT03589,SKU209,WH05,2024-02-12,93,44.42,released,purchase_order,,
RCT03642,SKU213,WH03,2024-02-12,87,58.65,released,purchase_order,,
RCT03811,SKU222,WH02,2024-02-12,103,17.63,released,purchase_order,,
RCT03943,SKU230,WH02,2024-02-12,52,39.7,released,purchase_order,,
RCT03944,SKU230,WH02,2024-02-12,175,39.9,released,purchase_order,,
RCT03950,SKU230,WH05,2024-02-12,176,11.33,released,purchase_order,,
RCT04143,SKU243,WH04,2024-02-12,299,14.0,released,purchase_order,,
RCT04508,SKU267,WH04,2024-02-12,120,28.38,released,purchase_order,,
RCT04686,SKU277,WH02,2024-02-12,125,12.24,released,purchase_order,,
RCT04710,SKU278,WH02,2024-02-12,132,14.69,released,purchase_order,,
RCT04769,SKU281,WH02,2024-02-12,59,51.81,released,purchase_order,,
RCT04938,SKU292,WH01,2024-02-12,222,18.39,released,purchase_order,,
RCT05094,SKU303,WH01,2024-02-12,136,22.89,released,purchase_order,,
RCT05303,SKU314,WH03,2024-02-12,106,45.82,released,purchase_order,,
RCT05373,SKU319,WH03,2024-02-12,95,57.55,released,purchase_order,,
RCT05597,SKU333,WH01,2024-02-12,281,22.74,released,purchase_order,,
RCT05789,SKU343,WH05,2024-02-12,61,18.6,released,purchase_order,,
RCT05849,SKU347,WH05,2024-02-12,273,59.19,released,purchase_order,,
RCT05904,SKU350,WH02,2024-02-12,286,58.76,released,purchase_order,,
RCT06075,SKU360,WH02,2024-02-12,93,61.73,released,purchase_order,,
RCT06097,SKU361,WH03,2024-02-12,225,36.08,released,purchase_order,,
RCT06259,SKU371,WH01,2024-02-12,167,50.06,released,purchase_order,,
RCT06624,SKU395,WH04,2024-02-12,75,19.57,released,purchase_order,,
RCT06738,SKU224,WH01,2024-02-12,551,37.81,released,purchase_order,,BATCH0001
RCT06739,SKU068,WH01,2024-02-12,81,21.42,released,purchase_order,,BATCH0001
RCT00077,SKU006,WH03,2024-02-13,277,32.82,released,purchase_order,,
RCT00723,SKU046,WH03,2024-02-13,238,46.53,released,purchase_order,,
RCT00754,SKU047,WH04,2024-02-13,228,43.73,released,purchase_order,,
RCT00890,SKU056,WH02,2024-02-13,299,24.8,released,purchase_order,,
RCT01217,SKU075,WH01,2024-02-13,299,19.76,released,purchase_order,,
RCT01375,SKU084,WH04,2024-02-13,183,50.52,released,purchase_order,,
RCT01478,SKU089,WH03,2024-02-13,58,46.56,released,purchase_order,,
RCT01565,SKU093,WH04,2024-02-13,282,28.65,released,purchase_order,,
RCT01816,SKU107,WH04,2024-02-13,139,51.55,released,purchase_order,,
RCT01898,SKU111,WH03,2024-02-13,52,10.7,released,purchase_order,,
RCT01964,SKU116,WH01,2024-02-13,199,41.97,released,purchase_order,,
RCT02320,SKU137,WH01,2024-02-13,196,24.78,released,purchase_order,,
RCT02410,SKU142,WH01,2024-02-13,167,43.99,released,purchase_order,,
RCT02446,SKU143,WH03,2024-02-13,61,23.12,released,purchase_order,,
RCT02727,SKU160,WH04,2024-02-13,288,59.74,released,purchase_order,,
RCT03265,SKU189,WH02,2024-02-13,233,54.1,released,purchase_order,,
RCT03341,SKU194,WH03,2024-02-13,194,22.1,released,purchase_order,,
RCT03691,SKU216,WH04,2024-02-13,177,14.55,released,purchase_order,,
RCT03870,SKU225,WH05,2024-02-13,144,11.56,released,purchase_order,,
RCT04242,SKU250,WH02,2024-02-13,136,52.35,released,purchase_order,,
RCT04243,SKU250,WH02,2024-02-13,219,55.13,released,purchase_order,,
RCT04363,SKU258,WH01,2024-02-13,166,26.1,released,purchase_order,,
RCT04403,SKU260,WH05,2024-02-13,111,55.66,released,purchase_order,,
RCT04497,SKU266,WH05,2024-02-13,160,35.18,released,purchase_order,,
RCT04867,SKU286,WH05,2024-02-13,158,37.68,released,purchase_order,,
RCT04969,SKU293,WH04,2024-02-13,259,10.19,released,purchase_order,,
RCT04984,SKU295,WH04,2024-02-13,132,28.39,released,purchase_order,,
RCT05068,SKU301,WH02,2024-02-13,61,37.33,released,purchase_order,,
RCT05193,SKU309,WH03,2024-02-13,207,31.74,released,purchase_order,,
RCT05258,SKU312,WH04,2024-02-13,236,19.99,released,purchase_order,,
RCT05336,SKU316,WH01,2024-02-13,288,18.64,released,purchase_order,,
RCT05750,SKU342,WH01,2024-02-13,176,14.52,released,purchase_order,,
RCT05830,SKU346,WH05,2024-02-13,178,38.4,released,purchase_order,,
RCT05940,SKU352,WH04,2024-02-13,138,54.1,released,purchase_order,,
RCT05987,SKU354,WH05,2024-02-13,262,27.76,released,purchase_order,,
RCT06103,SKU361,WH04,2024-02-13,276,23.15,released,purchase_order,,
RCT06412,SKU381,WH03,2024-02-13,172,45.49,released,purchase_order,,
RCT06467,SKU384,WH05,2024-02-13,291,57.09,released,purchase_order,,
RCT00098,SKU007,WH05,2024-02-14,82,47.59,released,purchase_order,,
RCT00099,SKU007,WH05,2024-02-14,100,47.22,released,purchase_order,,
RCT00167,SKU011,WH04,2024-02-14,256,34.59,released,purchase_order,,
RCT00374,SKU025,WH01,2024-02-14,256,21.59,released,purchase_order,,
RCT00400,SKU026,WH05,2024-02-14,131,22.81,released,purchase_order,,
RCT00487,SKU032,WH04,2024-02-14,190,27.14,released,purchase_order,,
RCT00871,SKU055,WH01,2024-02-14,52,19.67,released,purchase_order,,
RCT00876,SKU055,WH02,2024-02-14,116,20.09,released,purchase_order,,
RCT00976,SKU060,WH03,2024-02-14,256,27.21,released,purchase_order,,
RCT01011,SKU062,WH04,2024-02-14,295,31.49,released,purchase_order,,
RCT01222,SKU075,WH03,2024-02-14,189,23.67,released,purchase_order,,
RCT01233,SKU076,WH01,2024-02-14,70,21.49,released,purchase_order,,
RCT01692,SKU101,WH01,2024-02-14,192,10.64,released,purchase_order,,
RCT01932,SKU114,WH03,2024-02-14,290,48.11,released,purchase_order,,
RCT01979,SKU117,WH01,2024-02-14,204,26.04,released,purchase_order,,
RCT02037,SKU120,WH03,2024-02-14,143,24.04,released,purchase_order,,
RCT02191,SKU128,WH04,2024-02-14,150,34.24,released,purchase_order,,
RCT02226,SKU131,WH03,2024-02-14,228,9.69,released,purchase_order,,
RCT02345,SKU138,WH03,2024-02-14,133,18.41,released,purchase_order,,
RCT02818,SKU166,WH02,2024-02-14,50,11.01,released,purchase_order,,
RCT02850,SKU168,WH02,2024-02-14,232,33.41,released,purchase_order,,
RCT03075,SKU179,WH03,2024-02-14,222,32.87,released,purchase_order,,
RCT03345,SKU194,WH04,2024-02-14,200,26.93,released,purchase_order,,
RCT03397,SKU197,WH04,2024-02-14,200,19.48,released,purchase_order,,
RCT03710,SKU217,WH03,2024-02-14,136,21.87,released,purchase_order,,
RCT03725,SKU218,WH03,2024-02-14,83,38.39,released,purchase_order,,
RCT03961,SKU231,WH02,2024-02-14,116,47.5,released,purchase_order,,
RCT04301,SKU254,WH05,2024-02-14,285,24.79,released,purchase_order,,
RCT04450,SKU264,WH02,2024-02-14,269,13.14,released,purchase_order,,
RCT04459,SKU264,WH05,2024-02-14,78,20.35,released,purchase_order,,
RCT05374,SKU319,WH03,2024-02-14,53,62.2,released,purchase_order,,
RCT05445,SKU325,WH01,2024-02-14,231,49.23,released,purchase_order,,
RCT05693,SKU338,WH01,2024-02-14,217,31.41,released,purchase_order,,
RCT05742,SKU341,WH03,2024-02-14,67,22.35,released,purchase_order,,
RCT05923,SKU351,WH02,2024-02-14,234,35.29,released,purchase_order,,
RCT05988,SKU354,WH05,2024-02-14,93,29.44,released,purchase_order,,
RCT05989,SKU354,WH05,2024-02-14,89,29.63,released,purchase_order,,
RCT06061,SKU358,WH05,2024-02-14,253,17.49,released,purchase_order,,
RCT06080,SKU360,WH03,2024-02-14,57,15.75,released,purchase_order,,
RCT00115,SKU008,WH03,2024-02-15,123,26.61,released,purchase_order,,
RCT00619,SKU040,WH05,2024-02-15,257,16.43,released,purchase_order,,
RCT00819,SKU051,WH03,2024-02-15,278,39.43,released,purchase_order,,
RCT00863,SKU054,WH03,2024-02-15,88,28.45,released,purchase_order,,
RCT00946,SKU059,WH01,2024-02-15,209,26.4,released,purchase_order,,
RCT01063,SKU065,WH04,2024-02-15,133,23.75,released,purchase_order,,
RCT01177,SKU072,WH03,2024-02-15,261,61.16,released,purchase_order,,
RCT01187,SKU072,WH05,2024-02-15,141,36.34,released,purchase_order,,
RCT01366,SKU084,WH02,2024-02-15,289,35.93,released,purchase_order,,
RCT01656,SKU098,WH04,2024-02-15,278,40.33,released,purchase_order,,
RCT02170,SKU127,WH05,2024-02-15,267,10.0,released,purchase_order,,
