po_id,warehouse_id,supplier_id,product_category,order_date,promised_delivery_date,amendment_date,ordered_quantity,unit_price_usd,order_value_usd,incoterms,priority,po_status,quantity_uom
PO-00114,EMEA,SUP059,MRO,2024-03-21,2024-04-17,2024-03-21,927.0,52.14,48333.78,CIF,Standard,Closed,EA
PO-00115,EMEA,SUP014,Assemblies,2024-02-04,2024-02-17,2024-02-04,113.0,63.41,7165.33,CIF,Standard,Closed,EA
PO-00116,EMEA,SUP022,Chemicals,2024-02-21,2024-03-12,2024-02-21,0.55,44280.0,24354.0,EXW,Standard,Closed,MT
PO-00117,EMEA,SUP037,Packaging,2024-01-28,2024-02-23,2024-01-28,174.0,133.17,23171.58,DDP,Standard,Closed,EA
PO-00118,EMEA,SUP053,Assemblies,2024-02-01,2024-02-13,2024-02-01,55.0,147.42,8108.1,DDP,Standard,Closed,EA
PO-00119,EMEA,SUP054,Electronics,2024-01-05,2024-01-10,2024-01-05,215.0,95.39,20508.85,EXW,Urgent,Closed,EA
PO-00120,EMEA,SUP033,Assemblies,2024-03-30,2024-04-17,2024-03-30,825.0,14.9,12292.5,DDP,Urgent,Closed,EA
PO-00121,EMEA,SUP016,Raw Materials,2024-01-18,2024-01-27,2024-01-18,253.0,33.73,8533.69,EXW,Standard,Closed,EA
PO-00122,EMEA,SUP045,Assemblies,2024-03-05,2024-03-12,2024-03-05,75.0,51.3,3847.5,FOB,Critical,Closed,EA
PO-00123,EMEA,SUP047,Chemicals,2024-01-09,2024-01-19,2024-01-09,0.237,59210.0,14032.77,DDP,Urgent,Closed,MT
PO-00124,EMEA,SUP050,Assemblies,2024-02-18,2024-03-08,2024-02-18,508.0,127.74,64891.92,EXW,Standard,Closed,EA
PO-00125,EMEA,SUP002,Raw Materials,2024-03-01,2024-03-24,2024-03-01,492.0,148.14,72884.88,DAP,Standard,Closed,EA
PO-00126,EMEA,SUP037,Packaging,2024-03-29,2024-04-16,2024-03-29,558.0,79.52,44372.16,DAP,Standard,Closed,EA
PO-00127,EMEA,SUP019,Assemblies,2024-02-25,2024-03-02,2024-02-25,476.0,136.67,65054.92,DDP,Standard,Closed,EA
PO-00128,EMEA,SUP056,Chemicals,2024-02-14,2024-03-09,2024-02-14,0.569,8250.0,4694.25,EXW,Standard,Closed,MT
PO-00129,EMEA,SUP022,Packaging,2024-01-30,2024-02-18,2024-01-30,918.0,56.88,52215.84,DAP,Critical,Closed,EA
PO-00130,EMEA,SUP051,Raw Materials,2024-03-22,2024-04-01,2024-03-22,725.0,114.74,83186.5,CIF,Standard,Closed,EA
PO-00131,EMEA,SUP010,Chemicals,2024-02-13,2024-03-06,2024-02-13,0.733,17450.0,12790.85,FOB,Standard,Closed,MT
PO-00132,EMEA,SUP021,Packaging,2024-01-17,2024-02-12,2024-01-17,808.0,21.92,17711.36,EXW,Standard,Closed,EA
PO-00133,EMEA,SUP008,Electronics,2024-01-19,2024-01-30,2024-01-19,838.0,25.95,21746.1,DDP,Critical,Closed,EA
PO-00134,EMEA,SUP038,Packaging,2024-01-03,2024-01-09,2024-01-03,913.0,98.25,89702.25,EXW,Standard,Closed,EA
PO-00135,EMEA,SUP021,Raw Materials,2024-03-25,2024-04-09,2024-03-25,555.0,70.6,39183.0,FOB,Urgent,Closed,EA
PO-00136,EMEA,SUP014,Raw Materials,2024-01-16,2024-01-30,2024-01-16,417.0,45.61,19019.37,EXW,Standard,Closed,EA
PO-00137,EMEA,SUP051,Raw Materials,2024-02-23,2024-03-02,2024-02-23,876.0,145.77,127694.52,EXW,Standard,Closed,EA
PO-00138,EMEA,SUP030,Chemicals,2024-03-07,2024-03-12,2024-03-07,0.423,139890.0,59173.47,DDP,Standard,Open,MT
PO-00139,EMEA,SUP009,Electronics,2024-02-05,2024-02-19,2024-02-05,313.0,66.82,20914.66,CIF,Urgent,Closed,EA
PO-00140,EMEA,SUP034,Packaging,2024-01-27,2024-02-16,2024-01-27,419.0,135.75,56879.25,DDP,Standard,Closed,EA
PO-00141,EMEA,SUP008,Electronics,2024-03-01,2024-03-26,2024-03-01,570.0,46.33,26408.1,DAP,Standard,Closed,EA
PO-00142,EMEA,SUP002,Electronics,2024-03-07,2024-03-24,2024-03-07,373.0,74.13,27650.49,CIF,Standard,Closed,EA
PO-00143,EMEA,SUP035,Raw Materials,2024-02-26,2024-03-05,2024-02-26,956.0,88.43,84539.08,EXW,Standard,Closed,EA
PO-00144,EMEA,SUP002,Electronics,2024-01-25,2024-02-02,2024-01-25,312.0,100.11,31234.32,EXW,Urgent,Closed,EA
PO-00145,EMEA,SUP026,Assemblies,2024-02-02,2024-02-25,2024-02-02,225.0,18.26,4108.5,FOB,Urgent,Closed,EA
PO-00146,EMEA,SUP030,Assemblies,2024-03-23,2024-04-18,2024-03-23,333.0,126.85,42241.05,EXW,Urgent,Closed,EA
PO-00147,EMEA,SUP004,MRO,2024-03-01,2024-03-09,2024-03-01,125.0,143.8,17975.0,EXW,Standard,Closed,EA
PO-00148,EMEA,SUP038,Electronics,2024-02-26,2024-03-10,2024-02-26,948.0,14.09,13357.32,FOB,Urgent,Closed,EA
PO-00149,EMEA,SUP029,Assemblies,2024-03-11,2024-03-18,2024-03-11,82.0,37.51,3075.82,CIF,Standard,Closed,EA
PO-00150,EMEA,SUP054,MRO,2024-01-21,2024-02-11,2024-01-21,863.0,135.24,116712.12,CIF,Standard,Open,EA
PO-00151,EMEA,SUP057,Packaging,2024-01-19,2024-02-10,2024-01-19,561.0,41.94,23528.34,CIF,Standard,Closed,EA
PO-00152,EMEA,SUP002,Assemblies,2024-03-14,2024-03-19,2024-03-14,962.0,88.46,85098.52,EXW,Standard,Closed,EA
PO-00153,EMEA,SUP044,Electronics,2024-01-27,2024-02-17,2024-01-27,140.0,91.27,12777.8,DDP,Urgent,Closed,EA
PO-00154,EMEA,SUP043,Raw Materials,2024-01-11,2024-02-05,2024-01-11,488.0,19.0,9272.0,FOB,Standard,Closed,EA
PO-00155,EMEA,SUP010,Chemicals,2024-03-04,2024-03-20,2024-03-04,0.762,32080.0,24444.96,DAP,Standard,Closed,MT
PO-00156,EMEA,SUP056,Chemicals,2024-03-31,2024-04-26,2024-03-31,0.841,98940.0,83208.54,DDP,Standard,Closed,MT
PO-00157,EMEA,SUP060,Raw Materials,2024-02-08,2024-02-22,2024-02-08,135.0,56.87,7677.45,CIF,Critical,Closed,EA
PO-00158,EMEA,SUP052,Chemicals,2024-03-07,2024-03-30,2024-03-07,0.728,27340.0,19903.52,FOB,Standard,Closed,MT
PO-00159,EMEA,SUP036,Electronics,2024-02-03,2024-02-16,2024-02-03,499.0,75.93,37889.07,CIF,Standard,Closed,EA
PO-00160,EMEA,SUP045,Electronics,2024-01-10,2024-01-28,2024-01-10,958.0,83.08,79590.64,DDP,Urgent,Closed,EA
PO-00161,EMEA,SUP033,Chemicals,2024-02-02,2024-02-22,2024-02-02,0.508,88000.0,44704.0,FOB,Critical,Open,MT
PO-00162,EMEA,SUP041,Assemblies,2024-02-02,2024-02-07,2024-02-02,252.0,31.13,7844.76,DDP,Standard,Closed,EA
PO-00163,EMEA,SUP022,MRO,2024-03-30,2024-04-22,2024-03-30,386.0,71.82,27722.52,CIF,Standard,Closed,EA
PO-00164,EMEA,SUP022,Electronics,2024-02-10,2024-02-21,2024-02-10,453.0,136.71,61929.63,EXW,Critical,Closed,EA
PO-00165,EMEA,SUP023,MRO,2024-01-16,2024-02-07,2024-01-16,329.0,119.61,39351.69,CIF,Standard,Closed,EA
PO-00166,EMEA,SUP012,Packaging,2024-01-12,2024-01-17,2024-01-12,950.0,150.0,142500.0,DDP,Standard,Closed,EA
PO-00167,EMEA,SUP056,Electronics,2024-03-02,2024-03-24,2024-03-02,365.0,77.83,28407.95,DDP,Standard,Closed,EA
PO-00168,EMEA,SUP035,Assemblies,2024-02-21,2024-03-13,2024-02-21,229.0,69.35,15881.15,EXW,Urgent,Open,EA
PO-00169,EMEA,SUP045,Raw Materials,2024-03-02,2024-03-26,2024-03-02,641.0,89.63,57452.83,DDP,Standard,Closed,EA
PO-00170,EMEA,SUP029,Raw Materials,2024-03-02,2024-03-23,2024-03-02,731.0,79.31,57975.61,DAP,Standard,Closed,EA
PO-00171,EMEA,SUP054,Raw Materials,2024-02-26,2024-03-02,2024-02-26,106.0,56.01,5937.06,EXW,Standard,Closed,EA
PO-00172,EMEA,SUP035,Chemicals,2024-01-12,2024-01-22,2024-01-12,0.792,116840.0,92537.28,CIF,Standard,Closed,MT
PO-00173,EMEA,SUP013,Packaging,2024-03-10,2024-03-17,2024-03-10,422.0,11.6,4895.2,CIF,Critical,Closed,EA
PO-00174,EMEA,SUP007,MRO,2024-01-31,2024-02-23,2024-01-31,172.0,43.87,7545.64,DAP,Standard,Closed,EA
PO-00175,EMEA,SUP029,MRO,2024-01-24,2024-02-20,2024-01-24,573.0,49.28,28237.44,EXW,Standard,Closed,EA
PO-00176,EMEA,SUP019,Chemicals,2024-03-02,2024-03-07,2024-03-02,0.89,102340.0,91082.6,CIF,Standard,Closed,MT
PO-00177,EMEA,SUP002,Electronics,2024-03-20,2024-04-15,2024-03-20,334.0,51.63,17244.42,DAP,Urgent,Closed,EA
PO-00178,EMEA,SUP008,Raw Materials,2024-01-07,2024-01-18,2024-01-07,164.0,68.8,11283.2,CIF,Urgent,Closed,EA
PO-00179,EMEA,SUP008,Raw Materials,2024-03-01,2024-03-20,2024-03-01,911.0,146.62,133570.82,DDP,Critical,Closed,EA
PO-00180,EMEA,SUP001,Electronics,2024-01-20,2024-02-02,2024-01-20,58.0,147.27,8541.66,DAP,Standard,Closed,EA
PO-00181,EMEA,SUP009,Electronics,2024-03-15,2024-03-28,2024-03-15,295.0,127.81,37703.95,FOB,Urgent,Closed,EA
PO-00182,EMEA,SUP002,Chemicals,2024-03-28,2024-04-10,2024-03-28,0.188,149670.0,28137.96,DDP,Standard,Closed,MT
PO-00183,EMEA,SUP056,Packaging,2024-02-26,2024-03-22,2024-02-26,830.0,122.62,101774.6,DDP,Urgent,Closed,EA
PO-00184,EMEA,SUP031,Raw Materials,2024-02-17,2024-03-09,2024-02-17,434.0,92.0,39928.0,DAP,Critical,Closed,EA
PO-00185,EMEA,SUP027,Chemicals,2024-02-07,2024-02-25,2024-02-07,0.903,147920.0,133571.76,DDP,Standard,Closed,MT
PO-00186,EMEA,SUP026,Raw Materials,2024-03-12,2024-04-06,2024-03-12,780.0,112.62,87843.6,DDP,Standard,Closed,EA
PO-00187,EMEA,SUP021,Packaging,2024-03-20,2024-04-12,2024-03-20,329.0,104.3,34314.7,DDP,Urgent,Closed,EA
PO-00188,EMEA,SUP028,Assemblies,2024-01-30,2024-02-21,2024-01-30,151.0,25.02,3778.02,EXW,Standard,Closed,EA
PO-00189,EMEA,SUP058,MRO,2024-02-18,2024-03-14,2024-02-18,96.0,126.56,12149.76,EXW,Urgent,Closed,EA
PO-00190,EMEA,SUP022,Chemicals,2024-02-26,2024-03-15,2024-02-26,0.16,5370.0,859.2,EXW,Critical,Closed,MT
PO-00191,EMEA,SUP006,Raw Materials,2024-02-14,2024-02-27,2024-02-14,79.0,137.67,10875.93,CIF,Urgent,Closed,EA
PO-00192,EMEA,SUP029,Assemblies,2024-01-08,2024-01-18,2024-01-08,110.0,60.83,6691.3,CIF,Urgent,Closed,EA
PO-00193,EMEA,SUP026,MRO,2024-03-17,2024-03-27,2024-03-17,552.0,10.89,6011.28,CIF,Urgent,Closed,EA
PO-00194,EMEA,SUP011,Chemicals,2024-03-31,2024-04-22,2024-03-31,0.185,84900.0,15706.5,EXW,Critical,Closed,MT
PO-00195,EMEA,SUP029,Chemicals,2024-03-04,2024-03-30,2024-03-04,0.188,70380.0,13231.44,DDP,Standard,Closed,MT
PO-00196,EMEA,SUP032,Chemicals,2024-02-27,2024-03-14,2024-02-27,0.993,30210.0,29998.53,DAP,Standard,Closed,MT
PO-00197,EMEA,SUP017,Packaging,2024-01-05,2024-01-22,2024-01-05,302.0,144.73,43708.46,DAP,Critical,Open,EA
PO-00198,EMEA,SUP034,Chemicals,2024-03-01,2024-03-21,2024-03-01,0.479,128360.0,61484.44,FOB,Urgent,Closed,MT
PO-00199,EMEA,SUP040,Raw Materials,2024-01-31,2024-02-20,2024-01-31,405.0,58.45,23672.25,FOB,Standard,Closed,EA
PO-00200,EMEA,SUP024,Packaging,2024-03-27,2024-04-06,2024-03-27,285.0,89.7,25564.5,CIF,Urgent,Closed,EA
PO-00201,EMEA,SUP058,Assemblies,2024-01-22,2024-02-09,2024-01-22,202.0,81.59,16481.18,EXW,Standard,Closed,EA
PO-00202,EMEA,SUP012,Electronics,2024-03-11,2024-03-27,2024-03-11,222.0,72.14,16015.08,CIF,Standard,Closed,EA
PO-00203,EMEA,SUP044,Packaging,2024-02-03,2024-02-25,2024-02-03,455.0,39.19,17831.45,CIF,Standard,Closed,EA
PO-00204,EMEA,SUP046,MRO,2024-01-21,2024-02-14,2024-01-21,781.0,68.48,53482.88,FOB,Urgent,Closed,EA
PO-00205,EMEA,SUP048,Assemblies,2024-02-21,2024-03-06,2024-02-21,864.0,62.01,53576.64,FOB,Standard,Closed,EA
PO-00206,EMEA,SUP047,Raw Materials,2024-02-03,2024-02-11,2024-02-03,672.0,68.53,46052.16,CIF,Standard,Closed,EA
PO-00207,EMEA,SUP034,Packaging,2024-02-18,2024-03-03,2024-02-18,752.0,68.85,51775.2,FOB,Standard,Closed,EA
PO-00208,EMEA,SUP036,Packaging,2024-03-12,2024-03-27,2024-03-12,826.0,137.07,113219.82,DDP,Standard,Closed,EA
PO-00209,EMEA,SUP001,MRO,2024-03-19,2024-04-07,2024-03-19,323.0,122.72,39638.56,DAP,Standard,Closed,EA
PO-00210,EMEA,SUP056,Electronics,2024-02-23,2024-03-18,2024-02-23,453.0,136.81,61974.93,FOB,Standard,Closed,EA
PO-00211,EMEA,SUP051,Chemicals,2024-02-11,2024-02-29,2024-02-11,0.384,141600.0,54374.4,CIF,Standard,Closed,MT
PO-00212,EMEA,SUP051,Packaging,2024-01-27,2024-02-01,2024-01-27,741.0,59.73,44259.93,DAP,Standard,Closed,EA
PO-00213,EMEA,SUP048,Packaging,2024-01-23,2024-01-30,2024-01-23,133.0,143.13,19036.29,DDP,Standard,Closed,EA
PO-00214,EMEA,SUP040,Raw Materials,2024-02-08,2024-03-04,2024-02-08,241.0,107.47,25900.27,DDP,Standard,Closed,EA
PO-00215,EMEA,SUP016,MRO,2024-03-24,2024-04-03,2024-03-24,410.0,144.94,59425.4,DDP,Urgent,Closed,EA
PO-00216,EMEA,SUP022,Assemblies,2024-03-30,2024-04-09,2024-03-30,727.0,77.58,56400.66,FOB,Standard,Closed,EA
PO-00217,EMEA,SUP004,Raw Materials,2024-01-15,2024-02-05,2024-01-15,281.0,132.02,37097.62,CIF,Standard,Closed,EA
PO-00218,EMEA,SUP053,Raw Materials,2024-02-28,2024-03-22,2024-02-28,386.0,75.09,28984.74,CIF,Standard,Closed,EA
PO-00219,EMEA,SUP018,Chemicals,2024-03-03,2024-03-15,2024-03-03,0.948,9440.0,8949.12,FOB,Standard,Closed,MT
PO-00220,EMEA,SUP049,Raw Materials,2024-02-25,2024-03-06,2024-02-25,576.0,51.17,29473.92,EXW,Standard,Open,EA
PO-00221,EMEA,SUP043,Assemblies,2024-03-02,2024-03-17,2024-03-02,666.0,88.82,59154.12,CIF,Standard,Open,EA
PO-00222,EMEA,SUP056,MRO,2024-02-25,2024-03-05,2024-02-25,801.0,26.26,21034.26,DAP,Standard,Open,EA
PO-00223,EMEA,SUP022,MRO,2024-02-10,2024-03-01,2024-02-10,135.0,105.51,14243.85,DDP,Standard,Closed,EA
PO-00224,EMEA,SUP021,Assemblies,2024-01-24,2024-02-14,2024-01-24,755.0,52.44,39592.2,DAP,Standard,Closed,EA
PO-00225,EMEA,SUP041,Raw Materials,2024-02-11,2024-02-29,2024-02-11,151.0,45.12,6813.12,EXW,Standard,Closed,EA
PO-00226,EMEA,SUP016,Packaging,2024-01-05,2024-01-26,2024-01-05,570.0,126.77,72258.9,EXW,Standard,Closed,EA
PO-00227,EMEA,SUP019,Chemicals,2024-03-13,2024-04-05,2024-03-13,0.237,40120.0,9508.44,DAP,Urgent,Closed,MT
PO-00228,EMEA,SUP042,Raw Materials,2024-03-20,2024-03-25,2024-03-20,171.0,77.49,13250.79,DDP,Standard,Closed,EA
PO-00229,EMEA,SUP051,Assemblies,2024-03-23,2024-04-01,2024-03-23,609.0,105.66,64346.94,FOB,Standard,Closed,EA
PO-00230,EMEA,SUP028,Raw Materials,2024-03-17,2024-03-23,2024-03-17,565.0,22.94,12961.1,DDP,Urgent,Open,EA
PO-00231,EMEA,SUP008,Raw Materials,2024-02-18,2024-03-15,2024-02-18,309.0,9.26,2861.34,CIF,Urgent,Closed,EA
PO-00232,EMEA,SUP048,Packaging,2024-02-29,2024-03-13,2024-02-29,333.0,36.81,12257.73,DDP,Standard,Closed,EA
PO-00233,EMEA,SUP026,Assemblies,2024-02-11,2024-03-07,2024-02-11,148.0,26.7,3951.6,CIF,Standard,Closed,EA
PO-00234,EMEA,SUP046,MRO,2024-01-17,2024-01-23,2024-01-17,961.0,49.23,47310.03,CIF,Standard,Closed,EA
PO-00235,EMEA,SUP031,MRO,2024-02-05,2024-02-25,2024-02-05,957.0,32.2,30815.4,DDP,Urgent,Closed,EA
PO-00236,EMEA,SUP057,Chemicals,2024-01-15,2024-01-28,2024-01-15,0.986,25440.0,25083.84,EXW,Urgent,Closed,MT
PO-00237,EMEA,SUP044,Chemicals,2024-03-12,2024-04-08,2024-03-12,0.891,12390.0,11039.49,DAP,Standard,Closed,MT
PO-00238,EMEA,SUP052,Raw Materials,2024-03-02,2024-03-16,2024-03-02,823.0,88.51,72843.73,DAP,Standard,Closed,EA
PO-00239,EMEA,SUP014,Chemicals,2024-03-06,2024-03-21,2024-03-06,0.054,105460.0,5694.84,CIF,Standard,Closed,MT
PO-00240,EMEA,SUP016,Raw Materials,2024-03-13,2024-03-21,2024-03-13,642.0,49.32,31663.44,CIF,Standard,Closed,EA
PO-00241,EMEA,SUP059,Raw Materials,2024-01-08,2024-01-27,2024-01-08,209.0,57.59,12036.31,DDP,Standard,Closed,EA
PO-00242,EMEA,SUP045,Assemblies,2024-01-13,2024-01-23,2024-01-13,937.0,65.01,60914.37,CIF,Critical,Closed,EA
PO-00243,EMEA,SUP018,Electronics,2024-03-04,2024-03-23,2024-03-04,893.0,13.49,12046.57,DAP,Standard,Closed,EA
PO-00244,EMEA,SUP026,Chemicals,2024-02-08,2024-02-18,2024-02-08,0.149,141460.0,21077.54,FOB,Standard,Closed,MT
PO-00245,EMEA,SUP030,Chemicals,2024-03-22,2024-04-12,2024-03-22,0.202,123050.0,24856.1,EXW,Urgent,Closed,MT
PO-00246,EMEA,SUP024,MRO,2024-02-05,2024-02-10,2024-02-05,655.0,26.75,17521.25,EXW,Standard,Closed,EA
PO-00247,EMEA,SUP049,MRO,2024-03-03,2024-03-28,2024-03-03,847.0,143.96,121934.12,DAP,Standard,Closed,EA
PO-00248,EMEA,SUP028,Electronics,2024-01-14,2024-02-08,2024-01-14,931.0,146.06,135981.86,DDP,Standard,Closed,EA
PO-00249,EMEA,SUP051,Packaging,2024-03-01,2024-03-27,2024-03-01,683.0,129.31,88318.73,EXW,Critical,Closed,EA
PO-00250,EMEA,SUP032,MRO,2024-01-31,2024-02-24,2024-01-31,102.0,54.17,5525.34,FOB,Standard,Closed,EA
PO-00251,EMEA,SUP060,Assemblies,2024-03-01,2024-03-27,2024-03-01,581.0,135.17,78533.77,CIF,Standard,Closed,EA
PO-00252,EMEA,SUP025,MRO,2024-01-02,2024-01-23,2024-01-02,568.0,123.22,69988.96,DAP,Standard,Open,EA
PO-00253,EMEA,SUP006,Packaging,2024-02-20,2024-03-12,2024-02-20,693.0,57.41,39785.13,FOB,Standard,Closed,EA
PO-00254,EMEA,SUP018,Electronics,2024-01-17,2024-02-07,2024-01-17,364.0,95.71,34838.44,FOB,Standard,Closed,EA
PO-00255,EMEA,SUP027,Chemicals,2024-01-10,2024-01-24,2024-01-10,0.282,75630.0,21327.66,CIF,Urgent,Open,MT
PO-00256,EMEA,SUP001,Raw Materials,2024-03-19,2024-04-06,2024-03-19,612.0,57.9,35434.8,EXW,Standard,Closed,EA
PO-00257,EMEA,SUP047,Assemblies,2024-03-05,2024-03-29,2024-03-05,458.0,76.35,34968.3,FOB,Urgent,Closed,EA
PO-00258,EMEA,SUP036,MRO,2024-01-03,2024-01-17,2024-01-03,849.0,71.38,60601.62,DAP,Standard,Closed,EA
PO-00259,EMEA,SUP018,Assemblies,2024-01-22,2024-02-18,2024-01-22,572.0,105.37,60271.64,CIF,Urgent,Closed,EA
PO-00260,EMEA,SUP047,Raw Materials,2024-03-09,2024-03-30,2024-03-09,940.0,90.35,84929.0,EXW,Standard,Closed,EA
PO-00261,EMEA,SUP006,Packaging,2024-02-21,2024-03-17,2024-02-21,664.0,38.79,25756.56,EXW,Urgent,Closed,EA
PO-00262,EMEA,SUP003,Assemblies,2024-02-03,2024-02-11,2024-02-03,171.0,64.88,11094.48,FOB,Critical,Closed,EA
PO-00263,EMEA,SUP059,Chemicals,2024-01-19,2024-02-05,2024-01-19,0.265,70120.0,18581.8,DAP,Standard,Closed,MT
PO-00264,EMEA,SUP032,Electronics,2024-03-14,2024-03-24,2024-03-14,980.0,148.41,145441.8,CIF,Standard,Closed,EA
PO-00265,EMEA,SUP047,Assemblies,2024-02-28,2024-03-17,2024-02-28,169.0,123.71,20906.99,DAP,Standard,Closed,EA
PO-00266,EMEA,SUP009,Raw Materials,2024-01-22,2024-01-29,2024-01-22,372.0,14.44,5371.68,CIF,Critical,Closed,EA
PO-00267,EMEA,SUP027,MRO,2024-01-02,2024-01-26,2024-01-02,123.0,81.7,10049.1,EXW,Critical,Closed,EA
PO-00268,EMEA,SUP028,Packaging,2024-03-07,2024-03-16,2024-03-07,762.0,110.23,83995.26,DDP,Standard,Closed,EA
PO-00269,EMEA,SUP012,Electronics,2024-03-27,2024-04-20,2024-03-27,621.0,92.32,57330.72,CIF,Standard,Closed,EA
PO-00270,EMEA,SUP056,Packaging,2024-01-16,2024-02-06,2024-01-16,170.0,140.97,23964.9,EXW,Standard,Closed,EA
PO-00271,EMEA,SUP023,Assemblies,2024-01-31,2024-02-21,2024-01-31,407.0,88.92,36190.44,DDP,Standard,Closed,EA
PO-00272,EMEA,SUP025,Packaging,2024-01-04,2024-01-17,2024-01-04,448.0,106.28,47613.44,DDP,Standard,Closed,EA
PO-00273,EMEA,SUP002,Chemicals,2024-03-25,2024-04-19,2024-03-25,0.811,124520.0,100985.72,CIF,Standard,Closed,MT
PO-00274,EMEA,SUP027,Raw Materials,2024-01-08,2024-01-14,2024-01-08,782.0,51.9,40585.8,CIF,Standard,Closed,EA
PO-00275,EMEA,SUP046,Assemblies,2024-03-02,2024-03-14,2024-03-02,625.0,89.62,56012.5,CIF,Standard,Closed,EA
PO-00276,EMEA,SUP036,Chemicals,2024-03-22,2024-03-29,2024-03-22,0.537,80480.0,43217.76,EXW,Urgent,Closed,MT
PO-00277,EMEA,SUP016,Chemicals,2024-01-29,2024-02-25,2024-01-29,0.878,36140.0,31730.92,CIF,Standard,Closed,MT
PO-00278,EMEA,SUP012,Assemblies,2024-02-21,2024-03-09,2024-02-21,271.0,37.24,10092.04,CIF,Standard,Closed,EA
PO-00279,EMEA,SUP054,Assemblies,2024-02-20,2024-03-18,2024-02-20,242.0,61.96,14994.32,DAP,Standard,Closed,EA
PO-00280,EMEA,SUP012,Chemicals,2024-01-17,2024-02-03,2024-01-17,0.121,134540.0,16279.34,DDP,Standard,Closed,MT
PO-00281,EMEA,SUP051,Assemblies,2024-01-26,2024-02-09,2024-01-26,292.0,114.52,33439.84,EXW,Standard,Closed,EA
PO-00282,EMEA,SUP059,MRO,2024-01-11,2024-02-06,2024-01-11,405.0,64.92,26292.6,DDP,Urgent,Closed,EA
PO-00283,EMEA,SUP003,Assemblies,2024-03-30,2024-04-23,2024-03-30,158.0,139.07,21973.06,DAP,Standard,Closed,EA
PO-00284,EMEA,SUP028,Packaging,2024-03-11,2024-03-20,2024-03-11,475.0,34.39,16335.25,FOB,Critical,Closed,EA
PO-00285,EMEA,SUP055,Chemicals,2024-03-04,2024-03-22,2024-03-04,0.335,58740.0,19677.9,CIF,Standard,Closed,MT
PO-00286,EMEA,SUP043,Chemicals,2024-01-27,2024-02-23,2024-01-27,0.457,146130.0,66781.41,DDP,Standard,Closed,MT
PO-00287,EMEA,SUP044,Raw Materials,2024-01-08,2024-01-14,2024-01-08,860.0,88.23,75877.8,EXW,Urgent,Closed,EA
PO-00288,EMEA,SUP021,Packaging,2024-03-27,2024-04-19,2024-03-27,361.0,138.53,50009.33,CIF,Standard,Closed,EA
PO-00289,EMEA,SUP002,Raw Materials,2024-01-15,2024-01-23,2024-01-15,952.0,100.06,95257.12,CIF,Standard,Closed,EA
PO-00290,EMEA,SUP055,Assemblies,2024-01-28,2024-02-15,2024-01-28,899.0,20.98,18861.02,DAP,Standard,Closed,EA
PO-00291,EMEA,SUP054,Packaging,2024-03-09,2024-03-22,2024-03-09,106.0,143.91,15254.46,DAP,Standard,Closed,EA
PO-00292,EMEA,SUP030,MRO,2024-02-02,2024-02-10,2024-02-02,197.0,15.6,3073.2,CIF,Standard,Closed,EA
PO-00293,EMEA,SUP049,Raw Materials,2024-01-12,2024-01-20,2024-01-12,744.0,125.84,93624.96,DDP,Standard,Closed,EA
PO-00294,EMEA,SUP040,Electronics,2024-02-24,2024-03-05,2024-02-24,772.0,87.27,67372.44,CIF,Standard,Closed,EA
PO-00295,EMEA,SUP056,Electronics,2024-02-08,2024-03-05,2024-02-08,683.0,144.86,98939.38,DAP,Standard,Closed,EA
PO-00296,EMEA,SUP052,Packaging,2024-03-15,2024-03-28,2024-03-15,513.0,27.76,14240.88,DAP,Urgent,Closed,EA
PO-00297,EMEA,SUP051,Chemicals,2024-03-01,2024-03-14,2024-03-01,0.451,113390.0,51138.89,DAP,Standard,Closed,MT
PO-00298,EMEA,SUP027,Electronics,2024-01-06,2024-01-24,2024-01-06,424.0,78.11,33118.64,FOB,Standard,Closed,EA
PO-00299,EMEA,SUP005,Assemblies,2024-02-05,2024-03-02,2024-02-05,382.0,41.22,15746.04,DDP,Critical,Closed,EA
PO-00300,EMEA,SUP028,Assemblies,2024-03-08,2024-03-13,2024-03-08,704.0,65.18,45886.72,DDP,Standard,Closed,EA
PO-00301,EMEA,SUP060,Assemblies,2024-01-10,2024-01-22,2024-01-10,720.0,62.0,44640.0,CIF,Standard,Closed,EA
PO-00302,EMEA,SUP028,Electronics,2024-03-16,2024-03-23,2024-03-16,707.0,101.76,71944.32,CIF,Critical,Closed,EA
PO-00303,EMEA,SUP020,Assemblies,2024-01-28,2024-02-09,2024-01-28,79.0,49.7,3926.3,CIF,Standard,Closed,EA
PO-00304,EMEA,SUP045,Assemblies,2024-01-09,2024-02-03,2024-01-09,340.0,67.15,22831.0,FOB,Standard,Closed,EA
PO-00305,EMEA,SUP030,Assemblies,2024-03-11,2024-04-06,2024-03-11,874.0,36.06,31516.44,DDP,Standard,Closed,EA
PO-00306,EMEA,SUP018,Assemblies,2024-03-11,2024-03-26,2024-03-11,232.0,97.78,22684.96,FOB,Standard,Closed,EA
PO-00307,EMEA,SUP018,Raw Materials,2024-01-26,2024-02-15,2024-01-26,837.0,20.88,17476.56,EXW,Urgent,Closed,EA
PO-00308,EMEA,SUP021,Electronics,2024-01-20,2024-02-07,2024-01-20,688.0,56.45,38837.6,DAP,Standard,Closed,EA
PO-00309,EMEA,SUP012,Chemicals,2024-03-08,2024-03-16,2024-03-08,0.072,12360.0,889.92,DAP,Urgent,Closed,MT
