inspection_id,delivery_id,po_id,warehouse_id,inspector_id,inspection_date,defect_count,sample_size,inspection_result,defect_category,corrective_action_required
QI001523,DLV002497,PO-00497,APAC,INS017,2024-04-03,6,40,Fail,Cosmetic,True
QI001524,DLV002500,PO-00500,APAC,INS005,2024-03-23,3,13,Fail,Critical,False
QI001525,DLV002502,PO-00502,APAC,INS014,2024-02-19,4,27,Fail,None,False
QI001526,DLV002503,PO-00503,APAC,INS001,2024-02-03,1,46,Pass,None,False
QI001527,DLV002506,PO-00506,APAC,INS010,2024-01-27,0,36,Pass,Cosmetic,False
QI001528,DLV002507,PO-00507,APAC,INS010,2024-03-29,3,28,Fail,None,False
QI001529,DLV002510,PO-00510,APAC,INS012,2024-01-18,3,47,Fail,None,False
QI001530,DLV002511,PO-00511,APAC,INS002,2024-02-20,0,36,Pass,None,False
QI001531,DLV002512,PO-00512,APAC,INS005,2024-04-19,7,34,Fail,Cosmetic,True
QI001532,DLV002513,PO-00513,APAC,INS017,2024-02-27,4,50,Fail,Critical,False
QI001533,DLV002514,PO-00514,APAC,INS004,2024-02-18,3,28,Fail,Critical,False
QI001534,DLV002516,PO-00516,APAC,INS010,2024-04-02,4,28,Fail,None,False
QI001535,DLV002518,PO-00518,APAC,INS014,2024-04-11,6,29,Fail,Cosmetic,True
QI001536,DLV002521,PO-00521,APAC,INS016,2024-02-09,1,31,Pass,Cosmetic,False
QI001537,DLV002522,PO-00522,APAC,INS013,2024-04-13,3,49,Fail,None,False
QI001538,DLV002524,PO-00524,APAC,INS013,2024-02-04,1,21,Pass,None,False
QI001539,DLV002525,PO-00525,APAC,INS012,2024-01-28,3,25,Fail,Critical,False
QI001540,DLV002526,PO-00526,APAC,INS020,2024-02-01,5,18,Fail,None,True
QI001541,DLV002527,PO-00527,APAC,INS009,2024-03-06,7,24,Fail,None,True
QI001542,DLV002528,PO-00528,APAC,INS015,2024-03-26,3,48,Fail,Critical,False
QI001543,DLV002531,PO-00531,APAC,INS014,2024-02-02,4,34,Fail,Cosmetic,False
QI001544,DLV002532,PO-00532,APAC,INS009,2024-03-27,4,24,Fail,None,False
QI001545,DLV002533,PO-00533,APAC,INS016,2024-02-24,6,42,Fail,None,True
QI001546,DLV002534,PO-00534,APAC,INS016,2024-03-29,3,36,Fail,Cosmetic,False
QI001547,DLV002535,PO-00535,APAC,INS003,2024-02-25,3,21,Fail,None,False
QI001548,DLV002536,PO-00536,APAC,INS006,2024-04-03,2,17,Pass,None,False
QI001549,DLV002537,PO-00537,APAC,INS007,2024-02-16,1,27,Pass,None,False
QI001550,DLV002538,PO-00538,APAC,INS003,2024-03-26,7,32,Fail,None,True
QI001551,DLV002539,PO-00539,APAC,INS005,2024-03-27,7,12,Fail,None,True
QI001552,DLV002540,PO-00540,APAC,INS018,2024-01-17,1,17,Pass,None,False
QI001553,DLV002542,PO-00542,APAC,INS006,2024-04-14,2,26,Pass,None,False
QI001554,DLV002546,PO-00546,APAC,INS004,2024-04-17,6,28,Fail,None,True
QI001555,DLV002547,PO-00547,APAC,INS020,2024-03-15,3,45,Fail,None,False
QI001556,DLV002548,PO-00548,APAC,INS015,2024-03-11,6,40,Fail,Critical,True
QI001557,DLV002549,PO-00549,APAC,INS013,2024-02-03,7,31,Fail,None,True
QI001558,DLV002550,PO-00550,APAC,INS018,2024-03-16,1,36,Pass,Cosmetic,False
QI001559,DLV002551,PO-00551,APAC,INS018,2024-04-16,2,31,Pass,Cosmetic,False
QI001560,DLV002554,PO-00554,APAC,INS001,2024-02-10,1,32,Pass,None,False
QI001561,DLV002555,PO-00555,APAC,INS019,2024-04-24,1,30,Pass,None,False
QI001562,DLV002556,PO-00556,APAC,INS016,2024-04-06,5,14,Fail,None,True
QI001563,DLV002560,PO-00560,APAC,INS011,2024-04-17,3,47,Fail,Functional,False
QI001564,DLV002561,PO-00561,APAC,INS007,2024-03-28,7,33,Fail,None,True
QI001565,DLV002562,PO-00562,APAC,INS013,2024-04-23,2,23,Pass,None,False
QI001566,DLV002563,PO-00563,APAC,INS015,2024-02-11,1,12,Pass,None,False
QI001567,DLV002564,PO-00564,APAC,INS018,2024-03-29,2,21,Pass,None,False
QI001568,DLV002567,PO-00567,APAC,INS019,2024-03-07,5,11,Fail,None,True
QI001569,DLV002568,PO-00568,APAC,INS019,2024-03-14,3,45,Fail,None,False
QI001570,DLV002569,PO-00569,APAC,INS001,2024-02-18,5,46,Fail,Cosmetic,True
QI001571,DLV002570,PO-00570,APAC,INS011,2024-02-14,4,30,Fail,None,False
QI001572,DLV002571,PO-00571,APAC,INS019,2024-01-14,5,11,Fail,None,True
QI001573,DLV002572,PO-00572,APAC,INS017,2024-04-16,0,40,Pass,None,False
QI001574,DLV002573,PO-00573,APAC,INS003,2024-04-28,2,48,Pass,Cosmetic,False
QI001575,DLV002574,PO-00574,APAC,INS005,2024-04-02,1,29,Pass,Functional,False
QI001576,DLV002575,PO-00575,APAC,INS015,2024-02-25,6,37,Fail,None,True
QI001577,DLV002576,PO-00576,APAC,INS020,2024-02-10,5,27,Fail,Critical,True
QI001578,DLV002577,PO-00577,APAC,INS002,2024-03-20,5,44,Fail,Cosmetic,True
QI001579,DLV002579,PO-00579,APAC,INS017,2024-01-12,0,21,Pass,None,False
QI001580,DLV002580,PO-00580,APAC,INS017,2024-03-17,4,26,Fail,None,False
QI001581,DLV002581,PO-00581,APAC,INS009,2024-02-03,6,44,Fail,None,True
QI001582,DLV002582,PO-00582,APAC,INS008,2024-03-03,2,11,Pass,Cosmetic,False
QI001583,DLV002588,PO-00588,APAC,INS005,2024-01-31,5,18,Fail,None,True
QI001584,DLV002590,PO-00590,APAC,INS001,2024-03-23,2,43,Pass,None,False
QI001585,DLV002591,PO-00591,APAC,INS016,2024-04-05,3,17,Fail,None,False
QI001586,DLV002594,PO-00594,APAC,INS012,2024-03-09,1,16,Pass,None,False
QI001587,DLV002596,PO-00596,APAC,INS017,2024-02-15,1,21,Pass,None,False
QI001588,DLV002597,PO-00597,APAC,INS013,2024-02-18,2,36,Pass,None,False
QI001589,DLV002598,PO-00598,APAC,INS004,2024-04-15,2,11,Pass,Cosmetic,False
QI001590,DLV002602,PO-00602,APAC,INS019,2024-02-20,6,14,Fail,None,True
QI001591,DLV002603,PO-00603,APAC,INS015,2024-04-02,0,39,Pass,None,False
QI001592,DLV002604,PO-00604,APAC,INS017,2024-04-15,1,46,Pass,None,False
QI001593,DLV002608,PO-00608,APAC,INS001,2024-02-02,4,30,Fail,None,False
QI001594,DLV002609,PO-00609,APAC,INS013,2024-02-27,6,46,Fail,None,True
QI001595,DLV002610,PO-00610,APAC,INS007,2024-04-22,3,14,Fail,None,False
QI001596,DLV002611,PO-00611,APAC,INS017,2024-02-12,4,46,Fail,Functional,False
QI001597,DLV002613,PO-00613,APAC,INS018,2024-05-01,0,11,Pass,None,False
QI001598,DLV002615,PO-00615,APAC,INS009,2024-04-03,2,47,Pass,None,False
QI001599,DLV002618,PO-00618,APAC,INS006,2024-04-21,6,45,Fail,None,True
QI001600,DLV002620,PO-00620,APAC,INS017,2024-02-06,4,19,Fail,None,False
QI001601,DLV002621,PO-00621,APAC,INS001,2024-04-10,7,21,Fail,Cosmetic,True
QI001602,DLV002622,PO-00622,APAC,INS020,2024-01-30,3,10,Fail,None,False
QI001603,DLV002623,PO-00623,APAC,INS020,2024-04-19,6,42,Fail,Cosmetic,True
QI001604,DLV002625,PO-00625,APAC,INS010,2024-04-16,6,14,Fail,Cosmetic,True
QI001605,DLV002626,PO-00626,APAC,INS020,2024-03-25,5,17,Fail,Cosmetic,True
QI001606,DLV002630,PO-00630,APAC,INS009,2024-03-04,5,15,Fail,None,True
QI001607,DLV002631,PO-00631,APAC,INS018,2024-03-03,1,20,Pass,Functional,False
QI001608,DLV002632,PO-00632,APAC,INS008,2024-03-21,5,24,Fail,None,True
QI001609,DLV002634,PO-00634,APAC,INS004,2024-01-20,1,41,Pass,None,False
QI001610,DLV002637,PO-00637,APAC,INS017,2024-01-25,4,19,Fail,Cosmetic,False
QI001611,DLV002638,PO-00638,APAC,INS004,2024-04-11,5,32,Fail,Cosmetic,True
QI001612,DLV002639,PO-00639,APAC,INS007,2024-02-23,3,32,Fail,None,False
QI001613,DLV002640,PO-00640,APAC,INS001,2024-04-20,6,44,Fail,Cosmetic,True
QI001614,DLV002642,PO-00642,APAC,INS005,2024-03-12,2,25,Pass,None,False
QI001615,DLV002644,PO-00644,APAC,INS006,2024-02-20,6,31,Fail,None,True
QI001616,DLV002646,PO-00646,APAC,INS010,2024-03-06,5,28,Fail,Cosmetic,True
QI001617,DLV002647,PO-00647,APAC,INS009,2024-04-20,0,34,Pass,None,False
QI001618,DLV002649,PO-00649,APAC,INS016,2024-02-28,3,10,Fail,None,False
QI001619,DLV002652,PO-00652,APAC,INS011,2024-01-09,4,17,Fail,None,False
QI001620,DLV002653,PO-00653,APAC,INS018,2024-02-23,4,13,Fail,None,False
QI001621,DLV002654,PO-00654,APAC,INS008,2024-02-19,1,47,Pass,None,False
QI001622,DLV002655,PO-00655,APAC,INS015,2024-02-25,5,29,Fail,None,True
QI001623,DLV002656,PO-00656,APAC,INS002,2024-03-06,0,24,Pass,Cosmetic,False
QI001624,DLV002657,PO-00657,APAC,INS001,2024-03-20,3,23,Fail,Critical,False
QI001625,DLV002660,PO-00660,APAC,INS006,2024-04-10,2,21,Pass,None,False
QI001626,DLV002662,PO-00662,APAC,INS002,2024-03-08,7,28,Fail,Functional,True
QI001627,DLV002663,PO-00663,APAC,INS014,2024-03-16,1,21,Pass,None,False
QI001628,DLV002664,PO-00664,APAC,INS013,2024-03-20,4,45,Fail,None,False
QI001629,DLV002665,PO-00665,APAC,INS002,2024-04-02,6,26,Fail,None,True
QI001630,DLV002666,PO-00666,APAC,INS004,2024-02-08,5,32,Fail,Functional,True
QI001631,DLV002668,PO-00668,APAC,INS005,2024-02-12,1,17,Pass,None,False
QI001632,DLV002670,PO-00670,APAC,INS001,2024-04-02,4,20,Fail,Cosmetic,False
QI001633,DLV002671,PO-00671,APAC,INS019,2024-04-09,6,22,Fail,None,True
QI001634,DLV002672,PO-00672,APAC,INS014,2024-01-17,4,33,Fail,None,False
QI001635,DLV002673,PO-00673,APAC,INS010,2024-02-17,3,20,Fail,Critical,False
QI001636,DLV002674,PO-00674,APAC,INS014,2024-03-20,1,12,Pass,None,False
QI001637,DLV002675,PO-00675,APAC,INS008,2024-03-28,5,34,Fail,Functional,True
QI001638,DLV002677,PO-00677,APAC,INS017,2024-03-17,4,38,Fail,None,False
QI001639,DLV002679,PO-00679,APAC,INS003,2024-04-15,2,26,Pass,Cosmetic,False
QI001640,DLV002680,PO-00680,APAC,INS002,2024-02-06,3,42,Fail,None,False
QI001641,DLV002681,PO-00681,APAC,INS008,2024-03-20,5,17,Fail,None,True
QI001642,DLV002682,PO-00682,APAC,INS016,2024-02-09,7,50,Fail,None,True
QI001643,DLV002683,PO-00683,APAC,INS007,2024-01-30,4,12,Fail,None,False
QI001644,DLV002684,PO-00684,APAC,INS017,2024-02-06,4,34,Fail,None,False
QI001645,DLV002686,PO-00686,APAC,INS001,2024-03-02,4,37,Fail,Critical,False
QI001646,DLV002687,PO-00687,APAC,INS014,2024-04-18,5,50,Fail,Critical,True
QI001647,DLV002688,PO-00688,APAC,INS009,2024-01-18,1,45,Pass,None,False
QI001648,DLV002690,PO-00690,APAC,INS011,2024-03-15,7,41,Fail,None,True
QI001649,DLV002691,PO-00691,APAC,INS016,2024-02-01,6,33,Fail,None,True
QI001650,DLV002694,PO-00694,APAC,INS005,2024-02-20,1,22,Pass,Critical,False
QI001651,DLV002695,PO-00695,APAC,INS003,2024-02-17,0,32,Pass,None,False
QI001652,DLV002696,PO-00696,APAC,INS011,2024-02-16,6,35,Fail,None,True
QI001653,DLV002699,PO-00699,APAC,INS017,2024-03-17,7,47,Fail,Cosmetic,True
QI001654,DLV002700,PO-00700,APAC,INS016,2024-02-10,1,11,Pass,None,False
QI001655,DLV002701,PO-00701,APAC,INS001,2024-04-07,6,43,Fail,None,True
QI001656,DLV002704,PO-00704,APAC,INS012,2024-04-10,1,22,Pass,Functional,False
QI001657,DLV002705,PO-00705,APAC,INS002,2024-04-13,5,24,Fail,Functional,True
QI001658,DLV002708,PO-00708,APAC,INS010,2024-02-24,4,17,Fail,Cosmetic,False
QI001659,DLV002710,PO-00710,APAC,INS006,2024-04-11,5,37,Fail,None,True
QI001660,DLV002711,PO-00711,APAC,INS011,2024-02-09,3,36,Fail,None,False
QI001661,DLV002712,PO-00712,APAC,INS013,2024-03-12,7,18,Fail,None,True
QI001662,DLV002714,PO-00714,APAC,INS018,2024-01-23,1,49,Pass,Cosmetic,False
QI001663,DLV002715,PO-00715,APAC,INS019,2024-03-23,4,41,Fail,Cosmetic,False
QI001664,DLV002716,PO-00716,APAC,INS017,2024-02-14,0,48,Pass,None,False
QI001665,DLV002717,PO-00717,APAC,INS006,2024-03-17,1,43,Pass,Cosmetic,False
QI001666,DLV002718,PO-00718,APAC,INS016,2024-04-01,7,22,Fail,None,True
QI001667,DLV002719,PO-00719,APAC,INS020,2024-03-18,3,10,Fail,Cosmetic,False
QI001668,DLV002720,PO-00720,APAC,INS011,2024-03-03,3,33,Fail,None,False
QI001669,DLV002722,PO-00722,APAC,INS008,2024-01-14,1,49,Pass,None,False
QI001670,DLV002723,PO-00723,APAC,INS013,2024-01-30,1,39,Pass,None,False
QI001671,DLV002724,PO-00724,APAC,INS005,2024-04-11,0,43,Pass,None,False
QI001672,DLV002726,PO-00726,APAC,INS004,2024-01-19,6,20,Fail,Cosmetic,True
QI001673,DLV002729,PO-00729,APAC,INS001,2024-04-14,5,28,Fail,None,True
QI001674,DLV002734,PO-00734,APAC,INS020,2024-03-07,4,36,Fail,None,False
QI001675,DLV002739,PO-00739,APAC,INS001,2024-03-09,4,15,Fail,Cosmetic,False
QI001676,DLV002741,PO-00741,APAC,INS001,2024-01-16,1,15,Pass,None,False
QI001677,DLV002747,PO-00747,APAC,INS008,2024-03-15,5,32,Fail,None,True
QI001678,DLV002749,PO-00749,APAC,INS012,2024-04-29,6,34,Fail,Cosmetic,True
QI001679,DLV002750,PO-00750,APAC,INS020,2024-01-16,0,18,Pass,Functional,False
QI001680,DLV002751,PO-00751,APAC,INS019,2024-03-09,5,23,Fail,Functional,True
QI001681,DLV002752,PO-00752,APAC,INS015,2024-04-16,3,36,Fail,None,False
QI001682,DLV002754,PO-00754,APAC,INS005,2024-01-24,4,49,Fail,None,False
QI001683,DLV002755,PO-00755,APAC,INS008,2024-03-22,5,47,Fail,None,True
QI001684,DLV002757,PO-00757,APAC,INS017,2024-02-06,0,47,Pass,None,False
QI001685,DLV002758,PO-00758,APAC,INS001,2024-04-10,7,33,Fail,Functional,True
QI001686,DLV002759,PO-00759,APAC,INS008,2024-03-02,0,21,Pass,None,False
QI001687,DLV002760,PO-00760,APAC,INS012,2024-02-22,1,36,Pass,None,False
QI001688,DLV002764,PO-00764,APAC,INS007,2024-02-06,4,28,Fail,Cosmetic,False
QI001689,DLV002765,PO-00765,APAC,INS008,2024-02-03,5,24,Fail,Cosmetic,True
QI001690,DLV002768,PO-00768,APAC,INS006,2024-03-25,1,25,Pass,None,False
QI001691,DLV002769,PO-00769,APAC,INS002,2024-04-09,3,28,Fail,Cosmetic,False
QI001692,DLV002770,PO-00770,APAC,INS012,2024-02-14,3,37,Fail,None,False
QI001693,DLV002771,PO-00771,APAC,INS006,2024-04-21,5,37,Fail,Critical,True
QI001694,DLV002772,PO-00772,APAC,INS005,2024-03-05,0,24,Pass,None,False
QI001695,DLV002774,PO-00774,APAC,INS001,2024-03-11,5,10,Fail,None,True
QI001696,DLV002776,PO-00776,APAC,INS001,2024-02-09,1,11,Pass,None,False
QI001697,DLV002777,PO-00777,APAC,INS016,2024-02-06,2,35,Pass,Cosmetic,False
QI001698,DLV002779,PO-00779,APAC,INS015,2024-03-08,0,50,Pass,None,False
QI001699,DLV002781,PO-00781,APAC,INS001,2024-02-06,5,19,Fail,None,True
QI001700,DLV002783,PO-00783,APAC,INS001,2024-02-03,0,49,Pass,None,False
QI001701,DLV002784,PO-00784,APAC,INS009,2024-04-23,7,33,Fail,None,True
QI001702,DLV002785,PO-00785,APAC,INS006,2024-01-28,2,11,Pass,None,False
QI001703,DLV002786,PO-00786,APAC,INS009,2024-02-29,1,45,Pass,None,False
QI001704,DLV002787,PO-00787,APAC,INS017,2024-02-19,2,17,Pass,None,False
QI001705,DLV002788,PO-00788,APAC,INS011,2024-03-14,1,12,Pass,None,False
QI001706,DLV002790,PO-00790,APAC,INS003,2024-04-12,6,34,Fail,None,True
QI001707,DLV002791,PO-00791,APAC,INS005,2024-04-03,2,11,Pass,None,False
QI001708,DLV002792,PO-00792,APAC,INS012,2024-01-29,3,43,Fail,Cosmetic,False
QI001709,DLV002794,PO-00794,APAC,INS013,2024-04-14,7,47,Fail,None,True
QI001710,DLV002796,PO-00796,APAC,INS011,2024-01-26,7,33,Fail,None,True
QI001711,DLV002797,PO-00797,APAC,INS013,2024-04-16,3,26,Fail,None,False
QI001712,DLV002798,PO-00798,APAC,INS008,2024-03-04,4,18,Fail,None,False
QI001713,DLV002800,PO-00800,APAC,INS018,2024-04-11,7,35,Fail,None,True
QI001714,DLV002801,PO-00801,APAC,INS018,2024-03-05,0,46,Pass,None,False
QI001715,DLV002803,PO-00803,APAC,INS008,2024-03-25,7,36,Fail,None,True
QI001716,DLV002805,PO-00805,APAC,INS009,2024-02-12,1,21,Pass,None,False
QI001717,DLV002808,PO-00808,APAC,INS019,2024-01-09,1,20,Pass,Functional,False
QI001718,DLV002812,PO-00812,APAC,INS015,2024-03-10,5,20,Fail,Functional,True
QI001719,DLV002814,PO-00814,APAC,INS018,2024-04-23,1,50,Pass,None,False
QI001720,DLV002816,PO-00816,APAC,INS004,2024-02-26,3,16,Fail,None,False
QI001721,DLV002823,PO-00823,APAC,INS014,2024-03-06,6,30,Fail,Cosmetic,True
QI001722,DLV002824,PO-00824,APAC,INS007,2024-03-27,2,34,Pass,Cosmetic,False
QI001723,DLV002826,PO-00826,APAC,INS004,2024-03-17,4,36,Fail,None,False
QI001724,DLV002828,PO-00828,APAC,INS009,2024-01-16,2,30,Pass,None,False
QI001725,DLV002829,PO-00829,APAC,INS015,2024-03-19,1,23,Pass,Cosmetic,False
QI001726,DLV002830,PO-00830,APAC,INS013,2024-04-15,1,44,Pass,None,False
QI001727,DLV002832,PO-00832,APAC,INS011,2024-01-13,7,36,Fail,Functional,True
QI001728,DLV002833,PO-00833,APAC,INS020,2024-03-07,6,14,Fail,Cosmetic,True
QI001729,DLV002834,PO-00834,APAC,INS005,2024-04-05,6,36,Fail,None,True
QI001730,DLV002835,PO-00835,APAC,INS017,2024-02-12,5,41,Fail,None,True
QI001731,DLV002836,PO-00836,APAC,INS005,2024-02-17,0,45,Pass,None,False
QI001732,DLV002837,PO-00837,APAC,INS004,2024-01-27,0,34,Pass,Cosmetic,False
QI001733,DLV002842,PO-00842,APAC,INS009,2024-03-19,5,31,Fail,Critical,True
QI001734,DLV002850,PO-00850,APAC,INS019,2024-04-19,7,24,Fail,None,True
QI001735,DLV002851,PO-00851,APAC,INS010,2024-02-14,2,28,Pass,Functional,False
QI001736,DLV002855,PO-00855,APAC,INS004,2024-03-24,1,36,Pass,Cosmetic,False
QI001737,DLV002856,PO-00856,APAC,INS019,2024-03-16,3,24,Fail,Functional,False
QI001738,DLV002858,PO-00858,APAC,INS017,2024-02-29,6,30,Fail,None,True
QI001739,DLV002859,PO-00859,APAC,INS002,2024-04-20,5,38,Fail,None,True
QI001740,DLV002860,PO-00860,APAC,INS013,2024-03-10,2,45,Pass,None,False
QI001741,DLV002861,PO-00861,APAC,INS004,2024-04-23,5,10,Fail,None,True
QI001742,DLV002862,PO-00862,APAC,INS011,2024-02-01,3,17,Fail,Cosmetic,False
QI001743,DLV002863,PO-00863,APAC,INS019,2024-02-22,1,15,Pass,Cosmetic,False
QI001744,DLV002864,PO-00864,APAC,INS018,2024-03-27,7,19,Fail,Functional,True
QI001745,DLV002866,PO-00866,APAC,INS010,2024-04-16,0,44,Pass,Critical,False
QI001746,DLV002868,PO-00868,APAC,INS014,2024-04-02,4,28,Fail,Cosmetic,False
QI001747,DLV002870,PO-00870,APAC,INS019,2024-03-17,7,46,Fail,None,True
QI001748,DLV002871,PO-00871,APAC,INS005,2024-02-28,1,15,Pass,None,False
QI001749,DLV002872,PO-00872,APAC,INS007,2024-03-17,5,13,Fail,Functional,True
QI001750,DLV002873,PO-00873,APAC,INS011,2024-03-17,1,12,Pass,None,False
QI001751,DLV002875,PO-00875,APAC,INS015,2024-03-06,0,42,Pass,None,False
QI001752,DLV002876,PO-00876,APAC,INS009,2024-02-06,3,11,Fail,None,False
QI001753,DLV002877,PO-00877,APAC,INS012,2024-02-28,7,50,Fail,None,True
QI001754,DLV002878,PO-00878,APAC,INS017,2024-02-28,7,31,Fail,None,True
QI001755,DLV002881,PO-00881,APAC,INS010,2024-03-13,6,16,Fail,None,True
QI001756,DLV002882,PO-00882,APAC,INS015,2024-02-08,1,37,Pass,None,False
QI001757,DLV002883,PO-00883,APAC,INS013,2024-02-19,2,27,Pass,Functional,False
QI001758,DLV002885,PO-00885,APAC,INS006,2024-03-30,7,19,Fail,None,True
QI001759,DLV002888,PO-00888,APAC,INS003,2024-01-20,0,13,Pass,None,False
QI001760,DLV002889,PO-00889,APAC,INS015,2024-03-07,7,44,Fail,None,True
QI001761,DLV002891,PO-00891,APAC,INS014,2024-02-22,7,21,Fail,Cosmetic,True
QI001762,DLV002892,PO-00892,APAC,INS018,2024-04-14,7,32,Fail,Cosmetic,True
QI001763,DLV002893,PO-00893,APAC,INS017,2024-01-31,7,38,Fail,None,True
QI001764,DLV002894,PO-00894,APAC,INS006,2024-03-15,7,47,Fail,None,True
QI001765,DLV002898,PO-00898,APAC,INS013,2024-02-22,6,43,Fail,Critical,True
QI001766,DLV002899,PO-00899,APAC,INS003,2024-03-28,0,35,Pass,Critical,False
QI001767,DLV002901,PO-00901,APAC,INS014,2024-02-18,4,31,Fail,Cosmetic,False
QI001768,DLV002902,PO-00902,APAC,INS012,2024-02-28,4,41,Fail,None,False
QI001769,DLV002903,PO-00903,APAC,INS020,2024-03-08,0,19,Pass,None,False
QI001770,DLV002905,PO-00905,APAC,INS009,2024-04-07,3,42,Fail,None,False
QI001771,DLV002907,PO-00907,APAC,INS005,2024-03-15,1,22,Pass,None,False
QI001772,DLV002908,PO-00908,APAC,INS008,2024-03-11,5,48,Fail,None,True
QI001773,DLV002909,PO-00909,APAC,INS003,2024-03-07,0,16,Pass,None,False
QI001774,DLV002910,PO-00910,APAC,INS004,2024-03-10,0,30,Pass,None,False
QI001775,DLV002912,PO-00912,APAC,INS006,2024-01-22,7,22,Fail,None,True
QI001776,DLV002915,PO-00915,APAC,INS001,2024-04-07,4,26,Fail,Cosmetic,False
QI001777,DLV002916,PO-00916,APAC,INS009,2024-04-03,7,19,Fail,None,True
QI001778,DLV002919,PO-00919,APAC,INS018,2024-03-25,5,29,Fail,None,True
QI001779,DLV002921,PO-00921,APAC,INS007,2024-04-14,1,48,Pass,None,False
QI001780,DLV002924,PO-00924,APAC,INS008,2024-04-01,6,28,Fail,None,True
QI001781,DLV002925,PO-00925,APAC,INS015,2024-03-20,1,50,Pass,None,False
QI001782,DLV002928,PO-00928,APAC,INS012,2024-02-21,1,15,Pass,Cosmetic,False
QI001783,DLV002929,PO-00929,APAC,INS004,2024-03-23,1,14,Pass,None,False
QI001784,DLV002930,PO-00930,APAC,INS020,2024-04-16,7,25,Fail,None,True
QI001785,DLV002931,PO-00931,APAC,INS006,2024-02-19,5,33,Fail,None,True
QI001786,DLV002932,PO-00932,APAC,INS011,2024-03-20,3,20,Fail,Cosmetic,False
QI001787,DLV002933,PO-00933,APAC,INS006,2024-03-21,0,33,Pass,Critical,False
QI001788,DLV002934,PO-00934,APAC,INS008,2024-01-26,1,35,Pass,None,False
QI001789,DLV002935,PO-00935,APAC,INS006,2024-04-14,3,41,Fail,Functional,False
QI001790,DLV002937,PO-00937,APAC,INS007,2024-01-10,5,21,Fail,None,True
QI001791,DLV002939,PO-00939,APAC,INS016,2024-04-02,5,15,Fail,None,True
QI001792,DLV002942,PO-00942,APAC,INS014,2024-03-19,0,11,Pass,None,False
QI001793,DLV002944,PO-00944,APAC,INS020,2024-01-19,6,24,Fail,None,True
QI001794,DLV002945,PO-00945,APAC,INS005,2024-03-29,7,13,Fail,None,True
QI001795,DLV002946,PO-00946,APAC,INS015,2024-02-29,6,27,Fail,None,True
QI001796,DLV002947,PO-00947,APAC,INS009,2024-02-22,2,50,Pass,None,False
QI001797,DLV002948,PO-00948,APAC,INS002,2024-03-10,2,24,Pass,None,False
QI001798,DLV002950,PO-00950,APAC,INS004,2024-02-05,5,14,Fail,None,True
QI001799,DLV002952,PO-00952,APAC,INS013,2024-01-27,2,41,Pass,None,False
QI001800,DLV002953,PO-00953,APAC,INS010,2024-04-12,5,11,Fail,Critical,True
QI001801,DLV002954,PO-00954,APAC,INS015,2024-02-11,5,14,Fail,None,True
QI001802,DLV002958,PO-00958,APAC,INS012,2024-04-12,4,25,Fail,None,False
QI001803,DLV002960,PO-00960,APAC,INS018,2024-01-23,7,27,Fail,None,True
QI001804,DLV002962,PO-00962,APAC,INS015,2024-01-16,5,25,Fail,None,True
QI001805,DLV002963,PO-00963,APAC,INS011,2024-01-24,4,26,Fail,Functional,False
QI001806,DLV002964,PO-00964,APAC,INS013,2024-04-05,3,10,Fail,None,False
QI001807,DLV002965,PO-00965,APAC,INS008,2024-03-22,3,49,Fail,None,False
QI001808,DLV002966,PO-00966,APAC,INS012,2024-03-04,1,10,Pass,Functional,False
QI001809,DLV002967,PO-00967,APAC,INS008,2024-03-28,3,41,Fail,None,False
QI001810,DLV002968,PO-00968,APAC,INS019,2024-01-16,4,16,Fail,None,False
QI001811,DLV002969,PO-00969,APAC,INS010,2024-04-05,6,32,Fail,None,True
QI001812,DLV002973,PO-00973,APAC,INS007,2024-03-14,2,13,Pass,None,False
QI001813,DLV002974,PO-00974,APAC,INS008,2024-02-26,4,43,Fail,Critical,False
QI001814,DLV002979,PO-00979,APAC,INS011,2024-04-05,6,25,Fail,None,True
QI001815,DLV002982,PO-00982,APAC,INS012,2024-03-07,4,50,Fail,Cosmetic,False
QI001816,DLV002983,PO-00983,APAC,INS010,2024-02-08,1,14,Pass,None,False
QI001817,DLV002984,PO-00984,APAC,INS005,2024-03-13,7,47,Fail,None,True
QI001818,DLV002985,PO-00985,APAC,INS020,2024-03-23,0,23,Pass,Cosmetic,False
QI001819,DLV002990,PO-00990,APAC,INS004,2024-02-16,1,16,Pass,None,False
QI001820,DLV002991,PO-00991,APAC,INS015,2024-03-04,0,12,Pass,Functional,False
QI001821,DLV002992,PO-00992,APAC,INS003,2024-03-19,7,38,Fail,None,True
QI001822,DLV002994,PO-00994,APAC,INS007,2024-04-04,1,22,Pass,Cosmetic,False
QI001823,DLV002995,PO-00995,APAC,INS009,2024-03-02,0,40,Pass,None,False
QI001824,DLV002997,PO-00997,APAC,INS011,2024-01-13,5,10,Fail,Cosmetic,True
QI001825,DLV003241,PO-00089,AMER,INS005,2024-03-21,2,22,Pass,None,False
QI001826,DLV003243,PO-00211,AMER,INS004,2024-04-20,4,39,Fail,None,False
QI001827,DLV003245,PO-00228,AMER,INS015,2024-04-14,0,41,Pass,Cosmetic,False
QI001828,DLV003247,PO-00240,AMER,INS012,2024-03-21,1,43,Pass,None,False
QI001829,DLV003249,PO-00244,AMER,INS008,2024-02-17,7,13,Fail,None,True
QI001830,DLV003251,PO-00248,AMER,INS013,2024-05-11,0,40,Pass,None,False
