delivery_id,po_id,warehouse_id,supplier_id,received_date,ship_date,quantity_received,delivery_type,return_basis,receipt_status,carrier,receiving_dock,inspector_id,condition_on_arrival,delivery_notes
DLV000872,PO-00827,AMER,SUP011,2024-03-30,2024-03-09,227,Primary,,accepted,OceanLink,DOCK-C,INS007,Good,Correct paperwork
DLV000873,PO-00828,AMER,SUP003,2024-03-03,2024-02-27,128,Primary,,accepted,OceanLink,DOCK-B,INS008,Good,
DLV000874,PO-00829,AMER,SUP057,2024-02-19,2024-02-19,558,Primary,,accepted,FastFreight,DOCK-B,INS005,Good,Minor packaging damage
DLV000875,PO-00830,AMER,SUP055,2024-03-18,2024-03-18,621,Primary,,accepted,FastFreight,DOCK-B,INS010,Good,
DLV000876,PO-00831,AMER,SUP046,2024-03-24,2024-03-24,70,Primary,,accepted,DirectHaul,DOCK-C,INS015,Good,
DLV000877,PO-00832,AMER,SUP047,2024-02-15,2024-02-11,931,Primary,,accepted,FreightCo,DOCK-B,INS001,Good,
DLV000878,PO-00833,AMER,SUP054,2024-04-11,2024-04-11,165,Primary,,accepted,FastFreight,DOCK-D,INS009,Good,Partial shipment 1 of 2
DLV000879,PO-00833,AMER,SUP054,2024-04-18,2024-04-18,124,Primary,,accepted,FastFreight,DOCK-A,INS019,Good,Partial shipment 2 of 2
DLV000880,PO-00834,AMER,SUP014,2024-02-07,2024-02-03,73,Primary,,accepted,PrimeLogistics,DOCK-B,INS018,Good,
DLV000881,PO-00835,AMER,SUP021,2024-02-27,2024-02-21,910,Primary,,accepted,FreightCo,DOCK-D,INS007,Good,
DLV000882,PO-00836,AMER,SUP028,2024-01-30,2024-01-27,152,Primary,,accepted,FreightCo,DOCK-A,INS008,Good,
DLV000883,PO-00837,AMER,SUP038,2024-02-12,2024-02-05,217,Primary,,accepted,FreightCo,DOCK-A,INS002,Good,
DLV000884,PO-00838,AMER,SUP013,2024-02-02,2024-02-02,447,Primary,,accepted,GlobalShip,DOCK-A,INS011,Good,
DLV000885,PO-00839,AMER,SUP008,2024-01-19,2024-01-19,997,Primary,,accepted,FreightCo,DOCK-B,INS013,Good,Partial pallet
DLV000886,PO-00840,AMER,SUP025,2024-03-29,2024-03-29,865,Primary,,accepted,GlobalShip,DOCK-C,INS016,Good,
DLV000887,PO-00841,AMER,SUP006,2024-03-09,2024-03-02,997,Primary,,accepted,OceanLink,DOCK-D,INS005,Good,
DLV000888,PO-00842,AMER,SUP004,2024-03-03,2024-03-03,1015,Primary,,accepted,OceanLink,DOCK-D,INS011,Good,
DLV000889,PO-00843,AMER,SUP020,2024-04-15,2024-04-15,631,Primary,,accepted,OceanLink,DOCK-D,INS001,Good,
DLV000890,PO-00844,AMER,SUP021,2024-03-03,2024-03-03,689,Primary,,accepted,OceanLink,DOCK-D,INS012,Good,Partial pallet
DLV000891,PO-00845,AMER,SUP056,2024-02-02,2024-02-02,983,Primary,,accepted,DirectHaul,DOCK-A,INS018,Good,
DLV000892,PO-00846,AMER,SUP004,2024-03-15,2024-03-08,195,Primary,,provisional_receipt,PrimeLogistics,DOCK-D,INS001,Good,
DLV000893,PO-00847,AMER,SUP007,2024-01-08,2024-01-08,1004,Primary,,accepted,DirectHaul,DOCK-B,INS018,Good,
DLV000894,PO-00848,AMER,SUP036,2024-02-28,2024-02-28,374,Primary,,accepted,GlobalShip,DOCK-C,INS003,Good,
DLV000895,PO-00849,AMER,SUP035,2024-01-26,2024-01-20,481,Primary,,accepted,GlobalShip,DOCK-B,INS006,Good,
DLV000896,PO-00850,AMER,SUP055,2024-02-27,2024-02-27,601,Primary,,accepted,PrimeLogistics,DOCK-C,INS014,Good,
DLV000897,PO-00851,AMER,SUP059,2024-03-04,2024-03-04,563,Primary,,accepted,OceanLink,DOCK-D,INS020,Good,
DLV000898,PO-00852,AMER,SUP005,2024-02-26,2024-02-20,93,Primary,,accepted,FreightCo,DOCK-D,INS011,Good,
DLV000899,PO-00853,AMER,SUP048,2024-03-01,2024-03-01,332,Primary,,accepted,FastFreight,DOCK-A,INS009,Good,
DLV000900,PO-00854,AMER,SUP059,2024-02-09,2024-01-30,644,Primary,,provisional_receipt,FreightCo,DOCK-D,INS006,Good,
DLV000901,PO-00855,AMER,SUP056,2024-01-31,2024-01-31,48,Primary,,accepted,PrimeLogistics,DOCK-B,INS016,Good,
DLV000902,PO-00856,AMER,SUP015,2024-03-10,2024-03-03,380,Primary,,accepted,FastFreight,DOCK-B,INS011,Good,
DLV000903,PO-00857,AMER,SUP031,2024-03-02,2024-02-27,285,Primary,,accepted,DirectHaul,DOCK-B,INS020,Good,Minor packaging damage
DLV000904,PO-00858,AMER,SUP038,2024-02-03,2024-02-03,800,Primary,,accepted,DirectHaul,DOCK-B,INS009,Good,
DLV000905,PO-00859,AMER,SUP060,2024-03-19,2024-03-19,467,Primary,,accepted,OceanLink,DOCK-B,INS016,Good,
DLV000906,PO-00860,AMER,SUP023,2024-01-30,2024-01-30,333,Primary,,accepted,GlobalShip,DOCK-B,INS013,Good,
DLV000907,PO-00861,AMER,SUP045,2024-04-01,2024-04-01,269,Primary,,accepted,OceanLink,DOCK-D,INS009,Good,Partial shipment 1 of 2
DLV000908,PO-00861,AMER,SUP045,2024-04-08,2024-04-08,202,Primary,,accepted,OceanLink,DOCK-D,INS015,Good,Partial shipment 2 of 2
DLV000909,PO-00862,AMER,SUP057,2024-04-24,2024-04-24,304,Primary,,accepted,FreightCo,DOCK-B,INS001,Good,
DLV000910,PO-00863,AMER,SUP042,2024-03-14,2024-03-07,402,Primary,,accepted,GlobalShip,DOCK-D,INS011,Good,
DLV000911,PO-00864,AMER,SUP018,2024-04-15,2024-04-15,791,Primary,,accepted,GlobalShip,DOCK-C,INS003,Good,
DLV000912,PO-00865,AMER,SUP052,2024-03-26,2024-03-21,454,Primary,,accepted,FastFreight,DOCK-C,INS018,Good,
DLV000913,PO-00866,AMER,SUP016,2024-02-01,2024-01-25,587,Primary,,accepted,FreightCo,DOCK-B,INS003,Good,
DLV000914,PO-00867,AMER,SUP011,2024-01-21,2024-01-21,174,Primary,,accepted,OceanLink,DOCK-A,INS005,Good,Correct paperwork
DLV000915,PO-00868,AMER,SUP051,2024-01-10,2024-01-06,111,Primary,,accepted,FreightCo,DOCK-C,INS007,Good,
DLV000916,PO-00869,AMER,SUP047,2024-03-17,2024-03-17,99,Primary,,accepted,PrimeLogistics,DOCK-C,INS018,Good,
DLV000917,PO-00870,AMER,SUP039,2024-04-18,2024-04-18,130,Primary,,accepted,FastFreight,DOCK-C,INS020,Good,
DLV000918,PO-00871,AMER,SUP045,2024-04-21,2024-04-02,775,Primary,,accepted,FreightCo,DOCK-C,INS014,Good,
DLV000919,PO-00872,AMER,SUP047,2024-04-08,2024-04-08,693,Primary,,accepted,PrimeLogistics,DOCK-B,INS004,Good,
DLV000920,PO-00873,AMER,SUP009,2024-03-20,2024-03-14,708,Primary,,accepted,OceanLink,DOCK-C,INS020,Good,
DLV000921,PO-00874,AMER,SUP004,2024-04-14,2024-04-14,928,Primary,,accepted,DirectHaul,DOCK-B,INS005,Good,
DLV000922,PO-00875,AMER,SUP022,2024-02-18,2024-02-12,714,Primary,,accepted,GlobalShip,DOCK-A,INS008,Good,
DLV000923,PO-00876,AMER,SUP014,2024-02-02,2024-02-02,112,Primary,,accepted,FreightCo,DOCK-D,INS007,Good,
DLV000924,PO-00877,AMER,SUP014,2024-03-05,2024-03-05,193,Primary,,provisional_receipt,OceanLink,DOCK-A,INS017,Good,
DLV000925,PO-00878,AMER,SUP021,2024-02-15,2024-02-09,776,Primary,,accepted,FastFreight,DOCK-B,INS006,Good,
DLV000926,PO-00879,AMER,SUP039,2024-04-10,2024-04-10,610,Primary,,provisional_receipt,OceanLink,DOCK-B,INS010,Good,
DLV000927,PO-00880,AMER,SUP020,2024-04-15,2024-04-15,265,Primary,,accepted,FastFreight,DOCK-B,INS006,Good,
DLV000928,PO-00881,AMER,SUP023,2024-04-13,2024-03-22,998,Primary,,accepted,OceanLink,DOCK-C,INS006,Good,
DLV000929,PO-00882,AMER,SUP049,2024-01-28,2024-01-28,532,Primary,,accepted,FastFreight,DOCK-C,INS009,Good,Partial shipment 1 of 2
DLV000930,PO-00882,AMER,SUP049,2024-02-04,2024-02-04,399,Primary,,accepted,FastFreight,DOCK-C,INS002,Good,Partial shipment 2 of 2
DLV000931,PO-00883,AMER,SUP021,2024-01-27,2024-01-27,177,Primary,,accepted,OceanLink,DOCK-C,INS008,Good,
DLV000932,PO-00884,AMER,SUP032,2024-03-18,2024-03-14,679,Primary,,accepted,OceanLink,DOCK-D,INS012,Good,
DLV000933,PO-00885,AMER,SUP037,2024-03-21,2024-03-21,549,Primary,,accepted,FreightCo,DOCK-C,INS001,Good,
DLV000934,PO-00886,AMER,SUP049,2024-02-24,2024-02-24,657,Primary,,accepted,GlobalShip,DOCK-A,INS008,Good,
DLV000935,PO-00887,AMER,SUP015,2024-03-17,2024-03-17,316,Primary,,accepted,FreightCo,DOCK-D,INS007,Good,
DLV000936,PO-00888,AMER,SUP029,2024-02-17,2024-02-17,638,Primary,,provisional_receipt,OceanLink,DOCK-B,INS012,Good,
DLV000937,PO-00889,AMER,SUP021,2024-03-15,2024-03-15,549,Primary,,accepted,FastFreight,DOCK-D,INS004,Good,
DLV000938,PO-00890,AMER,SUP038,2024-02-17,2024-02-17,581,Primary,,accepted,GlobalShip,DOCK-B,INS010,Good,
DLV000939,PO-00891,AMER,SUP017,2024-01-14,2024-01-14,417,Primary,,accepted,FreightCo,DOCK-C,INS009,Good,
DLV000940,PO-00892,AMER,SUP043,2024-02-03,2024-01-27,956,Primary,,accepted,GlobalShip,DOCK-D,INS016,Good,
DLV000941,PO-00893,AMER,SUP007,2024-04-08,2024-04-01,73,Primary,,accepted,FastFreight,DOCK-B,INS010,Good,
DLV000942,PO-00894,AMER,SUP027,2024-03-17,2024-03-17,518,Primary,,provisional_receipt,OceanLink,DOCK-D,INS006,Good,
DLV000943,PO-00895,AMER,SUP060,2024-04-09,2024-04-09,714,Primary,,accepted,GlobalShip,DOCK-A,INS017,Good,
DLV000944,PO-00896,AMER,SUP037,2024-01-27,2024-01-27,393,Primary,,accepted,OceanLink,DOCK-C,INS003,Good,Partial shipment 1 of 2
DLV000945,PO-00896,AMER,SUP037,2024-02-03,2024-02-03,295,Primary,,accepted,OceanLink,DOCK-C,INS003,Good,Partial shipment 2 of 2
DLV000946,PO-00897,AMER,SUP033,2024-01-29,2024-01-29,917,Primary,,accepted,FreightCo,DOCK-A,INS013,Good,
DLV000947,PO-00898,AMER,SUP030,2024-02-08,2024-02-03,711,Primary,,accepted,GlobalShip,DOCK-A,INS016,Good,Correct paperwork
DLV000948,PO-00899,AMER,SUP045,2024-02-19,2024-02-19,887,Primary,,accepted,GlobalShip,DOCK-D,INS011,Good,
DLV000949,PO-00900,AMER,SUP032,2024-03-11,2024-03-11,46,Primary,,accepted,PrimeLogistics,DOCK-C,INS005,Good,Partial shipment 1 of 2
DLV000950,PO-00900,AMER,SUP032,2024-03-18,2024-03-18,34,Primary,,accepted,PrimeLogistics,DOCK-A,INS009,Good,Partial shipment 2 of 2
DLV000951,PO-00901,AMER,SUP013,2024-04-02,2024-03-28,871,Primary,,accepted,FreightCo,DOCK-D,INS016,Good,
DLV000952,PO-00902,AMER,SUP034,2024-02-17,2024-02-17,638,Primary,,accepted,OceanLink,DOCK-B,INS014,Good,
DLV000953,PO-00903,AMER,SUP034,2024-02-27,2024-02-27,557,Primary,,accepted,,DOCK-D,INS004,Good,
DLV000954,PO-00904,AMER,SUP048,2024-04-10,2024-04-07,918,Primary,,accepted,GlobalShip,DOCK-C,INS009,Good,
DLV000955,PO-00905,AMER,SUP019,2024-03-23,2024-03-23,610,Primary,,accepted,DirectHaul,DOCK-C,INS006,Good,
DLV000956,PO-00906,AMER,SUP007,2024-01-28,2024-01-28,1003,Primary,,provisional_receipt,FreightCo,DOCK-C,INS008,Good,
DLV000957,PO-00907,AMER,SUP002,2024-02-10,2024-02-10,426,Primary,,accepted,FreightCo,DOCK-D,INS018,Good,
DLV000958,PO-00908,AMER,SUP048,2024-03-16,2024-03-13,194,Primary,,accepted,,DOCK-B,INS017,Good,
DLV000959,PO-00909,AMER,SUP032,2024-03-09,2024-03-09,409,Primary,,accepted,FastFreight,DOCK-B,INS019,Good,
DLV000960,PO-00910,AMER,SUP032,2024-03-21,2024-03-17,461,Primary,,accepted,OceanLink,DOCK-C,INS001,Good,
DLV000961,PO-00911,AMER,SUP052,2024-02-08,2024-02-05,64,Primary,,accepted,OceanLink,DOCK-C,INS004,Good,
DLV000962,PO-00912,AMER,SUP005,2024-01-28,2024-01-28,734,Primary,,accepted,OceanLink,DOCK-B,INS004,Good,
DLV000963,PO-00913,AMER,SUP045,2024-02-09,2024-02-09,559,Primary,,accepted,PrimeLogistics,DOCK-A,INS004,Good,
DLV000964,PO-00914,AMER,SUP051,2024-02-19,2024-02-15,261,Primary,,accepted,FreightCo,DOCK-C,INS007,Good,
DLV000965,PO-00915,AMER,SUP038,2024-03-06,2024-02-29,688,Primary,,accepted,GlobalShip,DOCK-D,INS020,Good,
DLV000966,PO-00916,AMER,SUP039,2024-04-12,2024-04-12,237,Primary,,accepted,FastFreight,DOCK-D,INS009,Good,Correct paperwork
DLV000967,PO-00917,AMER,SUP046,2024-02-06,2024-02-06,630,Primary,,accepted,OceanLink,DOCK-C,INS008,Good,
DLV000968,PO-00918,AMER,SUP036,2024-01-12,2024-01-07,576,Primary,,provisional_receipt,GlobalShip,DOCK-D,INS013,Good,
DLV000969,PO-00919,AMER,SUP023,2024-04-22,2024-04-22,796,Primary,,accepted,FreightCo,DOCK-A,INS002,Good,
DLV000970,PO-00920,AMER,SUP033,2024-02-01,2024-01-29,170,Primary,,accepted,DirectHaul,DOCK-B,INS007,Good,
DLV000971,PO-00921,AMER,SUP028,2024-03-31,2024-03-24,1009,Primary,,accepted,FastFreight,DOCK-B,INS004,Good,
DLV000972,PO-00922,AMER,SUP048,2024-02-02,2024-02-02,201,Primary,,accepted,OceanLink,DOCK-A,INS016,Good,
DLV000973,PO-00923,AMER,SUP016,2024-01-18,2024-01-18,150,Primary,,provisional_receipt,GlobalShip,DOCK-C,INS014,Good,
DLV000974,PO-00924,AMER,SUP045,2024-02-04,2024-01-25,272,Primary,,accepted,OceanLink,DOCK-C,INS015,Good,Minor packaging damage
DLV000975,PO-00925,AMER,SUP047,2024-04-11,2024-04-11,567,Primary,,accepted,DirectHaul,DOCK-B,INS016,Good,
DLV000976,PO-00926,AMER,SUP043,2024-02-24,2024-02-24,470,Primary,,accepted,OceanLink,DOCK-D,INS003,Good,
DLV000977,PO-00927,AMER,SUP057,2024-02-07,2024-02-07,180,Primary,,provisional_receipt,GlobalShip,DOCK-D,INS018,Good,
DLV000978,PO-00928,AMER,SUP017,2024-04-22,2024-04-22,203,Primary,,accepted,FreightCo,DOCK-B,INS020,Good,
DLV000979,PO-00929,AMER,SUP002,2024-03-19,2024-03-19,333,Primary,,accepted,PrimeLogistics,DOCK-A,INS007,Good,
DLV000980,PO-00930,AMER,SUP007,2024-01-10,2024-01-10,857,Primary,,accepted,,DOCK-D,INS009,Good,
DLV000981,PO-00931,AMER,SUP005,2024-02-10,2024-02-04,234,Primary,,accepted,OceanLink,DOCK-C,INS020,Good,
DLV000982,PO-00932,AMER,SUP032,2024-04-02,2024-04-02,721,Primary,,accepted,OceanLink,DOCK-B,INS011,Good,
DLV000983,PO-00933,AMER,SUP004,2024-01-11,2024-01-11,663,Primary,,accepted,PrimeLogistics,DOCK-B,INS004,Good,
DLV000984,PO-00934,AMER,SUP002,2024-01-19,2024-01-12,690,Primary,,accepted,OceanLink,DOCK-C,INS004,Good,
DLV000985,PO-00935,AMER,SUP044,2024-02-17,2024-02-17,480,Primary,,accepted,GlobalShip,DOCK-A,INS008,Good,
DLV000986,PO-00936,AMER,SUP037,2024-04-11,2024-04-11,136,Primary,,accepted,FastFreight,DOCK-D,INS008,Good,
DLV000987,PO-00937,AMER,SUP029,2024-01-27,2024-01-27,432,Primary,,accepted,DirectHaul,DOCK-A,INS006,Good,
DLV000988,PO-00938,AMER,SUP008,2024-02-26,2024-02-23,736,Primary,,accepted,DirectHaul,DOCK-A,INS018,Partial,
DLV000989,PO-00939,AMER,SUP057,2024-04-02,2024-04-02,570,Primary,,accepted,FreightCo,DOCK-D,INS019,Good,
DLV000990,PO-00940,AMER,SUP017,2024-02-06,2024-02-06,378,Primary,,accepted,DirectHaul,DOCK-A,INS010,Good,
DLV000991,PO-00941,AMER,SUP042,2024-02-16,2024-02-13,242,Primary,,accepted,,DOCK-C,INS009,Good,
DLV000992,PO-00942,AMER,SUP024,2024-03-26,2024-03-26,796,Primary,,accepted,GlobalShip,DOCK-D,INS020,Good,
DLV000993,PO-00943,AMER,SUP012,2024-02-16,2024-02-10,397,Primary,,provisional_receipt,DirectHaul,DOCK-B,INS007,Good,
DLV000994,PO-00944,AMER,SUP017,2024-02-17,2024-02-17,55,Primary,,accepted,OceanLink,DOCK-A,INS011,Good,
DLV000995,PO-00945,AMER,SUP017,2024-02-02,2024-02-02,912,Primary,,accepted,OceanLink,DOCK-B,INS019,Good,Minor packaging damage
DLV000996,PO-00946,AMER,SUP040,2024-01-20,2024-01-20,1009,Primary,,accepted,PrimeLogistics,DOCK-D,INS016,Good,
DLV000997,PO-00947,AMER,SUP032,2024-02-21,2024-02-21,733,Primary,,accepted,DirectHaul,DOCK-B,INS016,Good,Correct paperwork
DLV000998,PO-00948,AMER,SUP024,2024-04-12,2024-04-08,836,Primary,,accepted,FreightCo,DOCK-A,INS010,Good,
DLV000999,PO-00949,AMER,SUP043,2024-01-20,2024-01-20,666,Primary,,accepted,DirectHaul,DOCK-C,INS019,Good,
DLV001000,PO-00950,AMER,SUP047,2024-03-04,2024-03-04,83,Primary,,accepted,FreightCo,DOCK-A,INS005,Good,
DLV001001,PO-00951,AMER,SUP004,2024-04-20,2024-04-13,498,Primary,,accepted,FastFreight,DOCK-B,INS002,Good,Partial pallet
DLV001002,PO-00952,AMER,SUP024,2024-04-05,2024-04-02,441,Primary,,accepted,FreightCo,DOCK-D,INS020,Good,
DLV001003,PO-00953,AMER,SUP021,2024-03-03,2024-03-03,420,Primary,,accepted,GlobalShip,DOCK-D,INS016,Good,
DLV001004,PO-00954,AMER,SUP023,2024-02-21,2024-02-18,247,Primary,,provisional_receipt,DirectHaul,DOCK-A,INS013,Good,Partial pallet
DLV001005,PO-00955,AMER,SUP034,2024-01-25,2024-01-11,537,Primary,,accepted,GlobalShip,DOCK-B,INS006,Good,
DLV001006,PO-00956,AMER,SUP028,2024-02-23,2024-02-23,897,Primary,,accepted,GlobalShip,DOCK-A,INS008,Good,Correct paperwork
DLV001007,PO-00957,AMER,SUP038,2024-01-12,2024-01-12,465,Primary,,accepted,DirectHaul,DOCK-A,INS003,Good,
DLV001008,PO-00958,AMER,SUP026,2024-01-08,2024-01-05,88,Primary,,accepted,GlobalShip,DOCK-A,INS007,Good,Partial pallet
DLV001009,PO-00959,AMER,SUP022,2024-03-24,2024-03-24,664,Primary,,accepted,,DOCK-D,INS018,Good,
DLV001010,PO-00960,AMER,SUP018,2024-02-11,2024-02-11,947,Primary,,accepted,FastFreight,DOCK-D,INS009,Good,
DLV001011,PO-00961,AMER,SUP006,2024-03-11,2024-03-07,915,Primary,,provisional_receipt,OceanLink,DOCK-D,INS014,Good,
DLV001012,PO-00962,AMER,SUP012,2024-02-28,2024-02-22,168,Primary,,accepted,OceanLink,DOCK-A,INS006,Good,
DLV001013,PO-00963,AMER,SUP037,2024-01-16,2024-01-11,644,Primary,,accepted,GlobalShip,DOCK-C,INS015,Good,
DLV001014,PO-00964,AMER,SUP012,2024-03-16,2024-03-16,799,Primary,,accepted,FreightCo,DOCK-D,INS007,Good,
DLV001015,PO-00965,AMER,SUP060,2024-02-15,2024-02-12,880,Primary,,accepted,DirectHaul,DOCK-B,INS013,Good,
DLV001016,PO-00966,AMER,SUP031,2024-03-19,2024-03-19,741,Primary,,accepted,OceanLink,DOCK-C,INS011,Good,
DLV001017,PO-00967,AMER,SUP019,2024-01-30,2024-01-30,851,Primary,,accepted,OceanLink,DOCK-D,INS005,Good,
DLV001018,PO-00968,AMER,SUP051,2024-04-11,2024-04-11,555,Primary,,provisional_receipt,PrimeLogistics,DOCK-C,INS009,Damaged,
DLV001019,PO-00969,AMER,SUP005,2024-03-01,2024-02-24,396,Primary,,accepted,DirectHaul,DOCK-A,INS015,Good,
DLV001020,PO-00970,AMER,SUP009,2024-04-18,2024-04-03,1157,Primary,,accepted,FreightCo,DOCK-B,INS011,Good,
DLV001021,PO-00971,AMER,SUP060,2024-03-13,2024-03-13,271,Primary,,accepted,OceanLink,DOCK-D,INS019,Good,
DLV001022,PO-00972,AMER,SUP051,2024-02-13,2024-02-09,723,Primary,,accepted,DirectHaul,DOCK-D,INS013,Good,Minor packaging damage
DLV001023,PO-00973,AMER,SUP017,2024-02-06,2024-02-06,539,Primary,,accepted,DirectHaul,DOCK-B,INS014,Good,
DLV001024,PO-00974,AMER,SUP028,2024-03-14,2024-03-14,195,Primary,,accepted,GlobalShip,DOCK-C,INS002,Good,
DLV001025,PO-00975,AMER,SUP025,2024-02-13,2024-02-13,192,Primary,,accepted,FastFreight,DOCK-A,INS004,Good,Partial shipment 1 of 2
DLV001026,PO-00975,AMER,SUP025,2024-02-20,2024-02-20,144,Primary,,accepted,FastFreight,DOCK-D,INS006,Good,Partial shipment 2 of 2
DLV001027,PO-00976,AMER,SUP055,2024-03-28,2024-03-28,800,Primary,,accepted,DirectHaul,DOCK-B,INS010,Good,
DLV001028,PO-00977,AMER,SUP021,2024-04-04,2024-03-30,370,Primary,,accepted,DirectHaul,DOCK-C,INS007,Good,
DLV001029,PO-00978,AMER,SUP056,2024-02-13,2024-02-13,545,Primary,,accepted,FreightCo,DOCK-A,INS020,Good,
DLV001030,PO-00979,AMER,SUP024,2024-01-30,2024-01-30,577,Primary,,accepted,FastFreight,DOCK-D,INS011,Good,
DLV001031,PO-00980,AMER,SUP051,2024-02-18,2024-02-18,320,Primary,,accepted,FreightCo,DOCK-A,INS018,Good,
DLV001032,PO-00981,AMER,SUP031,2024-03-30,2024-03-30,729,Primary,,accepted,DirectHaul,DOCK-A,INS014,Good,
DLV001033,PO-00982,AMER,SUP032,2024-02-09,2024-02-09,305,Primary,,accepted,FreightCo,DOCK-C,INS014,Good,
DLV001034,PO-00983,AMER,SUP060,2024-03-14,2024-03-14,483,Primary,,accepted,FastFreight,DOCK-A,INS009,Good,
DLV001035,PO-00984,AMER,SUP002,2024-02-20,2024-02-13,602,Primary,,accepted,FastFreight,DOCK-D,INS014,Good,Correct paperwork
DLV001036,PO-00985,AMER,SUP010,2024-01-22,2024-01-22,240,Primary,,accepted,FreightCo,DOCK-C,INS007,Good,
DLV001037,PO-00986,AMER,SUP026,2024-01-19,2024-01-15,70,Primary,,accepted,DirectHaul,DOCK-D,INS019,Good,
DLV001038,PO-00987,AMER,SUP006,2024-03-29,2024-03-29,494,Primary,,accepted,PrimeLogistics,DOCK-C,INS011,Good,
DLV001039,PO-00988,AMER,SUP042,2024-03-12,2024-03-12,412,Primary,,accepted,FastFreight,DOCK-D,INS012,Good,Partial shipment 1 of 2
DLV001040,PO-00988,AMER,SUP042,2024-03-19,2024-03-19,309,Primary,,accepted,FastFreight,DOCK-C,INS011,Good,Partial shipment 2 of 2
DLV001041,PO-00989,AMER,SUP008,2024-02-03,2024-01-29,512,Primary,,accepted,FastFreight,DOCK-D,INS008,Good,
DLV001042,PO-00990,AMER,SUP032,2024-03-18,2024-03-18,371,Primary,,accepted,FastFreight,DOCK-B,INS007,Good,Partial shipment 1 of 2
DLV001043,PO-00990,AMER,SUP032,2024-03-25,2024-03-25,279,Primary,,accepted,FastFreight,DOCK-D,INS014,Good,Partial shipment 2 of 2
DLV001044,PO-00991,AMER,SUP045,2024-02-09,2024-02-09,453,Primary,,accepted,DirectHaul,DOCK-A,INS010,Good,
DLV001045,PO-00992,AMER,SUP015,2024-01-09,2024-01-09,738,Primary,,accepted,PrimeLogistics,DOCK-B,INS007,Good,
DLV001046,PO-00993,AMER,SUP056,2024-01-15,2024-01-15,529,Primary,,accepted,FreightCo,DOCK-C,INS004,Good,
DLV001047,PO-00994,AMER,SUP049,2024-01-26,2024-01-26,513,Primary,,accepted,PrimeLogistics,DOCK-A,INS010,Good,
DLV001048,PO-00995,AMER,SUP003,2024-04-04,2024-04-04,582,Primary,,accepted,GlobalShip,DOCK-C,INS014,Partial,
DLV001049,PO-00996,AMER,SUP048,2024-04-01,2024-04-01,354,Primary,,accepted,PrimeLogistics,DOCK-B,INS009,Good,Minor packaging damage
DLV001050,PO-00997,AMER,SUP055,2024-01-19,2024-01-19,830,Primary,,accepted,OceanLink,DOCK-A,INS003,Good,
DLV001051,PO-00998,AMER,SUP060,2024-01-22,2024-01-22,525,Primary,,accepted,PrimeLogistics,DOCK-C,INS002,Good,Partial shipment 1 of 2
DLV001052,PO-00998,AMER,SUP060,2024-01-29,2024-01-29,394,Primary,,accepted,PrimeLogistics,DOCK-C,INS002,Good,Partial shipment 2 of 2
DLV001053,PO-00999,AMER,SUP028,2024-01-20,2024-01-20,70,Primary,,accepted,GlobalShip,DOCK-A,INS009,Good,
DLV001054,PO-01000,AMER,SUP020,2024-02-27,2024-02-21,876,Primary,,accepted,OceanLink,DOCK-D,INS006,Good,
DLV001055,PO-00001,APAC,SUP055,2024-02-28,2024-02-28,772,Primary,,accepted,OceanLink,DOCK-C,INS004,Good,
DLV001056,PO-00002,APAC,SUP038,2024-02-07,2024-02-07,743,Primary,,accepted,FastFreight,DOCK-B,INS008,Good,
DLV001057,PO-00003,APAC,SUP029,2024-04-02,2024-03-26,310,Primary,,accepted,DirectHaul,DOCK-A,INS005,Good,
DLV001058,PO-00004,APAC,SUP030,2024-01-25,2024-01-25,89,Primary,,accepted,GlobalShip,DOCK-C,INS005,Good,Partial shipment 1 of 2
DLV001059,PO-00004,APAC,SUP030,2024-02-01,2024-02-01,67,Primary,,accepted,GlobalShip,DOCK-B,INS009,Good,Partial shipment 2 of 2
DLV001060,PO-00005,APAC,SUP017,2024-03-12,2024-03-12,688,Primary,,accepted,FastFreight,DOCK-B,INS018,Good,
DLV001061,PO-00006,APAC,SUP053,2024-03-11,2024-03-11,225,Primary,,accepted,FastFreight,DOCK-D,INS019,Good,
DLV001062,PO-00007,APAC,SUP015,2024-03-29,2024-03-29,338,Primary,,provisional_receipt,FreightCo,DOCK-A,INS019,Good,
DLV001063,PO-00008,APAC,SUP002,2024-01-29,2024-01-25,128,Primary,,accepted,GlobalShip,DOCK-C,INS010,Good,
DLV001064,PO-00009,APAC,SUP025,2024-01-25,2024-01-22,131,Primary,,accepted,DirectHaul,DOCK-D,INS007,Good,
DLV001065,PO-00010,APAC,SUP029,2024-03-17,2024-03-07,984,Primary,,provisional_receipt,OceanLink,DOCK-B,INS017,Good,Minor packaging damage
DLV001066,PO-00011,APAC,SUP031,2024-02-27,2024-02-27,314,Primary,,accepted,DirectHaul,DOCK-A,INS002,Good,Partial pallet
DLV001067,PO-00012,APAC,SUP003,2024-03-01,2024-03-01,739,Primary,,accepted,FastFreight,DOCK-D,INS005,Good,Correct paperwork
DLV001068,PO-00013,APAC,SUP057,2024-03-30,2024-03-30,670,Primary,,accepted,FastFreight,DOCK-B,INS019,Good,Partial pallet
DLV001069,PO-00014,APAC,SUP021,2024-02-09,2024-02-05,326,Primary,,accepted,OceanLink,DOCK-A,INS019,Good,
DLV001070,PO-00015,APAC,SUP025,2024-02-16,2024-02-12,677,Primary,,provisional_receipt,DirectHaul,DOCK-D,INS020,Good,
