order_id,order_date,region,category,revenue,cogs
ORD-12100,2025-11-23,EU,Toys,459.24,316.34
ORD-12101,2025-12-26,NA,Apparel,275.85,150.9
ORD-12102,2025-12-13,EU,Electronics,95.82,66.36
ORD-12103,2025-12-31,EU,Apparel,354.03,154.04
ORD-12104,2025-12-19,EU,Electronics,400.77,232.93
ORD-12105,2025-11-28,APAC,Electronics,172.05,66.93
ORD-12106,2025-12-26,NA,Home,431.45,174.51
ORD-12107,2025-12-29,NA,Electronics,454.95,229.64
ORD-12108,2025-12-17,APAC,Home,152.91,65.42
ORD-12109,2025-11-04,APAC,Electronics,492.09,180.62
ORD-12110,2025-11-19,EU,Electronics,87.54,35.47
ORD-12111,2025-12-09,NA,Toys,116.97,36.76
ORD-12112,2025-11-20,LATAM,Home,108.43,63.08
ORD-12113,2025-11-23,APAC,Home,449.12,223.14
ORD-12114,2025-11-07,EU,Home,334.06,112.81
ORD-12115,2025-12-07,LATAM,Electronics,93.01,34.29
ORD-12116,2025-12-03,EU,Electronics,231.36,78.9
ORD-12117,2025-11-14,EU,Toys,315.34,171.87
ORD-12118,2025-11-10,APAC,Home,60.06,20.28
ORD-12119,2025-12-13,EU,Home,443.56,266.9
ORD-12120,2025-12-01,EU,Home,405.73,125.05
ORD-12121,2025-11-15,EU,Toys,262.5,104.93
ORD-12122,2025-12-25,EU,Electronics,484.22,317.78
ORD-12123,2025-11-07,NA,Electronics,220.53,129.54
ORD-12124,2025-11-23,NA,Electronics,492.37,162.08
ORD-12125,2025-12-25,NA,Electronics,340.6,214.05
ORD-12126,2025-12-06,EU,Home,324.64,161.42
ORD-12127,2025-11-24,NA,Toys,99.66,63.65
ORD-12128,2025-11-08,EU,Toys,443.33,239.53
ORD-12129,2025-12-19,NA,Apparel,225.2,128.98
ORD-12130,2025-11-18,APAC,Apparel,97.87,68.25
ORD-12131,2025-12-07,NA,Home,26.05,10.24
ORD-12132,2025-11-15,NA,Home,288.68,158.65
ORD-12133,2025-12-22,EU,Apparel,273.15,132.24
ORD-12134,2025-11-28,APAC,Electronics,365.29,115.35
ORD-12135,2025-12-25,EU,Home,447.32,136.79
ORD-12136,2025-12-06,NA,Electronics,58.12,20.21
ORD-12137,2025-12-20,EU,Apparel,371.12,207.69
ORD-12138,2025-12-23,EU,Toys,109.96,57.93
ORD-12139,2025-12-10,NA,Toys,431.92,225.19
ORD-12140,2025-12-10,NA,Home,413.15,129.21
ORD-12141,2025-12-14,NA,Apparel,279.58,136.36
ORD-12142,2025-12-12,APAC,Toys,360.92,241.76
ORD-12143,2025-12-06,EU,Apparel,170.89,78.44
ORD-12144,2025-11-02,EU,Apparel,246.16,135.38
ORD-12145,2025-12-09,EU,Apparel,414.39,253.58
ORD-12146,2025-12-30,EU,Electronics,240.45,147.53
ORD-12147,2025-12-13,NA,Toys,191.74,97.35
ORD-12148,2025-12-24,NA,Toys,257.22,165.44
ORD-12149,2025-12-15,NA,Home,417.56,190.64
ORD-12150,2025-11-18,NA,Home,180.9,118.58
ORD-12151,2025-11-02,APAC,Electronics,103.41,40.96
ORD-12152,2025-11-12,EU,Electronics,361.77,149.08
ORD-12153,2025-11-18,NA,Apparel,416.47,133.79
ORD-12154,2025-12-15,APAC,Apparel,68.31,42.23
ORD-12155,2025-12-19,LATAM,Electronics,135.14,63.09
ORD-12156,2025-11-20,EU,Toys,88.15,34.52
ORD-12157,2025-12-29,NA,Apparel,187.01,73.44
ORD-12158,2025-11-22,APAC,Toys,236.17,156.0
ORD-12159,2025-11-23,NA,Electronics,379.44,240.4
ORD-12160,2025-11-01,EU,Apparel,332.55,173.4
ORD-12161,2025-11-12,APAC,Apparel,318.05,173.8
ORD-12162,2025-12-26,LATAM,Electronics,189.14,92.63
ORD-12163,2025-11-10,EU,Electronics,423.89,193.58
ORD-12164,2025-12-07,NA,Toys,246.22,164.03
ORD-12165,2025-12-13,EU,Toys,489.97,171.61
ORD-12166,2025-11-26,NA,Toys,324.39,151.61
ORD-12167,2025-11-05,LATAM,Apparel,80.61,35.29
ORD-12168,2025-11-10,APAC,Apparel,344.57,172.03
ORD-12169,2025-12-18,NA,Apparel,176.05,85.04
ORD-12170,2025-12-11,NA,Electronics,349.44,177.36
ORD-12171,2025-11-02,APAC,Toys,53.43,19.02
ORD-12172,2025-11-06,LATAM,Home,103.94,52.52
ORD-12173,2025-12-18,EU,Apparel,430.75,170.99
ORD-12174,2025-12-04,APAC,Toys,129.05,48.23
ORD-12175,2025-11-14,LATAM,Home,421.78,137.47
ORD-12176,2025-11-25,LATAM,Home,154.05,93.21
ORD-12177,2025-11-27,NA,Electronics,328.58,154.75
ORD-12178,2025-11-30,APAC,Apparel,353.19,194.49
ORD-12179,2025-11-22,NA,Apparel,266.07,157.26
ORD-12180,2025-11-11,NA,Apparel,166.55,95.22
ORD-12181,2025-11-24,APAC,Electronics,122.07,59.59
ORD-12182,2025-11-20,NA,Toys,35.93,16.35
ORD-12183,2025-12-17,EU,Home,165.89,74.71
ORD-12184,2025-11-21,NA,Apparel,333.52,185.44
ORD-12185,2025-12-20,APAC,Apparel,470.39,234.22
ORD-12186,2025-12-31,NA,Electronics,438.18,280.28
ORD-12187,2025-12-07,EU,Toys,387.71,251.97
ORD-12188,2025-12-09,NA,Electronics,398.45,146.72
ORD-12189,2025-11-06,NA,Toys,339.19,120.24
ORD-12190,2025-12-27,LATAM,Apparel,144.94,80.03
ORD-12191,2025-11-04,EU,Electronics,455.45,191.51
ORD-12192,2025-11-10,NA,Toys,341.95,105.13
ORD-12193,2025-11-11,EU,Toys,289.01,189.43
ORD-12194,2025-12-19,EU,Toys,73.27,28.63
ORD-12195,2025-12-10,NA,Home,234.59,157.58
ORD-12196,2025-11-04,LATAM,Toys,240.97,141.44
ORD-12197,2025-12-14,NA,Toys,434.99,263.2
ORD-12198,2025-11-06,EU,Home,282.39,107.47
ORD-12199,2025-11-18,EU,Toys,202.59,79.76
ORD-12200,2025-11-29,LATAM,Electronics,488.86,248.59
ORD-12201,2025-12-13,APAC,Toys,73.15,26.98
ORD-12202,2025-11-28,LATAM,Apparel,222.82,94.07
ORD-12203,2025-12-02,NA,Home,40.17,17.22
ORD-12204,2025-12-09,APAC,Home,375.15,136.5
ORD-12205,2025-11-29,APAC,Home,460.68,176.01
ORD-12206,2025-11-27,NA,Electronics,154.42,95.03
ORD-12207,2025-11-18,LATAM,Electronics,432.0,158.49
ORD-12208,2025-11-14,EU,Electronics,160.26,49.9
ORD-12209,2025-12-19,APAC,Apparel,457.17,252.24
ORD-12210,2025-12-03,EU,Toys,381.9,263.66
ORD-12211,2025-11-08,LATAM,Apparel,406.36,175.74
ORD-12212,2025-11-23,EU,Toys,28.64,9.95
ORD-12213,2025-11-28,APAC,Home,482.15,254.65
ORD-12214,2025-11-08,NA,Home,368.8,244.35
ORD-12215,2025-11-19,EU,Home,166.28,102.03
ORD-12216,2025-12-14,NA,Toys,418.11,229.55
ORD-12217,2025-12-14,LATAM,Home,155.13,66.09
ORD-12218,2025-12-08,NA,Apparel,438.92,226.81
ORD-12219,2025-12-02,APAC,Apparel,74.04,24.91
ORD-12220,2025-12-04,NA,Home,357.77,204.49
ORD-12221,2025-12-13,APAC,Toys,279.54,164.94
ORD-12222,2025-11-20,APAC,Apparel,66.34,45.51
ORD-12223,2025-11-03,NA,Toys,136.11,55.01
ORD-12224,2025-11-15,LATAM,Apparel,25.95,7.98
ORD-12225,2025-11-26,NA,Toys,245.01,126.97
ORD-12226,2025-12-09,LATAM,Home,164.61,95.92
ORD-12227,2025-11-04,NA,Apparel,307.21,189.29
ORD-12228,2025-11-01,NA,Apparel,162.67,61.41
ORD-12229,2025-11-14,APAC,Home,163.96,66.35
ORD-12230,2025-11-20,NA,Home,376.73,190.26
ORD-12231,2025-12-31,NA,Electronics,43.11,18.63
ORD-12232,2025-11-14,APAC,Toys,453.39,292.08
ORD-12233,2025-12-20,LATAM,Electronics,429.09,210.04
ORD-12234,2025-11-09,EU,Toys,340.55,211.08
ORD-12235,2025-12-19,APAC,Electronics,304.75,162.2
ORD-12236,2025-11-17,APAC,Apparel,448.31,273.13
ORD-12237,2025-11-19,EU,Toys,108.96,47.19
ORD-12238,2025-11-21,NA,Electronics,57.91,36.63
ORD-12239,2025-11-08,APAC,Home,134.96,55.31
ORD-12240,2025-11-01,APAC,Toys,401.4,208.1
ORD-12241,2025-12-02,LATAM,Apparel,36.64,14.13
ORD-12242,2025-12-18,EU,Electronics,299.75,146.94
ORD-12243,2025-11-28,EU,Home,497.81,212.7
ORD-12244,2025-11-12,APAC,Electronics,430.73,175.17
ORD-12245,2025-11-09,APAC,Electronics,270.29,185.63
ORD-12246,2025-11-25,APAC,Apparel,50.55,18.4
ORD-12247,2025-12-05,APAC,Toys,419.06,257.69
ORD-12248,2025-12-16,APAC,Apparel,307.51,213.31
ORD-12249,2025-11-15,EU,Toys,75.17,23.15
ORD-12250,2025-12-03,EU,Home,65.05,37.7
ORD-12251,2025-12-06,NA,Toys,456.62,183.18
ORD-12252,2025-12-24,EU,Toys,341.22,107.89
ORD-12253,2025-12-13,APAC,Electronics,418.06,192.79
ORD-12254,2025-12-22,APAC,Toys,441.91,297.89
ORD-12255,2025-11-23,EU,Home,294.45,89.72
ORD-12256,2025-11-05,NA,Electronics,268.37,143.62
ORD-12257,2025-11-26,NA,Apparel,226.61,113.43
ORD-12258,2025-12-26,EU,Home,172.13,111.77
ORD-12259,2025-12-18,EU,Home,228.61,76.26
ORD-12260,2025-11-03,APAC,Toys,391.46,224.15
ORD-12261,2025-11-28,NA,Electronics,308.92,176.72
ORD-12262,2025-11-02,EU,Apparel,448.41,254.53
ORD-12263,2025-11-30,EU,Apparel,232.82,157.6
ORD-12264,2025-12-29,NA,Electronics,311.4,195.94
ORD-12265,2025-11-05,NA,Toys,323.03,102.33
ORD-12266,2025-12-26,NA,Home,304.01,148.49
ORD-12267,2025-11-21,EU,Toys,357.26,164.05
ORD-12268,2025-12-07,LATAM,Apparel,133.97,56.81
ORD-12269,2025-11-28,APAC,Toys,265.93,127.79
ORD-12270,2025-12-07,APAC,Toys,70.03,31.77
ORD-12271,2025-11-26,APAC,Toys,204.57,96.75
ORD-12272,2025-12-16,EU,Electronics,254.08,175.75
ORD-12273,2025-12-11,APAC,Home,333.07,111.73
ORD-12274,2025-11-27,NA,Electronics,476.25,318.56
ORD-12275,2025-11-19,EU,Home,308.31,151.72
ORD-12276,2025-11-08,APAC,Electronics,376.93,207.12
ORD-12277,2025-11-26,NA,Home,263.01,166.24
ORD-12278,2025-11-02,EU,Toys,324.37,144.08
ORD-12279,2025-11-21,APAC,Toys,54.05,25.52
ORD-12280,2025-11-11,APAC,Home,142.11,65.91
ORD-12281,2025-12-22,NA,Electronics,193.69,87.14
ORD-12282,2025-12-31,EU,Home,246.8,165.41
ORD-12283,2025-12-10,NA,Toys,41.91,26.47
ORD-12284,2025-11-30,APAC,Home,87.21,29.97
ORD-12285,2025-12-24,LATAM,Home,152.87,52.47
ORD-12286,2025-12-15,APAC,Electronics,486.34,229.14
ORD-12287,2025-12-29,NA,Toys,179.05,60.78
ORD-12288,2025-11-24,LATAM,Electronics,251.38,137.67
ORD-12289,2025-11-06,LATAM,Electronics,114.13,40.8
ORD-12290,2025-11-28,EU,Electronics,313.17,159.39
ORD-12291,2025-12-25,EU,Toys,154.73,46.87
ORD-12292,2025-11-07,LATAM,Electronics,119.36,50.92
ORD-12293,2025-11-16,LATAM,Apparel,267.95,152.97
ORD-12294,2025-11-28,NA,Electronics,22.64,11.18
ORD-12295,2025-12-08,APAC,Apparel,23.68,16.37
ORD-12296,2025-11-26,NA,Home,125.15,81.3
ORD-12297,2025-12-04,EU,Electronics,37.63,16.69
ORD-12298,2025-11-06,EU,Home,71.85,22.86
ORD-12299,2025-11-26,NA,Home,182.65,116.58
ORD-12300,2025-12-26,NA,Apparel,405.24,269.28
ORD-12301,2025-11-20,NA,Toys,294.58,185.07
ORD-12302,2025-12-18,LATAM,Toys,266.08,93.44
ORD-12303,2025-11-22,NA,Toys,160.87,112.47
ORD-12304,2025-11-15,APAC,Apparel,467.24,188.5
ORD-12305,2025-11-22,EU,Home,210.57,124.17
ORD-12306,2025-12-20,LATAM,Toys,61.8,40.99
ORD-12307,2025-11-11,EU,Electronics,316.19,124.67
ORD-12308,2025-11-05,EU,Apparel,74.64,49.51
ORD-12309,2025-12-03,NA,Electronics,185.71,78.7
ORD-12310,2025-12-11,APAC,Electronics,263.56,182.01
ORD-12311,2025-11-08,NA,Electronics,439.63,181.35
ORD-12312,2025-12-04,APAC,Toys,256.9,175.05
ORD-12313,2025-12-03,APAC,Apparel,357.08,114.77
ORD-12314,2025-11-13,NA,Electronics,496.55,289.84
ORD-12315,2025-12-28,EU,Electronics,83.11,42.62
ORD-12316,2025-12-20,NA,Electronics,151.87,74.59
ORD-12317,2025-11-23,APAC,Apparel,209.4,81.54
ORD-12318,2025-11-23,EU,Apparel,222.48,129.54
ORD-12319,2025-12-17,LATAM,Home,217.29,81.77
ORD-12320,2025-12-23,NA,Electronics,455.65,237.46
ORD-12321,2025-12-12,EU,Home,362.74,145.57
ORD-12322,2025-12-23,EU,Home,311.79,212.72
ORD-12323,2025-11-10,EU,Toys,168.5,52.48
ORD-12324,2025-11-16,NA,Home,415.42,157.81
ORD-12325,2025-11-07,NA,Toys,478.43,189.9
ORD-12326,2025-11-10,NA,Home,414.18,192.85
ORD-12327,2025-11-17,EU,Toys,20.75,8.16
ORD-12328,2025-11-13,LATAM,Home,325.47,161.61
ORD-12329,2025-11-12,NA,Apparel,44.54,28.91
ORD-12330,2025-12-09,EU,Apparel,143.65,84.01
ORD-12331,2025-11-10,EU,Toys,48.57,25.84
ORD-12332,2025-12-19,NA,Home,309.82,103.98
ORD-12333,2025-12-19,NA,Home,349.56,201.9
ORD-12334,2025-12-12,NA,Electronics,74.95,27.47
ORD-12335,2025-11-05,EU,Apparel,204.24,125.52
ORD-12336,2025-11-12,EU,Electronics,238.99,95.6
ORD-12337,2025-12-31,APAC,Toys,197.15,92.03
ORD-12338,2025-12-20,APAC,Apparel,78.09,34.37
ORD-12339,2025-12-11,APAC,Apparel,221.09,142.28
ORD-12340,2025-12-02,NA,Home,380.57,133.43
ORD-12341,2025-11-30,NA,Toys,54.08,28.46
ORD-12342,2025-12-19,NA,Toys,58.49,20.87
ORD-12343,2025-12-07,NA,Toys,190.29,110.73
ORD-12344,2025-12-19,NA,Electronics,472.03,312.5
ORD-12345,2025-12-08,LATAM,Apparel,340.91,161.54
ORD-12346,2025-11-29,LATAM,Toys,345.76,171.23
ORD-12347,2025-12-14,LATAM,Apparel,193.72,129.98
ORD-12348,2025-12-30,LATAM,Electronics,304.96,155.04
ORD-12349,2025-12-27,EU,Home,24.86,12.31
ORD-12350,2025-12-07,APAC,Toys,325.33,172.86
ORD-12351,2025-12-12,NA,Electronics,458.38,263.89
ORD-12352,2025-12-11,NA,Electronics,314.04,107.64
ORD-12353,2025-12-10,EU,Home,439.38,276.13
ORD-12354,2025-11-21,NA,Home,367.51,174.27
ORD-12355,2025-12-26,NA,Toys,77.87,25.61
ORD-12356,2025-12-11,NA,Home,453.18,278.47
ORD-12357,2025-11-21,LATAM,Apparel,51.89,23.39
ORD-12358,2025-11-10,EU,Home,276.3,93.98
ORD-12359,2025-11-29,EU,Home,88.23,48.84
ORD-12360,2025-11-05,NA,Toys,25.62,16.71
ORD-12361,2025-12-01,EU,Electronics,222.58,145.81
ORD-12362,2025-11-29,LATAM,Electronics,161.62,110.4
ORD-12363,2025-12-11,APAC,Toys,253.28,163.89
ORD-12364,2025-11-20,NA,Toys,297.06,89.37
ORD-12365,2025-12-21,NA,Electronics,40.99,18.53
ORD-12366,2025-11-18,EU,Electronics,79.04,49.59
ORD-12367,2025-12-08,NA,Toys,288.15,128.66
ORD-12368,2025-11-04,NA,Home,184.72,99.86
ORD-12369,2025-11-23,NA,Electronics,370.0,200.73
ORD-12370,2025-12-03,NA,Home,333.1,148.57
ORD-12371,2025-11-05,APAC,Electronics,425.89,281.85
ORD-12372,2025-11-20,APAC,Home,352.4,176.66
ORD-12373,2025-11-30,APAC,Electronics,226.37,110.0
ORD-12374,2025-11-29,LATAM,Apparel,343.02,239.77
ORD-12375,2025-11-03,NA,Home,152.18,75.69
ORD-12376,2025-11-04,APAC,Toys,167.03,62.03
ORD-12377,2025-11-24,EU,Electronics,398.71,201.44
ORD-12378,2025-12-24,APAC,Apparel,234.28,146.57
ORD-12379,2025-11-19,NA,Toys,403.22,246.26
ORD-12380,2025-11-05,NA,Electronics,414.76,255.26
ORD-12381,2025-12-12,APAC,Toys,431.63,251.73
ORD-12382,2025-12-26,NA,Home,459.98,184.77
ORD-12383,2025-12-25,LATAM,Electronics,226.87,146.29
ORD-12384,2025-11-06,APAC,Electronics,173.06,113.77
ORD-12385,2025-12-10,NA,Apparel,299.46,113.09
ORD-12386,2025-12-09,APAC,Apparel,198.16,69.79
ORD-12387,2025-12-03,EU,Home,308.52,212.95
ORD-12388,2025-11-25,APAC,Electronics,358.68,232.18
ORD-12389,2025-11-30,NA,Toys,350.43,230.34
ORD-12390,2025-12-08,NA,Apparel,199.79,130.77
ORD-12391,2025-12-06,NA,Home,100.09,51.71
ORD-12392,2025-12-21,NA,Toys,226.65,126.6
ORD-12393,2025-12-18,NA,Apparel,88.45,45.83
ORD-12394,2025-12-28,APAC,Electronics,447.25,143.34
ORD-12395,2025-11-03,EU,Electronics,186.02,111.28
ORD-12396,2025-11-29,LATAM,Electronics,94.14,47.27
ORD-12397,2025-12-29,LATAM,Home,32.21,18.01
ORD-12398,2025-12-22,NA,Electronics,329.99,165.34
ORD-12399,2025-12-07,NA,Toys,325.71,161.79
ORD-12400,2025-12-12,APAC,Electronics,183.49,67.66
ORD-12401,2025-11-13,EU,Apparel,54.42,22.39
ORD-12402,2025-11-21,EU,Toys,216.62,78.75
ORD-12403,2025-12-09,APAC,Toys,169.38,64.07
ORD-12404,2025-12-01,APAC,Home,345.02,237.78
ORD-12405,2025-12-03,NA,Electronics,310.77,112.26
ORD-12406,2025-11-10,NA,Electronics,195.0,79.5
ORD-12407,2025-11-04,APAC,Toys,124.59,66.81
ORD-12408,2025-11-29,NA,Electronics,494.26,268.91
ORD-12409,2025-11-07,NA,Toys,237.92,86.03
ORD-12410,2025-12-22,EU,Home,350.37,216.35
ORD-12411,2025-12-28,NA,Apparel,87.47,53.71
ORD-12412,2025-12-24,APAC,Toys,253.08,99.95
ORD-12413,2025-11-22,EU,Home,33.22,13.8
ORD-12414,2025-12-16,EU,Home,262.62,177.32
ORD-12415,2025-11-06,LATAM,Home,482.73,304.25
ORD-12416,2025-12-03,EU,Toys,204.42,118.38
ORD-12417,2025-12-12,EU,Apparel,38.72,12.89
ORD-12418,2025-11-12,EU,Home,34.86,16.29
ORD-12419,2025-11-03,NA,Toys,206.23,108.01
ORD-12420,2025-11-16,APAC,Home,96.81,36.3
ORD-12421,2025-12-16,EU,Apparel,31.21,14.96
ORD-12422,2025-11-29,APAC,Apparel,382.98,206.97
ORD-12423,2025-11-29,NA,Electronics,240.09,103.47
ORD-12424,2025-12-04,EU,Home,158.84,97.27
ORD-12425,2025-12-04,EU,Electronics,452.04,287.58
ORD-12426,2025-12-10,NA,Home,75.75,32.53
ORD-12427,2025-11-11,EU,Home,478.84,304.29
ORD-12428,2025-11-24,LATAM,Apparel,170.7,58.28
ORD-12429,2025-11-24,APAC,Home,446.43,283.52
ORD-12430,2025-12-29,NA,Toys,309.41,111.73
ORD-12431,2025-11-19,NA,Electronics,416.82,138.87
ORD-12432,2025-11-25,APAC,Toys,492.33,274.09
ORD-12433,2025-11-27,EU,Apparel,158.43,77.44
ORD-12434,2025-12-20,EU,Home,481.35,319.21
ORD-12435,2025-11-22,LATAM,Electronics,206.95,92.15
ORD-12436,2025-12-14,EU,Apparel,205.05,85.07
ORD-12437,2025-12-09,NA,Electronics,183.39,91.75
ORD-12438,2025-11-04,LATAM,Apparel,279.88,135.01
ORD-12439,2025-12-21,EU,Electronics,93.99,41.15
ORD-12440,2025-12-11,LATAM,Home,285.78,165.04
ORD-12441,2025-12-12,NA,Electronics,280.02,169.08
ORD-12442,2025-11-22,APAC,Apparel,385.71,247.31
ORD-12443,2025-11-05,APAC,Electronics,420.15,289.54
ORD-12444,2025-11-22,LATAM,Apparel,231.41,94.11
ORD-12445,2025-11-07,EU,Apparel,165.12,96.83
ORD-12446,2025-12-06,NA,Apparel,144.48,66.13
ORD-12447,2025-12-14,NA,Home,113.42,64.74
ORD-12448,2025-11-25,EU,Home,47.67,23.38
ORD-12449,2025-11-19,NA,Apparel,184.38,128.61
ORD-12450,2025-11-17,NA,Home,149.72,88.57
ORD-12451,2025-12-17,NA,Electronics,483.88,329.52
ORD-12452,2025-12-25,LATAM,Electronics,287.7,182.4
ORD-12453,2025-12-13,NA,Apparel,186.69,123.43
ORD-12454,2025-12-29,NA,Electronics,298.62,186.87
ORD-12455,2025-12-09,NA,Apparel,86.81,41.99
ORD-12456,2025-12-26,LATAM,Home,233.14,93.42
ORD-12457,2025-11-10,APAC,Apparel,320.59,143.67
ORD-12458,2025-11-22,NA,Toys,254.67,78.46
ORD-12459,2025-11-06,APAC,Toys,212.85,108.47
ORD-12460,2025-12-08,NA,Apparel,497.05,249.53
ORD-12461,2025-12-13,APAC,Electronics,442.55,225.74
ORD-12462,2025-11-10,NA,Home,319.23,220.14
ORD-12463,2025-12-29,APAC,Home,293.3,194.92
ORD-12464,2025-11-23,EU,Electronics,317.92,115.94
ORD-12465,2025-11-20,NA,Electronics,116.63,52.2
ORD-12466,2025-12-12,EU,Apparel,209.67,98.46
ORD-12467,2025-12-15,EU,Toys,38.94,17.3
ORD-12468,2025-12-13,APAC,Home,248.26,153.77
ORD-12469,2025-11-26,NA,Home,280.65,143.02
ORD-12470,2025-11-09,EU,Toys,129.32,68.39
ORD-12471,2025-12-09,NA,Electronics,482.73,309.53
ORD-12472,2025-12-16,EU,Home,456.54,284.14
ORD-12473,2025-12-31,APAC,Home,366.63,129.38
ORD-12474,2025-11-06,EU,Toys,276.03,161.63
ORD-12475,2025-11-20,EU,Toys,437.59,207.49
ORD-12476,2025-12-06,APAC,Electronics,82.71,34.56
ORD-12477,2025-11-25,EU,Electronics,399.44,127.82
ORD-12478,2025-12-12,EU,Apparel,79.91,39.55
ORD-12479,2025-12-21,EU,Electronics,401.22,177.41
ORD-12480,2025-11-22,APAC,Electronics,152.37,61.04
ORD-12481,2025-12-23,APAC,Apparel,441.0,254.84
ORD-12482,2025-11-09,EU,Toys,473.14,287.57
ORD-12483,2025-12-13,EU,Electronics,91.42,36.38
ORD-12484,2025-12-15,EU,Home,242.08,77.41
ORD-12485,2025-12-24,NA,Home,490.87,313.91
ORD-12486,2025-12-31,NA,Electronics,252.04,76.62
ORD-12487,2025-12-18,EU,Home,434.5,293.22
ORD-12488,2025-12-14,NA,Apparel,302.59,166.74
ORD-12489,2025-12-29,EU,Toys,200.16,85.82
ORD-12490,2025-12-04,NA,Electronics,157.18,62.65
ORD-12491,2025-11-06,EU,Toys,117.55,35.69
ORD-12492,2025-12-12,EU,Apparel,385.66,152.02
ORD-12493,2025-12-13,EU,Toys,205.54,72.99
ORD-12494,2025-11-28,NA,Home,265.41,144.61
ORD-12495,2025-12-03,EU,Apparel,256.32,93.97
ORD-12496,2025-11-24,LATAM,Toys,297.09,151.95
ORD-12497,2025-11-02,EU,Home,435.48,233.44
ORD-12498,2025-11-24,NA,Electronics,490.75,205.73
ORD-12499,2025-11-20,NA,Apparel,215.64,67.72
ORD-12500,2025-11-12,LATAM,Electronics,417.21,131.38
ORD-12501,2025-12-31,APAC,Electronics,386.97,120.17
ORD-12502,2025-11-14,EU,Home,295.29,175.89
ORD-12503,2025-11-22,NA,Home,478.9,204.59
ORD-12504,2025-12-31,NA,Apparel,116.23,71.89
ORD-12505,2025-12-20,NA,Electronics,72.45,34.25
ORD-12506,2025-12-02,NA,Home,429.9,206.87
ORD-12507,2025-11-13,NA,Home,230.79,116.58
ORD-12508,2025-11-15,EU,Home,426.55,249.62
ORD-12509,2025-11-09,NA,Apparel,448.68,183.69
ORD-12510,2025-11-10,EU,Electronics,49.98,17.42
ORD-12511,2025-11-05,EU,Electronics,444.06,231.99
ORD-12512,2025-11-19,NA,Apparel,235.19,101.32
ORD-12513,2025-12-25,NA,Home,265.01,126.41
ORD-12514,2025-12-21,NA,Apparel,320.76,179.23
ORD-12515,2025-11-07,EU,Home,464.66,231.24
ORD-12516,2025-12-03,NA,Home,29.18,15.99
ORD-12517,2025-12-20,EU,Electronics,248.88,128.84
ORD-12518,2025-12-05,NA,Apparel,350.11,208.64
ORD-12519,2025-12-24,NA,Toys,366.9,213.67
ORD-12520,2025-12-18,NA,Electronics,352.42,181.03
ORD-12521,2025-12-27,NA,Toys,84.53,48.31
ORD-12522,2025-12-04,APAC,Toys,163.71,106.32
ORD-12523,2025-11-03,NA,Apparel,192.18,90.88
ORD-12524,2025-12-13,EU,Toys,406.13,188.89
ORD-12525,2025-11-22,EU,Apparel,153.8,93.16
ORD-12526,2025-12-27,EU,Apparel,121.14,64.57
ORD-12527,2025-12-20,EU,Toys,479.58,157.5
ORD-12528,2025-12-10,NA,Toys,24.25,15.93
ORD-12529,2025-11-09,LATAM,Toys,498.95,155.83
ORD-12530,2025-12-09,APAC,Electronics,344.87,206.7
ORD-12531,2025-11-25,NA,Apparel,417.67,252.07
ORD-12532,2025-11-10,NA,Electronics,161.42,109.97
ORD-12533,2025-11-11,APAC,Home,26.87,8.64
ORD-12534,2025-11-12,EU,Apparel,374.18,201.59
ORD-12535,2025-12-24,APAC,Home,420.39,198.06
ORD-12536,2025-12-15,NA,Apparel,375.43,162.28
ORD-12537,2025-12-20,EU,Toys,88.57,29.77
ORD-12538,2025-12-10,NA,Toys,381.65,200.39
ORD-12539,2025-12-22,NA,Electronics,389.08,191.28
ORD-12540,2025-12-28,NA,Electronics,336.1,114.89
ORD-12541,2025-11-11,EU,Apparel,387.74,211.32
ORD-12542,2025-12-17,EU,Apparel,426.04,253.57
ORD-12543,2025-11-29,APAC,Apparel,314.53,190.89
ORD-12544,2025-11-03,LATAM,Apparel,62.53,41.4
ORD-12545,2025-11-27,EU,Home,254.06,117.83
ORD-12546,2025-11-24,EU,Toys,57.27,39.01
ORD-12547,2025-12-14,EU,Home,215.62,139.33
ORD-12548,2025-12-17,LATAM,Toys,215.41,90.17
ORD-12549,2025-11-16,NA,Toys,51.68,18.8
ORD-12550,2025-11-29,EU,Home,187.43,88.87
ORD-12551,2025-12-10,EU,Apparel,73.28,33.76
ORD-12552,2025-11-19,NA,Home,407.95,216.33
ORD-12553,2025-12-19,NA,Home,474.89,253.28
ORD-12554,2025-12-18,NA,Electronics,54.71,32.83
ORD-12555,2025-12-21,NA,Toys,478.46,241.12
ORD-12556,2025-11-29,NA,Apparel,270.84,92.61
ORD-12557,2025-11-15,NA,Toys,163.79,105.37
ORD-12558,2025-12-05,LATAM,Apparel,56.89,24.12
ORD-12559,2025-11-16,APAC,Toys,260.3,179.22
ORD-12560,2025-11-20,NA,Electronics,401.37,139.33
ORD-12561,2025-12-22,EU,Home,359.4,245.58
ORD-12562,2025-12-21,EU,Electronics,44.11,14.84
ORD-12563,2025-12-01,EU,Home,54.99,21.58
ORD-12564,2025-12-28,EU,Electronics,213.38,67.99
ORD-12565,2025-12-24,APAC,Toys,161.74,94.14
ORD-12566,2025-11-13,NA,Electronics,131.54,84.2
ORD-12567,2025-11-24,NA,Toys,154.88,73.36
ORD-12568,2025-12-14,EU,Electronics,405.67,272.37
ORD-12569,2025-12-31,EU,Toys,466.03,249.85
ORD-12570,2025-12-07,NA,Apparel,214.45,118.38
