line_item_id,invoice_id,contract_id,product_sku,description,quantity,unit_price,list_price,discount_pct,discount_reason,line_total,billing_period_start,billing_period_end,is_prorated,proration_days,proration_method,recognition_start,recognition_end,revenue_category,tax_code,override_flag,override_reason
LIT0002208,INV001104,CTR00184,PRD-SUP-ENT,Support — June 2025,1,2000.0,2000.0,0.0,,2000.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0002209,INV001105,CTR00185,PRD-PLAT-MM,Platform Subscription — January 2025,1,2300.0,2530.0,0.1,contract,2300.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0002210,INV001105,CTR00185,PRD-SUP-STD,Support — January 2025,1,500.0,500.0,0.0,,500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0002211,INV001106,CTR00185,PRD-PLAT-MM,Platform Subscription — February 2025,1,2300.0,2530.0,0.1,contract,2300.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0002212,INV001106,CTR00185,PRD-SUP-STD,Support — February 2025,1,500.0,500.0,0.0,,500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0002213,INV001107,CTR00185,PRD-PLAT-MM,Platform Subscription — March 2025,1,2300.0,2530.0,0.1,contract,2300.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0002214,INV001107,CTR00185,PRD-SUP-STD,Support — March 2025,1,500.0,500.0,0.0,,500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0002215,INV001108,CTR00185,PRD-PLAT-MM,Platform Subscription — April 2025,1,2300.0,2530.0,0.1,contract,2300.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0002216,INV001108,CTR00185,PRD-SUP-STD,Support — April 2025,1,500.0,500.0,0.0,,500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0002217,INV001109,CTR00185,PRD-PLAT-MM,Platform Subscription — May 2025,1,2300.0,2530.0,0.1,contract,2300.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0002218,INV001109,CTR00185,PRD-SUP-STD,Support — May 2025,1,500.0,500.0,0.0,,500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0002219,INV001110,CTR00185,PRD-PLAT-MM,Platform Subscription — June 2025,1,2300.0,2530.0,0.1,contract,2300.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0002220,INV001110,CTR00185,PRD-SUP-STD,Support — June 2025,1,500.0,500.0,0.0,,500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0002221,INV001111,CTR00186,PRD-PLAT-MM,Platform Subscription — January 2025,1,2700.0,2970.0,0.15,contract,2700.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0002222,INV001111,CTR00186,PRD-SUP-STD,Support — January 2025,1,500.0,500.0,0.0,,500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0002223,INV001112,CTR00186,PRD-PLAT-MM,Platform Subscription — February 2025,1,2700.0,2970.0,0.15,contract,2700.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0002224,INV001112,CTR00186,PRD-SUP-STD,Support — February 2025,1,500.0,500.0,0.0,,500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0002225,INV001113,CTR00186,PRD-PLAT-MM,Platform Subscription — March 2025,1,2700.0,2970.0,0.15,contract,2700.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0002226,INV001113,CTR00186,PRD-SUP-STD,Support — March 2025,1,500.0,500.0,0.0,,500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0002227,INV001114,CTR00186,PRD-PLAT-MM,Platform Subscription — April 2025,1,2700.0,2970.0,0.15,contract,2700.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0002228,INV001114,CTR00186,PRD-SUP-STD,Support — April 2025,1,500.0,500.0,0.0,,500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0002229,INV001115,CTR00186,PRD-PLAT-MM,Platform Subscription — May 2025,1,2700.0,2970.0,0.15,contract,2700.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0002230,INV001115,CTR00186,PRD-SUP-STD,Support — May 2025,1,500.0,500.0,0.0,,500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0002231,INV001116,CTR00186,PRD-PLAT-MM,Platform Subscription — June 2025,1,2700.0,2970.0,0.15,contract,2700.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0002232,INV001116,CTR00186,PRD-SUP-STD,Support — June 2025,1,500.0,500.0,0.0,,500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0002233,INV001117,CTR00187,PRD-PLAT-MM,Platform Subscription — January 2025,1,2100.0,2310.0,0.2,contract,2100.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0002234,INV001117,CTR00187,PRD-SUP-STD,Support — January 2025,1,500.0,500.0,0.0,,500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0002235,INV001118,CTR00187,PRD-PLAT-MM,Platform Subscription — February 2025,1,2100.0,2310.0,0.2,contract,2100.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0002236,INV001118,CTR00187,PRD-SUP-STD,Support — February 2025,1,500.0,500.0,0.0,,500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0002237,INV001119,CTR00187,PRD-PLAT-MM,Platform Subscription — March 2025,1,2100.0,2310.0,0.2,contract,2100.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0002238,INV001119,CTR00187,PRD-SUP-STD,Support — March 2025,1,500.0,500.0,0.0,,500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0002239,INV001120,CTR00187,PRD-PLAT-MM,Platform Subscription — April 2025,1,2100.0,2310.0,0.2,contract,2100.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0002240,INV001120,CTR00187,PRD-SUP-STD,Support — April 2025,1,500.0,500.0,0.0,,500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0002241,INV001121,CTR00187,PRD-PLAT-MM,Platform Subscription — May 2025,1,2100.0,2310.0,0.2,contract,2100.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0002242,INV001121,CTR00187,PRD-SUP-STD,Support — May 2025,1,500.0,500.0,0.0,,500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0002243,INV001122,CTR00187,PRD-PLAT-MM,Platform Subscription — June 2025,1,2100.0,2310.0,0.2,contract,2100.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0002244,INV001122,CTR00187,PRD-SUP-STD,Support — June 2025,1,500.0,500.0,0.0,,500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0002245,INV001123,CTR00188,PRD-PLAT-MM,Platform Subscription — January 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0002246,INV001123,CTR00188,PRD-SUP-STD,Support — January 2025,1,500.0,500.0,0.0,,500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0002247,INV001124,CTR00188,PRD-PLAT-MM,Platform Subscription — February 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0002248,INV001124,CTR00188,PRD-SUP-STD,Support — February 2025,1,500.0,500.0,0.0,,500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0002249,INV001125,CTR00188,PRD-PLAT-MM,Platform Subscription — March 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0002250,INV001125,CTR00188,PRD-SUP-STD,Support — March 2025,1,500.0,500.0,0.0,,500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0002251,INV001126,CTR00188,PRD-PLAT-MM,Platform Subscription — April 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0002252,INV001126,CTR00188,PRD-SUP-STD,Support — April 2025,1,500.0,500.0,0.0,,500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0002253,INV001127,CTR00188,PRD-PLAT-MM,Platform Subscription — May 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0002254,INV001127,CTR00188,PRD-SUP-STD,Support — May 2025,1,500.0,500.0,0.0,,500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0002255,INV001128,CTR00188,PRD-PLAT-MM,Platform Subscription — June 2025,1,2400.0,2640.0,0.05,contract,2400.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0002256,INV001128,CTR00188,PRD-SUP-STD,Support — June 2025,1,500.0,500.0,0.0,,500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0002257,INV001129,CTR00189,PRD-PLAT-MM,Platform Subscription — January 2025,1,2200.0,2420.0,0.15,contract,2200.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0002258,INV001129,CTR00189,PRD-SUP-STD,Support — January 2025,1,500.0,500.0,0.0,,500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0002259,INV001130,CTR00189,PRD-PLAT-MM,Platform Subscription — February 2025,1,2200.0,2420.0,0.15,contract,2200.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0002260,INV001130,CTR00189,PRD-SUP-STD,Support — February 2025,1,500.0,500.0,0.0,,500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0002261,INV001131,CTR00189,PRD-PLAT-MM,Platform Subscription — March 2025,1,2200.0,2420.0,0.15,contract,2200.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0002262,INV001131,CTR00189,PRD-SUP-STD,Support — March 2025,1,500.0,500.0,0.0,,500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0002263,INV001132,CTR00189,PRD-PLAT-MM,Platform Subscription — April 2025,1,2200.0,2420.0,0.15,contract,2200.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0002264,INV001132,CTR00189,PRD-SUP-STD,Support — April 2025,1,500.0,500.0,0.0,,500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0002265,INV001133,CTR00189,PRD-PLAT-MM,Platform Subscription — May 2025,1,2200.0,2420.0,0.15,contract,2200.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0002266,INV001133,CTR00189,PRD-SUP-STD,Support — May 2025,1,500.0,500.0,0.0,,500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0002267,INV001134,CTR00189,PRD-PLAT-MM,Platform Subscription — June 2025,1,2200.0,2420.0,0.15,contract,2200.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0002268,INV001134,CTR00189,PRD-SUP-STD,Support — June 2025,1,500.0,500.0,0.0,,500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0002269,INV001135,CTR00190,PRD-PLAT-MM,Platform Subscription — January 2025,1,2100.0,2310.0,0.2,contract,2100.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0002270,INV001135,CTR00190,PRD-SUP-STD,Support — January 2025,1,500.0,500.0,0.0,,500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0002271,INV001136,CTR00190,PRD-PLAT-MM,Platform Subscription — February 2025,1,2100.0,2310.0,0.2,contract,2100.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0002272,INV001136,CTR00190,PRD-SUP-STD,Support — February 2025,1,500.0,500.0,0.0,,500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0002273,INV001137,CTR00190,PRD-PLAT-MM,Platform Subscription — March 2025,1,2100.0,2310.0,0.2,contract,2100.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0002274,INV001137,CTR00190,PRD-SUP-STD,Support — March 2025,1,500.0,500.0,0.0,,500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0002275,INV001138,CTR00190,PRD-PLAT-MM,Platform Subscription — April 2025,1,2100.0,2310.0,0.2,contract,2100.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0002276,INV001138,CTR00190,PRD-SUP-STD,Support — April 2025,1,500.0,500.0,0.0,,500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0002277,INV001139,CTR00190,PRD-PLAT-MM,Platform Subscription — May 2025,1,2100.0,2310.0,0.2,contract,2100.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0002278,INV001139,CTR00190,PRD-SUP-STD,Support — May 2025,1,500.0,500.0,0.0,,500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0002279,INV001140,CTR00190,PRD-PLAT-MM,Platform Subscription — June 2025,1,2100.0,2310.0,0.2,contract,2100.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0002280,INV001140,CTR00190,PRD-SUP-STD,Support — June 2025,1,500.0,500.0,0.0,,500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0002281,INV001141,CTR00191,PRD-PLAT-MM,Platform Subscription — January 2025,1,2500.0,2750.0,0.0,,2500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0002282,INV001141,CTR00191,PRD-SUP-STD,Support — January 2025,1,500.0,500.0,0.0,,500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0002283,INV001142,CTR00191,PRD-PLAT-MM,Platform Subscription — February 2025,1,2500.0,2750.0,0.0,,2500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0002284,INV001142,CTR00191,PRD-SUP-STD,Support — February 2025,1,500.0,500.0,0.0,,500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0002285,INV001143,CTR00191,PRD-PLAT-MM,Platform Subscription — March 2025,1,2500.0,2750.0,0.0,,2500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0002286,INV001143,CTR00191,PRD-SUP-STD,Support — March 2025,1,500.0,500.0,0.0,,500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0002287,INV001144,CTR00191,PRD-PLAT-MM,Platform Subscription — April 2025,1,2500.0,2750.0,0.0,,2500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0002288,INV001144,CTR00191,PRD-SUP-STD,Support — April 2025,1,500.0,500.0,0.0,,500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0002289,INV001145,CTR00191,PRD-PLAT-MM,Platform Subscription — May 2025,1,2500.0,2750.0,0.0,,2500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0002290,INV001145,CTR00191,PRD-SUP-STD,Support — May 2025,1,500.0,500.0,0.0,,500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0002291,INV001146,CTR00191,PRD-PLAT-MM,Platform Subscription — June 2025,1,2500.0,2750.0,0.0,,2500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0002292,INV001146,CTR00191,PRD-SUP-STD,Support — June 2025,1,500.0,500.0,0.0,,500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0002293,INV001147,CTR00192,PRD-PLAT-MM,Platform Subscription — January 2025,1,3500.0,3850.0,0.0,,3500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0002294,INV001147,CTR00192,PRD-SUP-STD,Support — January 2025,1,500.0,500.0,0.0,,500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0002295,INV001148,CTR00192,PRD-PLAT-MM,Platform Subscription — February 2025,1,3500.0,3850.0,0.0,,3500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0002296,INV001148,CTR00192,PRD-SUP-STD,Support — February 2025,1,500.0,500.0,0.0,,500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0002297,INV001149,CTR00192,PRD-PLAT-MM,Platform Subscription — March 2025,1,3500.0,3850.0,0.0,,3500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0002298,INV001149,CTR00192,PRD-SUP-STD,Support — March 2025,1,500.0,500.0,0.0,,500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0002299,INV001150,CTR00192,PRD-PLAT-MM,Platform Subscription — April 2025,1,3500.0,3850.0,0.0,,3500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0002300,INV001150,CTR00192,PRD-SUP-STD,Support — April 2025,1,500.0,500.0,0.0,,500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0002301,INV001151,CTR00192,PRD-PLAT-MM,Platform Subscription — May 2025,1,3500.0,3850.0,0.0,,3500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0002302,INV001151,CTR00192,PRD-SUP-STD,Support — May 2025,1,500.0,500.0,0.0,,500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0002303,INV001152,CTR00192,PRD-PLAT-MM,Platform Subscription — June 2025,1,3500.0,3850.0,0.0,,3500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0002304,INV001152,CTR00192,PRD-SUP-STD,Support — June 2025,1,500.0,500.0,0.0,,500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0002305,INV001153,CTR00193,PRD-PLAT-MM,Platform Subscription — January 2025,1,2700.0,2970.0,0.05,contract,2700.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0002306,INV001153,CTR00193,PRD-SUP-STD,Support — January 2025,1,500.0,500.0,0.0,,500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0002307,INV001154,CTR00193,PRD-PLAT-MM,Platform Subscription — February 2025,1,2700.0,2970.0,0.05,contract,2700.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0002308,INV001154,CTR00193,PRD-SUP-STD,Support — February 2025,1,500.0,500.0,0.0,,500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0002309,INV001155,CTR00193,PRD-PLAT-MM,Platform Subscription — March 2025,1,2700.0,2970.0,0.05,contract,2700.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0002310,INV001155,CTR00193,PRD-SUP-STD,Support — March 2025,1,500.0,500.0,0.0,,500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0002311,INV001156,CTR00193,PRD-PLAT-MM,Platform Subscription — April 2025,1,2700.0,2970.0,0.05,contract,2700.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0002312,INV001156,CTR00193,PRD-SUP-STD,Support — April 2025,1,500.0,500.0,0.0,,500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0002313,INV001157,CTR00193,PRD-PLAT-MM,Platform Subscription — May 2025,1,2700.0,2970.0,0.05,contract,2700.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0002314,INV001157,CTR00193,PRD-SUP-STD,Support — May 2025,1,500.0,500.0,0.0,,500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0002315,INV001158,CTR00193,PRD-PLAT-MM,Platform Subscription — June 2025,1,2700.0,2970.0,0.05,contract,2700.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0002316,INV001158,CTR00193,PRD-SUP-STD,Support — June 2025,1,500.0,500.0,0.0,,500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0002317,INV001159,CTR00194,PRD-PLAT-MM,Platform Subscription — January 2025,1,2500.0,2750.0,0.0,,2500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0002318,INV001159,CTR00194,PRD-SUP-STD,Support — January 2025,1,500.0,500.0,0.0,,500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0002319,INV001160,CTR00194,PRD-PLAT-MM,Platform Subscription — February 2025,1,2500.0,2750.0,0.0,,2500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0002320,INV001160,CTR00194,PRD-SUP-STD,Support — February 2025,1,500.0,500.0,0.0,,500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0002321,INV001161,CTR00194,PRD-PLAT-MM,Platform Subscription — March 2025,1,2500.0,2750.0,0.0,,2500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0002322,INV001161,CTR00194,PRD-SUP-STD,Support — March 2025,1,500.0,500.0,0.0,,500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0002323,INV001162,CTR00194,PRD-PLAT-MM,Platform Subscription — April 2025,1,2500.0,2750.0,0.0,,2500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0002324,INV001162,CTR00194,PRD-SUP-STD,Support — April 2025,1,500.0,500.0,0.0,,500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0002325,INV001163,CTR00194,PRD-PLAT-MM,Platform Subscription — May 2025,1,2500.0,2750.0,0.0,,2500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0002326,INV001163,CTR00194,PRD-SUP-STD,Support — May 2025,1,500.0,500.0,0.0,,500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0002327,INV001164,CTR00194,PRD-PLAT-MM,Platform Subscription — June 2025,1,2500.0,2750.0,0.0,,2500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0002328,INV001164,CTR00194,PRD-SUP-STD,Support — June 2025,1,500.0,500.0,0.0,,500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
