payment_id,invoice_id,account_id,payment_date,amount_received,currency,applied_fx_rate,usd_amount_applied,payment_method,transaction_ref,is_partial,partial_payment_sequence,prior_outstanding_balance,remaining_balance_after,bank_fee_deducted,is_reconciled,reconciliation_date,reconciliation_source,chargeback_flag,chargeback_date,reversal_of_payment_id,notes
PAY000976,INV001179,ACC0111,2025-05-08,2500.0,USD,1.0,2500.0,credit_card,TXN474915,False,0,2500.0,0.0,0.0,True,2025-05-11,bank_feed,False,,,
PAY000977,INV001180,ACC0111,2025-06-05,2500.0,USD,1.0,2500.0,wire,TXN344170,False,0,2500.0,0.0,0.0,True,2025-06-08,bank_feed,False,,,
PAY000978,INV001181,ACC0111,2025-07-06,2500.0,USD,1.0,2500.0,wire,TXN963948,False,0,2500.0,0.0,0.0,True,2025-07-07,bank_feed,False,,,
PAY000979,INV001182,ACC0111,2025-08-02,2500.0,USD,1.0,2500.0,wire,TXN712078,False,0,2500.0,0.0,25.0,True,2025-08-03,bank_feed,False,,,
PAY000980,INV001183,ACC0111,2025-02-10,3900.0,USD,1.0,3900.0,wire,TXN902398,False,0,3900.0,0.0,0.0,True,2025-02-13,bank_feed,False,,,
PAY000981,INV001184,ACC0111,2025-03-07,3900.0,USD,1.0,3900.0,wire,TXN160486,False,0,3900.0,0.0,0.0,True,2025-03-09,bank_feed,False,,,
PAY000982,INV001185,ACC0111,2025-04-07,3900.0,USD,1.0,3900.0,credit_card,TXN371275,False,0,3900.0,0.0,0.0,True,2025-04-10,bank_feed,False,,,
PAY000983,INV001186,ACC0111,2025-05-07,3900.0,USD,1.0,3900.0,check,TXN611534,False,0,3900.0,0.0,0.0,True,2025-05-10,bank_feed,False,,,
PAY000984,INV001187,ACC0111,2025-05-31,3900.0,USD,1.0,3900.0,ACH,TXN520617,False,0,3900.0,0.0,50.0,True,2025-06-02,bank_feed,False,,,
PAY000985,INV001189,ACC0112,2025-01-29,4000.0,USD,1.0,4000.0,wire,TXN490088,False,0,4000.0,0.0,0.0,True,2025-01-30,bank_feed,False,,,
PAY000986,INV001190,ACC0112,2025-03-06,4000.0,USD,1.0,4000.0,credit_card,TXN841259,False,0,4000.0,0.0,0.0,True,2025-03-09,bank_feed,False,,,
PAY000987,INV001191,ACC0112,2025-04-10,4000.0,USD,1.0,4000.0,ACH,TXN802061,False,0,4000.0,0.0,25.0,True,2025-04-12,bank_feed,False,,,
PAY000988,INV001193,ACC0112,2025-05-31,4000.0,USD,1.0,4000.0,wire,TXN781923,False,0,4000.0,0.0,50.0,True,2025-06-02,bank_feed,False,,,
PAY000989,INV001194,ACC0112,2025-07-11,4000.0,USD,1.0,4000.0,wire,TXN419549,False,0,4000.0,0.0,0.0,True,2025-07-12,bank_feed,False,,,
PAY000990,INV001195,ACC0113,2025-02-05,3300.0,USD,1.0,3300.0,ACH,TXN125362,False,0,3300.0,0.0,0.0,True,2025-02-07,bank_feed,False,,,
PAY000991,INV001196,ACC0113,2025-03-06,3300.0,USD,1.0,3300.0,wire,TXN391851,False,0,3300.0,0.0,0.0,True,2025-03-09,bank_feed,False,,,
PAY000992,INV001198,ACC0113,2025-05-10,3300.0,USD,1.0,3300.0,wire,TXN215113,False,0,3300.0,0.0,0.0,True,2025-05-13,bank_feed,False,,,
PAY000993,INV001199,ACC0113,2025-05-28,3300.0,USD,1.0,3300.0,wire,TXN959517,False,0,3300.0,0.0,0.0,True,2025-05-31,bank_feed,False,,,
PAY000994,INV001200,ACC0113,2025-06-28,3300.0,USD,1.0,3300.0,credit_card,TXN272943,False,0,3300.0,0.0,0.0,True,2025-07-01,bank_feed,False,,,
PAY000995,INV001202,ACC0114,2025-03-05,2100.0,USD,1.0,2100.0,ACH,TXN398663,False,0,2100.0,0.0,0.0,True,2025-03-06,bank_feed,False,,,
PAY000996,INV001203,ACC0114,2025-04-11,2100.0,USD,1.0,2100.0,ACH,TXN502554,False,0,2100.0,0.0,50.0,True,2025-04-13,bank_feed,False,,,
PAY000997,INV001204,ACC0114,2025-05-01,2100.0,USD,1.0,2100.0,credit_card,TXN566143,False,0,2100.0,0.0,0.0,True,2025-05-04,bank_feed,False,,,
PAY000998,INV001205,ACC0114,2025-06-08,2100.0,USD,1.0,2100.0,wire,TXN494116,False,0,2100.0,0.0,0.0,True,2025-06-10,bank_feed,False,,,
PAY000999,INV001206,ACC0114,2025-07-08,2100.0,USD,1.0,2100.0,wire,TXN753579,False,0,2100.0,0.0,0.0,True,2025-07-11,bank_feed,False,,,
PAY001000,INV001207,ACC0114,2025-01-30,2500.0,USD,1.0,2500.0,wire,TXN247017,False,0,2500.0,0.0,0.0,True,2025-01-31,bank_feed,False,,,
PAY001001,INV001208,ACC0114,2025-03-02,2500.0,USD,1.0,2500.0,check,TXN718952,False,0,2500.0,0.0,25.0,True,2025-03-04,bank_feed,False,,,
PAY001002,INV001209,ACC0114,2025-03-30,2500.0,USD,1.0,2500.0,credit_card,TXN897003,False,0,2500.0,0.0,0.0,True,2025-04-02,bank_feed,False,,,
PAY001003,INV001210,ACC0114,2025-05-09,2500.0,USD,1.0,2500.0,ACH,TXN167239,False,0,2500.0,0.0,0.0,True,2025-05-12,bank_feed,False,,,
PAY001004,INV001211,ACC0114,2025-06-02,2500.0,USD,1.0,2500.0,wire,TXN727549,False,0,2500.0,0.0,0.0,True,2025-06-03,bank_feed,False,,,
PAY001005,INV001212,ACC0114,2025-07-10,2500.0,USD,1.0,2500.0,wire,TXN211799,False,0,2500.0,0.0,50.0,True,2025-07-11,bank_feed,False,,,
PAY001006,INV001213,ACC0115,2025-02-22,2760.0,EUR,1.0368,2861.57,credit_card,TXN420857,False,0,2760.0,0.0,0.0,True,2025-02-23,bank_feed,False,,,
PAY001007,INV001214,ACC0115,2025-03-20,2760.0,EUR,1.0371,2862.4,ACH,TXN565860,False,0,2760.0,0.0,25.0,True,2025-03-22,bank_feed,False,,,
PAY001008,INV001215,ACC0115,2025-04-19,2760.0,EUR,1.0369,2861.84,ACH,TXN744887,False,0,2760.0,0.0,0.0,True,2025-04-21,bank_feed,False,,,
PAY001009,INV001217,ACC0115,2025-06-20,2760.0,EUR,1.0339,2853.56,credit_card,TXN628992,False,0,2760.0,0.0,50.0,True,2025-06-22,bank_feed,False,,,
PAY001010,INV001218,ACC0115,2025-07-13,2760.0,EUR,1.0346,2855.5,wire,TXN905048,False,0,2760.0,0.0,0.0,True,2025-07-14,bank_feed,False,,,
PAY001011,INV001219,ACC0115,2025-01-31,3000.0,EUR,1.0441,3132.3,credit_card,TXN169380,False,0,3000.0,0.0,25.0,True,2025-02-01,bank_feed,False,,,
PAY001012,INV001220,ACC0115,2025-03-11,3000.0,EUR,1.0387,3116.1,check,TXN814398,False,0,3000.0,0.0,0.0,True,2025-03-14,bank_feed,False,,,
PAY001013,INV001221,ACC0115,2025-04-01,3000.0,EUR,1.0395,3118.5,ACH,TXN465067,False,0,3000.0,0.0,50.0,True,2025-04-02,bank_feed,False,,,
PAY001014,INV001222,ACC0115,2025-05-07,3000.0,EUR,1.0375,3112.5,wire,TXN430749,False,0,3000.0,0.0,50.0,True,2025-05-09,bank_feed,False,,,
PAY001015,INV001223,ACC0115,2025-06-07,3000.0,EUR,1.0321,3096.3,wire,TXN656992,False,0,3000.0,0.0,0.0,True,2025-06-08,bank_feed,False,,,
PAY001016,INV001224,ACC0115,2025-07-08,3000.0,EUR,1.0279,3083.7,wire,TXN398220,False,0,3000.0,0.0,25.0,True,2025-07-11,bank_feed,False,,,
PAY001017,INV001225,ACC0116,2025-02-08,2100.0,USD,1.0,2100.0,check,TXN855142,False,0,2100.0,0.0,0.0,True,2025-02-11,bank_feed,False,,,
PAY001018,INV001226,ACC0116,2025-03-12,2100.0,USD,1.0,2100.0,credit_card,TXN974945,False,0,2100.0,0.0,50.0,True,2025-03-14,bank_feed,False,,,
PAY001019,INV001227,ACC0116,2025-04-02,2100.0,USD,1.0,2100.0,ACH,TXN735177,False,0,2100.0,0.0,0.0,True,2025-04-05,bank_feed,False,,,
PAY001020,INV001228,ACC0116,2025-05-04,2100.0,USD,1.0,2100.0,credit_card,TXN729427,False,0,2100.0,0.0,50.0,True,2025-05-05,bank_feed,False,,,
PAY001021,INV001229,ACC0116,2025-06-04,2100.0,USD,1.0,2100.0,ACH,TXN431929,False,0,2100.0,0.0,0.0,True,2025-06-07,bank_feed,False,,,
PAY001022,INV001230,ACC0116,2025-07-09,2100.0,USD,1.0,2100.0,wire,TXN829686,False,0,2100.0,0.0,0.0,True,2025-07-11,bank_feed,False,,,
PAY001023,INV001231,ACC0116,2025-02-03,2200.0,USD,1.0,2200.0,check,TXN109698,False,0,2200.0,0.0,25.0,True,2025-02-05,bank_feed,False,,,
PAY001024,INV001232,ACC0116,2025-03-02,2200.0,USD,1.0,2200.0,credit_card,TXN323008,False,0,2200.0,0.0,0.0,True,2025-03-03,bank_feed,False,,,
PAY001025,INV001234,ACC0116,2025-05-04,2200.0,USD,1.0,2200.0,wire,TXN254233,False,0,2200.0,0.0,0.0,True,2025-05-06,bank_feed,False,,,
PAY001026,INV001235,ACC0116,2025-06-05,2200.0,USD,1.0,2200.0,check,TXN896589,False,0,2200.0,0.0,0.0,True,2025-06-06,bank_feed,False,,,
PAY001027,INV001236,ACC0116,2025-06-29,2200.0,USD,1.0,2200.0,wire,TXN280551,False,0,2200.0,0.0,0.0,True,2025-07-01,bank_feed,False,,,
PAY001028,INV001238,ACC0117,2025-04-03,2880.0,EUR,1.0362,2984.26,ACH,TXN840579,False,0,2880.0,0.0,0.0,True,2025-04-04,bank_feed,False,,,
PAY001029,INV001239,ACC0117,2025-05-08,2880.0,EUR,1.0351,2981.09,ACH,TXN283888,False,0,2880.0,0.0,50.0,True,2025-05-09,bank_feed,False,,,
PAY001030,INV001240,ACC0117,2025-06-06,2880.0,EUR,1.0321,2972.45,credit_card,TXN563531,False,0,2880.0,0.0,0.0,True,2025-06-09,bank_feed,False,,,
PAY001031,INV001241,ACC0117,2025-07-03,2880.0,EUR,1.0284,2961.79,ACH,TXN273553,False,0,2880.0,0.0,0.0,True,2025-07-05,bank_feed,False,,,
PAY001032,INV001244,ACC0117,2025-03-08,3000.0,EUR,1.0393,3117.9,wire,TXN396415,False,0,3000.0,0.0,0.0,True,2025-03-11,bank_feed,False,,,
PAY001033,INV001245,ACC0117,2025-04-01,3000.0,EUR,1.0395,3118.5,ACH,TXN908850,False,0,3000.0,0.0,50.0,True,2025-04-02,bank_feed,False,,,
PAY001034,INV001246,ACC0117,2025-04-28,3000.0,EUR,1.0349,3104.7,wire,TXN304829,False,0,3000.0,0.0,50.0,True,2025-04-29,bank_feed,False,,,
PAY001035,INV001247,ACC0117,2025-06-04,3000.0,EUR,1.0354,3106.2,ACH,TXN394890,False,0,3000.0,0.0,0.0,True,2025-06-05,bank_feed,False,,,
PAY001036,INV001248,ACC0117,2025-06-28,3000.0,EUR,1.0293,3087.9,credit_card,TXN981904,False,0,3000.0,0.0,50.0,True,2025-06-30,bank_feed,False,,,
PAY001037,INV001249,ACC0118,2025-02-05,2200.0,USD,1.0,2200.0,ACH,TXN895857,False,0,2200.0,0.0,50.0,True,2025-02-08,bank_feed,False,,,
PAY001038,INV001251,ACC0118,2025-03-28,2200.0,USD,1.0,2200.0,ACH,TXN710782,False,0,2200.0,0.0,25.0,True,2025-03-31,bank_feed,False,,,
PAY001039,INV001252,ACC0118,2025-05-01,2200.0,USD,1.0,2200.0,wire,TXN560355,False,0,2200.0,0.0,0.0,True,2025-05-04,bank_feed,False,,,
PAY001040,INV001253,ACC0118,2025-06-08,2200.0,USD,1.0,2200.0,credit_card,TXN450212,False,0,2200.0,0.0,50.0,True,2025-06-11,bank_feed,False,,,
PAY001041,INV001255,ACC0119,2025-02-20,2400.0,USD,1.0,2400.0,wire,TXN480318,False,0,2400.0,0.0,0.0,True,2025-02-21,bank_feed,False,,,
PAY001042,INV001256,ACC0119,2025-03-21,2400.0,USD,1.0,2400.0,ACH,TXN551015,False,0,2400.0,0.0,0.0,True,2025-03-22,bank_feed,False,,,
PAY001043,INV001257,ACC0119,2025-04-14,2400.0,USD,1.0,2400.0,ACH,TXN421729,False,0,2400.0,0.0,0.0,True,2025-04-17,bank_feed,False,,,
PAY001044,INV001258,ACC0119,2025-05-13,2400.0,USD,1.0,2400.0,ACH,TXN888056,False,0,2400.0,0.0,0.0,True,2025-05-14,bank_feed,False,,,
PAY001045,INV001259,ACC0119,2025-06-17,2400.0,USD,1.0,2400.0,ACH,TXN945861,False,0,2400.0,0.0,50.0,True,2025-06-20,bank_feed,False,,,
PAY001046,INV001260,ACC0119,2025-07-22,2400.0,USD,1.0,2400.0,wire,TXN615533,False,0,2400.0,0.0,0.0,True,2025-07-23,bank_feed,False,,,
PAY001047,INV001261,ACC0119,2025-01-28,2500.0,USD,1.0,2500.0,credit_card,TXN426493,False,0,2500.0,0.0,0.0,True,2025-01-29,bank_feed,False,,,
PAY001048,INV001262,ACC0119,2025-02-28,2500.0,USD,1.0,2500.0,wire,TXN914873,False,0,2500.0,0.0,0.0,True,2025-03-03,bank_feed,False,,,
PAY001049,INV001263,ACC0119,2025-04-10,2500.0,USD,1.0,2500.0,wire,TXN804619,False,0,2500.0,0.0,50.0,True,2025-04-13,bank_feed,False,,,
PAY001050,INV001265,ACC0119,2025-05-30,2500.0,USD,1.0,2500.0,check,TXN876605,False,0,2500.0,0.0,0.0,True,2025-05-31,bank_feed,False,,,
PAY001051,INV001266,ACC0119,2025-07-05,2500.0,USD,1.0,2500.0,wire,TXN827845,False,0,2500.0,0.0,50.0,True,2025-07-08,bank_feed,False,,,
PAY001052,INV001267,ACC0120,2025-02-20,2550.0,USD,1.0,2550.0,ACH,TXN934219,False,0,2550.0,0.0,50.0,True,2025-02-23,bank_feed,False,,,
PAY001053,INV001268,ACC0120,2025-03-26,2550.0,USD,1.0,2550.0,wire,TXN437750,False,0,2550.0,0.0,25.0,True,2025-03-27,bank_feed,False,,,
PAY001054,INV001269,ACC0120,2025-04-17,2550.0,USD,1.0,2550.0,wire,TXN361972,False,0,2550.0,0.0,0.0,True,2025-04-19,bank_feed,False,,,
PAY001055,INV001270,ACC0120,2025-05-18,2550.0,USD,1.0,2550.0,ACH,TXN368076,False,0,2550.0,0.0,0.0,True,2025-05-19,bank_feed,False,,,
PAY001056,INV001271,ACC0120,2025-06-19,2550.0,USD,1.0,2550.0,ACH,TXN647779,False,0,2550.0,0.0,0.0,True,2025-06-20,bank_feed,False,,,
PAY001057,INV001272,ACC0120,2025-07-26,2550.0,USD,1.0,2550.0,ACH,TXN415585,False,0,2550.0,0.0,0.0,True,2025-07-27,bank_feed,False,,,
PAY001058,INV001273,ACC0120,2025-02-06,2800.0,USD,1.0,2800.0,ACH,TXN249843,False,0,2800.0,0.0,0.0,True,2025-02-08,bank_feed,False,,,
PAY001059,INV001274,ACC0120,2025-03-04,2800.0,USD,1.0,2800.0,ACH,TXN790939,False,0,2800.0,0.0,0.0,True,2025-03-05,bank_feed,False,,,
PAY001060,INV001275,ACC0120,2025-04-05,2800.0,USD,1.0,2800.0,check,TXN909742,False,0,2800.0,0.0,25.0,True,2025-04-07,bank_feed,False,,,
PAY001061,INV001277,ACC0120,2025-06-01,2800.0,USD,1.0,2800.0,check,TXN459313,False,0,2800.0,0.0,0.0,True,2025-06-02,bank_feed,False,,,
PAY001062,INV001278,ACC0120,2025-07-06,2800.0,USD,1.0,2800.0,wire,TXN365936,False,0,2800.0,0.0,0.0,True,2025-07-07,bank_feed,False,,,
PAY001063,INV001279,ACC0121,2025-02-10,2300.0,USD,1.0,2300.0,wire,TXN930895,False,0,2300.0,0.0,0.0,True,2025-02-13,bank_feed,False,,,
PAY001064,INV001281,ACC0121,2025-04-09,2300.0,USD,1.0,2300.0,ACH,TXN397490,False,0,2300.0,0.0,25.0,True,2025-04-12,bank_feed,False,,,
PAY001065,INV001282,ACC0121,2025-05-05,2300.0,USD,1.0,2300.0,wire,TXN530574,False,0,2300.0,0.0,0.0,True,2025-05-06,bank_feed,False,,,
PAY001066,INV001284,ACC0121,2025-07-07,2300.0,USD,1.0,2300.0,wire,TXN198437,False,0,2300.0,0.0,0.0,True,2025-07-08,bank_feed,False,,,
PAY001067,INV001285,ACC0122,2025-02-22,3060.0,EUR,1.0368,3172.61,ACH,TXN925034,False,0,3060.0,0.0,0.0,True,2025-02-23,bank_feed,False,,,
PAY001068,INV001286,ACC0122,2025-03-28,3060.0,EUR,1.038,3176.28,ACH,TXN778536,False,0,3060.0,0.0,0.0,True,2025-03-29,bank_feed,False,,,
PAY001069,INV001287,ACC0122,2025-04-25,3060.0,EUR,1.035,3167.1,wire,TXN315258,False,0,3060.0,0.0,0.0,True,2025-04-26,bank_feed,False,,,
PAY001070,INV001288,ACC0122,2025-05-18,3060.0,EUR,1.032,3157.92,credit_card,TXN726744,False,0,3060.0,0.0,0.0,True,2025-05-19,bank_feed,False,,,
PAY001071,INV001291,ACC0123,2025-02-25,3000.0,EUR,1.0411,3123.3,ACH,TXN350420,False,0,3000.0,0.0,0.0,True,2025-02-27,bank_feed,False,,,
PAY001072,INV001293,ACC0123,2025-04-20,3000.0,EUR,1.0369,3110.7,check,TXN682920,False,0,3000.0,0.0,0.0,True,2025-04-23,bank_feed,False,,,
PAY001073,INV001295,ACC0123,2025-06-13,3000.0,EUR,1.0336,3100.8,ACH,TXN388029,False,0,3000.0,0.0,25.0,True,2025-06-14,bank_feed,False,,,
PAY001074,INV001296,ACC0123,2025-07-25,3000.0,EUR,1.031,3093.0,ACH,TXN649309,False,0,3000.0,0.0,50.0,True,2025-07-28,bank_feed,False,,,
PAY001075,INV001297,ACC0123,2025-02-03,3000.0,EUR,1.0399,3119.7,ACH,TXN516505,False,0,3000.0,0.0,25.0,True,2025-02-06,bank_feed,False,,,
PAY001076,INV001298,ACC0123,2025-03-11,3000.0,EUR,1.0387,3116.1,check,TXN480317,False,0,3000.0,0.0,25.0,True,2025-03-14,bank_feed,False,,,
PAY001077,INV001299,ACC0123,2025-04-03,3000.0,EUR,1.0362,3108.6,ACH,TXN603744,False,0,3000.0,0.0,50.0,True,2025-04-05,bank_feed,False,,,
PAY001078,INV001301,ACC0123,2025-06-04,3000.0,EUR,1.0354,3106.2,credit_card,TXN652337,False,0,3000.0,0.0,25.0,True,2025-06-07,bank_feed,False,,,
PAY001079,INV001304,ACC0124,2025-03-10,2200.0,USD,1.0,2200.0,wire,TXN942480,False,0,2200.0,0.0,0.0,True,2025-03-12,bank_feed,False,,,
PAY001080,INV001305,ACC0124,2025-03-28,2200.0,USD,1.0,2200.0,wire,TXN470338,False,0,2200.0,0.0,50.0,True,2025-03-29,bank_feed,False,,,
PAY001081,INV001306,ACC0124,2025-04-29,2200.0,USD,1.0,2200.0,ACH,TXN226599,False,0,2200.0,0.0,0.0,True,2025-05-02,bank_feed,False,,,
PAY001082,INV001307,ACC0124,2025-06-10,2200.0,USD,1.0,2200.0,ACH,TXN171194,False,0,2200.0,0.0,0.0,True,2025-06-11,bank_feed,False,,,
PAY001083,INV001308,ACC0124,2025-06-29,2200.0,USD,1.0,2200.0,ACH,TXN719789,False,0,2200.0,0.0,0.0,True,2025-07-01,bank_feed,False,,,
PAY001084,INV001309,ACC0125,2025-02-18,2200.0,USD,1.0,2200.0,wire,TXN852338,False,0,2200.0,0.0,25.0,True,2025-02-19,bank_feed,False,,,
PAY001085,INV001310,ACC0125,2025-03-17,2200.0,USD,1.0,2200.0,check,TXN637176,False,0,2200.0,0.0,0.0,True,2025-03-19,bank_feed,False,,,
PAY001086,INV001311,ACC0125,2025-04-18,2200.0,USD,1.0,2200.0,wire,TXN410230,False,0,2200.0,0.0,0.0,True,2025-04-20,bank_feed,False,,,
PAY001087,INV001312,ACC0125,2025-05-25,2200.0,USD,1.0,2200.0,ACH,TXN970519,False,0,2200.0,0.0,50.0,True,2025-05-28,bank_feed,False,,,
PAY001088,INV001313,ACC0125,2025-06-26,2200.0,USD,1.0,2200.0,wire,TXN728563,False,0,2200.0,0.0,0.0,True,2025-06-29,bank_feed,False,,,
PAY001089,INV001314,ACC0125,2025-07-13,2200.0,USD,1.0,2200.0,ACH,TXN235899,False,0,2200.0,0.0,0.0,True,2025-07-14,bank_feed,False,,,
PAY001090,INV001315,ACC0126,2025-02-01,2400.0,USD,1.0,2400.0,wire,TXN543145,False,0,2400.0,0.0,0.0,True,2025-02-04,bank_feed,False,,,
PAY001091,INV001316,ACC0126,2025-03-11,2400.0,USD,1.0,2400.0,wire,TXN498193,False,0,2400.0,0.0,0.0,True,2025-03-13,bank_feed,False,,,
PAY001092,INV001318,ACC0126,2025-04-29,2400.0,USD,1.0,2400.0,ACH,TXN818081,False,0,2400.0,0.0,0.0,True,2025-04-30,bank_feed,False,,,
PAY001093,INV001319,ACC0126,2025-05-30,2400.0,USD,1.0,2400.0,check,TXN390064,False,0,2400.0,0.0,0.0,True,2025-06-01,bank_feed,False,,,
PAY001094,INV001320,ACC0126,2025-07-06,2400.0,USD,1.0,2400.0,ACH,TXN686314,False,0,2400.0,0.0,0.0,True,2025-07-08,bank_feed,False,,,
PAY001095,INV001321,ACC0127,2025-02-24,3000.0,USD,1.0,3000.0,wire,TXN937920,False,0,3000.0,0.0,0.0,True,2025-02-25,bank_feed,False,,,
PAY001096,INV001322,ACC0127,2025-03-17,3000.0,USD,1.0,3000.0,ACH,TXN865103,False,0,3000.0,0.0,0.0,True,2025-03-19,bank_feed,False,,,
PAY001097,INV001323,ACC0127,2025-04-18,3000.0,USD,1.0,3000.0,credit_card,TXN236566,False,0,3000.0,0.0,0.0,True,2025-04-21,bank_feed,False,,,
PAY001098,INV001325,ACC0127,2025-06-17,3000.0,USD,1.0,3000.0,credit_card,TXN333006,False,0,3000.0,0.0,50.0,True,2025-06-20,bank_feed,False,,,
PAY001099,INV001326,ACC0127,2025-07-13,3000.0,USD,1.0,3000.0,wire,TXN783370,False,0,3000.0,0.0,0.0,True,2025-07-16,bank_feed,False,,,
PAY001100,INV001327,ACC0127,2025-03-04,2500.0,USD,1.0,2500.0,ACH,TXN162849,False,0,2500.0,0.0,0.0,True,2025-03-05,bank_feed,False,,,
PAY001101,INV001328,ACC0127,2025-04-01,2500.0,USD,1.0,2500.0,wire,TXN287832,False,0,2500.0,0.0,0.0,True,2025-04-02,bank_feed,False,,,
PAY001102,INV001329,ACC0127,2025-05-09,2500.0,USD,1.0,2500.0,wire,TXN573291,False,0,2500.0,0.0,50.0,True,2025-05-10,bank_feed,False,,,
PAY001103,INV001330,ACC0127,2025-06-10,2500.0,USD,1.0,2500.0,wire,TXN218080,False,0,2500.0,0.0,0.0,True,2025-06-13,bank_feed,False,,,
PAY001104,INV001331,ACC0127,2025-07-08,2500.0,USD,1.0,2500.0,credit_card,TXN618416,False,0,2500.0,0.0,0.0,True,2025-07-11,bank_feed,False,,,
PAY001105,INV001332,ACC0127,2025-08-11,2500.0,USD,1.0,2500.0,wire,TXN715997,False,0,2500.0,0.0,50.0,True,2025-08-13,bank_feed,False,,,
PAY001106,INV001333,ACC0128,2025-02-11,2400.0,USD,1.0,2400.0,ACH,TXN281318,False,0,2400.0,0.0,0.0,True,2025-02-12,bank_feed,False,,,
PAY001107,INV001334,ACC0128,2025-03-14,2400.0,USD,1.0,2400.0,ACH,TXN397613,False,0,2400.0,0.0,25.0,True,2025-03-15,bank_feed,False,,,
PAY001108,INV001335,ACC0128,2025-04-04,2400.0,USD,1.0,2400.0,ACH,TXN778468,False,0,2400.0,0.0,0.0,True,2025-04-06,bank_feed,False,,,
PAY001109,INV001336,ACC0128,2025-05-04,2400.0,USD,1.0,2400.0,ACH,TXN458033,False,0,2400.0,0.0,25.0,True,2025-05-06,bank_feed,False,,,
PAY001110,INV001337,ACC0128,2025-06-05,2400.0,USD,1.0,2400.0,ACH,TXN618055,False,0,2400.0,0.0,25.0,True,2025-06-08,bank_feed,False,,,
PAY001111,INV001338,ACC0128,2025-07-08,2400.0,USD,1.0,2400.0,wire,TXN640956,False,0,2400.0,0.0,50.0,True,2025-07-10,bank_feed,False,,,
PAY001112,INV001339,ACC0128,2025-02-09,2400.0,USD,1.0,2400.0,ACH,TXN874306,False,0,2400.0,0.0,25.0,True,2025-02-12,bank_feed,False,,,
PAY001113,INV001340,ACC0128,2025-03-08,2400.0,USD,1.0,2400.0,credit_card,TXN304191,False,0,2400.0,0.0,0.0,True,2025-03-11,bank_feed,False,,,
PAY001114,INV001341,ACC0128,2025-04-05,2400.0,USD,1.0,2400.0,ACH,TXN282627,False,0,2400.0,0.0,0.0,True,2025-04-08,bank_feed,False,,,
PAY001115,INV001342,ACC0128,2025-05-09,2400.0,USD,1.0,2400.0,ACH,TXN625264,False,0,2400.0,0.0,50.0,True,2025-05-11,bank_feed,False,,,
PAY001116,INV001343,ACC0128,2025-06-09,2400.0,USD,1.0,2400.0,credit_card,TXN985595,False,0,2400.0,0.0,25.0,True,2025-06-10,bank_feed,False,,,
PAY001117,INV001344,ACC0128,2025-07-02,2400.0,USD,1.0,2400.0,wire,TXN719952,False,0,2400.0,0.0,25.0,True,2025-07-03,bank_feed,False,,,
PAY001118,INV001345,ACC0129,2025-02-13,2300.0,USD,1.0,2300.0,ACH,TXN228732,False,0,2300.0,0.0,25.0,True,2025-02-14,bank_feed,False,,,
PAY001119,INV001346,ACC0129,2025-03-26,2300.0,USD,1.0,2300.0,ACH,TXN674727,False,0,2300.0,0.0,0.0,True,2025-03-28,bank_feed,False,,,
PAY001120,INV001347,ACC0129,2025-04-24,2300.0,USD,1.0,2300.0,ACH,TXN780546,False,0,2300.0,0.0,50.0,True,2025-04-26,bank_feed,False,,,
PAY001121,INV001348,ACC0129,2025-05-25,2300.0,USD,1.0,2300.0,wire,TXN344577,False,0,2300.0,0.0,25.0,True,2025-05-26,bank_feed,False,,,
PAY001122,INV001349,ACC0129,2025-06-23,2300.0,USD,1.0,2300.0,wire,TXN613414,False,0,2300.0,0.0,0.0,True,2025-06-25,bank_feed,False,,,
PAY001123,INV001351,ACC0129,2025-03-06,2500.0,USD,1.0,2500.0,check,TXN191008,False,0,2500.0,0.0,0.0,True,2025-03-08,bank_feed,False,,,
PAY001124,INV001352,ACC0129,2025-04-02,2500.0,USD,1.0,2500.0,wire,TXN512966,False,0,2500.0,0.0,0.0,True,2025-04-05,bank_feed,False,,,
PAY001125,INV001353,ACC0129,2025-05-06,2500.0,USD,1.0,2500.0,wire,TXN715841,False,0,2500.0,0.0,50.0,True,2025-05-09,bank_feed,False,,,
PAY001126,INV001354,ACC0129,2025-06-11,2500.0,USD,1.0,2500.0,wire,TXN710950,False,0,2500.0,0.0,0.0,True,2025-06-13,bank_feed,False,,,
PAY001127,INV001355,ACC0129,2025-06-29,2500.0,USD,1.0,2500.0,wire,TXN528663,False,0,2500.0,0.0,0.0,True,2025-07-01,bank_feed,False,,,
PAY001128,INV001356,ACC0129,2025-08-05,2500.0,USD,1.0,2500.0,wire,TXN223753,False,0,2500.0,0.0,25.0,True,2025-08-07,bank_feed,False,,,
PAY001129,INV001357,ACC0130,2025-01-30,2500.0,USD,1.0,2500.0,wire,TXN608455,False,0,2500.0,0.0,25.0,True,2025-02-01,bank_feed,False,,,
PAY001130,INV001358,ACC0130,2025-03-09,2500.0,USD,1.0,2500.0,wire,TXN257349,False,0,2500.0,0.0,0.0,True,2025-03-10,bank_feed,False,,,
PAY001131,INV001359,ACC0130,2025-04-03,2500.0,USD,1.0,2500.0,credit_card,TXN329238,False,0,2500.0,0.0,0.0,True,2025-04-05,bank_feed,False,,,
PAY001132,INV001360,ACC0130,2025-05-06,2500.0,USD,1.0,2500.0,ACH,TXN400631,False,0,2500.0,0.0,50.0,True,2025-05-07,bank_feed,False,,,
