usage_id,account_id,contract_id,record_date,unit_type,units_consumed,units_included_monthly,units_rollover_from_prior,cumulative_units_ytd,overage_units,is_overage_billed,billing_period_id,usage_source,data_center_region,product_line,sku,is_test_usage,usage_quality_score,override_applied,created_at
USG00003107,ACC0024,CTR00042,2025-01-30,gb,12.57,500,0,567.4,0.0,False,BP-2025-01-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.959,False,2025-01-30T23:59:00Z
USG00003108,ACC0024,CTR00042,2025-01-31,gb,20.92,500,0,588.31,0.0,False,BP-2025-01-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.924,False,2025-01-31T23:59:00Z
USG00003109,ACC0024,CTR00042,2025-02-01,gb,17.34,500,0,605.66,0.0,False,BP-2025-01-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.922,False,2025-02-01T23:59:00Z
USG00003110,ACC0024,CTR00042,2025-02-02,gb,17.35,500,0,623.01,0.0,False,BP-2025-01-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.927,False,2025-02-02T23:59:00Z
USG00003111,ACC0024,CTR00042,2025-02-03,gb,9.22,500,0,632.22,0.0,False,BP-2025-01-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.938,False,2025-02-03T23:59:00Z
USG00003112,ACC0024,CTR00042,2025-02-04,gb,13.81,500,0,646.04,0.0,False,BP-2025-01-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.942,False,2025-02-04T23:59:00Z
USG00003113,ACC0024,CTR00042,2025-02-05,gb,17.73,500,0,663.77,0.0,False,BP-2025-01-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.959,False,2025-02-05T23:59:00Z
USG00003114,ACC0024,CTR00042,2025-02-06,gb,17.69,500,0,681.46,0.0,False,BP-2025-02-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.916,False,2025-02-06T23:59:00Z
USG00003115,ACC0024,CTR00042,2025-02-07,gb,17.89,500,0,699.35,0.0,False,BP-2025-02-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.987,False,2025-02-07T23:59:00Z
USG00003116,ACC0024,CTR00042,2025-02-08,gb,17.93,500,0,717.28,0.0,False,BP-2025-02-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.945,False,2025-02-08T23:59:00Z
USG00003117,ACC0024,CTR00042,2025-02-09,gb,21.74,500,0,739.02,0.0,False,BP-2025-02-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.982,False,2025-02-09T23:59:00Z
USG00003118,ACC0024,CTR00042,2025-02-10,gb,12.01,500,0,751.03,0.0,False,BP-2025-02-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.961,False,2025-02-10T23:59:00Z
USG00003119,ACC0024,CTR00042,2025-02-11,gb,20.88,500,0,771.91,0.0,False,BP-2025-02-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.981,False,2025-02-11T23:59:00Z
USG00003120,ACC0024,CTR00042,2025-02-12,gb,17.6,500,0,789.51,0.0,False,BP-2025-02-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.922,False,2025-02-12T23:59:00Z
USG00003121,ACC0024,CTR00042,2025-02-13,gb,21.42,500,0,810.93,0.0,False,BP-2025-02-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.925,False,2025-02-13T23:59:00Z
USG00003122,ACC0024,CTR00042,2025-02-14,gb,25.47,500,0,836.4,0.0,False,BP-2025-02-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.963,False,2025-02-14T23:59:00Z
USG00003123,ACC0024,CTR00042,2025-02-15,gb,18.68,500,0,855.08,0.0,False,BP-2025-02-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.915,False,2025-02-15T23:59:00Z
USG00003124,ACC0024,CTR00042,2025-02-16,gb,16.08,500,0,871.16,0.0,False,BP-2025-02-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.906,False,2025-02-16T23:59:00Z
USG00003125,ACC0024,CTR00042,2025-02-17,gb,18.43,500,0,889.59,0.0,False,BP-2025-02-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.979,False,2025-02-17T23:59:00Z
USG00003126,ACC0024,CTR00042,2025-02-18,gb,17.81,500,0,907.41,0.0,False,BP-2025-02-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.925,False,2025-02-18T23:59:00Z
USG00003127,ACC0024,CTR00042,2025-02-19,gb,23.82,500,0,931.23,0.0,False,BP-2025-02-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.989,False,2025-02-19T23:59:00Z
USG00003128,ACC0024,CTR00042,2025-02-20,gb,26.23,500,0,957.46,0.0,False,BP-2025-02-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.998,False,2025-02-20T23:59:00Z
USG00003129,ACC0024,CTR00042,2025-02-21,gb,30.66,500,0,988.12,0.0,False,BP-2025-02-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.907,False,2025-02-21T23:59:00Z
USG00003130,ACC0024,CTR00042,2025-02-22,gb,28.36,500,0,1016.48,0.0,False,BP-2025-02-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.949,False,2025-02-22T23:59:00Z
USG00003131,ACC0024,CTR00042,2025-02-23,gb,10.61,500,0,1027.1,0.0,False,BP-2025-02-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.906,False,2025-02-23T23:59:00Z
USG00003132,ACC0024,CTR00042,2025-02-24,gb,17.56,500,0,1044.65,0.0,False,BP-2025-02-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.909,False,2025-02-24T23:59:00Z
USG00003133,ACC0024,CTR00042,2025-02-25,gb,21.38,500,0,1066.03,0.0,False,BP-2025-02-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.997,False,2025-02-25T23:59:00Z
USG00003134,ACC0024,CTR00042,2025-02-26,gb,21.27,500,0,1087.29,0.0,False,BP-2025-02-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.982,False,2025-02-26T23:59:00Z
USG00003135,ACC0024,CTR00042,2025-02-27,gb,19.73,500,0,1107.03,0.0,False,BP-2025-02-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.932,False,2025-02-27T23:59:00Z
USG00003136,ACC0024,CTR00042,2025-02-28,gb,20.72,500,0,1127.75,0.0,False,BP-2025-02-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.919,False,2025-02-28T23:59:00Z
USG00003137,ACC0024,CTR00042,2025-03-01,gb,21.45,500,0,1149.2,0.0,False,BP-2025-02-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.983,False,2025-03-01T23:59:00Z
USG00003138,ACC0024,CTR00042,2025-03-02,gb,14.93,500,0,1164.14,0.0,False,BP-2025-02-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.905,False,2025-03-02T23:59:00Z
USG00003139,ACC0024,CTR00042,2025-03-03,gb,22.61,500,0,1186.75,0.0,False,BP-2025-02-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.94,False,2025-03-03T23:59:00Z
USG00003140,ACC0024,CTR00042,2025-03-04,gb,21.42,500,0,1208.18,0.0,False,BP-2025-02-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.913,False,2025-03-04T23:59:00Z
USG00003141,ACC0024,CTR00042,2025-03-05,gb,15.17,500,0,1223.35,0.0,False,BP-2025-02-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.946,False,2025-03-05T23:59:00Z
USG00003142,ACC0024,CTR00042,2025-03-06,gb,15.6,500,0,1238.95,0.0,False,BP-2025-03-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.929,False,2025-03-06T23:59:00Z
USG00003143,ACC0024,CTR00042,2025-03-07,gb,18.37,500,0,1257.32,0.0,False,BP-2025-03-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.978,False,2025-03-07T23:59:00Z
USG00003144,ACC0024,CTR00042,2025-03-08,gb,16.04,500,0,1273.35,0.0,False,BP-2025-03-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.946,False,2025-03-08T23:59:00Z
USG00003145,ACC0024,CTR00042,2025-03-09,gb,25.41,500,0,1298.76,0.0,False,BP-2025-03-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.973,False,2025-03-09T23:59:00Z
USG00003146,ACC0024,CTR00042,2025-03-10,gb,19.64,500,0,1318.4,0.0,False,BP-2025-03-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.985,False,2025-03-10T23:59:00Z
USG00003147,ACC0024,CTR00042,2025-03-11,gb,32.23,500,0,1350.63,0.0,False,BP-2025-03-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.994,False,2025-03-11T23:59:00Z
USG00003148,ACC0024,CTR00042,2025-03-12,gb,23.06,500,0,1373.69,0.0,False,BP-2025-03-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.903,False,2025-03-12T23:59:00Z
USG00003149,ACC0024,CTR00042,2025-03-13,gb,18.6,500,0,1392.29,0.0,False,BP-2025-03-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.953,False,2025-03-13T23:59:00Z
USG00003150,ACC0024,CTR00042,2025-03-14,gb,16.49,500,0,1408.78,0.0,False,BP-2025-03-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.982,False,2025-03-14T23:59:00Z
USG00003151,ACC0024,CTR00042,2025-03-15,gb,20.39,500,0,1429.17,0.0,False,BP-2025-03-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.962,False,2025-03-15T23:59:00Z
USG00003152,ACC0024,CTR00042,2025-03-16,gb,23.96,500,0,1453.13,0.0,False,BP-2025-03-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,1.0,False,2025-03-16T23:59:00Z
USG00003153,ACC0024,CTR00042,2025-03-17,gb,19.9,500,0,1473.03,0.0,False,BP-2025-03-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.997,False,2025-03-17T23:59:00Z
USG00003154,ACC0024,CTR00042,2025-03-18,gb,27.59,500,0,1500.61,0.0,False,BP-2025-03-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.961,False,2025-03-18T23:59:00Z
USG00003155,ACC0024,CTR00042,2025-03-19,gb,18.03,500,0,1518.65,0.0,False,BP-2025-03-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.924,False,2025-03-19T23:59:00Z
USG00003156,ACC0024,CTR00042,2025-03-20,gb,21.54,500,0,1540.18,0.0,False,BP-2025-03-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.992,False,2025-03-20T23:59:00Z
USG00003157,ACC0024,CTR00042,2025-03-21,gb,14.19,500,0,1554.38,0.0,False,BP-2025-03-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.971,False,2025-03-21T23:59:00Z
USG00003158,ACC0024,CTR00042,2025-03-22,gb,15.5,500,0,1569.88,0.0,False,BP-2025-03-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.939,False,2025-03-22T23:59:00Z
USG00003159,ACC0024,CTR00042,2025-03-23,gb,19.46,500,0,1589.34,0.0,False,BP-2025-03-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.911,False,2025-03-23T23:59:00Z
USG00003160,ACC0024,CTR00042,2025-03-24,gb,14.84,500,0,1604.18,0.0,False,BP-2025-03-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.994,False,2025-03-24T23:59:00Z
USG00003161,ACC0024,CTR00042,2025-03-25,gb,22.56,500,0,1626.74,0.0,False,BP-2025-03-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.983,False,2025-03-25T23:59:00Z
USG00003162,ACC0024,CTR00042,2025-03-26,gb,21.76,500,0,1648.49,0.0,False,BP-2025-03-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.929,False,2025-03-26T23:59:00Z
USG00003163,ACC0024,CTR00042,2025-03-27,gb,16.28,500,0,1664.77,0.0,False,BP-2025-03-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.961,False,2025-03-27T23:59:00Z
USG00003164,ACC0024,CTR00042,2025-03-28,gb,18.37,500,0,1683.14,0.0,False,BP-2025-03-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.978,False,2025-03-28T23:59:00Z
USG00003165,ACC0024,CTR00042,2025-03-29,gb,25.26,500,0,1708.4,0.0,False,BP-2025-03-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.981,False,2025-03-29T23:59:00Z
USG00003166,ACC0024,CTR00042,2025-03-30,gb,20.41,500,0,1728.81,0.0,False,BP-2025-03-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.98,False,2025-03-30T23:59:00Z
USG00003167,ACC0024,CTR00042,2025-03-31,gb,30.8,500,0,1759.61,0.0,False,BP-2025-03-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.962,False,2025-03-31T23:59:00Z
USG00003168,ACC0024,CTR00042,2025-04-01,gb,18.38,500,0,1777.99,0.0,False,BP-2025-03-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.93,False,2025-04-01T23:59:00Z
USG00003169,ACC0024,CTR00042,2025-04-02,gb,18.92,500,0,1796.91,0.0,False,BP-2025-03-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.989,False,2025-04-02T23:59:00Z
USG00003170,ACC0024,CTR00042,2025-04-03,gb,19.46,500,0,1816.37,0.0,False,BP-2025-03-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.95,False,2025-04-03T23:59:00Z
USG00003171,ACC0024,CTR00042,2025-04-04,gb,11.71,500,0,1828.08,0.0,False,BP-2025-03-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.976,False,2025-04-04T23:59:00Z
USG00003172,ACC0024,CTR00042,2025-04-05,gb,18.7,500,0,1846.78,0.0,False,BP-2025-03-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.902,False,2025-04-05T23:59:00Z
USG00003173,ACC0024,CTR00042,2025-04-06,gb,18.53,500,0,1865.31,0.0,False,BP-2025-04-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.979,False,2025-04-06T23:59:00Z
USG00003174,ACC0024,CTR00042,2025-04-07,gb,23.03,500,0,1888.34,0.0,False,BP-2025-04-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.955,False,2025-04-07T23:59:00Z
USG00003175,ACC0024,CTR00042,2025-04-08,gb,25.49,500,0,1913.83,0.0,False,BP-2025-04-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.941,False,2025-04-08T23:59:00Z
USG00003176,ACC0024,CTR00042,2025-04-09,gb,17.96,500,0,1931.79,0.0,False,BP-2025-04-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.921,False,2025-04-09T23:59:00Z
USG00003177,ACC0024,CTR00042,2025-04-10,gb,9.54,500,0,1941.33,0.0,False,BP-2025-04-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.936,False,2025-04-10T23:59:00Z
USG00003178,ACC0024,CTR00042,2025-04-11,gb,20.19,500,0,1961.53,0.0,False,BP-2025-04-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.947,False,2025-04-11T23:59:00Z
USG00003179,ACC0024,CTR00042,2025-04-12,gb,14.79,500,0,1976.32,0.0,False,BP-2025-04-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.936,False,2025-04-12T23:59:00Z
USG00003180,ACC0024,CTR00042,2025-04-13,gb,20.62,500,0,1996.94,0.0,False,BP-2025-04-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.969,False,2025-04-13T23:59:00Z
USG00003181,ACC0024,CTR00042,2025-04-14,gb,20.49,500,0,2017.44,0.0,False,BP-2025-04-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.976,False,2025-04-14T23:59:00Z
USG00003182,ACC0024,CTR00042,2025-04-15,gb,15.93,500,0,2033.37,0.0,False,BP-2025-04-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.986,False,2025-04-15T23:59:00Z
USG00003183,ACC0024,CTR00042,2025-04-16,gb,20.23,500,0,2053.6,0.0,False,BP-2025-04-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.957,False,2025-04-16T23:59:00Z
USG00003184,ACC0024,CTR00042,2025-04-17,gb,12.39,500,0,2065.99,0.0,False,BP-2025-04-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.942,False,2025-04-17T23:59:00Z
USG00003185,ACC0024,CTR00042,2025-04-18,gb,20.93,500,0,2086.92,0.0,False,BP-2025-04-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.971,False,2025-04-18T23:59:00Z
USG00003186,ACC0024,CTR00042,2025-04-19,gb,23.52,500,0,2110.44,0.0,False,BP-2025-04-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.922,False,2025-04-19T23:59:00Z
USG00003187,ACC0024,CTR00042,2025-04-20,gb,21.98,500,0,2132.43,0.0,False,BP-2025-04-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.905,False,2025-04-20T23:59:00Z
USG00003188,ACC0024,CTR00042,2025-04-21,gb,30.73,500,0,2163.16,0.0,False,BP-2025-04-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.997,False,2025-04-21T23:59:00Z
USG00003189,ACC0024,CTR00042,2025-04-22,gb,16.94,500,0,2180.11,0.0,False,BP-2025-04-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.991,False,2025-04-22T23:59:00Z
USG00003190,ACC0024,CTR00042,2025-04-23,gb,23.12,500,0,2203.23,0.0,False,BP-2025-04-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.974,False,2025-04-23T23:59:00Z
USG00003191,ACC0024,CTR00042,2025-04-24,gb,22.5,500,0,2225.73,0.0,False,BP-2025-04-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.965,False,2025-04-24T23:59:00Z
USG00003192,ACC0024,CTR00042,2025-04-25,gb,22.74,500,0,2248.47,0.0,False,BP-2025-04-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.932,False,2025-04-25T23:59:00Z
USG00003193,ACC0024,CTR00042,2025-04-26,gb,26.16,500,0,2274.63,0.0,False,BP-2025-04-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.938,False,2025-04-26T23:59:00Z
USG00003194,ACC0024,CTR00042,2025-04-27,gb,21.4,500,0,2296.03,0.0,False,BP-2025-04-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.995,False,2025-04-27T23:59:00Z
USG00003195,ACC0024,CTR00042,2025-04-28,gb,14.34,500,0,2310.37,0.0,False,BP-2025-04-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.921,False,2025-04-28T23:59:00Z
USG00003196,ACC0024,CTR00042,2025-04-29,gb,15.06,500,0,2325.43,0.0,False,BP-2025-04-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.958,False,2025-04-29T23:59:00Z
USG00003197,ACC0024,CTR00042,2025-04-30,gb,21.41,500,0,2346.84,0.0,False,BP-2025-04-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.958,False,2025-04-30T23:59:00Z
USG00003198,ACC0024,CTR00042,2025-05-01,gb,11.06,500,0,2357.9,0.0,False,BP-2025-04-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.994,False,2025-05-01T23:59:00Z
USG00003199,ACC0024,CTR00042,2025-05-02,gb,18.62,500,0,2376.52,0.0,False,BP-2025-04-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.983,False,2025-05-02T23:59:00Z
USG00003200,ACC0024,CTR00042,2025-05-03,gb,17.71,500,0,2394.23,0.0,False,BP-2025-04-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.974,False,2025-05-03T23:59:00Z
USG00003201,ACC0024,CTR00042,2025-05-04,gb,22.35,500,0,2416.58,0.0,False,BP-2025-04-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.926,False,2025-05-04T23:59:00Z
USG00003202,ACC0024,CTR00042,2025-05-05,gb,13.52,500,0,2430.1,0.0,False,BP-2025-04-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.908,False,2025-05-05T23:59:00Z
USG00003203,ACC0024,CTR00042,2025-05-06,gb,22.45,500,0,2452.55,0.0,False,BP-2025-05-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.998,False,2025-05-06T23:59:00Z
USG00003204,ACC0024,CTR00042,2025-05-07,gb,18.34,500,0,2470.89,0.0,False,BP-2025-05-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.975,False,2025-05-07T23:59:00Z
USG00003205,ACC0024,CTR00042,2025-05-08,gb,21.07,500,0,2491.96,0.0,False,BP-2025-05-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.949,False,2025-05-08T23:59:00Z
USG00003206,ACC0024,CTR00042,2025-05-09,gb,13.88,500,0,2505.84,0.0,False,BP-2025-05-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.933,False,2025-05-09T23:59:00Z
USG00003207,ACC0024,CTR00042,2025-05-10,gb,22.66,500,0,2528.5,0.0,False,BP-2025-05-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.901,False,2025-05-10T23:59:00Z
USG00003208,ACC0024,CTR00042,2025-05-11,gb,24.44,500,0,2552.94,0.0,False,BP-2025-05-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.929,False,2025-05-11T23:59:00Z
USG00003209,ACC0024,CTR00042,2025-05-12,gb,35.7,500,0,2588.64,0.0,False,BP-2025-05-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.928,False,2025-05-12T23:59:00Z
USG00003210,ACC0024,CTR00042,2025-05-13,gb,20.73,500,0,2609.37,0.0,False,BP-2025-05-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.996,False,2025-05-13T23:59:00Z
USG00003211,ACC0024,CTR00042,2025-05-14,gb,24.24,500,0,2633.62,0.0,False,BP-2025-05-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.969,False,2025-05-14T23:59:00Z
USG00003212,ACC0024,CTR00042,2025-05-15,gb,14.83,500,0,2648.45,0.0,False,BP-2025-05-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.916,False,2025-05-15T23:59:00Z
USG00003213,ACC0024,CTR00042,2025-05-16,gb,25.85,500,0,2674.3,0.0,False,BP-2025-05-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.92,False,2025-05-16T23:59:00Z
USG00003214,ACC0024,CTR00042,2025-05-17,gb,12.69,500,0,2686.98,0.0,False,BP-2025-05-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.979,False,2025-05-17T23:59:00Z
USG00003215,ACC0024,CTR00042,2025-05-18,gb,27.97,500,0,2714.96,0.0,False,BP-2025-05-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.9,False,2025-05-18T23:59:00Z
USG00003216,ACC0024,CTR00042,2025-05-19,gb,20.24,500,0,2735.19,0.0,False,BP-2025-05-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.999,False,2025-05-19T23:59:00Z
USG00003217,ACC0024,CTR00042,2025-05-20,gb,13.08,500,0,2748.27,0.0,False,BP-2025-05-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.93,False,2025-05-20T23:59:00Z
USG00003218,ACC0024,CTR00042,2025-05-21,gb,17.84,500,0,2766.11,0.0,False,BP-2025-05-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.932,False,2025-05-21T23:59:00Z
USG00003219,ACC0024,CTR00042,2025-05-22,gb,24.19,500,0,2790.29,0.0,False,BP-2025-05-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.944,False,2025-05-22T23:59:00Z
USG00003220,ACC0024,CTR00042,2025-05-23,gb,18.71,500,0,2809.0,0.0,False,BP-2025-05-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.946,False,2025-05-23T23:59:00Z
USG00003221,ACC0024,CTR00042,2025-05-24,gb,18.65,500,0,2827.65,0.0,False,BP-2025-05-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.903,False,2025-05-24T23:59:00Z
USG00003222,ACC0024,CTR00042,2025-05-25,gb,23.68,500,0,2851.33,0.0,False,BP-2025-05-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.937,False,2025-05-25T23:59:00Z
USG00003223,ACC0024,CTR00042,2025-05-26,gb,19.1,500,0,2870.43,0.0,False,BP-2025-05-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.979,False,2025-05-26T23:59:00Z
USG00003224,ACC0024,CTR00042,2025-05-27,gb,25.49,500,0,2895.92,0.0,False,BP-2025-05-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.949,False,2025-05-27T23:59:00Z
USG00003225,ACC0024,CTR00042,2025-05-28,gb,16.8,500,0,2912.72,0.0,False,BP-2025-05-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.948,False,2025-05-28T23:59:00Z
USG00003226,ACC0024,CTR00042,2025-05-29,gb,25.13,500,0,2937.85,0.0,False,BP-2025-05-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,1.0,False,2025-05-29T23:59:00Z
USG00003227,ACC0024,CTR00042,2025-05-30,gb,11.37,500,0,2949.22,0.0,False,BP-2025-05-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.952,False,2025-05-30T23:59:00Z
USG00003228,ACC0024,CTR00042,2025-05-31,gb,19.38,500,0,2968.6,0.0,False,BP-2025-05-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.956,False,2025-05-31T23:59:00Z
USG00003229,ACC0024,CTR00042,2025-06-01,gb,19.94,500,0,2988.55,0.0,False,BP-2025-05-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.964,False,2025-06-01T23:59:00Z
USG00003230,ACC0024,CTR00042,2025-06-02,gb,16.63,500,0,3005.17,0.0,False,BP-2025-05-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.974,False,2025-06-02T23:59:00Z
USG00003231,ACC0024,CTR00042,2025-06-03,gb,20.93,500,0,3026.1,0.0,False,BP-2025-05-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.933,False,2025-06-03T23:59:00Z
USG00003232,ACC0024,CTR00042,2025-06-04,gb,12.02,500,0,3038.12,0.0,False,BP-2025-05-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.983,False,2025-06-04T23:59:00Z
USG00003233,ACC0024,CTR00042,2025-06-05,gb,21.07,500,0,3059.19,0.0,False,BP-2025-05-06,storage_sync,eu-west-1,Add-ons,PRD-STORAGE,False,0.999,False,2025-06-05T23:59:00Z
