subscription_id,signup_id,customer_id,plan_id,start_date,end_date,mrr_amount,billing_cycle,cancellation_reason,renewal_count,discount_pct,payment_method,auto_renew
SUB-000928,SGN-001428,CUST-00874,Enterprise,2023-10-08,,2164.31,Monthly,,1,0.0,Credit Card,True
SUB-000929,SGN-005423,CUST-00875,Starter,2023-04-02,,3060.26,Monthly,,7,0.05,Invoice,True
SUB-000930,SGN-001782,CUST-00876,Enterprise,2023-11-03,,3407.67,Monthly,,6,0.0,Wire Transfer,True
SUB-000931,SGN-006041,CUST-00877,Growth,2024-05-07,,2210.52,Monthly,,5,0.05,ACH,True
SUB-000932,SGN-001662,CUST-00878,Enterprise Plus,2023-11-11,,6707.34,Monthly,,2,0.05,Credit Card,True
SUB-000933,SGN-003601,CUST-00879,Enterprise,2022-04-03,,4732.83,Annual,,8,0.0,Wire Transfer,False
SUB-000934,SGN-001741,CUST-00880,Starter,2023-11-27,,946.79,Monthly,,4,0.1,ACH,True
SUB-000935,SGN-003771,CUST-00881,Starter,2022-08-28,,10949.07,Monthly,,1,0.1,Credit Card,False
SUB-000936,SGN-003014,CUST-00882,Starter,2023-02-27,,281.9,Monthly,,5,0.15,Invoice,True
SUB-000937,SGN-002884,CUST-00883,Professional,2023-03-14,,6077.28,Monthly,,9,0.1,Credit Card,True
SUB-000938,SGN-004492,CUST-00884,Starter,2022-02-04,,10091.45,Annual,,5,0.0,Invoice,False
SUB-000939,SGN-003671,CUST-00885,Enterprise,2022-02-08,,1269.08,Monthly,,0,0.15,ACH,False
SUB-000940,SGN-003511,CUST-00886,Enterprise Plus,2022-10-16,,6119.35,Annual,,8,0.1,Invoice,True
SUB-000941,SGN-000217,CUST-00887,Professional,2023-07-18,,7672.7,Annual,,9,0.0,Credit Card,False
SUB-000942,SGN-003090,CUST-00888,Starter,2023-01-10,,11148.81,Monthly,,4,0.1,Wire Transfer,True
SUB-000943,SGN-003796,CUST-00889,Growth,2022-05-10,,11321.55,Monthly,,5,0.0,ACH,False
SUB-000944,SGN-003871,CUST-00890,Growth,2022-03-20,,5532.02,Monthly,,7,0.0,Invoice,True
SUB-000945,SGN-006201,CUST-00891,Starter,2024-03-09,,2632.28,Annual,,9,0.0,Credit Card,True
SUB-000946,SGN-002882,CUST-00892,Starter,2022-09-20,,7371.95,Monthly,,1,0.0,Wire Transfer,True
SUB-000947,SGN-000548,CUST-00893,Growth,2023-08-06,,6466.46,Monthly,,9,0.0,ACH,True
SUB-000948,SGN-001789,CUST-00894,Starter,2023-11-02,2024-06-30,1143.99,Monthly,Support dissatisfaction,4,0.1,Wire Transfer,False
SUB-000949,SGN-004902,CUST-00895,Growth,2022-11-25,2023-04-19,8318.18,Monthly,Price increase,6,0.05,Invoice,True
SUB-000950,SGN-004903,CUST-00895,Enterprise,2023-09-20,,2111.52,Monthly,,5,0.1,Invoice,True
SUB-000951,SGN-005079,CUST-00896,Starter,2022-07-10,2022-10-07,5998.48,Annual,Budget cuts,1,0.0,Invoice,True
SUB-000952,SGN-004495,CUST-00897,Starter,2023-03-22,,4045.5,Monthly,,0,0.1,Credit Card,True
SUB-000953,SGN-005386,CUST-00898,Professional,2022-10-03,2023-05-16,2524.07,Monthly,Support dissatisfaction,7,0.05,Wire Transfer,True
SUB-000954,SGN-005387,CUST-00898,Growth,2023-07-26,,1199.04,Monthly,,5,0.0,Wire Transfer,True
SUB-000955,SGN-000971,CUST-00899,Enterprise Plus,2023-09-10,,6666.33,Monthly,,6,0.0,Invoice,True
SUB-000956,SGN-000894,CUST-00900,Growth,2023-09-27,,1325.61,Monthly,,5,0.0,Wire Transfer,True
SUB-000957,SGN-001020,CUST-00901,Professional,2023-09-02,,1326.17,Monthly,,2,0.0,Credit Card,False
SUB-000958,SGN-002208,CUST-00902,Growth,2023-12-14,,9538.35,Annual,,2,0.15,Credit Card,True
SUB-000959,SGN-000799,CUST-00903,Growth,2023-08-07,,11633.74,Monthly,,9,0.0,ACH,False
SUB-000960,SGN-002683,CUST-00904,Professional,2022-10-05,,9307.54,Monthly,,1,0.05,Invoice,False
SUB-000961,SGN-001327,CUST-00905,Professional,2023-10-12,,3117.94,Annual,,2,0.05,Credit Card,True
SUB-000962,SGN-002495,CUST-00906,Starter,2023-04-03,,3630.82,Monthly,,5,0.0,Invoice,True
SUB-000963,SGN-002002,CUST-00907,Professional,2023-12-19,,6215.46,Annual,,5,0.1,ACH,True
SUB-000964,SGN-000992,CUST-00908,Professional,2023-09-10,,3431.12,Monthly,,2,0.15,Wire Transfer,False
SUB-000965,SGN-001514,CUST-00909,Growth,2023-10-19,,8070.14,Annual,,6,0.0,ACH,False
SUB-000966,SGN-004365,CUST-00910,Starter,2022-03-09,2023-04-03,3390.29,Monthly,Low product usage,4,0.05,Invoice,True
SUB-000967,SGN-004366,CUST-00910,Growth,2023-07-31,,9585.8,Annual,,8,0.0,Credit Card,True
SUB-000968,SGN-002873,CUST-00911,Professional,2022-04-16,,3042.81,Monthly,,9,0.05,ACH,True
SUB-000969,SGN-002809,CUST-00912,Growth,2023-02-24,,4797.13,Monthly,,7,0.05,Credit Card,False
SUB-000970,SGN-001335,CUST-00913,Growth,2023-10-07,,10936.36,Monthly,,2,0.15,ACH,True
SUB-000971,SGN-001564,CUST-00914,Professional,2023-10-17,,7613.09,Annual,,6,0.1,Credit Card,True
SUB-000972,SGN-001867,CUST-00915,Starter,2023-11-12,,8106.71,Annual,,7,0.0,Wire Transfer,True
SUB-000973,SGN-002042,CUST-00916,Growth,2023-12-20,,6911.72,Annual,,9,0.05,Invoice,True
SUB-000974,SGN-001870,CUST-00917,Starter,2023-11-02,2024-06-30,999.35,Monthly,Missing features,9,0.0,Invoice,True
SUB-000975,SGN-003184,CUST-00918,Starter,2022-05-14,,8734.68,Annual,,3,0.0,Credit Card,True
SUB-000976,SGN-002452,CUST-00919,Starter,2023-05-04,,2889.62,Annual,,2,0.05,Credit Card,True
SUB-000977,SGN-001806,CUST-00920,Growth,2023-11-24,2024-02-03,2319.43,Monthly,Switched to competitor,7,0.0,Invoice,True
SUB-000978,SGN-000071,CUST-00921,Starter,2023-07-22,,5575.71,Annual,,3,0.0,Wire Transfer,True
SUB-000979,SGN-001523,CUST-00922,Growth,2023-10-19,,5068.46,Monthly,,5,0.05,Invoice,True
SUB-000980,SGN-006224,CUST-00923,Professional,2024-04-13,,2458.6,Annual,,9,0.15,Wire Transfer,True
SUB-000981,SGN-003519,CUST-00924,Starter,2022-06-18,,2131.37,Monthly,,9,0.1,Credit Card,False
SUB-000982,SGN-006296,CUST-00925,Growth,2024-05-07,,2507.13,Monthly,,1,0.0,Wire Transfer,True
SUB-000983,SGN-005197,CUST-00926,Professional,2023-05-11,,8286.02,Monthly,,4,0.0,ACH,True
SUB-000984,SGN-000837,CUST-00927,Starter,2023-09-03,,2940.02,Annual,,9,0.0,Invoice,True
SUB-000985,SGN-004845,CUST-00928,Starter,2022-03-24,,2046.68,Monthly,,7,0.1,ACH,True
SUB-000986,SGN-000140,CUST-00929,Growth,2023-07-02,,5965.97,Monthly,,6,0.05,Wire Transfer,True
SUB-000987,SGN-003916,CUST-00930,Growth,2022-04-10,,3398.32,Monthly,,0,0.0,ACH,True
SUB-000988,SGN-005099,CUST-00931,Professional,2023-04-16,,11465.36,Annual,,1,0.0,Credit Card,False
SUB-000989,SGN-000329,CUST-00932,Enterprise,2023-07-13,,2566.46,Monthly,,5,0.05,Wire Transfer,True
SUB-000990,SGN-004493,CUST-00933,Starter,2022-07-26,,11447.21,Monthly,,1,0.0,ACH,True
SUB-000991,SGN-002749,CUST-00934,Growth,2023-03-26,,6411.57,Monthly,,7,0.1,ACH,True
SUB-000992,SGN-000766,CUST-00935,Growth,2023-08-22,,9780.0,Annual,,5,0.0,ACH,True
SUB-000993,SGN-005260,CUST-00936,Starter,2022-06-12,2023-01-01,1169.85,Annual,Missing features,7,0.0,ACH,True
SUB-000994,SGN-005261,CUST-00936,Growth,2023-08-14,,7267.32,Annual,,1,0.0,Wire Transfer,True
SUB-000995,SGN-003293,CUST-00937,Growth,2022-12-02,,9848.05,Monthly,,4,0.0,Wire Transfer,False
SUB-000996,SGN-002380,CUST-00938,Enterprise,2023-12-18,,7392.16,Monthly,,4,0.0,ACH,True
SUB-000997,SGN-002646,CUST-00939,Growth,2022-04-12,,684.32,Monthly,,4,0.0,Credit Card,False
SUB-000998,SGN-003377,CUST-00940,Growth,2022-11-30,,6852.81,Annual,,0,0.0,ACH,True
SUB-000999,SGN-003698,CUST-00941,Growth,2023-06-16,,4992.47,Monthly,,1,0.1,Invoice,True
SUB-001000,SGN-001529,CUST-00942,Growth,2023-10-04,,2353.33,Monthly,,0,0.0,Invoice,True
SUB-001001,SGN-003356,CUST-00943,Enterprise,2023-04-04,,1025.96,Monthly,,0,0.1,Wire Transfer,True
SUB-001002,SGN-003176,CUST-00944,Growth,2022-09-03,,7067.24,Annual,,7,0.1,Wire Transfer,True
SUB-001003,SGN-001044,CUST-00945,Professional,2023-09-30,2024-04-15,9956.77,Monthly,Low product usage,4,0.0,Credit Card,True
SUB-001004,SGN-005965,CUST-00946,Starter,2024-03-17,2024-06-16,3916.19,Monthly,Price increase,7,0.05,Credit Card,True
SUB-001005,SGN-003067,CUST-00947,Enterprise,2022-04-21,2022-11-23,10045.69,Monthly,Low product usage,8,0.0,ACH,False
SUB-001006,SGN-003068,CUST-00947,Enterprise,2023-07-06,,8397.19,Monthly,,8,0.0,Credit Card,True
SUB-001007,SGN-001352,CUST-00948,Professional,2023-10-10,,6598.82,Monthly,,3,0.0,Wire Transfer,True
SUB-001008,SGN-002295,CUST-00949,Starter,2023-12-25,,7837.23,Monthly,,5,0.05,Wire Transfer,True
SUB-001009,SGN-002531,CUST-00950,Starter,2023-03-30,,11920.01,Annual,,7,0.0,Credit Card,False
SUB-001010,SGN-005812,CUST-00951,Professional,2024-02-05,,1755.79,Monthly,,3,0.0,ACH,True
SUB-001011,SGN-003623,CUST-00952,Professional,2023-04-19,,8405.18,Annual,,9,0.15,ACH,False
SUB-001012,SGN-005138,CUST-00953,Starter,2023-02-24,,1836.8,Annual,,9,0.0,Credit Card,True
SUB-001013,SGN-004046,CUST-00954,Growth,2022-04-17,,3590.04,Monthly,,0,0.1,ACH,True
SUB-001014,SGN-000179,CUST-00955,Starter,2023-07-04,,3720.43,Monthly,,7,0.0,Credit Card,True
SUB-001015,SGN-003849,CUST-00956,Growth,2023-05-21,,11966.7,Monthly,,1,0.05,Credit Card,False
SUB-001016,SGN-004930,CUST-00957,Growth,2022-02-05,,7928.31,Monthly,,8,0.1,Credit Card,True
SUB-001017,SGN-000036,CUST-00958,Starter,2023-07-05,,10287.57,Monthly,,9,0.1,Wire Transfer,True
SUB-001018,SGN-000412,CUST-00959,Professional,2023-08-23,,6898.29,Monthly,,1,0.1,Credit Card,True
SUB-001019,SGN-000575,CUST-00960,Growth,2023-08-29,,2261.46,Monthly,,9,0.0,Credit Card,True
SUB-001020,SGN-004297,CUST-00961,Growth,2023-02-24,,7284.33,Monthly,,9,0.05,Invoice,True
SUB-001021,SGN-005751,CUST-00962,Growth,2024-01-20,,1444.78,Monthly,,6,0.0,ACH,True
SUB-001022,SGN-002125,CUST-00963,Professional,2023-12-13,,11035.77,Monthly,,9,0.05,Wire Transfer,True
SUB-001023,SGN-000221,CUST-00964,Enterprise,2023-07-14,,315.39,Annual,,6,0.0,Wire Transfer,True
SUB-001024,SGN-004265,CUST-00965,Starter,2022-12-12,,2160.71,Annual,,1,0.0,ACH,False
SUB-001025,SGN-002020,CUST-00966,Starter,2023-12-04,2024-06-30,8125.01,Annual,Switched to competitor,3,0.1,Credit Card,True
SUB-001026,SGN-000076,CUST-00967,Growth,2023-07-22,,3996.18,Annual,,0,0.1,Wire Transfer,True
SUB-001027,SGN-003610,CUST-00968,Professional,2022-08-25,2023-12-12,4519.66,Annual,Budget cuts,3,0.0,Credit Card,True
SUB-001028,SGN-000265,CUST-00969,Growth,2023-07-04,,8065.46,Annual,,5,0.1,Credit Card,True
SUB-001029,SGN-002487,CUST-00970,Professional,2022-04-28,,9958.29,Annual,,8,0.0,Credit Card,True
SUB-001030,SGN-004694,CUST-00971,Starter,2022-05-23,,4451.45,Monthly,,1,0.05,Credit Card,False
SUB-001031,SGN-003910,CUST-00972,Growth,2022-02-07,2023-08-15,5708.36,Monthly,Low product usage,0,0.0,Credit Card,True
SUB-001032,SGN-003911,CUST-00972,Growth,2023-10-14,,11732.81,Annual,,2,0.15,Credit Card,True
SUB-001033,SGN-001740,CUST-00973,Enterprise,2023-11-27,2024-06-30,9216.69,Annual,Company acquired/merged,1,0.1,Credit Card,False
SUB-001034,SGN-005145,CUST-00974,Enterprise,2022-10-03,,10605.87,Monthly,,4,0.0,Wire Transfer,True
SUB-001035,SGN-003718,CUST-00975,Starter,2023-02-08,,4590.61,Annual,,0,0.0,ACH,True
SUB-001036,SGN-001126,CUST-00976,Professional,2023-09-06,,11632.79,Monthly,,9,0.0,Wire Transfer,True
SUB-001037,SGN-005894,CUST-00977,Starter,2024-06-24,2024-06-30,534.93,Annual,Company acquired/merged,5,0.0,Wire Transfer,True
SUB-001038,SGN-001887,CUST-00978,Enterprise,2023-11-18,,7490.75,Monthly,,8,0.0,Credit Card,True
SUB-001039,SGN-004866,CUST-00979,Starter,2022-03-18,,11143.8,Monthly,,5,0.0,Invoice,True
SUB-001040,SGN-001458,CUST-00980,Growth,2023-10-01,,9343.57,Monthly,,2,0.1,Invoice,False
SUB-001041,SGN-000513,CUST-00981,Enterprise,2023-08-14,,5998.4,Monthly,,6,0.0,Invoice,True
SUB-001042,SGN-000338,CUST-00982,Professional,2023-07-04,,8277.49,Annual,,8,0.1,ACH,True
SUB-001043,SGN-006080,CUST-00983,Growth,2024-05-15,,6404.45,Monthly,,0,0.0,ACH,True
SUB-001044,SGN-004748,CUST-00984,Growth,2022-08-02,,5081.27,Monthly,,7,0.05,Credit Card,True
SUB-001045,SGN-000664,CUST-00985,Growth,2023-08-31,,9099.61,Monthly,,0,0.0,Wire Transfer,True
SUB-001046,SGN-003854,CUST-00986,Growth,2023-01-01,2023-08-21,7463.88,Monthly,Price increase,5,0.0,Invoice,True
SUB-001047,SGN-002969,CUST-00987,Growth,2022-11-30,,4051.14,Annual,,1,0.15,Invoice,True
SUB-001048,SGN-003307,CUST-00988,Starter,2022-06-20,,9071.72,Monthly,,6,0.0,Invoice,True
SUB-001049,SGN-004900,CUST-00989,Starter,2022-11-28,,7897.62,Monthly,,6,0.05,Invoice,True
SUB-001050,SGN-002563,CUST-00990,Professional,2022-04-28,2023-01-25,2236.17,Monthly,Low product usage,4,0.0,Invoice,False
SUB-001051,SGN-005066,CUST-00991,Starter,2022-03-27,,1170.84,Monthly,,6,0.0,Invoice,True
SUB-001052,SGN-001196,CUST-00992,Growth,2023-09-19,,7710.9,Monthly,,2,0.0,Wire Transfer,True
SUB-001053,SGN-000767,CUST-00993,Professional,2023-08-22,,6077.67,Monthly,,5,0.0,Invoice,False
SUB-001054,SGN-003013,CUST-00994,Enterprise,2022-04-22,2023-07-25,7336.53,Annual,Company acquired/merged,2,0.05,Invoice,True
SUB-001055,SGN-000995,CUST-00995,Starter,2023-09-21,,4856.23,Monthly,,5,0.15,Invoice,True
SUB-001056,SGN-001076,CUST-00996,Growth,2023-09-18,,6511.0,Annual,,2,0.0,Invoice,False
SUB-001057,SGN-003568,CUST-00997,Enterprise Plus,2022-05-29,,10495.74,Annual,,3,0.05,ACH,True
SUB-001058,SGN-004349,CUST-00998,Starter,2023-04-02,,2706.87,Monthly,,4,0.15,ACH,True
SUB-001059,SGN-005180,CUST-00999,Starter,2023-01-01,,6066.83,Annual,,0,0.0,Wire Transfer,True
SUB-001060,SGN-002325,CUST-01000,Enterprise,2023-12-29,,1961.04,Monthly,,1,0.0,ACH,True
SUB-001061,SGN-000052,CUST-01001,Starter,2023-07-30,2024-03-07,8968.35,Annual,Company acquired/merged,9,0.0,ACH,True
SUB-001062,SGN-002503,CUST-01002,Enterprise Plus,2022-12-12,,253.93,Monthly,,5,0.0,Credit Card,True
SUB-001063,SGN-005641,CUST-01003,Growth,2023-05-03,,8800.38,Annual,,7,0.05,Credit Card,True
SUB-001064,SGN-002893,CUST-01004,Growth,2022-06-03,,9525.23,Monthly,,6,0.0,Invoice,False
SUB-001065,SGN-001559,CUST-01005,Growth,2023-10-20,,6282.84,Annual,,7,0.0,Invoice,True
SUB-001066,SGN-005419,CUST-01006,Growth,2022-05-09,,11653.22,Monthly,,5,0.0,ACH,True
SUB-001067,SGN-002202,CUST-01007,Enterprise,2023-12-12,,9552.76,Monthly,,6,0.0,ACH,False
SUB-001068,SGN-001395,CUST-01008,Starter,2023-10-18,,5660.2,Annual,,5,0.0,Invoice,False
SUB-001069,SGN-005765,CUST-01009,Growth,2024-01-08,,10401.97,Annual,,5,0.0,Invoice,True
SUB-001070,SGN-001053,CUST-01010,Professional,2023-09-22,,2587.12,Monthly,,8,0.0,Credit Card,True
SUB-001071,SGN-005903,CUST-01011,Starter,2024-02-25,,1688.38,Monthly,,3,0.0,ACH,True
SUB-001072,SGN-005076,CUST-01012,Professional,2023-06-25,,4674.4,Monthly,,9,0.1,Credit Card,False
SUB-001073,SGN-001350,CUST-01013,Enterprise Plus,2023-10-10,,1646.53,Monthly,,9,0.15,Wire Transfer,False
SUB-001074,SGN-003187,CUST-01014,Professional,2023-02-23,,9596.25,Monthly,,6,0.0,Credit Card,True
SUB-001075,SGN-001173,CUST-01015,Professional,2023-09-17,,3770.62,Annual,,8,0.1,Invoice,True
SUB-001076,SGN-002431,CUST-01016,Growth,2023-02-11,,11287.95,Annual,,3,0.0,ACH,True
SUB-001077,SGN-004698,CUST-01017,Enterprise,2022-11-19,2022-12-18,9634.2,Annual,Switched to competitor,9,0.15,Credit Card,True
SUB-001078,SGN-004699,CUST-01017,Starter,2023-07-08,,2321.65,Monthly,,9,0.05,Credit Card,False
SUB-001079,SGN-005718,CUST-01018,Enterprise,2022-11-22,,5574.63,Monthly,,1,0.0,Credit Card,True
SUB-001080,SGN-003899,CUST-01019,Professional,2023-06-24,2024-01-05,2228.14,Annual,Company acquired/merged,8,0.0,Wire Transfer,False
SUB-001081,SGN-004017,CUST-01020,Growth,2022-01-25,,5339.98,Monthly,,9,0.1,ACH,False
SUB-001082,SGN-005581,CUST-01021,Growth,2022-05-10,,10180.82,Annual,,9,0.0,Credit Card,True
SUB-001083,SGN-002074,CUST-01022,Starter,2023-12-15,2024-06-30,3757.15,Monthly,Missing features,1,0.1,ACH,True
SUB-001084,SGN-000824,CUST-01023,Professional,2023-09-22,,11123.63,Monthly,,9,0.0,ACH,True
SUB-001085,SGN-001840,CUST-01024,Growth,2023-11-25,,6522.5,Annual,,6,0.0,Wire Transfer,False
SUB-001086,SGN-000292,CUST-01025,Enterprise Plus,2023-07-24,,8142.1,Monthly,,8,0.05,ACH,True
SUB-001087,SGN-001534,CUST-01026,Starter,2023-10-08,2024-06-30,10845.05,Monthly,Price increase,1,0.0,Credit Card,False
SUB-001088,SGN-001912,CUST-01027,Professional,2023-11-06,,687.99,Monthly,,2,0.0,Wire Transfer,True
SUB-001089,SGN-004156,CUST-01028,Starter,2023-02-06,,1809.66,Monthly,,9,0.0,Invoice,True
SUB-001090,SGN-003237,CUST-01029,Enterprise Plus,2023-01-07,,8938.23,Monthly,,4,0.0,Wire Transfer,True
SUB-001091,SGN-005796,CUST-01030,Growth,2024-05-27,,9934.99,Monthly,,7,0.0,Invoice,True
SUB-001092,SGN-005928,CUST-01031,Growth,2024-04-23,,7076.41,Monthly,,6,0.0,Wire Transfer,True
SUB-001093,SGN-003091,CUST-01032,Growth,2022-09-09,,1511.29,Monthly,,7,0.05,Wire Transfer,True
SUB-001094,SGN-001115,CUST-01033,Professional,2023-09-16,,10367.17,Monthly,,5,0.0,Invoice,True
SUB-001095,SGN-005853,CUST-01034,Growth,2024-06-18,,9025.26,Annual,,7,0.05,ACH,True
SUB-001096,SGN-005469,CUST-01035,Starter,2022-02-18,,3331.76,Monthly,,1,0.15,Credit Card,True
SUB-001097,SGN-005886,CUST-01036,Starter,2024-01-17,2024-06-30,1933.49,Monthly,Price increase,3,0.15,ACH,True
SUB-001098,SGN-000516,CUST-01037,Professional,2023-08-02,,8874.29,Annual,,6,0.0,Wire Transfer,False
SUB-001099,SGN-001552,CUST-01038,Growth,2023-10-15,,11813.59,Annual,,2,0.0,ACH,True
SUB-001100,SGN-003132,CUST-01039,Growth,2022-03-30,,5156.52,Monthly,,4,0.05,Invoice,True
SUB-001101,SGN-003939,CUST-01040,Starter,2023-05-19,,5694.76,Monthly,,6,0.05,ACH,False
SUB-001102,SGN-004172,CUST-01041,Starter,2023-02-03,,3229.53,Monthly,,8,0.05,Invoice,True
SUB-001103,SGN-005039,CUST-01042,Starter,2022-10-25,,1714.34,Annual,,9,0.0,Wire Transfer,False
SUB-001104,SGN-003539,CUST-01043,Enterprise,2023-06-07,,10025.47,Annual,,9,0.15,Wire Transfer,True
SUB-001105,SGN-005915,CUST-01044,Starter,2024-02-29,,9459.24,Annual,,7,0.05,Credit Card,True
SUB-001106,SGN-002200,CUST-01045,Starter,2023-12-12,,2180.05,Monthly,,3,0.0,Wire Transfer,True
SUB-001107,SGN-004885,CUST-01046,Enterprise,2022-01-07,2023-02-03,1493.24,Annual,Low product usage,4,0.0,Wire Transfer,True
SUB-001108,SGN-004886,CUST-01046,Professional,2023-09-14,,5123.72,Monthly,,4,0.0,Wire Transfer,True
SUB-001109,SGN-000523,CUST-01047,Enterprise,2023-08-20,2024-06-30,1528.71,Monthly,Missing features,7,0.0,Wire Transfer,True
SUB-001110,SGN-004774,CUST-01048,Growth,2023-01-07,,9318.77,Annual,,6,0.0,Credit Card,True
SUB-001111,SGN-002967,CUST-01049,Enterprise,2022-04-05,,5184.68,Monthly,,3,0.05,Wire Transfer,True
SUB-001112,SGN-000030,CUST-01050,Enterprise,2023-07-29,,3864.54,Monthly,,0,0.1,Invoice,True
SUB-001113,SGN-004562,CUST-01051,Growth,2022-12-17,,7376.38,Monthly,,5,0.0,ACH,True
SUB-001114,SGN-006306,CUST-01052,Enterprise Plus,2024-06-27,,2134.15,Monthly,,4,0.05,Credit Card,True
SUB-001115,SGN-004259,CUST-01053,Enterprise,2022-06-21,,5779.46,Annual,,5,0.0,ACH,True
SUB-001116,SGN-006318,CUST-01054,Growth,2024-03-17,,7036.84,Monthly,,3,0.15,Wire Transfer,True
SUB-001117,SGN-002027,CUST-01055,Starter,2023-12-05,,1234.69,Monthly,,6,0.0,ACH,False
SUB-001118,SGN-000028,CUST-01056,Starter,2023-07-11,,8712.32,Annual,,6,0.0,Invoice,False
SUB-001119,SGN-005377,CUST-01057,Starter,2022-02-14,2022-04-18,5619.65,Monthly,Price increase,4,0.0,Invoice,True
SUB-001120,SGN-004507,CUST-01058,Starter,2023-05-04,,10942.74,Annual,,1,0.05,Invoice,True
SUB-001121,SGN-002750,CUST-01059,Starter,2022-05-15,,10601.5,Monthly,,6,0.05,Credit Card,False
SUB-001122,SGN-000167,CUST-01060,Professional,2023-07-01,,9736.37,Monthly,,4,0.0,ACH,True
SUB-001123,SGN-000928,CUST-01061,Professional,2023-09-19,,7181.65,Annual,,5,0.0,ACH,True
SUB-001124,SGN-000820,CUST-01062,Enterprise,2023-09-14,,10751.26,Monthly,,6,0.15,Credit Card,False
SUB-001125,SGN-001760,CUST-01063,Starter,2023-11-13,,11635.15,Annual,,4,0.0,Invoice,False
SUB-001126,SGN-003725,CUST-01064,Starter,2022-03-18,,2047.82,Annual,,4,0.05,Credit Card,True
SUB-001127,SGN-004175,CUST-01065,Growth,2022-09-28,,11987.41,Monthly,,1,0.05,ACH,True
SUB-001128,SGN-003116,CUST-01066,Starter,2022-09-04,,2805.26,Monthly,,9,0.0,Invoice,True
SUB-001129,SGN-001183,CUST-01067,Enterprise Plus,2023-09-24,,7861.51,Monthly,,5,0.15,Credit Card,True
SUB-001130,SGN-002155,CUST-01068,Growth,2023-12-04,,10125.02,Monthly,,6,0.0,Credit Card,True
SUB-001131,SGN-004145,CUST-01069,Starter,2022-11-25,,2288.62,Monthly,,3,0.1,Wire Transfer,True
SUB-001132,SGN-001983,CUST-01070,Professional,2023-11-29,,5162.43,Monthly,,4,0.15,Invoice,True
SUB-001133,SGN-003945,CUST-01071,Enterprise,2022-06-13,,3191.38,Monthly,,3,0.0,Wire Transfer,False
SUB-001134,SGN-003979,CUST-01072,Professional,2022-03-24,,4076.64,Annual,,9,0.0,Credit Card,True
SUB-001135,SGN-002815,CUST-01073,Starter,2022-10-04,2023-12-23,1385.03,Monthly,Budget cuts,8,0.1,Credit Card,True
SUB-001136,SGN-005922,CUST-01074,Starter,2024-01-04,,2947.9,Monthly,,8,0.0,Wire Transfer,True
SUB-001137,SGN-002696,CUST-01075,Enterprise,2022-11-22,2024-04-24,2267.76,Monthly,Switched to competitor,7,0.0,Wire Transfer,True
SUB-001138,SGN-004928,CUST-01076,Enterprise,2022-03-16,,7148.88,Annual,,9,0.1,Credit Card,True
SUB-001139,SGN-001830,CUST-01077,Starter,2023-11-12,,8342.72,Monthly,,2,0.05,Invoice,True
SUB-001140,SGN-005668,CUST-01078,Professional,2022-09-05,,3084.59,Monthly,,8,0.05,Credit Card,False
SUB-001141,SGN-002852,CUST-01079,Starter,2022-09-28,2023-05-25,3442.38,Annual,Budget cuts,3,0.1,Wire Transfer,False
SUB-001142,SGN-002853,CUST-01079,Enterprise,2023-12-28,,9939.07,Monthly,,4,0.0,ACH,True
SUB-001143,SGN-000289,CUST-01080,Growth,2023-07-20,,2147.91,Monthly,,6,0.05,Credit Card,True
SUB-001144,SGN-001341,CUST-01081,Starter,2023-10-20,,10431.05,Monthly,,8,0.0,ACH,True
SUB-001145,SGN-004783,CUST-01082,Starter,2022-10-31,,8376.99,Annual,,8,0.0,Invoice,True
SUB-001146,SGN-001925,CUST-01083,Growth,2023-11-20,,556.86,Monthly,,2,0.0,ACH,True
SUB-001147,SGN-005680,CUST-01084,Starter,2022-11-22,,4196.17,Monthly,,7,0.15,ACH,False
SUB-001148,SGN-000544,CUST-01085,Enterprise,2023-08-10,,1228.64,Monthly,,2,0.0,Wire Transfer,False
SUB-001149,SGN-005151,CUST-01086,Enterprise,2023-05-15,,3984.98,Monthly,,3,0.0,Wire Transfer,True
SUB-001150,SGN-001086,CUST-01087,Growth,2023-09-29,,6670.77,Monthly,,1,0.0,ACH,True
SUB-001151,SGN-001807,CUST-01088,Growth,2023-11-16,,3710.13,Annual,,4,0.05,Invoice,True
SUB-001152,SGN-004119,CUST-01089,Growth,2023-04-10,,667.45,Monthly,,0,0.1,Credit Card,True
SUB-001153,SGN-001030,CUST-01090,Growth,2023-09-14,,10181.94,Monthly,,2,0.0,Credit Card,True
SUB-001154,SGN-001112,CUST-01091,Growth,2023-09-20,,1768.73,Monthly,,5,0.0,Wire Transfer,True
SUB-001155,SGN-005160,CUST-01092,Starter,2023-04-24,,9304.74,Monthly,,6,0.0,Credit Card,True
SUB-001156,SGN-004582,CUST-01093,Starter,2022-05-13,2023-07-20,9260.44,Monthly,Low product usage,5,0.0,Invoice,True
SUB-001157,SGN-004219,CUST-01094,Starter,2022-01-25,,5079.32,Monthly,,6,0.0,ACH,True
SUB-001158,SGN-004260,CUST-01095,Enterprise Plus,2022-12-11,,5003.76,Monthly,,1,0.05,ACH,True
SUB-001159,SGN-006254,CUST-01096,Professional,2024-04-09,,9715.07,Monthly,,5,0.0,Credit Card,True
SUB-001160,SGN-000536,CUST-01097,Starter,2023-08-12,,707.16,Monthly,,5,0.05,ACH,True
