log_id,customer_id,event_date,event_time,created_at,event_type,event_category,feature_area,device_type,browser,session_duration_seconds,ip_country,event_source
LOG-0023077,CUST-01120,2024-04-01,16:22:58,2024-04-02,auto_data_backup,system_generated,Billing,Server,,0,United Kingdom,api
LOG-0023078,CUST-01120,2024-01-12,02:17:40,2024-01-13,integration_health_check,system_generated,Platform,Server,,0,Germany,mobile_app
LOG-0023079,CUST-01120,2023-11-05,14:20:35,2023-11-07,dashboard_view,user_action,Integrations,Mobile,Firefox,630,Germany,mobile_app
LOG-0023080,CUST-01120,2024-03-28,13:24:40,2024-03-28,report_export,user_action,Data Import,Mobile,Safari,2992,Canada,web
LOG-0023081,CUST-01120,2023-10-12,03:07:55,2023-10-12,login,user_action,Dashboard,Mobile,Edge,2492,United States,mobile_app
LOG-0023082,CUST-01120,2024-01-21,18:16:56,2024-01-23,auto_data_backup,system_generated,Billing,Server,,0,Singapore,web
LOG-0023083,CUST-01120,2024-06-01,21:33:51,2024-06-04,dashboard_view,user_action,Collaboration,Mobile,Chrome,3189,Singapore,web
LOG-0023084,CUST-01120,2024-03-18,17:45:41,2024-03-21,account_provisioning_sync,system_generated,Integrations,Server,,0,Germany,web
LOG-0023085,CUST-01120,2024-04-30,22:30:40,2024-05-03,dashboard_view,user_action,API,Mobile,Firefox,1859,Australia,mobile_app
LOG-0023086,CUST-01120,2024-03-19,20:57:19,2024-03-21,webhook_delivery,system_generated,Billing,Server,,0,United Kingdom,web
LOG-0023087,CUST-01120,2024-03-18,00:26:11,2024-03-20,report_export,user_action,Dashboard,Mobile,Chrome,2221,United States,web
LOG-0023088,CUST-01120,2024-01-10,15:50:58,2024-01-11,file_upload,user_action,Dashboard,Mobile,Edge,3111,Australia,web
LOG-0023089,CUST-01120,2024-05-25,00:04:04,2024-05-25,file_upload,user_action,Collaboration,Mobile,Firefox,3452,Singapore,web
LOG-0023090,CUST-01120,2024-01-16,09:21:19,2024-01-18,file_upload,user_action,Collaboration,Mobile,Safari,920,United States,web
LOG-0023091,CUST-01120,2024-06-18,02:35:11,2024-06-18,scheduled_report_sync,system_generated,Billing,Server,,0,United Kingdom,web
LOG-0023092,CUST-01120,2024-03-23,12:05:48,2024-03-24,account_provisioning_sync,system_generated,Billing,Server,,0,Brazil,web
LOG-0023093,CUST-01120,2024-01-09,03:28:15,2024-01-10,api_call,user_action,Billing,Mobile,Firefox,2060,India,partner_integration
LOG-0023094,CUST-01120,2024-03-13,22:31:58,2024-03-14,feature_use,user_action,Admin Settings,Mobile,Firefox,1958,India,web
LOG-0023095,CUST-01120,2024-04-01,22:10:50,2024-04-04,login,user_action,Billing,Tablet,Safari,3523,Singapore,web
LOG-0023096,CUST-01120,2024-01-18,22:05:52,2024-01-21,integration_health_check,system_generated,Platform,Server,,0,Australia,api
LOG-0023097,CUST-04224,2023-12-25,15:47:11,2023-12-28,dashboard_view,user_action,Billing,Desktop,Chrome,1182,Canada,mobile_app
LOG-0023098,CUST-04224,2024-02-23,23:22:28,2024-02-26,scheduled_report_sync,system_generated,Billing,Server,,0,Singapore,api
LOG-0023099,CUST-04224,2023-11-09,07:51:33,2023-11-09,integration_health_check,system_generated,Billing,Server,,0,Germany,web
LOG-0023100,CUST-04224,2023-11-21,10:44:17,2023-11-21,account_provisioning_sync,system_generated,Billing,Server,,0,Singapore,web
LOG-0023101,CUST-04224,2024-03-25,21:35:01,2024-03-28,login,user_action,Billing,Desktop,Edge,2723,India,api
LOG-0023102,CUST-04224,2024-04-14,05:35:04,2024-04-17,feature_use,user_action,Integrations,Mobile,Edge,2938,Brazil,mobile_app
LOG-0023103,CUST-04224,2024-02-05,01:05:13,2024-02-07,report_export,user_action,Integrations,Desktop,Chrome,3538,Brazil,web
LOG-0023104,CUST-04224,2024-03-18,02:55:45,2024-03-20,file_upload,user_action,Data Import,Desktop,Firefox,1360,Australia,mobile_app
LOG-0023105,CUST-04224,2024-05-18,10:29:32,2024-05-19,webhook_delivery,system_generated,Integrations,Server,,0,Australia,api
LOG-0023106,CUST-04224,2023-11-07,17:21:10,2023-11-10,login,user_action,Collaboration,Mobile,Chrome,2712,United States,mobile_app
LOG-0023107,CUST-04224,2023-10-11,13:00:29,2023-10-11,admin_action,user_action,Billing,Desktop,Edge,1793,United Kingdom,mobile_app
LOG-0023108,CUST-04224,2023-10-17,01:04:42,2023-10-19,feature_use,user_action,API,Desktop,Edge,2663,Canada,web
LOG-0023109,CUST-04224,2024-02-15,15:00:59,2024-02-16,webhook_delivery,system_generated,Billing,Server,,0,Canada,web
LOG-0023110,CUST-04224,2023-10-22,21:05:22,2023-10-23,dashboard_view,user_action,Collaboration,Tablet,Edge,594,Brazil,mobile_app
LOG-0023111,CUST-04224,2024-03-23,20:47:02,2024-03-26,account_provisioning_sync,system_generated,Platform,Server,,0,United Kingdom,web
LOG-0023112,CUST-04224,2024-04-15,17:48:10,2024-04-18,file_upload,user_action,Collaboration,Desktop,Firefox,3549,Singapore,partner_integration
LOG-0023113,CUST-04224,2023-10-16,22:37:48,2023-10-19,api_call,user_action,Billing,Mobile,Firefox,97,Germany,web
LOG-0023114,CUST-04224,2024-03-11,12:57:49,2024-03-12,auto_data_backup,system_generated,Platform,Server,,0,Brazil,mobile_app
LOG-0023115,CUST-04224,2024-06-05,07:21:15,2024-06-07,account_provisioning_sync,system_generated,Platform,Server,,0,Brazil,partner_integration
LOG-0023116,CUST-04224,2023-10-21,11:34:24,2023-10-21,api_call,user_action,Collaboration,Desktop,Firefox,1657,India,partner_integration
LOG-0023117,CUST-04224,2024-03-24,06:40:16,2024-03-27,api_call,user_action,Dashboard,Desktop,Edge,3388,United States,mobile_app
LOG-0023118,CUST-04224,2024-01-01,11:23:25,2024-01-01,report_export,user_action,Integrations,Mobile,Firefox,2122,United States,mobile_app
LOG-0023119,CUST-04224,2024-01-11,03:25:58,2024-01-12,feature_use,user_action,API,Mobile,Safari,3267,United States,mobile_app
LOG-0023120,CUST-03834,2023-12-24,17:47:06,2023-12-24,report_export,user_action,Integrations,Desktop,Chrome,2504,United States,web
LOG-0023121,CUST-03834,2023-12-04,00:56:44,2023-12-07,report_export,user_action,Data Import,Desktop,Edge,2704,Germany,mobile_app
LOG-0023122,CUST-03834,2023-12-01,09:00:00,2023-12-01,feature_use,user_action,Integrations,Desktop,Safari,395,Canada,web
LOG-0023123,CUST-03834,2024-01-23,18:46:45,2024-01-26,webhook_delivery,system_generated,Integrations,Server,,0,Germany,web
LOG-0023124,CUST-03834,2024-03-30,01:12:46,2024-03-30,api_call,user_action,API,Tablet,Safari,3583,Brazil,mobile_app
LOG-0023125,CUST-03834,2024-04-07,18:42:43,2024-04-08,dashboard_view,user_action,Dashboard,Desktop,Firefox,3114,United Kingdom,partner_integration
LOG-0023126,CUST-03834,2024-01-06,15:26:10,2024-01-06,report_export,user_action,Data Import,Desktop,Edge,3510,Australia,web
LOG-0023127,CUST-03834,2024-01-25,23:10:00,2024-01-28,scheduled_report_sync,system_generated,Billing,Server,,0,Germany,mobile_app
LOG-0023128,CUST-03834,2024-03-01,23:21:49,2024-03-03,webhook_delivery,system_generated,Platform,Server,,0,India,web
LOG-0023129,CUST-03834,2024-06-30,22:11:25,2024-07-02,auto_data_backup,system_generated,Integrations,Server,,0,India,web
LOG-0023130,CUST-03834,2023-11-25,21:36:41,2023-11-26,api_call,user_action,Billing,Desktop,Safari,831,Australia,web
LOG-0023131,CUST-03834,2023-11-28,05:58:55,2023-12-01,dashboard_view,user_action,Reporting,Desktop,Firefox,2150,United Kingdom,api
LOG-0023132,CUST-03834,2023-11-18,00:06:51,2023-11-21,login,user_action,Data Import,Desktop,Chrome,3490,India,web
LOG-0023133,CUST-03834,2024-03-21,16:22:28,2024-03-24,admin_action,user_action,Admin Settings,Mobile,Chrome,1150,Singapore,web
LOG-0023134,CUST-03834,2023-11-10,19:49:07,2023-11-11,feature_use,user_action,Integrations,Mobile,Chrome,2549,United Kingdom,web
LOG-0023135,CUST-03834,2023-10-01,21:45:41,2023-10-01,scheduled_report_sync,system_generated,Platform,Server,,0,Australia,web
LOG-0023136,CUST-03834,2023-10-23,19:36:12,2023-10-24,login,user_action,Reporting,Mobile,Safari,359,Canada,web
LOG-0023137,CUST-03834,2024-06-01,02:22:30,2024-06-04,integration_health_check,system_generated,Billing,Server,,0,Australia,web
LOG-0023138,CUST-03834,2024-06-17,10:40:43,2024-06-20,auto_data_backup,system_generated,Platform,Server,,0,United Kingdom,partner_integration
LOG-0023139,CUST-03834,2024-05-08,20:02:53,2024-05-11,report_export,user_action,Billing,Mobile,Firefox,601,Singapore,mobile_app
LOG-0023140,CUST-02684,2023-12-12,12:33:23,2023-12-12,account_provisioning_sync,system_generated,Integrations,Server,,0,United Kingdom,web
LOG-0023141,CUST-02684,2024-01-18,19:27:02,2024-01-21,admin_action,user_action,Integrations,Mobile,Edge,429,Canada,web
LOG-0023142,CUST-02684,2024-06-20,21:20:16,2024-06-20,integration_health_check,system_generated,Platform,Server,,0,India,mobile_app
LOG-0023143,CUST-02684,2024-05-14,03:25:37,2024-05-17,login,user_action,Integrations,Desktop,Firefox,2458,Canada,web
LOG-0023144,CUST-02684,2024-01-26,12:40:23,2024-01-28,api_call,user_action,Reporting,Mobile,Edge,631,Singapore,web
LOG-0023145,CUST-02684,2023-11-23,05:31:45,2023-11-23,feature_use,user_action,Dashboard,Mobile,Chrome,2134,Germany,mobile_app
LOG-0023146,CUST-02684,2023-11-29,08:12:25,2023-12-01,report_export,user_action,Billing,Mobile,Safari,2617,Brazil,web
LOG-0023147,CUST-02684,2023-10-02,10:05:02,2023-10-05,report_export,user_action,Data Import,Desktop,Safari,1335,India,api
LOG-0023148,CUST-02684,2024-03-28,15:12:39,2024-03-30,file_upload,user_action,Dashboard,Mobile,Edge,1405,Brazil,mobile_app
LOG-0023149,CUST-02684,2024-05-20,18:25:17,2024-05-23,feature_use,user_action,API,Desktop,Chrome,2316,Australia,web
LOG-0023150,CUST-02684,2023-10-14,22:16:52,2023-10-14,scheduled_report_sync,system_generated,Integrations,Server,,0,Canada,web
LOG-0023151,CUST-02684,2024-01-01,05:12:32,2024-01-01,file_upload,user_action,Integrations,Mobile,Safari,2393,Canada,web
LOG-0023152,CUST-02684,2023-10-31,16:03:41,2023-11-01,account_provisioning_sync,system_generated,Billing,Server,,0,United States,web
LOG-0023153,CUST-02684,2023-10-29,03:38:30,2023-10-30,login,user_action,Data Import,Desktop,Edge,1694,Germany,web
LOG-0023154,CUST-02684,2024-06-16,02:39:54,2024-06-16,dashboard_view,user_action,Billing,Desktop,Chrome,257,United States,mobile_app
LOG-0023155,CUST-02684,2024-01-06,09:43:23,2024-01-09,integration_health_check,system_generated,Billing,Server,,0,Brazil,web
LOG-0023156,CUST-02684,2024-03-08,21:25:20,2024-03-11,scheduled_report_sync,system_generated,Billing,Server,,0,Singapore,web
LOG-0023157,CUST-02684,2024-02-18,04:11:28,2024-02-20,feature_use,user_action,Dashboard,Tablet,Firefox,2353,Singapore,web
LOG-0023158,CUST-02684,2023-10-09,23:20:03,2023-10-09,api_call,user_action,Dashboard,Desktop,Firefox,2017,United Kingdom,web
LOG-0023159,CUST-02572,2023-12-24,14:21:01,2023-12-25,admin_action,user_action,Reporting,Desktop,Edge,2440,United Kingdom,web
LOG-0023160,CUST-02572,2023-12-11,10:37:36,2023-12-14,login,user_action,Billing,Desktop,Firefox,1874,United States,web
LOG-0023161,CUST-02572,2023-12-31,01:47:55,2024-01-02,login,user_action,API,Desktop,Firefox,943,Australia,web
LOG-0023162,CUST-02572,2023-12-13,07:57:42,2023-12-14,dashboard_view,user_action,Billing,Mobile,Edge,1040,Canada,api
LOG-0023163,CUST-02572,2023-12-29,20:36:51,2024-01-01,dashboard_view,user_action,Reporting,Desktop,Firefox,3526,United Kingdom,api
LOG-0023164,CUST-02572,2023-12-23,23:15:51,2023-12-23,api_call,user_action,Reporting,Desktop,Chrome,773,Australia,mobile_app
LOG-0023165,CUST-02572,2024-01-04,08:30:46,2024-01-04,admin_action,user_action,Billing,Desktop,Firefox,1355,United Kingdom,mobile_app
LOG-0023166,CUST-02572,2024-03-15,19:13:18,2024-03-18,auto_data_backup,system_generated,Integrations,Server,,0,United States,web
LOG-0023167,CUST-02572,2024-06-28,09:45:45,2024-06-28,webhook_delivery,system_generated,Platform,Server,,0,Australia,partner_integration
LOG-0023168,CUST-02572,2023-10-25,01:12:55,2023-10-27,dashboard_view,user_action,Integrations,Mobile,Firefox,2028,Singapore,api
LOG-0023169,CUST-02572,2023-10-31,10:06:24,2023-10-31,auto_data_backup,system_generated,Billing,Server,,0,United Kingdom,web
LOG-0023170,CUST-02572,2024-01-04,01:11:18,2024-01-06,account_provisioning_sync,system_generated,Integrations,Server,,0,Australia,web
LOG-0023171,CUST-02572,2024-01-24,14:41:23,2024-01-25,file_upload,user_action,Data Import,Mobile,Chrome,990,Australia,web
LOG-0023172,CUST-02572,2024-05-09,11:16:05,2024-05-09,file_upload,user_action,Data Import,Mobile,Edge,2508,Singapore,web
LOG-0023173,CUST-02572,2024-03-15,15:29:48,2024-03-16,login,user_action,Admin Settings,Desktop,Edge,126,Germany,web
LOG-0023174,CUST-02572,2024-05-05,03:34:38,2024-05-07,admin_action,user_action,Reporting,Desktop,Chrome,2130,Canada,web
LOG-0023175,CUST-02572,2024-01-15,03:28:40,2024-01-18,auto_data_backup,system_generated,Billing,Server,,0,Germany,partner_integration
LOG-0023176,CUST-02572,2024-01-16,13:05:08,2024-01-18,api_call,user_action,Admin Settings,Desktop,Chrome,723,Australia,mobile_app
LOG-0023177,CUST-02572,2024-01-31,17:34:12,2024-01-31,api_call,user_action,API,Mobile,Chrome,1802,United States,mobile_app
LOG-0023178,CUST-02572,2023-09-24,07:14:41,2023-09-25,file_upload,user_action,Collaboration,Mobile,Edge,1968,Australia,web
LOG-0023179,CUST-02572,2024-06-26,14:56:57,2024-06-29,report_export,user_action,Reporting,Mobile,Edge,202,Australia,api
LOG-0023180,CUST-02572,2024-02-25,06:59:00,2024-02-26,dashboard_view,user_action,Collaboration,Mobile,Chrome,3479,Singapore,mobile_app
LOG-0023181,CUST-02572,2024-01-06,07:57:56,2024-01-08,api_call,user_action,Billing,Mobile,Chrome,1276,India,mobile_app
LOG-0023182,CUST-02572,2023-09-21,08:29:43,2023-09-21,file_upload,user_action,Admin Settings,Mobile,Firefox,3237,Canada,partner_integration
LOG-0023183,CUST-02572,2024-01-10,04:47:40,2024-01-10,file_upload,user_action,Data Import,Mobile,Safari,2699,Australia,web
LOG-0023184,CUST-02572,2024-02-21,06:06:05,2024-02-23,admin_action,user_action,Data Import,Desktop,Firefox,269,Canada,mobile_app
LOG-0023185,CUST-02572,2023-10-08,05:50:09,2023-10-08,report_export,user_action,Collaboration,Mobile,Safari,3334,Brazil,mobile_app
LOG-0023186,CUST-02572,2023-09-05,17:19:11,2023-09-07,feature_use,user_action,Data Import,Tablet,Chrome,1107,Germany,partner_integration
LOG-0023187,CUST-02572,2023-10-03,09:12:44,2023-10-04,scheduled_report_sync,system_generated,Integrations,Server,,0,Germany,mobile_app
LOG-0023188,CUST-02572,2024-03-06,21:02:44,2024-03-07,file_upload,user_action,Data Import,Mobile,Edge,1485,India,api
LOG-0023189,CUST-02572,2023-10-23,22:36:06,2023-10-24,auto_data_backup,system_generated,Billing,Server,,0,United States,mobile_app
LOG-0023190,CUST-02572,2024-05-26,08:44:44,2024-05-28,integration_health_check,system_generated,Platform,Server,,0,United States,web
LOG-0023191,CUST-02572,2024-05-24,23:03:30,2024-05-27,scheduled_report_sync,system_generated,Platform,Server,,0,Germany,web
LOG-0023192,CUST-02572,2024-02-23,01:48:10,2024-02-25,report_export,user_action,Admin Settings,Desktop,Safari,2137,India,web
LOG-0023193,CUST-02572,2024-02-24,20:12:06,2024-02-25,dashboard_view,user_action,Reporting,Desktop,Firefox,1996,Brazil,mobile_app
LOG-0023194,CUST-02572,2024-03-26,00:11:35,2024-03-29,api_call,user_action,Dashboard,Desktop,Firefox,2914,Brazil,web
LOG-0023195,CUST-03265,2023-12-20,23:26:49,2023-12-23,admin_action,user_action,Data Import,Mobile,Edge,1647,India,web
LOG-0023196,CUST-03265,2023-12-23,22:11:32,2023-12-26,login,user_action,Reporting,Tablet,Chrome,1273,Brazil,web
LOG-0023197,CUST-03265,2023-12-21,02:46:31,2023-12-24,admin_action,user_action,Dashboard,Mobile,Edge,555,Brazil,web
LOG-0023198,CUST-03265,2023-12-09,16:51:57,2023-12-12,dashboard_view,user_action,Collaboration,Desktop,Safari,793,Canada,web
LOG-0023199,CUST-03265,2023-12-14,07:15:06,2023-12-15,admin_action,user_action,Dashboard,Desktop,Chrome,3147,Canada,web
LOG-0023200,CUST-03265,2024-03-11,20:34:33,2024-03-13,api_call,user_action,API,Mobile,Safari,371,United States,web
LOG-0023201,CUST-03265,2024-02-27,14:59:51,2024-02-29,api_call,user_action,Reporting,Mobile,Safari,682,United Kingdom,web
LOG-0023202,CUST-03265,2024-02-25,02:42:15,2024-02-28,dashboard_view,user_action,API,Mobile,Safari,2762,Australia,web
LOG-0023203,CUST-03265,2024-02-15,15:00:56,2024-02-15,auto_data_backup,system_generated,Integrations,Server,,0,Canada,mobile_app
LOG-0023204,CUST-03265,2024-03-19,04:09:17,2024-03-20,auto_data_backup,system_generated,Integrations,Server,,0,Singapore,web
LOG-0023205,CUST-03265,2023-09-17,04:08:14,2023-09-19,webhook_delivery,system_generated,Integrations,Server,,0,United States,mobile_app
LOG-0023206,CUST-03265,2024-06-02,14:19:17,2024-06-03,login,user_action,Dashboard,Desktop,Firefox,1333,United Kingdom,mobile_app
LOG-0023207,CUST-03265,2024-03-18,07:23:01,2024-03-20,account_provisioning_sync,system_generated,Platform,Server,,0,India,web
LOG-0023208,CUST-03265,2024-02-06,15:28:48,2024-02-09,dashboard_view,user_action,API,Desktop,Safari,3480,United States,web
LOG-0023209,CUST-03265,2023-10-29,14:04:38,2023-10-29,admin_action,user_action,Dashboard,Desktop,Firefox,2022,Germany,api
LOG-0023210,CUST-03265,2024-05-06,18:02:45,2024-05-06,auto_data_backup,system_generated,Billing,Server,,0,India,web
LOG-0023211,CUST-03265,2024-01-01,06:02:15,2024-01-03,dashboard_view,user_action,API,Mobile,Safari,1077,Australia,web
LOG-0023212,CUST-03265,2023-11-27,07:49:14,2023-11-27,report_export,user_action,Collaboration,Desktop,Edge,2215,Australia,mobile_app
LOG-0023213,CUST-03265,2024-06-26,06:30:44,2024-06-26,api_call,user_action,Billing,Desktop,Edge,2733,Australia,mobile_app
LOG-0023214,CUST-03265,2023-11-13,04:02:24,2023-11-16,report_export,user_action,Collaboration,Mobile,Safari,1919,India,web
LOG-0023215,CUST-03265,2024-01-28,14:17:19,2024-01-29,auto_data_backup,system_generated,Integrations,Server,,0,Singapore,web
LOG-0023216,CUST-03265,2023-10-23,03:07:29,2023-10-23,webhook_delivery,system_generated,Integrations,Server,,0,India,api
LOG-0023217,CUST-03265,2024-06-23,09:47:02,2024-06-23,report_export,user_action,API,Desktop,Chrome,3303,Germany,web
LOG-0023218,CUST-03265,2024-06-22,19:09:19,2024-06-23,scheduled_report_sync,system_generated,Integrations,Server,,0,United Kingdom,web
LOG-0023219,CUST-01090,2023-12-03,02:53:52,2023-12-05,admin_action,user_action,Admin Settings,Desktop,Edge,1385,Singapore,api
LOG-0023220,CUST-01090,2023-12-08,14:02:22,2023-12-10,admin_action,user_action,Billing,Desktop,Safari,446,Canada,web
LOG-0023221,CUST-01090,2023-12-22,10:12:15,2023-12-25,login,user_action,Admin Settings,Tablet,Chrome,3568,Australia,api
LOG-0023222,CUST-01090,2023-12-16,07:20:18,2023-12-18,feature_use,user_action,Data Import,Desktop,Firefox,201,Germany,web
LOG-0023223,CUST-01090,2023-11-20,08:41:14,2023-11-20,integration_health_check,system_generated,Platform,Server,,0,Australia,mobile_app
LOG-0023224,CUST-01090,2024-06-22,12:03:47,2024-06-23,report_export,user_action,Integrations,Mobile,Safari,2540,United Kingdom,mobile_app
LOG-0023225,CUST-01090,2024-02-17,08:27:33,2024-02-19,webhook_delivery,system_generated,Billing,Server,,0,Brazil,mobile_app
LOG-0023226,CUST-01090,2024-04-23,06:24:21,2024-04-23,login,user_action,Dashboard,Desktop,Firefox,2906,Canada,web
LOG-0023227,CUST-01090,2024-01-23,14:31:52,2024-01-26,account_provisioning_sync,system_generated,Platform,Server,,0,Brazil,mobile_app
LOG-0023228,CUST-01090,2024-03-21,11:27:43,2024-03-23,dashboard_view,user_action,Integrations,Desktop,Firefox,1903,Brazil,mobile_app
LOG-0023229,CUST-01090,2023-10-25,09:16:00,2023-10-28,integration_health_check,system_generated,Integrations,Server,,0,United States,partner_integration
LOG-0023230,CUST-01090,2024-06-03,15:47:27,2024-06-04,report_export,user_action,Dashboard,Desktop,Firefox,338,Canada,web
LOG-0023231,CUST-01090,2024-04-07,13:40:51,2024-04-09,login,user_action,Dashboard,Mobile,Firefox,1754,United States,web
