signup_id,customer_id,signup_date,signup_status,channel,plan_id,initial_seats,promo_code,sales_rep,campaign_code,is_self_serve,trial_length_days,signup_source_system,created_at
SGN-000616,CUST-02732,2023-08-24,Confirmed,Partner Referral,Starter,66,,REP-047,,False,0,Manual-Import,2023-08-25
SGN-000617,CUST-04764,2023-07-24,Superseded,Partner Referral,Professional,187,,,,False,30,CRM-Salesforce,2023-07-30
SGN-000617,CUST-04764,2023-08-06,Confirmed,Direct Sales,Starter,187,,,,False,30,CRM-Salesforce,2023-08-07
SGN-000618,CUST-02237,2023-08-21,Confirmed,Event/Conference,Growth,191,,REP-052,,True,14,CRM-Salesforce,2023-08-22
SGN-000619,CUST-04990,2023-08-22,Confirmed,Event/Conference,Professional,133,,,CMP-0388,False,30,CRM-Salesforce,2023-08-23
SGN-000620,CUST-05103,2023-08-30,Confirmed,Paid Ads,Growth,240,,,CMP-0179,True,30,CRM-HubSpot,2023-08-30
SGN-000621,CUST-00665,2023-08-28,Confirmed,Direct Sales,Enterprise Plus,211,,REP-017,,False,30,CRM-Salesforce,2023-08-28
SGN-000622,CUST-01886,2023-08-25,Confirmed,Organic Web,Professional,24,,,,False,14,CRM-Salesforce,2023-08-26
SGN-000623,CUST-03211,2023-08-23,Confirmed,Self-Serve Trial,Growth,43,WELCOME10,,CMP-0152,False,30,CRM-HubSpot,2023-08-23
SGN-000624,CUST-01660,2023-08-14,Confirmed,Partner Referral,Growth,109,,,CMP-0129,False,0,CRM-HubSpot,2023-08-14
SGN-000625,CUST-02951,2023-08-20,Confirmed,Event/Conference,Starter,146,,REP-029,CMP-0112,True,30,Manual-Import,2023-08-20
SGN-000626,CUST-04813,2023-08-09,Confirmed,Direct Sales,Professional,114,,REP-055,,False,0,CRM-Salesforce,2023-08-09
SGN-000627,CUST-05118,2023-08-25,Confirmed,Paid Ads,Growth,157,,REP-042,CMP-0104,False,0,CRM-Salesforce,2023-08-25
SGN-000628,CUST-05353,2023-08-13,Confirmed,Organic Web,Growth,168,,REP-023,,True,0,CRM-Salesforce,2023-08-13
SGN-000629,CUST-02393,2023-08-27,Confirmed,Paid Ads,Growth,231,,,CMP-0199,True,14,CRM-Salesforce,2023-08-27
SGN-000630,CUST-02390,2023-08-06,Confirmed,Direct Sales,Starter,204,,REP-056,,True,14,CRM-Salesforce,2023-08-06
SGN-000631,CUST-05078,2023-08-03,Confirmed,Organic Web,Enterprise,150,,REP-016,,False,14,CRM-HubSpot,2023-08-04
SGN-000632,CUST-05034,2023-08-08,Confirmed,Partner Referral,Starter,118,,,CMP-0009,False,14,CRM-HubSpot,2023-08-08
SGN-000633,CUST-05454,2023-08-14,Confirmed,Organic Web,Starter,20,,,,True,30,CRM-Salesforce,2023-08-15
SGN-000634,CUST-02882,2023-08-06,Confirmed,Self-Serve Trial,Starter,168,,REP-017,,True,30,CRM-Salesforce,2023-08-07
SGN-000635,CUST-04744,2023-08-17,Confirmed,Partner Referral,Enterprise,189,,REP-003,,True,14,CRM-HubSpot,2023-08-18
SGN-000636,CUST-05654,2023-08-02,Confirmed,Partner Referral,Enterprise,57,,REP-007,,True,30,CRM-Salesforce,2023-08-03
SGN-000637,CUST-01744,2023-08-25,Confirmed,Self-Serve Trial,Growth,221,WELCOME10,REP-051,,True,30,Manual-Import,2023-08-26
SGN-000638,CUST-03022,2023-08-13,Confirmed,Direct Sales,Starter,26,,,CMP-0027,False,14,CRM-Salesforce,2023-08-14
SGN-000639,CUST-00433,2023-08-26,Confirmed,Paid Ads,Starter,241,,,,True,30,CRM-Salesforce,2023-08-27
SGN-000640,CUST-00460,2023-09-03,Superseded,Partner Referral,Growth,22,,,CMP-0352,False,30,CRM-HubSpot,2023-08-14
SGN-000640,CUST-00460,2023-08-24,Confirmed,Organic Web,Growth,22,,,CMP-0352,False,30,CRM-HubSpot,2023-08-24
SGN-000641,CUST-05218,2023-09-16,Superseded,Direct Sales,Professional,154,,REP-039,CMP-0389,False,30,CRM-HubSpot,2023-08-16
SGN-000641,CUST-05218,2023-08-28,Confirmed,Direct Sales,Enterprise,154,,REP-039,CMP-0389,False,30,CRM-HubSpot,2023-08-28
SGN-000642,CUST-05392,2023-08-03,Confirmed,Partner Referral,Growth,227,,REP-016,,True,30,CRM-Salesforce,2023-08-03
SGN-000643,CUST-04083,2023-08-17,Confirmed,Organic Web,Growth,110,,,,True,0,Manual-Import,2023-08-18
SGN-000644,CUST-03706,2023-08-20,Confirmed,Self-Serve Trial,Growth,125,,REP-016,,False,14,CRM-HubSpot,2023-08-21
SGN-000645,CUST-04892,2023-08-07,Confirmed,Organic Web,Professional,228,,,,False,14,Manual-Import,2023-08-07
SGN-000646,CUST-05524,2023-08-31,Confirmed,Direct Sales,Growth,41,,,CMP-0033,False,0,CRM-Salesforce,2023-09-01
SGN-000647,CUST-01957,2023-08-28,Confirmed,Paid Ads,Growth,245,,,,False,14,CRM-HubSpot,2023-08-29
SGN-000648,CUST-01761,2023-08-15,Confirmed,Direct Sales,Starter,104,,REP-038,CMP-0390,False,30,CRM-Salesforce,2023-08-16
SGN-000649,CUST-04239,2023-08-30,Confirmed,Organic Web,Growth,212,,REP-001,,False,30,CRM-HubSpot,2023-08-31
SGN-000650,CUST-02580,2023-08-09,Confirmed,Partner Referral,Growth,229,,,,True,30,Manual-Import,2023-08-09
SGN-000651,CUST-02479,2023-08-30,Confirmed,Self-Serve Trial,Growth,248,PARTNER20,REP-021,CMP-0171,True,0,CRM-Salesforce,2023-08-30
SGN-000652,CUST-01902,2023-08-16,Superseded,Direct Sales,Growth,147,PARTNER20,REP-018,,False,0,CRM-Salesforce,2023-08-08
SGN-000652,CUST-01902,2023-08-20,Confirmed,Self-Serve Trial,Growth,147,PARTNER20,REP-018,,False,0,CRM-Salesforce,2023-08-20
SGN-000653,CUST-03561,2023-08-01,Confirmed,Paid Ads,Enterprise Plus,178,,REP-018,,True,0,CRM-Salesforce,2023-08-02
SGN-000654,CUST-04351,2023-08-22,Confirmed,Direct Sales,Professional,204,,REP-025,,False,14,CRM-Salesforce,2023-08-23
SGN-000655,CUST-02278,2023-08-26,Confirmed,Event/Conference,Enterprise Plus,149,,,,True,14,CRM-HubSpot,2023-08-26
SGN-000656,CUST-04181,2023-08-10,Confirmed,Self-Serve Trial,Starter,198,WELCOME10,REP-011,CMP-0369,False,14,CRM-HubSpot,2023-08-11
SGN-000657,CUST-04116,2023-08-20,Confirmed,Partner Referral,Starter,29,,,,False,0,CRM-Salesforce,2023-08-20
SGN-000658,CUST-00312,2023-08-13,Confirmed,Event/Conference,Growth,164,,,,False,30,CRM-Salesforce,2023-08-14
SGN-000659,CUST-00197,2023-08-31,Confirmed,Partner Referral,Growth,232,,REP-036,,True,30,CRM-HubSpot,2023-08-31
SGN-000660,CUST-01771,2023-08-30,Confirmed,Self-Serve Trial,Growth,246,,REP-053,CMP-0239,True,30,CRM-Salesforce,2023-08-31
SGN-000661,CUST-03592,2023-08-18,Confirmed,Organic Web,Starter,71,,,CMP-0082,False,14,Manual-Import,2023-08-18
SGN-000662,CUST-01567,2023-08-17,Confirmed,Paid Ads,Professional,184,,REP-028,,False,0,Manual-Import,2023-08-17
SGN-000663,CUST-01283,2023-08-18,Superseded,Organic Web,Starter,223,,REP-005,CMP-0231,True,30,CRM-HubSpot,2023-07-31
SGN-000663,CUST-01283,2023-08-03,Confirmed,Direct Sales,Enterprise,223,,REP-005,CMP-0231,True,30,CRM-HubSpot,2023-08-03
SGN-000664,CUST-00985,2023-08-31,Confirmed,Event/Conference,Growth,203,,,,True,14,Manual-Import,2023-08-31
SGN-000665,CUST-03941,2023-08-21,Confirmed,Event/Conference,Professional,50,,,,True,14,CRM-HubSpot,2023-08-21
SGN-000666,CUST-05735,2023-08-16,Confirmed,Direct Sales,Growth,30,,REP-037,,False,14,CRM-Salesforce,2023-08-17
SGN-000667,CUST-00469,2023-08-11,Confirmed,Direct Sales,Growth,217,,REP-046,,False,0,CRM-HubSpot,2023-08-12
SGN-000668,CUST-02356,2023-08-06,Confirmed,Direct Sales,Growth,112,,REP-018,,False,0,CRM-Salesforce,2023-08-06
SGN-000669,CUST-05363,2023-08-07,Confirmed,Organic Web,Starter,181,,REP-026,,True,30,CRM-HubSpot,2023-08-07
SGN-000670,CUST-02728,2023-08-25,Confirmed,Event/Conference,Growth,8,WELCOME10,,,True,14,CRM-Salesforce,2023-08-25
SGN-000671,CUST-02968,2023-08-09,Confirmed,Direct Sales,Growth,141,,REP-033,,False,0,CRM-Salesforce,2023-08-10
SGN-000672,CUST-03365,2023-08-27,Confirmed,Self-Serve Trial,Enterprise Plus,70,,REP-057,,False,30,CRM-Salesforce,2023-08-28
SGN-000673,CUST-02977,2023-08-31,Confirmed,Organic Web,Enterprise Plus,187,WELCOME10,REP-028,,False,0,CRM-Salesforce,2023-09-01
SGN-000674,CUST-05809,2023-08-01,Confirmed,Partner Referral,Starter,159,,REP-012,,False,0,CRM-Salesforce,2023-08-02
SGN-000675,CUST-01569,2023-08-26,Confirmed,Self-Serve Trial,Growth,54,,REP-026,,True,14,CRM-HubSpot,2023-08-27
SGN-000676,CUST-02294,2023-08-08,Confirmed,Partner Referral,Starter,109,,,CMP-0271,True,14,CRM-HubSpot,2023-08-08
SGN-000677,CUST-00773,2023-08-16,Confirmed,Paid Ads,Professional,213,PARTNER20,REP-002,,False,0,CRM-Salesforce,2023-08-16
SGN-000678,CUST-04489,2023-08-14,Confirmed,Event/Conference,Starter,40,,,CMP-0270,False,0,CRM-Salesforce,2023-08-14
SGN-000679,CUST-04704,2023-08-11,Confirmed,Direct Sales,Enterprise,39,,REP-051,CMP-0258,True,14,CRM-Salesforce,2023-08-12
SGN-000680,CUST-02224,2023-08-29,Confirmed,Partner Referral,Growth,248,,REP-034,,False,14,CRM-HubSpot,2023-08-30
SGN-000681,CUST-05708,2023-08-07,Confirmed,Direct Sales,Growth,143,,REP-024,,True,14,CRM-Salesforce,2023-08-07
SGN-000682,CUST-00675,2023-08-28,Confirmed,Self-Serve Trial,Growth,241,PARTNER20,REP-030,CMP-0035,False,0,Manual-Import,2023-08-29
SGN-000683,CUST-03012,2023-08-27,Confirmed,Organic Web,Professional,35,PARTNER20,REP-037,,False,30,CRM-Salesforce,2023-08-28
SGN-000684,CUST-01969,2023-08-21,Confirmed,Partner Referral,Growth,237,,REP-053,,False,30,CRM-HubSpot,2023-08-22
SGN-000685,CUST-01416,2023-08-23,Confirmed,Organic Web,Enterprise,152,,,,True,14,CRM-Salesforce,2023-08-24
SGN-000686,CUST-03361,2023-08-24,Confirmed,Organic Web,Starter,220,WELCOME10,REP-041,CMP-0078,False,30,CRM-Salesforce,2023-08-25
SGN-000687,CUST-03441,2023-08-22,Confirmed,Partner Referral,Professional,162,,REP-034,,False,30,Manual-Import,2023-08-22
SGN-000688,CUST-05349,2023-08-05,Confirmed,Direct Sales,Starter,7,,REP-033,,False,0,CRM-Salesforce,2023-08-06
SGN-000689,CUST-03124,2023-08-12,Confirmed,Direct Sales,Starter,132,,REP-006,CMP-0301,False,0,CRM-Salesforce,2023-08-13
SGN-000690,CUST-02468,2023-08-18,Confirmed,Organic Web,Starter,147,,REP-033,CMP-0031,False,30,CRM-Salesforce,2023-08-18
SGN-000691,CUST-02089,2023-08-16,Confirmed,Organic Web,Growth,82,,REP-056,,False,30,CRM-HubSpot,2023-08-17
SGN-000692,CUST-03754,2023-08-25,Confirmed,Event/Conference,Growth,23,,,CMP-0365,False,14,CRM-Salesforce,2023-08-25
SGN-000693,CUST-02550,2023-08-30,Confirmed,Event/Conference,Professional,90,,,CMP-0055,False,14,CRM-Salesforce,2023-08-31
SGN-000694,CUST-05427,2023-08-08,Confirmed,Self-Serve Trial,Starter,171,,REP-049,,False,30,CRM-Salesforce,2023-08-08
SGN-000695,CUST-00567,2023-09-11,Superseded,Direct Sales,Enterprise,14,,REP-022,CMP-0063,True,0,CRM-Salesforce,2023-08-16
SGN-000695,CUST-00567,2023-08-26,Confirmed,Partner Referral,Enterprise Plus,14,,REP-022,CMP-0063,True,0,CRM-Salesforce,2023-08-26
SGN-000696,CUST-04941,2023-08-04,Confirmed,Paid Ads,Growth,137,WELCOME10,,CMP-0171,False,30,CRM-Salesforce,2023-08-05
SGN-000697,CUST-05514,2023-08-30,Confirmed,Event/Conference,Growth,88,,REP-058,,False,0,Manual-Import,2023-08-30
SGN-000698,CUST-05929,2023-08-19,Confirmed,Organic Web,Enterprise,213,,,,False,30,CRM-HubSpot,2023-08-20
SGN-000699,CUST-01701,2023-08-30,Confirmed,Organic Web,Starter,181,,REP-002,,True,0,CRM-Salesforce,2023-08-30
SGN-000700,CUST-03350,2023-08-29,Confirmed,Organic Web,Starter,109,PARTNER20,,CMP-0104,True,0,CRM-HubSpot,2023-08-29
SGN-000701,CUST-00597,2023-08-01,Confirmed,Paid Ads,Starter,47,,REP-039,,True,30,CRM-Salesforce,2023-08-02
SGN-000702,CUST-02687,2023-08-31,Confirmed,Event/Conference,Enterprise,135,PARTNER20,,,False,0,CRM-Salesforce,2023-08-31
SGN-000703,CUST-00404,2023-08-31,Confirmed,Paid Ads,Enterprise,84,,,,True,14,CRM-Salesforce,2023-09-01
SGN-000704,CUST-05812,2023-08-14,Confirmed,Paid Ads,Professional,14,,REP-006,CMP-0022,True,30,CRM-HubSpot,2023-08-15
SGN-000705,CUST-03772,2023-08-14,Confirmed,Self-Serve Trial,Starter,41,PARTNER20,REP-054,CMP-0295,True,14,CRM-HubSpot,2023-08-14
SGN-000706,CUST-04316,2023-08-15,Confirmed,Paid Ads,Enterprise,132,,REP-002,CMP-0171,True,0,CRM-Salesforce,2023-08-15
SGN-000707,CUST-02121,2023-08-18,Confirmed,Self-Serve Trial,Growth,227,WELCOME10,REP-027,,False,30,CRM-Salesforce,2023-08-19
SGN-000708,CUST-01407,2023-08-20,Confirmed,Self-Serve Trial,Professional,34,,REP-016,,False,30,CRM-Salesforce,2023-08-21
SGN-000709,CUST-03004,2023-08-03,Confirmed,Event/Conference,Enterprise,153,,REP-026,,False,14,CRM-Salesforce,2023-08-04
SGN-000710,CUST-01931,2023-08-02,Confirmed,Paid Ads,Enterprise Plus,198,,,,False,0,CRM-Salesforce,2023-08-02
SGN-000711,CUST-02726,2023-08-02,Confirmed,Paid Ads,Growth,205,,,,True,30,CRM-HubSpot,2023-08-02
SGN-000712,CUST-02926,2023-08-17,Confirmed,Paid Ads,Enterprise Plus,80,,REP-032,,True,30,CRM-Salesforce,2023-08-18
SGN-000713,CUST-00055,2023-08-18,Confirmed,Event/Conference,Growth,159,,REP-013,,True,0,CRM-Salesforce,2023-08-19
SGN-000714,CUST-04030,2023-08-20,Confirmed,Partner Referral,Growth,97,,REP-044,,False,30,CRM-HubSpot,2023-08-20
SGN-000715,CUST-03259,2023-08-08,Confirmed,Self-Serve Trial,Starter,221,,REP-020,CMP-0320,False,30,CRM-Salesforce,2023-08-09
SGN-000716,CUST-01213,2023-08-04,Confirmed,Partner Referral,Growth,159,,REP-059,,True,0,CRM-HubSpot,2023-08-05
SGN-000717,CUST-02166,2023-08-09,Confirmed,Organic Web,Starter,220,,REP-024,,False,0,CRM-HubSpot,2023-08-09
SGN-000718,CUST-00691,2023-08-26,Confirmed,Self-Serve Trial,Starter,155,,REP-053,CMP-0141,False,0,CRM-HubSpot,2023-08-27
SGN-000719,CUST-00836,2023-08-14,Confirmed,Self-Serve Trial,Professional,148,,REP-027,CMP-0304,True,30,CRM-Salesforce,2023-08-14
SGN-000720,CUST-01177,2023-08-24,Superseded,Paid Ads,Enterprise Plus,136,,,CMP-0207,True,14,CRM-HubSpot,2023-08-16
SGN-000720,CUST-01177,2023-08-17,Confirmed,Partner Referral,Starter,136,,,CMP-0207,True,14,CRM-HubSpot,2023-08-18
SGN-000721,CUST-04807,2023-08-04,Confirmed,Organic Web,Enterprise,39,,REP-024,,True,0,CRM-HubSpot,2023-08-05
SGN-000722,CUST-03609,2023-08-27,Confirmed,Partner Referral,Professional,114,PARTNER20,REP-036,CMP-0376,False,0,CRM-HubSpot,2023-08-27
SGN-000723,CUST-00453,2023-08-06,Confirmed,Paid Ads,Growth,8,,REP-028,,False,30,CRM-HubSpot,2023-08-06
SGN-000724,CUST-03532,2023-08-18,Confirmed,Self-Serve Trial,Growth,210,WELCOME10,REP-030,,False,0,CRM-HubSpot,2023-08-18
SGN-000725,CUST-00095,2023-08-31,Confirmed,Direct Sales,Growth,221,,REP-054,,True,14,CRM-HubSpot,2023-09-01
SGN-000726,CUST-01918,2023-08-10,Confirmed,Paid Ads,Growth,152,,REP-052,,False,14,Manual-Import,2023-08-10
SGN-000727,CUST-01139,2023-08-15,Confirmed,Organic Web,Starter,100,WELCOME10,REP-013,,False,14,CRM-Salesforce,2023-08-15
SGN-000728,CUST-04234,2023-08-12,Confirmed,Organic Web,Professional,199,,REP-019,,False,14,CRM-Salesforce,2023-08-13
SGN-000729,CUST-01365,2023-08-10,Confirmed,Organic Web,Professional,106,,REP-024,,True,14,CRM-Salesforce,2023-08-11
SGN-000730,CUST-04755,2023-08-30,Confirmed,Event/Conference,Enterprise Plus,10,,REP-032,,False,14,CRM-HubSpot,2023-08-30
SGN-000731,CUST-04173,2023-08-23,Confirmed,Event/Conference,Growth,52,,,,False,14,CRM-Salesforce,2023-08-24
SGN-000732,CUST-04163,2023-08-14,Confirmed,Event/Conference,Starter,168,,REP-051,,False,30,Manual-Import,2023-08-15
SGN-000733,CUST-02980,2023-08-19,Confirmed,Self-Serve Trial,Starter,202,,REP-043,,True,0,CRM-HubSpot,2023-08-19
SGN-000734,CUST-04051,2023-08-16,Confirmed,Event/Conference,Professional,91,PARTNER20,,,True,30,CRM-HubSpot,2023-08-16
SGN-000735,CUST-03161,2023-08-30,Confirmed,Organic Web,Professional,111,,REP-058,CMP-0201,False,30,CRM-Salesforce,2023-08-30
SGN-000736,CUST-05855,2023-08-24,Confirmed,Organic Web,Growth,120,,REP-041,,True,14,CRM-Salesforce,2023-08-25
SGN-000737,CUST-03875,2023-08-10,Confirmed,Paid Ads,Growth,72,,REP-056,,True,0,CRM-HubSpot,2023-08-11
SGN-000738,CUST-00233,2023-08-26,Confirmed,Organic Web,Starter,43,,REP-033,CMP-0101,False,14,CRM-Salesforce,2023-08-27
SGN-000739,CUST-05464,2023-08-13,Confirmed,Direct Sales,Starter,85,,,,False,0,CRM-Salesforce,2023-08-14
SGN-000740,CUST-05736,2023-08-29,Confirmed,Self-Serve Trial,Enterprise Plus,26,,,,True,14,CRM-Salesforce,2023-08-29
SGN-000741,CUST-05575,2023-08-01,Confirmed,Paid Ads,Starter,157,,,,False,14,CRM-Salesforce,2023-08-02
SGN-000742,CUST-04745,2023-08-22,Confirmed,Self-Serve Trial,Professional,232,,REP-037,CMP-0058,True,14,CRM-HubSpot,2023-08-22
SGN-000743,CUST-01954,2023-08-20,Confirmed,Organic Web,Starter,64,,,CMP-0392,True,14,CRM-HubSpot,2023-08-20
SGN-000744,CUST-00018,2023-08-10,Confirmed,Self-Serve Trial,Enterprise,219,,REP-024,,True,30,CRM-HubSpot,2023-08-10
SGN-000745,CUST-04049,2023-08-20,Confirmed,Event/Conference,Enterprise Plus,248,,REP-046,,False,14,CRM-Salesforce,2023-08-20
SGN-000746,CUST-00132,2023-08-05,Confirmed,Partner Referral,Professional,174,PARTNER20,REP-039,,False,14,CRM-Salesforce,2023-08-05
SGN-000747,CUST-04797,2023-08-05,Confirmed,Paid Ads,Growth,245,,REP-049,CMP-0177,False,0,CRM-Salesforce,2023-08-05
SGN-000748,CUST-03462,2023-08-15,Confirmed,Organic Web,Enterprise,217,,REP-022,CMP-0056,True,0,CRM-Salesforce,2023-08-16
SGN-000749,CUST-01119,2023-08-27,Confirmed,Partner Referral,Growth,55,,REP-049,,False,14,CRM-Salesforce,2023-08-27
SGN-000750,CUST-02747,2023-08-03,Confirmed,Paid Ads,Enterprise,4,,,CMP-0290,False,0,CRM-HubSpot,2023-08-04
SGN-000751,CUST-03758,2023-08-08,Confirmed,Direct Sales,Starter,196,,REP-035,,False,14,CRM-Salesforce,2023-08-08
SGN-000752,CUST-05851,2023-08-29,Confirmed,Partner Referral,Growth,202,,REP-041,CMP-0392,False,30,CRM-Salesforce,2023-08-30
SGN-000753,CUST-02239,2023-08-14,Confirmed,Organic Web,Growth,25,,,CMP-0152,True,14,CRM-HubSpot,2023-08-14
SGN-000754,CUST-03503,2023-08-31,Confirmed,Self-Serve Trial,Starter,94,,,CMP-0232,False,14,CRM-Salesforce,2023-09-01
SGN-000755,CUST-00770,2023-07-31,Superseded,Event/Conference,Enterprise,104,,REP-014,,True,14,CRM-HubSpot,2023-07-28
SGN-000755,CUST-00770,2023-08-07,Confirmed,Organic Web,Growth,104,,REP-014,,True,14,CRM-HubSpot,2023-08-08
SGN-000756,CUST-04661,2023-08-17,Confirmed,Self-Serve Trial,Starter,25,,REP-035,,False,0,CRM-Salesforce,2023-08-17
SGN-000757,CUST-00156,2023-08-12,Confirmed,Self-Serve Trial,Growth,8,,REP-023,,False,0,CRM-HubSpot,2023-08-13
SGN-000758,CUST-05014,2023-08-02,Confirmed,Direct Sales,Growth,228,,,,True,30,CRM-Salesforce,2023-08-03
SGN-000759,CUST-04828,2023-08-28,Confirmed,Paid Ads,Professional,63,,REP-051,CMP-0087,True,14,CRM-Salesforce,2023-08-28
SGN-000760,CUST-02771,2023-08-10,Confirmed,Organic Web,Starter,206,,,,False,30,Manual-Import,2023-08-11
SGN-000761,CUST-02534,2023-08-03,Confirmed,Direct Sales,Professional,74,,,CMP-0325,False,0,CRM-Salesforce,2023-08-03
SGN-000762,CUST-03860,2023-08-13,Confirmed,Direct Sales,Growth,139,,REP-009,CMP-0311,True,30,CRM-HubSpot,2023-08-13
SGN-000763,CUST-05134,2023-08-17,Confirmed,Paid Ads,Growth,168,,REP-030,,True,0,CRM-Salesforce,2023-08-17
SGN-000764,CUST-03876,2023-08-13,Confirmed,Direct Sales,Growth,99,,REP-016,,True,30,CRM-Salesforce,2023-08-14
SGN-000765,CUST-00005,2023-08-10,Confirmed,Direct Sales,Starter,89,,REP-051,,False,14,CRM-Salesforce,2023-08-10
SGN-000766,CUST-00935,2023-08-22,Confirmed,Event/Conference,Growth,61,,REP-003,,True,0,CRM-Salesforce,2023-08-23
SGN-000767,CUST-00993,2023-08-22,Confirmed,Paid Ads,Professional,233,,REP-006,CMP-0079,False,30,CRM-Salesforce,2023-08-23
SGN-000768,CUST-01328,2023-08-31,Confirmed,Direct Sales,Growth,130,,,,True,30,CRM-HubSpot,2023-08-31
SGN-000769,CUST-05765,2023-08-05,Confirmed,Event/Conference,Professional,213,WELCOME10,REP-025,CMP-0037,True,0,CRM-HubSpot,2023-08-06
SGN-000770,CUST-05985,2023-08-01,Confirmed,Partner Referral,Growth,232,,REP-025,CMP-0260,True,30,CRM-Salesforce,2023-08-01
SGN-000771,CUST-02638,2023-08-27,Confirmed,Paid Ads,Growth,78,,REP-037,,True,0,CRM-Salesforce,2023-08-27
SGN-000772,CUST-02115,2023-08-30,Confirmed,Direct Sales,Enterprise Plus,89,WELCOME10,,,False,14,CRM-Salesforce,2023-08-30
SGN-000773,CUST-01869,2023-08-21,Confirmed,Self-Serve Trial,Enterprise,89,,REP-053,,True,14,CRM-Salesforce,2023-08-21
SGN-000774,CUST-03587,2023-08-29,Confirmed,Direct Sales,Starter,60,,REP-011,CMP-0295,False,0,CRM-Salesforce,2023-08-29
SGN-000775,CUST-00182,2023-08-19,Confirmed,Partner Referral,Growth,3,,REP-054,,False,0,CRM-Salesforce,2023-08-20
SGN-000776,CUST-05631,2023-08-27,Confirmed,Organic Web,Professional,44,,REP-020,CMP-0141,True,14,CRM-Salesforce,2023-08-27
SGN-000777,CUST-01117,2023-08-15,Confirmed,Organic Web,Growth,205,,,CMP-0268,True,0,CRM-HubSpot,2023-08-16
SGN-000778,CUST-04522,2023-08-14,Confirmed,Paid Ads,Starter,49,,REP-030,,False,0,CRM-Salesforce,2023-08-15
SGN-000779,CUST-01927,2023-08-18,Confirmed,Self-Serve Trial,Starter,25,,,CMP-0012,True,30,CRM-HubSpot,2023-08-18
SGN-000780,CUST-03142,2023-08-13,Confirmed,Organic Web,Starter,56,,REP-020,CMP-0059,False,30,CRM-Salesforce,2023-08-14
SGN-000781,CUST-03145,2023-08-12,Confirmed,Paid Ads,Growth,174,,REP-045,,False,30,CRM-HubSpot,2023-08-12
SGN-000782,CUST-04275,2023-08-15,Confirmed,Event/Conference,Starter,183,,,,False,0,CRM-HubSpot,2023-08-15
SGN-000783,CUST-01298,2023-08-20,Confirmed,Self-Serve Trial,Professional,57,,REP-035,,False,0,CRM-Salesforce,2023-08-21
SGN-000784,CUST-01961,2023-08-21,Confirmed,Self-Serve Trial,Professional,123,,REP-015,CMP-0212,True,0,CRM-HubSpot,2023-08-22
SGN-000785,CUST-03048,2023-08-01,Confirmed,Paid Ads,Starter,153,,,CMP-0049,False,30,Manual-Import,2023-08-02
SGN-000786,CUST-05107,2023-08-09,Confirmed,Self-Serve Trial,Enterprise,60,WELCOME10,REP-058,CMP-0394,True,30,CRM-Salesforce,2023-08-09
SGN-000787,CUST-00221,2023-08-08,Confirmed,Partner Referral,Growth,149,,REP-017,,True,0,CRM-Salesforce,2023-08-09
SGN-000788,CUST-03257,2023-08-13,Confirmed,Paid Ads,Professional,35,PARTNER20,,CMP-0253,False,30,CRM-Salesforce,2023-08-14
SGN-000789,CUST-02888,2023-08-20,Confirmed,Direct Sales,Starter,141,,REP-020,CMP-0032,False,14,CRM-Salesforce,2023-08-20
SGN-000790,CUST-04425,2023-08-30,Confirmed,Self-Serve Trial,Starter,143,,REP-038,,True,0,CRM-HubSpot,2023-08-31
SGN-000791,CUST-03027,2023-08-23,Confirmed,Direct Sales,Starter,194,,,CMP-0075,True,30,CRM-HubSpot,2023-08-23
SGN-000792,CUST-00013,2023-08-03,Confirmed,Self-Serve Trial,Enterprise,200,,REP-049,,False,14,CRM-HubSpot,2023-08-03
SGN-000793,CUST-04207,2023-08-22,Confirmed,Paid Ads,Professional,203,,,CMP-0383,True,30,CRM-Salesforce,2023-08-22
SGN-000794,CUST-02561,2023-08-07,Confirmed,Direct Sales,Starter,127,,REP-036,,True,0,CRM-HubSpot,2023-08-08
SGN-000795,CUST-04194,2023-08-23,Confirmed,Partner Referral,Growth,32,,,,False,30,Manual-Import,2023-08-23
SGN-000796,CUST-01624,2023-08-02,Confirmed,Self-Serve Trial,Professional,73,,REP-042,CMP-0170,False,14,CRM-Salesforce,2023-08-03
SGN-000797,CUST-00137,2023-08-11,Confirmed,Self-Serve Trial,Starter,76,,REP-022,,False,30,CRM-Salesforce,2023-08-12
SGN-000798,CUST-03681,2023-08-19,Confirmed,Paid Ads,Starter,24,,,,True,0,CRM-Salesforce,2023-08-20
SGN-000799,CUST-00903,2023-08-07,Confirmed,Direct Sales,Growth,161,,,,False,14,CRM-HubSpot,2023-08-07
SGN-000800,CUST-01743,2023-08-17,Confirmed,Self-Serve Trial,Starter,87,,REP-047,,True,14,CRM-HubSpot,2023-08-17
