order_id,customer_id,order_date,requested_ship_date,promised_delivery_date,assigned_warehouse_id,sales_channel,payment_terms,currency,order_total_value,created_by,created_at,po_number,notes
ORD-001410,CUST-00081,2024-02-16,2024-02-18,2024-02-24,WH-10,Online,Net30,USD,4074.2,user041,2024-02-16,PO-443901,
ORD-001411,CUST-00137,2023-12-13,2023-12-15,2023-12-22,WH-12,Distributor,Net60,EUR,23528.91,user074,2023-12-13,PO-799532,
ORD-001412,CUST-00344,2024-02-18,2024-02-19,2024-02-27,WH-14,Direct,Net60,CAD,23825.77,user022,2024-02-18,PO-787607,
ORD-001413,CUST-00267,2023-10-11,2023-10-14,2023-10-17,WH-04,Direct,Net60,USD,16991.52,user050,2023-10-11,PO-191112,
ORD-001414,CUST-00237,2024-02-19,2024-02-20,2024-02-23,WH-13,Direct,Net60,USD,3300.77,user004,2024-02-19,PO-657947,
ORD-001415,CUST-00415,2024-01-20,2024-01-21,2024-01-27,WH-08,Direct,Net60,CAD,12394.02,user071,2024-01-20,PO-375075,
ORD-001416,CUST-00885,2023-11-19,2023-11-20,2023-11-28,WH-07,Online,Net45,USD,20580.36,user041,2023-11-19,PO-544473,
ORD-001417,CUST-00220,2024-02-23,2024-02-27,2024-03-03,WH-10,Direct,Net45,EUR,6005.99,user064,2024-02-23,PO-285734,
ORD-001418,CUST-00903,2024-01-26,2024-01-27,2024-02-03,WH-09,Distributor,Net60,CAD,3390.58,user075,2024-01-26,PO-796115,
ORD-001419,CUST-00718,2024-05-20,2024-05-22,2024-05-25,WH-12,Direct,Net30,USD,23167.6,user065,2024-05-20,PO-101228,
ORD-001420,CUST-00346,2024-06-14,2024-06-17,2024-06-24,WH-02,Direct,Net45,USD,17485.72,user053,2024-06-14,PO-245233,
ORD-001421,CUST-00234,2024-05-02,2024-05-06,2024-05-15,WH-08,Distributor,Net30,EUR,746.72,user016,2024-05-02,PO-834174,
ORD-001422,CUST-00164,2024-02-28,2024-03-01,2024-03-10,WH-05,Direct,Net60,USD,14015.93,user004,2024-02-28,PO-390509,
ORD-001423,CUST-00574,2023-12-21,2023-12-24,2023-12-29,WH-04,Distributor,Net60,USD,12238.7,user054,2023-12-21,PO-341423,
ORD-001424,CUST-00877,2023-12-23,2023-12-26,2023-12-30,WH-10,Direct,Net60,USD,9403.27,user060,2023-12-23,PO-217427,
ORD-001425,CUST-00643,2023-12-09,2023-12-10,2023-12-19,WH-03,Direct,Net60,USD,536.21,user063,2023-12-09,PO-908269,
ORD-001426,CUST-00452,2024-06-30,2024-07-02,2024-07-08,WH-09,Distributor,Net45,USD,10289.35,user010,2024-06-30,PO-433884,
ORD-001427,CUST-01034,2024-04-14,2024-04-18,2024-04-26,WH-15,Distributor,Net45,USD,13306.71,user012,2024-04-14,PO-807579,
ORD-001428,CUST-00555,2024-02-01,2024-02-05,2024-02-09,WH-17,Distributor,Net30,EUR,15935.14,user057,2024-02-01,PO-438598,
ORD-001429,CUST-00131,2024-02-28,2024-03-03,2024-03-12,WH-09,Direct,Net60,USD,17642.92,user065,2024-02-28,PO-903361,
ORD-001430,CUST-01011,2023-10-25,2023-10-27,2023-10-30,WH-09,Direct,Net30,EUR,4941.91,user055,2023-10-25,PO-475371,
ORD-001431,CUST-00153,2023-10-13,2023-10-15,2023-10-23,WH-07,Online,Net30,CAD,22868.86,user057,2023-10-13,PO-245642,
ORD-001432,CUST-00261,2024-01-20,2024-01-24,2024-01-27,WH-01,Direct,Net45,USD,256.23,user018,2024-01-20,PO-644236,
ORD-001433,CUST-00672,2023-10-03,2023-10-04,2023-10-10,WH-17,Distributor,Net45,USD,17673.11,user031,2023-10-03,PO-944261,
ORD-001434,CUST-00718,2024-01-09,2024-01-11,2024-01-13,WH-06,Direct,Net45,USD,18546.73,user042,2024-01-09,PO-806272,
ORD-001435,CUST-00127,2023-12-21,2023-12-22,2023-12-28,WH-14,Online,Net30,USD,10817.72,user025,2023-12-21,PO-531346,
ORD-001436,CUST-00064,2023-10-21,2023-10-22,2023-10-30,WH-09,Direct,Net60,USD,17874.87,user062,2023-10-21,PO-525733,
ORD-001437,CUST-01046,2023-10-23,2023-10-27,2023-10-29,WH-08,Online,Net45,USD,9301.51,user065,2023-10-23,PO-483160,
ORD-001438,CUST-00867,2024-04-29,2024-04-30,2024-05-06,WH-10,Distributor,Net45,EUR,22976.57,user006,2024-04-29,PO-387565,
ORD-001439,CUST-00755,2024-05-28,2024-05-31,2024-06-05,WH-09,Direct,Net60,CAD,5196.68,user016,2024-05-28,PO-121346,
ORD-001440,CUST-00061,2023-10-15,2023-10-16,2023-10-18,WH-06,Direct,Net60,EUR,9146.16,user005,2023-10-15,PO-431620,
ORD-001441,CUST-00362,2024-03-13,2024-03-17,2024-03-20,WH-11,Distributor,Net60,EUR,12023.63,user029,2024-03-13,PO-701933,
ORD-001442,CUST-00260,2023-12-28,2023-12-30,2024-01-04,WH-11,Direct,Net60,USD,12481.16,user040,2023-12-28,PO-122053,
ORD-001443,CUST-00650,2024-02-09,2024-02-10,2024-02-18,WH-06,Distributor,Net30,USD,18901.04,user072,2024-02-09,PO-546113,
ORD-001444,CUST-00097,2023-12-26,2023-12-28,2024-01-02,WH-12,Distributor,Net45,EUR,12400.57,user043,2023-12-26,PO-324581,
ORD-001445,CUST-01107,2024-04-02,2024-04-04,2024-04-12,WH-16,Online,Net45,EUR,24140.94,user058,2024-04-02,PO-258307,
ORD-001446,CUST-00893,2024-02-15,2024-02-17,2024-02-26,WH-16,Distributor,Net30,EUR,13209.61,user057,2024-02-15,PO-768545,
ORD-001447,CUST-00932,2023-11-28,2023-12-01,2023-12-07,WH-06,Distributor,Net60,EUR,19937.75,user034,2023-11-28,PO-803680,
ORD-001448,CUST-00071,2024-05-28,2024-05-31,2024-06-07,WH-09,Online,Net30,CAD,11819.56,user053,2024-05-28,PO-621881,
ORD-001449,CUST-00826,2024-04-06,2024-04-09,2024-04-13,WH-17,Direct,Net30,EUR,23434.73,user071,2024-04-06,PO-785318,
ORD-001450,CUST-01043,2024-01-19,2024-01-23,2024-02-01,WH-09,Direct,Net60,CAD,1290.24,user077,2024-01-19,PO-202524,
ORD-001451,CUST-00622,2024-03-08,2024-03-12,2024-03-15,WH-16,Direct,Net30,CAD,16027.05,user046,2024-03-08,PO-146618,
ORD-001452,CUST-01159,2024-01-04,2024-01-08,2024-01-13,WH-10,Distributor,Net45,EUR,9898.06,user058,2024-01-04,PO-887217,
ORD-001453,CUST-00407,2023-11-22,2023-11-26,2023-12-01,WH-03,Distributor,Net30,USD,1476.72,user072,2023-11-22,PO-857234,
ORD-001454,CUST-00973,2023-11-24,2023-11-27,2023-12-04,WH-15,Direct,Net45,USD,6082.65,user019,2023-11-24,PO-968387,
ORD-001455,CUST-00571,2024-06-03,2024-06-06,2024-06-12,WH-13,Distributor,Net60,EUR,6084.39,user072,2024-06-03,PO-283854,
ORD-001456,CUST-00039,2023-10-08,2023-10-11,2023-10-16,WH-04,Distributor,Net45,USD,7323.29,user062,2023-10-08,PO-796215,
ORD-001457,CUST-00604,2024-05-25,2024-05-28,2024-06-01,WH-17,Online,Net30,EUR,21392.36,user053,2024-05-25,PO-244728,
ORD-001458,CUST-00556,2024-04-26,2024-04-28,2024-05-04,WH-01,Distributor,Net45,USD,24042.41,user065,2024-04-26,PO-324338,
ORD-001459,CUST-00662,2023-11-19,2023-11-21,2023-11-23,WH-09,Distributor,Net45,USD,18977.45,user062,2023-11-19,PO-939473,
ORD-001460,CUST-00478,2024-06-05,2024-06-08,2024-06-13,WH-10,Online,Net45,USD,6261.12,user015,2024-06-05,PO-108211,
ORD-001461,CUST-00826,2024-04-30,2024-05-03,2024-05-06,WH-03,Direct,Net30,CAD,12273.39,user004,2024-04-30,PO-619417,
ORD-001462,CUST-00450,2023-11-23,2023-11-25,2023-12-03,WH-18,Distributor,Net30,EUR,24771.19,user056,2023-11-23,PO-766728,
ORD-001463,CUST-00973,2023-11-10,2023-11-13,2023-11-20,WH-07,Direct,Net45,USD,16128.06,user003,2023-11-10,PO-264709,
ORD-001464,CUST-01120,2024-06-02,2024-06-05,2024-06-12,WH-08,Distributor,Net60,EUR,19141.37,user003,2024-06-02,PO-542060,
ORD-001465,CUST-00477,2024-01-06,2024-01-08,2024-01-16,WH-16,Direct,Net60,CAD,5002.8,user069,2024-01-06,PO-568506,
ORD-001466,CUST-00528,2024-06-25,2024-06-28,2024-07-03,WH-14,Distributor,Net60,CAD,19766.49,user067,2024-06-25,PO-135167,
ORD-001467,CUST-00276,2024-01-05,2024-01-07,2024-01-15,WH-18,Distributor,Net60,USD,19869.52,user024,2024-01-05,PO-787025,
ORD-001468,CUST-00724,2023-12-25,2023-12-28,2024-01-01,WH-08,Distributor,Net30,USD,22675.66,user076,2023-12-25,PO-722848,
ORD-001469,CUST-00285,2023-10-30,2023-11-02,2023-11-07,WH-07,Online,Net60,USD,7417.65,user040,2023-10-30,PO-491561,
ORD-001470,CUST-00437,2024-01-13,2024-01-14,2024-01-19,WH-06,Distributor,Net30,USD,20557.25,user074,2024-01-13,PO-517321,
ORD-001471,CUST-01138,2024-06-15,2024-06-18,2024-06-26,WH-11,Direct,Net45,USD,12492.39,user044,2024-06-15,PO-870289,
ORD-001472,CUST-00399,2024-05-02,2024-05-06,2024-05-14,WH-13,Online,Net30,USD,6094.01,user049,2024-05-02,PO-362157,
ORD-001473,CUST-00280,2023-12-17,2023-12-20,2023-12-28,WH-18,Online,Net30,USD,5676.51,user025,2023-12-17,PO-166600,
ORD-001474,CUST-00863,2024-01-07,2024-01-09,2024-01-12,WH-01,Direct,Net45,USD,20303.75,user012,2024-01-07,PO-492072,
ORD-001475,CUST-00883,2024-03-03,2024-03-06,2024-03-12,WH-15,Online,Net60,USD,2733.24,user040,2024-03-03,PO-836376,
ORD-001476,CUST-00802,2023-10-11,2023-10-15,2023-10-18,WH-15,Distributor,Net60,USD,3446.01,user057,2023-10-11,PO-902351,
ORD-001477,CUST-00207,2024-06-11,2024-06-14,2024-06-17,WH-12,Distributor,Net60,EUR,11706.88,user038,2024-06-11,PO-189479,
ORD-001478,CUST-00004,2024-04-02,2024-04-04,2024-04-08,WH-18,Distributor,Net45,CAD,17233.19,user016,2024-04-02,PO-996474,
ORD-001479,CUST-00028,2024-01-26,2024-01-27,2024-02-05,WH-09,Direct,Net60,USD,12658.01,user055,2024-01-26,PO-562834,
ORD-001480,CUST-01006,2023-12-27,2023-12-31,2024-01-03,WH-14,Direct,Net45,USD,11132.03,user067,2023-12-27,PO-207348,
ORD-001481,CUST-01191,2023-10-07,2023-10-10,2023-10-18,WH-15,Distributor,Net60,CAD,24701.54,user032,2023-10-07,PO-870451,
ORD-001482,CUST-00086,2024-05-29,2024-06-01,2024-06-09,WH-05,Direct,Net60,USD,6578.42,user043,2024-05-29,PO-173528,
ORD-001483,CUST-00223,2024-05-10,2024-05-14,2024-05-21,WH-06,Online,Net30,EUR,5661.26,user076,2024-05-10,PO-458349,
ORD-001484,CUST-00694,2023-12-20,2023-12-21,2023-12-29,WH-18,Distributor,Net30,USD,16913.3,user045,2023-12-20,PO-802254,
ORD-001485,CUST-00523,2023-10-07,2023-10-08,2023-10-17,WH-15,Distributor,Net60,USD,18917.05,user013,2023-10-07,PO-183836,
ORD-001486,CUST-00288,2024-03-31,2024-04-02,2024-04-06,WH-07,Direct,Net45,EUR,4715.48,user049,2024-03-31,PO-846472,
ORD-001487,CUST-01057,2024-03-13,2024-03-16,2024-03-23,WH-02,Online,Net60,USD,10427.27,user068,2024-03-13,PO-891603,
ORD-001488,CUST-00707,2023-12-14,2023-12-18,2023-12-22,WH-12,Direct,Net60,USD,2131.45,user007,2023-12-14,PO-793909,
ORD-001489,CUST-00405,2023-10-29,2023-10-30,2023-11-02,WH-03,Distributor,Net45,CAD,16518.4,user071,2023-10-29,PO-161367,
ORD-001490,CUST-00195,2024-05-04,2024-05-08,2024-05-12,WH-03,Distributor,Net60,USD,20879.03,user007,2024-05-04,PO-948714,
ORD-001491,CUST-00914,2023-10-05,2023-10-07,2023-10-09,WH-08,Direct,Net45,CAD,16222.17,user035,2023-10-05,PO-707454,
ORD-001492,CUST-00874,2024-06-27,2024-06-30,2024-07-04,WH-13,Direct,Net60,USD,15851.28,user007,2024-06-27,PO-785158,
ORD-001493,CUST-01132,2024-05-18,2024-05-21,2024-05-24,WH-02,Distributor,Net30,CAD,20451.38,user023,2024-05-18,PO-307708,
ORD-001494,CUST-00339,2023-10-17,2023-10-20,2023-10-23,WH-14,Direct,Net60,CAD,24962.87,user061,2023-10-17,PO-513863,
ORD-001495,CUST-01171,2024-03-31,2024-04-03,2024-04-07,WH-11,Direct,Net60,USD,12969.08,user064,2024-03-31,PO-209002,
ORD-001496,CUST-00421,2024-05-03,2024-05-05,2024-05-11,WH-05,Distributor,Net30,USD,22217.55,user056,2024-05-03,PO-836747,
ORD-001497,CUST-00043,2023-11-26,2023-11-30,2023-12-02,WH-09,Direct,Net45,USD,9090.82,user030,2023-11-26,PO-319894,
ORD-001498,CUST-00133,2024-03-12,2024-03-15,2024-03-20,WH-18,Direct,Net60,USD,17561.27,user008,2024-03-12,PO-348888,
ORD-001499,CUST-00851,2024-03-30,2024-04-02,2024-04-11,WH-05,Distributor,Net60,CAD,24874.05,user065,2024-03-30,PO-679964,
ORD-001500,CUST-00523,2023-10-16,2023-10-17,2023-10-22,WH-15,Direct,Net45,USD,16545.99,user015,2023-10-16,PO-272568,
ORD-001501,CUST-00948,2023-12-26,2023-12-28,2023-12-30,WH-02,Direct,Net30,USD,20258.76,user065,2023-12-26,PO-717175,
ORD-001502,CUST-01047,2024-03-10,2024-03-12,2024-03-17,WH-02,Distributor,Net30,USD,22842.79,user035,2024-03-10,PO-798253,
ORD-001503,CUST-00763,2024-03-13,2024-03-14,2024-03-21,WH-16,Online,Net60,USD,4423.18,user049,2024-03-13,PO-584928,
ORD-001504,CUST-00895,2024-04-04,2024-04-06,2024-04-13,WH-11,Direct,Net45,EUR,12639.04,user073,2024-04-04,PO-367403,
ORD-001505,CUST-00338,2024-05-09,2024-05-11,2024-05-15,WH-01,Direct,Net45,CAD,4921.78,user041,2024-05-09,PO-828575,
ORD-001506,CUST-00966,2023-12-14,2023-12-16,2023-12-18,WH-07,Direct,Net60,USD,18163.45,user038,2023-12-14,PO-535024,
ORD-001507,CUST-00040,2024-03-18,2024-03-21,2024-03-28,WH-05,Direct,Net45,USD,15437.71,user037,2024-03-18,PO-162670,
ORD-001508,CUST-01137,2024-05-06,2024-05-08,2024-05-14,WH-07,Direct,Net45,EUR,5077.39,user075,2024-05-06,PO-138174,
ORD-001509,CUST-01198,2024-01-21,2024-01-22,2024-01-24,WH-02,Direct,Net60,EUR,19215.07,user001,2024-01-21,PO-427562,
ORD-001510,CUST-00053,2023-12-22,2023-12-23,2023-12-25,WH-09,Direct,Net60,USD,16386.18,user075,2023-12-22,PO-753412,
ORD-001511,CUST-00017,2023-11-05,2023-11-08,2023-11-15,WH-01,Online,Net30,USD,10041.9,user015,2023-11-05,PO-994002,
ORD-001512,CUST-00372,2023-10-29,2023-11-02,2023-11-05,WH-09,Direct,Net45,CAD,9277.61,user011,2023-10-29,PO-809619,
ORD-001513,CUST-00305,2024-06-03,2024-06-06,2024-06-14,WH-16,Online,Net60,USD,16791.14,user010,2024-06-03,PO-682885,
ORD-001514,CUST-00581,2024-03-21,2024-03-22,2024-03-29,WH-01,Direct,Net30,USD,2143.79,user031,2024-03-21,PO-429469,
ORD-001515,CUST-00426,2024-01-22,2024-01-26,2024-01-30,WH-08,Direct,Net45,USD,19968.18,user034,2024-01-22,PO-902978,
ORD-001516,CUST-00839,2024-05-15,2024-05-19,2024-05-24,WH-08,Direct,Net30,EUR,7878.23,user053,2024-05-15,PO-408378,
ORD-001517,CUST-00097,2024-04-22,2024-04-24,2024-05-02,WH-14,Online,Net30,USD,6126.06,user006,2024-04-22,PO-527268,
ORD-001518,CUST-00559,2023-11-29,2023-12-02,2023-12-05,WH-18,Distributor,Net60,EUR,21461.62,user027,2023-11-29,PO-662270,
ORD-001519,CUST-00611,2024-05-12,2024-05-15,2024-05-18,WH-04,Distributor,Net60,USD,11306.19,user048,2024-05-12,PO-304275,
ORD-001520,CUST-00961,2024-04-03,2024-04-05,2024-04-08,WH-10,Distributor,Net30,USD,12843.85,user001,2024-04-03,PO-775236,
ORD-001521,CUST-00396,2024-03-17,2024-03-21,2024-03-27,WH-15,Direct,Net45,USD,6668.78,user009,2024-03-17,PO-399205,
ORD-001522,CUST-00980,2024-04-27,2024-04-30,2024-05-08,WH-05,Online,Net30,USD,19981.59,user012,2024-04-27,PO-520167,
ORD-001523,CUST-00428,2023-12-06,2023-12-09,2023-12-12,WH-07,Direct,Net30,USD,22961.23,user056,2023-12-06,PO-213489,
ORD-001524,CUST-00467,2024-03-21,2024-03-23,2024-03-31,WH-01,Distributor,Net30,EUR,10404.38,user024,2024-03-21,PO-544501,
ORD-001525,CUST-00210,2024-06-29,2024-06-30,2024-07-06,WH-03,Distributor,Net30,CAD,2850.37,user064,2024-06-29,PO-983859,
ORD-001526,CUST-00966,2024-06-09,2024-06-12,2024-06-20,WH-11,Online,Net60,EUR,5682.65,user050,2024-06-09,PO-958631,
ORD-001527,CUST-00186,2024-03-19,2024-03-21,2024-03-23,WH-05,Distributor,Net30,USD,11215.0,user079,2024-03-19,PO-573601,
ORD-001528,CUST-00826,2024-03-06,2024-03-07,2024-03-11,WH-16,Direct,Net60,USD,14717.58,user066,2024-03-06,PO-101025,
ORD-001529,CUST-01170,2024-01-07,2024-01-11,2024-01-15,WH-06,Distributor,Net45,USD,3050.12,user068,2024-01-07,PO-522339,
ORD-001530,CUST-00606,2023-10-24,2023-10-26,2023-11-02,WH-11,Distributor,Net30,USD,18200.84,user028,2023-10-24,PO-239418,
ORD-001531,CUST-00285,2024-05-15,2024-05-16,2024-05-21,WH-01,Distributor,Net45,CAD,10122.22,user066,2024-05-15,PO-407039,
ORD-001532,CUST-00039,2024-03-13,2024-03-15,2024-03-19,WH-09,Online,Net60,USD,19730.4,user039,2024-03-13,PO-137974,
ORD-001533,CUST-00791,2024-04-24,2024-04-26,2024-04-29,WH-15,Distributor,Net60,USD,20546.53,user069,2024-04-24,PO-411690,
ORD-001534,CUST-00278,2024-03-18,2024-03-21,2024-03-25,WH-07,Distributor,Net45,CAD,9955.48,user025,2024-03-18,PO-457765,
ORD-001535,CUST-00001,2024-01-13,2024-01-14,2024-01-23,WH-11,Distributor,Net45,CAD,24849.42,user061,2024-01-13,PO-178543,
ORD-001536,CUST-00991,2024-04-01,2024-04-02,2024-04-05,WH-13,Distributor,Net30,CAD,12120.85,user032,2024-04-01,PO-656660,
ORD-001537,CUST-00319,2023-10-18,2023-10-19,2023-10-21,WH-11,Direct,Net30,USD,4820.54,user071,2023-10-18,PO-442709,
ORD-001538,CUST-00425,2023-10-20,2023-10-23,2023-10-31,WH-16,Distributor,Net60,USD,10848.79,user073,2023-10-20,PO-693091,
ORD-001539,CUST-00228,2023-12-03,2023-12-07,2023-12-09,WH-15,Distributor,Net60,CAD,2309.77,user059,2023-12-03,PO-273318,
ORD-001540,CUST-00484,2024-06-08,2024-06-11,2024-06-17,WH-07,Direct,Net30,USD,4199.86,user058,2024-06-08,PO-131192,
ORD-001541,CUST-00596,2024-04-19,2024-04-21,2024-04-28,WH-14,Distributor,Net60,EUR,3034.14,user048,2024-04-19,PO-592846,
ORD-001542,CUST-00225,2024-01-27,2024-01-30,2024-02-06,WH-14,Direct,Net60,EUR,19915.23,user074,2024-01-27,PO-866556,
ORD-001543,CUST-00497,2024-01-15,2024-01-18,2024-01-24,WH-12,Online,Net60,USD,22294.51,user066,2024-01-15,PO-503232,
ORD-001544,CUST-00716,2024-06-08,2024-06-10,2024-06-17,WH-04,Distributor,Net45,CAD,19368.33,user005,2024-06-08,PO-545632,
ORD-001545,CUST-01195,2023-11-10,2023-11-13,2023-11-19,WH-07,Direct,Net45,USD,9159.16,user057,2023-11-10,PO-992998,
ORD-001546,CUST-00319,2023-12-08,2023-12-12,2023-12-19,WH-18,Direct,Net45,USD,11717.43,user003,2023-12-08,PO-719194,
ORD-001547,CUST-00511,2024-04-25,2024-04-27,2024-05-06,WH-05,Online,Net60,CAD,14695.39,user026,2024-04-25,PO-627876,
ORD-001548,CUST-00496,2024-05-05,2024-05-07,2024-05-10,WH-15,Direct,Net30,USD,768.83,user058,2024-05-05,PO-129778,
ORD-001549,CUST-00810,2024-01-25,2024-01-29,2024-02-03,WH-07,Distributor,Net60,EUR,23335.51,user031,2024-01-25,PO-712798,
ORD-001550,CUST-00149,2024-05-28,2024-05-30,2024-06-03,WH-14,Distributor,Net30,USD,3142.41,user001,2024-05-28,PO-400650,
ORD-001551,CUST-00860,2024-02-17,2024-02-21,2024-02-29,WH-18,Online,Net60,EUR,24214.84,user017,2024-02-17,PO-105137,
ORD-001552,CUST-01150,2024-02-19,2024-02-21,2024-02-28,WH-06,Direct,Net60,USD,8799.26,user059,2024-02-19,PO-156252,
ORD-001553,CUST-00777,2024-01-02,2024-01-04,2024-01-10,WH-14,Direct,Net60,CAD,14871.12,user002,2024-01-02,PO-387246,
ORD-001554,CUST-00630,2024-04-09,2024-04-13,2024-04-19,WH-18,Direct,Net45,USD,22910.16,user063,2024-04-09,PO-655746,
ORD-001555,CUST-01120,2024-04-02,2024-04-05,2024-04-09,WH-10,Direct,Net45,USD,20573.53,user011,2024-04-02,PO-493377,
ORD-001556,CUST-00254,2024-05-22,2024-05-25,2024-05-28,WH-09,Distributor,Net45,USD,21242.94,user072,2024-05-22,PO-476990,
ORD-001557,CUST-00913,2023-10-21,2023-10-25,2023-10-31,WH-01,Distributor,Net30,CAD,7884.89,user059,2023-10-21,PO-270285,
ORD-001558,CUST-00814,2023-12-09,2023-12-10,2023-12-18,WH-13,Distributor,Net30,USD,18096.52,user070,2023-12-09,PO-742875,
ORD-001559,CUST-00325,2024-02-06,2024-02-08,2024-02-13,WH-03,Distributor,Net45,EUR,21875.42,user016,2024-02-06,PO-364532,
ORD-001560,CUST-00697,2023-12-09,2023-12-13,2023-12-21,WH-03,Distributor,Net45,USD,16587.26,user041,2023-12-09,PO-976721,
ORD-001561,CUST-00179,2023-10-10,2023-10-11,2023-10-14,WH-09,Distributor,Net30,EUR,1512.4,user064,2023-10-10,PO-765086,
ORD-001562,CUST-00071,2024-05-01,2024-05-05,2024-05-10,WH-17,Direct,Net45,EUR,13979.56,user040,2024-05-01,PO-990992,
ORD-001563,CUST-00416,2024-06-17,2024-06-20,2024-06-22,WH-12,Direct,Net60,CAD,12036.63,user025,2024-06-17,PO-715399,
ORD-001564,CUST-00922,2024-05-26,2024-05-30,2024-06-06,WH-04,Distributor,Net45,USD,2209.28,user014,2024-05-26,PO-232454,
ORD-001565,CUST-00812,2024-03-04,2024-03-05,2024-03-07,WH-14,Direct,Net30,USD,21694.11,user029,2024-03-04,PO-170623,
ORD-001566,CUST-00242,2024-03-21,2024-03-23,2024-03-28,WH-14,Direct,Net30,EUR,4566.74,user039,2024-03-21,PO-119243,
ORD-001567,CUST-00071,2024-02-24,2024-02-26,2024-03-04,WH-04,Distributor,Net30,USD,321.44,user032,2024-02-24,PO-190557,
ORD-001568,CUST-00560,2024-03-25,2024-03-28,2024-04-04,WH-17,Direct,Net45,EUR,17761.39,user077,2024-03-25,PO-607259,
ORD-001569,CUST-00550,2024-05-15,2024-05-17,2024-05-25,WH-06,Distributor,Net30,CAD,4909.52,user056,2024-05-15,PO-683005,
ORD-001570,CUST-00899,2023-12-09,2023-12-12,2023-12-21,WH-09,Distributor,Net45,EUR,5294.54,user011,2023-12-09,PO-664416,
ORD-001571,CUST-00384,2024-02-17,2024-02-21,2024-02-24,WH-03,Online,Net30,USD,4060.29,user008,2024-02-17,PO-191026,
ORD-001572,CUST-00432,2024-01-21,2024-01-25,2024-02-02,WH-09,Direct,Net60,USD,11219.69,user067,2024-01-21,PO-754321,
ORD-001573,CUST-00386,2024-02-17,2024-02-21,2024-02-29,WH-06,Distributor,Net60,USD,14445.23,user061,2024-02-17,PO-582472,
ORD-001574,CUST-00487,2023-10-05,2023-10-08,2023-10-15,WH-12,Distributor,Net30,USD,2582.45,user011,2023-10-05,PO-270417,
ORD-001575,CUST-00209,2024-04-14,2024-04-15,2024-04-19,WH-08,Direct,Net30,USD,24947.45,user022,2024-04-14,PO-536637,
ORD-001576,CUST-00170,2024-02-18,2024-02-22,2024-02-26,WH-13,Direct,Net45,USD,13752.63,user041,2024-02-18,PO-373659,
ORD-001577,CUST-00208,2023-11-11,2023-11-14,2023-11-20,WH-03,Direct,Net45,CAD,17226.04,user024,2023-11-11,PO-259069,
ORD-001578,CUST-00672,2023-12-02,2023-12-04,2023-12-09,WH-02,Distributor,Net60,USD,20372.69,user058,2023-12-02,PO-581567,
ORD-001579,CUST-00290,2024-03-04,2024-03-08,2024-03-16,WH-09,Direct,Net60,CAD,18328.5,user030,2024-03-04,PO-908214,
ORD-001580,CUST-00927,2024-06-18,2024-06-21,2024-06-29,WH-06,Distributor,Net60,USD,15562.93,user046,2024-06-18,PO-462327,
ORD-001581,CUST-00026,2023-11-30,2023-12-01,2023-12-08,WH-03,Direct,Net60,USD,4882.77,user027,2023-11-30,PO-984061,
ORD-001582,CUST-00370,2024-02-13,2024-02-16,2024-02-19,WH-14,Direct,Net45,USD,5539.6,user078,2024-02-13,PO-367806,
ORD-001583,CUST-00252,2024-02-07,2024-02-10,2024-02-12,WH-18,Direct,Net60,EUR,6115.11,user016,2024-02-07,PO-698357,
ORD-001584,CUST-00394,2024-02-22,2024-02-25,2024-03-01,WH-10,Distributor,Net60,USD,9931.22,user074,2024-02-22,PO-473898,
ORD-001585,CUST-00531,2023-12-07,2023-12-09,2023-12-12,WH-05,Distributor,Net45,CAD,2057.71,user053,2023-12-07,PO-147649,
ORD-001586,CUST-00273,2024-02-04,2024-02-07,2024-02-15,WH-09,Distributor,Net45,USD,11698.27,user043,2024-02-04,PO-171035,
ORD-001587,CUST-00642,2024-06-22,2024-06-25,2024-07-02,WH-17,Direct,Net30,EUR,14320.32,user005,2024-06-22,PO-691846,
ORD-001588,CUST-00220,2023-10-05,2023-10-07,2023-10-15,WH-18,Online,Net60,USD,12454.25,user021,2023-10-05,PO-902051,
ORD-001589,CUST-00359,2024-02-06,2024-02-09,2024-02-15,WH-18,Distributor,Net60,USD,24239.82,user058,2024-02-06,PO-603981,
ORD-001590,CUST-00961,2024-06-30,2024-07-04,2024-07-10,WH-03,Distributor,Net45,CAD,14367.8,user030,2024-06-30,PO-479843,
ORD-001591,CUST-00641,2024-03-04,2024-03-07,2024-03-11,WH-06,Distributor,Net60,USD,14336.03,user032,2024-03-04,PO-654637,
ORD-001592,CUST-00986,2024-03-04,2024-03-08,2024-03-14,WH-02,Distributor,Net45,CAD,12181.99,user045,2024-03-04,PO-911414,
ORD-001593,CUST-00976,2024-04-03,2024-04-07,2024-04-09,WH-17,Direct,Net60,USD,23385.42,user073,2024-04-03,PO-972153,
ORD-001594,CUST-01078,2024-03-19,2024-03-21,2024-03-24,WH-03,Direct,Net60,CAD,12609.65,user071,2024-03-19,PO-819864,
ORD-001595,CUST-00245,2024-06-08,2024-06-12,2024-06-14,WH-04,Distributor,Net30,EUR,23295.21,user026,2024-06-08,PO-195420,
ORD-001596,CUST-00217,2024-05-25,2024-05-26,2024-05-31,WH-11,Distributor,Net45,EUR,13990.81,user059,2024-05-25,PO-974720,
ORD-001597,CUST-00050,2024-01-11,2024-01-14,2024-01-18,WH-16,Distributor,Net45,EUR,2768.41,user078,2024-01-11,PO-536788,
