product_id,product_name,category,subcategory,unit_of_measure,unit_weight_kg,unit_cost,list_price,supplier_id,hazmat_flag,created_at
PRD-01178,Storage Item 01178,Office Supplies,Storage,PLT,23.13,29.62,42.77,SUP-0011,False,2022-03-03
PRD-01179,Desks Item 01179,Furniture,Desks,PLT,7.28,108.0,185.41,SUP-0127,False,2021-05-23
PRD-01180,Boxes Item 01180,Packaging,Boxes,CS,17.07,195.28,295.3,SUP-0053,True,2021-02-14
PRD-01181,Adapters Item 01181,Electronics,Adapters,PLT,17.54,208.06,307.2,SUP-0192,False,2021-01-19
PRD-01182,Adapters Item 01182,Electronics,Adapters,CS,15.76,214.44,301.52,SUP-0093,False,2021-02-02
PRD-01183,Fasteners Item 01183,Industrial Parts,Fasteners,PLT,13.41,164.42,249.4,SUP-0110,False,2022-03-06
PRD-01184,Bearings Item 01184,Industrial Parts,Bearings,PLT,3.72,111.21,188.66,SUP-0136,False,2022-01-31
PRD-01185,Void Fill Item 01185,Packaging,Void Fill,EA,23.33,227.89,407.31,SUP-0196,False,2020-01-08
PRD-01186,Writing Item 01186,Office Supplies,Writing,PLT,10.73,214.5,453.14,SUP-0147,False,2023-06-27
PRD-01187,Displays Item 01187,Electronics,Displays,CS,13.95,31.87,57.65,SUP-0007,False,2023-01-07
PRD-01188,Storage Units Item 01188,Furniture,Storage Units,EA,25.41,71.74,93.51,SUP-0209,False,2022-12-27
PRD-01189,Storage Item 01189,Office Supplies,Storage,CS,3.75,173.47,239.28,SUP-0014,False,2021-04-06
PRD-01190,Accessories Item 01190,Apparel,Accessories,CS,34.95,51.72,76.62,SUP-0132,False,2022-11-26
PRD-01191,Paper Goods Item 01191,Office Supplies,Paper Goods,PLT,15.19,127.22,275.89,SUP-0056,False,2023-10-07
PRD-01192,Storage Units Item 01192,Furniture,Storage Units,CS,28.53,61.28,107.27,SUP-0213,False,2020-09-22
PRD-01193,Desks Item 01193,Furniture,Desks,EA,35.05,184.36,302.64,SUP-0061,False,2023-12-22
PRD-01194,Writing Item 01194,Office Supplies,Writing,PLT,19.36,89.83,134.79,SUP-0187,False,2022-10-26
PRD-01195,Footwear Item 01195,Apparel,Footwear,PLT,5.36,236.38,432.55,SUP-0008,False,2022-06-26
PRD-01196,Storage Item 01196,Office Supplies,Storage,CS,22.19,80.96,153.29,SUP-0091,False,2023-12-30
PRD-01197,Footwear Item 01197,Apparel,Footwear,PLT,10.16,145.35,318.18,SUP-0080,False,2023-10-14
PRD-01198,Footwear Item 01198,Apparel,Footwear,EA,7.47,201.48,437.3,SUP-0112,False,2022-10-25
PRD-01199,Seals Item 01199,Industrial Parts,Seals,CS,10.47,151.7,295.34,SUP-0085,False,2021-04-11
PRD-01200,Storage Item 01200,Office Supplies,Storage,PLT,2.84,68.67,126.34,SUP-0169,False,2020-06-09
PRD-01201,Adapters Item 01201,Electronics,Adapters,CS,28.14,73.02,130.87,SUP-0054,False,2020-10-05
PRD-01202,Void Fill Item 01202,Packaging,Void Fill,CS,31.69,66.79,98.66,SUP-0073,False,2020-12-29
PRD-01203,Displays Item 01203,Electronics,Displays,PLT,5.13,153.99,269.48,SUP-0010,False,2023-01-28
PRD-01204,Fasteners Item 01204,Industrial Parts,Fasteners,EA,23.57,47.7,91.81,SUP-0214,True,2020-02-20
PRD-01205,Seating Item 01205,Furniture,Seating,CS,4.99,22.71,42.77,SUP-0135,False,2020-02-27
PRD-01206,Desks Item 01206,Furniture,Desks,PLT,1.22,69.79,111.42,SUP-0184,False,2022-11-28
PRD-01207,Tape Item 01207,Packaging,Tape,CS,28.26,75.91,143.71,SUP-0055,False,2021-11-18
PRD-01208,Desks Item 01208,Furniture,Desks,EA,15.37,39.12,73.95,SUP-0116,False,2022-05-26
PRD-01209,Accessories Item 01209,Apparel,Accessories,CS,24.96,77.66,167.02,SUP-0090,False,2022-01-20
PRD-01210,Desks Item 01210,Furniture,Desks,EA,33.16,155.46,273.32,SUP-0040,False,2021-06-27
PRD-01211,Cables Item 01211,Electronics,Cables,CS,36.02,103.91,226.77,SUP-0218,False,2022-03-21
PRD-01212,Displays Item 01212,Electronics,Displays,PLT,26.08,108.19,179.04,SUP-0213,False,2023-05-05
PRD-01213,Displays Item 01213,Electronics,Displays,EA,17.64,50.06,65.29,SUP-0047,False,2023-04-06
PRD-01214,Paper Goods Item 01214,Office Supplies,Paper Goods,CS,6.87,19.36,36.02,SUP-0013,False,2021-04-03
PRD-01215,Outerwear Item 01215,Apparel,Outerwear,EA,6.75,55.28,89.91,SUP-0156,False,2020-11-10
PRD-01216,Tape Item 01216,Packaging,Tape,CS,37.31,64.22,107.41,SUP-0220,False,2021-03-06
PRD-01217,Desks Item 01217,Furniture,Desks,EA,2.39,154.26,316.84,SUP-0221,False,2021-07-18
PRD-01218,Bearings Item 01218,Industrial Parts,Bearings,EA,37.65,27.99,39.96,SUP-0072,False,2021-01-24
PRD-01219,Storage Units Item 01219,Furniture,Storage Units,EA,20.44,41.87,86.4,SUP-0203,False,2021-08-15
PRD-01220,Adapters Item 01220,Electronics,Adapters,CS,21.02,39.21,51.47,SUP-0062,False,2023-03-15
PRD-01221,Accessories Item 01221,Apparel,Accessories,CS,17.79,239.67,397.5,SUP-0225,False,2021-11-10
PRD-01222,Desks Item 01222,Furniture,Desks,PLT,8.12,192.54,414.05,SUP-0165,False,2023-11-21
PRD-01223,Seals Item 01223,Industrial Parts,Seals,PLT,3.8,141.17,293.29,SUP-0236,False,2020-06-28
PRD-01224,Bearings Item 01224,Industrial Parts,Bearings,EA,9.33,120.83,260.61,SUP-0249,False,2022-04-18
PRD-01225,Seating Item 01225,Furniture,Seating,PLT,28.11,8.44,15.12,SUP-0194,False,2021-08-29
PRD-01226,Seating Item 01226,Furniture,Seating,CS,28.8,241.55,461.16,SUP-0026,True,2021-06-26
PRD-01227,Boxes Item 01227,Packaging,Boxes,EA,13.27,191.45,356.68,SUP-0177,False,2022-05-19
PRD-01228,Paper Goods Item 01228,Office Supplies,Paper Goods,PLT,9.84,104.47,181.61,SUP-0180,False,2021-08-03
PRD-01229,Storage Item 01229,Office Supplies,Storage,EA,14.63,148.75,268.96,SUP-0148,False,2021-11-15
PRD-01230,Displays Item 01230,Electronics,Displays,PLT,19.71,108.5,149.2,SUP-0054,False,2023-06-09
PRD-01231,Adapters Item 01231,Electronics,Adapters,PLT,37.25,210.39,313.14,SUP-0114,False,2020-12-16
PRD-01232,Seating Item 01232,Furniture,Seating,CS,15.76,173.66,343.19,SUP-0238,False,2023-09-25
PRD-01233,Accessories Item 01233,Apparel,Accessories,EA,12.22,147.99,286.9,SUP-0144,False,2020-05-26
PRD-01234,Boxes Item 01234,Packaging,Boxes,EA,30.25,136.94,293.79,SUP-0094,False,2020-08-22
PRD-01235,Bearings Item 01235,Industrial Parts,Bearings,EA,17.0,33.15,59.02,SUP-0245,False,2021-07-09
PRD-01236,Seals Item 01236,Industrial Parts,Seals,PLT,0.4,123.19,187.04,SUP-0130,False,2024-01-07
PRD-01237,Boxes Item 01237,Packaging,Boxes,EA,23.12,154.59,218.49,SUP-0020,False,2023-08-29
PRD-01238,Seating Item 01238,Furniture,Seating,EA,4.13,116.75,187.41,SUP-0185,False,2020-04-07
PRD-01239,Storage Units Item 01239,Furniture,Storage Units,EA,3.14,13.06,23.2,SUP-0214,False,2020-12-03
PRD-01240,Storage Units Item 01240,Furniture,Storage Units,EA,29.96,46.56,90.94,SUP-0057,True,2022-11-14
PRD-01241,Outerwear Item 01241,Apparel,Outerwear,EA,24.11,210.29,329.38,SUP-0150,False,2023-09-23
PRD-01242,Seating Item 01242,Furniture,Seating,PLT,37.51,33.46,61.04,SUP-0199,False,2021-05-15
PRD-01243,Seals Item 01243,Industrial Parts,Seals,PLT,28.43,95.32,140.68,SUP-0145,False,2020-03-02
PRD-01244,Bearings Item 01244,Industrial Parts,Bearings,CS,24.37,175.23,297.21,SUP-0232,False,2022-09-01
PRD-01245,Displays Item 01245,Electronics,Displays,PLT,16.81,206.42,371.23,SUP-0065,True,2021-10-17
PRD-01246,Outerwear Item 01246,Apparel,Outerwear,EA,10.41,72.08,112.09,SUP-0170,False,2021-05-22
PRD-01247,Tape Item 01247,Packaging,Tape,PLT,33.06,65.42,90.51,SUP-0052,False,2020-11-26
PRD-01248,Void Fill Item 01248,Packaging,Void Fill,CS,24.98,221.64,482.35,SUP-0063,False,2023-07-31
PRD-01249,Outerwear Item 01249,Apparel,Outerwear,PLT,22.14,87.5,132.06,SUP-0098,False,2023-10-10
PRD-01250,Bearings Item 01250,Industrial Parts,Bearings,PLT,39.05,172.66,255.91,SUP-0040,False,2021-08-12
PRD-01251,Accessories Item 01251,Apparel,Accessories,EA,3.07,148.89,313.27,SUP-0135,False,2020-12-25
PRD-01252,Void Fill Item 01252,Packaging,Void Fill,CS,10.22,99.19,196.38,SUP-0222,True,2022-02-03
PRD-01253,Tape Item 01253,Packaging,Tape,PLT,16.56,232.29,432.42,SUP-0094,False,2020-10-11
PRD-01254,Accessories Item 01254,Apparel,Accessories,PLT,36.99,30.26,63.96,SUP-0038,False,2022-02-17
PRD-01255,Outerwear Item 01255,Apparel,Outerwear,PLT,0.93,113.09,246.85,SUP-0051,False,2022-11-19
PRD-01256,Void Fill Item 01256,Packaging,Void Fill,EA,15.94,93.91,150.4,SUP-0210,False,2022-08-14
PRD-01257,Footwear Item 01257,Apparel,Footwear,PLT,24.31,243.39,368.34,SUP-0167,False,2022-12-29
PRD-01258,Seating Item 01258,Furniture,Seating,CS,32.49,104.77,165.49,SUP-0237,False,2023-03-21
PRD-01259,Displays Item 01259,Electronics,Displays,CS,27.94,68.46,99.03,SUP-0035,False,2021-10-15
PRD-01260,Boxes Item 01260,Packaging,Boxes,EA,36.96,53.79,99.35,SUP-0229,False,2023-09-02
PRD-01261,Storage Units Item 01261,Furniture,Storage Units,CS,14.95,130.97,177.23,SUP-0167,False,2020-09-22
PRD-01262,Seating Item 01262,Furniture,Seating,CS,6.75,236.08,339.77,SUP-0197,False,2020-04-19
PRD-01263,Cables Item 01263,Electronics,Cables,EA,29.23,99.87,204.74,SUP-0035,False,2023-02-02
PRD-01264,Writing Item 01264,Office Supplies,Writing,PLT,30.39,63.88,115.66,SUP-0126,False,2021-07-04
PRD-01265,Accessories Item 01265,Apparel,Accessories,PLT,38.58,235.03,503.13,SUP-0166,False,2022-09-18
PRD-01266,Accessories Item 01266,Apparel,Accessories,CS,6.32,122.9,267.59,SUP-0179,False,2022-12-25
PRD-01267,Tape Item 01267,Packaging,Tape,PLT,37.03,106.78,169.71,SUP-0187,False,2020-04-06
PRD-01268,Tape Item 01268,Packaging,Tape,CS,4.27,127.04,184.32,SUP-0037,False,2021-08-24
PRD-01269,Adapters Item 01269,Electronics,Adapters,PLT,37.97,63.95,109.56,SUP-0185,True,2021-11-09
PRD-01270,Accessories Item 01270,Apparel,Accessories,CS,11.14,169.06,220.14,SUP-0027,False,2021-05-31
PRD-01271,Adapters Item 01271,Electronics,Adapters,CS,30.11,56.36,79.33,SUP-0116,False,2021-09-20
PRD-01272,Footwear Item 01272,Apparel,Footwear,CS,35.79,242.64,384.47,SUP-0081,False,2020-02-16
PRD-01273,Seating Item 01273,Furniture,Seating,CS,34.82,137.72,216.94,SUP-0229,False,2023-12-26
PRD-01274,Cables Item 01274,Electronics,Cables,CS,37.55,17.72,36.86,SUP-0189,False,2020-11-17
PRD-01275,Adapters Item 01275,Electronics,Adapters,PLT,7.71,200.74,376.56,SUP-0119,False,2022-11-20
PRD-01276,Boxes Item 01276,Packaging,Boxes,EA,33.13,171.86,240.36,SUP-0024,False,2021-08-23
PRD-01277,Fasteners Item 01277,Industrial Parts,Fasteners,CS,14.22,142.5,291.95,SUP-0168,False,2021-04-02
PRD-01278,Void Fill Item 01278,Packaging,Void Fill,EA,2.08,7.74,16.36,SUP-0103,False,2023-08-16
PRD-01279,Outerwear Item 01279,Apparel,Outerwear,CS,27.0,132.31,185.76,SUP-0199,False,2020-02-06
PRD-01280,Displays Item 01280,Electronics,Displays,EA,19.41,225.45,368.75,SUP-0095,False,2022-04-10
PRD-01281,Seating Item 01281,Furniture,Seating,CS,4.73,189.72,318.68,SUP-0084,False,2021-02-13
PRD-01282,Storage Item 01282,Office Supplies,Storage,CS,23.08,159.65,311.45,SUP-0048,False,2023-06-08
PRD-01283,Bearings Item 01283,Industrial Parts,Bearings,EA,4.38,125.18,197.96,SUP-0142,False,2021-05-23
PRD-01284,Fasteners Item 01284,Industrial Parts,Fasteners,PLT,17.2,146.52,265.1,SUP-0020,False,2022-09-30
PRD-01285,Bearings Item 01285,Industrial Parts,Bearings,CS,21.63,175.95,315.41,SUP-0016,False,2023-07-31
PRD-01286,Storage Units Item 01286,Furniture,Storage Units,PLT,6.82,126.94,232.23,SUP-0130,False,2023-06-05
PRD-01287,Storage Units Item 01287,Furniture,Storage Units,EA,35.21,48.86,93.47,SUP-0178,False,2020-07-30
PRD-01288,Tape Item 01288,Packaging,Tape,CS,3.6,75.01,153.39,SUP-0164,False,2023-11-15
PRD-01289,Writing Item 01289,Office Supplies,Writing,EA,33.72,25.2,47.63,SUP-0070,False,2020-08-08
PRD-01290,Fasteners Item 01290,Industrial Parts,Fasteners,CS,9.4,197.93,429.05,SUP-0145,True,2022-06-07
PRD-01291,Paper Goods Item 01291,Office Supplies,Paper Goods,CS,30.53,220.79,442.82,SUP-0161,False,2021-08-21
PRD-01292,Footwear Item 01292,Apparel,Footwear,PLT,30.58,44.7,70.49,SUP-0003,False,2021-04-27
PRD-01293,Storage Units Item 01293,Furniture,Storage Units,EA,27.22,7.47,10.45,SUP-0109,False,2024-01-19
PRD-01294,Desks Item 01294,Furniture,Desks,EA,38.97,39.93,59.02,SUP-0126,False,2020-04-28
PRD-01295,Storage Item 01295,Office Supplies,Storage,PLT,36.77,164.62,311.13,SUP-0138,False,2021-06-16
PRD-01296,Seating Item 01296,Furniture,Seating,CS,15.62,126.91,222.45,SUP-0172,False,2022-02-22
PRD-01297,Writing Item 01297,Office Supplies,Writing,PLT,1.07,200.86,312.28,SUP-0104,False,2022-02-07
PRD-01298,Footwear Item 01298,Apparel,Footwear,CS,32.44,71.52,94.21,SUP-0207,False,2020-09-18
PRD-01299,Footwear Item 01299,Apparel,Footwear,PLT,37.68,193.87,263.1,SUP-0209,False,2020-06-23
PRD-01300,Footwear Item 01300,Apparel,Footwear,EA,16.2,233.06,489.16,SUP-0224,False,2022-06-26
PRD-01301,Cables Item 01301,Electronics,Cables,EA,0.29,228.75,301.14,SUP-0139,False,2023-04-05
PRD-01302,Displays Item 01302,Electronics,Displays,CS,11.21,170.91,309.75,SUP-0150,False,2020-12-26
PRD-01303,Void Fill Item 01303,Packaging,Void Fill,EA,20.05,73.43,158.9,SUP-0132,False,2020-01-15
PRD-01304,Tape Item 01304,Packaging,Tape,PLT,22.04,42.38,59.12,SUP-0119,False,2022-07-15
PRD-01305,Accessories Item 01305,Apparel,Accessories,CS,33.37,105.02,214.11,SUP-0034,False,2023-11-28
PRD-01306,Accessories Item 01306,Apparel,Accessories,EA,1.57,161.23,238.17,SUP-0243,False,2023-10-30
PRD-01307,Boxes Item 01307,Packaging,Boxes,EA,4.53,29.62,45.36,SUP-0237,False,2022-05-07
PRD-01308,Cables Item 01308,Electronics,Cables,EA,13.71,243.6,427.24,SUP-0215,False,2023-01-23
PRD-01309,Storage Units Item 01309,Furniture,Storage Units,CS,26.0,166.09,335.38,SUP-0152,False,2020-11-28
PRD-01310,Accessories Item 01310,Apparel,Accessories,EA,29.49,170.06,266.99,SUP-0227,False,2023-08-04
PRD-01311,Fasteners Item 01311,Industrial Parts,Fasteners,EA,16.65,217.04,354.02,SUP-0062,False,2023-10-07
PRD-01312,Seals Item 01312,Industrial Parts,Seals,PLT,25.13,198.92,427.54,SUP-0237,False,2023-04-18
PRD-01313,Seals Item 01313,Industrial Parts,Seals,PLT,10.44,132.09,245.63,SUP-0006,False,2021-11-13
PRD-01314,Boxes Item 01314,Packaging,Boxes,CS,0.12,134.53,277.61,SUP-0146,False,2021-06-26
PRD-01315,Writing Item 01315,Office Supplies,Writing,PLT,21.01,122.57,164.14,SUP-0159,False,2021-06-19
PRD-01316,Fasteners Item 01316,Industrial Parts,Fasteners,EA,26.42,193.66,364.95,SUP-0165,False,2021-10-02
PRD-01317,Desks Item 01317,Furniture,Desks,EA,39.52,14.55,27.59,SUP-0075,False,2023-12-20
PRD-01318,Paper Goods Item 01318,Office Supplies,Paper Goods,PLT,6.54,66.55,95.77,SUP-0047,False,2022-12-29
PRD-01319,Seating Item 01319,Furniture,Seating,PLT,22.87,30.53,58.54,SUP-0158,False,2023-07-31
PRD-01320,Outerwear Item 01320,Apparel,Outerwear,PLT,7.89,151.06,288.76,SUP-0172,True,2021-05-29
PRD-01321,Seating Item 01321,Furniture,Seating,EA,34.59,226.59,398.3,SUP-0103,False,2021-07-22
PRD-01322,Displays Item 01322,Electronics,Displays,CS,19.18,28.74,44.1,SUP-0186,False,2021-08-11
PRD-01323,Paper Goods Item 01323,Office Supplies,Paper Goods,CS,2.34,72.58,115.22,SUP-0247,False,2023-12-24
PRD-01324,Bearings Item 01324,Industrial Parts,Bearings,PLT,18.44,63.44,119.29,SUP-0075,False,2021-04-28
PRD-01325,Storage Units Item 01325,Furniture,Storage Units,EA,8.36,31.68,46.51,SUP-0086,False,2020-02-26
PRD-01326,Void Fill Item 01326,Packaging,Void Fill,CS,11.18,69.59,152.6,SUP-0086,False,2023-10-17
PRD-01327,Bearings Item 01327,Industrial Parts,Bearings,CS,23.9,115.31,242.19,SUP-0172,False,2020-02-26
PRD-01328,Bearings Item 01328,Industrial Parts,Bearings,PLT,5.14,47.21,92.35,SUP-0009,False,2023-03-12
PRD-01329,Accessories Item 01329,Apparel,Accessories,EA,24.35,174.04,347.94,SUP-0034,False,2021-11-04
PRD-01330,Storage Item 01330,Office Supplies,Storage,EA,10.3,195.71,260.05,SUP-0023,False,2023-05-22
PRD-01331,Boxes Item 01331,Packaging,Boxes,PLT,31.72,4.83,8.41,SUP-0009,False,2021-11-30
PRD-01332,Bearings Item 01332,Industrial Parts,Bearings,EA,11.09,29.99,53.82,SUP-0124,False,2020-11-11
PRD-01333,Bearings Item 01333,Industrial Parts,Bearings,CS,1.6,106.17,141.41,SUP-0033,False,2022-07-10
PRD-01334,Footwear Item 01334,Apparel,Footwear,EA,28.64,197.17,257.02,SUP-0173,False,2020-02-10
PRD-01335,Boxes Item 01335,Packaging,Boxes,PLT,32.12,133.77,233.25,SUP-0010,False,2021-03-15
PRD-01336,Accessories Item 01336,Apparel,Accessories,CS,39.61,231.49,375.78,SUP-0028,False,2020-07-07
PRD-01337,Cables Item 01337,Electronics,Cables,CS,19.24,133.69,265.62,SUP-0095,False,2023-02-05
PRD-01338,Void Fill Item 01338,Packaging,Void Fill,CS,25.6,196.67,257.18,SUP-0182,False,2022-09-17
PRD-01339,Accessories Item 01339,Apparel,Accessories,PLT,27.78,142.7,295.52,SUP-0100,False,2023-04-03
PRD-01340,Tape Item 01340,Packaging,Tape,PLT,31.57,104.65,214.13,SUP-0082,False,2020-07-24
PRD-01341,Paper Goods Item 01341,Office Supplies,Paper Goods,EA,7.76,43.19,79.3,SUP-0098,False,2023-05-05
PRD-01342,Paper Goods Item 01342,Office Supplies,Paper Goods,CS,16.89,100.84,203.51,SUP-0229,False,2024-01-16
PRD-01343,Boxes Item 01343,Packaging,Boxes,EA,27.19,27.52,54.41,SUP-0242,False,2020-04-09
PRD-01344,Writing Item 01344,Office Supplies,Writing,CS,34.66,199.92,302.6,SUP-0074,False,2022-06-12
PRD-01345,Void Fill Item 01345,Packaging,Void Fill,CS,9.28,64.55,119.7,SUP-0181,False,2021-09-30
PRD-01346,Storage Item 01346,Office Supplies,Storage,PLT,34.21,221.57,354.01,SUP-0139,False,2023-01-21
PRD-01347,Bearings Item 01347,Industrial Parts,Bearings,CS,5.47,120.4,200.82,SUP-0150,False,2023-11-27
PRD-01348,Storage Item 01348,Office Supplies,Storage,EA,31.29,54.7,98.18,SUP-0196,False,2020-02-05
PRD-01349,Storage Item 01349,Office Supplies,Storage,PLT,39.69,220.35,402.75,SUP-0205,False,2022-06-06
PRD-01350,Desks Item 01350,Furniture,Desks,EA,31.71,216.13,431.88,SUP-0183,False,2023-09-06
PRD-01351,Adapters Item 01351,Electronics,Adapters,PLT,35.2,160.73,335.65,SUP-0184,False,2022-02-22
PRD-01352,Desks Item 01352,Furniture,Desks,EA,2.61,237.68,427.84,SUP-0137,False,2020-05-15
PRD-01353,Desks Item 01353,Furniture,Desks,CS,29.26,22.24,32.4,SUP-0162,False,2020-01-28
PRD-01354,Writing Item 01354,Office Supplies,Writing,EA,23.98,38.55,77.14,SUP-0005,False,2022-06-14
PRD-01355,Writing Item 01355,Office Supplies,Writing,EA,15.67,199.74,286.62,SUP-0244,False,2023-01-04
PRD-01356,Tape Item 01356,Packaging,Tape,CS,35.29,47.69,103.06,SUP-0241,False,2021-01-14
PRD-01357,Boxes Item 01357,Packaging,Boxes,PLT,23.86,98.08,133.47,SUP-0213,False,2021-08-20
PRD-01358,Displays Item 01358,Electronics,Displays,CS,25.95,102.07,183.17,SUP-0042,True,2023-08-05
PRD-01359,Displays Item 01359,Electronics,Displays,PLT,35.19,7.62,14.64,SUP-0076,False,2021-05-29
PRD-01360,Fasteners Item 01360,Industrial Parts,Fasteners,PLT,25.39,234.46,310.0,SUP-0037,False,2022-01-19
PRD-01361,Outerwear Item 01361,Apparel,Outerwear,PLT,1.49,150.43,301.65,SUP-0194,False,2022-11-21
PRD-01362,Outerwear Item 01362,Apparel,Outerwear,EA,4.83,99.61,150.91,SUP-0140,False,2021-03-30
PRD-01363,Seating Item 01363,Furniture,Seating,CS,31.37,48.8,78.57,SUP-0225,False,2022-12-07
PRD-01364,Storage Item 01364,Office Supplies,Storage,CS,17.74,203.75,307.9,SUP-0212,False,2021-07-06
PRD-01365,Writing Item 01365,Office Supplies,Writing,PLT,10.59,102.59,182.8,SUP-0108,False,2020-10-22
PRD-01366,Storage Units Item 01366,Furniture,Storage Units,PLT,29.9,103.75,135.53,SUP-0019,False,2021-05-31
PRD-01367,Tape Item 01367,Packaging,Tape,PLT,15.23,187.69,303.22,SUP-0240,False,2023-06-05
PRD-01368,Paper Goods Item 01368,Office Supplies,Paper Goods,EA,32.39,240.46,520.03,SUP-0235,True,2020-11-22
PRD-01369,Tape Item 01369,Packaging,Tape,CS,4.73,233.54,318.09,SUP-0035,False,2023-08-03
PRD-01370,Footwear Item 01370,Apparel,Footwear,PLT,28.95,15.22,25.93,SUP-0110,False,2020-08-24
PRD-01371,Adapters Item 01371,Electronics,Adapters,EA,19.02,83.75,136.93,SUP-0242,False,2023-03-01
PRD-01372,Tape Item 01372,Packaging,Tape,EA,9.79,155.38,254.47,SUP-0068,False,2022-11-25
PRD-01373,Tape Item 01373,Packaging,Tape,PLT,12.81,43.52,92.33,SUP-0126,False,2021-12-14
PRD-01374,Storage Units Item 01374,Furniture,Storage Units,CS,2.31,207.2,324.95,SUP-0190,True,2020-04-27
PRD-01375,Storage Item 01375,Office Supplies,Storage,EA,21.32,179.78,325.87,SUP-0156,False,2023-11-15
PRD-01376,Footwear Item 01376,Apparel,Footwear,CS,11.28,187.65,408.91,SUP-0018,False,2020-02-17
PRD-01377,Displays Item 01377,Electronics,Displays,PLT,14.65,46.77,78.82,SUP-0036,False,2020-06-30
PRD-01378,Seating Item 01378,Furniture,Seating,CS,25.71,243.3,507.6,SUP-0036,False,2021-01-04
PRD-01379,Fasteners Item 01379,Industrial Parts,Fasteners,PLT,4.78,4.2,7.53,SUP-0176,False,2022-09-11
PRD-01380,Displays Item 01380,Electronics,Displays,CS,35.59,171.67,269.4,SUP-0054,False,2024-01-01
PRD-01381,Writing Item 01381,Office Supplies,Writing,CS,32.66,99.2,156.04,SUP-0178,False,2022-07-01
PRD-01382,Desks Item 01382,Furniture,Desks,CS,20.98,181.26,359.77,SUP-0008,True,2023-05-25
PRD-01383,Boxes Item 01383,Packaging,Boxes,CS,15.96,85.44,179.32,SUP-0229,False,2020-05-18
PRD-01384,Writing Item 01384,Office Supplies,Writing,PLT,14.45,141.05,189.0,SUP-0227,False,2020-06-15
PRD-01385,Footwear Item 01385,Apparel,Footwear,EA,2.67,152.62,234.78,SUP-0077,False,2021-11-08
PRD-01386,Desks Item 01386,Furniture,Desks,CS,23.27,24.12,51.32,SUP-0129,False,2023-03-26
PRD-01387,Seals Item 01387,Industrial Parts,Seals,EA,1.38,159.86,327.93,SUP-0248,False,2022-04-09
PRD-01388,Desks Item 01388,Furniture,Desks,CS,7.84,197.36,363.7,SUP-0068,False,2021-06-21
PRD-01389,Accessories Item 01389,Apparel,Accessories,CS,12.9,88.07,167.12,SUP-0054,False,2020-10-18
PRD-01390,Footwear Item 01390,Apparel,Footwear,EA,27.54,204.99,272.11,SUP-0232,False,2021-05-18
PRD-01391,Tape Item 01391,Packaging,Tape,PLT,1.03,31.12,43.06,SUP-0052,False,2022-06-15
PRD-01392,Outerwear Item 01392,Apparel,Outerwear,CS,26.5,107.28,191.75,SUP-0096,False,2020-07-16
PRD-01393,Cables Item 01393,Electronics,Cables,PLT,15.53,150.79,271.57,SUP-0115,False,2021-07-19
PRD-01394,Storage Item 01394,Office Supplies,Storage,CS,28.68,121.13,237.08,SUP-0235,False,2022-12-29
PRD-01395,Tape Item 01395,Packaging,Tape,PLT,39.37,203.17,330.82,SUP-0096,False,2023-04-02
PRD-01396,Fasteners Item 01396,Industrial Parts,Fasteners,CS,6.25,211.72,383.4,SUP-0248,False,2022-07-16
PRD-01397,Tape Item 01397,Packaging,Tape,PLT,13.98,240.09,497.93,SUP-0218,False,2022-11-07
PRD-01398,Writing Item 01398,Office Supplies,Writing,CS,26.0,71.89,99.52,SUP-0011,False,2023-01-06
PRD-01399,Adapters Item 01399,Electronics,Adapters,CS,19.86,8.41,15.67,SUP-0174,False,2023-11-14
PRD-01400,Adapters Item 01400,Electronics,Adapters,CS,9.15,236.11,450.56,SUP-0136,False,2020-03-15
PRD-01401,Fasteners Item 01401,Industrial Parts,Fasteners,EA,4.56,113.98,183.62,SUP-0092,False,2022-10-31
PRD-01402,Boxes Item 01402,Packaging,Boxes,PLT,36.58,118.56,203.38,SUP-0041,False,2020-06-10
PRD-01403,Writing Item 01403,Office Supplies,Writing,PLT,27.16,82.69,150.54,SUP-0216,False,2020-11-15
PRD-01404,Seals Item 01404,Industrial Parts,Seals,CS,6.54,32.9,51.75,SUP-0070,False,2020-09-13
PRD-01405,Fasteners Item 01405,Industrial Parts,Fasteners,CS,39.9,41.72,72.54,SUP-0225,False,2022-05-15
PRD-01406,Footwear Item 01406,Apparel,Footwear,EA,4.04,107.9,179.2,SUP-0185,False,2024-01-15
PRD-01407,Displays Item 01407,Electronics,Displays,PLT,30.18,187.02,354.06,SUP-0152,False,2020-06-24
PRD-01408,Storage Item 01408,Office Supplies,Storage,CS,19.49,66.11,94.64,SUP-0099,False,2022-04-28
PRD-01409,Paper Goods Item 01409,Office Supplies,Paper Goods,CS,38.5,125.76,214.07,SUP-0041,False,2020-02-10
PRD-01410,Displays Item 01410,Electronics,Displays,PLT,16.69,157.21,239.11,SUP-0059,False,2023-01-22
PRD-01411,Footwear Item 01411,Apparel,Footwear,CS,0.3,35.45,69.82,SUP-0028,False,2023-12-18
PRD-01412,Seating Item 01412,Furniture,Seating,PLT,39.11,42.22,67.34,SUP-0019,False,2021-05-15
PRD-01413,Fasteners Item 01413,Industrial Parts,Fasteners,PLT,31.01,206.79,414.31,SUP-0249,False,2023-10-25
PRD-01414,Adapters Item 01414,Electronics,Adapters,PLT,36.38,150.1,210.8,SUP-0061,False,2021-04-02
