warehouse_id,shipment_id,carrier_id,transaction_type,event_date,tracking_number,freight_cost,carrier_service_level,created_at
WH-12,546,CAR-10,Shipment,2024-05-14,TRK000010337,107.97,Freight,2024-05-14
WH-08,608,CAR-16,Shipment,2023-12-22,TRK000010338,77.73,Freight,2023-12-22
WH-08,609,CAR-17,Backorder,2023-12-22,,0.0,,2023-12-17
WH-01,582,CAR-04,Shipment,2024-05-14,TRK000010340,208.06,Express,2024-05-14
WH-01,583,CAR-06,Shipment,2024-05-23,TRK000010341,151.48,Express,2024-05-23
WH-01,584,CAR-08,Shipment,2024-05-16,TRK000010342,109.31,Freight,2024-05-16
WH-01,585,CAR-16,Shipment,2024-05-14,TRK000010343,108.05,Express,2024-05-14
WH-11,590,CAR-10,Shipment,2024-03-07,TRK000010344,10.38,Express,2024-03-07
WH-11,591,CAR-08,Shipment,2024-03-31,TRK000010345,114.04,Ground,2024-03-31
WH-11,592,CAR-05,Cancellation,2024-04-06,TRK000010346,16.08,Ground,2024-04-06
WH-08,610,CAR-10,Shipment,2024-01-23,TRK000010347,68.64,Freight,2024-01-23
WH-10,584,CAR-16,Shipment,2023-11-18,TRK000010348,198.09,Express,2023-11-18
WH-10,585,CAR-12,Shipment,2023-11-17,TRK000010349,135.91,Freight,2023-11-17
WH-14,573,CAR-05,Shipment,2024-05-03,TRK000010350,162.7,Express,2024-05-03
WH-09,564,CAR-06,Shipment,2024-06-11,TRK000010351,192.43,Ground,2024-06-11
WH-09,565,CAR-16,Shipment,2024-06-11,TRK000010352,184.01,Express,2024-06-11
WH-09,566,CAR-17,Return,2024-05-27,TRK000010353,39.69,Freight,2024-05-27
WH-09,567,CAR-06,Shipment,2024-01-28,TRK000010354,110.32,Express,2024-01-28
WH-09,568,CAR-18,Cancellation,2024-05-18,TRK000010355,19.76,Express,2024-05-18
WH-18,560,CAR-18,Shipment,2023-12-10,TRK000010356,92.11,Ground,2023-12-10
WH-18,561,CAR-03,Backorder,2023-12-22,,0.0,,2023-12-22
WH-18,562,CAR-09,Shipment,2023-12-05,TRK000010358,195.42,Express,2023-12-05
WH-11,593,CAR-01,Shipment,2024-02-19,TRK000010359,159.08,Ground,2024-02-19
WH-11,594,CAR-02,Shipment,2024-02-23,TRK000010360,34.99,Freight,2024-02-23
WH-11,595,CAR-05,Shipment,2024-03-03,TRK000010361,162.54,Freight,2024-03-03
WH-11,596,CAR-12,Shipment,2023-12-06,TRK000010362,40.2,Ground,2023-12-06
WH-11,597,CAR-01,Shipment,2023-12-03,TRK000010363,26.46,Ground,2023-12-03
WH-11,598,CAR-10,Shipment,2023-12-25,TRK000010364,169.35,Freight,2023-12-25
WH-13,511,CAR-19,Shipment,2023-10-23,TRK000010365,141.84,Express,2023-10-23
WH-02,671,CAR-07,Shipment,2023-11-15,TRK000010366,68.59,Freight,2023-11-15
WH-02,672,CAR-02,Shipment,2023-11-17,TRK000010367,37.05,Freight,2023-11-17
WH-02,673,CAR-16,Backorder,2023-11-27,,0.0,,2023-11-27
WH-17,590,CAR-02,Shipment,2024-06-16,TRK000010369,146.26,Express,2024-06-16
WH-17,591,CAR-05,Shipment,2024-06-13,TRK000010370,13.98,Ground,2024-06-13
WH-17,592,CAR-07,Return,2024-06-23,TRK000010371,8.33,Freight,2024-06-23
WH-08,611,CAR-08,Shipment,2024-05-23,TRK000010372,167.24,Express,2024-05-23
WH-08,612,CAR-01,Shipment,2024-05-31,TRK000010373,188.73,Express,2024-05-31
WH-09,569,CAR-08,Shipment,2024-07-06,TRK000010374,8.07,Express,2024-07-06
WH-09,570,CAR-09,Shipment,2024-07-09,TRK000010375,207.43,Express,2024-07-09
WH-01,586,CAR-07,Shipment,2023-10-18,TRK000010376,64.5,Ground,2023-10-18
WH-01,587,CAR-11,Shipment,2023-10-22,TRK000010377,163.99,Express,2023-10-22
WH-01,588,CAR-11,Shipment,2023-10-20,TRK000010378,139.83,Freight,2023-10-20
WH-01,589,CAR-03,Shipment,2023-10-30,TRK000010379,14.11,Express,2023-10-30
WH-03,565,CAR-16,Shipment,2024-05-20,TRK000010380,13.77,Express,2024-05-20
WH-03,566,CAR-20,Shipment,2024-05-31,TRK000010381,188.17,Ground,2024-05-31
WH-03,567,CAR-16,Shipment,2024-05-21,TRK000010382,104.68,Ground,2024-05-21
WH-18,563,CAR-06,Shipment,2024-06-20,TRK000010383,91.28,Ground,2024-06-20
WH-08,613,CAR-14,Shipment,2024-01-26,TRK000010384,105.11,Freight,2024-01-26
WH-08,614,CAR-17,Shipment,2024-01-23,TRK000010385,136.26,Freight,2024-01-23
WH-12,547,CAR-05,Shipment,2023-12-26,TRK000010386,119.79,Express,2023-12-26
WH-12,548,CAR-02,Shipment,2023-12-23,TRK000010387,118.15,Express,2023-12-23
WH-12,549,CAR-07,Return,2024-01-11,TRK000010388,20.57,Express,2024-01-11
WH-18,564,CAR-01,Shipment,2023-12-02,TRK000010389,81.35,Freight,2023-12-02
WH-16,643,CAR-13,Shipment,2023-12-22,TRK000010390,68.7,Freight,2023-12-22
WH-16,644,CAR-06,Shipment,2023-12-16,TRK000010391,203.52,Ground,2023-12-16
WH-16,645,CAR-17,Backorder,2023-12-26,,0.0,,2023-12-26
WH-16,646,CAR-14,Shipment,2023-12-15,TRK000010393,158.52,Ground,2023-12-15
WH-16,647,CAR-19,Shipment,2024-01-30,TRK000010394,75.57,Freight,2024-01-30
WH-16,648,CAR-15,Shipment,2024-01-24,TRK000010395,98.84,Freight,2024-01-24
WH-16,649,CAR-12,Return,2024-01-31,TRK000010396,19.41,Ground,2024-01-31
WH-16,650,CAR-02,Shipment,2024-01-26,TRK000010397,199.61,Express,2024-01-26
WH-16,651,CAR-03,Shipment,2024-03-16,TRK000010398,84.54,Ground,2024-03-16
WH-16,652,CAR-19,Cancellation,2024-04-03,TRK000010399,25.28,Express,2024-04-03
WH-16,653,CAR-02,Backorder,2024-03-21,,0.0,,2024-03-21
WH-16,654,CAR-07,Shipment,2024-03-15,TRK000010401,189.25,Freight,2024-03-15
WH-16,655,CAR-03,Return,2024-03-24,TRK000010402,32.3,Freight,2024-03-24
WH-16,656,CAR-04,Backorder,2024-03-23,,0.0,,2024-03-23
WH-08,615,CAR-18,Shipment,2024-06-06,TRK000010404,150.79,Ground,2024-06-06
WH-08,616,CAR-10,Return,2024-06-22,TRK000010405,2.95,Ground,2024-06-22
WH-08,617,CAR-19,Backorder,2024-06-09,,0.0,,2024-06-09
WH-08,618,CAR-09,Shipment,2024-06-05,TRK000010407,210.85,Ground,2024-06-05
WH-05,585,CAR-01,Shipment,2024-01-10,TRK000010408,179.53,Express,2024-01-10
WH-05,586,CAR-16,Return,2024-01-22,TRK000010409,24.89,Express,2024-01-22
WH-05,587,CAR-09,Shipment,2024-01-05,TRK000010410,31.72,Express,2024-01-05
WH-09,571,CAR-15,Shipment,2023-11-06,TRK000010411,37.95,Freight,2023-11-06
WH-09,572,CAR-05,Shipment,2023-11-07,TRK000010412,210.38,Ground,2023-11-07
WH-09,573,CAR-07,Shipment,2023-11-06,TRK000010413,31.76,Freight,2023-11-06
WH-09,574,CAR-10,Shipment,2023-11-17,TRK000010414,137.1,Freight,2023-11-17
WH-01,590,CAR-05,Shipment,2024-02-18,TRK000010415,194.11,Express,2024-02-18
WH-02,674,CAR-17,Shipment,2024-03-17,TRK000010416,15.21,Ground,2024-03-17
WH-02,675,CAR-18,Shipment,2024-03-28,TRK000010417,204.03,Freight,2024-03-28
WH-11,599,CAR-07,Shipment,2024-01-12,TRK000010418,199.24,Express,2024-01-12
WH-05,588,CAR-18,Shipment,2023-12-04,TRK000010419,173.48,Express,2023-12-04
WH-03,568,CAR-05,Shipment,2024-03-31,TRK000010420,166.51,Freight,2024-03-31
WH-18,565,CAR-03,Shipment,2024-04-27,TRK000010421,79.17,Freight,2024-04-27
WH-18,566,CAR-11,Shipment,2024-04-29,TRK000010422,20.5,Ground,2024-04-29
WH-18,567,CAR-19,Return,2024-05-16,TRK000010423,1.15,Express,2024-05-16
WH-03,569,CAR-11,Backorder,2024-04-21,,0.0,,2024-04-18
WH-03,570,CAR-09,Shipment,2024-04-18,TRK000010425,102.99,Express,2024-04-18
WH-03,571,CAR-11,Return,2024-04-22,TRK000010426,30.54,Ground,2024-04-22
WH-03,572,CAR-20,Backorder,2024-04-28,,0.0,,2024-04-28
WH-03,573,CAR-12,Shipment,2024-04-16,TRK000010428,99.26,Ground,2024-04-16
WH-03,574,CAR-08,Shipment,2024-05-05,TRK000010429,210.17,Ground,2024-05-05
WH-07,508,CAR-08,Shipment,2023-11-02,TRK000010430,138.98,Freight,2023-11-02
WH-07,509,CAR-03,Shipment,2023-11-12,TRK000010431,83.82,Express,2023-11-12
WH-13,512,CAR-04,Shipment,2023-10-21,TRK000010432,20.01,Ground,2023-10-21
WH-13,513,CAR-11,Return,2023-11-06,TRK000010433,7.5,Ground,2023-11-06
WH-13,514,CAR-03,Shipment,2023-10-17,TRK000010434,94.17,Freight,2023-10-17
WH-12,550,CAR-11,Shipment,2024-03-19,TRK000010435,156.35,Freight,2024-03-19
WH-12,551,CAR-20,Shipment,2024-04-04,TRK000010436,19.36,Ground,2024-04-04
WH-12,552,CAR-14,Return,2024-04-17,TRK000010437,3.76,Freight,2024-04-17
WH-04,523,CAR-20,Shipment,2024-03-06,TRK000010438,55.09,Ground,2024-03-06
WH-04,524,CAR-07,Shipment,2024-03-21,TRK000010439,166.21,Freight,2024-03-21
WH-04,525,CAR-16,Backorder,2024-04-01,,0.0,,2024-04-01
WH-04,526,CAR-04,Shipment,2024-03-07,TRK000010441,59.27,Freight,2024-03-07
WH-10,586,CAR-01,Backorder,2024-02-04,,0.0,,2024-02-05
WH-14,574,CAR-20,Shipment,2023-10-23,TRK000010443,43.74,Ground,2023-10-23
WH-14,575,CAR-14,Return,2023-10-26,TRK000010444,17.99,Freight,2023-10-26
WH-14,576,CAR-08,Shipment,2023-10-23,TRK000010445,136.95,Ground,2023-10-23
WH-14,577,CAR-06,Shipment,2023-11-04,TRK000010446,54.89,Ground,2023-11-04
WH-05,589,CAR-11,Shipment,2023-11-26,TRK000010447,8.53,Ground,2023-11-26
WH-05,590,CAR-17,Shipment,2023-11-29,TRK000010448,175.86,Freight,2023-11-29
WH-07,510,CAR-17,Shipment,2024-05-09,TRK000010449,31.21,Express,2024-05-09
WH-07,511,CAR-20,Cancellation,2024-05-25,TRK000010450,9.97,Ground,2024-05-25
WH-07,512,CAR-19,Shipment,2024-05-12,TRK000010451,191.71,Express,2024-05-12
WH-07,513,CAR-09,Shipment,2024-06-01,TRK000010452,71.04,Ground,2024-06-01
WH-11,600,CAR-02,Shipment,2024-05-21,TRK000010453,147.91,Freight,2024-05-21
WH-11,601,CAR-10,Shipment,2024-05-28,TRK000010454,149.13,Freight,2024-05-28
WH-06,588,CAR-11,Shipment,2023-10-23,TRK000010455,179.34,Express,2023-10-23
WH-06,589,CAR-09,Shipment,2023-10-21,TRK000010456,187.62,Freight,2023-10-21
WH-06,590,CAR-19,Shipment,2023-10-23,TRK000010457,45.09,Ground,2023-10-23
WH-06,591,CAR-15,Shipment,2023-11-07,TRK000010458,34.66,Ground,2023-11-07
WH-01,591,CAR-12,Shipment,2024-05-31,TRK000010459,102.83,Express,2024-05-31
WH-01,592,CAR-11,Shipment,2024-06-16,TRK000010460,139.04,Freight,2024-06-16
WH-01,593,CAR-03,Shipment,2024-05-31,TRK000010461,28.73,Freight,2024-05-31
WH-01,594,CAR-01,Shipment,2024-06-17,TRK000010462,32.9,Express,2024-06-17
WH-18,568,CAR-20,Shipment,2024-04-14,TRK000010463,195.9,Ground,2024-04-14
WH-18,569,CAR-20,Shipment,2024-04-19,TRK000010464,181.28,Express,2024-04-19
WH-18,570,CAR-18,Return,2024-04-30,TRK000010465,18.27,Freight,2024-04-30
WH-18,571,CAR-04,Shipment,2024-04-17,TRK000010466,91.4,Express,2024-04-17
WH-18,572,CAR-06,Backorder,2024-04-22,,0.0,,2024-04-22
WH-08,619,CAR-06,Shipment,2023-12-30,TRK000010468,34.53,Freight,2023-12-30
WH-08,620,CAR-09,Shipment,2024-05-20,TRK000010469,95.32,Express,2024-05-20
WH-08,621,CAR-06,Shipment,2024-05-26,TRK000010470,203.22,Freight,2024-05-26
WH-08,622,CAR-16,Shipment,2024-05-23,TRK000010471,61.73,Ground,2024-05-23
WH-12,553,CAR-04,Shipment,2024-03-17,TRK000010472,20.46,Express,2024-03-17
WH-14,578,CAR-19,Shipment,2023-10-12,TRK000010473,69.9,Express,2023-10-12
WH-14,579,CAR-06,Shipment,2024-04-02,TRK000010474,211.35,Freight,2024-04-02
WH-03,575,CAR-08,Shipment,2024-06-24,TRK000010475,70.24,Freight,2024-06-24
WH-12,554,CAR-03,Shipment,2023-11-26,TRK000010476,202.77,Express,2023-11-26
WH-15,563,CAR-06,Shipment,2024-06-18,TRK000010477,63.57,Express,2024-06-18
WH-15,564,CAR-10,Shipment,2024-06-28,TRK000010478,132.16,Ground,2024-06-28
WH-15,565,CAR-17,Shipment,2024-06-16,TRK000010479,154.29,Express,2024-06-16
WH-07,514,CAR-07,Shipment,2024-06-02,TRK000010480,124.69,Freight,2024-06-02
WH-07,515,CAR-07,Shipment,2024-06-03,TRK000010481,36.92,Ground,2024-06-03
WH-13,515,CAR-02,Shipment,2023-10-26,TRK000010482,175.17,Express,2023-10-26
WH-13,516,CAR-18,Shipment,2023-10-26,TRK000010483,184.21,Freight,2023-10-26
WH-03,576,CAR-08,Shipment,2024-06-21,TRK000010484,107.16,Freight,2024-06-21
WH-05,591,CAR-09,Shipment,2023-10-28,TRK000010485,202.18,Ground,2023-10-28
WH-05,592,CAR-16,Shipment,2023-11-01,TRK000010486,137.67,Express,2023-11-01
WH-05,593,CAR-15,Shipment,2023-11-09,TRK000010487,58.23,Ground,2023-11-09
WH-17,593,CAR-20,Shipment,2023-12-13,TRK000010488,101.6,Express,2023-12-13
WH-17,594,CAR-11,Shipment,2024-01-01,TRK000010489,150.67,Ground,2024-01-01
WH-17,595,CAR-16,Shipment,2023-12-11,TRK000010490,157.13,Freight,2023-12-11
WH-14,580,CAR-17,Shipment,2023-11-12,TRK000010491,84.37,Freight,2023-11-12
WH-14,581,CAR-03,Shipment,2023-11-28,TRK000010492,79.5,Express,2023-11-28
WH-04,527,CAR-03,Shipment,2023-12-29,TRK000010493,188.46,Freight,2023-12-29
WH-08,623,CAR-20,Shipment,2023-12-21,TRK000010494,142.71,Ground,2023-12-21
WH-18,573,CAR-13,Shipment,2024-04-26,TRK000010495,160.43,Express,2024-04-26
WH-18,574,CAR-06,Shipment,2024-04-29,TRK000010496,177.83,Express,2024-04-29
WH-03,577,CAR-16,Shipment,2023-10-13,TRK000010497,13.66,Express,2023-10-13
WH-09,575,CAR-11,Shipment,2024-02-16,TRK000010498,171.31,Express,2024-02-16
WH-09,576,CAR-10,Cancellation,2024-02-26,TRK000010499,36.43,Express,2024-02-26
WH-09,577,CAR-13,Shipment,2024-02-21,TRK000010500,67.97,Ground,2024-02-21
WH-09,578,CAR-15,Shipment,2024-03-11,TRK000010501,38.88,Ground,2024-03-11
WH-18,575,CAR-01,Shipment,2024-03-22,TRK000010502,39.88,Express,2024-03-22
WH-18,576,CAR-03,Shipment,2024-04-10,TRK000010503,78.71,Express,2024-04-10
WH-18,577,CAR-17,Shipment,2024-03-19,TRK000010504,10.31,Express,2024-03-19
WH-18,578,CAR-18,Return,2024-03-25,TRK000010505,12.94,Ground,2024-03-25
WH-18,579,CAR-05,Backorder,2024-03-21,,0.0,,2024-03-21
WH-18,580,CAR-06,Shipment,2024-03-18,TRK000010507,119.31,Express,2024-03-18
WH-10,587,CAR-01,Shipment,2024-01-17,TRK000010508,121.87,Express,2024-01-17
WH-10,588,CAR-13,Return,2024-01-31,TRK000010509,29.78,Freight,2024-01-31
WH-10,589,CAR-15,Shipment,2024-01-13,TRK000010510,60.52,Express,2024-01-13
WH-10,590,CAR-01,Shipment,2024-01-31,TRK000010511,184.97,Express,2024-01-31
WH-10,591,CAR-07,Return,2024-02-13,TRK000010512,26.41,Ground,2024-02-13
WH-02,676,CAR-02,Shipment,2024-01-26,TRK000010513,159.98,Ground,2024-01-26
WH-02,677,CAR-04,Return,2024-05-09,TRK000010514,21.49,Freight,2024-05-09
WH-02,678,CAR-05,Shipment,2024-01-25,TRK000010515,125.6,Express,2024-01-25
WH-02,679,CAR-16,Shipment,2024-02-04,TRK000010516,158.86,Express,2024-02-04
WH-02,680,CAR-15,Shipment,2024-01-24,TRK000010517,87.33,Ground,2024-01-24
WH-04,528,CAR-05,Shipment,2023-10-18,TRK000010518,114.05,Freight,2023-10-18
WH-04,529,CAR-02,Shipment,2023-10-14,TRK000010519,212.11,Express,2023-10-14
WH-04,530,CAR-03,Shipment,2023-10-14,TRK000010520,27.35,Freight,2023-10-14
WH-08,624,CAR-09,Shipment,2024-02-18,TRK000010521,68.56,Express,2024-02-18
WH-08,625,CAR-14,Backorder,2024-02-20,,0.0,,2024-02-20
WH-16,657,CAR-05,Shipment,2024-04-30,TRK000010523,24.25,Freight,2024-04-30
WH-16,658,CAR-15,Return,2024-05-05,TRK000010524,27.45,Express,2024-05-05
WH-16,659,CAR-06,Shipment,2024-04-25,TRK000010525,21.66,Freight,2024-04-25
WH-16,660,CAR-16,Shipment,2024-05-15,TRK000010526,142.51,Freight,2024-05-15
WH-16,661,CAR-05,Backorder,2024-05-29,,0.0,,2024-05-29
WH-15,566,CAR-18,Shipment,2024-03-06,TRK000010528,64.7,Freight,2024-03-06
WH-15,567,CAR-04,Backorder,2024-03-08,,0.0,,2024-03-08
WH-05,594,CAR-13,Shipment,2024-01-04,TRK000010530,144.42,Freight,2024-01-04
WH-07,516,CAR-13,Shipment,2024-07-03,TRK000010531,139.88,Express,2024-07-03
WH-07,517,CAR-06,Shipment,2024-07-13,TRK000010532,147.24,Freight,2024-07-13
WH-07,518,CAR-12,Shipment,2024-06-30,TRK000010533,70.5,Freight,2024-06-30
WH-07,519,CAR-16,Shipment,2024-07-20,TRK000010534,165.7,Express,2024-07-20
WH-08,626,CAR-07,Shipment,2023-11-27,TRK000010535,76.17,Ground,2023-11-27
WH-10,592,CAR-16,Shipment,2023-12-13,TRK000010536,100.52,Express,2023-12-13
WH-10,593,CAR-20,Shipment,2024-01-02,TRK000010537,212.36,Express,2024-01-02
WH-10,594,CAR-03,Shipment,2023-12-14,TRK000010538,53.56,Ground,2023-12-14
WH-05,595,CAR-02,Shipment,2023-10-14,TRK000010539,156.31,Ground,2023-10-14
WH-05,596,CAR-18,Shipment,2023-10-28,TRK000010540,156.23,Freight,2023-10-28
WH-05,597,CAR-03,Shipment,2023-10-19,TRK000010541,151.55,Ground,2023-10-19
WH-10,595,CAR-20,Shipment,2024-03-10,TRK000010542,190.46,Express,2024-03-10
WH-10,596,CAR-01,Return,2024-03-13,TRK000010543,34.9,Express,2024-03-13
WH-10,597,CAR-08,Shipment,2024-03-09,TRK000010544,161.65,Freight,2024-03-09
WH-04,531,CAR-14,Shipment,2023-10-30,TRK000010545,60.73,Ground,2023-10-30
WH-04,532,CAR-09,Shipment,2023-10-26,TRK000010546,86.0,Express,2023-10-26
WH-04,533,CAR-01,Shipment,2023-11-01,TRK000010547,60.1,Freight,2023-11-01
WH-04,534,CAR-20,Return,2023-11-11,TRK000010548,16.64,Express,2023-11-11
WH-02,681,CAR-06,Backorder,2023-12-22,,0.0,,2023-12-21
WH-02,682,CAR-04,Shipment,2023-12-21,TRK000010550,85.22,Freight,2023-12-21
WH-02,683,CAR-17,Backorder,2023-12-29,,0.0,,2023-12-29
WH-18,581,CAR-03,Shipment,2024-03-15,TRK000010552,135.06,Express,2024-03-15
WH-02,684,CAR-19,Shipment,2024-07-03,TRK000010553,112.32,Freight,2024-07-03
WH-02,685,CAR-11,Backorder,2024-07-08,,0.0,,2024-07-08
WH-02,686,CAR-14,Shipment,2024-07-02,TRK000010555,157.2,Freight,2024-07-02
WH-02,687,CAR-08,Shipment,2024-07-19,TRK000010556,12.04,Express,2024-07-19
WH-02,688,CAR-08,Shipment,2024-07-02,TRK000010557,117.56,Express,2024-07-02
WH-02,689,CAR-10,Cancellation,2024-07-04,TRK000010558,33.5,Ground,2024-07-04
WH-14,582,CAR-10,Shipment,2024-03-10,TRK000010559,52.94,Express,2024-03-10
WH-10,598,CAR-04,Shipment,2023-11-21,TRK000010560,61.04,Freight,2023-11-21
WH-05,598,CAR-10,Shipment,2023-11-26,TRK000010561,26.38,Freight,2023-11-26
WH-05,599,CAR-18,Shipment,2023-11-24,TRK000010562,89.09,Ground,2023-11-24
WH-05,600,CAR-04,Cancellation,2023-12-07,TRK000010563,7.07,Express,2023-12-07
WH-14,583,CAR-18,Shipment,2024-03-10,TRK000010564,116.31,Ground,2024-03-10
WH-14,584,CAR-20,Return,2024-05-23,TRK000010565,10.24,Ground,2024-05-23
WH-16,662,CAR-20,Shipment,2023-11-04,TRK000010566,183.09,Ground,2023-11-04
WH-16,663,CAR-19,Shipment,2023-11-01,TRK000010567,82.29,Ground,2023-11-01
WH-16,664,CAR-16,Backorder,2023-11-14,,0.0,,2023-11-14
WH-01,595,CAR-03,Shipment,2024-01-02,TRK000010569,213.01,Express,2024-01-02
WH-01,596,CAR-07,Backorder,2024-01-16,,0.0,,2024-01-16
WH-17,596,CAR-04,Shipment,2024-02-24,TRK000010571,51.86,Freight,2024-02-24
WH-07,520,CAR-09,Shipment,2023-11-27,TRK000010572,70.66,Freight,2023-11-27
WH-07,521,CAR-04,Shipment,2023-12-14,TRK000010573,182.66,Freight,2023-12-14
WH-17,597,CAR-11,Shipment,2024-01-05,TRK000010574,52.41,Freight,2024-01-05
WH-17,598,CAR-04,Shipment,2024-01-06,TRK000010575,181.21,Express,2024-01-06
WH-17,599,CAR-04,Shipment,2024-01-21,TRK000010576,150.93,Freight,2024-01-21
WH-05,601,CAR-11,Shipment,2024-02-11,TRK000010577,81.8,Ground,2024-02-11
WH-05,602,CAR-09,Shipment,2024-02-24,TRK000010578,99.44,Ground,2024-02-24
WH-05,603,CAR-20,Shipment,2024-02-12,TRK000010579,94.87,Freight,2024-02-12
WH-05,604,CAR-01,Shipment,2024-04-04,TRK000010580,60.74,Ground,2024-04-04
WH-05,605,CAR-19,Shipment,2024-04-09,TRK000010581,23.71,Express,2024-04-09
WH-05,606,CAR-02,Shipment,2024-04-13,TRK000010582,87.45,Ground,2024-04-13
WH-04,535,CAR-15,Shipment,2024-06-02,TRK000010583,93.47,Express,2024-06-02
WH-04,536,CAR-12,Cancellation,2024-05-12,TRK000010584,23.95,Freight,2024-05-12
WH-03,578,CAR-12,Shipment,2024-02-28,TRK000010585,99.25,Freight,2024-02-28
WH-03,579,CAR-17,Shipment,2024-02-23,TRK000010586,190.66,Express,2024-02-23
WH-13,517,CAR-08,Shipment,2024-02-12,TRK000010587,70.36,Ground,2024-02-12
WH-13,518,CAR-01,Shipment,2024-02-10,TRK000010588,117.67,Express,2024-02-10
WH-18,582,CAR-08,Shipment,2024-02-23,TRK000010589,70.71,Express,2024-02-23
WH-18,583,CAR-11,Shipment,2024-02-22,TRK000010590,197.87,Express,2024-02-22
WH-18,584,CAR-09,Shipment,2024-03-01,TRK000010591,77.57,Express,2024-03-01
WH-18,585,CAR-14,Backorder,2024-03-05,,0.0,,2024-03-05
WH-11,602,CAR-02,Shipment,2024-01-29,TRK000010593,80.43,Ground,2024-01-29
WH-11,603,CAR-05,Shipment,2024-01-29,TRK000010594,63.41,Ground,2024-01-29
WH-13,519,CAR-06,Shipment,2024-01-06,TRK000010595,140.72,Ground,2024-01-06
WH-13,520,CAR-04,Cancellation,2024-01-22,TRK000010596,19.42,Express,2024-01-22
WH-13,521,CAR-18,Shipment,2024-01-06,TRK000010597,153.79,Ground,2024-01-06
WH-11,604,CAR-06,Shipment,2024-02-16,TRK000010598,60.28,Ground,2024-02-16
WH-01,597,CAR-10,Shipment,2024-07-03,TRK000010599,133.63,Ground,2024-07-03
WH-01,598,CAR-04,Shipment,2024-07-06,TRK000010600,34.17,Ground,2024-07-06
WH-01,599,CAR-07,Shipment,2024-07-13,TRK000010601,206.64,Freight,2024-07-13
WH-16,665,CAR-06,Shipment,2023-10-18,TRK000010602,54.66,Express,2023-10-18
WH-14,585,CAR-09,Shipment,2024-05-11,TRK000010603,176.17,Ground,2024-05-11
WH-10,599,CAR-14,Shipment,2024-03-11,TRK000010604,80.17,Ground,2024-03-11
WH-07,522,CAR-09,Shipment,2024-04-20,TRK000010605,93.56,Ground,2024-04-20
WH-03,580,CAR-03,Shipment,2024-05-13,TRK000010606,177.8,Freight,2024-05-13
WH-03,581,CAR-14,Shipment,2024-06-04,TRK000010607,76.15,Express,2024-06-04
WH-04,537,CAR-06,Shipment,2024-04-27,TRK000010608,207.25,Express,2024-04-27
WH-11,605,CAR-15,Shipment,2024-06-24,TRK000010609,94.54,Freight,2024-06-24
WH-11,606,CAR-07,Shipment,2024-07-10,TRK000010610,209.89,Express,2024-07-10
WH-11,607,CAR-01,Shipment,2024-06-19,TRK000010611,177.09,Ground,2024-06-19
WH-11,608,CAR-18,Cancellation,2024-06-22,TRK000010612,36.94,Freight,2024-06-22
WH-11,609,CAR-02,Shipment,2024-06-23,TRK000010613,67.49,Freight,2024-06-23
WH-11,610,CAR-11,Shipment,2024-07-14,TRK000010614,204.19,Ground,2024-07-14
WH-15,568,CAR-02,Shipment,2023-11-29,TRK000010615,129.21,Express,2023-11-29
WH-15,569,CAR-15,Shipment,2023-12-16,TRK000010616,169.26,Freight,2023-12-16
WH-15,570,CAR-10,Backorder,2023-12-26,,0.0,,2023-12-26
WH-13,522,CAR-03,Shipment,2023-10-31,TRK000010618,197.41,Express,2023-10-31
WH-12,555,CAR-04,Shipment,2023-11-30,TRK000010619,151.84,Express,2023-11-30
WH-12,556,CAR-10,Shipment,2023-12-20,TRK000010620,128.53,Ground,2023-12-20
WH-12,557,CAR-19,Shipment,2024-02-17,TRK000010621,30.51,Ground,2024-02-17
WH-12,558,CAR-06,Shipment,2024-02-13,TRK000010622,121.35,Freight,2024-02-13
WH-12,559,CAR-13,Shipment,2024-02-18,TRK000010623,127.1,Ground,2024-02-18
WH-12,560,CAR-16,Shipment,2024-02-26,TRK000010624,31.04,Express,2024-02-26
WH-16,666,CAR-05,Shipment,2024-05-03,TRK000010625,166.0,Express,2024-05-03
WH-16,667,CAR-07,Shipment,2024-05-23,TRK000010626,91.91,Freight,2024-05-23
WH-08,627,CAR-15,Shipment,2023-12-24,TRK000010627,99.1,Freight,2023-12-24
WH-04,538,CAR-08,Backorder,2024-03-01,,0.0,,2024-03-05
WH-04,539,CAR-16,Shipment,2024-03-02,TRK000010629,42.32,Freight,2024-03-02
WH-04,540,CAR-05,Shipment,2024-03-27,TRK000010630,143.62,Ground,2024-03-27
WH-04,541,CAR-16,Return,2024-04-11,TRK000010631,34.4,Freight,2024-04-11
WH-04,542,CAR-18,Shipment,2024-03-04,TRK000010632,161.98,Express,2024-03-04
WH-04,543,CAR-14,Return,2024-03-19,TRK000010633,8.02,Ground,2024-03-19
WH-08,628,CAR-05,Shipment,2024-03-01,TRK000010634,151.21,Ground,2024-03-01
WH-05,607,CAR-16,Shipment,2024-04-16,TRK000010635,104.45,Express,2024-04-16
WH-04,544,CAR-07,Shipment,2024-03-22,TRK000010636,200.71,Ground,2024-03-22
WH-04,545,CAR-18,Shipment,2024-03-19,TRK000010637,155.93,Ground,2024-03-19
WH-04,546,CAR-18,Cancellation,2024-03-23,TRK000010638,31.26,Freight,2024-03-23
WH-18,586,CAR-17,Shipment,2024-02-25,TRK000010639,68.63,Freight,2024-02-25
WH-18,587,CAR-03,Backorder,2024-03-06,,0.0,,2024-03-06
