shipment_id,order_id,line_id,warehouse_id,carrier_id,transaction_type,quantity,event_date,tracking_number,freight_cost,carrier_service_level,created_at
SHP-0007169,ORD-003299,1,WH-13,CAR-02,Return,-131,2024-04-15,TRK000007169,23.52,Express,2024-04-15
SHP-0007170,ORD-003299,2,WH-13,CAR-15,Shipment,124,2024-03-25,TRK000007170,203.86,Ground,2024-03-25
SHP-0007171,ORD-003299,2,WH-13,CAR-02,Shipment,66,2024-04-20,TRK000007171,159.29,Freight,2024-04-20
SHP-0007172,ORD-003299,3,WH-13,CAR-20,Shipment,437,2024-03-28,TRK000007172,217.67,Freight,2024-03-28
SHP-0007173,ORD-003300,1,WH-13,CAR-19,Shipment,240,2024-01-10,TRK000007173,99.97,Ground,2024-01-10
SHP-0007174,ORD-003300,1,WH-13,CAR-20,Return,-240,2024-01-14,TRK000007174,33.13,Freight,2024-01-14
SHP-0007175,ORD-003301,1,WH-02,CAR-01,Shipment,436,2024-02-19,TRK000007175,152.59,Ground,2024-02-19
SHP-0007176,ORD-003301,1,WH-02,CAR-10,Cancellation,-110,2024-04-19,TRK000007176,31.88,Ground,2024-04-19
SHP-0007177,ORD-003301,2,WH-02,CAR-13,Shipment,316,2024-02-15,TRK000007177,66.18,Ground,2024-02-15
SHP-0007178,ORD-003301,2,WH-02,CAR-11,Cancellation,-87,2024-02-19,TRK000007178,14.46,Freight,2024-02-19
SHP-0007179,ORD-003302,1,WH-06,CAR-05,Shipment,314,2024-02-05,TRK000007179,119.87,Ground,2024-02-05
SHP-0007180,ORD-003303,1,WH-17,CAR-14,Shipment,487,2024-06-14,TRK000007180,56.49,Freight,2024-06-14
SHP-0007181,ORD-003304,1,WH-16,CAR-16,Shipment,30,2023-10-15,TRK000007181,187.23,Freight,2023-10-15
SHP-0007182,ORD-003304,1,WH-16,CAR-01,Shipment,40,2023-10-22,TRK000007182,161.89,Express,2023-10-22
SHP-0007183,ORD-003305,1,WH-15,CAR-09,Shipment,163,2023-11-11,TRK000007183,74.81,Express,2023-11-11
SHP-0007184,ORD-003306,1,WH-09,CAR-14,Shipment,241,2024-02-20,TRK000007184,129.56,Express,2024-02-20
SHP-0007185,ORD-003306,2,WH-09,CAR-12,Shipment,133,2024-02-17,TRK000007185,190.8,Express,2024-02-17
SHP-0007186,ORD-003306,3,WH-09,CAR-17,Shipment,332,2024-02-21,TRK000007186,16.22,Freight,2024-02-21
SHP-0007187,ORD-003307,1,WH-07,CAR-01,Shipment,210,2024-04-09,TRK000007187,45.86,Freight,2024-04-09
SHP-0007188,ORD-003307,1,WH-07,CAR-08,Shipment,111,2024-04-22,TRK000007188,72.17,Ground,2024-04-22
SHP-0007189,ORD-003307,2,WH-07,CAR-15,Shipment,130,2024-04-10,TRK000007189,169.06,Ground,2024-04-10
SHP-0007190,ORD-003307,2,WH-07,CAR-03,Return,-77,2024-04-25,TRK000007190,26.1,Freight,2024-04-25
SHP-0007191,ORD-003307,3,WH-07,CAR-16,Shipment,266,2024-04-11,TRK000007191,72.54,Express,2024-04-11
SHP-0007192,ORD-003308,1,WH-02,CAR-16,Shipment,137,2023-10-21,TRK000007192,53.79,Freight,2023-10-21
SHP-0007193,ORD-003308,2,WH-02,CAR-14,Shipment,296,2023-10-26,TRK000007193,120.87,Express,2023-10-26
SHP-0007194,ORD-003309,1,WH-04,CAR-10,Shipment,151,2024-05-29,TRK000007194,91.09,Ground,2024-05-29
SHP-0007195,ORD-003309,1,WH-04,CAR-11,Shipment,166,2024-06-02,TRK000007195,71.84,Freight,2024-06-02
SHP-0007196,ORD-003309,2,WH-04,CAR-01,Shipment,236,2024-05-28,TRK000007196,183.59,Express,2024-05-28
SHP-0007197,ORD-003310,1,WH-05,CAR-02,Shipment,192,2023-12-24,TRK000007197,178.52,Freight,2023-12-24
SHP-0007198,ORD-003311,1,WH-09,CAR-12,Shipment,61,2024-04-22,TRK000007198,94.58,Freight,2024-04-22
SHP-0007199,ORD-003311,1,WH-09,CAR-02,Cancellation,-61,2024-04-24,TRK000007199,23.33,Ground,2024-04-24
SHP-0007200,ORD-003311,2,WH-09,CAR-10,Shipment,17,2024-04-25,TRK000007200,68.22,Freight,2024-04-25
SHP-0007201,ORD-003311,2,WH-09,CAR-12,Shipment,11,2024-05-17,TRK000007201,144.11,Ground,2024-05-17
SHP-0007202,ORD-003312,1,WH-03,CAR-20,Shipment,307,2024-05-01,TRK000007202,42.42,Express,2024-05-01
SHP-0007203,ORD-003312,2,WH-03,CAR-05,Shipment,225,2024-05-03,TRK000007203,124.22,Express,2024-05-03
SHP-0007204,ORD-003312,3,WH-03,CAR-19,Shipment,250,2024-05-03,TRK000007204,24.39,Ground,2024-05-03
SHP-0007205,ORD-003313,1,WH-10,CAR-14,Shipment,168,2024-07-05,TRK000007205,51.08,Ground,2024-07-05
SHP-0007206,ORD-003313,1,WH-10,CAR-15,Shipment,127,2024-07-20,TRK000007206,141.77,Ground,2024-07-20
SHP-0007207,ORD-003314,1,WH-01,CAR-17,Shipment,106,2024-06-11,TRK000007207,179.45,Express,2024-06-11
SHP-0007208,ORD-003314,2,WH-01,CAR-01,Shipment,435,2024-06-09,TRK000007208,164.12,Freight,2024-06-09
SHP-0007209,ORD-003315,1,WH-17,CAR-13,Shipment,188,2024-01-02,TRK000007209,105.2,Express,2024-01-02
SHP-0007210,ORD-003315,1,WH-17,CAR-12,Shipment,125,2024-01-17,TRK000007210,154.76,Express,2024-01-17
SHP-0007211,ORD-003316,1,WH-14,CAR-07,Shipment,481,2024-05-13,TRK000007211,99.05,Ground,2024-05-13
SHP-0007212,ORD-003317,1,WH-05,CAR-13,Shipment,333,2023-10-25,TRK000007212,146.28,Ground,2023-10-25
SHP-0007213,ORD-003318,1,WH-09,CAR-11,Shipment,312,2024-02-06,TRK000007213,56.56,Express,2024-02-06
SHP-0007214,ORD-003318,1,WH-09,CAR-12,Shipment,137,2024-02-17,TRK000007214,111.03,Express,2024-02-17
SHP-0007215,ORD-003319,1,WH-11,CAR-05,Shipment,399,2024-05-01,TRK000007215,110.55,Express,2024-05-01
SHP-0007216,ORD-003319,1,WH-11,CAR-09,Return,-154,2024-05-05,TRK000007216,17.58,Express,2024-05-05
SHP-0007217,ORD-003319,2,WH-11,CAR-01,Shipment,194,2024-05-01,TRK000007217,82.63,Express,2024-05-01
SHP-0007218,ORD-003320,1,WH-12,CAR-02,Shipment,219,2024-03-18,TRK000007218,121.04,Freight,2024-03-18
SHP-0007219,ORD-003320,2,WH-12,CAR-17,Shipment,290,2024-03-13,TRK000007219,201.38,Express,2024-03-13
SHP-0007220,ORD-003321,1,WH-01,CAR-09,Shipment,246,2023-10-14,TRK000007220,62.78,Express,2023-10-14
SHP-0007221,ORD-003321,2,WH-01,CAR-07,Shipment,317,2023-10-19,TRK000007221,10.54,Freight,2023-10-19
SHP-0007222,ORD-003321,3,WH-01,CAR-08,Shipment,175,2023-10-16,TRK000007222,113.31,Ground,2023-10-16
SHP-0007223,ORD-003322,1,WH-12,CAR-01,Shipment,309,2023-10-19,TRK000007223,140.81,Freight,2023-10-19
SHP-0007224,ORD-003323,1,WH-12,CAR-04,Shipment,245,2024-02-22,TRK000007224,139.31,Ground,2024-02-22
SHP-0007225,ORD-003323,1,WH-12,CAR-10,Shipment,223,2024-03-07,TRK000007225,207.32,Express,2024-03-07
SHP-0007226,ORD-003323,2,WH-12,CAR-18,Shipment,285,2024-02-22,TRK000007226,212.25,Freight,2024-02-22
SHP-0007227,ORD-003323,2,WH-12,CAR-12,Shipment,158,2024-03-03,TRK000007227,14.88,Express,2024-03-03
SHP-0007228,ORD-003324,1,WH-05,CAR-02,Shipment,416,2024-05-10,TRK000007228,157.82,Express,2024-05-10
SHP-0007229,ORD-003324,2,WH-05,CAR-02,Shipment,64,2024-05-12,TRK000007229,76.62,Express,2024-05-12
SHP-0007230,ORD-003324,2,WH-05,CAR-12,Shipment,53,2024-05-26,TRK000007230,8.74,Freight,2024-05-26
SHP-0007231,ORD-003325,1,WH-09,CAR-18,Shipment,146,2024-05-18,TRK000007231,75.06,Freight,2024-05-18
SHP-0007232,ORD-003325,1,WH-09,CAR-01,Shipment,64,2024-06-01,TRK000007232,13.8,Ground,2024-06-01
SHP-0007233,ORD-003326,1,WH-16,CAR-04,Shipment,44,2023-12-16,TRK000007233,92.23,Express,2023-12-16
SHP-0007234,ORD-003326,2,WH-16,CAR-05,Shipment,277,2023-12-12,TRK000007234,24.81,Freight,2023-12-12
SHP-0007235,ORD-003327,1,WH-11,CAR-19,Shipment,440,2024-01-26,TRK000007235,88.31,Express,2024-01-26
SHP-0007236,ORD-003328,1,WH-05,CAR-08,Shipment,323,2024-05-17,TRK000007236,130.22,Ground,2024-05-17
SHP-0007237,ORD-003328,2,WH-05,CAR-05,Shipment,320,2024-05-19,TRK000007237,164.15,Express,2024-05-19
SHP-0007238,ORD-003329,1,WH-02,CAR-13,Shipment,498,2024-05-09,TRK000007238,209.54,Ground,2024-05-09
SHP-0007239,ORD-003329,1,WH-02,CAR-19,Return,-110,2024-05-15,TRK000007239,40.0,Ground,2024-05-15
SHP-0007240,ORD-003329,2,WH-02,CAR-07,Shipment,20,2024-05-06,TRK000007240,112.71,Freight,2024-05-06
SHP-0007241,ORD-003330,1,WH-01,CAR-12,Shipment,381,2023-11-27,TRK000007241,214.58,Express,2023-11-27
SHP-0007242,ORD-003330,2,WH-01,CAR-13,Shipment,121,2023-11-25,TRK000007242,58.41,Freight,2023-11-25
SHP-0007243,ORD-003330,2,WH-01,CAR-09,Cancellation,-35,2023-12-11,TRK000007243,21.97,Freight,2023-12-11
SHP-0007244,ORD-003330,3,WH-01,CAR-09,Shipment,442,2023-11-28,TRK000007244,213.38,Freight,2023-11-28
SHP-0007245,ORD-003331,1,WH-01,CAR-02,Shipment,209,2024-02-02,TRK000007245,141.07,Express,2024-02-02
SHP-0007246,ORD-003332,1,WH-16,CAR-08,Shipment,422,2023-11-07,TRK000007246,194.07,Ground,2023-11-07
SHP-0007247,ORD-003333,1,WH-01,CAR-11,Shipment,284,2023-10-08,TRK000007247,182.36,Ground,2023-10-08
SHP-0007248,ORD-003334,1,WH-18,CAR-05,Shipment,226,2024-05-09,TRK000007248,33.24,Express,2024-05-09
SHP-0007249,ORD-003334,2,WH-18,CAR-17,Shipment,111,2024-05-08,TRK000007249,52.26,Freight,2024-05-08
SHP-0007250,ORD-003335,1,WH-13,CAR-14,Shipment,431,2023-11-04,TRK000007250,215.83,Freight,2023-11-04
SHP-0007251,ORD-003336,1,WH-13,CAR-18,Shipment,87,2024-06-19,TRK000007251,110.76,Express,2024-06-19
SHP-0007252,ORD-003336,2,WH-13,CAR-03,Shipment,292,2024-06-15,TRK000007252,34.04,Freight,2024-06-15
SHP-0007253,ORD-003337,1,WH-10,CAR-20,Shipment,486,2024-05-08,TRK000007253,189.94,Freight,2024-05-08
SHP-0007254,ORD-003337,1,WH-10,CAR-17,Return,-218,2024-05-23,TRK000007254,0.53,Ground,2024-05-23
SHP-0007255,ORD-003337,2,WH-10,CAR-10,Shipment,272,2024-05-08,TRK000007255,14.9,Freight,2024-05-08
SHP-0007256,ORD-003337,3,WH-10,CAR-19,Shipment,282,2024-05-07,TRK000007256,119.84,Express,2024-05-07
SHP-0007257,ORD-003337,3,WH-10,CAR-16,Shipment,206,2024-05-29,TRK000007257,81.08,Express,2024-05-29
SHP-0007258,ORD-003338,1,WH-12,CAR-01,Shipment,111,2024-01-18,TRK000007258,60.44,Express,2024-01-18
SHP-0007259,ORD-003339,1,WH-13,CAR-02,Shipment,134,2024-04-10,TRK000007259,216.4,Ground,2024-04-10
SHP-0007260,ORD-003339,1,WH-13,CAR-16,Shipment,141,2024-04-16,TRK000007260,130.33,Freight,2024-04-16
SHP-0007261,ORD-003340,1,WH-04,CAR-05,Shipment,244,2024-02-08,TRK000007261,187.37,Ground,2024-02-08
SHP-0007262,ORD-003341,2,WH-01,CAR-13,Shipment,132,2024-03-07,TRK000007262,30.23,Express,2024-03-07
SHP-0007263,ORD-003341,2,WH-01,CAR-19,Shipment,93,2024-03-17,TRK000007263,55.55,Freight,2024-03-17
SHP-0007264,ORD-003341,2,WH-01,CAR-19,Return,-66,2024-03-24,TRK000007264,37.72,Express,2024-03-24
SHP-0007265,ORD-003342,1,WH-11,CAR-02,Shipment,494,2023-11-05,TRK000007265,68.05,Freight,2023-11-05
SHP-0007266,ORD-003342,1,WH-11,CAR-16,Cancellation,-494,2024-05-13,TRK000007266,33.71,Ground,2024-05-13
SHP-0007267,ORD-003342,2,WH-11,CAR-15,Shipment,161,2023-11-05,TRK000007267,109.29,Freight,2023-11-05
SHP-0007268,ORD-003342,2,WH-11,CAR-04,Return,-161,2023-11-23,TRK000007268,29.25,Ground,2023-11-23
SHP-0007269,ORD-003342,3,WH-11,CAR-16,Shipment,103,2023-11-07,TRK000007269,71.4,Ground,2023-11-07
SHP-0007270,ORD-003342,3,WH-11,CAR-07,Shipment,128,2023-11-20,TRK000007270,112.92,Ground,2023-11-20
SHP-0007271,ORD-003343,1,WH-07,CAR-08,Shipment,479,2024-05-12,TRK000007271,81.91,Express,2024-05-12
SHP-0007272,ORD-003344,1,WH-04,CAR-04,Shipment,55,2024-06-09,TRK000007272,180.04,Ground,2024-06-09
SHP-0007273,ORD-003345,1,WH-14,CAR-20,Shipment,398,2024-03-17,TRK000007273,208.8,Ground,2024-03-17
SHP-0007274,ORD-003346,1,WH-01,CAR-06,Shipment,327,2024-02-14,TRK000007274,205.32,Freight,2024-02-14
SHP-0007275,ORD-003346,2,WH-01,CAR-09,Shipment,178,2024-02-09,TRK000007275,100.3,Freight,2024-02-09
SHP-0007276,ORD-003346,3,WH-01,CAR-17,Shipment,455,2024-02-13,TRK000007276,88.48,Express,2024-02-13
SHP-0007277,ORD-003347,1,WH-18,CAR-01,Shipment,47,2024-03-10,TRK000007277,82.39,Express,2024-03-10
SHP-0007278,ORD-003348,2,WH-02,CAR-14,Shipment,268,2024-04-24,TRK000007278,82.44,Freight,2024-04-24
SHP-0007279,ORD-003348,3,WH-02,CAR-07,Shipment,41,2024-04-24,TRK000007279,10.63,Express,2024-04-24
SHP-0007280,ORD-003349,1,WH-14,CAR-10,Shipment,107,2024-04-21,TRK000007280,84.54,Freight,2024-04-21
SHP-0007281,ORD-003349,2,WH-14,CAR-15,Shipment,257,2024-04-20,TRK000007281,160.11,Ground,2024-04-20
SHP-0007282,ORD-003350,1,WH-12,CAR-07,Shipment,294,2024-05-04,TRK000007282,97.73,Express,2024-05-04
SHP-0007283,ORD-003350,1,WH-12,CAR-18,Shipment,125,2024-05-27,TRK000007283,144.11,Ground,2024-05-27
SHP-0007284,ORD-003351,1,WH-15,CAR-06,Shipment,92,2024-01-26,TRK000007284,142.47,Ground,2024-01-26
SHP-0007285,ORD-003351,2,WH-15,CAR-18,Shipment,204,2024-01-26,TRK000007285,46.25,Express,2024-01-26
SHP-0007286,ORD-003351,3,WH-15,CAR-07,Shipment,194,2024-01-25,TRK000007286,110.64,Freight,2024-01-25
SHP-0007287,ORD-003351,3,WH-15,CAR-09,Shipment,165,2024-02-10,TRK000007287,42.46,Freight,2024-02-10
SHP-0007288,ORD-003352,1,WH-10,CAR-18,Shipment,459,2024-07-03,TRK000007288,18.13,Freight,2024-07-03
SHP-0007289,ORD-003353,1,WH-06,CAR-19,Shipment,67,2024-03-05,TRK000007289,150.31,Express,2024-03-05
SHP-0007290,ORD-003353,1,WH-06,CAR-05,Shipment,75,2024-03-18,TRK000007290,49.92,Express,2024-03-18
SHP-0007291,ORD-003353,2,WH-06,CAR-10,Shipment,341,2024-03-01,TRK000007291,31.14,Express,2024-03-01
SHP-0007292,ORD-003354,1,WH-07,CAR-15,Shipment,209,2024-05-18,TRK000007292,162.79,Express,2024-05-18
SHP-0007293,ORD-003354,2,WH-07,CAR-11,Shipment,201,2024-05-13,TRK000007293,173.86,Ground,2024-05-13
SHP-0007294,ORD-003354,3,WH-07,CAR-09,Shipment,66,2024-05-13,TRK000007294,38.47,Ground,2024-05-13
SHP-0007295,ORD-003355,1,WH-12,CAR-08,Shipment,267,2024-01-02,TRK000007295,197.04,Express,2024-01-02
SHP-0007296,ORD-003356,1,WH-04,CAR-06,Shipment,16,2024-06-28,TRK000007296,89.18,Freight,2024-06-28
SHP-0007297,ORD-003356,1,WH-04,CAR-05,Shipment,20,2024-07-11,TRK000007297,192.44,Freight,2024-07-11
SHP-0007298,ORD-003356,1,WH-04,CAR-08,Return,-8,2024-07-22,TRK000007298,35.86,Ground,2024-07-22
SHP-0007299,ORD-003357,1,WH-05,CAR-12,Shipment,97,2024-02-12,TRK000007299,151.99,Express,2024-02-12
SHP-0007300,ORD-003358,1,WH-02,CAR-06,Shipment,204,2023-12-01,TRK000007300,134.87,Freight,2023-12-01
SHP-0007301,ORD-003359,1,WH-07,CAR-16,Shipment,6,2024-04-02,TRK000007301,167.28,Freight,2024-04-02
SHP-0007302,ORD-003359,2,WH-07,CAR-11,Shipment,239,2024-04-04,TRK000007302,45.34,Ground,2024-04-04
SHP-0007303,ORD-003360,1,WH-01,CAR-17,Shipment,359,2024-01-16,TRK000007303,155.61,Express,2024-01-16
SHP-0007304,ORD-003360,1,WH-01,CAR-19,Return,-359,2024-01-23,TRK000007304,4.73,Express,2024-01-23
SHP-0007305,ORD-003362,1,WH-09,CAR-08,Shipment,151,2024-01-06,TRK000007305,106.24,Freight,2024-01-06
SHP-0007306,ORD-003362,2,WH-09,CAR-20,Shipment,368,2024-01-02,TRK000007306,155.79,Express,2024-01-02
SHP-0007307,ORD-003363,1,WH-15,CAR-13,Shipment,393,2023-11-01,TRK000007307,21.3,Freight,2023-11-01
SHP-0007308,ORD-003364,1,WH-01,CAR-20,Shipment,318,2024-03-31,TRK000007308,160.26,Freight,2024-03-31
SHP-0007309,ORD-003364,2,WH-01,CAR-17,Shipment,128,2024-03-31,TRK000007309,70.5,Freight,2024-03-31
SHP-0007310,ORD-003365,1,WH-09,CAR-08,Shipment,283,2024-03-08,TRK000007310,170.53,Freight,2024-03-08
SHP-0007311,ORD-003365,1,WH-09,CAR-06,Cancellation,-154,2024-05-10,TRK000007311,30.33,Ground,2024-05-10
SHP-0007312,ORD-003365,2,WH-09,CAR-16,Shipment,197,2024-03-06,TRK000007312,69.99,Ground,2024-03-06
SHP-0007313,ORD-003366,1,WH-06,CAR-17,Shipment,436,2024-04-26,TRK000007313,182.46,Ground,2024-04-26
SHP-0007314,ORD-003366,1,WH-06,CAR-08,Cancellation,-214,2024-04-29,TRK000007314,14.53,Express,2024-04-29
SHP-0007315,ORD-003367,1,WH-04,CAR-06,Shipment,118,2023-11-28,TRK000007315,99.98,Express,2023-11-28
SHP-0007316,ORD-003367,2,WH-04,CAR-05,Shipment,420,2023-11-26,TRK000007316,181.05,Freight,2023-11-26
SHP-0007317,ORD-003367,3,WH-04,CAR-06,Shipment,55,2023-11-25,TRK000007317,203.54,Express,2023-11-25
SHP-0007318,ORD-003369,1,WH-13,CAR-15,Shipment,324,2024-01-27,TRK000007318,208.17,Express,2024-01-27
SHP-0007319,ORD-003369,2,WH-13,CAR-06,Shipment,47,2024-01-29,TRK000007319,28.2,Express,2024-01-29
SHP-0007320,ORD-003370,1,WH-06,CAR-02,Shipment,429,2024-03-16,TRK000007320,10.07,Ground,2024-03-16
SHP-0007321,ORD-003370,3,WH-06,CAR-11,Shipment,416,2024-03-13,TRK000007321,92.9,Ground,2024-03-13
SHP-0007322,ORD-003371,1,WH-16,CAR-14,Shipment,380,2024-02-18,TRK000007322,89.41,Ground,2024-02-18
SHP-0007323,ORD-003372,1,WH-13,CAR-16,Shipment,189,2024-01-26,TRK000007323,53.69,Freight,2024-01-26
SHP-0007324,ORD-003372,2,WH-13,CAR-11,Shipment,173,2024-01-26,TRK000007324,157.29,Express,2024-01-26
SHP-0007325,ORD-003373,1,WH-04,CAR-11,Shipment,419,2023-11-29,TRK000007325,19.86,Freight,2023-11-29
SHP-0007326,ORD-003374,1,WH-03,CAR-08,Shipment,154,2024-03-24,TRK000007326,52.42,Freight,2024-03-24
SHP-0007327,ORD-003374,2,WH-03,CAR-01,Shipment,199,2024-03-26,TRK000007327,138.66,Express,2024-03-26
SHP-0007328,ORD-003374,2,WH-03,CAR-08,Shipment,141,2024-04-08,TRK000007328,46.93,Freight,2024-04-08
SHP-0007329,ORD-003375,1,WH-04,CAR-19,Shipment,292,2024-05-14,TRK000007329,24.97,Freight,2024-05-14
SHP-0007330,ORD-003376,1,WH-12,CAR-04,Shipment,33,2023-12-07,TRK000007330,95.99,Ground,2023-12-07
SHP-0007331,ORD-003377,1,WH-14,CAR-01,Shipment,457,2024-06-18,TRK000007331,162.22,Freight,2024-06-18
SHP-0007332,ORD-003377,2,WH-14,CAR-15,Shipment,334,2024-06-20,TRK000007332,215.21,Express,2024-06-20
SHP-0007333,ORD-003378,1,WH-08,CAR-04,Shipment,108,2024-06-23,TRK000007333,204.22,Freight,2024-06-23
SHP-0007334,ORD-003379,1,WH-02,CAR-14,Shipment,257,2024-04-16,TRK000007334,72.22,Ground,2024-04-16
SHP-0007335,ORD-003379,1,WH-02,CAR-04,Shipment,215,2024-05-08,TRK000007335,125.19,Ground,2024-05-08
SHP-0007336,ORD-003379,2,WH-02,CAR-16,Shipment,178,2024-04-21,TRK000007336,113.53,Ground,2024-04-21
SHP-0007337,ORD-003379,3,WH-02,CAR-07,Shipment,18,2024-04-20,TRK000007337,22.97,Express,2024-04-20
SHP-0007338,ORD-003380,1,WH-10,CAR-09,Shipment,410,2024-06-15,TRK000007338,118.88,Express,2024-06-15
SHP-0007339,ORD-003381,1,WH-17,CAR-13,Shipment,78,2023-10-19,TRK000007339,71.45,Ground,2023-10-19
SHP-0007340,ORD-003381,1,WH-17,CAR-09,Return,-78,2023-10-26,TRK000007340,35.01,Express,2023-10-26
SHP-0007341,ORD-003382,1,WH-07,CAR-02,Shipment,498,2024-01-26,TRK000007341,47.14,Freight,2024-01-26
SHP-0007342,ORD-003382,2,WH-07,CAR-03,Shipment,109,2024-01-23,TRK000007342,194.91,Ground,2024-01-23
SHP-0007343,ORD-003382,2,WH-07,CAR-10,Return,-34,2024-01-27,TRK000007343,35.03,Express,2024-01-27
SHP-0007344,ORD-003383,1,WH-03,CAR-06,Shipment,218,2023-12-18,TRK000007344,176.19,Ground,2023-12-18
SHP-0007345,ORD-003383,1,WH-03,CAR-02,Shipment,250,2023-12-24,TRK000007345,192.04,Ground,2023-12-24
SHP-0007346,ORD-003383,2,WH-03,CAR-02,Shipment,363,2023-12-16,TRK000007346,214.91,Express,2023-12-16
SHP-0007347,ORD-003383,3,WH-03,CAR-13,Shipment,93,2023-12-15,TRK000007347,147.37,Freight,2023-12-15
SHP-0007348,ORD-003383,3,WH-03,CAR-03,Return,-93,2023-12-31,TRK000007348,12.21,Ground,2023-12-31
SHP-0007349,ORD-003384,1,WH-03,CAR-07,Shipment,342,2024-04-09,TRK000007349,46.82,Freight,2024-04-09
SHP-0007350,ORD-003384,1,WH-03,CAR-07,Return,-86,2024-04-12,TRK000007350,9.71,Ground,2024-04-12
SHP-0007351,ORD-003384,2,WH-03,CAR-11,Shipment,270,2024-04-09,TRK000007351,29.99,Express,2024-04-09
SHP-0007352,ORD-003384,2,WH-03,CAR-10,Return,-146,2024-04-26,TRK000007352,34.49,Freight,2024-04-26
SHP-0007353,ORD-003385,1,WH-07,CAR-08,Shipment,250,2023-10-28,TRK000007353,167.91,Express,2023-10-28
SHP-0007354,ORD-003386,1,WH-14,CAR-15,Shipment,337,2024-02-15,TRK000007354,100.05,Ground,2024-02-15
SHP-0007355,ORD-003387,1,WH-17,CAR-12,Shipment,76,2024-03-12,TRK000007355,58.95,Freight,2024-03-12
SHP-0007356,ORD-003387,1,WH-17,CAR-17,Return,-76,2024-03-14,TRK000007356,18.58,Ground,2024-03-14
SHP-0007357,ORD-003387,2,WH-17,CAR-10,Shipment,70,2024-03-06,TRK000007357,98.72,Express,2024-03-06
SHP-0007358,ORD-003388,1,WH-05,CAR-19,Shipment,68,2023-11-02,TRK000007358,192.13,Freight,2023-11-02
SHP-0007359,ORD-003388,2,WH-05,CAR-01,Shipment,257,2023-11-01,TRK000007359,11.6,Ground,2023-11-01
SHP-0007360,ORD-003389,1,WH-11,CAR-07,Shipment,38,2023-10-12,TRK000007360,54.94,Freight,2023-10-12
SHP-0007361,ORD-003390,1,WH-16,CAR-18,Shipment,73,2024-01-26,TRK000007361,71.18,Freight,2024-01-26
SHP-0007362,ORD-003390,1,WH-16,CAR-11,Shipment,65,2024-02-13,TRK000007362,114.01,Express,2024-02-13
SHP-0007363,ORD-003390,1,WH-16,CAR-20,Return,-138,2024-02-28,TRK000007363,0.84,Freight,2024-02-28
SHP-0007364,ORD-003390,2,WH-16,CAR-11,Shipment,177,2024-01-26,TRK000007364,84.21,Express,2024-01-26
SHP-0007365,ORD-003391,1,WH-18,CAR-14,Shipment,244,2024-06-28,TRK000007365,28.27,Freight,2024-06-28
SHP-0007366,ORD-003391,1,WH-18,CAR-20,Cancellation,-110,2024-05-14,TRK000007366,28.16,Freight,2024-05-14
SHP-0007367,ORD-003392,1,WH-09,CAR-07,Shipment,398,2023-11-27,TRK000007367,197.74,Ground,2023-11-27
SHP-0007368,ORD-003392,1,WH-09,CAR-16,Cancellation,-189,2023-11-29,TRK000007368,37.65,Express,2023-11-29
SHP-0007369,ORD-003392,2,WH-09,CAR-20,Shipment,357,2023-11-30,TRK000007369,196.31,Freight,2023-11-30
SHP-0007370,ORD-003392,3,WH-09,CAR-07,Shipment,88,2023-12-02,TRK000007370,178.0,Express,2023-12-02
SHP-0007371,ORD-003393,1,WH-10,CAR-16,Shipment,323,2023-10-30,TRK000007371,165.45,Ground,2023-10-30
SHP-0007372,ORD-003393,2,WH-10,CAR-05,Shipment,399,2023-11-03,TRK000007372,200.17,Express,2023-11-03
SHP-0007373,ORD-003393,3,WH-10,CAR-16,Shipment,300,2023-11-05,TRK000007373,85.06,Ground,2023-11-05
SHP-0007374,ORD-003394,1,WH-15,CAR-17,Shipment,460,2024-04-14,TRK000007374,20.05,Express,2024-04-14
SHP-0007375,ORD-003394,2,WH-15,CAR-14,Shipment,244,2024-04-13,TRK000007375,81.63,Freight,2024-04-13
SHP-0007376,ORD-003395,1,WH-16,CAR-11,Shipment,144,2024-03-16,TRK000007376,135.73,Ground,2024-03-16
SHP-0007377,ORD-003395,2,WH-16,CAR-03,Shipment,80,2024-03-21,TRK000007377,68.08,Ground,2024-03-21
SHP-0007378,ORD-003395,2,WH-16,CAR-18,Cancellation,-80,2024-03-29,TRK000007378,2.28,Freight,2024-03-29
SHP-0007379,ORD-003396,1,WH-01,CAR-14,Shipment,442,2023-10-14,TRK000007379,53.38,Freight,2023-10-14
SHP-0007380,ORD-003396,2,WH-01,CAR-08,Shipment,127,2023-10-09,TRK000007380,98.19,Freight,2023-10-09
SHP-0007381,ORD-003396,2,WH-01,CAR-13,Shipment,181,2023-10-21,TRK000007381,130.79,Freight,2023-10-21
SHP-0007382,ORD-003397,1,WH-04,CAR-20,Shipment,334,2024-06-07,TRK000007382,63.27,Ground,2024-06-07
SHP-0007383,ORD-003397,1,WH-04,CAR-17,Shipment,154,2024-06-27,TRK000007383,64.9,Ground,2024-06-27
SHP-0007384,ORD-003398,1,WH-11,CAR-09,Shipment,193,2023-10-28,TRK000007384,134.87,Express,2023-10-28
SHP-0007385,ORD-003398,1,WH-11,CAR-13,Shipment,286,2023-11-16,TRK000007385,123.39,Express,2023-11-16
SHP-0007386,ORD-003398,2,WH-11,CAR-17,Shipment,125,2023-10-26,TRK000007386,184.98,Express,2023-10-26
