touchpoint_id,user_id,channel,timestamp,touchpoint_type
TP008286,U0861,paid_search,2024-01-24 12:14:59,click
TP008287,U0861,email,2024-01-24 12:15:11,click
TP002333,U0236,paid_search,2024-01-24 12:18:22,click
TP001258,U0130,email,2024-01-24 12:35:56,click
TP004130,U0431,paid_search,2024-01-24 12:57:44,click
TP001848,U0188,organic_social,2024-01-24 13:06:45,click
TP009710,U1006,paid_search,2024-01-24 13:07:10,click
TP007577,U0786,organic_social,2024-01-24 13:08:08,impression
TP002281,U0231,direct,2024-01-24 13:22:36,click
TP001828,U0186,paid_search,2024-01-24 13:28:40,click
TP005263,U0546,paid_search,2024-01-24 13:29:35,click
TP010072,U1049,paid_search,2024-01-24 13:32:25,click
TP003510,U0366,paid_search,2024-01-24 13:57:33,click
TP003818,U0398,paid_search,2024-01-24 14:04:15,click
TP010324,U1075,paid_search,2024-01-24 14:04:21,click
TP007951,U0825,email,2024-01-24 14:07:55,impression
TP006904,U0721,organic_social,2024-01-24 14:14:41,impression
TP010287,U1072,email,2024-01-24 14:20:19,click
TP005863,U0612,paid_search,2024-01-24 14:31:37,click
TP010461,U1090,organic_social,2024-01-24 15:08:55,click
TP009633,U0998,paid_search,2024-01-24 15:11:16,impression
TP005232,U0542,email,2024-01-24 15:17:20,click
TP000580,U0062,direct,2024-01-24 15:19:42,click
TP001829,U0186,direct,2024-01-24 15:35:10,click
TP010573,U1101,organic_social,2024-01-24 15:44:17,impression
TP007740,U0805,paid_search,2024-01-24 15:46:19,click
TP006400,U0665,organic_social,2024-01-24 15:51:54,click
TP004496,U0465,email,2024-01-24 16:01:16,click
TP000657,U0068,email,2024-01-24 16:08:23,click
TP009492,U0984,paid_search,2024-01-24 16:18:11,click
TP007519,U0781,email,2024-01-24 16:21:55,click
TP009494,U0984,display,2024-01-24 16:27:04,click
TP009711,U1006,direct,2024-01-24 16:28:01,click
TP005233,U0542,direct,2024-01-24 16:28:32,click
TP008703,U0907,paid_search,2024-01-24 16:36:45,click
TP007245,U0756,paid_search,2024-01-24 16:40:02,click
TP011534,U1195,email,2024-01-24 16:41:30,click
TP009493,U0984,direct,2024-01-24 16:48:40,click
TP009997,U1039,paid_search,2024-01-24 16:57:47,impression
TP010646,U1109,email,2024-01-24 17:00:25,click
TP008012,U0832,email,2024-01-24 17:02:58,click
TP009627,U0998,paid_search,2024-01-24 17:22:19,click
TP009587,U0993,paid_search,2024-01-24 17:37:49,impression
TP007629,U0793,paid_search,2024-01-24 17:39:42,impression
TP005133,U0531,paid_search,2024-01-24 17:46:10,click
TP006763,U0706,email,2024-01-24 17:51:56,click
TP000185,U0019,paid_search,2024-01-24 17:52:32,click
TP010291,U1073,display,2024-01-24 18:04:01,click
TP000733,U0077,email,2024-01-24 18:05:26,click
TP000417,U0044,email,2024-01-24 18:18:28,click
TP010033,U1042,display,2024-01-24 18:27:21,impression
TP009495,U0984,display,2024-01-24 18:35:06,click
TP009053,U0942,paid_search,2024-01-24 18:36:01,click
TP010288,U1072,email,2024-01-24 18:40:37,click
TP001277,U0131,paid_search,2024-01-24 18:49:35,impression
TP004206,U0439,paid_search,2024-01-24 18:54:12,impression
TP003748,U0390,display,2024-01-24 18:57:12,impression
TP003806,U0396,email,2024-01-24 19:06:36,impression
TP007246,U0756,direct,2024-01-24 19:08:25,click
TP004630,U0480,paid_search,2024-01-24 19:10:56,impression
TP009628,U0998,paid_search,2024-01-24 19:12:00,click
TP003433,U0357,email,2024-01-24 19:21:58,click
TP002203,U0223,email,2024-01-24 19:34:11,impression
TP004393,U0456,paid_search,2024-01-24 19:51:10,click
TP005264,U0546,paid_search,2024-01-24 20:21:56,click
TP003434,U0357,direct,2024-01-24 20:55:57,click
TP002184,U0222,organic_social,2024-01-24 20:57:42,click
TP002359,U0238,organic_social,2024-01-24 21:00:58,click
TP008704,U0907,email,2024-01-24 21:05:14,click
TP010650,U1109,email,2024-01-24 21:10:21,impression
TP000186,U0019,direct,2024-01-24 21:24:18,click
TP002097,U0213,organic_social,2024-01-24 21:26:03,impression
TP010289,U1072,direct,2024-01-24 21:40:55,click
TP009378,U0972,organic_social,2024-01-24 21:47:53,click
TP000399,U0042,paid_search,2024-01-24 21:48:52,click
TP000587,U0063,display,2024-01-24 21:57:46,click
TP004704,U0487,email,2024-01-24 21:59:10,click
TP004131,U0431,organic_social,2024-01-24 22:03:12,click
TP009116,U0947,email,2024-01-24 22:06:15,impression
TP011200,U1163,display,2024-01-24 22:11:35,click
TP004394,U0456,email,2024-01-24 22:18:24,click
TP009440,U0977,email,2024-01-24 22:35:21,click
TP001310,U0135,paid_search,2024-01-24 22:38:00,click
TP009379,U0972,direct,2024-01-24 22:38:25,click
TP009993,U1039,paid_search,2024-01-24 22:51:10,click
TP005265,U0546,direct,2024-01-24 23:00:41,click
TP006938,U0726,paid_search,2024-01-24 23:12:19,click
TP009664,U1002,organic_social,2024-01-24 23:14:03,click
TP010251,U1068,paid_search,2024-01-24 23:16:55,click
TP002185,U0222,direct,2024-01-24 23:18:06,click
TP005945,U0620,paid_search,2024-01-24 23:27:53,click
TP000529,U0056,paid_search,2024-01-24 23:41:51,impression
TP011363,U1178,organic_social,2024-01-24 23:44:25,click
TP006012,U0625,paid_search,2024-01-24 23:55:56,click
TP001904,U0193,email,2024-01-25 00:14:46,click
TP000565,U0060,display,2024-01-25 00:16:17,click
TP002463,U0250,organic_social,2024-01-25 00:22:49,impression
TP009771,U1013,organic_social,2024-01-25 00:24:39,click
TP009665,U1002,direct,2024-01-25 00:24:47,click
TP006055,U0630,display,2024-01-25 00:36:44,click
TP001522,U0154,display,2024-01-25 00:50:16,click
TP000588,U0063,direct,2024-01-25 00:53:28,click
TP005191,U0537,display,2024-01-25 01:06:04,click
TP009496,U0984,paid_search,2024-01-25 01:11:36,click
TP009159,U0952,display,2024-01-25 01:28:09,click
TP002121,U0216,display,2024-01-25 01:44:08,click
TP008910,U0928,email,2024-01-25 01:48:15,click
TP011160,U1160,paid_search,2024-01-25 01:48:17,click
TP009118,U0948,paid_search,2024-01-25 01:53:30,click
TP002186,U0222,paid_search,2024-01-25 02:08:03,click
TP009497,U0984,email,2024-01-25 02:22:40,click
TP001909,U0193,display,2024-01-25 02:27:15,impression
TP011047,U1147,display,2024-01-25 02:40:11,impression
TP008821,U0920,paid_search,2024-01-25 02:41:15,click
TP002187,U0222,organic_social,2024-01-25 02:45:59,click
TP005283,U0548,email,2024-01-25 02:53:37,click
TP005691,U0591,email,2024-01-25 02:53:59,impression
TP004395,U0456,direct,2024-01-25 03:01:28,click
TP007247,U0756,display,2024-01-25 03:14:11,click
TP000495,U0053,organic_social,2024-01-25 03:19:11,click
TP003511,U0366,email,2024-01-25 03:48:06,click
TP008857,U0923,paid_search,2024-01-25 03:57:01,impression
TP001997,U0203,email,2024-01-25 04:04:35,click
TP002074,U0210,display,2024-01-25 04:15:01,click
TP004660,U0484,organic_social,2024-01-25 04:17:47,click
TP004996,U0518,paid_search,2024-01-25 04:20:18,click
TP002122,U0216,direct,2024-01-25 04:49:28,click
TP005431,U0564,display,2024-01-25 05:05:56,click
TP010771,U1121,display,2024-01-25 05:15:49,click
TP002188,U0222,organic_social,2024-01-25 05:20:34,click
TP004080,U0426,paid_search,2024-01-25 05:23:08,click
TP003512,U0366,direct,2024-01-25 05:44:15,click
TP000969,U0098,display,2024-01-25 05:49:02,click
TP008911,U0928,direct,2024-01-25 05:50:56,click
TP001998,U0203,direct,2024-01-25 06:03:36,click
TP010518,U1096,organic_social,2024-01-25 06:13:02,impression
TP001458,U0148,paid_search,2024-01-25 06:28:07,impression
TP004661,U0484,direct,2024-01-25 06:31:36,click
TP003304,U0343,paid_search,2024-01-25 06:47:45,click
TP000523,U0056,display,2024-01-25 06:48:04,click
TP003804,U0396,email,2024-01-25 06:50:29,click
TP007158,U0745,display,2024-01-25 06:55:32,impression
TP010795,U1123,email,2024-01-25 07:02:23,click
TP005284,U0548,direct,2024-01-25 07:14:34,click
TP001905,U0193,organic_social,2024-01-25 07:19:28,click
TP000173,U0017,organic_social,2024-01-25 07:19:52,click
TP004997,U0518,display,2024-01-25 07:31:55,click
TP002767,U0283,display,2024-01-25 07:34:04,click
TP005192,U0537,paid_search,2024-01-25 07:44:14,click
TP003513,U0366,organic_social,2024-01-25 08:24:43,click
TP010778,U1122,email,2024-01-25 08:30:13,click
TP000218,U0021,email,2024-01-25 08:32:39,impression
TP003115,U0323,display,2024-01-25 08:49:20,click
TP005432,U0564,display,2024-01-25 09:06:56,click
TP005134,U0531,display,2024-01-25 09:12:37,click
TP006355,U0660,email,2024-01-25 09:34:00,click
TP007366,U0767,paid_search,2024-01-25 09:42:52,click
TP002189,U0222,direct,2024-01-25 10:01:34,click
TP000496,U0053,organic_social,2024-01-25 10:04:40,click
TP003805,U0396,paid_search,2024-01-25 10:07:19,click
TP010796,U1123,direct,2024-01-25 10:07:46,click
TP006839,U0713,organic_social,2024-01-25 10:12:08,impression
TP007981,U0828,display,2024-01-25 10:16:03,impression
TP005069,U0525,email,2024-01-25 10:18:26,click
TP004971,U0516,paid_search,2024-01-25 10:18:39,click
TP007979,U0828,paid_search,2024-01-25 10:23:41,click
TP003051,U0315,organic_social,2024-01-25 10:25:38,impression
TP004405,U0457,paid_search,2024-01-25 10:58:59,click
TP000497,U0053,display,2024-01-25 11:04:28,click
TP000194,U0019,paid_search,2024-01-25 11:05:37,impression
TP000418,U0044,paid_search,2024-01-25 11:11:17,click
TP002919,U0300,display,2024-01-25 11:21:32,click
TP011210,U1164,paid_search,2024-01-25 11:24:56,impression
TP002242,U0227,paid_search,2024-01-25 11:25:03,click
TP008038,U0835,organic_social,2024-01-25 11:31:00,impression
TP009225,U0959,display,2024-01-25 11:51:29,click
TP008037,U0835,paid_search,2024-01-25 12:05:14,impression
TP010628,U1107,paid_search,2024-01-25 12:11:05,click
TP002104,U0214,organic_social,2024-01-25 12:13:01,click
TP002548,U0260,email,2024-01-25 12:37:49,impression
TP005864,U0612,display,2024-01-25 12:38:50,click
TP003107,U0322,display,2024-01-25 12:39:36,click
TP002678,U0274,paid_search,2024-01-25 12:49:05,click
TP010600,U1104,email,2024-01-25 12:57:54,click
TP007546,U0783,organic_social,2024-01-25 12:59:55,impression
TP000196,U0019,email,2024-01-25 13:00:36,impression
TP004972,U0516,direct,2024-01-25 13:00:49,click
TP002264,U0229,organic_social,2024-01-25 13:05:23,click
TP010797,U1123,direct,2024-01-25 13:14:52,click
TP003108,U0322,direct,2024-01-25 13:20:54,click
TP005374,U0556,paid_search,2024-01-25 13:28:22,impression
TP010799,U1123,organic_social,2024-01-25 13:28:54,click
TP007323,U0762,email,2024-01-25 13:35:10,click
TP008898,U0927,organic_social,2024-01-25 13:54:30,impression
TP005636,U0587,organic_social,2024-01-25 14:01:33,click
TP006521,U0678,organic_social,2024-01-25 14:26:43,click
TP004709,U0487,paid_search,2024-01-25 14:27:00,impression
TP005295,U0548,organic_social,2024-01-25 14:29:44,impression
TP010798,U1123,direct,2024-01-25 14:31:24,click
TP003064,U0317,organic_social,2024-01-25 14:50:32,click
TP004406,U0457,direct,2024-01-25 14:53:09,click
TP000734,U0077,paid_search,2024-01-25 15:18:16,click
TP008013,U0832,display,2024-01-25 15:26:48,click
TP002920,U0300,direct,2024-01-25 15:27:33,click
TP007384,U0768,paid_search,2024-01-25 15:46:56,impression
TP007239,U0755,email,2024-01-25 15:50:39,click
TP002684,U0274,paid_search,2024-01-25 15:56:27,impression
TP010521,U1096,display,2024-01-25 16:06:47,impression
TP010066,U1048,organic_social,2024-01-25 16:08:21,impression
TP002087,U0212,paid_search,2024-01-25 16:17:57,click
TP007248,U0756,paid_search,2024-01-25 16:19:35,click
TP003116,U0323,email,2024-01-25 16:21:21,click
TP010615,U1106,paid_search,2024-01-25 16:24:23,click
TP005898,U0616,display,2024-01-25 16:32:43,click
TP006615,U0689,paid_search,2024-01-25 16:38:06,click
TP008604,U0898,organic_social,2024-01-25 16:38:52,click
TP002743,U0280,paid_search,2024-01-25 16:40:11,click
TP008458,U0881,email,2024-01-25 16:41:02,click
TP008822,U0920,organic_social,2024-01-25 16:42:58,click
TP002105,U0214,email,2024-01-25 16:53:28,click
TP005765,U0599,paid_search,2024-01-25 16:54:39,impression
TP002486,U0254,display,2024-01-25 16:58:08,click
TP000832,U0085,email,2024-01-25 17:00:45,click
TP000055,U0006,organic_social,2024-01-25 17:00:47,click
TP005719,U0595,paid_search,2024-01-25 17:27:00,click
TP004200,U0439,display,2024-01-25 17:33:37,click
TP000558,U0059,paid_search,2024-01-25 17:45:24,click
TP008890,U0927,organic_social,2024-01-25 18:02:29,click
TP008330,U0867,email,2024-01-25 18:09:04,click
TP000113,U0012,display,2024-01-25 18:16:00,click
TP005720,U0595,direct,2024-01-25 18:27:05,click
TP006038,U0627,email,2024-01-25 18:32:23,impression
TP003117,U0323,paid_search,2024-01-25 18:54:55,click
TP002194,U0223,paid_search,2024-01-25 18:55:35,click
TP006043,U0628,paid_search,2024-01-25 18:56:00,click
TP000114,U0012,paid_search,2024-01-25 19:00:14,click
TP003811,U0397,paid_search,2024-01-25 19:02:08,click
TP009097,U0946,paid_search,2024-01-25 19:03:34,click
TP010018,U1041,email,2024-01-25 19:05:02,click
TP010802,U1123,paid_search,2024-01-25 19:12:41,impression
TP010027,U1042,paid_search,2024-01-25 19:28:11,click
TP005899,U0616,paid_search,2024-01-25 19:33:27,click
TP009098,U0946,direct,2024-01-25 19:40:00,click
TP008288,U0861,paid_search,2024-01-25 19:41:27,click
TP002106,U0214,direct,2024-01-25 19:42:09,click
TP002283,U0231,display,2024-01-25 19:44:18,impression
TP002691,U0275,email,2024-01-25 20:00:09,click
TP000147,U0014,organic_social,2024-01-25 20:02:55,impression
TP002744,U0280,organic_social,2024-01-25 20:05:52,click
TP002243,U0227,organic_social,2024-01-25 20:11:49,click
TP003236,U0336,paid_search,2024-01-25 20:23:24,click
TP005234,U0542,direct,2024-01-25 20:27:08,click
TP010629,U1107,display,2024-01-25 20:30:53,click
TP000833,U0085,organic_social,2024-01-25 20:44:58,click
TP009629,U0998,paid_search,2024-01-25 20:45:39,click
TP010616,U1106,paid_search,2024-01-25 21:02:27,click
TP000115,U0012,direct,2024-01-25 21:07:31,click
TP009638,U0999,paid_search,2024-01-25 21:10:34,click
TP004475,U0463,display,2024-01-25 21:17:19,click
TP008459,U0881,display,2024-01-25 21:25:11,click
TP011206,U1164,paid_search,2024-01-25 21:27:20,click
TP001451,U0147,display,2024-01-25 21:31:02,click
TP009318,U0967,paid_search,2024-01-25 21:39:44,impression
TP003122,U0323,paid_search,2024-01-25 21:44:07,impression
TP008508,U0889,paid_search,2024-01-25 21:47:33,click
TP004071,U0424,email,2024-01-25 22:09:09,impression
TP005240,U0543,paid_search,2024-01-25 22:14:15,impression
TP000559,U0059,direct,2024-01-25 22:18:41,click
TP009565,U0991,organic_social,2024-01-25 22:21:43,click
TP007526,U0782,organic_social,2024-01-25 22:22:02,click
TP008305,U0863,organic_social,2024-01-25 22:34:32,click
TP006044,U0628,direct,2024-01-25 22:45:20,click
TP000001,U0001,organic_social,2024-01-25 22:49:11,click
TP002568,U0262,organic_social,2024-01-25 22:59:31,click
TP002244,U0227,paid_search,2024-01-25 23:00:25,click
TP007367,U0767,email,2024-01-25 23:11:16,click
TP010772,U1121,display,2024-01-25 23:17:36,click
TP000116,U0012,paid_search,2024-01-25 23:17:43,click
TP000581,U0062,display,2024-01-25 23:19:52,click
TP004624,U0480,paid_search,2024-01-25 23:31:56,click
TP007527,U0782,direct,2024-01-25 23:36:07,click
TP006723,U0701,paid_search,2024-01-25 23:54:52,impression
TP005285,U0548,paid_search,2024-01-26 00:00:02,click
TP010292,U1073,display,2024-01-26 00:00:06,click
TP004586,U0476,display,2024-01-26 00:06:53,impression
TP009712,U1006,direct,2024-01-26 00:08:30,click
TP004590,U0477,paid_search,2024-01-26 00:44:33,click
TP006350,U0659,email,2024-01-26 00:46:01,impression
TP009450,U0978,display,2024-01-26 00:47:54,click
TP001416,U0144,email,2024-01-26 00:58:50,click
TP002285,U0231,display,2024-01-26 01:08:17,impression
TP010293,U1073,direct,2024-01-26 01:12:22,click
TP010294,U1073,paid_search,2024-01-26 01:19:36,click
TP002502,U0257,email,2024-01-26 01:34:23,click
TP003812,U0397,paid_search,2024-01-26 01:36:02,click
TP000970,U0098,display,2024-01-26 02:29:59,click
TP005286,U0548,organic_social,2024-01-26 02:37:04,click
TP009337,U0969,display,2024-01-26 02:44:08,click
TP006964,U0728,organic_social,2024-01-26 02:51:59,click
TP004506,U0467,organic_social,2024-01-26 03:08:56,click
TP000971,U0098,paid_search,2024-01-26 03:13:28,click
TP002825,U0288,paid_search,2024-01-26 03:15:17,click
TP010295,U1073,direct,2024-01-26 03:18:59,click
TP004999,U0518,email,2024-01-26 03:27:34,impression
TP010601,U1104,email,2024-01-26 03:33:07,click
TP009936,U1033,paid_search,2024-01-26 03:37:55,click
TP003514,U0366,paid_search,2024-01-26 03:46:38,click
TP008775,U0915,paid_search,2024-01-26 03:50:32,click
TP000735,U0077,paid_search,2024-01-26 03:53:18,click
TP002692,U0275,display,2024-01-26 04:00:17,click
TP010773,U1121,paid_search,2024-01-26 04:02:43,click
TP010063,U1048,email,2024-01-26 04:03:03,click
TP006233,U0646,paid_search,2024-01-26 04:11:05,click
TP002190,U0222,organic_social,2024-01-26 04:18:52,click
TP009338,U0969,direct,2024-01-26 04:24:21,click
TP008605,U0898,paid_search,2024-01-26 04:29:09,click
TP008606,U0898,display,2024-01-26 04:53:54,click
TP011127,U1156,paid_search,2024-01-26 05:04:00,click
TP008823,U0920,paid_search,2024-01-26 05:17:25,click
TP001267,U0131,display,2024-01-26 05:28:00,click
TP006439,U0670,email,2024-01-26 05:32:43,impression
TP010457,U1089,display,2024-01-26 05:34:41,click
TP001488,U0151,organic_social,2024-01-26 05:34:57,click
TP003817,U0397,display,2024-01-26 05:45:35,impression
TP011128,U1156,direct,2024-01-26 05:46:45,click
TP000582,U0062,organic_social,2024-01-26 06:03:37,impression
TP001453,U0148,email,2024-01-26 06:17:09,click
TP000744,U0077,paid_search,2024-01-26 06:46:01,impression
TP006283,U0653,organic_social,2024-01-26 06:53:54,click
TP011535,U1195,paid_search,2024-01-26 07:01:25,click
TP002503,U0257,email,2024-01-26 07:19:55,click
TP010206,U1063,email,2024-01-26 07:20:16,click
TP005686,U0591,email,2024-01-26 07:27:34,click
TP002960,U0304,email,2024-01-26 07:30:44,click
TP004207,U0439,paid_search,2024-01-26 07:31:17,impression
TP007947,U0825,organic_social,2024-01-26 07:42:55,click
TP001662,U0169,paid_search,2024-01-26 07:45:20,click
TP008034,U0835,email,2024-01-26 07:54:50,click
TP009339,U0969,email,2024-01-26 08:04:46,click
TP007260,U0757,direct,2024-01-26 08:13:18,click
TP000457,U0048,paid_search,2024-01-26 08:17:04,click
TP010501,U1095,email,2024-01-26 08:35:29,click
TP000972,U0098,paid_search,2024-01-26 08:44:58,click
TP008018,U0833,email,2024-01-26 08:51:29,click
TP001422,U0144,paid_search,2024-01-26 08:52:53,impression
TP000973,U0098,paid_search,2024-01-26 09:07:28,click
TP001765,U0179,organic_social,2024-01-26 09:14:42,impression
TP004511,U0467,paid_search,2024-01-26 09:22:00,impression
TP002642,U0270,paid_search,2024-01-26 09:24:40,click
TP005900,U0616,paid_search,2024-01-26 09:32:32,click
TP009584,U0993,email,2024-01-26 09:39:57,click
TP002992,U0307,display,2024-01-26 09:49:46,impression
TP011536,U1195,organic_social,2024-01-26 10:10:31,click
TP002088,U0212,organic_social,2024-01-26 10:12:52,click
TP000680,U0070,email,2024-01-26 10:16:25,impression
TP005818,U0607,paid_search,2024-01-26 10:21:28,click
TP009498,U0984,organic_social,2024-01-26 10:24:17,click
TP006441,U0671,email,2024-01-26 10:24:47,click
TP008920,U0930,display,2024-01-26 10:29:04,click
TP000002,U0001,display,2024-01-26 10:30:09,click
TP003237,U0336,email,2024-01-26 10:34:47,click
TP001569,U0159,organic_social,2024-01-26 11:04:07,click
TP001452,U0147,organic_social,2024-01-26 11:13:03,click
