conversion_id,user_id,conversion_timestamp,revenue
CONV001091,U0489,2024-02-26 02:08:39.642271,213.7
CONV002631,U0233,2024-02-26 07:07:51.000000,173.29
CONV000663,U0254,2024-02-17 03:00:41.932357,426.97
CONV002195,U0343,2024-02-23 09:35:06.000000,383.13
CONV002607,U0169,2024-01-09 02:55:35.000000,297.08
CONV001852,U0097,2024-02-29 02:31:04.000000,187.09
CONV003170,U0216,2024-02-20 23:36:24.000000,14.88
CONV001631,U0330,2024-03-24 14:55:04.000000,283.13
CONV001362,U0393,2024-03-10 08:38:11.223148,95.95
CONV001829,U0123,2024-03-24 18:51:40.000000,280.24
CONV003271,U0187,2024-02-20 09:02:10.000000,154.98
CONV002130,U0039,2024-03-03 18:41:38.000000,114.32
CONV002311,U0465,2024-03-31 02:44:54.000000,387.81
CONV000993,U0434,2024-01-27 01:44:28.596856,135.18
CONV002157,U0571,2024-01-14 17:23:41.000000,93.39
CONV000052,T0026,2024-02-18 23:28:28.137602,234.02
CONV001408,U0055,2024-02-04 20:16:42.000000,341.45
CONV002627,U0001,2024-01-25 02:30:40.000000,385.33
CONV003141,U0298,2024-03-07 02:37:26.000000,339.94
CONV002350,U0191,2024-03-16 08:30:44.000000,398.84
CONV003087,U0197,2024-01-06 20:46:18.000000,291.83
CONV001209,U0559,2024-03-11 12:05:46.673756,108.73
CONV002048,U0258,2024-02-01 22:22:41.000000,295.31
CONV000796,U0327,2024-03-01 04:55:02.237215,95.48
CONV001478,U0098,2024-03-10 08:23:36.000000,324.06
CONV000071,T0036,2024-03-25 14:50:43.000000,44.75
CONV000108,T0054,2024-02-28 00:46:59.711653,165.69
CONV002296,U0332,2024-01-20 06:08:07.000000,106.71
CONV002912,U0053,2024-03-30 20:43:11.000000,265.36
CONV001932,U0269,2024-02-10 22:30:56.000000,129.23
CONV000146,T0073,2024-03-07 23:08:33.058775,110.81
CONV000328,U0072,2024-03-22 22:36:36.378379,356.07
CONV000276,U0044,2024-03-26 18:44:25.145273,17.77
CONV002212,U0261,2024-01-07 14:47:53.000000,118.66
CONV000902,U0381,2024-02-03 15:24:43.777750,-121.44
CONV001474,U0146,2024-03-18 13:58:40.000000,224.17
CONV002011,U0538,2024-01-29 00:51:25.000000,223.67
CONV000113,T0057,2024-02-13 11:39:00.000000,20.74
CONV002736,U0409,2024-01-10 13:21:32.000000,155.53
CONV002941,U0155,2024-03-22 18:09:09.000000,55.5
CONV001532,U0395,2024-01-17 23:36:36.000000,380.32
CONV002015,U0207,2024-01-23 23:51:46.000000,378.44
CONV001479,U0309,2024-02-04 19:29:35.000000,143.77
CONV000058,T0029,2024-02-03 22:12:02.624584,175.11
CONV002599,U0605,2024-02-27 07:07:58.000000,157.72
CONV000565,U0196,2024-03-17 18:40:19.108671,263.23
CONV002068,U0620,2024-02-12 11:02:39.000000,387.93
CONV000524,U0174,2024-03-03 05:44:37.116061,144.55
CONV002690,U0358,2024-01-21 09:48:54.000000,15.13
CONV002742,U0138,2024-01-26 12:41:27.000000,354.03
CONV002525,U0478,2024-02-06 02:14:18.000000,282.21
CONV001764,U0395,2024-03-09 00:57:18.000000,120.33
CONV001280,U0596,2024-02-15 00:58:35.968871,102.94
CONV000009,T0005,2024-02-19 16:47:20.000000,64.69
CONV002103,U0331,2024-01-26 09:51:22.000000,211.43
CONV002700,U0540,2024-01-08 06:27:37.000000,16.74
CONV002536,U0114,2024-02-14 12:14:39.000000,33.56
CONV002982,U0032,2024-02-02 03:57:13.000000,46.25
CONV001502,U0418,2024-01-18 08:08:11.000000,107.37
CONV000511,U0168,2024-01-18 14:55:50.852779,384.22
CONV001779,U0390,2024-03-09 11:41:36.000000,101.7
CONV002896,U0505,2024-03-15 06:17:09.000000,395.16
CONV002220,U0389,2024-01-04 07:04:30.000000,208.61
CONV002379,U0426,2024-01-10 05:13:49.000000,155.27
CONV001833,U0599,2024-02-03 15:21:45.000000,184.25
CONV002102,U0288,2024-02-16 21:16:10.000000,245.31
CONV000455,U0144,2024-02-27 08:11:19.881659,196.2
CONV002796,U0497,2024-03-29 08:08:46.000000,125.79
CONV002199,U0113,2024-02-12 18:55:11.000000,106.0
CONV000868,U0363,2024-01-08 03:32:37.970525,412.78
CONV001070,U0478,2024-01-06 11:30:11.433356,427.91
CONV002466,U0025,2024-03-07 11:44:05.000000,179.94
CONV002186,U0080,2024-02-28 21:05:38.000000,56.8
CONV000335,U0076,2024-02-08 22:54:17.352388,505.97
CONV002077,U0202,2024-01-14 22:42:28.000000,16.32
CONV001988,U0003,2024-03-07 05:08:31.000000,160.67
CONV001733,U0210,2024-01-22 01:09:03.000000,349.42
CONV000510,U0167,2024-02-17 22:55:48.402040,517.35
CONV000833,U0347,2024-03-11 04:23:24.771175,161.4
CONV002297,U0405,2024-01-25 14:16:00.000000,149.43
CONV002763,U0101,2024-01-21 03:28:25.000000,162.2
CONV000741,U0293,2024-03-08 18:50:23.957018,172.33
CONV002347,U0117,2024-01-19 19:15:39.000000,330.15
CONV000309,U0061,2024-02-27 15:17:58.506558,191.76
CONV000715,U0281,2024-02-11 11:43:20.971628,60.38
CONV000419,U0126,2024-03-06 11:55:23.720854,142.57
CONV000902,U0381,2024-02-02 20:37:20.934472,173.61
CONV002876,U0589,2024-02-08 11:39:10.000000,183.29
CONV003038,U0455,2024-02-13 21:12:40.000000,357.89
CONV001593,U0244,2024-02-06 12:52:52.000000,168.67
CONV002533,U0400,2024-02-13 10:38:39.000000,15.8
CONV002771,U0037,2024-03-05 22:16:11.000000,390.47
CONV002842,U0114,2024-02-15 23:07:12.000000,72.31
CONV001618,U0064,2024-01-22 06:48:14.000000,391.93
CONV003185,U0276,2024-03-19 20:52:37.000000,65.24
CONV001018,U0448,2024-03-20 14:51:49.647807,213.11
CONV000389,U0110,2024-03-20 00:15:48.569180,118.65
CONV001624,U0443,2024-02-16 19:59:27.000000,280.5
CONV001115,U0503,2024-01-19 08:37:35.690961,434.02
CONV002181,U0111,2024-01-21 13:16:57.000000,382.95
CONV001789,U0212,2024-02-06 16:15:13.000000,150.71
CONV000314,U0065,2024-02-06 04:02:35.695423,492.5
CONV000826,U0342,2024-03-16 07:01:08.428835,266.41
CONV002030,U0372,2024-03-17 14:58:47.000000,168.17
CONV000204,U0003,2024-03-20 00:49:21.203121,258.29
CONV000273,U0043,2024-03-05 11:11:16.770366,490.8
CONV001915,U0015,2024-02-11 08:23:09.000000,51.47
CONV000654,U0250,2024-03-13 23:36:20.430018,39.58
CONV000206,U0005,2024-02-15 03:27:05.807188,264.63
CONV001406,U0500,2024-03-01 16:12:36.000000,226.26
CONV001088,U0488,2024-02-07 10:10:56.634933,381.66
CONV000423,U0128,2024-02-01 14:39:58.832247,210.9
CONV001226,U0568,2024-02-11 00:23:49.003658,70.38
CONV000437,U0135,2024-03-02 04:10:00.869525,224.62
CONV000167,T0084,2024-03-17 21:37:30.000000,43.91
CONV001320,U0616,2024-02-13 15:42:03.065860,321.47
CONV000051,T0026,2024-02-18 11:14:00.000000,79.54
CONV002670,U0035,2024-03-26 21:57:05.000000,16.55
CONV001686,U0321,2024-02-17 17:33:56.000000,151.84
CONV001765,U0588,2024-03-11 04:06:10.000000,368.33
CONV003282,U0560,2024-03-22 20:20:57.000000,19.33
CONV000176,T0088,2024-03-14 20:16:15.922741,210.06
CONV002769,U0376,2024-01-15 14:01:44.000000,340.63
CONV003010,U0288,2024-02-29 09:38:28.000000,94.86
CONV002149,U0370,2024-01-20 17:50:12.000000,206.7
CONV002794,U0619,2024-01-15 08:02:25.000000,31.39
CONV002522,U0550,2024-01-06 05:20:17.000000,51.4
CONV002135,U0180,2024-03-10 14:14:45.000000,213.12
CONV001921,U0297,2024-02-07 09:45:36.000000,315.47
CONV001465,U0580,2024-03-06 15:16:54.000000,314.63
CONV001701,U0157,2024-02-23 23:35:53.000000,310.39
CONV000803,U0331,2024-02-22 16:57:30.238160,513.3
CONV002754,U0259,2024-02-12 03:08:35.000000,200.48
CONV001653,U0297,2024-01-08 13:22:15.000000,324.33
CONV000307,U0061,2024-01-15 20:06:04.043416,313.05
CONV002435,U0058,2024-01-03 02:18:34.000000,338.27
CONV002703,U0220,2024-02-11 12:21:38.000000,384.44
CONV001329,U0051,2024-03-10 08:28:31.019193,158.48
CONV002913,U0048,2024-02-19 09:08:04.000000,247.42
CONV000427,U0130,2024-01-19 15:27:30.261352,205.17
CONV000265,U0039,2024-03-26 16:28:13.746308,49.11
CONV003192,U0307,2024-01-22 03:09:08.000000,190.57
CONV002232,U0528,2024-03-01 10:50:12.000000,71.61
CONV002352,U0620,2024-03-08 22:48:08.000000,389.2
CONV000720,U0284,2024-02-18 00:36:02.530526,122.08
CONV000322,U0068,2024-02-29 08:15:12.126465,325.3
CONV002293,U0272,2024-03-16 15:05:53.000000,275.14
CONV001414,U0135,2024-01-02 02:27:29.000000,309.35
CONV002939,U0447,2024-02-22 10:20:18.000000,145.21
CONV002136,U0252,2024-03-22 21:35:43.000000,207.22
CONV002914,U0459,2024-02-01 13:44:55.000000,40.21
CONV002768,U0053,2024-03-21 05:50:20.000000,173.95
CONV002235,U0150,2024-02-21 12:09:17.000000,365.54
CONV000670,U0257,2024-02-27 20:06:39.526672,494.74
CONV001814,U0191,2024-01-22 03:35:41.000000,334.42
CONV003157,U0576,2024-01-21 02:57:46.000000,33.45
CONV003146,U0615,2024-02-23 03:24:06.000000,269.86
CONV000054,T0027,2024-01-12 02:40:34.943119,212.02
CONV001934,U0473,2024-01-17 13:59:01.000000,336.03
CONV002570,U0511,2024-01-14 14:48:19.000000,364.9
CONV001087,U0487,2024-03-15 01:46:29.251120,390.07
CONV001806,U0140,2024-02-16 20:09:55.000000,227.62
CONV001189,U0547,2024-03-02 02:36:24.519897,186.06
CONV001193,U0549,2024-03-15 21:06:47.563087,432.19
CONV001052,U0470,2024-02-23 07:01:13.121428,517.08
CONV001495,U0269,2024-03-13 19:19:08.000000,207.26
CONV002655,U0385,2024-02-10 16:10:07.000000,219.83
CONV000554,U0190,2024-01-06 07:18:17.686028,184.94
CONV002285,U0079,2024-03-14 01:29:28.000000,192.21
CONV000228,U0017,2024-01-15 21:41:19.902135,519.52
CONV000660,U0252,2024-03-29 17:45:07.865564,43.67
CONV000709,U0279,2024-01-14 12:32:39.595378,233.51
CONV000903,U0381,2024-02-25 12:12:36.337274,254.01
CONV000255,U0033,2024-03-29 11:59:21.419927,-146.39
CONV000819,U0338,2024-01-06 08:02:06.312130,256.26
CONV000494,U0160,2024-01-20 20:03:34.886894,494.46
CONV003081,U0363,2024-02-18 12:42:31.000000,141.8
CONV001436,U0192,2024-02-18 05:56:24.000000,26.87
CONV003112,U0285,2024-03-27 17:28:36.000000,109.28
CONV000805,U0331,2024-03-27 07:05:13.569358,202.5
CONV002215,U0010,2024-03-22 04:17:15.000000,73.18
CONV001440,U0419,2024-03-18 23:53:18.000000,59.45
CONV001212,U0561,2024-02-20 05:23:03.560548,161.16
CONV000527,U0175,2024-01-20 04:35:37.428092,356.86
CONV000248,U0029,2024-03-29 10:27:18.826356,205.34
CONV000303,U0058,2024-02-27 04:30:05.586787,135.32
CONV002557,U0073,2024-01-04 15:14:53.000000,87.27
CONV001241,U0577,2024-02-20 10:32:47.000234,256.2
CONV002446,U0522,2024-01-04 15:56:49.000000,61.37
CONV002421,U0013,2024-03-06 02:34:10.000000,81.5
CONV001305,U0608,2024-03-17 02:53:32.856910,70.26
CONV002831,U0365,2024-02-26 14:54:16.000000,143.14
CONV002456,U0605,2024-02-13 19:10:42.000000,251.55
CONV001996,U0562,2024-03-06 13:50:10.000000,103.67
CONV001913,U0047,2024-02-01 22:56:21.000000,186.29
CONV001263,U0590,2024-01-22 12:48:15.786601,107.11
CONV002128,U0361,2024-01-03 00:45:22.000000,309.42
CONV003232,U0010,2024-01-31 22:41:17.000000,54.79
CONV000707,U0278,2024-01-23 07:43:20.948440,128.96
CONV002440,U0454,2024-03-11 03:22:16.000000,223.26
CONV001588,U0386,2024-01-28 13:49:34.000000,393.64
CONV003080,U0182,2024-02-24 07:40:01.000000,68.56
CONV000784,U0318,2024-03-18 06:47:53.672763,147.17
CONV001649,U0559,2024-02-25 01:23:59.000000,146.64
CONV002793,U0370,2024-03-15 18:33:17.000000,69.09
CONV000260,U0037,2024-02-25 23:15:30.159392,476.74
CONV003239,U0581,2024-01-02 00:22:31.000000,250.7
CONV000851,U0354,2024-02-12 22:22:10.275771,155.68
CONV000290,U0052,2024-01-16 04:55:34.276342,85.36
CONV000846,U0353,2024-01-06 06:46:00.503277,166.99
CONV002047,U0060,2024-02-28 22:35:03.000000,231.66
CONV000475,U0152,2024-01-20 19:38:29.527820,228.18
CONV001879,U0039,2024-02-13 17:37:30.000000,77.92
CONV000549,U0187,2024-02-23 15:44:34.454789,20.37
CONV001068,U0476,2024-02-16 14:15:22.290467,400.79
CONV002095,U0109,2024-02-28 00:10:17.000000,375.08
CONV002154,U0044,2024-02-09 04:38:04.000000,24.51
CONV002753,U0025,2024-02-12 11:01:05.000000,267.31
CONV000937,U0399,2024-03-27 16:32:50.263514,231.4
CONV002318,U0056,2024-01-25 18:57:39.000000,109.29
CONV003097,U0176,2024-02-01 07:40:49.000000,69.98
CONV000243,U0027,2024-01-29 17:04:22.296533,228.37
CONV002333,U0043,2024-02-23 22:18:59.000000,211.6
CONV000400,U0115,2024-02-16 13:59:32.386861,298.89
CONV001633,U0588,2024-03-13 01:23:35.000000,56.26
CONV002260,U0114,2024-03-08 03:33:30.000000,243.67
CONV000267,U0041,2024-02-05 15:07:31.939908,266.32
CONV002035,U0281,2024-02-23 19:56:10.000000,341.66
CONV002824,U0239,2024-02-10 15:00:16.000000,67.31
CONV002391,U0101,2024-03-24 21:21:02.000000,50.98
CONV000334,U0075,2024-01-25 12:41:59.523007,139.6
CONV000971,U0417,2024-02-29 13:36:04.121748,425.73
CONV002340,U0082,2024-01-23 05:10:23.000000,380.04
CONV002288,U0005,2024-03-20 07:10:59.000000,24.9
CONV000935,U0397,2024-02-29 04:55:06.070073,412.23
CONV000725,U0287,2024-01-26 11:33:49.044895,462.38
CONV001183,U0543,2024-02-26 09:22:14.635494,65.84
CONV000093,T0047,2024-03-10 20:58:46.000000,70.91
CONV000361,U0094,2024-01-15 04:34:38.975815,437.5
CONV000443,U0138,2024-03-30 00:29:13.733013,399.03
CONV001491,U0138,2024-02-04 20:29:28.000000,45.7
CONV002177,U0078,2024-03-09 15:08:09.000000,101.08
CONV000634,U0240,2024-02-12 03:06:53.353334,353.12
CONV002642,U0250,2024-03-21 09:32:35.000000,376.68
CONV001518,U0144,2024-03-06 00:35:17.000000,49.64
CONV002305,U0084,2024-02-10 17:06:10.000000,245.27
CONV001489,U0203,2024-03-12 06:20:17.000000,209.54
CONV000101,T0051,2024-02-17 07:45:15.000000,53.9
CONV002310,U0479,2024-02-12 02:04:30.000000,115.96
CONV000622,U0233,2024-03-12 03:32:13.406567,72.39
CONV002282,U0260,2024-03-19 23:25:38.000000,37.06
CONV000759,U0305,2024-02-05 04:48:08.563529,516.83
CONV002836,U0294,2024-02-02 14:35:34.000000,93.03
CONV003231,U0606,2024-03-20 17:17:20.000000,113.85
CONV002608,U0486,2024-01-13 05:31:24.000000,350.62
CONV002008,U0489,2024-02-12 03:26:51.000000,71.57
CONV000939,U0400,2024-01-26 08:48:51.597378,462.17
CONV000577,U0205,2024-02-23 02:39:57.863922,442.18
CONV000430,U0132,2024-01-07 12:19:28.029697,154.81
CONV003078,U0231,2024-02-29 14:45:02.000000,96.17
CONV002144,U0038,2024-01-29 00:55:46.000000,17.8
CONV000462,U0147,2024-02-26 12:14:01.865901,305.71
CONV000946,U0403,2024-03-13 23:28:15.443473,410.87
CONV002325,U0608,2024-01-20 11:53:21.000000,39.17
CONV000625,U0234,2024-03-18 07:29:09.014311,230.03
CONV000853,U0355,2024-01-20 04:17:29.460359,52.44
CONV000444,U0139,2024-01-28 20:20:13.375414,487.54
CONV002361,U0151,2024-03-29 15:52:07.000000,142.52
CONV001734,U0416,2024-02-02 17:03:54.000000,212.9
CONV002302,U0193,2024-01-18 04:23:35.000000,337.27
CONV002241,U0340,2024-03-01 06:14:17.000000,123.6
CONV003092,U0579,2024-01-20 06:54:46.000000,342.08
CONV003036,U0396,2024-01-30 19:25:55.000000,51.5
CONV003229,U0092,2024-01-04 18:20:19.000000,323.78
CONV000636,U0241,2024-02-20 03:20:39.206284,199.82
CONV001629,U0613,2024-03-07 19:11:44.000000,306.68
CONV000895,U0377,2024-02-18 15:45:07.233917,154.15
CONV002843,U0277,2024-01-07 18:24:15.000000,305.45
CONV003088,U0612,2024-01-19 08:01:05.000000,330.87
CONV002208,U0018,2024-03-26 21:00:04.000000,117.39
CONV002061,U0066,2024-02-02 01:22:02.000000,323.0
CONV002955,U0199,2024-02-09 04:13:27.000000,215.85
CONV001328,U0604,2024-03-10 08:31:14.740944,128.62
CONV000281,U0048,2024-01-24 17:05:35.966882,125.12
CONV002871,U0164,2024-02-04 10:22:50.000000,45.81
CONV001620,U0073,2024-02-14 16:10:04.000000,98.29
CONV002053,U0193,2024-01-06 12:20:16.000000,265.54
CONV001828,U0194,2024-02-29 18:19:24.000000,347.8
CONV002160,U0158,2024-01-23 02:04:58.000000,142.61
CONV000662,U0253,2024-03-07 21:24:49.959044,384.34
CONV000701,U0276,2024-01-11 18:58:45.982585,395.46
CONV000593,U0214,2024-01-24 15:42:09.496719,165.13
CONV000574,U0203,2024-03-07 01:17:04.889248,424.08
CONV002881,U0243,2024-03-23 18:02:56.000000,385.51
CONV002312,U0470,2024-02-14 21:55:37.000000,140.66
CONV001793,U0575,2024-02-04 15:18:23.000000,260.94
CONV000042,T0021,2024-01-26 14:01:43.732398,149.74
CONV000867,U0362,2024-02-10 00:36:36.565534,35.89
CONV001400,U0248,2024-01-22 16:21:37.000000,173.37
CONV000261,U0037,2024-03-22 09:35:31.141577,-18.08
CONV001024,U0454,2024-01-19 04:35:05.541671,128.43
CONV003241,U0618,2024-02-17 13:23:57.000000,244.11
CONV002931,U0567,2024-02-14 02:34:27.000000,201.92
CONV001422,U0277,2024-01-24 09:31:22.000000,209.11
CONV000418,U0126,2024-01-22 12:54:40.285531,370.31
CONV002353,U0212,2024-03-16 08:35:15.000000,364.49
CONV000563,U0194,2024-02-06 16:42:14.571486,137.41
CONV001984,U0573,2024-02-07 13:47:35.000000,281.31
CONV002999,U0383,2024-03-30 06:02:07.000000,397.37
CONV000053,T0027,2024-01-11 18:08:42.000000,66.32
CONV003069,U0415,2024-03-18 13:24:49.000000,350.42
CONV003166,U0312,2024-03-19 15:40:38.000000,152.6
CONV000210,U0008,2024-01-09 08:12:36.051252,291.23
CONV002657,U0113,2024-01-12 07:08:53.000000,13.59
CONV002104,U0113,2024-02-03 14:22:47.000000,350.31
CONV001998,U0495,2024-02-28 09:11:58.000000,75.83
CONV000887,U0372,2024-02-02 05:22:19.571820,518.53
CONV000450,U0142,2024-02-27 23:16:58.113623,438.4
CONV001777,U0252,2024-01-03 08:24:38.000000,216.54
CONV000578,U0205,2024-03-14 02:16:13.042923,153.42
CONV001741,U0405,2024-03-16 18:05:42.000000,92.54
CONV001093,U0490,2024-02-25 10:38:36.378848,153.49
CONV002668,U0365,2024-01-24 16:38:23.000000,372.55
CONV002196,U0119,2024-01-27 07:01:38.000000,229.46
CONV002848,U0245,2024-03-24 19:43:24.000000,303.79
CONV001384,U0032,2024-01-11 00:02:19.000000,11.04
CONV002709,U0442,2024-03-23 16:46:47.000000,315.57
CONV002106,U0180,2024-01-18 10:51:14.000000,186.79
CONV000917,U0388,2024-03-11 19:24:38.836288,114.47
CONV000241,U0025,2024-03-05 22:05:52.773398,159.88
CONV001040,U0463,2024-02-10 18:50:05.655248,268.58
CONV000723,U0286,2024-01-30 10:37:57.064608,333.21
CONV003003,U0264,2024-02-07 14:14:02.000000,350.14
CONV001531,U0393,2024-03-28 06:50:31.000000,337.0
CONV001306,U0609,2024-03-04 05:16:00.216172,270.69
CONV001194,U0550,2024-01-25 14:43:13.208473,95.66
CONV000562,U0193,2024-02-18 00:04:48.825340,183.05
CONV000847,U0353,2024-01-14 03:03:01.503210,138.34
CONV000547,U0187,2024-02-05 01:05:27.896962,357.28
CONV001134,U0512,2024-03-27 03:43:51.124590,285.87
CONV001513,U0437,2024-03-24 02:47:39.000000,93.65
CONV001198,U0553,2024-02-05 03:47:06.019191,191.4
CONV000657,U0252,2024-01-13 21:03:15.694712,105.73
CONV001556,U0098,2024-03-17 16:49:49.000000,200.63
CONV003095,U0083,2024-01-28 06:50:17.000000,383.98
CONV001709,U0487,2024-03-10 07:06:03.000000,180.99
CONV001416,U0276,2024-02-05 11:10:41.000000,171.87
CONV002254,U0093,2024-03-21 06:10:40.000000,232.29
CONV001715,U0423,2024-02-28 20:20:13.000000,150.3
CONV003059,U0524,2024-03-02 11:22:31.000000,253.33
CONV001410,U0265,2024-01-19 14:49:35.000000,19.73
CONV001859,U0268,2024-03-28 08:47:12.000000,376.44
CONV001412,U0558,2024-02-22 22:12:34.000000,281.77
CONV003278,U0564,2024-01-10 11:39:05.000000,357.01
CONV000278,U0046,2024-01-20 13:40:49.511861,375.45
CONV001332,U0250,2024-03-10 09:52:50.374981,246.34
CONV000987,U0431,2024-01-23 05:31:33.677743,207.58
CONV002012,U0443,2024-03-24 13:35:27.000000,223.53
CONV002380,U0079,2024-01-21 07:58:46.000000,60.61
CONV003227,U0326,2024-02-20 05:11:53.000000,148.43
CONV002265,U0252,2024-02-19 17:09:42.000000,350.4
CONV000330,U0074,2024-02-15 15:59:48.881973,23.95
CONV001301,U0606,2024-03-14 00:19:56.928949,434.93
CONV001102,U0495,2024-01-13 01:44:15.083063,238.37
CONV001097,U0493,2024-02-20 06:42:53.791349,36.67
CONV000996,U0436,2024-02-29 20:34:49.473641,30.82
CONV001691,U0104,2024-01-16 03:54:38.000000,270.45
CONV001374,U0560,2024-03-17 15:27:50.000000,336.61
CONV000688,U0269,2024-01-22 16:12:40.318975,176.2
CONV000162,T0081,2024-01-02 23:15:24.898332,214.44
CONV002555,U0247,2024-01-22 01:47:42.000000,176.57
CONV002156,U0036,2024-03-29 04:25:34.000000,19.65
CONV002594,U0290,2024-02-14 10:49:23.000000,135.06
CONV002118,U0016,2024-03-15 21:34:18.000000,310.74
CONV001544,U0167,2024-02-16 01:58:10.000000,257.7
CONV001063,U0475,2024-01-23 00:02:33.215281,212.82
CONV001000,U0437,2024-02-24 02:14:10.458560,-422.16
CONV000111,T0056,2024-02-29 04:39:43.000000,77.07
CONV002683,U0181,2024-03-25 03:27:20.000000,362.02
CONV001843,U0384,2024-03-12 03:03:56.000000,84.31
CONV003043,U0090,2024-03-08 01:00:35.000000,384.86
CONV003024,U0554,2024-03-10 05:47:09.000000,279.93
CONV002972,U0541,2024-02-17 14:24:13.000000,137.75
CONV000832,U0346,2024-02-23 08:09:18.006322,-78.52
CONV000368,U0098,2024-03-15 01:43:48.824429,191.77
CONV000239,U0024,2024-03-14 21:24:57.643882,195.44
CONV000153,T0077,2024-03-09 09:05:39.000000,20.64
CONV000892,U0375,2024-03-29 02:15:41.124951,49.02
CONV000288,U0051,2024-01-23 08:46:51.137667,290.64
CONV000149,T0075,2024-03-22 20:29:02.000000,71.39
CONV001365,U0150,2024-03-10 09:17:34.444395,249.13
CONV002928,U0224,2024-02-03 10:00:11.000000,396.52
CONV003055,U0404,2024-02-04 04:01:11.000000,347.27
CONV001987,U0296,2024-01-31 08:11:08.000000,75.13
CONV001315,U0613,2024-02-16 03:07:40.728688,110.83
CONV001484,U0216,2024-01-09 16:45:21.000000,316.82
CONV000411,U0122,2024-01-29 16:38:45.343065,177.3
CONV000694,U0273,2024-01-08 22:56:46.066739,182.42
CONV001840,U0294,2024-01-09 08:29:23.000000,142.97
CONV000683,U0266,2024-01-17 07:03:40.254150,233.4
CONV002970,U0023,2024-02-29 06:17:41.000000,64.65
CONV002016,U0127,2024-01-29 07:53:13.000000,329.66
CONV001548,U0193,2024-01-13 15:38:17.000000,247.16
CONV001679,U0241,2024-02-22 07:33:42.000000,263.21
CONV002546,U0247,2024-01-20 00:29:52.000000,72.04
CONV003208,U0008,2024-03-31 04:59:21.000000,66.05
CONV002236,U0374,2024-03-27 10:45:53.000000,274.68
CONV001700,U0167,2024-01-05 09:50:01.000000,18.53
CONV001377,U0318,2024-03-12 08:44:45.000000,90.65
CONV002841,U0545,2024-03-23 13:03:30.000000,208.54
CONV001576,U0456,2024-01-28 14:18:17.000000,391.24
CONV002377,U0531,2024-02-19 00:55:25.000000,340.56
CONV002979,U0379,2024-01-07 08:22:46.000000,140.17
CONV001836,U0227,2024-01-05 16:22:58.000000,54.55
CONV001357,U0258,2024-03-10 08:37:56.737465,74.92
CONV001702,U0556,2024-03-28 03:09:26.000000,303.87
CONV002699,U0168,2024-01-07 19:28:38.000000,213.08
CONV001121,U0505,2024-02-29 04:51:00.851164,223.36
CONV002795,U0224,2024-03-15 09:23:08.000000,237.39
CONV000927,U0393,2024-03-27 03:19:49.548072,510.36
CONV002865,U0024,2024-03-24 14:04:16.000000,58.34
CONV000429,U0131,2024-03-19 00:36:24.482022,160.24
CONV000910,U0385,2024-03-22 05:33:26.511010,511.72
CONV000191,T0096,2024-02-10 22:35:14.000000,79.92
CONV001316,U0614,2024-03-26 16:26:21.883084,358.62
CONV003042,U0399,2024-03-01 03:14:03.000000,224.89
CONV002605,U0007,2024-01-26 13:13:58.000000,392.22
CONV001369,U0084,2024-03-08 21:06:18.000000,249.67
CONV001228,U0569,2024-01-07 06:10:13.535379,483.75
CONV002316,U0576,2024-02-07 04:54:44.000000,29.49
CONV001225,U0568,2024-02-09 21:48:06.502889,195.51
CONV002776,U0576,2024-03-23 18:55:28.000000,325.34
CONV001327,U0620,2024-03-23 23:56:55.477769,399.22
CONV001652,U0540,2024-02-18 11:09:34.000000,331.22
CONV002929,U0233,2024-02-22 01:00:02.000000,91.49
CONV001054,U0471,2024-02-25 04:46:58.143290,428.19
CONV000340,U0080,2024-03-23 13:30:26.844060,453.84
CONV000136,T0068,2024-02-12 07:37:55.284523,145.71
CONV001022,U0452,2024-01-17 07:30:35.330905,55.88
CONV000896,U0378,2024-02-03 21:04:36.662699,364.71
CONV000024,T0012,2024-02-09 23:40:46.731069,125.05
CONV002662,U0300,2024-01-30 09:22:02.000000,282.2
CONV000459,U0146,2024-02-10 04:02:39.279649,282.42
CONV000274,U0043,2024-03-05 22:04:06.694570,419.52
CONV002652,U0408,2024-02-15 13:24:46.000000,122.74
CONV000584,U0208,2024-01-17 04:06:58.955564,204.27
CONV003011,U0304,2024-02-24 07:04:40.000000,97.14
CONV002384,U0102,2024-02-06 12:30:27.000000,271.78
CONV003297,U0334,2024-03-21 15:26:45.000000,371.21
CONV000585,U0209,2024-01-23 07:56:03.337343,509.83
CONV001525,U0251,2024-02-04 04:59:12.000000,221.27
CONV002958,U0132,2024-02-21 06:03:31.000000,221.04
CONV002063,U0051,2024-01-31 17:57:14.000000,194.6
CONV000776,U0313,2024-01-08 20:11:13.943914,287.66
CONV002269,U0483,2024-03-22 07:42:35.000000,313.7
CONV001456,U0518,2024-02-24 19:59:48.000000,29.82
CONV001981,U0114,2024-01-31 23:43:49.000000,303.14
CONV001043,U0465,2024-01-18 09:33:51.781023,326.36
CONV000102,T0051,2024-02-17 17:47:07.617627,214.59
CONV002486,U0531,2024-02-05 21:44:10.000000,309.39
CONV001708,U0269,2024-02-15 20:28:30.000000,85.59
CONV000237,U0023,2024-01-06 03:14:11.357633,112.45
CONV002870,U0132,2024-01-05 19:53:09.000000,68.93
CONV002989,U0392,2024-02-08 03:39:33.000000,68.99
CONV002303,U0450,2024-03-30 03:27:21.000000,48.99
