employee_id,business_unit_id,review_date,rating,reviewer_id,review_cycle
EMP-0439,BU-02,2024-03-05,Meets,MGR-BU-02-05,Q1-2024
EMP-0440,BU-02,2024-02-18,Meets,MGR-BU-02-02,Q1-2024
EMP-0441,BU-02,2024-01-22,Exceeds,MGR-BU-02-09,Q1-2024
EMP-0442,BU-02,2024-01-13,Meets,MGR-BU-02-02,Q1-2024
EMP-0443,BU-02,2024-02-25,Exceeds,MGR-BU-02-13,Q1-2024
EMP-0444,BU-02,2024-01-31,Meets,MGR-BU-02-06,Q1-2024
EMP-0445,BU-02,2024-02-09,Exceeds,MGR-BU-02-04,Q1-2024
EMP-0446,BU-02,2024-03-16,Exceeds,MGR-BU-02-07,Q1-2024
EMP-0447,BU-02,2024-01-03,Meets,MGR-BU-02-03,Q1-2024
EMP-0448,BU-02,2024-02-13,Exceeds,MGR-BU-02-03,Q1-2024
EMP-0449,BU-02,2024-02-01,Meets,MGR-BU-02-13,Q1-2024
EMP-0451,BU-02,2024-03-01,Meets,MGR-BU-02-14,Q1-2024
EMP-0452,BU-02,2024-03-23,Meets,MGR-BU-02-01,Q1-2024
EMP-0453,BU-02,2024-01-27,Exceeds,MGR-BU-02-05,Q1-2024
EMP-0454,BU-02,2024-02-05,Exceeds,MGR-BU-02-16,Q1-2024
EMP-0457,BU-02,2024-03-16,Exceeds,MGR-BU-02-10,Q1-2024
EMP-0458,BU-02,2024-03-28,Meets,MGR-BU-02-16,Q1-2024
EMP-0459,BU-02,2024-01-26,Meets,MGR-BU-02-12,Q1-2024
EMP-0460,BU-02,2024-03-09,Needs Improvement,MGR-BU-02-09,Q1-2024
EMP-0461,BU-02,2024-02-07,Meets,MGR-BU-02-11,Q1-2024
EMP-0462,BU-02,2024-02-05,Exceeds,MGR-BU-02-19,Q1-2024
EMP-0463,BU-02,2024-02-17,Meets,MGR-BU-02-02,Q1-2024
EMP-0464,BU-02,2024-02-13,Needs Improvement,MGR-BU-02-15,Q1-2024
EMP-0465,BU-02,2024-03-18,Exceeds,MGR-BU-02-06,Q1-2024
EMP-0466,BU-02,2024-03-15,Meets,MGR-BU-02-05,Q1-2024
EMP-0467,BU-02,2024-03-03,Needs Improvement,MGR-BU-02-20,Q1-2024
EMP-0468,BU-02,2024-01-28,Meets,MGR-BU-02-11,Q1-2024
EMP-0469,BU-02,2024-01-24,Meets,MGR-BU-02-18,Q1-2024
EMP-0470,BU-02,2024-02-03,Meets,MGR-BU-02-02,Q1-2024
EMP-0471,BU-02,2024-03-17,Meets,MGR-BU-02-07,Q1-2024
EMP-0472,BU-02,2024-03-07,Needs Improvement,MGR-BU-02-09,Q1-2024
EMP-0473,BU-02,2024-01-17,Exceeds,MGR-BU-02-14,Q1-2024
EMP-0474,BU-02,2024-02-27,Needs Improvement,MGR-BU-02-01,Q1-2024
EMP-0475,BU-02,2024-03-12,Meets,MGR-BU-02-16,Q1-2024
EMP-0476,BU-02,2024-03-01,Exceeds,MGR-BU-02-13,Q1-2024
EMP-0477,BU-02,2024-01-13,Meets,MGR-BU-02-20,Q1-2024
EMP-0478,BU-02,2024-02-14,Meets,MGR-BU-02-03,Q1-2024
EMP-0479,BU-02,2024-03-21,Exceeds,MGR-BU-02-08,Q1-2024
EMP-0481,BU-02,2024-01-26,Meets,MGR-BU-02-03,Q1-2024
EMP-0482,BU-02,2024-03-04,Needs Improvement,MGR-BU-02-01,Q1-2024
EMP-0483,BU-02,2024-02-14,Meets,MGR-BU-02-05,Q1-2024
EMP-0484,BU-02,2024-01-16,Meets,MGR-BU-02-18,Q1-2024
EMP-0485,BU-02,2024-03-17,Meets,MGR-BU-02-12,Q1-2024
EMP-0486,BU-02,2024-01-19,Meets,MGR-BU-02-05,Q1-2024
EMP-0487,BU-02,2024-03-05,Meets,MGR-BU-02-20,Q1-2024
EMP-0488,BU-02,2024-03-24,Exceeds,MGR-BU-02-17,Q1-2024
EMP-0489,BU-02,2024-03-21,Meets,MGR-BU-02-15,Q1-2024
EMP-0490,BU-02,2024-03-23,Meets,MGR-BU-02-16,Q1-2024
EMP-0491,BU-02,2024-01-14,Exceeds,MGR-BU-02-03,Q1-2024
EMP-0492,BU-02,2024-03-14,Exceeds,MGR-BU-02-05,Q1-2024
EMP-0493,BU-02,2024-02-20,Meets,MGR-BU-02-01,Q1-2024
EMP-0494,BU-02,2024-02-01,Meets,MGR-BU-02-14,Q1-2024
EMP-0495,BU-02,2024-03-20,Needs Improvement,MGR-BU-02-01,Q1-2024
EMP-0496,BU-02,2024-03-23,Meets,MGR-BU-02-02,Q1-2024
EMP-0497,BU-02,2024-03-11,Meets,MGR-BU-02-09,Q1-2024
EMP-0498,BU-02,2024-01-03,Meets,MGR-BU-02-02,Q1-2024
EMP-0499,BU-02,2024-02-12,Meets,MGR-BU-02-12,Q1-2024
EMP-0500,BU-02,2024-02-07,Meets,MGR-BU-02-03,Q1-2024
EMP-0501,BU-02,2024-01-13,Meets,MGR-BU-02-20,Q1-2024
EMP-0502,BU-02,2024-03-20,Meets,MGR-BU-02-16,Q1-2024
EMP-0503,BU-02,2024-02-03,Meets,MGR-BU-02-18,Q1-2024
EMP-0504,BU-02,2024-02-20,Meets,MGR-BU-02-14,Q1-2024
EMP-0505,BU-02,2024-01-28,Meets,MGR-BU-02-06,Q1-2024
EMP-0506,BU-02,2024-01-14,Exceeds,MGR-BU-02-16,Q1-2024
EMP-0507,BU-02,2024-03-11,Needs Improvement,MGR-BU-02-19,Q1-2024
EMP-0508,BU-02,2024-02-04,Needs Improvement,MGR-BU-02-04,Q1-2024
EMP-0509,BU-02,2024-01-08,Needs Improvement,MGR-BU-02-18,Q1-2024
EMP-0510,BU-02,2024-01-22,Meets,MGR-BU-02-11,Q1-2024
EMP-0511,BU-02,2024-02-19,Needs Improvement,MGR-BU-02-04,Q1-2024
EMP-0512,BU-02,2024-02-17,Needs Improvement,MGR-BU-02-20,Q1-2024
EMP-0513,BU-02,2024-03-04,Meets,MGR-BU-02-16,Q1-2024
EMP-0514,BU-02,2024-03-29,Exceeds,MGR-BU-02-13,Q1-2024
EMP-0515,BU-02,2024-03-13,Meets,MGR-BU-02-05,Q1-2024
EMP-0516,BU-02,2024-01-03,Meets,MGR-BU-02-07,Q1-2024
EMP-0517,BU-02,2024-01-13,Meets,MGR-BU-02-19,Q1-2024
EMP-0518,BU-02,2024-02-11,Meets,MGR-BU-02-08,Q1-2024
EMP-0519,BU-02,2024-02-01,Exceeds,MGR-BU-02-17,Q1-2024
EMP-0520,BU-02,2024-03-30,Meets,MGR-BU-02-20,Q1-2024
EMP-0521,BU-02,2024-03-05,Meets,MGR-BU-02-14,Q1-2024
EMP-0522,BU-02,2024-03-15,Needs Improvement,MGR-BU-02-18,Q1-2024
EMP-0523,BU-02,2024-03-20,Exceeds,MGR-BU-02-04,Q1-2024
EMP-0525,BU-02,2024-02-28,Exceeds,MGR-BU-02-16,Q1-2024
EMP-0526,BU-02,2024-03-02,Meets,MGR-BU-02-03,Q1-2024
EMP-0527,BU-02,2024-02-03,Meets,MGR-BU-02-18,Q1-2024
EMP-0528,BU-02,2024-01-05,Meets,MGR-BU-02-13,Q1-2024
EMP-0529,BU-02,2024-03-04,Meets,MGR-BU-02-18,Q1-2024
EMP-0530,BU-02,2024-01-26,Exceeds,MGR-BU-02-15,Q1-2024
EMP-0531,BU-02,2024-01-11,Meets,MGR-BU-02-18,Q1-2024
EMP-0532,BU-02,2024-03-21,Exceeds,MGR-BU-02-07,Q1-2024
EMP-0533,BU-02,2024-02-08,Meets,MGR-BU-02-13,Q1-2024
EMP-0534,BU-02,2024-01-12,Meets,MGR-BU-02-13,Q1-2024
EMP-0535,BU-02,2024-02-21,Exceeds,MGR-BU-02-07,Q1-2024
EMP-0536,BU-02,2024-03-17,Meets,MGR-BU-02-07,Q1-2024
EMP-0537,BU-02,2024-01-01,Meets,MGR-BU-02-10,Q1-2024
EMP-0538,BU-02,2024-02-28,Exceeds,MGR-BU-02-15,Q1-2024
EMP-0541,BU-02,2024-02-11,Meets,MGR-BU-02-19,Q1-2024
EMP-0542,BU-02,2024-02-20,Meets,MGR-BU-02-02,Q1-2024
EMP-0543,BU-02,2024-01-12,Needs Improvement,MGR-BU-02-08,Q1-2024
EMP-0544,BU-02,2024-03-18,Meets,MGR-BU-02-12,Q1-2024
EMP-0545,BU-02,2024-02-09,Exceeds,MGR-BU-02-19,Q1-2024
EMP-0546,BU-02,2024-02-10,Exceeds,MGR-BU-02-16,Q1-2024
EMP-0547,BU-02,2024-01-05,Meets,MGR-BU-02-01,Q1-2024
EMP-0548,BU-02,2024-03-08,Exceeds,MGR-BU-02-17,Q1-2024
EMP-0549,BU-02,2024-01-01,Exceeds,MGR-BU-02-12,Q1-2024
EMP-0550,BU-02,2024-02-24,Meets,MGR-BU-02-01,Q1-2024
EMP-0551,BU-02,2024-02-06,Meets,MGR-BU-02-14,Q1-2024
EMP-0552,BU-02,2024-02-28,Meets,MGR-BU-02-15,Q1-2024
EMP-0553,BU-02,2024-02-11,Meets,MGR-BU-02-13,Q1-2024
EMP-0554,BU-02,2024-01-03,Needs Improvement,MGR-BU-02-04,Q1-2024
EMP-0555,BU-02,2024-01-22,Meets,MGR-BU-02-13,Q1-2024
EMP-0556,BU-02,2024-03-15,Exceeds,MGR-BU-02-06,Q1-2024
EMP-0557,BU-02,2024-01-25,Exceeds,MGR-BU-02-16,Q1-2024
EMP-0559,BU-02,2024-03-14,Meets,MGR-BU-02-17,Q1-2024
EMP-0560,BU-02,2024-03-17,Exceeds,MGR-BU-02-12,Q1-2024
EMP-0561,BU-02,2024-02-16,Meets,MGR-BU-02-14,Q1-2024
EMP-0562,BU-02,2024-01-15,Meets,MGR-BU-02-09,Q1-2024
EMP-0563,BU-02,2024-01-12,Meets,MGR-BU-02-02,Q1-2024
EMP-0564,BU-02,2024-02-19,Needs Improvement,MGR-BU-02-03,Q1-2024
EMP-0565,BU-02,2024-02-15,Needs Improvement,MGR-BU-02-18,Q1-2024
EMP-0566,BU-02,2024-03-05,Needs Improvement,MGR-BU-02-06,Q1-2024
EMP-0567,BU-02,2024-03-21,Needs Improvement,MGR-BU-02-03,Q1-2024
EMP-0568,BU-02,2024-03-23,Meets,MGR-BU-02-06,Q1-2024
EMP-0569,BU-02,2024-01-15,Exceeds,MGR-BU-02-16,Q1-2024
EMP-0570,BU-02,2024-01-19,Meets,MGR-BU-02-10,Q1-2024
EMP-0571,BU-02,2024-01-30,Exceeds,MGR-BU-02-07,Q1-2024
EMP-0572,BU-02,2024-03-02,Needs Improvement,MGR-BU-02-04,Q1-2024
EMP-0573,BU-02,2024-01-13,Meets,MGR-BU-02-18,Q1-2024
EMP-0575,BU-02,2024-03-11,Meets,MGR-BU-02-05,Q1-2024
EMP-0577,BU-02,2024-02-03,Meets,MGR-BU-02-13,Q1-2024
EMP-0578,BU-02,2024-01-14,Exceeds,MGR-BU-02-03,Q1-2024
EMP-0579,BU-02,2024-03-06,Meets,MGR-BU-02-06,Q1-2024
EMP-0580,BU-02,2024-02-24,Exceeds,MGR-BU-02-08,Q1-2024
EMP-0581,BU-02,2024-03-09,Meets,MGR-BU-02-10,Q1-2024
EMP-0582,BU-02,2024-02-09,Meets,MGR-BU-02-09,Q1-2024
EMP-0583,BU-02,2024-01-19,Exceeds,MGR-BU-02-09,Q1-2024
EMP-0584,BU-02,2024-03-23,Exceeds,MGR-BU-02-02,Q1-2024
EMP-0585,BU-02,2024-01-20,Needs Improvement,MGR-BU-02-20,Q1-2024
EMP-0586,BU-02,2024-01-20,Meets,MGR-BU-02-05,Q1-2024
EMP-0587,BU-02,2024-03-16,Meets,MGR-BU-02-13,Q1-2024
EMP-0588,BU-02,2024-02-28,Meets,MGR-BU-02-15,Q1-2024
EMP-0589,BU-02,2024-01-23,Exceeds,MGR-BU-02-14,Q1-2024
EMP-0590,BU-02,2024-03-11,Meets,MGR-BU-02-17,Q1-2024
EMP-0591,BU-02,2024-03-25,Needs Improvement,MGR-BU-02-03,Q1-2024
EMP-0592,BU-02,2024-03-25,Meets,MGR-BU-02-17,Q1-2024
EMP-0593,BU-02,2024-02-04,Meets,MGR-BU-02-08,Q1-2024
EMP-0594,BU-02,2024-02-28,Meets,MGR-BU-02-20,Q1-2024
EMP-0596,BU-02,2024-02-06,Meets,MGR-BU-02-02,Q1-2024
EMP-0598,BU-02,2024-03-18,Meets,MGR-BU-02-02,Q1-2024
EMP-0599,BU-02,2024-02-12,Exceeds,MGR-BU-02-11,Q1-2024
EMP-0600,BU-02,2024-03-11,Needs Improvement,MGR-BU-02-20,Q1-2024
EMP-0602,BU-02,2024-03-07,Exceeds,MGR-BU-02-04,Q1-2024
EMP-0603,BU-02,2024-01-04,Meets,MGR-BU-02-20,Q1-2024
EMP-0604,BU-02,2024-02-15,Needs Improvement,MGR-BU-02-15,Q1-2024
EMP-0605,BU-02,2024-01-18,Exceeds,MGR-BU-02-15,Q1-2024
EMP-0606,BU-02,2024-02-01,Exceeds,MGR-BU-02-03,Q1-2024
EMP-0607,BU-02,2024-01-21,Meets,MGR-BU-02-12,Q1-2024
EMP-0608,BU-02,2024-01-21,Needs Improvement,MGR-BU-02-01,Q1-2024
EMP-0609,BU-02,2024-02-22,Needs Improvement,MGR-BU-02-19,Q1-2024
EMP-0610,BU-02,2024-01-11,Exceeds,MGR-BU-02-18,Q1-2024
EMP-0611,BU-02,2024-01-05,Needs Improvement,MGR-BU-02-05,Q1-2024
EMP-0613,BU-02,2024-01-23,Needs Improvement,MGR-BU-02-10,Q1-2024
EMP-0614,BU-02,2024-03-15,Meets,MGR-BU-02-07,Q1-2024
EMP-0615,BU-02,2024-01-29,Needs Improvement,MGR-BU-02-04,Q1-2024
EMP-0616,BU-02,2024-03-09,Meets,MGR-BU-02-06,Q1-2024
EMP-0617,BU-02,2024-03-08,Meets,MGR-BU-02-14,Q1-2024
EMP-0618,BU-02,2024-02-13,Needs Improvement,MGR-BU-02-15,Q1-2024
EMP-0619,BU-02,2024-02-25,Meets,MGR-BU-02-19,Q1-2024
EMP-0620,BU-02,2024-02-27,Exceeds,MGR-BU-02-07,Q1-2024
EMP-0621,BU-02,2024-01-08,Meets,MGR-BU-02-12,Q1-2024
EMP-0622,BU-02,2024-02-07,Exceeds,MGR-BU-02-09,Q1-2024
EMP-0623,BU-02,2024-03-29,Meets,MGR-BU-02-03,Q1-2024
EMP-0624,BU-02,2024-03-21,Meets,MGR-BU-02-13,Q1-2024
EMP-0625,BU-02,2024-03-02,Meets,MGR-BU-02-02,Q1-2024
EMP-0626,BU-02,2024-01-28,Meets,MGR-BU-02-14,Q1-2024
EMP-0628,BU-02,2024-02-12,Meets,MGR-BU-02-01,Q1-2024
EMP-0629,BU-02,2024-01-12,Meets,MGR-BU-02-02,Q1-2024
EMP-0630,BU-02,2024-03-01,Meets,MGR-BU-02-15,Q1-2024
EMP-0631,BU-02,2024-02-07,Exceeds,MGR-BU-02-01,Q1-2024
EMP-0632,BU-02,2024-01-08,Meets,MGR-BU-02-15,Q1-2024
EMP-0633,BU-02,2024-03-17,Meets,MGR-BU-02-15,Q1-2024
EMP-0634,BU-02,2024-01-06,Meets,MGR-BU-02-20,Q1-2024
EMP-0636,BU-02,2024-03-24,Meets,MGR-BU-02-08,Q1-2024
EMP-0637,BU-02,2024-01-15,Needs Improvement,MGR-BU-02-02,Q1-2024
EMP-0638,BU-02,2024-02-19,Needs Improvement,MGR-BU-02-11,Q1-2024
EMP-0639,BU-02,2024-03-15,Meets,MGR-BU-02-11,Q1-2024
EMP-0640,BU-02,2024-01-09,Needs Improvement,MGR-BU-02-14,Q1-2024
EMP-0641,BU-02,2024-02-06,Meets,MGR-BU-02-07,Q1-2024
EMP-0642,BU-02,2024-02-16,Meets,MGR-BU-02-01,Q1-2024
EMP-0643,BU-02,2024-01-04,Meets,MGR-BU-02-07,Q1-2024
EMP-0646,BU-02,2024-02-12,Meets,MGR-BU-02-16,Q1-2024
EMP-0648,BU-02,2024-01-13,Needs Improvement,MGR-BU-02-15,Q1-2024
EMP-0650,BU-02,2024-03-14,Needs Improvement,MGR-BU-02-15,Q1-2024
EMP-0651,BU-02,2024-03-23,Meets,MGR-BU-02-05,Q1-2024
EMP-0652,BU-02,2024-02-05,Needs Improvement,MGR-BU-02-06,Q1-2024
EMP-0653,BU-02,2024-01-09,Meets,MGR-BU-02-19,Q1-2024
EMP-0654,BU-02,2024-02-24,Needs Improvement,MGR-BU-02-07,Q1-2024
EMP-0655,BU-02,2024-02-04,Meets,MGR-BU-02-13,Q1-2024
EMP-0656,BU-02,2024-02-17,Exceeds,MGR-BU-02-01,Q1-2024
EMP-0657,BU-02,2024-02-23,Needs Improvement,MGR-BU-02-20,Q1-2024
EMP-0658,BU-02,2024-01-31,Meets,MGR-BU-02-09,Q1-2024
EMP-0659,BU-02,2024-02-25,Exceeds,MGR-BU-02-15,Q1-2024
EMP-0660,BU-02,2024-02-02,Exceeds,MGR-BU-02-09,Q1-2024
EMP-0661,BU-02,2024-01-20,Exceeds,MGR-BU-02-17,Q1-2024
EMP-0662,BU-02,2024-03-19,Meets,MGR-BU-02-15,Q1-2024
EMP-0663,BU-02,2024-01-16,Exceeds,MGR-BU-02-16,Q1-2024
EMP-0664,BU-02,2024-02-20,Meets,MGR-BU-02-18,Q1-2024
EMP-0665,BU-02,2024-01-11,Needs Improvement,MGR-BU-02-03,Q1-2024
EMP-0666,BU-02,2024-02-07,Meets,MGR-BU-02-20,Q1-2024
EMP-0667,BU-02,2024-01-03,Exceeds,MGR-BU-02-09,Q1-2024
EMP-0668,BU-02,2024-02-21,Meets,MGR-BU-02-06,Q1-2024
EMP-0669,BU-02,2024-02-17,Meets,MGR-BU-02-02,Q1-2024
EMP-0671,BU-02,2024-03-24,Meets,MGR-BU-02-13,Q1-2024
EMP-0672,BU-02,2024-01-02,Needs Improvement,MGR-BU-02-05,Q1-2024
EMP-0673,BU-02,2024-01-09,Meets,MGR-BU-02-14,Q1-2024
EMP-0674,BU-02,2024-01-26,Exceeds,MGR-BU-02-19,Q1-2024
EMP-0675,BU-02,2024-01-07,Needs Improvement,MGR-BU-02-12,Q1-2024
EMP-0676,BU-02,2024-01-20,Needs Improvement,MGR-BU-02-03,Q1-2024
EMP-0677,BU-02,2024-01-05,Meets,MGR-BU-02-10,Q1-2024
EMP-0678,BU-02,2024-03-01,Exceeds,MGR-BU-02-20,Q1-2024
EMP-0679,BU-02,2024-02-09,Exceeds,MGR-BU-02-05,Q1-2024
EMP-0680,BU-02,2024-02-27,Meets,MGR-BU-02-17,Q1-2024
EMP-0681,BU-02,2024-03-03,Exceeds,MGR-BU-02-20,Q1-2024
EMP-0682,BU-02,2024-03-13,Meets,MGR-BU-02-04,Q1-2024
EMP-0683,BU-02,2024-02-12,Exceeds,MGR-BU-02-04,Q1-2024
EMP-0684,BU-02,2024-02-22,Needs Improvement,MGR-BU-02-20,Q1-2024
EMP-0685,BU-02,2024-03-30,Meets,MGR-BU-02-17,Q1-2024
EMP-0686,BU-02,2024-03-11,Meets,MGR-BU-02-08,Q1-2024
EMP-0688,BU-02,2024-03-19,Meets,MGR-BU-02-05,Q1-2024
EMP-0689,BU-02,2024-02-19,Needs Improvement,MGR-BU-02-02,Q1-2024
EMP-0690,BU-02,2024-01-13,Meets,MGR-BU-02-17,Q1-2024
EMP-0691,BU-02,2024-01-28,Meets,MGR-BU-02-04,Q1-2024
EMP-0692,BU-02,2024-03-13,Meets,MGR-BU-02-13,Q1-2024
EMP-0693,BU-02,2024-03-15,Meets,MGR-BU-02-01,Q1-2024
EMP-0694,BU-02,2024-03-27,Exceeds,MGR-BU-02-05,Q1-2024
EMP-0695,BU-02,2024-01-05,Exceeds,MGR-BU-02-02,Q1-2024
EMP-0696,BU-02,2024-03-16,Needs Improvement,MGR-BU-02-08,Q1-2024
EMP-0697,BU-02,2024-02-28,Exceeds,MGR-BU-02-12,Q1-2024
EMP-0698,BU-02,2024-02-22,Needs Improvement,MGR-BU-02-08,Q1-2024
EMP-0699,BU-02,2024-01-10,Meets,MGR-BU-02-18,Q1-2024
EMP-0700,BU-02,2024-03-02,Meets,MGR-BU-02-20,Q1-2024
EMP-0701,BU-02,2024-03-22,Meets,MGR-BU-02-17,Q1-2024
EMP-0702,BU-02,2024-01-30,Meets,MGR-BU-02-20,Q1-2024
EMP-0703,BU-02,2024-03-26,Needs Improvement,MGR-BU-02-11,Q1-2024
EMP-0704,BU-02,2024-02-07,Exceeds,MGR-BU-02-02,Q1-2024
EMP-0705,BU-02,2024-03-11,Exceeds,MGR-BU-02-01,Q1-2024
EMP-0706,BU-02,2024-01-23,Exceeds,MGR-BU-02-01,Q1-2024
EMP-0707,BU-02,2024-03-01,Meets,MGR-BU-02-04,Q1-2024
EMP-0708,BU-02,2024-02-14,Exceeds,MGR-BU-02-11,Q1-2024
EMP-0709,BU-02,2024-03-27,Meets,MGR-BU-02-20,Q1-2024
EMP-0710,BU-02,2024-03-14,Meets,MGR-BU-02-08,Q1-2024
EMP-0711,BU-02,2024-02-06,Exceeds,MGR-BU-02-12,Q1-2024
EMP-0712,BU-02,2024-03-04,Meets,MGR-BU-02-06,Q1-2024
EMP-0713,BU-02,2024-02-08,Needs Improvement,MGR-BU-02-02,Q1-2024
EMP-0714,BU-02,2024-01-24,Meets,MGR-BU-02-17,Q1-2024
EMP-0715,BU-02,2024-01-08,Needs Improvement,MGR-BU-02-12,Q1-2024
EMP-0716,BU-02,2024-03-06,Needs Improvement,MGR-BU-02-04,Q1-2024
EMP-0717,BU-02,2024-02-01,Meets,MGR-BU-02-02,Q1-2024
EMP-0718,BU-02,2024-03-11,Exceeds,MGR-BU-02-18,Q1-2024
EMP-0719,BU-02,2024-02-03,Exceeds,MGR-BU-02-11,Q1-2024
EMP-0720,BU-02,2024-02-21,Meets,MGR-BU-02-14,Q1-2024
EMP-0721,BU-02,2024-01-10,Meets,MGR-BU-02-16,Q1-2024
EMP-0722,BU-02,2024-03-19,Meets,MGR-BU-02-07,Q1-2024
EMP-0723,BU-02,2024-03-19,Meets,MGR-BU-02-17,Q1-2024
EMP-0724,BU-02,2024-03-05,Exceeds,MGR-BU-02-19,Q1-2024
EMP-0725,BU-02,2024-02-21,Meets,MGR-BU-02-19,Q1-2024
EMP-0726,BU-02,2024-01-18,Meets,MGR-BU-02-08,Q1-2024
EMP-0727,BU-02,2024-01-06,Exceeds,MGR-BU-02-06,Q1-2024
EMP-0730,BU-02,2024-01-16,Exceeds,MGR-BU-02-11,Q1-2024
EMP-0731,BU-02,2024-01-19,Exceeds,MGR-BU-02-09,Q1-2024
EMP-0732,BU-02,2024-02-12,Needs Improvement,MGR-BU-02-04,Q1-2024
EMP-0734,BU-02,2024-01-26,Meets,MGR-BU-02-03,Q1-2024
EMP-0735,BU-02,2024-01-06,Exceeds,MGR-BU-02-08,Q1-2024
EMP-0736,BU-02,2024-01-22,Exceeds,MGR-BU-02-10,Q1-2024
EMP-0737,BU-02,2024-02-12,Meets,MGR-BU-02-12,Q1-2024
EMP-0738,BU-02,2024-02-11,Needs Improvement,MGR-BU-02-05,Q1-2024
EMP-0739,BU-02,2024-01-16,Needs Improvement,MGR-BU-02-04,Q1-2024
EMP-0740,BU-02,2024-03-10,Meets,MGR-BU-02-05,Q1-2024
EMP-0742,BU-02,2024-03-29,Needs Improvement,MGR-BU-02-19,Q1-2024
EMP-0743,BU-02,2024-01-12,Needs Improvement,MGR-BU-02-09,Q1-2024
EMP-0744,BU-02,2024-01-19,Meets,MGR-BU-02-14,Q1-2024
EMP-0745,BU-02,2024-03-07,Exceeds,MGR-BU-02-14,Q1-2024
EMP-0746,BU-02,2024-03-10,Exceeds,MGR-BU-02-06,Q1-2024
EMP-0747,BU-02,2024-01-27,Meets,MGR-BU-02-08,Q1-2024
EMP-0748,BU-02,2024-02-10,Meets,MGR-BU-02-09,Q1-2024
EMP-0749,BU-02,2024-01-31,Exceeds,MGR-BU-02-19,Q1-2024
EMP-0750,BU-02,2024-02-23,Exceeds,MGR-BU-02-18,Q1-2024
EMP-0751,BU-02,2024-03-21,Meets,MGR-BU-02-18,Q1-2024
EMP-0752,BU-02,2024-01-29,Exceeds,MGR-BU-02-19,Q1-2024
EMP-0753,BU-02,2024-02-09,Meets,MGR-BU-02-05,Q1-2024
EMP-0754,BU-02,2024-01-26,Meets,MGR-BU-02-10,Q1-2024
EMP-0755,BU-02,2024-02-11,Meets,MGR-BU-02-06,Q1-2024
EMP-0757,BU-02,2024-03-15,Meets,MGR-BU-02-02,Q1-2024
EMP-0758,BU-02,2024-02-20,Meets,MGR-BU-02-19,Q1-2024
EMP-0759,BU-02,2024-03-04,Needs Improvement,MGR-BU-02-15,Q1-2024
EMP-0760,BU-02,2024-03-29,Meets,MGR-BU-02-08,Q1-2024
EMP-0761,BU-02,2024-03-10,Meets,MGR-BU-02-16,Q1-2024
EMP-0762,BU-02,2024-03-26,Needs Improvement,MGR-BU-02-09,Q1-2024
EMP-0763,BU-02,2024-02-21,Exceeds,MGR-BU-02-12,Q1-2024
EMP-0764,BU-02,2024-01-20,Exceeds,MGR-BU-02-16,Q1-2024
EMP-0765,BU-02,2024-02-14,Meets,MGR-BU-02-14,Q1-2024
EMP-0766,BU-02,2024-03-14,Meets,MGR-BU-02-10,Q1-2024
EMP-0767,BU-02,2024-03-01,Meets,MGR-BU-02-15,Q1-2024
EMP-0768,BU-02,2024-01-30,Needs Improvement,MGR-BU-02-06,Q1-2024
EMP-0769,BU-02,2024-01-16,Exceeds,MGR-BU-02-20,Q1-2024
EMP-0770,BU-02,2024-02-06,Meets,MGR-BU-02-17,Q1-2024
EMP-0772,BU-02,2024-03-26,Meets,MGR-BU-02-08,Q1-2024
EMP-0773,BU-02,2024-02-27,Needs Improvement,MGR-BU-02-07,Q1-2024
EMP-0774,BU-02,2024-01-30,Exceeds,MGR-BU-02-16,Q1-2024
EMP-0775,BU-02,2024-01-05,Meets,MGR-BU-02-01,Q1-2024
EMP-0776,BU-02,2024-02-23,Meets,MGR-BU-02-16,Q1-2024
EMP-0778,BU-02,2024-03-11,Meets,MGR-BU-02-15,Q1-2024
EMP-0779,BU-02,2024-02-15,Meets,MGR-BU-02-07,Q1-2024
EMP-0780,BU-02,2024-03-29,Exceeds,MGR-BU-02-19,Q1-2024
EMP-0782,BU-02,2024-02-05,Needs Improvement,MGR-BU-02-05,Q1-2024
EMP-0783,BU-02,2024-03-09,Meets,MGR-BU-02-06,Q1-2024
EMP-0784,BU-02,2024-01-19,Meets,MGR-BU-02-11,Q1-2024
EMP-0785,BU-02,2024-02-03,Meets,MGR-BU-02-19,Q1-2024
EMP-0786,BU-02,2024-02-08,Exceeds,MGR-BU-02-06,Q1-2024
EMP-0787,BU-02,2024-02-10,Exceeds,MGR-BU-02-15,Q1-2024
EMP-0789,BU-02,2024-02-01,Meets,MGR-BU-02-19,Q1-2024
EMP-0790,BU-02,2024-01-02,Needs Improvement,MGR-BU-02-02,Q1-2024
EMP-0791,BU-02,2024-01-29,Exceeds,MGR-BU-02-03,Q1-2024
EMP-0792,BU-02,2024-03-23,Meets,MGR-BU-02-12,Q1-2024
EMP-0795,BU-02,2024-01-26,Needs Improvement,MGR-BU-02-16,Q1-2024
EMP-0796,BU-02,2024-01-15,Meets,MGR-BU-02-06,Q1-2024
EMP-0797,BU-02,2024-02-15,Meets,MGR-BU-02-06,Q1-2024
EMP-0798,BU-02,2024-02-29,Meets,MGR-BU-02-04,Q1-2024
EMP-0799,BU-02,2024-01-14,Exceeds,MGR-BU-02-16,Q1-2024
EMP-0800,BU-02,2024-01-09,Needs Improvement,MGR-BU-02-17,Q1-2024
EMP-0801,BU-02,2024-02-09,Meets,MGR-BU-02-07,Q1-2024
