gateway_id,transaction_id,merchant_id,transaction_date,amount_usd,payment_instrument_id
ALPHA,TXN-102138,MCH-032,2024-03-09 23:28:55.000000000,67.38,PMT-006461
ALPHA,TXN-102250,MCH-036,2024-03-10 00:36:12.000000000,337.86,PMT-007236
ALPHA,TXN-100748,MCH-008,2024-03-10 01:37:09.000000000,128.85,PMT-001552
ALPHA,TXN-100665,MCH-008,2024-03-10 02:09:50.000000000,103.94,PMT-001469
ALPHA,TXN-850022,MCH-011,2024-03-10 02:15:01.602435363,109.57,PMT-VEL0005
ALPHA,TXN-103116,MCH-041,2024-03-10 02:28:45.000000000,101.65,PMT-008336
ALPHA,TXN-102809,MCH-040,2024-03-10 02:40:19.000000000,81.99,PMT-008029
ALPHA,TXN-850023,MCH-022,2024-03-10 03:29:22.906711183,146.48,PMT-VEL0005
ALPHA,TXN-102808,MCH-040,2024-03-10 05:02:40.000000000,138.38,PMT-008028
ALPHA,TXN-101682,MCH-029,2024-03-10 06:04:37.000000000,134.72,PMT-005807
ALPHA,TXN-100693,MCH-008,2024-03-10 06:08:33.000000000,89.93,PMT-001497
ALPHA,TXN-101934,MCH-031,2024-03-10 07:08:48.000000000,70.0,PMT-006257
ALPHA,TXN-102504,MCH-038,2024-03-10 07:39:17.000000000,113.0,PMT-007724
ALPHA,TXN-103295,MCH-050,2024-03-10 07:42:35.000000000,125.92,PMT-010089
ALPHA,TXN-102311,MCH-036,2024-03-10 07:45:31.000000000,72.56,PMT-007297
ALPHA,TXN-100119,MCH-002,2024-03-10 08:00:01.000000000,75.89,PMT-000297
ALPHA,TXN-100235,MCH-005,2024-03-10 08:37:55.000000000,89.62,PMT-000804
ALPHA,TXN-100558,MCH-007,2024-03-10 09:24:23.000000000,180.24,PMT-001362
ALPHA,TXN-100093,MCH-002,2024-03-10 09:57:16.000000000,81.95,PMT-000271
ALPHA,TXN-101876,MCH-031,2024-03-10 10:27:56.000000000,599.14,PMT-006199
ALPHA,TXN-102362,MCH-036,2024-03-10 10:40:29.000000000,115.89,PMT-007348
ALPHA,TXN-900016,MCH-029,2024-03-10 10:59:33.000000000,105.31,PMT-005732
ALPHA,TXN-100704,MCH-008,2024-03-10 11:18:38.000000000,141.77,PMT-001508
ALPHA,TXN-100622,MCH-007,2024-03-10 11:23:56.000000000,183.35,PMT-001426
ALPHA,TXN-102159,MCH-032,2024-03-10 12:41:27.000000000,63.94,PMT-006482
ALPHA,TXN-100301,MCH-005,2024-03-10 13:12:27.000000000,101.24,PMT-000870
ALPHA,TXN-101204,MCH-011,2024-03-10 13:17:25.000000000,65.31,PMT-002212
ALPHA,TXN-103454,MCH-050,2024-03-10 13:45:46.000000000,101.09,PMT-010248
ALPHA,TXN-101206,MCH-011,2024-03-10 13:49:15.000000000,124.54,PMT-002214
ALPHA,TXN-102232,MCH-036,2024-03-10 14:19:32.000000000,47.66,PMT-007218
ALPHA,TXN-102887,MCH-040,2024-03-10 15:33:32.000000000,90.9,PMT-008107
ALPHA,TXN-102858,MCH-040,2024-03-10 16:50:44.000000000,228.19,PMT-008078
ALPHA,TXN-100838,MCH-008,2024-03-10 17:25:05.000000000,170.24,PMT-001642
ALPHA,TXN-102358,MCH-036,2024-03-10 17:46:25.000000000,54.02,PMT-007344
ALPHA,TXN-100475,MCH-007,2024-03-10 18:11:34.000000000,186.4,PMT-001279
ALPHA,TXN-101045,MCH-010,2024-03-10 18:17:44.000000000,80.66,PMT-002053
ALPHA,TXN-102583,MCH-039,2024-03-10 18:40:09.000000000,78.63,PMT-007803
ALPHA,TXN-100022,MCH-002,2024-03-10 19:00:26.000000000,148.81,PMT-000200
ALPHA,TXN-100385,MCH-005,2024-03-10 20:17:48.000000000,98.21,PMT-000954
ALPHA,TXN-102148,MCH-032,2024-03-10 20:53:42.000000000,77.48,PMT-006471
ALPHA,TXN-103396,MCH-050,2024-03-10 21:47:51.000000000,256.16,PMT-010190
ALPHA,TXN-100999,MCH-010,2024-03-10 21:57:20.000000000,46.15,PMT-002007
ALPHA,TXN-102784,MCH-039,2024-03-10 23:49:14.000000000,94.9,PMT-008004
ALPHA,TXN-100096,MCH-002,2024-03-11 00:01:46.000000000,95.94,PMT-000274
ALPHA,TXN-100484,MCH-007,2024-03-11 00:09:32.000000000,26.6,PMT-001288
ALPHA,TXN-100060,MCH-002,2024-03-11 00:59:09.000000000,283.24,PMT-000238
ALPHA,TXN-103392,MCH-050,2024-03-11 01:32:27.000000000,171.25,PMT-010186
ALPHA,TXN-103313,MCH-050,2024-03-11 02:52:58.000000000,117.51,PMT-010107
ALPHA,TXN-101873,MCH-031,2024-03-11 03:20:08.000000000,108.79,PMT-006196
ALPHA,TXN-102291,MCH-036,2024-03-11 04:16:46.000000000,302.09,PMT-007277
ALPHA,TXN-100131,MCH-002,2024-03-11 04:35:33.000000000,110.65,PMT-000309
ALPHA,TXN-100482,MCH-007,2024-03-11 04:47:44.000000000,214.54,PMT-001286
ALPHA,TXN-101201,MCH-011,2024-03-11 05:05:04.000000000,69.13,PMT-002209
ALPHA,TXN-103428,MCH-050,2024-03-11 05:36:08.000000000,56.23,PMT-010222
ALPHA,TXN-100956,MCH-010,2024-03-11 05:58:23.000000000,111.53,PMT-001964
ALPHA,TXN-103435,MCH-050,2024-03-11 06:35:59.000000000,145.5,PMT-010229
ALPHA,TXN-102063,MCH-032,2024-03-11 06:49:53.000000000,128.54,PMT-006386
ALPHA,TXN-103161,MCH-041,2024-03-11 07:36:22.000000000,110.78,PMT-008381
ALPHA,TXN-102524,MCH-038,2024-03-11 08:06:00.000000000,82.47,PMT-007744
ALPHA,TXN-102562,MCH-038,2024-03-11 08:23:10.000000000,197.99,PMT-007782
ALPHA,TXN-102315,MCH-036,2024-03-11 08:51:14.000000000,227.58,PMT-007301
ALPHA,TXN-103021,MCH-040,2024-03-11 09:21:58.000000000,30.27,PMT-008241
ALPHA,TXN-102943,MCH-040,2024-03-11 10:14:26.000000000,124.55,PMT-008163
ALPHA,TXN-102261,MCH-036,2024-03-11 10:59:03.000000000,104.8,PMT-007247
ALPHA,TXN-100880,MCH-010,2024-03-11 11:30:09.000000000,134.08,PMT-001888
ALPHA,TXN-100157,MCH-002,2024-03-11 11:51:20.000000000,105.61,PMT-000335
ALPHA,TXN-101041,MCH-010,2024-03-11 12:54:17.000000000,301.92,PMT-002049
ALPHA,TXN-103367,MCH-050,2024-03-11 13:36:37.000000000,144.37,PMT-010161
ALPHA,TXN-103187,MCH-041,2024-03-11 14:06:46.000000000,219.19,PMT-008407
ALPHA,TXN-101278,MCH-012,2024-03-11 14:21:27.000000000,75.87,PMT-002286
ALPHA,TXN-101885,MCH-031,2024-03-11 15:25:06.000000000,68.05,PMT-006208
ALPHA,TXN-101874,MCH-031,2024-03-11 15:55:26.000000000,76.61,PMT-006197
ALPHA,TXN-103477,MCH-050,2024-03-11 16:00:05.000000000,163.25,PMT-010271
ALPHA,TXN-100587,MCH-007,2024-03-11 16:54:19.000000000,75.82,PMT-001391
ALPHA,TXN-103429,MCH-050,2024-03-11 17:01:45.000000000,29.53,PMT-010223
ALPHA,TXN-101810,MCH-031,2024-03-11 19:21:48.000000000,126.3,PMT-006133
ALPHA,TXN-103115,MCH-041,2024-03-11 19:37:54.000000000,92.55,PMT-008335
ALPHA,TXN-100228,MCH-005,2024-03-11 20:54:35.000000000,161.97,PMT-000797
ALPHA,TXN-100279,MCH-005,2024-03-11 22:12:59.000000000,344.31,PMT-000848
ALPHA,TXN-102570,MCH-038,2024-03-11 23:13:36.000000000,197.1,PMT-007790
ALPHA,TXN-101059,MCH-011,2024-03-11 23:54:45.000000000,159.08,PMT-002067
ALPHA,TXN-100753,MCH-008,2024-03-12 00:37:43.000000000,201.73,PMT-001557
ALPHA,TXN-100789,MCH-008,2024-03-12 00:47:19.000000000,178.42,PMT-001593
ALPHA,TXN-103289,MCH-050,2024-03-12 00:56:01.000000000,130.24,PMT-010083
ALPHA,TXN-102105,MCH-032,2024-03-12 01:00:28.000000000,82.67,PMT-006428
ALPHA,TXN-101524,MCH-022,2024-03-12 02:37:14.000000000,71.42,PMT-004462
ALPHA,TXN-102555,MCH-038,2024-03-12 02:47:46.000000000,380.85,PMT-007775
ALPHA,TXN-103238,MCH-041,2024-03-12 03:46:06.000000000,128.72,PMT-008458
ALPHA,TXN-101837,MCH-031,2024-03-12 05:49:03.000000000,94.95,PMT-006160
ALPHA,TXN-101823,MCH-031,2024-03-12 05:58:07.000000000,76.3,PMT-006146
ALPHA,TXN-102898,MCH-040,2024-03-12 06:07:28.000000000,87.44,PMT-008118
ALPHA,TXN-100441,MCH-007,2024-03-12 06:29:28.000000000,113.95,PMT-001245
ALPHA,TXN-101377,MCH-012,2024-03-12 06:52:50.000000000,88.0,PMT-002385
ALPHA,TXN-101765,MCH-031,2024-03-12 07:09:35.000000000,66.58,PMT-006088
ALPHA,TXN-100728,MCH-008,2024-03-12 07:50:32.000000000,77.47,PMT-001532
ALPHA,TXN-102368,MCH-036,2024-03-12 07:51:08.000000000,84.28,PMT-007354
ALPHA,TXN-101977,MCH-032,2024-03-12 08:22:19.000000000,32.63,PMT-006300
ALPHA,TXN-102439,MCH-038,2024-03-12 09:23:27.000000000,108.5,PMT-007659
ALPHA,TXN-101895,MCH-031,2024-03-12 09:54:00.000000000,133.45,PMT-006218
ALPHA,TXN-103225,MCH-041,2024-03-12 10:54:52.000000000,202.89,PMT-008445
ALPHA,TXN-101378,MCH-012,2024-03-12 12:42:07.000000000,82.68,PMT-002386
ALPHA,TXN-102169,MCH-032,2024-03-12 13:27:13.000000000,72.76,PMT-006492
ALPHA,TXN-100550,MCH-007,2024-03-12 13:40:16.000000000,175.16,PMT-001354
ALPHA,TXN-101906,MCH-031,2024-03-12 13:56:34.000000000,80.32,PMT-006229
ALPHA,TXN-101649,MCH-029,2024-03-12 14:00:41.000000000,87.45,PMT-005774
ALPHA,TXN-100947,MCH-010,2024-03-12 15:19:03.000000000,257.69,PMT-001955
ALPHA,TXN-102127,MCH-032,2024-03-12 15:25:32.000000000,105.08,PMT-006450
ALPHA,TXN-100479,MCH-007,2024-03-12 15:51:39.000000000,79.61,PMT-001283
ALPHA,TXN-101816,MCH-031,2024-03-12 18:32:29.000000000,117.89,PMT-006139
ALPHA,TXN-101270,MCH-012,2024-03-12 19:02:15.000000000,99.05,PMT-002278
ALPHA,TXN-102952,MCH-040,2024-03-12 19:06:24.000000000,136.94,PMT-008172
ALPHA,TXN-102191,MCH-036,2024-03-12 20:18:12.000000000,164.29,PMT-007177
ALPHA,TXN-101193,MCH-011,2024-03-12 21:01:38.000000000,94.62,PMT-002201
ALPHA,TXN-102691,MCH-039,2024-03-12 21:04:25.000000000,58.61,PMT-007911
ALPHA,TXN-900057,MCH-041,2024-03-12 22:10:45.000000000,343.68,PMT-008425
ALPHA,TXN-100030,MCH-002,2024-03-12 23:52:22.000000000,66.12,PMT-000208
ALPHA,TXN-850006,MCH-041,2024-03-13 00:32:55.473260970,171.44,PMT-VEL0001
ALPHA,TXN-101506,MCH-022,2024-03-13 00:42:02.000000000,202.66,PMT-004444
ALPHA,TXN-900135,MCH-002,2024-03-13 01:13:22.000000000,114.0,PMT-000250
ALPHA,TXN-100935,MCH-010,2024-03-13 01:16:53.000000000,164.75,PMT-001943
ALPHA,TXN-102523,MCH-038,2024-03-13 01:22:38.000000000,383.83,PMT-007743
ALPHA,TXN-100078,MCH-002,2024-03-13 01:27:09.000000000,204.47,PMT-000256
ALPHA,TXN-102588,MCH-039,2024-03-13 01:37:56.000000000,81.56,PMT-007808
ALPHA,TXN-101809,MCH-031,2024-03-13 01:39:43.000000000,307.97,PMT-006132
ALPHA,TXN-850007,MCH-032,2024-03-13 01:49:49.120032998,68.58,PMT-VEL0001
ALPHA,TXN-101701,MCH-029,2024-03-13 01:55:42.000000000,61.51,PMT-005826
ALPHA,TXN-101862,MCH-031,2024-03-13 02:16:58.000000000,439.47,PMT-006185
ALPHA,TXN-101667,MCH-029,2024-03-13 02:21:42.000000000,47.03,PMT-005792
ALPHA,TXN-102717,MCH-039,2024-03-13 03:25:09.000000000,121.77,PMT-007937
ALPHA,TXN-102419,MCH-038,2024-03-13 04:23:39.000000000,103.95,PMT-007639
ALPHA,TXN-101691,MCH-029,2024-03-13 04:45:18.000000000,115.62,PMT-005816
ALPHA,TXN-103071,MCH-041,2024-03-13 04:59:02.000000000,341.53,PMT-008291
ALPHA,TXN-103244,MCH-041,2024-03-13 05:52:33.000000000,160.43,PMT-008464
ALPHA,TXN-100604,MCH-007,2024-03-13 06:40:08.000000000,64.16,PMT-001408
ALPHA,TXN-102383,MCH-038,2024-03-13 06:42:06.000000000,68.57,PMT-007603
ALPHA,TXN-102084,MCH-032,2024-03-13 06:50:48.000000000,78.82,PMT-006407
ALPHA,TXN-100798,MCH-008,2024-03-13 07:11:22.000000000,58.22,PMT-001602
ALPHA,TXN-100102,MCH-002,2024-03-13 07:59:39.000000000,124.23,PMT-000280
ALPHA,TXN-100499,MCH-007,2024-03-13 09:51:02.000000000,63.07,PMT-001303
ALPHA,TXN-102716,MCH-039,2024-03-13 11:52:25.000000000,216.27,PMT-007936
ALPHA,TXN-100531,MCH-007,2024-03-13 13:11:31.000000000,107.76,PMT-001335
ALPHA,TXN-100460,MCH-007,2024-03-13 14:05:50.000000000,338.95,PMT-001264
ALPHA,TXN-102215,MCH-036,2024-03-13 15:26:35.000000000,37.28,PMT-007201
ALPHA,TXN-102705,MCH-039,2024-03-13 15:32:42.000000000,203.09,PMT-007925
ALPHA,TXN-102959,MCH-040,2024-03-13 15:42:26.000000000,54.26,PMT-008179
ALPHA,TXN-101440,MCH-022,2024-03-13 16:15:01.000000000,213.9,PMT-004378
ALPHA,TXN-900144,MCH-010,2024-03-13 16:50:22.000000000,69.23,PMT-001873
ALPHA,TXN-101632,MCH-029,2024-03-13 17:21:32.000000000,152.95,PMT-005757
ALPHA,TXN-900101,MCH-005,2024-03-13 20:26:28.000000000,124.21,PMT-000922
ALPHA,TXN-103130,MCH-041,2024-03-13 20:59:11.000000000,114.01,PMT-008350
ALPHA,TXN-101092,MCH-011,2024-03-13 21:03:29.000000000,72.46,PMT-002100
ALPHA,TXN-103461,MCH-050,2024-03-13 21:26:25.000000000,83.47,PMT-010255
ALPHA,TXN-900138,MCH-039,2024-03-13 21:28:01.000000000,50.52,PMT-007916
ALPHA,TXN-101626,MCH-029,2024-03-13 21:29:42.000000000,119.53,PMT-005751
ALPHA,TXN-101747,MCH-029,2024-03-13 22:02:32.000000000,97.56,PMT-005872
ALPHA,TXN-101817,MCH-031,2024-03-13 22:06:30.000000000,150.59,PMT-006140
ALPHA,TXN-900147,MCH-041,2024-03-13 23:16:16.000000000,143.51,PMT-008386
ALPHA,TXN-850009,MCH-039,2024-03-13 23:38:41.863222465,66.39,PMT-VEL0002
ALPHA,TXN-103096,MCH-041,2024-03-13 23:41:42.000000000,153.18,PMT-008316
ALPHA,TXN-100017,MCH-002,2024-03-14 00:02:12.000000000,66.17,PMT-000195
ALPHA,TXN-102394,MCH-038,2024-03-14 00:08:25.000000000,109.0,PMT-007614
ALPHA,TXN-100645,MCH-007,2024-03-14 00:16:06.000000000,249.17,PMT-001449
ALPHA,TXN-900126,MCH-041,2024-03-14 00:43:11.000000000,77.34,PMT-008428
ALPHA,TXN-100707,MCH-008,2024-03-14 01:43:03.000000000,51.55,PMT-001511
ALPHA,TXN-100754,MCH-008,2024-03-14 01:55:06.000000000,129.36,PMT-001558
ALPHA,TXN-101676,MCH-029,2024-03-14 04:16:17.000000000,118.71,PMT-005801
ALPHA,TXN-103320,MCH-050,2024-03-14 04:54:12.000000000,47.08,PMT-010114
ALPHA,TXN-102251,MCH-036,2024-03-14 05:43:24.000000000,319.76,PMT-007237
ALPHA,TXN-100037,MCH-002,2024-03-14 06:24:29.000000000,100.68,PMT-000215
ALPHA,TXN-900124,MCH-005,2024-03-14 06:29:54.000000000,46.87,PMT-000973
ALPHA,TXN-102847,MCH-040,2024-03-14 06:56:51.000000000,171.81,PMT-008067
ALPHA,TXN-101688,MCH-029,2024-03-14 07:06:00.000000000,143.37,PMT-005813
ALPHA,TXN-101641,MCH-029,2024-03-14 07:12:35.000000000,55.59,PMT-005766
ALPHA,TXN-100817,MCH-008,2024-03-14 07:33:10.000000000,195.71,PMT-001621
ALPHA,TXN-850011,MCH-036,2024-03-14 08:01:09.540559340,145.9,PMT-VEL0003
ALPHA,TXN-102842,MCH-040,2024-03-14 09:10:52.000000000,92.76,PMT-008062
ALPHA,TXN-101100,MCH-011,2024-03-14 10:20:56.000000000,187.26,PMT-002108
ALPHA,TXN-100431,MCH-007,2024-03-14 11:06:25.000000000,181.51,PMT-001235
ALPHA,TXN-101497,MCH-022,2024-03-14 11:15:31.000000000,149.34,PMT-004435
ALPHA,TXN-100314,MCH-005,2024-03-14 12:02:32.000000000,123.6,PMT-000883
ALPHA,TXN-101090,MCH-011,2024-03-14 12:22:39.000000000,181.23,PMT-002098
ALPHA,TXN-100419,MCH-005,2024-03-14 12:31:30.000000000,43.08,PMT-000988
ALPHA,TXN-103091,MCH-041,2024-03-14 12:32:51.000000000,257.95,PMT-008311
ALPHA,TXN-100152,MCH-002,2024-03-14 13:39:39.000000000,87.64,PMT-000330
ALPHA,TXN-103107,MCH-041,2024-03-14 13:39:39.000000000,122.93,PMT-008327
ALPHA,TXN-100746,MCH-008,2024-03-14 13:53:58.000000000,35.88,PMT-001550
ALPHA,TXN-103293,MCH-050,2024-03-14 14:33:18.000000000,201.95,PMT-010087
ALPHA,TXN-103278,MCH-050,2024-03-14 14:37:13.000000000,64.93,PMT-010072
ALPHA,TXN-101729,MCH-029,2024-03-14 15:07:46.000000000,136.45,PMT-005854
ALPHA,TXN-100576,MCH-007,2024-03-14 16:00:18.000000000,56.85,PMT-001380
ALPHA,TXN-100370,MCH-005,2024-03-14 16:06:06.000000000,143.41,PMT-000939
ALPHA,TXN-102456,MCH-038,2024-03-14 17:12:24.000000000,112.74,PMT-007676
ALPHA,TXN-102305,MCH-036,2024-03-14 18:12:08.000000000,281.33,PMT-007291
ALPHA,TXN-101554,MCH-022,2024-03-14 18:45:36.000000000,231.01,PMT-004492
ALPHA,TXN-102949,MCH-040,2024-03-14 18:51:07.000000000,70.63,PMT-008169
ALPHA,TXN-900116,MCH-008,2024-03-14 20:43:46.000000000,224.39,PMT-001618
ALPHA,TXN-103065,MCH-041,2024-03-14 20:45:14.000000000,199.99,PMT-008285
ALPHA,TXN-102962,MCH-040,2024-03-14 21:29:48.000000000,218.15,PMT-008182
ALPHA,TXN-102405,MCH-038,2024-03-14 21:37:07.000000000,160.2,PMT-007625
ALPHA,TXN-100884,MCH-010,2024-03-14 21:48:24.000000000,802.09,PMT-001892
ALPHA,TXN-103467,MCH-050,2024-03-15 02:08:20.000000000,74.84,PMT-010261
ALPHA,TXN-102219,MCH-036,2024-03-15 02:28:21.000000000,94.35,PMT-007205
ALPHA,TXN-103013,MCH-040,2024-03-15 02:29:38.000000000,333.25,PMT-008233
ALPHA,TXN-100526,MCH-007,2024-03-15 02:59:48.000000000,112.02,PMT-001330
ALPHA,TXN-101228,MCH-012,2024-03-15 03:06:35.000000000,64.13,PMT-002236
ALPHA,TXN-103276,MCH-050,2024-03-15 03:58:35.000000000,160.36,PMT-010070
ALPHA,TXN-102196,MCH-036,2024-03-15 04:51:06.000000000,263.26,PMT-007182
ALPHA,TXN-100082,MCH-002,2024-03-15 04:58:06.000000000,122.07,PMT-000260
ALPHA,TXN-850014,MCH-010,2024-03-15 05:51:54.099304977,156.78,PMT-VEL0003
ALPHA,TXN-102730,MCH-039,2024-03-15 06:21:22.000000000,119.11,PMT-007950
ALPHA,TXN-101455,MCH-022,2024-03-15 08:04:27.000000000,91.52,PMT-004393
ALPHA,TXN-100895,MCH-010,2024-03-15 08:15:07.000000000,147.57,PMT-001903
ALPHA,TXN-100952,MCH-010,2024-03-15 09:30:45.000000000,99.34,PMT-001960
ALPHA,TXN-101398,MCH-012,2024-03-15 09:34:04.000000000,301.4,PMT-002406
ALPHA,TXN-102393,MCH-038,2024-03-15 10:15:19.000000000,183.32,PMT-007613
ALPHA,TXN-100890,MCH-010,2024-03-15 10:15:29.000000000,359.4,PMT-001898
ALPHA,TXN-100667,MCH-008,2024-03-15 10:24:03.000000000,117.73,PMT-001471
ALPHA,TXN-101302,MCH-012,2024-03-15 11:20:32.000000000,116.66,PMT-002310
ALPHA,TXN-102426,MCH-038,2024-03-15 11:52:38.000000000,111.41,PMT-007646
ALPHA,TXN-101396,MCH-012,2024-03-15 12:39:35.000000000,59.65,PMT-002404
ALPHA,TXN-101992,MCH-032,2024-03-15 12:54:43.000000000,58.79,PMT-006315
ALPHA,TXN-850100,MCH-008,2024-03-15 13:15:29.112576837,84.14,PMT-DEC0014
ALPHA,TXN-101745,MCH-029,2024-03-15 13:15:44.000000000,101.13,PMT-005870
ALPHA,TXN-101329,MCH-012,2024-03-15 13:43:54.000000000,109.82,PMT-002337
ALPHA,TXN-101472,MCH-022,2024-03-15 14:35:40.000000000,56.58,PMT-004410
ALPHA,TXN-100854,MCH-008,2024-03-15 15:57:49.000000000,120.83,PMT-001658
ALPHA,TXN-102374,MCH-036,2024-03-15 17:18:33.000000000,239.7,PMT-007360
ALPHA,TXN-101470,MCH-022,2024-03-15 17:54:18.000000000,44.92,PMT-004408
ALPHA,TXN-102042,MCH-032,2024-03-15 18:00:13.000000000,133.96,PMT-006365
ALPHA,TXN-100049,MCH-002,2024-03-15 18:42:32.000000000,92.09,PMT-000227
ALPHA,TXN-101865,MCH-031,2024-03-15 19:19:52.000000000,183.1,PMT-006188
ALPHA,TXN-102827,MCH-040,2024-03-15 19:24:31.000000000,162.51,PMT-008047
ALPHA,TXN-100739,MCH-008,2024-03-15 20:19:29.000000000,214.01,PMT-001543
ALPHA,TXN-101712,MCH-029,2024-03-15 21:15:54.000000000,49.5,PMT-005837
ALPHA,TXN-101433,MCH-022,2024-03-15 21:44:57.000000000,357.53,PMT-004371
ALPHA,TXN-900075,MCH-022,2024-03-15 22:41:29.000000000,203.93,PMT-004456
ALPHA,TXN-100966,MCH-010,2024-03-15 23:05:18.000000000,62.28,PMT-001974
ALPHA,TXN-101677,MCH-029,2024-03-16 00:33:32.000000000,66.17,PMT-005802
ALPHA,TXN-102046,MCH-032,2024-03-16 00:37:44.000000000,123.94,PMT-006369
ALPHA,TXN-101887,MCH-031,2024-03-16 00:56:18.000000000,126.74,PMT-006210
ALPHA,TXN-102107,MCH-032,2024-03-16 01:20:56.000000000,77.99,PMT-006430
ALPHA,TXN-102075,MCH-032,2024-03-16 01:23:50.000000000,155.79,PMT-006398
ALPHA,TXN-101646,MCH-029,2024-03-16 03:24:33.000000000,106.29,PMT-005771
ALPHA,TXN-103308,MCH-050,2024-03-16 03:29:51.000000000,194.83,PMT-010102
ALPHA,TXN-103112,MCH-041,2024-03-16 03:56:03.000000000,163.3,PMT-008332
ALPHA,TXN-102620,MCH-039,2024-03-16 04:12:31.000000000,109.1,PMT-007840
ALPHA,TXN-102459,MCH-038,2024-03-16 05:16:07.000000000,50.77,PMT-007679
ALPHA,TXN-102239,MCH-036,2024-03-16 05:57:50.000000000,137.5,PMT-007225
ALPHA,TXN-103196,MCH-041,2024-03-16 06:11:46.000000000,84.24,PMT-008416
ALPHA,TXN-100231,MCH-005,2024-03-16 07:12:23.000000000,125.94,PMT-000800
ALPHA,TXN-100669,MCH-008,2024-03-16 08:27:57.000000000,96.44,PMT-001473
ALPHA,TXN-101391,MCH-012,2024-03-16 08:43:52.000000000,48.38,PMT-002399
ALPHA,TXN-101185,MCH-011,2024-03-16 08:49:18.000000000,122.95,PMT-002193
ALPHA,TXN-101606,MCH-029,2024-03-16 09:24:50.000000000,86.53,PMT-005731
ALPHA,TXN-103465,MCH-050,2024-03-16 10:44:31.000000000,361.39,PMT-010259
ALPHA,TXN-102151,MCH-032,2024-03-16 10:45:20.000000000,166.65,PMT-006474
ALPHA,TXN-100341,MCH-005,2024-03-16 11:08:02.000000000,102.89,PMT-000910
ALPHA,TXN-103044,MCH-041,2024-03-16 12:30:51.000000000,32.89,PMT-008264
ALPHA,TXN-101650,MCH-029,2024-03-16 12:33:35.000000000,75.35,PMT-005775
ALPHA,TXN-102601,MCH-039,2024-03-16 13:39:01.000000000,36.44,PMT-007821
ALPHA,TXN-102016,MCH-032,2024-03-16 15:41:46.000000000,77.29,PMT-006339
ALPHA,TXN-100644,MCH-007,2024-03-16 15:45:27.000000000,64.32,PMT-001448
ALPHA,TXN-101039,MCH-010,2024-03-16 16:20:03.000000000,103.93,PMT-002047
ALPHA,TXN-102862,MCH-040,2024-03-16 16:24:48.000000000,74.39,PMT-008082
ALPHA,TXN-101859,MCH-031,2024-03-16 19:40:54.000000000,232.45,PMT-006182
ALPHA,TXN-850072,MCH-012,2024-03-16 20:14:49.328217894,113.95,PMT-DEC0006
ALPHA,TXN-101246,MCH-012,2024-03-16 20:37:42.000000000,166.48,PMT-002254
ALPHA,TXN-101101,MCH-011,2024-03-16 20:45:13.000000000,109.91,PMT-002109
ALPHA,TXN-103240,MCH-041,2024-03-16 20:49:34.000000000,140.55,PMT-008460
ALPHA,TXN-102487,MCH-038,2024-03-16 21:11:09.000000000,243.22,PMT-007707
ALPHA,TXN-101147,MCH-011,2024-03-16 22:06:09.000000000,105.89,PMT-002155
ALPHA,TXN-100226,MCH-005,2024-03-16 23:01:56.000000000,56.79,PMT-000795
ALPHA,TXN-101093,MCH-011,2024-03-16 23:23:21.000000000,167.42,PMT-002101
ALPHA,TXN-102777,MCH-039,2024-03-16 23:24:57.000000000,42.84,PMT-007997
ALPHA,TXN-100925,MCH-010,2024-03-16 23:39:19.000000000,55.04,PMT-001933
ALPHA,TXN-100525,MCH-007,2024-03-17 00:01:25.000000000,77.96,PMT-001329
ALPHA,TXN-100831,MCH-008,2024-03-17 00:52:16.000000000,117.27,PMT-001635
ALPHA,TXN-102608,MCH-039,2024-03-17 01:07:50.000000000,63.08,PMT-007828
ALPHA,TXN-101982,MCH-032,2024-03-17 01:32:55.000000000,83.62,PMT-006305
ALPHA,TXN-102712,MCH-039,2024-03-17 02:19:45.000000000,437.65,PMT-007932
ALPHA,TXN-100493,MCH-007,2024-03-17 02:30:07.000000000,111.59,PMT-001297
ALPHA,TXN-101001,MCH-010,2024-03-17 04:00:12.000000000,275.51,PMT-002009
ALPHA,TXN-102088,MCH-032,2024-03-17 04:25:18.000000000,69.83,PMT-006411
ALPHA,TXN-102687,MCH-039,2024-03-17 04:47:08.000000000,257.63,PMT-007907
ALPHA,TXN-102836,MCH-040,2024-03-17 05:35:52.000000000,179.49,PMT-008056
ALPHA,TXN-103043,MCH-041,2024-03-17 06:59:59.000000000,108.32,PMT-008263
ALPHA,TXN-103411,MCH-050,2024-03-17 07:36:37.000000000,117.16,PMT-010205
ALPHA,TXN-101376,MCH-012,2024-03-17 08:41:28.000000000,115.73,PMT-002384
ALPHA,TXN-102211,MCH-036,2024-03-17 08:57:47.000000000,107.56,PMT-007197
ALPHA,TXN-102000,MCH-032,2024-03-17 09:14:50.000000000,194.2,PMT-006323
ALPHA,TXN-102044,MCH-032,2024-03-17 09:41:31.000000000,280.94,PMT-006367
ALPHA,TXN-101639,MCH-029,2024-03-17 09:52:40.000000000,69.67,PMT-005764
ALPHA,TXN-102410,MCH-038,2024-03-17 10:59:28.000000000,214.55,PMT-007630
ALPHA,TXN-102299,MCH-036,2024-03-17 11:40:56.000000000,150.21,PMT-007285
ALPHA,TXN-100440,MCH-007,2024-03-17 11:51:45.000000000,151.32,PMT-001244
ALPHA,TXN-103288,MCH-050,2024-03-17 12:05:21.000000000,52.53,PMT-010082
