shift_id,employee_id,shift_start,shift_end,break_minutes,zone_code,supervisor_id,job_code,work_order_id,schedule_type,assigned_at
S007857,E0111,2024-01-20 10:16:00,2024-01-20 16:53:06,45,ZONE-A,E0134,loader,WO0011,regular,2024-01-18 12:13:11
S007858,E0111,2024-01-22 21:49:00,2024-01-23 07:09:45,45,ZONE-B,E0137,driver,WO0011,regular,2024-01-22 08:49:00
S007859,E0111,2024-01-23 06:45:00,2024-01-23 13:35:01,30,ZONE-A,E0139,Drive-r,WO0010,regular,2024-01-13 06:45:00
S007860,E0111,2024-01-24 10:45:00,2024-01-24 20:00:35,0,ZONE-C,E0102,Load-er,WO0010,regular,2024-01-23 02:11:28
S007861,E0111,2024-01-25 07:09:00,2024-01-25 16:41:22,30,ZONE-B,E0106,driver,WO0011,regular,2024-01-24 06:49:17
S007862,E0111,2024-01-27 15:33:00,2024-01-28 01:17:43,30,ZONE-A,E0122,forklift,WO0010,regular,2024-01-21 04:30:59
S007863,E0111,2024-01-29 09:38:00,2024-01-29 17:36:39,30,ZONE-C,E0114,Load-er,WO0010,flex,2024-01-27 20:32:13
S007864,E0111,2024-01-30 08:34:00,2024-01-30 16:40:33,0,ZONE-D,E0134,Drive-r,WO0011,on_call,2024-01-28 18:39:24
S007865,E0111,2024-02-01 09:14:00,2024-02-01 16:46:45,45,ZONE-C,E0102,load_er,WO0009,flex,2024-01-28 16:22:56
S007866,E0111,2024-02-02 10:07:00,2024-02-02 19:33:04,30,ZONE-C,E0130,driver,WO0010,on_call,2024-01-29 19:39:40
S007867,E0111,2024-02-05 10:09:00,2024-02-05 17:05:06,30,ZONE-B,E0138,Fork-Lift,WO0012,regular,2024-02-02 17:07:52
S007868,E0111,2024-02-06 11:31:00,2024-02-06 18:55:17,30,ZONE-B,E0137,DRIVER,WO0009,regular,2024-02-05 01:23:31
S007869,E0111,2024-02-08 12:39:00,2024-02-08 19:18:09,30,ZONE-C,E0109,load_er,WO0010,regular,2024-02-07 23:39:00
S007870,E0111,2024-02-09 06:09:00,2024-02-09 14:06:12,45,ZONE-B,E0114,LOADER,WO0012,regular,2024-02-03 19:32:18
S007871,E0111,2024-02-10 14:28:00,2024-02-10 23:10:04,45,ZONE-A,E0109,LOADER,WO0010,flex,2024-02-05 07:51:28
S007872,E0111,2024-02-11 14:52:00,2024-02-12 00:35:56,30,ZONE-A,E0134,Drive-r,WO0012,regular,2024-02-08 18:39:28
S007873,E0111,2024-02-13 09:58:00,2024-02-13 18:22:27,30,ZONE-C,E0110,forklift,WO0010,regular,2024-02-10 19:37:30
S007874,E0111,2024-02-15 07:32:00,2024-02-15 16:19:01,30,ZONE-B,E0118,loader,WO0010,regular,2024-02-14 15:42:41
S007875,E0111,2024-02-16 06:22:00,2024-02-16 14:42:18,30,ZONE-A,E0113,Drive-r,WO0012,regular,2024-02-09 10:18:27
S007876,E0111,2024-02-17 09:47:00,2024-02-17 19:16:43,30,ZONE-C,E0136,fork_lift,WO0010,regular,2024-02-15 20:30:01
S007877,E0111,2024-02-18 15:21:00,2024-02-18 23:27:19,0,ZONE-A,E0137,driver,WO0012,regular,2024-02-13 00:57:32
S007878,E0111,2024-02-20 10:10:00,2024-02-20 17:30:34,30,ZONE-B,E0126,load_er,WO0010,regular,2024-02-18 19:10:10
S007879,E0111,2024-02-21 09:06:00,2024-02-21 15:37:42,30,ZONE-D,E0123,SUPERVISOR,WO0010,regular,2024-02-20 14:46:17
S007880,E0111,2024-02-22 21:47:00,2024-02-23 05:23:20,45,ZONE-A,E0124,loader,WO0009,regular,2024-02-15 02:39:45
S007881,E0111,2024-02-23 09:24:00,2024-02-23 19:15:39,45,ZONE-C,E0133,DRIVER,WO0010,regular,2024-02-22 20:24:00
S007882,E0111,2024-02-24 07:31:00,2024-02-24 16:31:02,45,ZONE-B,E0109,loader,WO0009,regular,2024-02-22 07:57:19
S007883,E0111,2024-02-25 13:22:00,2024-02-25 23:09:11,30,ZONE-C,E0128,DRIVER,WO0009,regular,2024-02-19 14:16:36
S007884,E0111,2024-02-26 21:00:00,2024-02-27 04:23:08,30,ZONE-B,E0128,Supervisor,WO0012,regular,2024-02-24 15:43:59
S007885,E0111,2024-02-27 09:55:00,2024-02-27 19:15:26,45,ZONE-B,E0136,FORKLIFT,WO0009,flex,2024-02-26 20:55:00
S007886,E0111,2024-02-28 11:03:00,2024-02-28 19:36:21,30,ZONE-C,E0101,load_er,WO0010,regular,2024-02-26 05:51:31
S007887,E0111,2024-02-29 06:08:00,2024-02-29 12:54:30,30,ZONE-C,E0139,fork_lift,WO0009,regular,2024-02-28 05:08:52
S007888,E0111,2024-03-01 15:09:00,2024-03-01 22:52:04,30,ZONE-B,E0112,driver,WO0011,regular,2024-02-29 22:49:52
S007889,E0111,2024-03-02 12:23:00,2024-03-02 22:10:21,45,ZONE-C,E0111,Fork-Lift,WO0009,regular,2024-03-01 23:23:00
S007890,E0111,2024-03-04 12:06:00,2024-03-04 20:00:13,30,ZONE-D,E0119,loader,WO0010,regular,2024-03-02 05:52:55
S007891,E0111,2024-03-05 08:58:00,2024-03-05 17:46:58,30,ZONE-D,E0130,fork_lift,WO0009,regular,2024-03-04 19:58:00
S007892,E0111,2024-03-06 14:34:00,2024-03-07 00:24:51,30,ZONE-B,E0107,driver,WO0010,regular,2024-03-05 16:53:34
S007893,E0111,2024-03-08 12:55:00,2024-03-08 19:27:37,30,ZONE-C,E0140,SUPERVISOR,WO0009,regular,2024-03-07 01:17:28
S007894,E0111,2024-03-09 12:09:00,2024-03-09 20:28:39,45,ZONE-C,E0126,LOADER,WO0010,regular,2024-03-08 05:29:58
S007895,E0111,2024-03-11 11:56:00,2024-03-11 21:28:56,45,ZONE-A,E0103,LOADER,WO0009,regular,2024-03-05 21:18:52
S007896,E0111,2024-03-12 10:51:00,2024-03-12 19:16:13,30,ZONE-B,E0119,Drive-r,WO0011,regular,2024-03-02 10:51:00
S007897,E0111,2024-03-13 09:51:00,2024-03-13 16:43:27,30,ZONE-B,E0137,load_er,WO0011,regular,2024-03-07 15:06:52
S007898,E0111,2024-03-14 23:49:00,2024-03-15 09:16:10,30,ZONE-C,E0108,Supervisor,WO0012,flex,2024-03-07 13:25:47
S007899,E0111,2024-03-16 08:46:00,2024-03-16 17:49:34,30,ZONE-C,E0104,FORKLIFT,WO0011,flex,2024-03-15 19:46:00
S007900,E0111,2024-03-17 09:06:00,2024-03-17 17:41:32,0,ZONE-D,E0105,DRIVER,WO0009,regular,2024-03-15 21:11:38
S007901,E0111,2024-03-20 21:06:00,2024-03-21 05:54:22,45,ZONE-A,E0109,LOADER,WO0010,regular,2024-03-18 10:38:35
S007902,E0111,2024-03-21 11:17:00,2024-03-21 18:49:45,30,ZONE-B,E0119,loader,WO0012,flex,2024-03-20 09:30:28
S007903,E0111,2024-03-22 09:33:00,2024-03-22 18:27:22,30,ZONE-D,E0114,Load-er,WO0012,regular,2024-03-21 01:52:21
S007904,E0111,2024-03-25 09:31:00,2024-03-25 16:15:15,30,ZONE-B,E0125,Load-er,WO0010,regular,2024-03-21 04:47:09
S007905,E0111,2024-03-26 06:29:00,2024-03-26 13:57:31,45,ZONE-B,E0132,driver,WO0010,regular,2024-03-23 05:19:38
S007906,E0111,2024-03-27 06:26:00,2024-03-27 14:10:31,30,ZONE-D,E0108,Fork-Lift,WO0011,regular,2024-03-26 00:25:39
S007907,E0111,2024-03-29 11:51:00,2024-03-29 19:37:21,45,ZONE-B,E0121,Drive-r,WO0012,flex,2024-03-26 17:48:47
S007908,E0111,2024-03-30 08:53:00,2024-03-30 15:31:20,30,ZONE-B,E0121,DRIVER,WO0009,flex,2024-03-20 19:07:09
S007909,E0111,2024-03-31 08:51:00,2024-03-31 15:47:25,45,ZONE-D,E0123,DRIVER,WO0012,regular,2024-03-26 08:36:40
S007910,E0112,2024-01-01 09:46:00,2024-01-01 16:28:20,0,ZONE-A,E0112,driver,WO0010,flex,2023-12-29 14:52:12
S007911,E0112,2024-01-02 09:49:00,2024-01-02 16:27:00,45,ZONE-D,E0108,LOADER,WO0009,regular,2023-12-23 09:49:00
S007912,E0112,2024-01-04 23:46:00,2024-01-05 08:34:52,30,ZONE-A,E0125,Drive-r,WO0012,regular,2024-01-03 11:14:35
S007913,E0112,2024-01-05 15:24:00,2024-01-05 23:30:05,45,ZONE-D,E0113,Drive-r,WO0010,flex,2024-01-04 07:52:19
S007914,E0112,2024-01-06 11:30:00,2024-01-06 18:09:41,0,ZONE-A,E0132,driver,WO0010,regular,2024-01-04 22:50:42
S007915,E0112,2024-01-08 06:15:00,2024-01-08 13:28:21,30,ZONE-B,E0135,load_er,WO0010,regular,2024-01-06 10:50:24
S007916,E0112,2024-01-09 11:18:00,2024-01-09 20:12:16,0,ZONE-D,E0116,loader,WO0010,flex,2024-01-07 07:54:28
S007917,E0112,2024-01-10 21:31:00,2024-01-11 05:08:47,30,ZONE-C,E0115,driver,WO0009,regular,2024-01-10 08:31:00
S007918,E0112,2024-01-11 12:16:00,2024-01-11 21:28:35,30,ZONE-B,E0105,DRIVER,WO0012,flex,2024-01-01 12:36:11
S007919,E0112,2024-01-12 12:20:00,2024-01-12 19:08:59,45,ZONE-B,E0131,Drive-r,WO0012,flex,2024-01-05 02:37:02
S007920,E0112,2024-01-14 15:28:00,2024-01-15 00:10:49,30,ZONE-C,E0106,fork_lift,WO0009,regular,2024-01-10 00:05:08
S007921,E0112,2024-01-15 12:48:00,2024-01-15 21:20:40,30,ZONE-C,E0113,fork_lift,WO0012,regular,2024-01-11 00:45:28
S007922,E0112,2024-01-16 08:36:00,2024-01-16 17:58:59,30,ZONE-B,E0118,Fork-Lift,WO0010,regular,2024-01-10 17:35:28
S007923,E0112,2024-01-18 13:14:00,2024-01-18 22:28:22,0,ZONE-A,E0107,DRIVER,WO0009,regular,2024-01-08 13:14:00
S007924,E0112,2024-01-19 12:26:00,2024-01-19 20:38:06,0,ZONE-D,E0109,forklift,WO0012,flex,2024-01-17 21:56:27
S007925,E0112,2024-01-20 11:40:00,2024-01-20 20:18:29,30,ZONE-C,E0116,Load-er,WO0012,flex,2024-01-17 19:00:08
S007926,E0112,2024-01-23 14:32:00,2024-01-24 00:13:54,0,ZONE-C,E0110,loader,WO0012,regular,2024-01-22 22:58:55
S007927,E0112,2024-01-24 23:10:00,2024-01-25 07:04:25,30,ZONE-B,E0125,loader,WO0012,regular,2024-01-21 05:30:24
S007928,E0112,2024-01-25 09:36:00,2024-01-25 18:05:01,45,ZONE-A,E0130,LOADER,WO0011,regular,2024-01-24 18:36:57
S007929,E0112,2024-01-29 15:12:00,2024-01-29 23:41:04,30,ZONE-C,E0114,LOADER,WO0010,on_call,2024-01-28 05:08:40
S007930,E0112,2024-01-30 14:37:00,2024-01-30 21:40:41,30,ZONE-C,E0117,driver,WO0009,regular,2024-01-28 04:10:54
S007931,E0112,2024-01-31 10:55:00,2024-01-31 19:53:39,30,ZONE-C,E0107,Fork-Lift,WO0010,flex,2024-01-30 21:18:30
S007932,E0112,2024-02-02 06:53:00,2024-02-02 15:56:36,0,ZONE-A,E0128,driver,WO0011,regular,2024-01-31 21:24:57
S007933,E0112,2024-02-03 13:47:00,2024-02-03 21:18:27,30,ZONE-C,E0120,Super-visor,WO0012,regular,2024-02-02 02:38:45
S007934,E0112,2024-02-04 14:34:00,2024-02-04 23:04:59,30,ZONE-C,E0117,DRIVER,WO0009,regular,2024-02-04 01:34:00
S007935,E0112,2024-02-05 11:05:00,2024-02-05 18:20:18,30,ZONE-D,E0139,load_er,WO0009,regular,2024-02-04 22:05:00
S007936,E0112,2024-02-07 06:19:00,2024-02-07 13:20:52,30,ZONE-B,E0127,forklift,WO0010,regular,2024-02-06 17:19:00
S007937,E0112,2024-02-08 22:12:00,2024-02-09 07:37:16,0,ZONE-A,E0128,loader,WO0011,on_call,2024-02-07 15:24:47
S007938,E0112,2024-02-09 15:34:00,2024-02-10 01:15:29,30,ZONE-D,E0109,load_er,WO0011,flex,2024-02-09 02:34:00
S007939,E0112,2024-02-10 10:02:00,2024-02-10 18:56:32,30,ZONE-A,E0134,driver,WO0009,regular,2024-02-07 18:53:42
S007940,E0112,2024-02-11 06:24:00,2024-02-11 15:08:22,0,ZONE-B,E0119,Drive-r,WO0012,regular,2024-02-10 17:24:00
S007941,E0112,2024-02-12 14:16:00,2024-02-12 23:19:48,45,ZONE-B,E0112,forklift,WO0009,regular,2024-02-12 01:16:00
S007942,E0112,2024-02-13 12:35:00,2024-02-13 21:48:36,0,ZONE-C,E0108,Load-er,WO0009,on_call,2024-02-09 03:26:48
S007943,E0112,2024-02-14 13:27:00,2024-02-14 23:21:09,30,ZONE-A,E0133,Drive-r,WO0011,flex,2024-02-13 11:04:53
S007944,E0112,2024-02-15 14:24:00,2024-02-16 00:03:00,30,ZONE-C,E0130,fork_lift,WO0012,regular,2024-02-11 00:55:26
S007945,E0112,2024-02-17 11:32:00,2024-02-17 20:58:54,30,ZONE-A,E0131,driver,WO0010,regular,2024-02-16 22:22:24
S007946,E0112,2024-02-18 09:21:00,2024-02-18 18:39:41,0,ZONE-D,E0115,DRIVER,WO0011,flex,2024-02-13 03:43:58
S007947,E0112,2024-02-19 14:07:00,2024-02-19 21:37:34,45,ZONE-B,E0101,DRIVER,WO0009,flex,2024-02-16 12:28:32
S007948,E0112,2024-02-20 13:43:00,2024-02-20 22:29:23,30,ZONE-C,E0117,Drive-r,WO0009,regular,2024-02-18 01:30:36
S007949,E0112,2024-02-21 13:14:00,2024-02-21 21:06:59,45,ZONE-A,E0121,Supervisor,WO0011,regular,2024-02-18 17:03:39
S007950,E0112,2024-02-22 13:48:00,2024-02-22 22:29:56,0,ZONE-D,E0106,DRIVER,WO0009,regular,2024-02-20 17:46:03
S007951,E0112,2024-02-23 12:58:00,2024-02-23 22:03:22,30,ZONE-D,E0128,Load-er,WO0011,flex,2024-02-22 17:26:51
S007952,E0112,2024-02-24 06:17:00,2024-02-24 13:16:53,30,ZONE-A,E0132,Load-er,WO0009,on_call,2024-02-23 17:17:00
S007953,E0112,2024-02-26 15:49:00,2024-02-26 23:44:35,30,ZONE-B,E0110,Drive-r,WO0011,regular,2024-02-22 20:36:09
S007954,E0112,2024-02-27 11:29:00,2024-02-27 20:27:26,30,ZONE-D,E0136,DRIVER,WO0009,regular,2024-02-26 22:29:00
S007955,E0112,2024-02-29 12:48:00,2024-02-29 21:59:02,30,ZONE-C,E0101,DRIVER,WO0009,on_call,2024-02-27 08:11:50
S007956,E0112,2024-03-01 10:13:00,2024-03-01 19:11:07,45,ZONE-A,E0129,Load-er,WO0009,regular,2024-02-29 04:27:07
S007957,E0112,2024-03-02 12:06:00,2024-03-02 21:14:44,30,ZONE-D,E0114,DRIVER,WO0010,regular,2024-02-28 23:05:52
S007958,E0112,2024-03-03 10:42:00,2024-03-03 17:52:04,30,ZONE-D,E0115,driver,WO0011,regular,2024-03-01 05:36:04
S007959,E0112,2024-03-04 08:12:00,2024-03-04 16:48:38,30,ZONE-B,E0118,driver,WO0010,regular,2024-03-02 18:08:21
S007960,E0112,2024-03-05 06:12:00,2024-03-05 15:08:25,30,ZONE-C,E0129,fork_lift,WO0011,flex,2024-03-04 11:07:21
S007961,E0112,2024-03-09 11:00:00,2024-03-09 20:11:18,30,ZONE-A,E0108,driver,WO0011,regular,2024-03-05 17:43:15
S007962,E0112,2024-03-10 11:54:00,2024-03-10 18:28:50,30,ZONE-C,E0111,Drive-r,WO0010,regular,2024-03-09 08:08:05
S007963,E0112,2024-03-13 11:30:00,2024-03-13 18:48:30,30,ZONE-B,E0129,forklift,WO0012,regular,2024-03-12 09:40:49
S007964,E0112,2024-03-16 10:39:00,2024-03-16 17:47:49,30,ZONE-C,E0112,DRIVER,WO0010,regular,2024-03-15 21:39:00
S007965,E0112,2024-03-17 15:41:00,2024-03-18 01:06:54,45,ZONE-B,E0104,fork_lift,WO0010,flex,2024-03-16 17:29:34
S007966,E0112,2024-03-18 13:01:00,2024-03-18 20:42:38,30,ZONE-A,E0123,FORKLIFT,WO0010,regular,2024-03-11 18:33:44
S007967,E0112,2024-03-19 12:22:00,2024-03-19 21:28:02,30,ZONE-C,E0113,SUPERVISOR,WO0010,regular,2024-03-17 08:37:25
S007968,E0112,2024-03-20 09:14:00,2024-03-20 18:09:06,30,ZONE-A,E0106,Drive-r,WO0009,flex,2024-03-19 20:14:00
S007969,E0112,2024-03-21 08:44:00,2024-03-21 16:45:20,0,ZONE-C,E0130,driver,WO0009,on_call,2024-03-20 19:44:00
S007970,E0112,2024-03-22 10:03:00,2024-03-22 18:48:52,0,ZONE-C,E0121,DRIVER,WO0010,flex,2024-03-21 21:03:00
S007971,E0112,2024-03-25 14:20:00,2024-03-26 00:06:39,30,ZONE-D,E0102,driver,WO0010,regular,2024-03-21 11:53:18
S007972,E0112,2024-03-26 09:39:00,2024-03-26 19:05:48,0,ZONE-D,E0117,Load-er,WO0011,regular,2024-03-23 03:11:54
S007973,E0112,2024-03-27 14:37:00,2024-03-27 22:37:23,45,ZONE-A,E0128,Fork-Lift,WO0011,regular,2024-03-27 01:37:00
S007974,E0112,2024-03-28 10:07:00,2024-03-28 17:13:37,0,ZONE-D,E0117,forklift,WO0010,regular,2024-03-26 09:13:40
S007975,E0112,2024-03-29 10:47:00,2024-03-29 18:07:38,30,ZONE-D,E0112,Drive-r,WO0011,regular,2024-03-26 23:06:22
S007976,E0112,2024-03-30 07:37:00,2024-03-30 16:57:15,30,ZONE-A,E0122,Load-er,WO0010,regular,2024-03-29 18:37:00
S007977,E0113,2024-01-01 10:53:00,2024-01-01 20:35:02,30,ZONE-B,E0130,driver,WO0011,regular,2023-12-28 16:07:19
S007978,E0113,2024-01-02 07:45:00,2024-01-02 14:20:49,30,ZONE-B,E0111,DRIVER,WO0012,regular,2023-12-31 20:32:21
S007979,E0113,2024-01-03 07:16:00,2024-01-03 16:06:54,45,ZONE-B,E0131,fork_lift,WO0009,regular,2024-01-01 16:56:33
S007980,E0113,2024-01-05 10:07:00,2024-01-05 18:49:32,30,ZONE-A,E0107,driver,WO0009,flex,2023-12-27 20:15:57
S007981,E0113,2024-01-06 14:43:00,2024-01-06 22:15:18,30,ZONE-D,E0118,DRIVER,WO0010,flex,2023-12-30 01:24:36
S007982,E0113,2024-01-07 15:51:00,2024-01-08 01:29:44,45,ZONE-D,E0115,LOADER,WO0011,regular,2024-01-05 15:28:43
S007983,E0113,2024-01-08 07:18:00,2024-01-08 15:01:06,30,ZONE-D,E0131,DRIVER,WO0012,regular,2024-01-07 18:18:00
S007984,E0113,2024-01-09 10:10:00,2024-01-09 19:04:49,45,ZONE-D,E0107,driver,WO0010,regular,2024-01-02 10:20:10
S007985,E0113,2024-01-10 11:48:00,2024-01-10 20:07:26,45,ZONE-D,E0112,Drive-r,WO0010,regular,2024-01-09 12:48:48
S007986,E0113,2024-01-11 06:40:00,2024-01-11 15:16:57,45,ZONE-A,E0110,DRIVER,WO0012,regular,2024-01-09 05:25:48
S007987,E0113,2024-01-12 07:07:00,2024-01-12 14:25:09,30,ZONE-B,E0118,Drive-r,WO0011,regular,2024-01-08 07:36:42
S007988,E0113,2024-01-13 11:55:00,2024-01-13 19:12:44,45,ZONE-A,E0125,forklift,WO0009,regular,2024-01-11 22:27:12
S007989,E0113,2024-01-14 10:22:00,2024-01-14 17:50:41,30,ZONE-A,E0114,Fork-Lift,WO0011,on_call,2024-01-13 21:22:00
S007990,E0113,2024-01-15 08:16:00,2024-01-15 16:00:03,45,ZONE-D,E0126,Fork-Lift,WO0012,flex,2024-01-14 05:48:27
S007991,E0113,2024-01-16 15:40:00,2024-01-16 23:32:15,30,ZONE-D,E0125,fork_lift,WO0010,flex,2024-01-15 23:49:22
S007992,E0113,2024-01-17 07:16:00,2024-01-17 16:30:30,30,ZONE-A,E0111,FORKLIFT,WO0010,regular,2024-01-16 00:07:38
S007993,E0113,2024-01-20 10:02:00,2024-01-20 18:43:13,30,ZONE-D,E0108,FORKLIFT,WO0009,regular,2024-01-19 18:46:19
S007994,E0113,2024-01-21 12:54:00,2024-01-21 19:54:15,30,ZONE-D,E0131,Super-visor,WO0009,regular,2024-01-17 22:43:10
S007995,E0113,2024-01-22 11:08:00,2024-01-22 19:13:57,45,ZONE-D,E0138,Drive-r,WO0012,regular,2024-01-21 07:16:42
S007996,E0113,2024-01-24 15:03:00,2024-01-24 23:18:35,30,ZONE-D,E0124,Super-visor,WO0011,regular,2024-01-23 06:37:18
S007997,E0113,2024-01-25 12:44:00,2024-01-25 22:11:31,30,ZONE-B,E0128,driver,WO0010,regular,2024-01-20 10:38:32
S007998,E0113,2024-01-26 08:49:00,2024-01-26 15:40:16,45,ZONE-B,E0131,fork_lift,WO0011,regular,2024-01-21 09:29:09
S007999,E0113,2024-01-28 06:34:00,2024-01-28 14:12:16,30,ZONE-B,E0123,DRIVER,WO0011,regular,2024-01-23 05:36:41
S008000,E0113,2024-01-29 13:40:00,2024-01-29 22:31:50,30,ZONE-C,E0119,Load-er,WO0009,regular,2024-01-28 01:48:35
S008001,E0113,2024-01-30 08:18:00,2024-01-30 17:37:57,45,ZONE-A,E0126,Drive-r,WO0012,regular,2024-01-29 18:39:33
S008002,E0113,2024-01-31 06:36:00,2024-01-31 13:38:15,30,ZONE-C,E0104,loader,WO0012,regular,2024-01-29 04:40:20
S008003,E0113,2024-02-01 07:47:00,2024-02-01 15:22:00,30,ZONE-D,E0118,FORKLIFT,WO0012,regular,2024-01-31 13:21:55
S008004,E0113,2024-02-02 14:30:00,2024-02-02 23:35:37,45,ZONE-C,E0131,Super-visor,WO0009,regular,2024-01-27 07:46:50
S008005,E0113,2024-02-05 12:07:00,2024-02-05 19:31:36,30,ZONE-C,E0122,loader,WO0010,regular,2024-02-04 23:07:00
S008006,E0113,2024-02-07 13:03:00,2024-02-07 22:34:04,0,ZONE-D,E0139,load_er,WO0010,regular,2024-02-06 06:09:31
S008007,E0113,2024-02-08 14:38:00,2024-02-08 22:15:24,30,ZONE-C,E0133,LOADER,WO0009,regular,2024-02-07 06:33:32
S008008,E0113,2024-02-09 07:55:00,2024-02-09 16:28:48,0,ZONE-C,E0122,Drive-r,WO0012,regular,2024-02-08 18:55:00
S008009,E0113,2024-02-11 10:28:00,2024-02-11 17:19:16,0,ZONE-D,E0140,DRIVER,WO0010,regular,2024-02-08 23:35:28
S008010,E0113,2024-02-12 12:09:00,2024-02-12 22:00:52,30,ZONE-A,E0124,load_er,WO0011,on_call,2024-02-09 11:31:53
S008011,E0113,2024-02-13 12:12:00,2024-02-13 19:11:21,30,ZONE-D,E0133,LOADER,WO0010,on_call,2024-02-12 06:12:12
S008012,E0113,2024-02-14 12:51:00,2024-02-14 21:29:20,30,ZONE-C,E0131,Load-er,WO0009,regular,2024-02-09 21:12:54
S008013,E0113,2024-02-15 12:16:00,2024-02-15 19:53:27,0,ZONE-A,E0111,FORKLIFT,WO0009,regular,2024-02-14 23:16:00
S008014,E0113,2024-02-16 12:13:00,2024-02-16 21:44:14,30,ZONE-D,E0107,driver,WO0009,regular,2024-02-14 15:26:57
S008015,E0113,2024-02-17 13:16:00,2024-02-17 21:54:29,45,ZONE-D,E0123,LOADER,WO0009,regular,2024-02-14 04:21:52
S008016,E0113,2024-02-18 12:51:00,2024-02-18 21:47:10,30,ZONE-C,E0137,fork_lift,WO0010,regular,2024-02-17 14:42:11
S008017,E0113,2024-02-20 10:54:00,2024-02-20 20:44:34,30,ZONE-C,E0115,load_er,WO0011,regular,2024-02-13 02:38:41
S008018,E0113,2024-02-23 21:35:00,2024-02-24 06:55:45,45,ZONE-A,E0117,forklift,WO0010,regular,2024-02-17 15:19:03
S008019,E0113,2024-02-24 10:41:00,2024-02-24 18:32:00,30,ZONE-C,E0108,DRIVER,WO0012,regular,2024-02-23 21:41:00
S008020,E0113,2024-02-25 10:48:00,2024-02-25 19:04:51,30,ZONE-D,E0139,LOADER,WO0010,regular,2024-02-22 07:56:54
S008021,E0113,2024-02-27 15:18:00,2024-02-27 23:38:43,0,ZONE-B,E0131,Super-visor,WO0011,regular,2024-02-25 11:37:51
S008022,E0113,2024-02-28 14:20:00,2024-02-28 21:52:55,0,ZONE-B,E0101,Drive-r,WO0011,flex,2024-02-26 12:06:24
S008023,E0113,2024-02-29 07:33:00,2024-02-29 16:16:15,45,ZONE-C,E0115,loader,WO0009,flex,2024-02-26 14:24:35
S008024,E0113,2024-03-01 15:04:00,2024-03-01 23:43:58,30,ZONE-A,E0104,forklift,WO0011,regular,2024-02-29 21:48:34
S008025,E0113,2024-03-04 08:18:00,2024-03-04 16:37:49,30,ZONE-C,E0104,Supervisor,WO0010,regular,2024-03-02 13:59:43
S008026,E0113,2024-03-05 13:18:00,2024-03-05 21:28:24,30,ZONE-D,E0114,forklift,WO0011,regular,2024-03-04 07:15:03
S008027,E0113,2024-03-06 11:16:00,2024-03-06 19:47:31,30,ZONE-B,E0116,Drive-r,WO0010,regular,2024-03-05 17:06:04
S008028,E0113,2024-03-07 08:41:00,2024-03-07 15:48:27,30,ZONE-B,E0108,Fork-Lift,WO0012,regular,2024-03-06 15:24:11
S008029,E0113,2024-03-08 10:06:00,2024-03-08 17:57:12,30,ZONE-D,E0119,loader,WO0011,regular,2024-03-06 02:37:09
S008030,E0113,2024-03-09 12:46:00,2024-03-09 21:12:14,30,ZONE-D,E0106,Load-er,WO0012,flex,2024-03-08 22:21:38
S008031,E0113,2024-03-11 13:46:00,2024-03-11 21:11:23,0,ZONE-B,E0124,DRIVER,WO0011,regular,2024-03-06 05:56:49
S008032,E0113,2024-03-12 10:44:00,2024-03-12 18:46:08,30,ZONE-C,E0119,FORKLIFT,WO0009,regular,2024-03-11 11:35:16
S008033,E0113,2024-03-13 14:12:00,2024-03-13 21:43:52,30,ZONE-B,E0123,driver,WO0012,flex,2024-03-07 23:59:34
S008034,E0113,2024-03-14 14:27:00,2024-03-15 00:20:41,0,ZONE-D,E0104,DRIVER,WO0012,regular,2024-03-13 19:13:59
S008035,E0113,2024-03-15 07:40:00,2024-03-15 17:06:12,45,ZONE-A,E0116,Load-er,WO0009,flex,2024-03-14 16:16:47
S008036,E0113,2024-03-16 15:57:00,2024-03-17 00:19:30,0,ZONE-B,E0117,forklift,WO0012,regular,2024-03-15 06:03:09
S008037,E0113,2024-03-17 10:38:00,2024-03-17 17:24:41,30,ZONE-C,E0112,loader,WO0011,regular,2024-03-16 21:38:00
S008038,E0113,2024-03-20 22:12:00,2024-03-21 05:58:25,30,ZONE-B,E0125,Drive-r,WO0012,regular,2024-03-18 21:02:19
S008039,E0113,2024-03-21 14:54:00,2024-03-22 00:22:46,30,ZONE-B,E0138,supervisor,WO0011,regular,2024-03-19 04:28:56
S008040,E0113,2024-03-22 06:17:00,2024-03-22 12:59:35,30,ZONE-C,E0135,supervisor,WO0011,regular,2024-03-21 17:17:00
S008041,E0113,2024-03-23 07:52:00,2024-03-23 14:26:08,45,ZONE-C,E0114,LOADER,WO0009,flex,2024-03-19 20:31:10
S008042,E0113,2024-03-26 09:10:00,2024-03-26 16:12:35,45,ZONE-C,E0127,LOADER,WO0009,regular,2024-03-21 03:29:03
S008043,E0113,2024-03-28 15:04:00,2024-03-28 22:30:41,30,ZONE-C,E0111,DRIVER,WO0010,flex,2024-03-18 15:04:00
S008044,E0113,2024-03-29 22:22:00,2024-03-30 07:08:21,0,ZONE-B,E0118,SUPERVISOR,WO0012,regular,2024-03-27 21:43:14
S008045,E0113,2024-03-30 15:56:00,2024-03-31 00:33:07,30,ZONE-C,E0102,Drive-r,WO0012,regular,2024-03-25 02:17:13
S008046,E0113,2024-03-31 09:35:00,2024-03-31 17:55:39,30,ZONE-B,E0110,Drive-r,WO0010,flex,2024-03-22 23:26:03
