payment_id,bank_account_token,payment_date,amount,vendor_id,business_unit,batch_id,payment_method
PAY-200913,TKN-1054BDE195270D33,2024-09-08,1604.19,V-L032,BU_SOUTH,BATCH-20240908-10,ACH
PAY-200492,TKN-59BEB7DEC80045CC,2024-08-24,1239.94,V-L028,BU_NORTH,BATCH-20240824-19,ACH
PAY-200954,TKN-93AE6358218DA24A,2024-08-07,1563.3,V-L031,BU_SOUTH,BATCH-20240807-03,ACH
PAY-201098,TKN-E6316F607B123ACD,2024-08-21,4698.31,V-L027,BU_NORTH,BATCH-20240821-16,ACH
PAY-201033,TKN-A0DBF207304841D9,2024-10-18,3600.0,V-2002,BU_WEST,BATCH-20241018-01,Wire
PAY-200588,TKN-D4FABCCC216B15D5,2024-10-20,264.12,V-L021,BU_NORTH,BATCH-20241020-08,ACH
PAY-200751,TKN-8F6150DB3D331262,2024-10-12,194.2,V-L002,BU_EAST,BATCH-20241012-11,Wire
PAY-200658,TKN-5F53880E4DB24CFE,2024-09-30,8250.0,V-4002,BU_NORTH,BATCH-20240930-08,ACH
PAY-200235,TKN-09E8916C02DA72FA,2024-08-26,10908.45,V-L039,BU_SOUTH,BATCH-20240826-19,ACH
PAY-200733,TKN-30D620713DA80782,2024-10-14,2246.68,V-L029,BU_NORTH,BATCH-20241014-01,Wire
PAY-201254,TKN-09EDCFBE46A53DD2,2024-08-24,2800.0,V-5002,BU_SOUTH,BATCH-20240824-01,Wire
PAY-201392,TKN-0C3516518BC321B0,2024-08-13,378.34,V-L019,BU_WEST,BATCH-20240813-15,Check
PAY-200935,TKN-502C2E18DBA84884,2024-10-05,559.65,V-L011,BU_WEST,BATCH-20241005-13,ACH
PAY-201066,TKN-AC65057922F81A94,2024-08-19,160.86,V-L015,BU_WEST,BATCH-20240819-11,ACH
PAY-200109,TKN-4234DCDEE24D843A,2024-09-01,1472.57,V-L020,BU_WEST,BATCH-20240901-03,ACH
PAY-201320,TKN-A77930C9ACD03ACF,2024-09-17,5400.0,V-6002,BU_WEST,BATCH-20240917-08,ACH
PAY-200569,TKN-9E9D30C81FF23CAC,2024-08-31,670.37,V-L006,BU_EAST,BATCH-20240831-18,ACH
PAY-200891,TKN-0C3CB92313DFFD23,2024-08-11,191.22,V-L010,BU_EAST,BATCH-20240811-04,ACH
PAY-200948,TKN-4BE95D6A6198BFB5,2024-07-11,1088.44,V-L012,BU_WEST,BATCH-20240711-07,ACH
PAY-201049,TKN-776A501F68B9461E,2024-09-16,180.35,V-L003,BU_EAST,BATCH-20240916-16,Check
PAY-201152,TKN-1054BDE195270D33,2024-08-09,1149.03,V-L032,BU_SOUTH,BATCH-20240809-06,Wire
PAY-201169,TKN-2EADDE56632643BD,2024-07-24,2794.21,V-L013,BU_WEST,BATCH-20240724-19,ACH
PAY-201235,TKN-1054BDE195270D33,2024-10-01,244.95,V-L032,BU_SOUTH,BATCH-20241001-09,Check
PAY-200885,TKN-4234DCDEE24D843A,2024-10-12,1264.6,V-L020,BU_WEST,BATCH-20241012-16,ACH
PAY-201432,TKN-41919200D161AF9E,2024-09-26,2400.0,V-3003,BU_EAST,BATCH-20240926-06,Check
PAY-200851,TKN-0C3CB92313DFFD23,2024-09-01,1703.59,V-L009,BU_EAST,BATCH-20240901-01,ACH
PAY-200735,TKN-A33E6A14CA9F1D1B,2024-10-01,70.73,V-L035,BU_SOUTH,BATCH-20241001-03,ACH
PAY-200718,TKN-D20C58445CF68EE0,2024-09-03,1000.0,V-L030,BU_NORTH,BATCH-20240903-15,ACH
PAY-200455,TKN-B3FBCDADBDB277A0,2024-08-16,15891.21,V-L017,BU_WEST,BATCH-20240816-15,ACH
PAY-200265,TKN-30D620713DA80782,2024-08-22,367.52,V-L029,BU_NORTH,BATCH-20240822-07,ACH
PAY-200076,TKN-8F6150DB3D331262,2024-09-03,2126.32,V-L002,BU_EAST,BATCH-20240903-10,Wire
PAY-200445,TKN-A3D5A2952B5FEC52,2024-09-21,573.78,V-L040,BU_SOUTH,BATCH-20240921-06,Wire
PAY-200396,TKN-A33E6A14CA9F1D1B,2024-10-19,1418.25,V-L035,BU_SOUTH,BATCH-20241019-11,ACH
PAY-200177,TKN-AC65057922F81A94,2024-10-07,28975.25,V-L015,BU_WEST,BATCH-20241007-11,ACH
PAY-201043,TKN-4C60DFF373752966,2024-08-26,701.84,V-L033,BU_SOUTH,BATCH-20240826-04,Check
PAY-201545,TKN-9E9D30C81FF23CAC,2024-08-04,6343.99,V-L006,BU_EAST,BATCH-20240804-15,ACH
PAY-201534,TKN-56FA90433DC9F13E,2024-11-08,1000.0,V-L036,BU_SOUTH,BATCH-20241108-04,Check
PAY-201177,TKN-776A501F68B9461E,2024-08-03,1361.91,V-L003,BU_EAST,BATCH-20240803-08,Check
PAY-200596,TKN-776A501F68B9461E,2024-07-28,1460.57,V-L003,BU_EAST,BATCH-20240728-17,ACH
PAY-200062,TKN-5F53880E4DB24CFE,2024-09-09,1650.0,V-4002,BU_NORTH,BATCH-20240909-07,ACH
PAY-200873,TKN-2EADDE56632643BD,2024-08-04,1069.78,V-L013,BU_WEST,BATCH-20240804-08,Check
PAY-201272,TKN-A33E6A14CA9F1D1B,2024-09-03,489.55,V-L035,BU_SOUTH,BATCH-20240903-09,Wire
PAY-201599,TKN-11F3DE591C63624A,2024-10-09,2424.93,V-L007,BU_EAST,BATCH-20241009-08,Check
PAY-200279,TKN-0C3516518BC321B0,2024-08-23,569.31,V-L019,BU_WEST,BATCH-20240823-14,ACH
PAY-200037,TKN-15A308FCCBF587B2,2024-10-01,1270.97,V-L034,BU_SOUTH,BATCH-20241001-01,Wire
PAY-200663,TKN-30D620713DA80782,2024-10-28,2000.0,V-L029,BU_NORTH,BATCH-20241028-08,Wire
PAY-201539,TKN-4C60DFF373752966,2024-11-03,32610.88,V-L033,BU_SOUTH,BATCH-20241103-17,ACH
PAY-201233,TKN-56FA90433DC9F13E,2024-09-21,805.1,V-L036,BU_SOUTH,BATCH-20240921-18,Check
PAY-200978,TKN-09E8916C02DA72FA,2024-10-17,1880.66,V-L039,BU_SOUTH,BATCH-20241017-09,Wire
PAY-201345,TKN-776A501F68B9461E,2024-09-12,79.66,V-L003,BU_EAST,BATCH-20240912-07,Wire
PAY-200739,TKN-11F3DE591C63624A,2024-11-03,1749.49,V-L007,BU_EAST,BATCH-20241103-05,Wire
PAY-200192,TKN-5F53880E4DB24CFE,2024-09-21,1650.0,V-4002,BU_NORTH,BATCH-20240921-01,Check
PAY-200920,TKN-4BE95D6A6198BFB5,2024-09-10,2943.53,V-L012,BU_WEST,BATCH-20240910-16,ACH
PAY-200457,TKN-4E22EE139384365C,2024-09-06,1350.0,V-1002,BU_EAST,BATCH-20240906-16,Wire
PAY-200676,TKN-60DA1CD973502BED,2024-07-28,773.43,V-L037,BU_SOUTH,BATCH-20240728-03,Wire
PAY-200761,TKN-60DA1CD973502BED,2024-08-09,1174.92,V-L037,BU_SOUTH,BATCH-20240809-12,ACH
PAY-201540,TKN-79D10C23D9DC1EF8,2024-08-04,2411.04,V-L024,BU_NORTH,BATCH-20240804-14,ACH
PAY-200729,TKN-60DA1CD973502BED,2024-08-18,262.25,V-L037,BU_SOUTH,BATCH-20240818-17,ACH
PAY-200413,TKN-9E9D30C81FF23CAC,2024-08-14,3344.36,V-L006,BU_EAST,BATCH-20240814-04,Wire
PAY-201099,TKN-502C2E18DBA84884,2024-08-21,2791.06,V-L011,BU_WEST,BATCH-20240821-16,ACH
PAY-200826,TKN-A3D5A2952B5FEC52,2024-08-28,822.46,V-L040,BU_SOUTH,BATCH-20240828-04,ACH
PAY-200617,TKN-60DA1CD973502BED,2024-09-16,971.25,V-L037,BU_SOUTH,BATCH-20240916-16,ACH
PAY-200115,TKN-4BE95D6A6198BFB5,2024-08-12,572.41,V-L012,BU_WEST,BATCH-20240812-08,Wire
PAY-200418,TKN-96871116180AFE23,2024-08-28,1000.0,V-L023,BU_NORTH,BATCH-20240828-06,ACH
PAY-201624,TKN-A3D5A2952B5FEC52,2024-07-21,340.08,V-L040,BU_SOUTH,BATCH-20240721-06,ACH
PAY-200970,TKN-9E445FE9A1581A22,2024-09-13,5400.0,V-1003,BU_NORTH,BATCH-20240913-09,Wire
PAY-200605,TKN-8F6150DB3D331262,2024-09-23,4774.03,V-L002,BU_EAST,BATCH-20240923-04,ACH
PAY-201631,TKN-A9429345671A5713,2024-08-16,148.11,V-L005,BU_EAST,BATCH-20240816-01,Wire
PAY-200090,TKN-E6316F607B123ACD,2024-09-17,2118.26,V-L027,BU_NORTH,BATCH-20240917-01,ACH
PAY-200849,TKN-48EDFC26DC16E10D,2024-10-31,412.68,V-L022,BU_NORTH,BATCH-20241031-07,ACH
PAY-201300,TKN-81AF144DE43C96A0,2024-09-13,888.58,V-L008,BU_EAST,BATCH-20240913-09,Check
PAY-201630,TKN-A9429345671A5713,2024-10-30,3588.21,V-L005,BU_EAST,BATCH-20241030-11,ACH
PAY-200754,TKN-8F6150DB3D331262,2024-09-30,816.91,V-L002,BU_EAST,BATCH-20240930-13,Wire
PAY-200499,TKN-0C3516518BC321B0,2024-09-16,1292.7,V-L018,BU_WEST,BATCH-20240916-11,ACH
PAY-200012,TKN-0C3CB92313DFFD23,2024-10-09,246.78,V-L010,BU_EAST,BATCH-20241009-07,Wire
PAY-200397,TKN-B3FBCDADBDB277A0,2024-08-21,1332.22,V-L017,BU_WEST,BATCH-20240821-05,Wire
PAY-200285,TKN-D20C58445CF68EE0,2024-08-13,421.34,V-L030,BU_NORTH,BATCH-20240813-08,ACH
PAY-201067,TKN-B31AC7D73F3D7751,2024-08-30,6939.67,V-L001,BU_EAST,BATCH-20240830-11,Wire
PAY-201192,TKN-21AB9E2101A73A02,2024-09-02,863.15,V-L004,BU_EAST,BATCH-20240902-17,ACH
PAY-200691,TKN-0C3516518BC321B0,2024-10-16,682.06,V-L019,BU_WEST,BATCH-20241016-03,ACH
PAY-201395,TKN-21AB9E2101A73A02,2024-08-20,2702.82,V-L004,BU_EAST,BATCH-20240820-17,Check
PAY-201596,TKN-817D1A9933704238,2024-09-28,698.08,V-L025,BU_NORTH,BATCH-20240928-18,ACH
PAY-200690,TKN-4C60DFF373752966,2024-10-12,2000.0,V-L033,BU_SOUTH,BATCH-20241012-13,Wire
PAY-200852,TKN-9E9D30C81FF23CAC,2024-08-16,3053.15,V-L006,BU_EAST,BATCH-20240816-15,ACH
PAY-200160,TKN-9E445FE9A1581A22,2024-08-02,4500.0,V-1003,BU_NORTH,BATCH-20240802-18,Wire
PAY-200896,TKN-81C9A022002FCABD,2024-08-31,2000.0,V-3001,BU_SOUTH,BATCH-20240831-08,Wire
PAY-201349,TKN-0C3516518BC321B0,2024-10-06,5126.44,V-L018,BU_WEST,BATCH-20241006-14,ACH
PAY-200258,TKN-776A501F68B9461E,2024-07-23,4000.0,V-L003,BU_EAST,BATCH-20240723-11,ACH
PAY-200336,TKN-09E8916C02DA72FA,2024-10-15,4357.85,V-L039,BU_SOUTH,BATCH-20241015-18,ACH
PAY-201600,TKN-D4FABCCC216B15D5,2024-09-07,278.63,V-L021,BU_NORTH,BATCH-20240907-10,ACH
PAY-201040,TKN-81C9A022002FCABD,2024-08-29,4500.0,V-3001,BU_SOUTH,BATCH-20240829-07,ACH
PAY-200516,TKN-09EDCFBE46A53DD2,2024-10-27,1750.0,V-5001,BU_SOUTH,BATCH-20241027-01,Check
PAY-201016,TKN-1054BDE195270D33,2024-07-20,671.88,V-L032,BU_SOUTH,BATCH-20240720-13,Wire
PAY-200769,TKN-D4FABCCC216B15D5,2024-10-15,9923.76,V-L021,BU_NORTH,BATCH-20241015-02,Wire
PAY-201493,TKN-4BE95D6A6198BFB5,2024-09-07,300.43,V-L012,BU_WEST,BATCH-20240907-03,ACH
PAY-200762,TKN-E6316F607B123ACD,2024-09-16,973.7,V-L027,BU_NORTH,BATCH-20240916-17,Check
PAY-201204,TKN-30D620713DA80782,2024-09-01,3712.98,V-L029,BU_NORTH,BATCH-20240901-05,Check
PAY-201252,TKN-4C60DFF373752966,2024-09-25,861.2,V-L033,BU_SOUTH,BATCH-20240925-17,ACH
PAY-201692,TKN-776A501F68B9461E,2024-10-04,426.99,V-L003,BU_EAST,BATCH-20241004-07,Wire
PAY-200522,TKN-9E9D30C81FF23CAC,2024-09-28,3932.73,V-L006,BU_EAST,BATCH-20240928-14,ACH
PAY-200023,TKN-776A501F68B9461E,2024-09-21,8808.61,V-L003,BU_EAST,BATCH-20240921-01,Check
PAY-200357,TKN-263FC1BCC18E47D2,2024-09-25,3064.53,V-L026,BU_NORTH,BATCH-20240925-18,ACH
PAY-201473,TKN-A3D5A2952B5FEC52,2024-08-09,1000.0,V-L040,BU_SOUTH,BATCH-20240809-07,ACH
PAY-200341,TKN-263FC1BCC18E47D2,2024-08-27,354.79,V-L026,BU_NORTH,BATCH-20240827-19,ACH
PAY-200432,TKN-502C2E18DBA84884,2024-08-05,123.43,V-L011,BU_WEST,BATCH-20240805-03,Check
PAY-200474,TKN-A9429345671A5713,2024-08-18,1157.83,V-L005,BU_EAST,BATCH-20240818-03,ACH
PAY-200218,TKN-9E445FE9A1581A22,2024-09-10,6600.0,V-1003,BU_NORTH,BATCH-20240910-06,ACH
PAY-200912,TKN-A77930C9ACD03ACF,2024-07-24,2400.0,V-6002,BU_WEST,BATCH-20240724-05,ACH
PAY-201228,TKN-4BE95D6A6198BFB5,2024-07-24,448.42,V-L012,BU_WEST,BATCH-20240724-10,Wire
PAY-201366,TKN-2EADDE56632643BD,2024-09-13,1056.09,V-L013,BU_WEST,BATCH-20240913-11,Wire
PAY-201012,TKN-15A308FCCBF587B2,2024-07-20,102.73,V-L034,BU_SOUTH,BATCH-20240720-01,ACH
PAY-201660,TKN-09E8916C02DA72FA,2024-10-10,1330.07,V-L039,BU_SOUTH,BATCH-20241010-08,ACH
PAY-200094,TKN-B31AC7D73F3D7751,2024-08-05,2379.21,V-L001,BU_EAST,BATCH-20240805-08,Wire
PAY-201009,TKN-0C3CB92313DFFD23,2024-08-01,1674.88,V-L010,BU_EAST,BATCH-20240801-14,Wire
PAY-201071,TKN-263FC1BCC18E47D2,2024-10-11,732.41,V-L026,BU_NORTH,BATCH-20241011-15,ACH
PAY-201093,TKN-8F6150DB3D331262,2024-10-11,899.59,V-L002,BU_EAST,BATCH-20241011-16,Check
PAY-200697,TKN-11F3DE591C63624A,2024-09-01,2552.3,V-L007,BU_EAST,BATCH-20240901-01,ACH
PAY-201528,TKN-A3D5A2952B5FEC52,2024-07-24,8702.03,V-L040,BU_SOUTH,BATCH-20240724-11,Wire
PAY-200997,TKN-4E22EE139384365C,2024-08-24,4500.0,V-1001,BU_EAST,BATCH-20240824-05,ACH
PAY-200154,TKN-4BE95D6A6198BFB5,2024-08-09,6160.13,V-L012,BU_WEST,BATCH-20240809-01,ACH
PAY-201100,TKN-D4FABCCC216B15D5,2024-10-06,1790.39,V-L021,BU_NORTH,BATCH-20241006-08,ACH
PAY-201472,TKN-56FA90433DC9F13E,2024-09-27,159.6,V-L036,BU_SOUTH,BATCH-20240927-14,Check
PAY-201705,TKN-0C3516518BC321B0,2024-08-11,1245.03,V-L018,BU_WEST,BATCH-20240811-03,ACH
PAY-200790,TKN-817D1A9933704238,2024-08-12,5477.4,V-L025,BU_NORTH,BATCH-20240812-19,Check
PAY-200581,TKN-A0DBF207304841D9,2024-08-03,1350.0,V-2002,BU_WEST,BATCH-20240803-15,Wire
PAY-200704,TKN-A3D5A2952B5FEC52,2024-09-28,1459.29,V-L040,BU_SOUTH,BATCH-20240928-11,ACH
PAY-201213,TKN-0C3CB92313DFFD23,2024-10-26,5019.24,V-L009,BU_EAST,BATCH-20241026-12,Wire
PAY-201426,TKN-81C9A022002FCABD,2024-08-07,5250.0,V-3001,BU_SOUTH,BATCH-20240807-16,ACH
PAY-200488,TKN-9E9D30C81FF23CAC,2024-09-04,876.93,V-L006,BU_EAST,BATCH-20240904-02,Check
PAY-200560,TKN-56FA90433DC9F13E,2024-09-07,4176.49,V-L036,BU_SOUTH,BATCH-20240907-02,ACH
PAY-201142,TKN-1054BDE195270D33,2024-10-14,495.2,V-L032,BU_SOUTH,BATCH-20241014-14,ACH
PAY-201120,TKN-8F6150DB3D331262,2024-09-04,619.42,V-L002,BU_EAST,BATCH-20240904-14,ACH
PAY-200802,TKN-5F53880E4DB24CFE,2024-09-26,5250.0,V-4001,BU_NORTH,BATCH-20240926-13,ACH
PAY-200513,TKN-09EDCFBE46A53DD2,2024-09-25,2450.0,V-5001,BU_SOUTH,BATCH-20240925-14,ACH
PAY-200634,TKN-0C3CB92313DFFD23,2024-08-29,297.2,V-L009,BU_EAST,BATCH-20240829-05,ACH
PAY-201261,TKN-27039B6F7B661D17,2024-10-01,3780.35,V-L014,BU_WEST,BATCH-20241001-07,Wire
PAY-201524,TKN-81C9A022002FCABD,2024-10-06,2800.0,V-3001,BU_SOUTH,BATCH-20241006-04,Check
PAY-201151,TKN-59BEB7DEC80045CC,2024-10-01,5362.64,V-L028,BU_NORTH,BATCH-20241001-19,Check
PAY-200791,TKN-1AD8564EF7F8A95F,2024-09-13,3583.13,V-L038,BU_SOUTH,BATCH-20240913-10,Wire
PAY-200117,TKN-09EDCFBE46A53DD2,2024-07-17,4400.0,V-5002,BU_SOUTH,BATCH-20240717-08,ACH
PAY-200741,TKN-11F3DE591C63624A,2024-08-05,833.59,V-L007,BU_EAST,BATCH-20240805-15,Wire
PAY-201082,TKN-4E22EE139384365C,2024-08-18,1350.0,V-1001,BU_EAST,BATCH-20240818-08,ACH
PAY-200831,TKN-93AE6358218DA24A,2024-10-10,173.12,V-L031,BU_SOUTH,BATCH-20241010-17,Wire
PAY-200120,TKN-5F53880E4DB24CFE,2024-10-21,4500.0,V-4001,BU_NORTH,BATCH-20241021-17,Wire
PAY-200657,TKN-D4FABCCC216B15D5,2024-08-19,493.72,V-L021,BU_NORTH,BATCH-20240819-15,ACH
PAY-201621,TKN-93AE6358218DA24A,2024-10-09,14799.89,V-L031,BU_SOUTH,BATCH-20241009-03,ACH
PAY-200636,TKN-09EDCFBE46A53DD2,2024-08-25,2450.0,V-5002,BU_SOUTH,BATCH-20240825-09,ACH
PAY-200370,TKN-A0DBF207304841D9,2024-08-01,5400.0,V-2001,BU_WEST,BATCH-20240801-09,Check
PAY-200269,TKN-AC65057922F81A94,2024-09-02,507.88,V-L015,BU_WEST,BATCH-20240902-07,ACH
PAY-200656,TKN-0C3CB92313DFFD23,2024-09-03,10526.99,V-L009,BU_EAST,BATCH-20240903-14,Check
PAY-200936,TKN-41919200D161AF9E,2024-10-26,1650.0,V-3003,BU_EAST,BATCH-20241026-07,ACH
PAY-200823,TKN-263FC1BCC18E47D2,2024-08-03,357.46,V-L026,BU_NORTH,BATCH-20240803-17,ACH
PAY-200867,TKN-2EADDE56632643BD,2024-07-24,122.87,V-L013,BU_WEST,BATCH-20240724-13,ACH
PAY-200047,TKN-EBFE0BAD5162A916,2024-08-04,1750.0,V-6001,BU_EAST,BATCH-20240804-03,Check
PAY-201462,TKN-1AD8564EF7F8A95F,2024-10-09,335.88,V-L038,BU_SOUTH,BATCH-20241009-13,ACH
PAY-200992,TKN-0C3CB92313DFFD23,2024-09-23,389.51,V-L009,BU_EAST,BATCH-20240923-12,Check
PAY-200877,TKN-8F6150DB3D331262,2024-10-09,22363.79,V-L002,BU_EAST,BATCH-20241009-19,Check
PAY-200774,TKN-9E9D30C81FF23CAC,2024-07-14,1000.0,V-L006,BU_EAST,BATCH-20240714-10,ACH
PAY-201220,TKN-4234DCDEE24D843A,2024-08-18,1000.0,V-L020,BU_WEST,BATCH-20240818-11,Wire
PAY-201707,TKN-4BE95D6A6198BFB5,2024-10-03,570.67,V-L012,BU_WEST,BATCH-20241003-15,Check
PAY-200005,TKN-263FC1BCC18E47D2,2024-10-25,4825.32,V-L026,BU_NORTH,BATCH-20241025-01,ACH
PAY-201004,TKN-B3FBCDADBDB277A0,2024-08-26,194.17,V-L017,BU_WEST,BATCH-20240826-05,ACH
PAY-201475,TKN-2C4A465DFC73B6D8,2024-10-18,934.47,V-L016,BU_WEST,BATCH-20241018-15,Check
PAY-200264,TKN-30D620713DA80782,2024-08-24,1002.32,V-L029,BU_NORTH,BATCH-20240824-04,Wire
PAY-201343,TKN-56FA90433DC9F13E,2024-08-16,2147.47,V-L036,BU_SOUTH,BATCH-20240816-15,Wire
PAY-201559,TKN-09EDCFBE46A53DD2,2024-08-15,3600.0,V-5001,BU_SOUTH,BATCH-20240815-07,Check
PAY-200444,TKN-502C2E18DBA84884,2024-09-24,1945.39,V-L011,BU_WEST,BATCH-20240924-03,ACH
PAY-201003,TKN-B31AC7D73F3D7751,2024-08-21,510.43,V-L001,BU_EAST,BATCH-20240821-12,Check
PAY-201078,TKN-A0DBF207304841D9,2024-10-12,4400.0,V-2001,BU_WEST,BATCH-20241012-15,ACH
PAY-200838,TKN-27039B6F7B661D17,2024-09-18,1137.96,V-L014,BU_WEST,BATCH-20240918-15,ACH
PAY-201526,TKN-11F3DE591C63624A,2024-09-12,12333.28,V-L007,BU_EAST,BATCH-20240912-04,Wire
PAY-200305,TKN-D4FABCCC216B15D5,2024-10-02,4835.26,V-L021,BU_NORTH,BATCH-20241002-10,Check
PAY-201332,TKN-B3FBCDADBDB277A0,2024-09-12,10965.82,V-L017,BU_WEST,BATCH-20240912-05,ACH
PAY-200314,TKN-2EADDE56632643BD,2024-09-07,17.92,V-L013,BU_WEST,BATCH-20240907-09,ACH
PAY-200150,TKN-776A501F68B9461E,2024-10-06,2025.95,V-L003,BU_EAST,BATCH-20241006-12,ACH
PAY-201149,TKN-93AE6358218DA24A,2024-10-24,13562.98,V-L031,BU_SOUTH,BATCH-20241024-10,Check
PAY-201214,TKN-11F3DE591C63624A,2024-10-13,413.47,V-L007,BU_EAST,BATCH-20241013-17,ACH
PAY-200575,TKN-09EDCFBE46A53DD2,2024-08-02,3150.0,V-5002,BU_SOUTH,BATCH-20240802-18,ACH
PAY-200051,TKN-A0DBF207304841D9,2024-07-31,600.0,V-2002,BU_WEST,BATCH-20240731-03,ACH
PAY-201425,TKN-4E22EE139384365C,2024-09-16,1400.0,V-1001,BU_EAST,BATCH-20240916-11,ACH
PAY-200727,TKN-A77930C9ACD03ACF,2024-11-09,2000.0,V-6002,BU_WEST,BATCH-20241109-08,ACH
PAY-200834,TKN-1054BDE195270D33,2024-08-30,286.58,V-L032,BU_SOUTH,BATCH-20240830-05,ACH
PAY-201116,TKN-776A501F68B9461E,2024-09-18,4550.91,V-L003,BU_EAST,BATCH-20240918-14,ACH
PAY-201167,TKN-81C9A022002FCABD,2024-08-27,3500.0,V-3001,BU_SOUTH,BATCH-20240827-15,ACH
PAY-200471,TKN-96871116180AFE23,2024-09-16,10230.21,V-L023,BU_NORTH,BATCH-20240916-01,ACH
PAY-200972,TKN-A9429345671A5713,2024-07-13,30317.54,V-L005,BU_EAST,BATCH-20240713-16,ACH
PAY-200654,TKN-E6316F607B123ACD,2024-09-21,1247.98,V-L027,BU_NORTH,BATCH-20240921-08,ACH
PAY-200400,TKN-A9429345671A5713,2024-07-23,532.73,V-L005,BU_EAST,BATCH-20240723-01,ACH
PAY-200512,TKN-E6316F607B123ACD,2024-08-08,6894.53,V-L027,BU_NORTH,BATCH-20240808-02,Wire
PAY-200321,TKN-776A501F68B9461E,2024-10-25,700.66,V-L003,BU_EAST,BATCH-20241025-13,ACH
PAY-200020,TKN-0C3516518BC321B0,2024-10-18,8712.51,V-L018,BU_WEST,BATCH-20241018-07,ACH
PAY-200685,TKN-21AB9E2101A73A02,2024-07-31,516.6,V-L004,BU_EAST,BATCH-20240731-13,Check
PAY-200036,TKN-A9429345671A5713,2024-07-15,3279.17,V-L005,BU_EAST,BATCH-20240715-19,ACH
PAY-200903,TKN-15A308FCCBF587B2,2024-08-28,132.83,V-L034,BU_SOUTH,BATCH-20240828-19,Wire
PAY-200828,TKN-0C3CB92313DFFD23,2024-11-12,52033.17,V-L010,BU_EAST,BATCH-20241112-08,ACH
PAY-201531,TKN-09E8916C02DA72FA,2024-09-26,2000.0,V-L039,BU_SOUTH,BATCH-20240926-12,ACH
PAY-200408,TKN-1AD8564EF7F8A95F,2024-08-23,3909.21,V-L038,BU_SOUTH,BATCH-20240823-03,ACH
PAY-200921,TKN-09EDCFBE46A53DD2,2024-08-31,1350.0,V-5001,BU_SOUTH,BATCH-20240831-01,ACH
PAY-200538,TKN-81C9A022002FCABD,2024-11-10,6750.0,V-3002,BU_SOUTH,BATCH-20241110-12,Check
PAY-200759,TKN-0C3516518BC321B0,2024-09-02,1693.89,V-L018,BU_WEST,BATCH-20240902-14,ACH
PAY-201063,TKN-A3D5A2952B5FEC52,2024-10-10,4454.18,V-L040,BU_SOUTH,BATCH-20241010-05,ACH
PAY-201200,TKN-E6316F607B123ACD,2024-09-21,2800.12,V-L027,BU_NORTH,BATCH-20240921-17,ACH
PAY-200246,TKN-2EADDE56632643BD,2024-09-29,8033.67,V-L013,BU_WEST,BATCH-20240929-07,ACH
PAY-201128,TKN-56FA90433DC9F13E,2024-10-24,6070.98,V-L036,BU_SOUTH,BATCH-20241024-16,ACH
PAY-200785,TKN-A33E6A14CA9F1D1B,2024-10-25,988.45,V-L035,BU_SOUTH,BATCH-20241025-04,ACH
PAY-200490,TKN-60DA1CD973502BED,2024-10-03,4170.93,V-L037,BU_SOUTH,BATCH-20241003-11,ACH
PAY-200155,TKN-9E9D30C81FF23CAC,2024-10-25,7938.16,V-L006,BU_EAST,BATCH-20241025-01,ACH
PAY-200962,TKN-8F6150DB3D331262,2024-09-15,482.91,V-L002,BU_EAST,BATCH-20240915-12,ACH
PAY-200854,TKN-81C9A022002FCABD,2024-07-27,4500.0,V-3001,BU_SOUTH,BATCH-20240727-03,Check
PAY-201312,TKN-4234DCDEE24D843A,2024-11-03,5102.58,V-L020,BU_WEST,BATCH-20241103-04,ACH
PAY-200626,TKN-D4FABCCC216B15D5,2024-09-01,1000.0,V-L021,BU_NORTH,BATCH-20240901-08,ACH
PAY-200686,TKN-79D10C23D9DC1EF8,2024-09-12,556.48,V-L024,BU_NORTH,BATCH-20240912-07,Wire
PAY-200570,TKN-30D620713DA80782,2024-08-26,3457.0,V-L029,BU_NORTH,BATCH-20240826-01,ACH
PAY-201622,TKN-79D10C23D9DC1EF8,2024-10-29,1130.21,V-L024,BU_NORTH,BATCH-20241029-05,Wire
PAY-200018,TKN-9E9D30C81FF23CAC,2024-10-12,6771.28,V-L006,BU_EAST,BATCH-20241012-17,ACH
PAY-200128,TKN-93AE6358218DA24A,2024-08-04,493.15,V-L031,BU_SOUTH,BATCH-20240804-17,Wire
PAY-201280,TKN-8F6150DB3D331262,2024-09-12,7410.16,V-L002,BU_EAST,BATCH-20240912-16,ACH
PAY-201677,TKN-30D620713DA80782,2024-09-11,2307.32,V-L029,BU_NORTH,BATCH-20240911-11,Wire
PAY-200928,TKN-81C9A022002FCABD,2024-09-06,2400.0,V-3001,BU_SOUTH,BATCH-20240906-06,Wire
PAY-200981,TKN-15A308FCCBF587B2,2024-08-08,1329.3,V-L034,BU_SOUTH,BATCH-20240808-11,ACH
PAY-201673,TKN-81C9A022002FCABD,2024-09-16,1350.0,V-3002,BU_SOUTH,BATCH-20240916-02,ACH
PAY-200191,TKN-21AB9E2101A73A02,2024-08-31,5378.0,V-L004,BU_EAST,BATCH-20240831-19,ACH
PAY-201140,TKN-B31AC7D73F3D7751,2024-08-21,243.49,V-L001,BU_EAST,BATCH-20240821-08,Check
PAY-200993,TKN-9E445FE9A1581A22,2024-08-07,1400.0,V-1003,BU_NORTH,BATCH-20240807-15,Check
