invoice_id,vendor_id,invoice_date,amount,currency,description,po_number,approver_id,business_unit,payment_status,gl_account
INV-100311,V-6001,2024-08-10,2450.0,USD,IT Consulting,PO-93960,AP-005,BU_EAST,Pending,5050-Professional Svc
INV-100742,V-L009,2024-09-14,1000.0,USD,Equipment Maintenance,PO-29804,AP-004,BU_EAST,Pending,5020-IT Services
INV-101229,V-L020,2024-09-19,964.75,USD,Shipping & Freight,PO-56162,AP-011,BU_WEST,Pending,5010-Office Supplies
INV-100426,V-L002,2024-08-04,2365.54,USD,Insurance Premium,PO-56490,AP-010,BU_EAST,Paid,5050-Professional Svc
INV-102094,V-L039,2024-07-22,21886.34,USD,Utilities - Monthly,PO-61964,AP-009,BU_SOUTH,Paid,5030-Consulting
INV-101805,V-L034,2024-08-27,7000.0,USD,Cleaning Services,PO-44512,AP-006,BU_SOUTH,Paid,5020-IT Services
INV-101949,V-L036,2024-07-25,3611.1,USD,Insurance Premium,PO-78931,AP-007,BU_SOUTH,Paid,5020-IT Services
INV-101559,V-L028,2024-07-29,382.55,USD,Vehicle Maintenance,PO-55056,AP-014,BU_NORTH,Paid,5020-IT Services
INV-102061,V-L039,2024-07-25,4643.31,USD,Legal Services,PO-92254,AP-010,BU_SOUTH,Paid,5030-Consulting
INV-101182,V-L019,2024-07-22,923.41,USD,Utilities - Monthly,PO-28424,AP-014,BU_WEST,Partial,5060-Logistics
INV-100840,V-L011,2024-08-02,2000.0,USD,Equipment Maintenance,PO-19372,AP-002,BU_WEST,Paid,5060-Logistics
INV-100527,V-L004,2024-08-02,2692.96,USD,Accounting Services,PO-66977,AP-010,BU_EAST,Partial,5070-Raw Materials
INV-101967,V-L037,2024-09-28,3654.65,USD,Printing Services,PO-99622,AP-007,BU_SOUTH,Pending,5040-Maintenance
INV-102093,V-L039,2024-07-07,400.56,USD,Shipping & Freight,PO-83461,AP-007,BU_SOUTH,Pending,5020-IT Services
INV-100183,V-3003,2024-08-11,5400.0,USD,Consulting Services,PO-20740,AP-009,BU_EAST,Paid,5050-Professional Svc
INV-100171,V-3002,2024-09-28,6750.0,USD,Operational Support,PO-39273,AP-015,BU_SOUTH,Paid,5030-Consulting
INV-101551,V-L028,2024-08-08,8998.49,USD,Legal Services,PO-57022,AP-007,BU_NORTH,Pending,5010-Office Supplies
INV-101710,V-L032,2024-08-02,1736.77,USD,Utilities - Monthly,PO-25984,AP-003,BU_SOUTH,Partial,5050-Professional Svc
INV-100188,V-3003,2024-09-08,1400.0,USD,Management Consulting,PO-47833,AP-014,BU_EAST,Pending,5050-Professional Svc
INV-100620,V-L006,2024-09-07,1000.0,USD,Catering Services,PO-90147,AP-001,BU_EAST,Paid,5040-Maintenance
INV-101887,V-L035,2024-09-10,680.35,USD,IT Hardware,PO-33584,AP-006,BU_SOUTH,Pending,5070-Raw Materials
INV-100159,V-3002,2024-07-27,1650.0,USD,Technical Support,PO-66607,AP-010,BU_SOUTH,Paid,5030-Consulting
INV-100830,V-L011,2024-07-09,786.96,USD,Shipping & Freight,PO-66412,AP-001,BU_WEST,Paid,5050-Professional Svc
INV-100273,V-5001,2024-09-22,1000.0,USD,Management Consulting,PO-97384,AP-007,BU_SOUTH,Paid,5050-Professional Svc
INV-100615,V-L006,2024-07-17,3160.85,USD,Insurance Premium,PO-80823,AP-004,BU_EAST,Paid,5050-Professional Svc
INV-101772,V-L033,2024-08-25,4000.0,USD,Cleaning Services,PO-15234,AP-011,BU_SOUTH,Paid,5060-Logistics
INV-101002,V-L015,2024-07-26,1801.55,USD,Advertising - Digital,,AP-003,BU_WEST,Partial,5010-Office Supplies
INV-101106,V-L017,2024-08-09,4594.22,USD,Shipping & Freight,PO-83058,AP-002,BU_WEST,Paid,5010-Office Supplies
INV-100372,V-L001,2024-08-07,2676.36,USD,Building Repairs,PO-56987,AP-006,BU_EAST,Paid,5030-Consulting
INV-100223,V-4002,2024-07-06,4400.0,USD,Operational Support,PO-44935,AP-002,BU_NORTH,Paid,5050-Professional Svc
INV-100594,V-L006,2024-09-04,1088.9,USD,Security Services,PO-76672,AP-014,BU_EAST,Partial,5010-Office Supplies
INV-100944,V-L013,2024-08-03,2788.34,USD,Equipment Maintenance,,AP-004,BU_WEST,Pending,5050-Professional Svc
INV-100728,V-L009,2024-07-20,1218.4,USD,Catering Services,PO-19772,AP-001,BU_EAST,Partial,5010-Office Supplies
INV-101907,V-L036,2024-07-14,1773.56,USD,Catering Services,PO-62571,AP-015,BU_SOUTH,Paid,5070-Raw Materials
INV-100519,V-L004,2024-08-25,15275.19,USD,Advertising - Digital,PO-51253,AP-012,BU_EAST,Paid,5050-Professional Svc
INV-101863,V-L035,2024-09-16,3734.8,USD,Printing Services,PO-59023,AP-004,BU_SOUTH,Paid,5040-Maintenance
INV-100335,V-6002,2024-07-28,2000.0,USD,Project Management,PO-29871,AP-008,BU_WEST,Paid,5050-Professional Svc
INV-100910,V-L013,2024-08-09,509.03,USD,Raw Materials - Batch,PO-42920,AP-003,BU_WEST,Paid,5050-Professional Svc
INV-101330,V-L023,2024-09-24,3123.46,USD,Printing Services,PO-24060,AP-002,BU_NORTH,Pending,5070-Raw Materials
INV-101388,V-L024,2024-08-25,881.31,USD,Office Supplies - Monthly,PO-85985,AP-008,BU_NORTH,Paid,5020-IT Services
INV-100786,V-L010,2024-08-05,2835.94,USD,Software License Renewal,PO-24702,AP-013,BU_EAST,Paid,5050-Professional Svc
INV-100016,V-1001,2024-08-31,3150.0,USD,Consulting Services,PO-19552,AP-002,BU_EAST,Pending,5050-Professional Svc
INV-101436,V-L025,2024-07-27,4267.88,USD,Printing Services,PO-95735,AP-014,BU_NORTH,Pending,5020-IT Services
INV-101108,V-L017,2024-07-07,2548.94,USD,Advertising - Digital,PO-45652,AP-009,BU_WEST,Pending,5050-Professional Svc
INV-101761,V-L033,2024-09-18,3871.04,USD,Software License Renewal,PO-65998,AP-009,BU_SOUTH,Partial,5060-Logistics
INV-101925,V-L036,2024-08-21,4176.49,USD,Vehicle Maintenance,PO-25837,AP-012,BU_SOUTH,Paid,5010-Office Supplies
INV-100571,V-L005,2024-09-29,1832.03,USD,Vehicle Maintenance,PO-24266,AP-004,BU_EAST,Pending,5070-Raw Materials
INV-100655,V-L007,2024-07-12,2847.99,USD,Accounting Services,PO-26018,AP-006,BU_EAST,Partial,5020-IT Services
INV-101884,V-L035,2024-08-07,2194.45,USD,Security Services,PO-69562,AP-013,BU_SOUTH,Paid,5040-Maintenance
INV-101107,V-L017,2024-08-21,1213.53,USD,Building Repairs,PO-64549,AP-008,BU_WEST,Pending,5050-Professional Svc
INV-100466,V-L003,2024-08-27,1028.85,USD,Cleaning Services,PO-78670,AP-009,BU_EAST,Pending,5010-Office Supplies
INV-101095,V-L017,2024-08-13,2897.98,USD,Accounting Services,PO-63427,AP-003,BU_WEST,Pending,5070-Raw Materials
INV-100200,V-4001,2024-07-20,1750.0,USD,Project Management,PO-44605,AP-012,BU_NORTH,Paid,5050-Professional Svc
INV-101802,V-L034,2024-07-14,13894.4,USD,Utilities - Monthly,PO-96305,AP-006,BU_SOUTH,Paid,5030-Consulting
INV-101211,V-L020,2024-08-20,1417.74,USD,Utilities - Monthly,PO-22281,AP-014,BU_WEST,Paid,5050-Professional Svc
INV-101293,V-L022,2024-07-27,1160.89,USD,Utilities - Monthly,PO-77605,AP-006,BU_NORTH,Paid,5020-IT Services
INV-101243,V-L021,2024-09-05,1152.31,USD,Training Materials,PO-43834,AP-010,BU_NORTH,Pending,5050-Professional Svc
INV-102070,V-L039,2024-09-01,31261.47,USD,Insurance Premium,PO-79871,AP-007,BU_SOUTH,Paid,5020-IT Services
INV-101069,V-L016,2024-08-27,28139.79,USD,Building Repairs,PO-93191,AP-012,BU_WEST,Paid,5050-Professional Svc
INV-100592,V-L006,2024-07-19,670.37,USD,Printing Services,PO-87449,AP-001,BU_EAST,Paid,5050-Professional Svc
INV-100950,V-L013,2024-09-21,508.17,USD,Software License Renewal,PO-48540,AP-012,BU_WEST,Pending,5010-Office Supplies
INV-101608,V-L029,2024-08-22,3457.0,USD,Insurance Premium,PO-21503,AP-001,BU_NORTH,Paid,5070-Raw Materials
INV-101620,V-L030,2024-08-05,2000.0,USD,Advertising - Digital,PO-17308,AP-011,BU_NORTH,Pending,5020-IT Services
INV-101995,V-L037,2024-09-18,477.03,USD,Equipment Maintenance,PO-10449,AP-003,BU_SOUTH,Paid,5080-Utilities
INV-100874,V-L012,2024-08-18,6737.01,USD,Catering Services,PO-34581,AP-006,BU_WEST,Paid,5080-Utilities
INV-100737,V-L009,2024-08-18,10188.09,USD,IT Hardware,PO-23953,AP-001,BU_EAST,Pending,5060-Logistics
INV-100044,V-1002,2024-09-07,1650.0,USD,Business Analysis,PO-30107,AP-014,BU_EAST,Paid,5050-Professional Svc
INV-101488,V-L027,2024-09-01,4000.0,USD,Network Equipment,PO-75314,AP-013,BU_NORTH,Paid,5050-Professional Svc
INV-100275,V-5002,2024-07-07,3150.0,USD,Business Analysis,PO-84458,AP-004,BU_SOUTH,Paid,5050-Professional Svc
INV-102029,V-L038,2024-07-21,2252.23,USD,Cleaning Services,PO-34654,AP-001,BU_SOUTH,Paid,5030-Consulting
INV-100102,V-2001,2024-09-29,2000.0,USD,Management Consulting,PO-76373,AP-006,BU_WEST,Paid,5050-Professional Svc
INV-101085,V-L017,2024-08-22,422.14,USD,Cleaning Services,PO-62241,AP-015,BU_WEST,Paid,5030-Consulting
INV-101502,V-L027,2024-09-08,1665.21,USD,Raw Materials - Batch,,AP-009,BU_NORTH,Paid,5010-Office Supplies
INV-101134,V-L018,2024-09-02,1142.31,USD,IT Hardware,,AP-003,BU_WEST,Partial,5040-Maintenance
INV-100108,V-2002,2024-07-20,1350.0,USD,IT Consulting,PO-80018,AP-013,BU_WEST,Paid,5030-Consulting
INV-100926,V-L013,2024-07-13,7454.94,USD,Security Services,PO-15207,AP-006,BU_WEST,Paid,5040-Maintenance
INV-100498,V-L004,2024-07-10,11524.05,USD,Training Materials,PO-34890,AP-003,BU_EAST,Paid,5060-Logistics
INV-102147,V-L040,2024-08-04,1000.0,USD,Building Repairs,PO-59716,AP-005,BU_SOUTH,Paid,5060-Logistics
INV-101468,V-L026,2024-07-25,1618.99,USD,Office Supplies - Monthly,PO-45559,AP-006,BU_NORTH,Pending,5020-IT Services
INV-100988,V-L015,2024-07-15,1058.24,USD,Vehicle Maintenance,PO-99533,AP-013,BU_WEST,Partial,5070-Raw Materials
INV-100808,V-L011,2024-07-07,2905.06,USD,Printing Services,,AP-009,BU_WEST,Paid,5050-Professional Svc
INV-101104,V-L017,2024-08-19,193.7,USD,Accounting Services,PO-59407,AP-015,BU_WEST,Paid,5040-Maintenance
INV-101265,V-L021,2024-09-25,264.12,USD,Training Materials,PO-20119,AP-003,BU_NORTH,Paid,5040-Maintenance
INV-102015,V-L038,2024-09-16,846.8,USD,Software License Renewal,PO-42329,AP-013,BU_SOUTH,Paid,5060-Logistics
INV-101919,V-L036,2024-07-15,808.07,USD,Network Equipment,PO-54893,AP-011,BU_SOUTH,Paid,5050-Professional Svc
INV-101236,V-L021,2024-07-11,73.18,USD,Advertising - Digital,PO-97005,AP-011,BU_NORTH,Paid,5040-Maintenance
INV-100772,V-L010,2024-09-20,1459.3,USD,Security Services,PO-12096,AP-010,BU_EAST,Paid,5070-Raw Materials
INV-100713,V-L008,2024-07-09,601.57,USD,Printing Services,PO-57579,AP-013,BU_EAST,Pending,5050-Professional Svc
INV-100073,V-1003,2024-09-08,1000.0,USD,Strategic Advisory,PO-76240,AP-014,BU_NORTH,Pending,5050-Professional Svc
INV-101286,V-L022,2024-09-01,2255.45,USD,Network Equipment,PO-75737,AP-014,BU_NORTH,Paid,5060-Logistics
INV-102017,V-L038,2024-07-18,1000.0,USD,Software License Renewal,PO-80401,AP-008,BU_SOUTH,Paid,5020-IT Services
INV-101331,V-L023,2024-07-11,32107.72,USD,Advertising - Digital,PO-41683,AP-005,BU_NORTH,Pending,5020-IT Services
INV-101381,V-L024,2024-07-09,945.84,USD,Catering Services,PO-40651,AP-009,BU_NORTH,Paid,5060-Logistics
INV-100482,V-L003,2024-07-08,2894.05,USD,Raw Materials - Batch,PO-78745,AP-014,BU_EAST,Partial,5080-Utilities
INV-101224,V-L020,2024-08-29,352.59,USD,Insurance Premium,PO-92710,AP-003,BU_WEST,Paid,5080-Utilities
INV-100507,V-L004,2024-07-26,2106.61,USD,Temporary Staffing,PO-16077,AP-002,BU_EAST,Paid,5080-Utilities
INV-101585,V-L029,2024-08-29,2940.13,USD,Training Materials,PO-70288,AP-003,BU_NORTH,Paid,5040-Maintenance
INV-101038,V-L016,2024-08-31,3421.74,USD,Legal Services,PO-50997,AP-015,BU_WEST,Paid,5040-Maintenance
INV-101669,V-L031,2024-07-11,444.84,USD,Temporary Staffing,PO-77826,AP-012,BU_SOUTH,Paid,5060-Logistics
INV-102152,V-L040,2024-09-19,227.77,USD,Building Repairs,PO-25150,AP-011,BU_SOUTH,Pending,5020-IT Services
INV-101414,V-L025,2024-07-31,1118.47,USD,Insurance Premium,PO-28170,AP-015,BU_NORTH,Pending,5020-IT Services
INV-101506,V-L027,2024-07-01,697.3,USD,Advertising - Digital,PO-33322,AP-006,BU_NORTH,Pending,5030-Consulting
INV-100866,V-L012,2024-08-28,11085.17,USD,Accounting Services,PO-76751,AP-015,BU_WEST,Partial,5060-Logistics
INV-101719,V-L032,2024-09-07,1654.95,USD,Insurance Premium,PO-32694,AP-014,BU_SOUTH,Pending,5040-Maintenance
INV-100312,V-6001,2024-08-11,1400.0,USD,Professional Services,PO-94459,AP-003,BU_EAST,Paid,5050-Professional Svc
INV-101058,V-L016,2024-09-07,1671.11,USD,Vehicle Maintenance,PO-12117,AP-002,BU_WEST,Paid,5060-Logistics
INV-100406,V-L002,2024-08-29,4774.03,USD,Insurance Premium,PO-25791,AP-003,BU_EAST,Paid,5060-Logistics
INV-101547,V-L028,2024-09-15,2366.6,USD,Network Equipment,PO-49052,AP-015,BU_NORTH,Paid,5010-Office Supplies
INV-100989,V-L015,2024-09-22,769.02,USD,Accounting Services,,AP-010,BU_WEST,Pending,5070-Raw Materials
INV-101193,V-L019,2024-08-06,842.28,USD,Advertising - Digital,PO-41517,AP-014,BU_WEST,Paid,5060-Logistics
INV-101869,V-L035,2024-07-04,2435.1,USD,Office Supplies - Monthly,PO-82872,AP-014,BU_SOUTH,Partial,5040-Maintenance
INV-101305,V-L022,2024-07-18,2000.0,USD,Building Repairs,PO-63796,AP-002,BU_NORTH,Paid,5030-Consulting
INV-100310,V-6001,2024-08-10,3150.0,USD,Consulting Services,PO-12376,AP-007,BU_EAST,Paid,5050-Professional Svc
INV-100227,V-4002,2024-07-14,2000.0,USD,Consulting Services,PO-11634,AP-001,BU_NORTH,Paid,5030-Consulting
INV-100744,V-L009,2024-09-04,1445.04,USD,Legal Services,PO-64229,AP-005,BU_EAST,Paid,5080-Utilities
INV-101941,V-L036,2024-07-26,1000.0,USD,Security Services,PO-32458,AP-009,BU_SOUTH,Paid,5030-Consulting
INV-100932,V-L013,2024-09-23,276.4,USD,Equipment Maintenance,PO-65540,AP-008,BU_WEST,Paid,5030-Consulting
INV-101537,V-L028,2024-07-19,14019.85,USD,Office Supplies - Monthly,PO-49145,AP-009,BU_NORTH,Pending,5050-Professional Svc
INV-101750,V-L032,2024-08-31,4000.0,USD,Temporary Staffing,PO-58653,AP-010,BU_SOUTH,Paid,5030-Consulting
INV-101848,V-L035,2024-08-06,3358.64,USD,Insurance Premium,PO-56552,AP-009,BU_SOUTH,Paid,5060-Logistics
INV-101983,V-L037,2024-08-15,971.25,USD,Software License Renewal,PO-94230,AP-004,BU_SOUTH,Paid,5030-Consulting
INV-100149,V-3001,2024-09-15,2250.0,USD,IT Consulting,PO-82145,AP-015,BU_SOUTH,Paid,5030-Consulting
INV-101821,V-L034,2024-09-19,719.97,USD,Accounting Services,PO-20398,AP-005,BU_SOUTH,Pending,5070-Raw Materials
INV-101023,V-L015,2024-09-23,12575.91,USD,Accounting Services,PO-27974,AP-005,BU_WEST,Paid,5050-Professional Svc
INV-100292,V-5002,2024-08-31,3150.0,USD,Professional Services,PO-82449,AP-003,BU_SOUTH,Paid,5050-Professional Svc
INV-100693,V-L008,2024-07-30,454.0,USD,Insurance Premium,PO-15757,AP-005,BU_EAST,Paid,5010-Office Supplies
INV-100705,V-L008,2024-07-18,3358.17,USD,Utilities - Monthly,PO-87963,AP-011,BU_EAST,Partial,5050-Professional Svc
INV-101996,V-L037,2024-08-04,374.04,USD,Equipment Maintenance,PO-81103,AP-015,BU_SOUTH,Paid,5070-Raw Materials
INV-101091,V-L017,2024-08-08,1197.13,USD,Vehicle Maintenance,PO-65815,AP-009,BU_WEST,Pending,5080-Utilities
INV-100576,V-L005,2024-09-25,4651.66,USD,Training Materials,,AP-002,BU_EAST,Paid,5040-Maintenance
INV-100558,V-L005,2024-09-06,1043.46,USD,Advertising - Digital,PO-13048,AP-005,BU_EAST,Partial,5010-Office Supplies
INV-101264,V-L021,2024-08-10,1000.0,USD,Network Equipment,,AP-002,BU_NORTH,Paid,5010-Office Supplies
INV-100702,V-L008,2024-07-10,1110.58,USD,Software License Renewal,PO-45830,AP-006,BU_EAST,Paid,5010-Office Supplies
INV-101500,V-L027,2024-09-26,14409.68,USD,Cleaning Services,PO-45356,AP-009,BU_NORTH,Paid,5010-Office Supplies
INV-101319,V-L023,2024-08-18,750.14,USD,Insurance Premium,PO-45401,AP-014,BU_NORTH,Paid,5080-Utilities
INV-101339,V-L023,2024-07-10,1117.39,USD,Training Materials,PO-24665,AP-009,BU_NORTH,Paid,5040-Maintenance
INV-101819,V-L034,2024-08-31,1443.03,USD,Network Equipment,PO-15912,AP-002,BU_SOUTH,Pending,5050-Professional Svc
INV-100749,V-L009,2024-08-08,3631.64,USD,Insurance Premium,PO-70465,AP-005,BU_EAST,Paid,5020-IT Services
INV-102118,V-L040,2024-08-04,987.27,USD,Utilities - Monthly,PO-65818,AP-015,BU_SOUTH,Pending,5030-Consulting
INV-101709,V-L032,2024-07-02,327.7,USD,Cleaning Services,PO-28553,AP-009,BU_SOUTH,Partial,5030-Consulting
INV-100168,V-3002,2024-09-15,5400.0,USD,Consulting Services,PO-98611,AP-003,BU_SOUTH,Paid,5050-Professional Svc
INV-100731,V-L009,2024-07-28,331.9,USD,Catering Services,PO-47960,AP-015,BU_EAST,Partial,5020-IT Services
INV-101165,V-L019,2024-08-16,5000.0,USD,Cleaning Services,PO-50614,AP-011,BU_WEST,Paid,5050-Professional Svc
INV-100287,V-5002,2024-08-17,2450.0,USD,IT Consulting,PO-60563,AP-003,BU_SOUTH,Paid,5050-Professional Svc
INV-101832,V-L034,2024-09-16,2000.0,USD,Temporary Staffing,PO-49885,AP-002,BU_SOUTH,Paid,5030-Consulting
INV-100965,V-L014,2024-07-22,4490.4,USD,Training Materials,PO-82031,AP-010,BU_WEST,Pending,5050-Professional Svc
INV-100629,V-L006,2024-08-19,2421.35,USD,Utilities - Monthly,PO-86894,AP-001,BU_EAST,Partial,5020-IT Services
INV-100599,V-L006,2024-07-27,524.04,USD,Accounting Services,PO-91557,AP-008,BU_EAST,Pending,5050-Professional Svc
INV-101121,V-L018,2024-08-23,2880.63,USD,Network Equipment,PO-20586,AP-013,BU_WEST,Paid,5030-Consulting
INV-100378,V-L001,2024-07-10,2564.39,USD,Catering Services,PO-78779,AP-007,BU_EAST,Paid,5070-Raw Materials
INV-101870,V-L035,2024-09-11,884.08,USD,Advertising - Digital,PO-78707,AP-003,BU_SOUTH,Partial,5020-IT Services
INV-101348,V-L024,2024-09-14,4941.5,USD,Training Materials,PO-14912,AP-006,BU_NORTH,Paid,5070-Raw Materials
INV-101814,V-L034,2024-07-17,1066.25,USD,Training Materials,PO-72126,AP-001,BU_SOUTH,Partial,5040-Maintenance
INV-101194,V-L019,2024-09-15,73.68,USD,Raw Materials - Batch,PO-64028,AP-002,BU_WEST,Pending,5050-Professional Svc
INV-101579,V-L029,2024-07-19,477.66,USD,Training Materials,PO-67123,AP-002,BU_NORTH,Paid,5040-Maintenance
INV-101086,V-L017,2024-07-23,13417.79,USD,Accounting Services,PO-77898,AP-003,BU_WEST,Pending,5050-Professional Svc
INV-100042,V-1002,2024-08-24,3500.0,USD,Consulting Services,PO-24814,AP-008,BU_EAST,Paid,5030-Consulting
INV-100904,V-L012,2024-09-24,5904.14,USD,Legal Services,PO-59838,AP-003,BU_WEST,Pending,5030-Consulting
INV-101371,V-L024,2024-09-06,1098.18,USD,Accounting Services,PO-89878,AP-015,BU_NORTH,Partial,5040-Maintenance
INV-101005,V-L015,2024-08-04,1268.59,USD,Vehicle Maintenance,PO-77040,AP-004,BU_WEST,Pending,5060-Logistics
INV-100850,V-L012,2024-08-13,738.46,USD,Accounting Services,PO-53065,AP-001,BU_WEST,Paid,5040-Maintenance
INV-101152,V-L019,2024-09-14,304.82,USD,Equipment Maintenance,PO-19815,AP-013,BU_WEST,Paid,5010-Office Supplies
INV-100610,V-L006,2024-08-31,3000.0,USD,Raw Materials - Batch,PO-56922,AP-012,BU_EAST,Paid,5030-Consulting
INV-101199,V-L019,2024-08-14,368.11,USD,Insurance Premium,PO-92056,AP-010,BU_WEST,Partial,5010-Office Supplies
INV-101489,V-L027,2024-09-04,1018.87,USD,Building Repairs,PO-91660,AP-003,BU_NORTH,Pending,5080-Utilities
INV-101629,V-L030,2024-07-24,435.7,USD,Software License Renewal,PO-11602,AP-002,BU_NORTH,Paid,5010-Office Supplies
INV-100977,V-L014,2024-08-23,3537.74,USD,Cleaning Services,PO-77947,AP-001,BU_WEST,Paid,5070-Raw Materials
INV-101166,V-L019,2024-09-04,294.87,USD,Training Materials,PO-86408,AP-010,BU_WEST,Pending,5060-Logistics
INV-100494,V-L003,2024-08-20,318.49,USD,Software License Renewal,PO-74222,AP-008,BU_EAST,Partial,5050-Professional Svc
INV-101524,V-L027,2024-08-10,1494.28,USD,Insurance Premium,PO-73430,AP-012,BU_NORTH,Partial,5010-Office Supplies
INV-100278,V-5002,2024-07-20,3600.0,USD,Management Consulting,PO-23709,AP-012,BU_SOUTH,Paid,5030-Consulting
INV-100758,V-L009,2024-08-29,10526.99,USD,Network Equipment,PO-64023,AP-007,BU_EAST,Paid,5030-Consulting
INV-102079,V-L039,2024-08-22,990.99,USD,Network Equipment,PO-35520,AP-006,BU_SOUTH,Pending,5050-Professional Svc
INV-100359,V-L001,2024-07-19,12633.21,USD,Office Supplies - Monthly,,AP-006,BU_EAST,Pending,5020-IT Services
INV-101271,V-L021,2024-08-02,493.72,USD,Vehicle Maintenance,PO-62220,AP-005,BU_NORTH,Paid,5050-Professional Svc
INV-100237,V-4002,2024-08-31,8250.0,USD,Business Analysis,PO-68129,AP-006,BU_NORTH,Paid,5050-Professional Svc
INV-100552,V-L005,2024-07-28,739.53,USD,Legal Services,PO-63410,AP-013,BU_EAST,Paid,5060-Logistics
INV-100521,V-L004,2024-07-21,1000.0,USD,Advertising - Digital,PO-85820,AP-004,BU_EAST,Paid,5070-Raw Materials
INV-101222,V-L020,2024-09-16,1562.56,USD,Cleaning Services,PO-62227,AP-005,BU_WEST,Partial,5010-Office Supplies
INV-100209,V-4001,2024-08-31,6750.0,USD,Business Analysis,PO-64322,AP-001,BU_NORTH,Paid,5030-Consulting
INV-101587,V-L029,2024-09-27,2000.0,USD,Security Services,PO-80523,AP-009,BU_NORTH,Paid,5020-IT Services
INV-100721,V-L008,2024-08-23,695.89,USD,Catering Services,PO-97007,AP-007,BU_EAST,Paid,5050-Professional Svc
INV-101612,V-L029,2024-07-17,1847.09,USD,Security Services,PO-89175,AP-003,BU_NORTH,Pending,5080-Utilities
INV-101786,V-L033,2024-09-22,385.59,USD,Security Services,PO-28217,AP-003,BU_SOUTH,Paid,5030-Consulting
INV-101595,V-L029,2024-07-24,1225.28,USD,Insurance Premium,PO-96393,AP-002,BU_NORTH,Paid,5070-Raw Materials
INV-100059,V-1003,2024-07-21,2000.0,USD,Business Analysis,PO-82391,AP-007,BU_NORTH,Paid,5050-Professional Svc
INV-100632,V-L007,2024-08-31,5852.41,USD,Shipping & Freight,PO-40461,AP-013,BU_EAST,Paid,5020-IT Services
INV-101811,V-L034,2024-08-30,5272.93,USD,Security Services,PO-73412,AP-005,BU_SOUTH,Paid,5080-Utilities
INV-101209,V-L020,2024-07-19,474.72,USD,Training Materials,PO-89021,AP-011,BU_WEST,Paid,5070-Raw Materials
INV-100593,V-L006,2024-09-04,1456.91,USD,Printing Services,PO-70081,AP-007,BU_EAST,Paid,5030-Consulting
INV-101918,V-L036,2024-07-03,7564.39,USD,IT Hardware,PO-64439,AP-008,BU_SOUTH,Paid,5060-Logistics
INV-100364,V-L001,2024-09-03,3778.66,USD,Network Equipment,PO-67426,AP-011,BU_EAST,Pending,5080-Utilities
INV-100506,V-L004,2024-07-26,2901.8,USD,Utilities - Monthly,PO-40323,AP-003,BU_EAST,Partial,5010-Office Supplies
INV-102086,V-L039,2024-08-28,247.23,USD,Raw Materials - Batch,PO-10473,AP-008,BU_SOUTH,Partial,5030-Consulting
INV-101424,V-L025,2024-07-20,76.25,USD,Insurance Premium,PO-43361,AP-011,BU_NORTH,Paid,5030-Consulting
INV-101990,V-L037,2024-07-22,773.43,USD,Advertising - Digital,PO-14668,AP-013,BU_SOUTH,Paid,5010-Office Supplies
INV-100734,V-L009,2024-07-01,7083.68,USD,Accounting Services,PO-56288,AP-003,BU_EAST,Paid,5080-Utilities
INV-101457,V-L026,2024-07-05,8669.29,USD,Cleaning Services,PO-26883,AP-006,BU_NORTH,Partial,5080-Utilities
INV-102074,V-L039,2024-08-24,2000.0,USD,Equipment Maintenance,PO-18265,AP-004,BU_SOUTH,Partial,5070-Raw Materials
INV-101135,V-L018,2024-09-06,3324.9,USD,Insurance Premium,PO-16745,AP-003,BU_WEST,Paid,5030-Consulting
INV-101965,V-L037,2024-09-02,5962.91,USD,Network Equipment,PO-91403,AP-005,BU_SOUTH,Pending,5070-Raw Materials
INV-101048,V-L016,2024-09-18,178.07,USD,Printing Services,PO-76487,AP-006,BU_WEST,Pending,5050-Professional Svc
INV-100119,V-2002,2024-08-24,1050.0,USD,Professional Services,PO-86600,AP-007,BU_WEST,Paid,5050-Professional Svc
