return_id,order_id,channel_id,quantity_returned,processing_cost_per_unit,return_date,reason_code
RET-001139,ORD-02104,CH03,1,10.1,2024-04-04,NOT_AS_DESCRIBED
RET-001140,ORD-02108,CH03,1,10.03,2024-04-05,WRONG_SIZE
RET-001141,ORD-02113,CH03,3,10.74,2024-03-19,CHANGED_MIND
RET-001142,ORD-02114,CH03,2,10.89,2024-03-09,DEFECTIVE
RET-001143,ORD-02118,CH03,1,9.81,2024-04-03,NOT_AS_DESCRIBED
RET-001144,ORD-02122,CH03,2,8.68,2024-03-24,CHANGED_MIND
RET-001145,ORD-02123,CH03,2,11.06,2024-04-09,DEFECTIVE
RET-001146,ORD-02124,CH03,1,10.67,2024-03-31,WRONG_SIZE
RET-001147,ORD-02125,CH03,1,9.1,2024-03-20,WRONG_SIZE
RET-001148,ORD-02128,CH03,1,9.82,2024-04-04,WRONG_SIZE
RET-001149,ORD-02131,CH03,3,9.69,2024-03-18,NOT_AS_DESCRIBED
RET-001150,ORD-02132,CH03,1,9.9,2024-04-08,DEFECTIVE
RET-001151,ORD-02134,CH03,2,10.16,2024-04-05,WRONG_SIZE
RET-001152,ORD-02138,CH03,1,8.78,2024-03-27,NOT_AS_DESCRIBED
RET-001153,ORD-02140,CH03,3,9.62,2024-04-02,WRONG_SIZE
RET-001154,ORD-02141,CH03,2,11.44,2024-04-11,WRONG_SIZE
RET-001155,ORD-02147,CH03,1,10.59,2024-03-23,DEFECTIVE
RET-001156,ORD-02150,CH03,2,10.04,2024-03-27,DEFECTIVE
RET-001157,ORD-02151,CH03,2,10.38,2024-04-03,CHANGED_MIND
RET-001158,ORD-02156,CH03,4,9.08,2024-03-19,WRONG_SIZE
RET-001159,ORD-02158,CH03,1,9.28,2024-04-03,DEFECTIVE
RET-001160,ORD-02159,CH03,2,9.66,2024-03-20,CHANGED_MIND
RET-001161,ORD-02163,CH03,2,11.15,2024-03-15,DEFECTIVE
RET-001162,ORD-02164,CH03,3,8.78,2024-03-23,NOT_AS_DESCRIBED
RET-001163,ORD-02166,CH03,1,9.92,2024-03-14,WRONG_SIZE
RET-001164,ORD-02169,CH03,2,11.01,2024-04-09,CHANGED_MIND
RET-001165,ORD-02170,CH03,5,9.69,2024-04-03,DEFECTIVE
RET-001166,ORD-02171,CH03,3,9.92,2024-03-26,CHANGED_MIND
RET-001167,ORD-02172,CH03,2,11.03,2024-04-03,DEFECTIVE
RET-001168,ORD-02173,CH03,1,10.29,2024-03-22,WRONG_SIZE
RET-001169,ORD-02175,CH03,2,10.83,2024-03-20,CHANGED_MIND
RET-001170,ORD-02176,CH03,1,9.5,2024-03-06,WRONG_SIZE
RET-001171,ORD-02181,CH03,1,11.37,2024-03-22,CHANGED_MIND
RET-001172,ORD-02182,CH03,1,11.04,2024-03-23,CHANGED_MIND
RET-001173,ORD-02183,CH03,1,11.29,2024-03-31,WRONG_SIZE
RET-001174,ORD-02187,CH03,1,10.3,2024-04-07,WRONG_SIZE
RET-001175,ORD-02188,CH03,2,10.6,2024-03-23,CHANGED_MIND
RET-001176,ORD-02193,CH03,1,11.0,2024-03-25,DEFECTIVE
RET-001177,ORD-02197,CH03,1,11.43,2024-03-13,CHANGED_MIND
RET-001178,ORD-02198,CH03,1,10.9,2024-04-11,WRONG_SIZE
RET-001179,ORD-02204,CH03,1,9.38,2024-03-19,WRONG_SIZE
RET-001180,ORD-02205,CH03,2,9.91,2024-03-25,NOT_AS_DESCRIBED
RET-001181,ORD-02206,CH03,2,10.54,2024-03-07,DEFECTIVE
RET-001182,ORD-02208,CH03,1,11.33,2024-04-09,DEFECTIVE
RET-001183,ORD-02209,CH03,1,10.66,2024-03-13,WRONG_SIZE
RET-001184,ORD-02210,CH03,4,11.36,2024-04-07,CHANGED_MIND
RET-001185,ORD-02212,CH03,1,10.79,2024-03-18,DEFECTIVE
RET-001186,ORD-02219,CH03,3,9.78,2024-03-31,DEFECTIVE
RET-001187,ORD-02220,CH03,1,9.87,2024-03-27,NOT_AS_DESCRIBED
RET-001188,ORD-02221,CH03,1,10.93,2024-03-21,WRONG_SIZE
RET-001189,ORD-02222,CH03,4,8.66,2024-04-04,CHANGED_MIND
RET-001190,ORD-02225,CH03,2,9.81,2024-03-21,DEFECTIVE
RET-001191,ORD-02228,CH03,1,10.63,2024-03-26,DEFECTIVE
RET-001192,ORD-02230,CH03,1,9.6,2024-04-05,CHANGED_MIND
RET-001193,ORD-02231,CH03,3,10.21,2024-03-24,CHANGED_MIND
RET-001194,ORD-02233,CH03,1,10.5,2024-03-27,WRONG_SIZE
RET-001195,ORD-02235,CH03,1,11.18,2024-03-14,WRONG_SIZE
RET-001196,ORD-02236,CH03,3,9.72,2024-04-03,NOT_AS_DESCRIBED
RET-001197,ORD-02238,CH03,2,10.66,2024-03-09,WRONG_SIZE
RET-001198,ORD-02244,CH03,1,8.99,2024-04-03,WRONG_SIZE
RET-001199,ORD-02249,CH03,1,11.02,2024-04-04,DEFECTIVE
RET-001200,ORD-02251,CH03,1,10.06,2024-03-20,WRONG_SIZE
RET-001201,ORD-02252,CH03,1,9.68,2024-03-17,DEFECTIVE
RET-001202,ORD-02254,CH03,2,9.29,2024-03-05,WRONG_SIZE
RET-001203,ORD-02256,CH03,1,10.9,2024-04-07,CHANGED_MIND
RET-001204,ORD-02259,CH03,1,11.22,2024-03-21,CHANGED_MIND
RET-001205,ORD-02260,CH03,1,8.7,2024-04-01,CHANGED_MIND
RET-001206,ORD-02261,CH03,2,11.01,2024-03-18,WRONG_SIZE
RET-001207,ORD-02262,CH03,2,11.26,2024-03-21,CHANGED_MIND
RET-001208,ORD-02263,CH03,1,10.16,2024-03-18,CHANGED_MIND
RET-001209,ORD-02265,CH03,1,10.14,2024-03-13,CHANGED_MIND
RET-001210,ORD-02266,CH03,1,9.2,2024-04-03,CHANGED_MIND
RET-001211,ORD-02269,CH03,2,9.6,2024-03-30,CHANGED_MIND
RET-001212,ORD-02270,CH03,1,8.85,2024-03-11,NOT_AS_DESCRIBED
RET-001213,ORD-02272,CH03,1,9.57,2024-04-02,NOT_AS_DESCRIBED
RET-001214,ORD-02273,CH03,2,10.14,2024-03-16,CHANGED_MIND
RET-001215,ORD-02275,CH03,1,9.21,2024-03-22,WRONG_SIZE
RET-001216,ORD-02277,CH03,2,9.32,2024-03-29,WRONG_SIZE
RET-001217,ORD-02279,CH03,2,10.34,2024-03-14,WRONG_SIZE
RET-001218,ORD-02281,CH03,2,9.77,2024-03-17,NOT_AS_DESCRIBED
RET-001219,ORD-02282,CH03,1,9.63,2024-04-02,CHANGED_MIND
RET-001220,ORD-02283,CH03,1,9.25,2024-04-03,CHANGED_MIND
RET-001221,ORD-02285,CH03,1,8.68,2024-04-04,CHANGED_MIND
RET-001222,ORD-02286,CH03,3,10.54,2024-03-17,CHANGED_MIND
RET-001223,ORD-02287,CH03,2,10.75,2024-03-15,WRONG_SIZE
RET-001224,ORD-02288,CH03,1,11.37,2024-03-07,WRONG_SIZE
RET-001225,ORD-02292,CH03,1,9.76,2024-03-15,CHANGED_MIND
RET-001226,ORD-02293,CH03,2,10.57,2024-04-02,WRONG_SIZE
RET-001227,ORD-02294,CH03,1,10.07,2024-03-17,DEFECTIVE
RET-001228,ORD-02296,CH03,1,8.91,2024-03-22,DEFECTIVE
RET-001229,ORD-02300,CH03,1,9.26,2024-03-21,CHANGED_MIND
RET-001230,ORD-02301,CH03,2,10.59,2024-03-16,NOT_AS_DESCRIBED
RET-001231,ORD-02302,CH03,2,8.92,2024-03-18,CHANGED_MIND
RET-001232,ORD-02303,CH03,1,10.65,2024-03-05,CHANGED_MIND
RET-001233,ORD-02304,CH03,1,9.59,2024-03-06,WRONG_SIZE
RET-001234,ORD-02305,CH03,2,9.06,2024-04-04,CHANGED_MIND
RET-001235,ORD-02306,CH03,2,10.94,2024-04-07,DEFECTIVE
RET-001236,ORD-02307,CH03,1,11.02,2024-03-26,WRONG_SIZE
RET-001237,ORD-02309,CH03,1,11.01,2024-03-03,DEFECTIVE
RET-001238,ORD-02311,CH03,2,10.0,2024-04-13,NOT_AS_DESCRIBED
RET-001239,ORD-02313,CH03,1,10.16,2024-03-30,NOT_AS_DESCRIBED
RET-001240,ORD-02315,CH03,4,9.73,2024-04-02,CHANGED_MIND
RET-001241,ORD-02316,CH03,1,11.07,2024-04-01,CHANGED_MIND
RET-001242,ORD-02317,CH03,1,9.15,2024-03-29,WRONG_SIZE
RET-001243,ORD-02318,CH03,2,9.71,2024-04-01,WRONG_SIZE
RET-001244,ORD-02319,CH03,1,11.44,2024-04-06,WRONG_SIZE
RET-001245,ORD-02320,CH03,1,8.92,2024-03-11,CHANGED_MIND
RET-001246,ORD-02321,CH03,1,8.95,2024-03-18,NOT_AS_DESCRIBED
RET-001247,ORD-02322,CH03,2,9.06,2024-03-26,WRONG_SIZE
RET-001248,ORD-02324,CH03,1,10.12,2024-04-09,WRONG_SIZE
RET-001249,ORD-02325,CH03,1,11.39,2024-03-29,CHANGED_MIND
RET-001250,ORD-02326,CH03,2,8.98,2024-03-29,CHANGED_MIND
RET-001251,ORD-02327,CH03,1,10.12,2024-03-12,CHANGED_MIND
RET-001252,ORD-02330,CH03,1,10.67,2024-04-08,NOT_AS_DESCRIBED
RET-001253,ORD-02333,CH03,1,10.53,2024-03-24,CHANGED_MIND
RET-001254,ORD-02335,CH03,1,9.11,2024-04-01,WRONG_SIZE
RET-001255,ORD-02336,CH03,2,8.8,2024-03-20,WRONG_SIZE
RET-001256,ORD-00719,CH04,2,10.1,2024-03-13,NOT_AS_DESCRIBED
RET-001257,ORD-00779,CH04,1,8.78,2024-03-28,WRONG_SIZE
RET-001258,ORD-00815,CH04,1,7.67,2024-03-22,DEFECTIVE
RET-001259,ORD-01029,CH04,2,8.46,2024-03-24,DEFECTIVE
RET-001260,ORD-01035,CH04,1,9.11,2024-04-10,DEFECTIVE
RET-001261,ORD-01037,CH04,1,8.33,2024-04-12,WRONG_SIZE
RET-001262,ORD-00698,CH05,2,7.74,2024-03-13,WRONG_SIZE
RET-001263,ORD-00718,CH05,3,9.86,2024-03-28,CHANGED_MIND
RET-001264,ORD-00759,CH05,2,9.4,2024-04-04,CHANGED_MIND
RET-001265,ORD-00763,CH05,3,9.68,2024-03-17,DEFECTIVE
RET-001266,ORD-00789,CH05,1,7.84,2024-03-18,WRONG_SIZE
RET-001267,ORD-00796,CH05,1,9.99,2024-04-04,CHANGED_MIND
RET-001268,ORD-00834,CH05,2,8.03,2024-03-26,DEFECTIVE
RET-001269,ORD-00883,CH05,1,8.8,2024-03-13,WRONG_SIZE
RET-001270,ORD-00946,CH05,1,7.7,2024-04-11,WRONG_SIZE
RET-001271,ORD-00993,CH05,2,8.03,2024-04-03,NOT_AS_DESCRIBED
RET-001272,ORD-01025,CH05,2,8.71,2024-03-06,DEFECTIVE
RET-001273,ORD-01048,CH05,2,9.72,2024-04-01,CHANGED_MIND
RET-001274,ORD-01062,CH05,1,9.98,2024-03-18,CHANGED_MIND
RET-001275,ORD-01114,CH05,1,9.31,2024-04-04,CHANGED_MIND
RET-001276,ORD-01158,CH05,1,9.75,2024-03-23,CHANGED_MIND
RET-001277,ORD-01166,CH05,1,8.26,2024-04-13,DEFECTIVE
RET-001278,ORD-01181,CH05,1,7.77,2024-04-02,WRONG_SIZE
RET-001279,ORD-01189,CH05,1,8.37,2024-03-15,CHANGED_MIND
RET-001280,ORD-01191,CH05,1,9.48,2024-04-07,WRONG_SIZE
RET-001281,ORD-01217,CH05,1,8.99,2024-03-18,DEFECTIVE
RET-001282,ORD-01220,CH05,1,9.79,2024-04-05,DEFECTIVE
RET-001283,ORD-01243,CH05,1,9.78,2024-03-26,WRONG_SIZE
RET-001284,ORD-01263,CH05,1,9.07,2024-03-22,WRONG_SIZE
RET-001285,ORD-01268,CH05,2,8.76,2024-03-31,DEFECTIVE
RET-001286,ORD-01272,CH05,1,9.52,2024-03-28,WRONG_SIZE
RET-001287,ORD-01302,CH05,2,9.61,2024-04-03,DEFECTIVE
RET-001288,ORD-01318,CH05,1,9.59,2024-04-01,CHANGED_MIND
RET-001289,ORD-01335,CH05,1,7.83,2024-04-08,CHANGED_MIND
RET-001290,ORD-01341,CH05,1,8.2,2024-03-31,CHANGED_MIND
RET-001291,ORD-01587,CH01,2,9.48,2024-04-18,CHANGED_MIND
RET-001292,ORD-01710,CH01,1,9.89,2024-04-29,WRONG_SIZE
RET-001293,ORD-01855,CH01,1,8.03,2024-04-15,CHANGED_MIND
RET-001294,ORD-01897,CH01,1,8.93,2024-05-01,WRONG_SIZE
RET-001295,ORD-01909,CH01,1,9.08,2024-04-29,CHANGED_MIND
RET-001296,ORD-02010,CH01,1,9.62,2024-04-17,NOT_AS_DESCRIBED
RET-001297,ORD-02092,CH01,1,9.89,2024-04-09,WRONG_SIZE
RET-001298,ORD-02109,CH01,2,8.59,2024-04-10,WRONG_SIZE
RET-001299,ORD-02116,CH01,1,8.21,2024-05-01,DEFECTIVE
RET-001300,ORD-02133,CH01,1,9.04,2024-04-30,DEFECTIVE
RET-001301,ORD-01952,CH02,1,8.5,2024-04-21,CHANGED_MIND
RET-001302,ORD-02003,CH02,1,8.38,2024-04-03,DEFECTIVE
RET-001303,ORD-02008,CH02,1,6.89,2024-04-16,CHANGED_MIND
RET-001304,ORD-02029,CH02,1,8.19,2024-04-15,WRONG_SIZE
RET-001305,ORD-02124,CH02,1,7.9,2024-05-08,DEFECTIVE
RET-001306,ORD-02129,CH02,2,7.67,2024-05-01,WRONG_SIZE
RET-001307,ORD-02132,CH02,2,8.17,2024-05-06,CHANGED_MIND
RET-001308,ORD-02262,CH02,2,7.6,2024-04-15,CHANGED_MIND
RET-001309,ORD-02321,CH02,1,8.54,2024-05-02,WRONG_SIZE
RET-001310,ORD-02336,CH02,2,9.2,2024-04-23,WRONG_SIZE
RET-001311,ORD-02345,CH02,3,7.75,2024-04-08,NOT_AS_DESCRIBED
RET-001312,ORD-02395,CH02,1,8.96,2024-04-21,CHANGED_MIND
RET-001313,ORD-02414,CH02,1,8.93,2024-04-11,DEFECTIVE
RET-001314,ORD-02462,CH02,2,7.6,2024-04-20,CHANGED_MIND
RET-001315,ORD-02465,CH02,3,7.06,2024-04-17,WRONG_SIZE
RET-001316,ORD-02481,CH02,1,7.59,2024-05-05,CHANGED_MIND
RET-001317,ORD-02493,CH02,1,6.88,2024-04-30,CHANGED_MIND
RET-001318,ORD-02508,CH02,1,7.56,2024-05-01,CHANGED_MIND
RET-001319,ORD-02538,CH02,2,7.75,2024-04-11,CHANGED_MIND
RET-001320,ORD-02541,CH02,3,8.92,2024-05-06,WRONG_SIZE
RET-001321,ORD-02575,CH02,1,6.93,2024-04-08,CHANGED_MIND
RET-001322,ORD-02579,CH02,2,7.51,2024-04-18,WRONG_SIZE
RET-001323,ORD-02582,CH02,1,8.0,2024-04-18,NOT_AS_DESCRIBED
RET-001324,ORD-02589,CH02,2,7.84,2024-05-01,WRONG_SIZE
RET-001325,ORD-02639,CH02,2,8.77,2024-05-05,WRONG_SIZE
RET-001326,ORD-02644,CH02,1,8.03,2024-05-11,WRONG_SIZE
RET-001327,ORD-02668,CH02,3,8.12,2024-04-10,CHANGED_MIND
RET-001328,ORD-02708,CH02,1,7.01,2024-04-26,DEFECTIVE
RET-001329,ORD-02751,CH02,2,8.06,2024-05-04,DEFECTIVE
RET-001330,ORD-02772,CH02,1,8.28,2024-04-12,WRONG_SIZE
RET-001331,ORD-02783,CH02,2,7.64,2024-04-08,CHANGED_MIND
RET-001332,ORD-02784,CH02,3,8.98,2024-05-08,CHANGED_MIND
RET-001333,ORD-02814,CH02,1,7.24,2024-04-15,CHANGED_MIND
RET-001334,ORD-02828,CH02,3,7.79,2024-05-13,WRONG_SIZE
RET-001335,ORD-02340,CH03,2,8.88,2024-05-04,WRONG_SIZE
RET-001336,ORD-02342,CH03,3,9.99,2024-04-26,CHANGED_MIND
RET-001337,ORD-02343,CH03,1,9.59,2024-05-02,CHANGED_MIND
RET-001338,ORD-02345,CH03,1,10.89,2024-04-06,WRONG_SIZE
RET-001339,ORD-02347,CH03,2,9.78,2024-04-24,CHANGED_MIND
RET-001340,ORD-02349,CH03,1,10.72,2024-04-24,CHANGED_MIND
RET-001341,ORD-02351,CH03,2,10.54,2024-04-13,DEFECTIVE
RET-001342,ORD-02352,CH03,1,10.1,2024-04-16,DEFECTIVE
RET-001343,ORD-02354,CH03,1,9.54,2024-04-29,DEFECTIVE
RET-001344,ORD-02355,CH03,1,10.59,2024-05-02,WRONG_SIZE
RET-001345,ORD-02356,CH03,1,8.92,2024-04-15,WRONG_SIZE
RET-001346,ORD-02359,CH03,2,10.45,2024-04-08,DEFECTIVE
RET-001347,ORD-02360,CH03,1,10.54,2024-04-27,DEFECTIVE
RET-001348,ORD-02363,CH03,1,10.93,2024-04-28,CHANGED_MIND
RET-001349,ORD-02364,CH03,1,10.55,2024-05-12,NOT_AS_DESCRIBED
RET-001350,ORD-02366,CH03,1,10.28,2024-04-16,DEFECTIVE
RET-001351,ORD-02367,CH03,5,8.8,2024-05-02,DEFECTIVE
RET-001352,ORD-02369,CH03,2,10.61,2024-04-24,WRONG_SIZE
RET-001353,ORD-02371,CH03,1,9.52,2024-05-05,WRONG_SIZE
RET-001354,ORD-02372,CH03,1,9.52,2024-04-27,CHANGED_MIND
RET-001355,ORD-02376,CH03,1,10.18,2024-04-24,CHANGED_MIND
RET-001356,ORD-02377,CH03,3,10.91,2024-04-12,DEFECTIVE
RET-001357,ORD-02378,CH03,3,10.18,2024-04-10,NOT_AS_DESCRIBED
RET-001358,ORD-02379,CH03,1,10.06,2024-05-10,CHANGED_MIND
RET-001359,ORD-02380,CH03,1,9.4,2024-05-03,WRONG_SIZE
RET-001360,ORD-02383,CH03,1,9.22,2024-04-12,CHANGED_MIND
RET-001361,ORD-02388,CH03,2,10.01,2024-05-06,CHANGED_MIND
RET-001362,ORD-02389,CH03,1,8.81,2024-05-04,CHANGED_MIND
RET-001363,ORD-02393,CH03,1,8.74,2024-04-12,WRONG_SIZE
RET-001364,ORD-02395,CH03,1,9.54,2024-04-30,NOT_AS_DESCRIBED
RET-001365,ORD-02397,CH03,1,9.39,2024-04-09,CHANGED_MIND
RET-001366,ORD-02398,CH03,2,9.51,2024-04-21,WRONG_SIZE
RET-001367,ORD-02399,CH03,4,9.0,2024-04-05,NOT_AS_DESCRIBED
RET-001368,ORD-02400,CH03,2,9.18,2024-04-29,CHANGED_MIND
RET-001369,ORD-02401,CH03,2,8.64,2024-04-11,CHANGED_MIND
RET-001370,ORD-02407,CH03,1,9.8,2024-05-10,NOT_AS_DESCRIBED
RET-001371,ORD-02408,CH03,4,10.33,2024-04-25,WRONG_SIZE
RET-001372,ORD-02410,CH03,1,9.41,2024-04-20,WRONG_SIZE
RET-001373,ORD-02414,CH03,2,8.76,2024-04-29,CHANGED_MIND
RET-001374,ORD-02415,CH03,2,10.18,2024-04-28,NOT_AS_DESCRIBED
RET-001375,ORD-02416,CH03,1,8.77,2024-04-28,WRONG_SIZE
RET-001376,ORD-02421,CH03,1,11.04,2024-05-09,WRONG_SIZE
RET-001377,ORD-02422,CH03,3,10.27,2024-05-07,CHANGED_MIND
RET-001378,ORD-02423,CH03,1,8.66,2024-04-09,CHANGED_MIND
RET-001379,ORD-02425,CH03,1,9.17,2024-04-10,CHANGED_MIND
RET-001380,ORD-02428,CH03,2,9.84,2024-04-25,CHANGED_MIND
RET-001381,ORD-02431,CH03,1,8.69,2024-04-30,CHANGED_MIND
RET-001382,ORD-02435,CH03,2,9.81,2024-04-30,CHANGED_MIND
RET-001383,ORD-02437,CH03,1,9.36,2024-04-12,CHANGED_MIND
RET-001384,ORD-02438,CH03,1,9.89,2024-05-10,NOT_AS_DESCRIBED
RET-001385,ORD-02439,CH03,1,11.37,2024-04-20,NOT_AS_DESCRIBED
RET-001386,ORD-02442,CH03,3,9.84,2024-04-25,WRONG_SIZE
RET-001387,ORD-02443,CH03,1,9.65,2024-04-18,DEFECTIVE
RET-001388,ORD-02444,CH03,2,11.26,2024-04-17,CHANGED_MIND
RET-001389,ORD-02445,CH03,1,10.17,2024-04-22,WRONG_SIZE
RET-001390,ORD-02446,CH03,1,11.22,2024-04-19,CHANGED_MIND
RET-001391,ORD-02448,CH03,2,8.86,2024-05-07,CHANGED_MIND
RET-001392,ORD-02449,CH03,1,9.76,2024-04-20,DEFECTIVE
RET-001393,ORD-02451,CH03,1,9.33,2024-04-12,DEFECTIVE
RET-001394,ORD-02452,CH03,2,10.14,2024-04-14,CHANGED_MIND
RET-001395,ORD-02455,CH03,4,10.29,2024-04-12,CHANGED_MIND
RET-001396,ORD-02456,CH03,1,10.91,2024-04-19,DEFECTIVE
RET-001397,ORD-02458,CH03,2,10.67,2024-04-26,DEFECTIVE
RET-001398,ORD-02461,CH03,1,10.3,2024-04-26,DEFECTIVE
RET-001399,ORD-02467,CH03,1,9.36,2024-04-20,DEFECTIVE
RET-001400,ORD-02469,CH03,1,10.98,2024-05-05,CHANGED_MIND
RET-001401,ORD-02472,CH03,1,9.46,2024-04-28,WRONG_SIZE
RET-001402,ORD-02474,CH03,3,9.78,2024-04-07,DEFECTIVE
RET-001403,ORD-02477,CH03,1,10.61,2024-04-10,CHANGED_MIND
RET-001404,ORD-02487,CH03,1,10.18,2024-04-29,DEFECTIVE
RET-001405,ORD-02488,CH03,2,10.95,2024-04-13,CHANGED_MIND
RET-001406,ORD-02489,CH03,4,9.0,2024-04-23,CHANGED_MIND
RET-001407,ORD-02490,CH03,2,8.53,2024-04-29,CHANGED_MIND
RET-001408,ORD-02491,CH03,1,8.85,2024-04-20,DEFECTIVE
RET-001409,ORD-02495,CH03,3,10.03,2024-04-17,WRONG_SIZE
RET-001410,ORD-02496,CH03,1,10.76,2024-04-14,CHANGED_MIND
RET-001411,ORD-02497,CH03,1,9.06,2024-05-07,CHANGED_MIND
RET-001412,ORD-02500,CH03,2,9.64,2024-04-26,NOT_AS_DESCRIBED
RET-001413,ORD-02502,CH03,1,9.73,2024-05-03,CHANGED_MIND
RET-001414,ORD-02503,CH03,1,10.34,2024-05-02,CHANGED_MIND
RET-001415,ORD-02504,CH03,3,8.82,2024-05-03,CHANGED_MIND
RET-001416,ORD-02506,CH03,2,8.58,2024-04-15,WRONG_SIZE
RET-001417,ORD-02507,CH03,6,10.92,2024-05-01,CHANGED_MIND
RET-001418,ORD-02508,CH03,2,11.26,2024-04-13,CHANGED_MIND
RET-001419,ORD-02510,CH03,1,9.81,2024-04-22,WRONG_SIZE
RET-001420,ORD-02512,CH03,3,8.82,2024-04-22,DEFECTIVE
RET-001421,ORD-02513,CH03,1,9.11,2024-05-05,DEFECTIVE
RET-001422,ORD-02514,CH03,1,10.96,2024-04-10,CHANGED_MIND
RET-001423,ORD-02517,CH03,1,8.51,2024-04-27,CHANGED_MIND
RET-001424,ORD-02518,CH03,1,9.63,2024-04-11,CHANGED_MIND
RET-001425,ORD-02520,CH03,1,10.29,2024-04-05,DEFECTIVE
RET-001426,ORD-02522,CH03,2,11.33,2024-04-14,DEFECTIVE
RET-001427,ORD-02524,CH03,1,9.5,2024-04-19,CHANGED_MIND
RET-001428,ORD-02525,CH03,1,9.7,2024-05-03,WRONG_SIZE
RET-001429,ORD-02526,CH03,2,10.12,2024-04-24,DEFECTIVE
RET-001430,ORD-02528,CH03,2,9.96,2024-04-17,CHANGED_MIND
RET-001431,ORD-02529,CH03,1,10.49,2024-04-25,CHANGED_MIND
RET-001432,ORD-02532,CH03,4,9.17,2024-04-28,DEFECTIVE
RET-001433,ORD-02535,CH03,2,9.25,2024-05-04,CHANGED_MIND
RET-001434,ORD-02538,CH03,2,10.15,2024-04-24,CHANGED_MIND
RET-001435,ORD-02539,CH03,1,9.86,2024-04-20,DEFECTIVE
RET-001436,ORD-02544,CH03,2,10.07,2024-04-25,CHANGED_MIND
RET-001437,ORD-02545,CH03,1,9.19,2024-04-07,CHANGED_MIND
RET-001438,ORD-02548,CH03,2,9.1,2024-04-17,CHANGED_MIND
RET-001439,ORD-02552,CH03,1,9.91,2024-04-23,DEFECTIVE
RET-001440,ORD-02554,CH03,1,8.65,2024-05-06,CHANGED_MIND
RET-001441,ORD-02558,CH03,2,10.57,2024-04-15,WRONG_SIZE
RET-001442,ORD-02560,CH03,1,11.42,2024-04-23,CHANGED_MIND
RET-001443,ORD-02566,CH03,3,10.74,2024-04-30,WRONG_SIZE
RET-001444,ORD-02568,CH03,1,9.49,2024-04-11,DEFECTIVE
RET-001445,ORD-02570,CH03,1,9.54,2024-05-02,NOT_AS_DESCRIBED
RET-001446,ORD-02571,CH03,1,8.62,2024-05-03,CHANGED_MIND
RET-001447,ORD-02572,CH03,1,9.52,2024-04-23,CHANGED_MIND
RET-001448,ORD-02574,CH03,2,10.58,2024-04-08,CHANGED_MIND
RET-001449,ORD-02575,CH03,1,11.43,2024-04-30,CHANGED_MIND
RET-001450,ORD-02577,CH03,2,10.98,2024-04-21,CHANGED_MIND
RET-001451,ORD-02578,CH03,4,11.49,2024-04-16,DEFECTIVE
RET-001452,ORD-02580,CH03,1,10.7,2024-04-07,CHANGED_MIND
RET-001453,ORD-02581,CH03,1,9.32,2024-04-07,NOT_AS_DESCRIBED
RET-001454,ORD-02582,CH03,1,9.02,2024-04-24,DEFECTIVE
RET-001455,ORD-02583,CH03,1,9.96,2024-05-02,CHANGED_MIND
RET-001456,ORD-02589,CH03,1,8.5,2024-05-02,CHANGED_MIND
RET-001457,ORD-02591,CH03,3,9.81,2024-04-26,CHANGED_MIND
RET-001458,ORD-02592,CH03,1,10.18,2024-05-05,CHANGED_MIND
RET-001459,ORD-02593,CH03,1,9.34,2024-04-13,CHANGED_MIND
RET-001460,ORD-02594,CH03,2,10.92,2024-04-14,CHANGED_MIND
RET-001461,ORD-02595,CH03,3,9.5,2024-04-22,DEFECTIVE
RET-001462,ORD-02599,CH03,2,9.13,2024-04-14,CHANGED_MIND
RET-001463,ORD-02601,CH03,1,10.58,2024-04-22,WRONG_SIZE
RET-001464,ORD-02603,CH03,3,9.73,2024-04-19,CHANGED_MIND
RET-001465,ORD-02605,CH03,2,11.21,2024-05-03,DEFECTIVE
RET-001466,ORD-02606,CH03,2,9.05,2024-05-01,DEFECTIVE
RET-001467,ORD-02607,CH03,2,10.53,2024-04-18,DEFECTIVE
RET-001468,ORD-02608,CH03,1,10.5,2024-04-15,DEFECTIVE
RET-001469,ORD-02615,CH03,1,10.86,2024-04-20,CHANGED_MIND
RET-001470,ORD-02618,CH03,1,9.77,2024-04-21,CHANGED_MIND
RET-001471,ORD-02621,CH03,2,9.38,2024-04-13,WRONG_SIZE
RET-001472,ORD-02622,CH03,1,9.57,2024-04-26,DEFECTIVE
RET-001473,ORD-02623,CH03,2,10.49,2024-04-07,NOT_AS_DESCRIBED
RET-001474,ORD-02624,CH03,1,8.54,2024-05-02,DEFECTIVE
RET-001475,ORD-02625,CH03,2,9.82,2024-04-28,WRONG_SIZE
RET-001476,ORD-02626,CH03,5,9.8,2024-05-04,DEFECTIVE
RET-001477,ORD-02632,CH03,1,10.43,2024-05-02,DEFECTIVE
RET-001478,ORD-02633,CH03,3,9.38,2024-04-20,NOT_AS_DESCRIBED
RET-001479,ORD-02634,CH03,4,10.14,2024-05-06,DEFECTIVE
RET-001480,ORD-02636,CH03,1,8.79,2024-05-01,CHANGED_MIND
RET-001481,ORD-02638,CH03,1,8.74,2024-04-25,DEFECTIVE
RET-001482,ORD-02639,CH03,4,11.36,2024-04-22,NOT_AS_DESCRIBED
RET-001483,ORD-02640,CH03,1,9.56,2024-04-22,WRONG_SIZE
RET-001484,ORD-02644,CH03,3,9.17,2024-04-07,CHANGED_MIND
