region,deal_id,rep_id,credit_pct
NA,5908,R056,1.0
EMEA,6192,R092,0.4
EMEA,6192,R158,0.6
NA,5909,R044,1.0
APAC,3059,R194,1.0
APAC,3060,R199,1.0
EMEA,6193,R081,0.5
EMEA,6193,R090,0.5
EMEA,6194,R129,1.0
NA,5910,R011,1.0
NA,5911,R037,0.5
NA,5911,R053,0.5
APAC,3061,R180,1.0
NA,5912,R020,1.0
NA,5913,R032,0.6
NA,5913,R001,0.4
APAC,3062,R192,1.0
APAC,3063,R198,1.0
APAC,3064,R173,1.0
APAC,3065,R162,1.0
EMEA,6195,R135,1.0
EMEA,6196,R120,0.6
EMEA,6196,R084,0.4
NA,5914,R046,1.0
NA,5915,R006,0.5
NA,5915,R051,0.5
NA,5916,R011,1.0
NA,5917,R080,1.0
EMEA,6197,R141,0.5
EMEA,6197,R100,0.5
EMEA,6198,R094,1.0
NA,5918,R061,1.0
EMEA,6199,R118,1.0
NA,5919,R052,1.0
NA,5920,R042,1.0
NA,5921,R056,1.0
NA,5922,R024,0.5
NA,5922,R008,0.5
NA,5923,R075,0.6
NA,5923,R032,0.4
APAC,3066,R165,1.0
NA,5924,R019,1.0
NA,5925,R050,1.0
EMEA,6200,R134,1.0
EMEA,6201,R145,1.0
EMEA,6202,R149,1.0
EMEA,6203,R132,1.0
NA,5926,R078,1.0
EMEA,6204,R113,1.0
NA,5927,R049,1.0
EMEA,6205,R112,1.0
EMEA,6206,R100,1.0
NA,5928,R011,1.0
NA,5929,R017,1.0
NA,5930,R079,0.5
NA,5930,R024,0.5
NA,5931,R048,1.0
EMEA,6207,R155,0.4
EMEA,6207,R097,0.6
EMEA,6208,R141,0.4
EMEA,6208,R090,0.6
NA,5932,R010,1.0
NA,5933,R012,1.0
NA,5934,R014,1.0
NA,5935,R053,0.5
NA,5935,R061,0.5
APAC,3067,R170,1.0
EMEA,6209,R109,0.6
EMEA,6209,R120,0.4
EMEA,6210,R117,0.5
EMEA,6210,R130,0.5
EMEA,6211,R101,1.0
EMEA,6212,R112,1.0
EMEA,6213,R115,0.4
EMEA,6213,R091,0.6
NA,5936,R052,1.0
NA,5937,R059,1.0
NA,5938,R077,1.0
EMEA,6214,R110,1.0
NA,5939,R005,1.0
NA,5940,R077,1.0
APAC,3068,R197,1.0
APAC,3069,R197,1.0
APAC,3070,R198,0.6
APAC,3070,R172,0.4
EMEA,6215,R160,1.0
EMEA,6216,R086,1.0
EMEA,6217,R131,1.0
EMEA,6218,R098,1.0
EMEA,6219,R085,1.0
NA,5941,R021,1.0
EMEA,6220,R082,1.0
NA,5942,R027,1.0
EMEA,6221,R144,1.0
EMEA,6222,R140,0.6
EMEA,6222,R105,0.4
NA,5943,R040,1.0
APAC,3071,R192,1.0
NA,5944,R059,1.0
NA,5945,R062,1.0
NA,5946,R008,1.0
EMEA,6223,R121,1.0
NA,5947,R013,1.0
EMEA,6224,R159,1.0
APAC,3072,R199,1.0
EMEA,6225,R160,1.0
APAC,3073,R176,1.0
EMEA,6226,R083,1.0
NA,5948,R013,0.6
NA,5948,R068,0.4
APAC,3074,R189,1.0
NA,5949,R055,0.4
NA,5949,R047,0.6
APAC,3075,R200,1.0
APAC,3076,R177,1.0
APAC,3077,R166,0.4
APAC,3077,R176,0.6
NA,5950,R070,1.0
APAC,3078,R186,1.0
APAC,3079,R187,1.0
NA,5951,R049,0.4
NA,5951,R050,0.6
NA,5952,R074,0.5
NA,5952,R024,0.5
NA,5953,R040,1.0
EMEA,6227,R124,1.0
APAC,3080,R195,1.0
NA,5954,R012,1.0
APAC,3081,R164,1.0
NA,5955,R026,0.4
NA,5955,R049,0.6
EMEA,6228,R144,1.0
NA,5956,R021,1.0
NA,5957,R026,1.0
EMEA,6229,R114,1.0
APAC,3082,R169,1.0
NA,5958,R058,1.0
NA,5959,R021,1.0
EMEA,6230,R094,1.0
EMEA,6231,R112,0.6
EMEA,6231,R155,0.4
EMEA,6232,R122,1.0
NA,5960,R048,0.5
NA,5960,R057,0.5
NA,5961,R068,0.5
NA,5961,R069,0.5
APAC,3083,R162,0.6
APAC,3083,R173,0.4
NA,5962,R042,1.0
NA,5963,R014,1.0
NA,5964,R070,1.0
EMEA,6233,R119,1.0
NA,5965,R005,1.0
NA,5966,R051,1.0
NA,5967,R053,1.0
EMEA,6234,R126,0.4
EMEA,6234,R103,0.6
EMEA,6235,R155,1.0
NA,5968,R027,1.0
EMEA,6236,R119,0.6
EMEA,6236,R109,0.4
EMEA,6237,R144,1.0
EMEA,6238,R130,1.0
NA,5969,R060,1.0
EMEA,6239,R125,1.0
APAC,3084,R200,0.5
APAC,3084,R167,0.5
APAC,3085,R185,1.0
NA,5970,R028,1.0
EMEA,6240,R106,1.0
EMEA,6241,R150,1.0
APAC,3086,R166,1.0
EMEA,6242,R159,1.0
EMEA,6243,R129,1.0
EMEA,6244,R139,1.0
EMEA,6245,R117,1.0
EMEA,6246,R155,1.0
NA,5971,R023,1.0
EMEA,6247,R145,1.0
EMEA,6248,R152,1.0
EMEA,6249,R129,1.0
EMEA,6250,R159,0.6
EMEA,6250,R083,0.4
NA,5972,R023,1.0
NA,5973,R041,1.0
EMEA,6251,R149,1.0
NA,5974,R080,0.5
NA,5974,R035,0.5
NA,5975,R070,0.5
NA,5975,R057,0.5
EMEA,6252,R115,0.5
EMEA,6252,R085,0.5
EMEA,6253,R087,1.0
EMEA,6254,R124,1.0
EMEA,6255,R084,1.0
EMEA,6256,R124,1.0
EMEA,6257,R124,1.0
EMEA,6258,R129,1.0
NA,5976,R007,1.0
NA,5977,R002,1.0
EMEA,6259,R118,1.0
NA,5978,R013,1.0
EMEA,6260,R092,1.0
NA,5979,R058,1.0
EMEA,6261,R122,0.4
EMEA,6261,R124,0.6
NA,5980,R033,0.5
NA,5980,R038,0.5
APAC,3087,R189,1.0
NA,5981,R016,1.0
EMEA,6262,R118,0.6
EMEA,6262,R082,0.4
EMEA,6263,R143,1.0
EMEA,6264,R127,1.0
EMEA,6265,R140,0.6
EMEA,6265,R160,0.4
NA,5982,R062,1.0
APAC,3088,R176,0.4
APAC,3088,R161,0.6
EMEA,6266,R141,0.6
EMEA,6266,R133,0.4
EMEA,6267,R118,1.0
EMEA,6268,R147,1.0
NA,5983,R026,0.6
NA,5983,R044,0.4
EMEA,6269,R101,1.0
APAC,3089,R169,1.0
EMEA,6270,R157,1.0
NA,5984,R058,1.0
EMEA,6271,R092,1.0
EMEA,6272,R151,1.0
EMEA,6273,R115,1.0
NA,5985,R058,1.0
EMEA,6274,R140,1.0
EMEA,6275,R132,1.0
NA,5986,R023,1.0
APAC,3090,R167,1.0
NA,5987,R047,1.0
APAC,3091,R177,1.0
APAC,3092,R191,1.0
EMEA,6276,R126,0.4
EMEA,6276,R083,0.6
NA,5988,R041,1.0
NA,5989,R033,1.0
APAC,3093,R187,1.0
NA,5990,R043,1.0
NA,5991,R055,1.0
NA,5992,R038,1.0
EMEA,6277,R107,1.0
NA,5993,R052,1.0
NA,5994,R069,0.4
NA,5994,R057,0.6
APAC,3094,R162,1.0
NA,5995,R018,1.0
EMEA,6278,R133,1.0
NA,5996,R020,0.5
NA,5996,R033,0.5
NA,5997,R020,0.5
NA,5997,R003,0.5
APAC,3095,R193,1.0
NA,5998,R027,1.0
APAC,3096,R197,0.4
APAC,3096,R189,0.6
NA,5999,R013,0.5
NA,5999,R004,0.5
EMEA,6279,R104,1.0
APAC,3097,R178,1.0
APAC,3098,R190,0.4
APAC,3098,R167,0.6
NA,6000,R068,1.0
EMEA,6280,R120,1.0
EMEA,6281,R114,0.6
EMEA,6281,R081,0.4
NA,6001,R063,1.0
EMEA,6282,R157,1.0
EMEA,6283,R095,1.0
NA,6002,R022,1.0
NA,6003,R023,1.0
EMEA,6284,R153,1.0
APAC,3099,R185,1.0
EMEA,6285,R095,1.0
APAC,3100,R169,0.5
APAC,3100,R199,0.5
APAC,3101,R174,1.0
EMEA,6286,R127,1.0
NA,6004,R044,1.0
NA,6005,R049,1.0
APAC,3102,R164,1.0
EMEA,6287,R133,1.0
NA,6006,R028,1.0
APAC,3103,R184,1.0
NA,6007,R063,1.0
NA,6008,R048,1.0
NA,6009,R036,1.0
NA,6010,R012,1.0
APAC,3104,R193,1.0
EMEA,6288,R143,1.0
EMEA,6289,R144,1.0
EMEA,6290,R090,1.0
EMEA,6291,R145,1.0
EMEA,6292,R099,1.0
NA,6011,R049,1.0
NA,6012,R036,1.0
EMEA,6293,R083,1.0
APAC,3105,R161,1.0
NA,6013,R013,0.5
NA,6013,R041,0.5
EMEA,6294,R153,0.6
EMEA,6294,R158,0.4
NA,6014,R031,1.0
NA,6015,R010,0.4
NA,6015,R043,0.6
NA,6016,R036,1.0
NA,6017,R004,1.0
APAC,3106,R193,1.0
NA,6018,R061,1.0
NA,6019,R031,1.0
NA,6020,R008,1.0
EMEA,6295,R095,0.5
EMEA,6295,R091,0.5
EMEA,6296,R130,1.0
NA,6021,R061,0.6
NA,6021,R008,0.4
APAC,3107,R180,1.0
EMEA,6297,R093,1.0
NA,6022,R023,1.0
EMEA,6298,R126,1.0
NA,6023,R018,0.5
NA,6023,R032,0.5
EMEA,6299,R111,1.0
EMEA,6300,R126,1.0
NA,6024,R051,1.0
NA,6025,R044,1.0
NA,6026,R051,0.5
NA,6026,R058,0.5
NA,6027,R014,1.0
APAC,3108,R194,1.0
EMEA,6301,R099,1.0
EMEA,6302,R109,1.0
EMEA,6303,R094,1.0
EMEA,6304,R129,1.0
NA,6028,R034,1.0
NA,6029,R031,1.0
NA,6030,R026,0.6
NA,6030,R033,0.4
EMEA,6305,R113,1.0
EMEA,6306,R134,1.0
NA,6031,R068,1.0
NA,6032,R037,0.6
NA,6032,R041,0.4
EMEA,6307,R153,1.0
NA,6033,R013,1.0
NA,6034,R063,1.0
EMEA,6308,R117,1.0
NA,6035,R078,1.0
EMEA,6309,R084,0.4
EMEA,6309,R095,0.6
NA,6036,R068,1.0
EMEA,6310,R085,1.0
EMEA,6311,R157,1.0
EMEA,6312,R151,0.5
EMEA,6312,R107,0.5
NA,6037,R043,1.0
EMEA,6313,R111,1.0
NA,6038,R056,1.0
EMEA,6314,R142,1.0
EMEA,6315,R156,0.4
EMEA,6315,R138,0.6
EMEA,6316,R132,1.0
EMEA,6317,R119,1.0
NA,6039,R002,1.0
NA,6040,R024,1.0
NA,6041,R047,1.0
NA,6042,R078,1.0
EMEA,6318,R091,1.0
NA,6043,R004,1.0
EMEA,6319,R095,1.0
NA,6044,R025,1.0
NA,6045,R025,1.0
NA,6046,R006,0.6
NA,6046,R080,0.4
EMEA,6320,R101,0.4
EMEA,6320,R119,0.6
NA,6047,R012,1.0
EMEA,6321,R125,1.0
NA,6048,R021,0.4
NA,6048,R062,0.6
NA,6049,R066,1.0
NA,6050,R050,0.4
NA,6050,R014,0.6
APAC,3109,R163,1.0
EMEA,6322,R114,1.0
NA,6051,R058,1.0
EMEA,6323,R125,1.0
NA,6052,R070,1.0
NA,6053,R044,1.0
EMEA,6324,R147,0.4
EMEA,6324,R114,0.6
EMEA,6325,R096,1.0
NA,6054,R014,1.0
EMEA,6326,R145,0.4
EMEA,6326,R083,0.6
NA,6055,R008,1.0
NA,6056,R024,1.0
APAC,3110,R191,1.0
NA,6057,R019,1.0
EMEA,6327,R145,1.0
NA,6058,R049,0.5
NA,6058,R048,0.5
EMEA,6328,R084,1.0
NA,6059,R059,0.5
NA,6059,R040,0.5
APAC,3111,R171,1.0
APAC,3112,R165,1.0
NA,6060,R052,1.0
EMEA,6329,R152,1.0
EMEA,6330,R086,0.5
EMEA,6330,R157,0.5
NA,6061,R004,1.0
NA,6062,R029,1.0
EMEA,6331,R085,1.0
NA,6063,R036,1.0
NA,6064,R031,1.0
NA,6065,R022,1.0
EMEA,6332,R085,1.0
EMEA,6333,R123,0.4
EMEA,6333,R102,0.6
NA,6066,R048,1.0
NA,6067,R058,1.0
APAC,3113,R180,1.0
EMEA,6334,R129,1.0
EMEA,6335,R105,1.0
APAC,3114,R198,1.0
NA,6068,R019,0.4
NA,6068,R078,0.6
APAC,3115,R166,1.0
EMEA,6336,R115,1.0
APAC,3116,R199,1.0
NA,6069,R019,1.0
NA,6070,R014,0.6
NA,6070,R041,0.4
NA,6071,R064,0.6
NA,6071,R019,0.4
APAC,3117,R164,1.0
NA,6072,R021,1.0
NA,6073,R023,1.0
NA,6074,R071,1.0
APAC,3118,R168,1.0
NA,6075,R052,1.0
NA,6076,R071,1.0
APAC,3119,R177,1.0
NA,6077,R067,1.0
NA,6078,R058,1.0
EMEA,6337,R104,1.0
EMEA,6338,R129,0.4
EMEA,6338,R157,0.6
EMEA,6339,R129,1.0
EMEA,6340,R129,0.6
EMEA,6340,R127,0.4
EMEA,6341,R106,1.0
APAC,3120,R189,1.0
NA,6079,R053,1.0
NA,6080,R079,0.4
NA,6080,R056,0.6
NA,6081,R035,1.0
APAC,3121,R186,1.0
APAC,3122,R189,1.0
NA,6082,R022,1.0
APAC,3123,R171,1.0
NA,6083,R071,1.0
EMEA,6342,R085,1.0
APAC,3124,R192,1.0
APAC,3125,R172,1.0
NA,6084,R069,1.0
EMEA,6343,R085,1.0
EMEA,6344,R155,1.0
APAC,3126,R177,1.0
NA,6085,R026,1.0
NA,6086,R063,1.0
NA,6087,R071,1.0
NA,6088,R046,1.0
EMEA,6345,R131,0.6
EMEA,6345,R137,0.4
EMEA,6346,R098,1.0
EMEA,6347,R099,1.0
APAC,3127,R193,1.0
EMEA,6348,R143,1.0
NA,6089,R059,1.0
APAC,3128,R198,0.5
APAC,3128,R180,0.5
NA,6090,R005,0.5
NA,6090,R070,0.5
NA,6091,R006,1.0
EMEA,6349,R155,1.0
EMEA,6350,R090,1.0
APAC,3129,R200,1.0
EMEA,6351,R091,1.0
NA,6092,R010,1.0
APAC,3130,R182,1.0
NA,6093,R041,1.0
EMEA,6352,R121,1.0
EMEA,6353,R135,1.0
NA,6094,R071,1.0
NA,6095,R067,1.0
EMEA,6354,R083,1.0
NA,6096,R032,1.0
NA,6097,R019,0.4
NA,6097,R049,0.6
NA,6098,R066,1.0
NA,6099,R034,1.0
NA,6100,R001,1.0
APAC,3131,R196,1.0
NA,6101,R031,1.0
APAC,3132,R170,1.0
APAC,3133,R196,1.0
APAC,3134,R168,1.0
NA,6102,R056,1.0
EMEA,6355,R116,1.0
EMEA,6356,R145,0.6
EMEA,6356,R113,0.4
NA,6103,R068,1.0
NA,6104,R003,0.6
NA,6104,R068,0.4
EMEA,6357,R153,1.0
EMEA,6358,R138,1.0
APAC,3135,R168,1.0
NA,6105,R003,0.4
NA,6105,R027,0.6
APAC,3136,R185,1.0
EMEA,6359,R113,1.0
NA,6106,R019,1.0
EMEA,6360,R103,1.0
EMEA,6361,R102,0.6
EMEA,6361,R084,0.4
EMEA,6362,R141,1.0
EMEA,6363,R133,1.0
EMEA,6364,R149,1.0
APAC,3137,R199,1.0
APAC,3138,R173,0.4
APAC,3138,R164,0.6
EMEA,6365,R159,1.0
NA,6107,R016,0.5
NA,6107,R040,0.5
NA,6108,R015,1.0
NA,6109,R009,1.0
EMEA,6366,R140,1.0
EMEA,6367,R147,1.0
NA,6110,R075,1.0
NA,6111,R003,1.0
NA,6112,R005,1.0
NA,6113,R031,1.0
EMEA,6368,R089,1.0
APAC,3139,R185,1.0
EMEA,6369,R105,1.0
EMEA,6370,R099,1.0
NA,6114,R036,1.0
APAC,3140,R169,0.4
APAC,3140,R176,0.6
APAC,3141,R189,1.0
EMEA,6371,R114,1.0
EMEA,6372,R118,1.0
EMEA,6373,R119,1.0
NA,6115,R053,0.6
NA,6115,R060,0.4
EMEA,6374,R139,1.0
APAC,3142,R192,0.5
APAC,3142,R164,0.5
NA,6116,R054,1.0
EMEA,6375,R098,0.4
EMEA,6375,R113,0.6
APAC,3143,R168,0.6
APAC,3143,R161,0.4
EMEA,6376,R159,0.4
EMEA,6376,R095,0.6
NA,6117,R056,0.6
NA,6117,R004,0.4
NA,6118,R049,0.4
NA,6118,R080,0.6
NA,6119,R029,0.4
NA,6119,R047,0.6
APAC,3144,R163,1.0
NA,6120,R072,1.0
NA,6121,R071,0.5
NA,6121,R052,0.5
APAC,3145,R184,1.0
EMEA,6377,R133,1.0
NA,6122,R058,1.0
EMEA,6378,R094,1.0
EMEA,6379,R137,1.0
EMEA,6380,R088,1.0
APAC,3146,R183,0.4
APAC,3146,R165,0.6
NA,6123,R063,1.0
EMEA,6381,R149,1.0
APAC,3147,R178,1.0
APAC,3148,R178,0.5
APAC,3148,R164,0.5
APAC,3149,R171,1.0
EMEA,6382,R114,1.0
EMEA,6383,R087,0.4
EMEA,6383,R150,0.6
EMEA,6384,R093,1.0
EMEA,6385,R127,1.0
EMEA,6386,R084,0.5
EMEA,6386,R151,0.5
EMEA,6387,R095,0.4
EMEA,6387,R125,0.6
EMEA,6388,R092,1.0
NA,6124,R046,1.0
APAC,3150,R194,1.0
NA,6125,R043,1.0
NA,6126,R034,1.0
EMEA,6389,R092,1.0
NA,6127,R048,1.0
NA,6128,R066,1.0
APAC,3151,R183,1.0
NA,6129,R068,1.0
APAC,3152,R188,1.0
EMEA,6390,R123,1.0
EMEA,6391,R086,1.0
NA,6130,R027,1.0
NA,6131,R027,1.0
EMEA,6392,R129,0.6
EMEA,6392,R107,0.4
NA,6132,R020,1.0
NA,6133,R032,1.0
APAC,3153,R170,0.5
APAC,3153,R196,0.5
APAC,3154,R188,1.0
APAC,3155,R193,0.4
APAC,3155,R185,0.6
NA,6134,R053,1.0
NA,6135,R015,1.0
EMEA,6393,R085,1.0
APAC,3156,R167,1.0
NA,6136,R074,1.0
NA,6137,R002,0.6
NA,6137,R028,0.4
NA,6138,R064,1.0
EMEA,6394,R160,1.0
APAC,3157,R193,1.0
NA,6139,R068,1.0
EMEA,6395,R144,1.0
NA,6140,R032,0.5
NA,6140,R040,0.5
NA,6141,R049,0.4
NA,6141,R048,0.6
EMEA,6396,R103,1.0
EMEA,6397,R086,1.0
APAC,3158,R195,1.0
EMEA,6398,R133,0.6
EMEA,6398,R126,0.4
NA,6142,R078,1.0
NA,6143,R057,0.5
NA,6143,R030,0.5
NA,6144,R064,1.0
EMEA,6399,R115,1.0
NA,6145,R026,0.5
NA,6145,R020,0.5
APAC,3159,R170,1.0
NA,6146,R040,1.0
NA,6147,R072,1.0
APAC,3160,R183,1.0
NA,6148,R020,1.0
NA,6149,R030,1.0
NA,6150,R004,1.0
NA,6151,R020,1.0
NA,6152,R074,0.6
NA,6152,R016,0.4
APAC,3161,R168,1.0
EMEA,6400,R134,1.0
NA,6153,R070,1.0
NA,6154,R073,1.0
NA,6155,R068,1.0
EMEA,6401,R087,1.0
NA,6156,R057,0.5
NA,6156,R064,0.5
EMEA,6402,R097,0.4
EMEA,6402,R139,0.6
EMEA,6403,R096,0.4
EMEA,6403,R143,0.6
NA,6157,R042,1.0
APAC,3162,R186,0.6
APAC,3162,R170,0.4
NA,6158,R034,0.4
NA,6158,R023,0.6
NA,6159,R062,1.0
NA,6160,R012,1.0
EMEA,6404,R120,1.0
EMEA,6405,R149,1.0
NA,6161,R051,1.0
EMEA,6406,R144,1.0
EMEA,6407,R134,1.0
NA,6162,R008,1.0
APAC,3163,R175,1.0
NA,6163,R010,1.0
EMEA,6408,R129,1.0
NA,6164,R059,1.0
NA,6165,R031,1.0
APAC,3164,R185,1.0
NA,6166,R045,1.0
NA,6167,R079,1.0
NA,6168,R032,0.5
NA,6168,R046,0.5
EMEA,6409,R144,1.0
EMEA,6410,R095,1.0
NA,6169,R002,1.0
NA,6170,R018,1.0
EMEA,6411,R111,1.0
EMEA,6412,R141,1.0
NA,6171,R072,1.0
EMEA,6413,R124,1.0
NA,6172,R051,0.6
NA,6172,R066,0.4
NA,6173,R074,0.5
NA,6173,R070,0.5
NA,6174,R048,1.0
APAC,3165,R165,1.0
NA,6175,R050,1.0
EMEA,6414,R111,0.5
EMEA,6414,R125,0.5
NA,6176,R011,1.0
NA,6177,R068,0.5
NA,6177,R018,0.5
NA,6178,R063,0.5
NA,6178,R036,0.5
NA,6179,R017,1.0
NA,6180,R013,1.0
NA,6181,R043,1.0
EMEA,6415,R129,0.6
EMEA,6415,R099,0.4
EMEA,6416,R086,1.0
EMEA,6417,R087,1.0
APAC,3166,R191,0.6
APAC,3166,R199,0.4
EMEA,6418,R124,1.0
EMEA,6419,R088,0.4
EMEA,6419,R154,0.6
NA,6182,R027,1.0
APAC,3167,R188,1.0
NA,6183,R072,1.0
EMEA,6420,R138,1.0
NA,6184,R059,1.0
EMEA,6421,R113,1.0
EMEA,6422,R098,1.0
APAC,3168,R171,1.0
NA,6185,R022,1.0
EMEA,6423,R095,1.0
EMEA,6424,R110,1.0
NA,6186,R077,0.5
NA,6186,R065,0.5
EMEA,6425,R143,0.5
EMEA,6425,R133,0.5
EMEA,6426,R147,1.0
APAC,3169,R190,1.0
NA,6187,R054,1.0
EMEA,6427,R145,1.0
EMEA,6428,R156,1.0
APAC,3170,R161,1.0
EMEA,6429,R145,0.5
EMEA,6429,R134,0.5
NA,6188,R032,1.0
EMEA,6430,R117,1.0
EMEA,6431,R108,1.0
APAC,3171,R176,1.0
EMEA,6432,R130,1.0
APAC,3172,R200,1.0
EMEA,6433,R131,1.0
EMEA,6434,R096,0.4
EMEA,6434,R083,0.6
EMEA,6435,R125,0.6
EMEA,6435,R091,0.4
APAC,3173,R183,0.4
APAC,3173,R194,0.6
APAC,3174,R167,1.0
EMEA,6436,R158,1.0
NA,6189,R070,1.0
APAC,3175,R186,1.0
NA,6190,R028,0.4
NA,6190,R071,0.6
NA,6191,R026,1.0
APAC,3176,R168,1.0
NA,6192,R041,1.0
NA,6193,R014,1.0
EMEA,6437,R148,1.0
NA,6194,R072,1.0
NA,6195,R005,0.6
NA,6195,R030,0.4
APAC,3177,R161,1.0
APAC,3178,R178,1.0
APAC,3179,R163,1.0
EMEA,6438,R081,1.0
APAC,3180,R164,1.0
NA,6196,R063,0.6
NA,6196,R030,0.4
EMEA,6439,R143,1.0
EMEA,6440,R160,1.0
NA,6197,R028,1.0
APAC,3181,R169,1.0
EMEA,6441,R104,1.0
APAC,3182,R164,1.0
NA,6198,R037,1.0
EMEA,6442,R146,1.0
NA,6199,R050,1.0
EMEA,6443,R107,1.0
EMEA,6444,R114,1.0
NA,6200,R067,1.0
EMEA,6445,R143,0.5
EMEA,6445,R152,0.5
EMEA,6446,R147,1.0
NA,6201,R022,1.0
EMEA,6447,R116,0.6
EMEA,6447,R150,0.4
EMEA,6448,R104,1.0
NA,6202,R009,1.0
APAC,3183,R194,1.0
APAC,3184,R165,1.0
NA,6203,R053,0.6
NA,6203,R044,0.4
NA,6204,R001,1.0
EMEA,6449,R131,0.5
EMEA,6449,R155,0.5
EMEA,6450,R091,1.0
EMEA,6451,R143,1.0
NA,6205,R023,1.0
EMEA,6452,R111,0.6
EMEA,6452,R115,0.4
NA,6206,R020,1.0
EMEA,6453,R127,1.0
APAC,3185,R170,1.0
EMEA,6454,R109,1.0
NA,6207,R037,1.0
NA,6208,R054,1.0
NA,6209,R066,1.0
APAC,3186,R182,1.0
APAC,3187,R177,1.0
EMEA,6455,R087,1.0
NA,6210,R056,1.0
EMEA,6456,R142,1.0
NA,6211,R045,1.0
EMEA,6457,R126,1.0
EMEA,6458,R126,1.0
EMEA,6459,R124,1.0
NA,6212,R063,1.0
EMEA,6460,R136,1.0
EMEA,6461,R096,1.0
NA,6213,R002,1.0
EMEA,6462,R117,1.0
NA,6214,R042,1.0
NA,6215,R054,1.0
NA,6216,R054,1.0
EMEA,6463,R111,1.0
APAC,3188,R194,0.6
APAC,3188,R173,0.4
EMEA,6464,R110,1.0
EMEA,6465,R111,0.4
EMEA,6465,R082,0.6
NA,6217,R065,0.4
NA,6217,R017,0.6
NA,6218,R045,0.6
NA,6218,R019,0.4
EMEA,6466,R110,1.0
EMEA,6467,R089,0.6
EMEA,6467,R128,0.4
EMEA,6468,R132,1.0
NA,6219,R011,1.0
APAC,3189,R184,1.0
EMEA,6469,R084,1.0
NA,6220,R024,1.0
APAC,3190,R183,1.0
NA,6221,R008,1.0
EMEA,6470,R109,1.0
EMEA,6471,R098,0.5
EMEA,6471,R092,0.5
EMEA,6472,R136,0.4
EMEA,6472,R140,0.6
EMEA,6473,R096,1.0
APAC,3191,R198,1.0
NA,6222,R039,1.0
NA,6223,R014,0.5
NA,6223,R066,0.5
NA,6224,R021,1.0
NA,6225,R026,0.6
NA,6225,R022,0.4
EMEA,6474,R149,1.0
EMEA,6475,R148,1.0
EMEA,6476,R083,0.4
EMEA,6476,R143,0.6
APAC,3192,R167,1.0
APAC,3193,R164,1.0
NA,6226,R023,1.0
NA,6227,R007,1.0
NA,6228,R025,1.0
APAC,3194,R198,1.0
EMEA,6477,R085,1.0
APAC,3195,R191,1.0
NA,6229,R068,1.0
NA,6230,R065,1.0
EMEA,6478,R122,0.4
EMEA,6478,R093,0.6
EMEA,6479,R141,1.0
NA,6231,R036,1.0
NA,6232,R060,1.0
NA,6233,R040,0.4
NA,6233,R023,0.6
EMEA,6480,R133,0.5
EMEA,6480,R148,0.5
NA,6234,R008,1.0
EMEA,6481,R146,0.5
EMEA,6481,R110,0.5
EMEA,6482,R084,1.0
NA,6235,R048,1.0
EMEA,6483,R144,1.0
EMEA,6484,R141,1.0
NA,6236,R065,1.0
NA,6237,R055,1.0
NA,6238,R073,1.0
EMEA,6485,R156,0.4
EMEA,6485,R098,0.6
NA,6239,R067,1.0
EMEA,6486,R102,1.0
NA,6240,R021,1.0
NA,6241,R011,1.0
NA,6242,R047,1.0
EMEA,6487,R154,1.0
EMEA,6488,R155,1.0
NA,6243,R066,1.0
EMEA,6489,R121,0.6
EMEA,6489,R103,0.4
EMEA,6490,R137,1.0
NA,6244,R011,1.0
APAC,3196,R186,1.0
EMEA,6491,R156,0.4
EMEA,6491,R125,0.6
NA,6245,R063,0.6
NA,6245,R059,0.4
APAC,3197,R186,0.5
APAC,3197,R200,0.5
NA,6246,R080,1.0
NA,6247,R003,1.0
EMEA,6492,R121,1.0
NA,6248,R074,0.5
NA,6248,R065,0.5
APAC,3198,R198,1.0
NA,6249,R076,0.4
NA,6249,R041,0.6
EMEA,6493,R153,1.0
EMEA,6494,R086,1.0
EMEA,6495,R114,1.0
EMEA,6496,R094,1.0
EMEA,6497,R143,1.0
NA,6250,R018,1.0
EMEA,6498,R104,1.0
EMEA,6499,R148,1.0
EMEA,6500,R125,0.6
EMEA,6500,R127,0.4
NA,6251,R080,1.0
NA,6252,R037,1.0
NA,6253,R004,0.6
NA,6253,R035,0.4
NA,6254,R001,1.0
EMEA,6501,R146,1.0
EMEA,6502,R097,1.0
NA,6255,R065,1.0
APAC,3199,R198,1.0
NA,6256,R023,1.0
NA,6257,R016,1.0
NA,6258,R017,1.0
APAC,3200,R195,1.0
APAC,3201,R180,1.0
NA,6259,R015,0.4
NA,6259,R010,0.6
EMEA,6503,R099,1.0
EMEA,6504,R104,1.0
EMEA,6505,R142,1.0
NA,6260,R078,1.0
EMEA,6506,R128,1.0
EMEA,6507,R129,1.0
APAC,3202,R176,1.0
APAC,3203,R162,1.0
APAC,3204,R189,1.0
EMEA,6508,R144,0.5
EMEA,6508,R092,0.5
EMEA,6509,R118,0.4
EMEA,6509,R113,0.6
EMEA,6510,R102,1.0
NA,6261,R016,1.0
EMEA,6511,R106,1.0
NA,6262,R045,1.0
NA,6263,R019,1.0
EMEA,6512,R104,1.0
NA,6264,R059,1.0
APAC,3205,R190,1.0
EMEA,6513,R089,0.4
EMEA,6513,R088,0.6
NA,6265,R014,1.0
EMEA,6514,R136,1.0
APAC,3206,R175,1.0
EMEA,6515,R119,1.0
NA,6266,R001,0.5
NA,6266,R046,0.5
