transaction_id,basket_id,customer_id,transaction_date,store_id,item_id,quantity,unit_price,transaction_type
T0006065,B005581,C04301,2024-09-17,11,1081,3,5.94,regular
T0011286,B010397,C02253,2024-10-08,18,1179,3,11.77,regular
T0022685,B021645,C04964,2024-06-13,19,1031,-1,4.22,regular
T0010836,B009985,C00983,2024-05-28,3,1155,2,4.46,regular
T0005834,B005371,C02744,2024-05-11,3,1127,3,11.08,regular
T0002552,B002348,C04863,2024-10-21,1,1194,2,4.47,regular
T0015057,B014017,C00246,2024-04-06,16,1003,-1,2.09,regular
T0012199,B011226,C04752,2024-09-07,20,4103,1,7.41,regular
T0014090,B013050,C04034,2024-02-03,4,1004,-1,1.88,regular
T0007349,B006778,C03554,2024-10-30,2,4151,1,5.0,regular
T0011005,B010143,C00871,2024-06-28,7,1241,3,4.21,regular
T0005298,B004883,C02328,2024-06-16,17,1109,2,13.56,regular
T0009002,B008296,C02068,2024-03-25,3,1115,1,1.65,regular
T0022323,B021283,C03889,2024-10-25,5,1171,-2,18.86,regular
T0006583,B006067,C04103,2024-05-23,9,1175,1,4.92,regular
T0004913,B004529,C00909,2024-05-14,12,1138,1,2.96,regular
T0005254,B004843,C02022,2024-11-30,11,4225,1,2.7,regular
T0007660,B007065,C02707,2024-03-03,8,1218,1,6.04,regular
T0001556,B001435,C00462,2024-11-01,1,1022,2,3.78,regular
T0015563,B014523,C04596,2024-08-26,3,4117,-1,9.77,regular
T0009610,B008863,C03170,2024-11-22,5,4151,1,5.0,regular
T0006823,B006291,C00288,2024-03-18,4,1274,3,3.58,regular
T0009188,B008471,C00927,2024-10-23,8,1017,1,1.87,regular
T0000626,B000580,C03076,2024-03-29,3,1023,1,2.35,regular
T0017887,B016847,C03052,2024-08-29,11,4051,-1,6.92,regular
T0004686,B004326,C03201,2024-08-16,5,1249,3,2.99,regular
T0009494,B008758,C01248,2024-03-05,6,1089,1,2.91,regular
T0005918,B005445,C03769,2024-12-13,17,4209,1,4.49,regular
T0012930,B011896,C02470,2024-10-14,14,4216,1,2.75,regular
T0024511,B001073,C04265,2024-10-31,18,4137,1,4.44,promo_bundle
T0012364,B011372,C03525,2024-12-31,13,1081,3,5.94,regular
T0011473,B010569,C02716,2024-03-20,14,1014,1,1.79,regular
T0008463,B007791,C02690,2024-07-02,1,1081,2,5.94,regular
T0004414,B004073,C04936,2024-06-23,20,1068,1,7.09,regular
T0004773,B004400,C00615,2024-09-22,1,4058,2,3.94,regular
T0013533,B012493,C02725,2024-12-04,14,4137,1,4.44,promo_bundle
T0012575,B011564,C01086,2024-03-01,12,1115,1,1.65,regular
T0010517,B009693,C01413,2024-03-09,19,1223,3,2.89,regular
T0012647,B011632,C02004,2024-11-18,5,1023,3,2.35,regular
T0006915,B006379,C01338,2024-09-27,4,4229,2,4.77,regular
T0004972,B004580,C04158,2024-04-28,16,1069,1,3.13,regular
T0011187,B010306,C01517,2024-01-31,7,1068,1,7.09,regular
T0002288,B002103,C01809,2024-01-17,14,1116,1,2.53,regular
T0002253,B002073,C02788,2024-05-15,4,1136,1,5.24,regular
T0015573,B014533,C04836,2024-04-09,14,1030,-1,3.4,regular
T0011608,B010691,C03825,2024-03-17,2,1211,1,1.96,regular
T0001149,B001061,C01653,2024-09-13,7,4126,3,1.15,regular
T0003619,B003347,C03494,2024-09-23,17,4051,1,6.92,regular
T0020381,B019341,C04256,2024-04-06,15,1240,-1,1.78,regular
T0010414,B009599,C00214,2024-04-30,4,1167,3,12.48,regular
T0010837,B009986,C03430,2024-01-14,10,1059,1,6.44,regular
T0010150,B009358,C01773,2024-01-17,3,1168,1,4.0,regular
T0009539,B008801,C03762,2024-01-01,6,1066,1,6.25,regular
T0004760,B004388,C03253,2024-12-18,4,1089,1,2.91,regular
T0000799,B000738,C04447,2024-05-07,10,1215,1,2.83,regular
T0007900,B007280,C04546,2024-09-29,2,4232,3,2.51,regular
T0011904,B010959,C04337,2024-02-14,4,1229,1,4.77,regular
T0012570,B011559,C01440,2024-02-01,3,1137,1,4.44,regular
T0001602,B001479,C00561,2024-10-07,16,4226,1,2.05,regular
T0008517,B007843,C00147,2024-01-03,17,1065,1,6.53,regular
T0008924,B008224,C04857,2024-12-07,2,4054,1,4.02,regular
T0019657,B018617,C04220,2024-08-21,10,4065,-1,6.53,regular
T0000324,B000301,C02243,2024-11-22,5,1008,1,1.34,regular
T0011464,B010561,C01992,2024-01-27,2,1013,1,1.1,regular
T0009619,B008871,C04135,2024-03-01,5,1214,1,5.7,regular
T0005140,B004735,C03066,2024-08-15,14,4118,1,12.08,regular
T0010361,B009551,C01084,2024-01-29,2,1229,1,4.77,regular
T0012534,B011527,C00999,2024-06-02,4,1058,2,3.94,regular
T0007655,B007060,C04500,2024-10-18,15,4215,1,2.83,regular
T0009912,B009133,C04787,2024-11-17,8,1166,1,16.45,regular
T0011512,B010606,C01444,2024-09-15,6,1030,1,3.4,regular
T0007642,B007048,C00713,2024-08-05,3,4056,1,3.62,regular
T0003335,B003080,C00069,2024-08-26,7,4103,1,7.41,regular
T0011118,B010243,C04297,2024-08-15,1,1095,1,4.44,regular
T0011833,B010894,C03766,2024-04-22,18,1019,1,4.23,regular
T0003621,B003348,C02651,2024-05-02,19,1226,1,2.05,regular
T0006466,B005958,C04342,2024-04-15,17,1166,1,16.45,regular
T0000808,B000746,C04185,2024-06-09,17,1227,1,8.47,regular
T0007148,B006596,C02449,2024-03-24,15,1224,2,6.34,regular
T0001024,B000944,C00193,2024-09-23,16,4136,2,5.24,regular
T0004005,B003701,C00448,2024-11-11,5,4103,1,7.41,regular
T0012665,B011650,C04662,2024-05-21,6,1109,1,13.56,regular
T0001058,B000977,C00733,2024-10-07,7,4068,1,7.09,regular
T0000433,B000402,C01055,2024-04-23,5,1113,1,8.12,regular
T0012413,B011418,C01732,2024-04-21,14,1081,3,5.94,regular
T0000179,B000166,C01417,2024-08-17,6,4119,1,6.9,regular
T0018833,B017793,C03959,2024-08-26,7,4214,-1,5.7,regular
T0019599,B018559,C02806,2024-03-04,18,1004,-1,1.88,regular
T0000034,B000031,C00357,2024-08-28,13,4059,2,6.44,regular
T0004369,B004032,C04426,2024-05-19,20,1173,3,17.3,regular
T0000148,B000138,C03564,2024-02-01,5,1081,1,5.94,regular
T0004679,B004319,C02151,2024-02-11,19,1118,1,12.08,regular
T0008931,B008230,C01257,2024-05-18,4,1209,1,4.49,regular
T0003727,B003449,C03105,2024-04-09,2,1136,1,5.24,regular
T0003725,B003447,C03227,2024-10-29,4,4056,1,3.62,regular
T0007452,B006873,C04746,2024-03-18,15,1012,1,3.01,regular
T0001443,B001330,C03773,2024-07-20,2,1166,1,16.45,regular
T0012768,B011747,C02094,2024-02-10,18,1228,1,5.56,regular
T0010062,B009274,C01636,2024-12-12,13,1030,1,3.4,regular
T0010531,B009705,C01741,2024-08-28,15,4106,2,8.85,regular
T0012172,B011201,C00725,2024-06-09,19,1223,1,2.89,regular
T0011788,B010856,C00387,2024-04-27,16,1016,1,3.17,regular
T0022983,B021943,C04465,2024-01-17,12,1065,-3,6.53,regular
T0010745,B009904,C02934,2024-03-12,4,1151,1,5.0,regular
T0003006,B002770,C04348,2024-05-15,18,1109,1,13.56,regular
T0003617,B003345,C03928,2024-07-15,7,1196,1,8.1,regular
T0012464,B011463,C04337,2024-09-11,11,1022,1,3.78,regular
T0016878,B015838,C00222,2024-04-19,13,1231,-1,7.45,regular
T0009424,B008694,C03093,2024-04-17,2,1179,1,11.77,regular
T0010444,B009625,C01289,2024-11-05,16,1008,1,1.34,regular
T0004428,B004086,C03786,2024-07-05,14,4051,1,6.92,regular
T0009231,B008511,C00185,2024-05-06,18,1013,1,1.1,regular
T0011099,B010226,C00606,2024-02-03,20,1228,1,5.56,regular
T0018027,B016987,C03515,2024-08-23,9,1284,-2,8.45,regular
T0005165,B004760,C03873,2024-04-22,17,1142,1,3.99,regular
T0004003,B003699,C02968,2024-10-12,18,4103,1,7.41,regular
T0000131,B000122,C03505,2024-01-01,7,1013,3,1.1,regular
T0017692,B016652,C00347,2024-11-09,7,1193,-1,5.95,regular
T0001690,B001558,C04542,2024-09-15,18,4065,1,6.53,regular
T0004433,B004090,C03889,2024-01-09,8,1136,1,5.24,regular
T0002557,B002353,C03164,2024-01-09,10,1137,1,4.44,regular
T0012973,B011936,C01353,2024-09-30,1,1008,1,1.34,regular
T0000605,B000559,C01398,2024-08-08,6,1022,1,3.78,regular
T0001869,B001724,C01902,2024-03-13,10,1109,2,13.56,regular
T0008538,B007863,C03711,2024-08-01,7,4051,1,6.92,regular
T0003054,B002817,C00137,2024-06-07,7,1054,1,4.02,regular
T0004749,B004378,C03770,2024-04-21,1,1056,2,3.62,regular
T0007878,B007261,C00744,2024-08-09,20,1268,3,12.25,regular
T0004221,B003899,C01106,2024-07-22,17,1022,1,3.78,regular
T0012539,B011531,C02777,2024-07-16,11,1030,1,3.4,regular
T0008509,B007835,C04656,2024-03-25,9,1209,1,4.49,regular
T0003888,B003595,C01625,2024-09-04,5,1174,2,8.91,regular
T0001415,B001306,C01378,2024-03-31,1,1246,1,4.58,regular
T0011612,B010695,C02884,2024-06-07,16,1210,1,5.13,regular
T0002601,B002393,C01600,2024-06-25,2,1115,1,1.65,regular
T0005160,B004755,C03031,2024-07-15,18,1188,1,3.89,regular
T0008078,B007446,C03814,2024-09-01,4,1088,1,1.63,regular
T0004205,B003885,C02467,2024-10-24,1,4214,1,5.7,regular
T0006490,B005980,C02753,2024-03-26,2,1138,1,2.96,regular
T0001431,B001320,C01849,2024-03-23,18,1065,1,6.53,regular
T0010010,B009227,C00442,2024-10-08,5,4064,3,8.55,regular
T0004994,B004600,C02237,2024-12-13,5,4136,1,5.24,regular
T0012372,B011380,C01682,2024-09-17,13,4056,1,3.62,regular
T0012119,B011152,C00951,2024-07-17,4,1196,1,8.1,regular
T0011841,B010901,C00048,2024-01-29,6,1242,1,3.7,regular
T0006658,B006138,C00190,2024-02-24,6,1052,2,2.31,regular
T0010472,B009650,C00778,2024-02-08,10,1166,2,16.45,regular
T0001045,B000964,C01050,2024-07-10,12,4115,2,1.65,regular
T0011606,B010689,C01957,2024-03-12,20,1109,3,13.56,regular
T0011393,B010494,C03330,2024-10-14,16,1175,3,4.92,regular
T0010713,B009873,C01712,2024-04-29,4,1151,2,5.0,regular
T0016406,B015366,C02676,2024-05-20,10,1058,-1,3.94,regular
T0005634,B005187,C02921,2024-03-12,3,1008,1,1.34,regular
T0010846,B009993,C02520,2024-08-13,11,4209,2,4.49,regular
T0012557,B011548,C03493,2024-03-10,13,1081,2,5.94,regular
T0006337,B005838,C04475,2024-12-02,15,4207,2,8.95,regular
T0009206,B008488,C01786,2024-12-25,18,1175,3,4.92,regular
T0018161,B017121,C03157,2024-04-16,11,1054,-1,4.02,regular
T0008974,B008272,C03762,2024-12-29,12,4139,3,5.02,regular
T0004973,B004581,C03760,2024-09-04,20,1168,1,4.0,regular
T0012055,B011093,C00592,2024-12-28,15,1190,1,6.84,regular
T0016744,B015704,C03035,2024-03-10,15,1054,-2,4.02,regular
T0001137,B001049,C00969,2024-07-08,10,1017,1,1.87,regular
T0000290,B000268,C00838,2024-04-05,10,1167,1,12.48,regular
T0003224,B002974,C04795,2024-06-09,18,1009,1,2.68,regular
T0006577,B006061,C01271,2024-12-31,13,4210,1,5.13,regular
T0003127,B002882,C02869,2024-03-21,13,1068,2,7.09,regular
T0002796,B002571,C02551,2024-04-06,16,1226,1,2.05,regular
T0003512,B003246,C00962,2024-05-04,15,1013,2,1.1,regular
T0004636,B004279,C01674,2024-11-05,1,1249,1,2.99,regular
T0003166,B002920,C03498,2024-12-05,15,4115,1,1.65,regular
T0012667,B011652,C00253,2024-11-16,6,4213,3,3.69,regular
T0001545,B001424,C00876,2024-09-30,13,1281,1,14.81,regular
T0006016,B005535,C03807,2024-08-09,15,4051,1,6.92,regular
T0004134,B003822,C03478,2024-04-19,9,1023,3,2.35,regular
T0011553,B010643,C01516,2024-07-16,8,1081,1,5.94,regular
T0000773,B000715,C01297,2024-01-05,12,1058,1,3.94,regular
T0013128,B012088,C04777,2024-12-02,15,4138,1,2.96,promo_bundle
T0006608,B006088,C04092,2024-07-11,1,4136,1,5.24,regular
T0007877,B007260,C00234,2024-07-05,16,1168,1,4.0,regular
T0013146,B012106,C00670,2024-10-26,15,1089,1,2.91,promo_bundle
T0022646,B021606,C04036,2024-08-31,4,4213,-1,3.69,regular
T0008659,B007977,C02031,2024-07-08,12,1031,1,4.22,regular
T0007079,B006534,C00711,2024-08-12,10,4056,1,3.62,regular
T0015159,B014119,C03961,2024-03-30,1,1210,-1,5.13,regular
T0009925,B009145,C01649,2024-06-16,7,1240,1,1.78,regular
T0017023,B015983,C01756,2024-11-01,8,1084,-1,4.57,regular
T0003340,B003085,C04421,2024-07-31,9,1081,1,5.94,regular
T0006749,B006225,C01165,2024-09-18,7,4224,1,6.34,regular
T0007217,B006659,C01249,2024-07-02,18,4051,2,6.92,regular
T0005851,B005385,C01813,2024-12-13,5,1017,1,1.87,regular
T0009689,B008934,C03394,2024-05-16,11,1054,1,4.02,regular
T0011261,B010374,C04954,2024-05-17,8,1035,1,2.5,regular
T0002559,B002355,C01690,2024-06-14,5,1033,1,3.13,regular
T0001188,B001099,C03881,2024-03-22,13,1238,1,6.38,regular
T0001070,B000987,C01563,2024-11-26,14,1166,1,16.45,regular
T0012452,B011453,C00688,2024-10-31,18,4207,1,8.95,regular
T0012232,B011255,C04676,2024-06-11,17,1011,1,1.86,regular
T0006339,B005840,C00818,2024-07-29,13,1004,1,1.88,regular
T0011225,B010341,C04523,2024-05-02,12,1058,1,3.94,regular
T0000116,B000107,C04522,2024-03-30,6,1207,1,8.95,regular
T0012761,B011741,C04508,2024-03-28,8,1288,1,9.66,regular
T0006762,B006236,C01483,2024-07-12,11,1031,1,4.22,regular
T0000636,B000589,C03278,2024-03-24,15,1137,1,4.44,regular
T0002672,B002456,C02015,2024-03-25,12,1018,3,3.35,regular
T0008374,B007710,C02705,2024-02-18,4,1022,1,3.78,regular
T0019672,B018632,C01901,2024-05-26,18,1081,-1,5.94,regular
T0003158,B002912,C04015,2024-07-04,9,4103,1,7.41,regular
T0001019,B000939,C02585,2024-07-04,19,4224,1,6.34,regular
T0005209,B004801,C01190,2024-01-15,19,1223,1,2.89,regular
T0001886,B001741,C01497,2024-11-23,16,4068,3,7.09,regular
T0001188,B001099,C03881,2024-03-22,13,1223,1,2.89,regular
T0003851,B003562,C02006,2024-07-03,8,4229,1,4.77,regular
T0003262,B003010,C03332,2024-03-18,16,1228,1,5.56,regular
T0003065,B002828,C03087,2024-06-25,7,1228,1,5.56,regular
T0010935,B010078,C04250,2024-10-10,6,4065,3,6.53,regular
T0009417,B008688,C02819,2024-08-15,2,4136,1,5.24,regular
T0005759,B005303,C01816,2024-07-28,10,4056,2,3.62,regular
T0012318,B011330,C02036,2024-09-04,14,1013,1,1.1,regular
T0000182,B000168,C04814,2024-11-15,17,1290,1,4.85,regular
T0006668,B006147,C04171,2024-11-08,3,4065,1,6.53,regular
T0002970,B002735,C04669,2024-11-26,4,1271,2,7.85,regular
T0024642,B000159,C03955,2024-11-10,1,1228,-1,5.56,regular
T0005727,B005274,C03954,2024-07-25,5,1241,1,4.21,regular
T0024629,B007903,C03656,2024-09-10,7,4207,1,8.95,promo_bundle
T0007202,B006646,C02245,2024-10-16,15,4103,1,7.41,regular
T0008029,B007402,C03618,2024-09-26,10,1081,1,5.94,regular
T0004949,B004560,C00516,2024-07-11,1,4215,1,2.83,regular
T0000995,B000918,C02353,2024-09-11,2,4109,1,13.56,regular
T0007116,B006567,C00260,2024-01-22,19,1116,1,2.53,regular
T0012527,B011520,C00252,2024-05-18,9,1022,1,3.78,regular
T0008719,B008032,C02730,2024-02-24,3,1081,1,5.94,regular
T0019071,B018031,C01865,2024-09-30,14,1175,-1,4.92,regular
T0009542,B008804,C02415,2024-12-14,16,1194,1,4.47,regular
T0003430,B003168,C00243,2024-08-23,3,4207,1,8.95,regular
T0004768,B004396,C04596,2024-08-09,8,4066,1,6.25,regular
T0005099,B004699,C04048,2024-06-30,12,1228,1,5.56,regular
T0009445,B008712,C01366,2024-11-04,6,4214,2,5.7,regular
T0000416,B000387,C04313,2024-10-25,8,1170,1,4.3,regular
T0016466,B015426,C02897,2024-09-10,1,1031,-1,4.22,regular
T0001705,B001573,C01379,2024-10-26,12,4115,2,1.65,regular
T0006084,B005598,C02130,2024-03-14,14,1167,2,12.48,regular
T0005182,B004776,C00632,2024-11-15,8,1190,2,6.84,regular
T0004404,B004065,C04182,2024-06-10,9,1240,1,1.78,regular
T0010566,B009738,C04221,2024-06-02,15,1068,3,7.09,regular
T0011608,B010691,C03825,2024-03-17,2,1170,2,4.3,regular
T0011481,B010577,C01973,2024-02-25,15,1235,2,4.38,regular
T0012233,B011256,C02804,2024-04-02,18,1058,2,3.94,regular
T0011848,B010908,C03201,2024-09-02,7,1009,1,2.68,regular
T0003482,B003218,C01098,2024-09-08,1,4215,2,2.83,regular
T0007749,B007146,C00147,2024-04-15,5,1056,1,3.62,regular
T0020613,B019573,C02865,2024-07-21,5,4228,-3,5.56,regular
T0012604,B011591,C03973,2024-01-16,4,1238,1,6.38,regular
T0005303,B004888,C04587,2024-04-11,12,1194,2,4.47,regular
T0010903,B010046,C01879,2024-01-06,16,1124,1,14.59,regular
T0004419,B004078,C00816,2024-12-28,1,1031,3,4.22,regular
T0000746,B000689,C00837,2024-10-22,5,4058,1,3.94,regular
T0001463,B001347,C04335,2024-07-22,3,4233,1,1.77,regular
T0006464,B005956,C00869,2024-10-02,12,1081,1,5.94,regular
T0008054,B007426,C04194,2024-04-10,13,1003,2,2.09,regular
T0013650,B012610,C03372,2024-04-13,10,1093,-1,5.43,regular
T0011518,B010611,C00281,2024-01-13,8,1014,2,1.79,regular
T0000406,B000377,C03703,2024-05-29,20,1174,3,8.91,regular
T0011458,B010555,C02577,2024-12-27,12,4235,1,4.38,regular
T0012852,B011822,C03375,2024-01-15,9,1215,1,2.83,regular
T0003996,B003694,C01965,2024-06-11,12,1272,1,5.13,regular
T0008511,B007837,C00960,2024-04-21,6,1210,2,5.13,regular
T0001452,B001338,C03869,2024-10-15,9,4142,1,3.99,regular
T0025573,B011949,C01277,2024-09-14,15,1228,-1,5.56,regular
T0005751,B005295,C03538,2024-05-04,11,1213,1,3.69,regular
T0002875,B002646,C00550,2024-06-06,9,1008,1,1.34,regular
T0007623,B007030,C03842,2024-08-25,2,1188,1,3.89,regular
T0005565,B005125,C01761,2024-04-29,19,1092,3,5.73,regular
T0011670,B010749,C02451,2024-01-17,4,1167,1,12.48,regular
T0009308,B008582,C03610,2024-05-25,17,1022,1,3.78,regular
T0012010,B011052,C03731,2024-06-18,14,1209,1,4.49,regular
T0009187,B008470,C03633,2024-11-27,3,1089,1,2.91,regular
T0003500,B003235,C00514,2024-11-30,12,4228,1,5.56,regular
T0017164,B016124,C03094,2024-11-15,15,4056,-1,3.62,regular
T0015147,B014107,C00659,2024-08-22,10,1014,-2,1.79,regular
T0000154,B000144,C02418,2024-11-27,16,4151,1,5.0,regular
T0012254,B011274,C01532,2024-09-19,11,4102,3,13.79,regular
T0005944,B005468,C02148,2024-06-17,3,1215,1,2.83,regular
T0000965,B000889,C02062,2024-05-21,17,1209,2,4.49,regular
T0004107,B003796,C00360,2024-02-01,10,1212,1,2.79,regular
T0009998,B009216,C03300,2024-08-27,20,4116,3,2.53,regular
T0010048,B009261,C00734,2024-02-24,5,1022,1,3.78,regular
T0004741,B004372,C04217,2024-12-03,14,4059,1,6.44,regular
T0000061,B000055,C03058,2024-07-20,11,1004,1,1.88,regular
T0009605,B008858,C03044,2024-01-23,18,1058,3,3.94,regular
T0021663,B020623,C04130,2024-12-31,2,4224,-1,6.34,regular
T0012795,B011772,C01369,2024-06-16,19,1022,1,3.78,regular
T0012481,B011479,C04029,2024-05-19,7,1066,1,6.25,regular
T0008387,B007722,C01039,2024-03-08,19,1139,1,5.02,regular
T0005477,B005044,C00997,2024-01-09,9,1215,1,2.83,regular
T0003554,B003283,C00152,2024-11-12,14,4230,1,7.27,regular
T0010602,B009768,C02019,2024-06-04,16,1068,1,7.09,regular
T0001765,B001628,C03297,2024-03-05,1,1118,2,12.08,regular
T0000550,B000509,C01577,2024-10-27,4,1033,1,3.13,regular
T0023581,B022541,C03281,2024-02-13,10,1207,-1,8.95,regular
T0002964,B002729,C01989,2024-01-16,19,1109,1,13.56,regular
T0010856,B010001,C02864,2024-12-07,6,1016,1,3.17,regular
T0007344,B006773,C04884,2024-02-06,16,1054,1,4.02,regular
T0003415,B003154,C02822,2024-03-24,11,1066,3,6.25,regular
T0000096,B000089,C03959,2024-01-31,16,1056,1,3.62,regular
T0005807,B005347,C02797,2024-09-28,18,4207,2,8.95,regular
T0002444,B002245,C00751,2024-02-04,2,1012,1,3.01,regular
T0000732,B000676,C04346,2024-11-26,12,1089,1,2.91,regular
T0004612,B004256,C04087,2024-04-18,19,1137,2,4.44,regular
T0003775,B003493,C00353,2024-03-02,20,1088,1,1.63,regular
T0006617,B006097,C03751,2024-12-15,17,4110,1,6.58,regular
T0012242,B011264,C01658,2024-09-06,14,1033,1,3.13,regular
T0007795,B007189,C01133,2024-05-08,4,1035,1,2.5,regular
T0006151,B005662,C04503,2024-01-21,6,1235,1,4.38,regular
T0007788,B007182,C03208,2024-04-14,16,1248,1,3.22,regular
T0002583,B002376,C03319,2024-10-21,11,1192,1,9.1,regular
T0007485,B006902,C00884,2024-05-19,20,1193,2,5.95,regular
T0008232,B007583,C04003,2024-07-29,16,4229,1,4.77,regular
T0006730,B006207,C01464,2024-12-21,15,4148,1,6.51,regular
T0006557,B006044,C02600,2024-03-03,12,1191,1,4.85,regular
T0023690,B022650,C00993,2024-11-05,8,4214,-1,5.7,regular
T0012543,B011534,C02145,2024-10-10,5,4228,1,5.56,regular
T0007591,B007001,C00388,2024-02-02,14,1151,1,5.0,regular
T0010258,B009456,C04411,2024-07-04,20,4218,1,6.04,regular
T0002020,B001865,C01935,2024-07-28,14,4142,1,3.99,regular
T0008910,B008211,C04998,2024-03-12,12,1038,1,3.46,regular
T0001315,B001213,C04213,2024-03-01,4,1195,2,6.77,regular
T0002407,B002212,C00860,2024-09-19,18,4104,1,4.7,regular
T0003115,B002872,C02161,2024-01-17,18,1142,1,3.99,regular
T0011655,B010735,C01709,2024-01-09,7,1009,2,2.68,regular
T0000006,B000006,C04561,2024-11-10,1,1167,2,12.48,regular
T0000659,B000609,C02803,2024-01-27,14,1002,1,1.09,regular
T0012769,B011748,C03299,2024-06-23,10,1066,1,6.25,regular
T0006523,B006012,C02499,2024-04-30,4,1061,1,4.58,regular
T0000361,B000335,C00639,2024-12-05,19,4219,1,2.82,regular
T0005046,B004650,C01896,2024-12-06,9,1189,1,6.32,regular
T0011425,B010524,C01991,2024-08-27,12,1033,1,3.13,regular
T0006652,B006132,C04117,2024-05-24,19,1066,1,6.25,regular
T0013103,B012063,C00084,2024-03-22,20,1218,1,6.04,promo_bundle
T0012866,B011836,C01124,2024-12-14,2,1022,2,3.78,regular
T0012368,B011376,C03002,2024-10-31,10,1189,1,6.32,regular
T0004724,B004355,C02099,2024-09-22,6,1275,1,6.78,regular
T0011848,B010908,C03201,2024-09-02,7,1174,1,8.91,regular
T0001688,B001556,C00267,2024-11-13,9,1086,1,4.98,regular
T0011993,B011038,C00109,2024-09-23,20,4229,1,4.77,regular
T0011381,B010482,C04491,2024-02-24,15,1002,1,1.09,regular
T0003427,B003165,C00133,2024-09-10,9,4058,3,3.94,regular
T0015380,B014340,C00073,2024-10-21,4,4212,-1,2.79,regular
T0024553,B003705,C04602,2024-06-26,6,1142,1,3.99,promo_bundle
T0006431,B005926,C00250,2024-10-11,10,4140,1,2.1,regular
T0023434,B022394,C02369,2024-05-09,5,1241,-3,4.21,regular
T0006277,B005780,C03032,2024-12-31,19,4147,3,2.47,regular
T0004428,B004086,C03786,2024-07-05,14,1013,1,1.1,regular
T0004425,B004083,C01932,2024-07-02,5,1081,2,5.94,regular
T0003486,B003222,C00727,2024-06-27,4,1081,1,5.94,regular
T0020330,B019290,C04430,2024-04-19,15,1022,-1,3.78,regular
T0005649,B005200,C00300,2024-08-24,18,1023,2,2.35,regular
T0011107,B010233,C04161,2024-07-08,9,4126,1,1.15,regular
T0004670,B004310,C03520,2024-07-20,14,4238,1,6.38,regular
T0000462,B000427,C00304,2024-11-27,7,4116,2,2.53,regular
T0006782,B006253,C03882,2024-04-19,19,1213,1,3.69,regular
T0005900,B005429,C01684,2024-07-15,8,1240,1,1.78,regular
T0000390,B000361,C03031,2024-12-22,18,4229,1,4.77,regular
T0007039,B006498,C01688,2024-10-27,12,4226,1,2.05,regular
T0006095,B005609,C00364,2024-02-27,9,1020,3,1.02,regular
T0006037,B005555,C01193,2024-04-04,5,1136,1,5.24,regular
T0010747,B009906,C02590,2024-12-12,12,4118,1,12.08,regular
T0011946,B010995,C04179,2024-08-08,10,1192,1,9.1,regular
T0012809,B011785,C00720,2024-06-11,4,1166,1,16.45,regular
T0016073,B015033,C02755,2024-12-04,11,4057,-1,2.7,regular
T0011136,B010259,C04602,2024-04-25,6,1175,2,4.92,regular
T0010948,B010088,C02388,2024-01-25,5,1166,1,16.45,regular
T0014616,B013576,C02712,2024-12-31,4,1022,-1,3.78,regular
